"business_name","website","ethnicity","gender","cert_type","action","cert_status","address","city","state","zip","longitude","latitude","neighborhood"
"SIERRA ENVIRONMENTAL GROUP INC",,,"MALE","SLBE","RENEWAL","ACTIVE","1041 STRAIGHT ST","CINCINNATI","OH","45214","-84.5342237756346","39.1303777703409","CAMP WASHINGTON"
"SMART BUILDING SUPPLY, LLC","HTTP://SMARTBUILDINGSUPPLY.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","10400 EVENDALE DR","CINCINNATI","OH","45241","-84.4412105355376","39.2562351766522","Outside City Limits"
"SOUTHWESTERN OHIO SERVICES, LLC","HTTP://WWW.WEPAINTLINES.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","212 TOWNSHIP AV","CINCINNATI","OH","45216","-84.4878903149213","39.1843153516085","Outside City Limits"
"STARBOARD STRATEGY CORP","HTTP://WWW.STARBOARDSTRATEGY.COM","CAUCASIAN","FEMALE","SLBE","RENEWAL","ACTIVE","312 WALNUT ST","CINCINNATI","OH","45202","-84.510629393365","39.0990837269583","DOWNTOWN"
"STARBOARD STRATEGY CORP","HTTP://WWW.STARBOARDSTRATEGY.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","312 WALNUT ST","CINCINNATI","OH","45202","-84.510629393365","39.0990837269583","DOWNTOWN"
"STEPHANIE SWAIN","HTTP://WWW.SWAINCONSULTINGLLC.COM",,,"MBE","RENEWAL","ACTIVE","3627 RAVNWOOD AV","CINCINNATI","OH","45213","-84.4130413558616","39.1833300998213","KENNEDY HEIGHTS"
"STEPHANIE SWAIN","HTTP://WWW.SWAINCONSULTINGLLC.COM",,,"MWBE","RENEWAL","ACTIVE","3627 RAVNWOOD AV","CINCINNATI","OH","45213","-84.4130413558616","39.1833300998213","KENNEDY HEIGHTS"
"STEPHANIE SWAIN","HTTP://WWW.SWAINCONSULTINGLLC.COM",,,"WBE","RENEWAL","ACTIVE","3627 RAVNWOOD AV","CINCINNATI","OH","45213","-84.4130413558616","39.1833300998213","KENNEDY HEIGHTS"
"B & H ELITE COMPLETE LAWN & GARDEN CARE",,"BLACK","MALE","MBE","RENEWAL","ACTIVE","5138 COLERAIN AV","CINCINNATI","OH","45223","-84.567097134182","39.182616275152","MT. AIRY"
"STRACK SCALES SERVICE INC","HTTP://WWW.STRACKSCALES.COM",,"MALE","SBE","NEW","ACTIVE","10051 SIMONSON RD","HARRISON","OH","45030","-84.7749959175115","39.2360999814924","Outside City Limits"
"SUSTENANCE DESIGN","HTTP://SUSTENANCE-DESIGN-CINCY.COM","NATIVE AMERICAN","FEMALE","SBE","NEW","ACTIVE","4457 MELLWOOD AV","CINCINNATI","OH","45223","-84.5161787391452","39.1694874774119","SPRING GROVE VILLAGE"
"SUSTENANCE DESIGN","HTTP://SUSTENANCE-DESIGN-CINCY.COM","NATIVE AMERICAN","FEMALE","SLBE","NEW","ACTIVE","4457 MELLWOOD AV","CINCINNATI","OH","45223","-84.5161787391452","39.1694874774119","SPRING GROVE VILLAGE"
"SUSTENANCE DESIGN","HTTP://SUSTENANCE-DESIGN-CINCY.COM","NATIVE AMERICAN","FEMALE","WBE","NEW","ACTIVE","4457 MELLWOOD AV","CINCINNATI","OH","45223","-84.5161787391452","39.1694874774119","SPRING GROVE VILLAGE"
"SWATH DESIGN, LLC","HTTPS://WWW.SWATHDESIGN.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","30 GARFIELD PLACE","CINCINNATI","OH","45202","-84.5152289083565","39.104620097359","DOWNTOWN"
"SWATH DESIGN, LLC","HTTPS://WWW.SWATHDESIGN.COM","CAUCASIAN","FEMALE","SLBE","RENEWAL","ACTIVE","30 GARFIELD PLACE","CINCINNATI","OH","45202","-84.5152289083565","39.104620097359","DOWNTOWN"
"SWATH DESIGN, LLC","HTTPS://WWW.SWATHDESIGN.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","30 GARFIELD PLACE","CINCINNATI","OH","45202","-84.5152289083565","39.104620097359","DOWNTOWN"
"SWEPT AWAY PROPERTY CLEAN OUTS, LLC","HTTP://HTTP:/WWW.SAPCOLLC.COM","BLACK","FEMALE","MBE","NEW","ACTIVE","7425 HARRISON AV","MT.HEALTHY","OH","45231","-84.5497927834706","39.2311232700334","Outside City Limits"
"SWEPT AWAY PROPERTY CLEAN OUTS, LLC","HTTP://HTTP:/WWW.SAPCOLLC.COM","BLACK","FEMALE","MWBE","NEW","ACTIVE","7425 HARRISON AV","MT.HEALTHY","OH","45231","-84.5497927834706","39.2311232700334","Outside City Limits"
"SWEPT AWAY PROPERTY CLEAN OUTS, LLC","HTTP://HTTP:/WWW.SAPCOLLC.COM","BLACK","FEMALE","WBE","NEW","ACTIVE","7425 HARRISON AV","MT.HEALTHY","OH","45231","-84.5497927834706","39.2311232700334","Outside City Limits"
"TANGENT ARCHITECTURAL GROUP, LLC","HTTP://WWW.TANGENTAG.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","925 LENOX PLACE","CINCINNATI","OH","45229","-84.4816044938068","39.1536606885322","NORTH AVONDALE - PADDOCK HILLS"
"THE MAX CONSTRUCTION GROUP LLC","HTTP://THEMAXCONSTRUCTIONGROUP.COM",,"MALE","SBE","RENEWAL","ACTIVE","2160 KINDEL AV","CINCINNATI","OH","45214","-84.5315445115326","39.1211289040611","WEST END"
"THE PAINTING CONTRACTOR, LLC","HTTP://WWW.THEPAINTINGCONTRACTOR.COM","BLACK","MALE","MBE","NEW","ACTIVE","11785 HIGHWAY DR","CINCINNATI","OH","45241","-84.4061578223026","39.2889326273254","Outside City Limits"
"THE SPRING CLEAN CO, L.L.C.",,"BLACK","MALE","ELBE","RENEWAL","ACTIVE","2530 STANTON AV","CINCINNATI","OH","45206","-84.4922536419982","39.1271396148443","WALNUT HILLS"
"THE SPRING CLEAN CO, L.L.C.",,"BLACK","MALE","MBE","RENEWAL","ACTIVE","2530 STANTON AV","CINCINNATI","OH","45206","-84.4922536419982","39.1271396148443","WALNUT HILLS"
"THE SPRING CLEAN CO, L.L.C.",,"BLACK","MALE","SBE","RENEWAL","ACTIVE","2530 STANTON AV","CINCINNATI","OH","45206","-84.4922536419982","39.1271396148443","WALNUT HILLS"
"THE SPRING CLEAN CO, L.L.C.",,"BLACK","MALE","SLBE","RENEWAL","ACTIVE","2530 STANTON AV","CINCINNATI","OH","45206","-84.4922536419982","39.1271396148443","WALNUT HILLS"
"THE T. H. WINSTON COMPANY",,"CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","4817 GLENSHADE AV","CINCINNATI","OH","45227","-84.3881557932304","39.1582636404886","MADISONVILLE"
"THE VOICE OF YOUR CUSTOMER","HTTP://WWW.THEVOICEOFYOURCUSTOMER.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","2259 GILBERT AV","CINCINNATI","OH","45206","-84.4926547399332","39.1226172101567","WALNUT HILLS"
"THE VOICE OF YOUR CUSTOMER","HTTP://WWW.THEVOICEOFYOURCUSTOMER.COM","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","2259 GILBERT AV","CINCINNATI","OH","45206","-84.4926547399332","39.1226172101567","WALNUT HILLS"
"THE VOICE OF YOUR CUSTOMER","HTTP://WWW.THEVOICEOFYOURCUSTOMER.COM","BLACK","FEMALE","SBE","RENEWAL","ACTIVE","2259 GILBERT AV","CINCINNATI","OH","45206","-84.4926547399332","39.1226172101567","WALNUT HILLS"
"THE VOICE OF YOUR CUSTOMER","HTTP://WWW.THEVOICEOFYOURCUSTOMER.COM","BLACK","FEMALE","SLBE","RENEWAL","ACTIVE","2259 GILBERT AV","CINCINNATI","OH","45206","-84.4926547399332","39.1226172101567","WALNUT HILLS"
"THE VOICE OF YOUR CUSTOMER","HTTP://WWW.THEVOICEOFYOURCUSTOMER.COM","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","2259 GILBERT AV","CINCINNATI","OH","45206","-84.4926547399332","39.1226172101567","WALNUT HILLS"
"THE WM.LANG & SONS CO.","HTTP://LANGIRONWORKS.COM",,"MALE","SBE","NEW","ACTIVE","3284 BEEKMAN ST","CINCINNATI","OH","45223","-84.5507729802414","39.1459321111131","SOUTH CUMMINSVILLE"
"TIFFANY MYERS RAVE",,"CAUCASIAN","FEMALE","SBE","NEW","ACTIVE","5633 GREEN ACRES COURT","CINCINNATI","OH","45248","-84.6353021590357","39.1506080857628","Outside City Limits"
"TIFFANY MYERS RAVE",,"CAUCASIAN","FEMALE","WBE","NEW","ACTIVE","5633 GREEN ACRES COURT","CINCINNATI","OH","45248","-84.6353021590357","39.1506080857628","Outside City Limits"
"TONY RAVAGNANI ARCHITECTS, LLC","HTTP://WWW.TRA-DESIGN.NET","CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","36 E 7TH ST","CINCINNATI","OH","45202","-84.5126013446175","39.1039489720385","DOWNTOWN"
"TONY RAVAGNANI ARCHITECTS, LLC","HTTP://WWW.TRA-DESIGN.NET","CAUCASIAN","MALE","SLBE","RENEWAL","ACTIVE","36 E 7TH ST","CINCINNATI","OH","45202","-84.5126013446175","39.1039489720385","DOWNTOWN"
"TOTAL LABOR SERVICES","HTTP://TOTALLABORSERVICES.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","1623 DALTON AV","CINCINNATI","OH","45250","-84.5362025581775","39.1143929986715","QUEENSGATE"
"TOTAL LABOR SERVICES","HTTP://TOTALLABORSERVICES.COM","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","1623 DALTON AV","CINCINNATI","OH","45250","-84.5362025581775","39.1143929986715","QUEENSGATE"
"TOTAL LABOR SERVICES","HTTP://TOTALLABORSERVICES.COM","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","1623 DALTON AV","CINCINNATI","OH","45250","-84.5362025581775","39.1143929986715","QUEENSGATE"
"TRI-CITY STAFFING SERVICES, LLC","HTTP://WWW.TRI-CITYSTAFFING.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","1821 SUMMIT RD","CINCINNATI","OH","45237","-84.4554931097196","39.2019588405875","ROSELAWN"
"TRI-CITY STAFFING SERVICES, LLC","HTTP://WWW.TRI-CITYSTAFFING.COM","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","1821 SUMMIT RD","CINCINNATI","OH","45237","-84.4554931097196","39.2019588405875","ROSELAWN"
"TRI-CITY STAFFING SERVICES, LLC","HTTP://WWW.TRI-CITYSTAFFING.COM","BLACK","FEMALE","SBE","RENEWAL","ACTIVE","1821 SUMMIT RD","CINCINNATI","OH","45237","-84.4554931097196","39.2019588405875","ROSELAWN"
"TRI-CITY STAFFING SERVICES, LLC","HTTP://WWW.TRI-CITYSTAFFING.COM","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","1821 SUMMIT RD","CINCINNATI","OH","45237","-84.4554931097196","39.2019588405875","ROSELAWN"
"TRI-STATE CONCRETE CONSTRUCTION, INC.","HTTP://WWW.TRI-STATECC.COM","ASIAN PACIFIC","FEMALE","WBE","RENEWAL","ACTIVE","9200 MONTGOMERY RD","CINCINNATI","OH","45242","-84.3561712977706","39.2219183229058","Outside City Limits"
"TRINITY SUPPLY","HTTP://WWW.TRINITYSUPPLYLLC.COM","CAUCASIAN","FEMALE","SBE","NEW","ACTIVE","2160 KINDEL AV","CINCINNATI","OH","45214","-84.5315445115326","39.1211289040611","WEST END"
"TWISM ENTERPRISES, LLC","HTTP://WWW.VALUCADD.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","12110 REGENCY RUN CT","CINCINNATI","OH","45240","-84.5616154554687","39.3054547288677","Outside City Limits"
"UNITED WINDOW CLEANING COMPANY","HTTP://UNITEDCLEANINGCINCY.COM","CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","3506 WARSAW AV","CINCINNATI","OH","45205","-84.5684516596065","39.1105317202766","EAST PRICE HILL"
"UNITED WINDOW CLEANING COMPANY","HTTP://UNITEDCLEANINGCINCY.COM","CAUCASIAN","MALE","SLBE","RENEWAL","ACTIVE","3506 WARSAW AV","CINCINNATI","OH","45205","-84.5684516596065","39.1105317202766","EAST PRICE HILL"
"UNLIMITED CARPENTRY LLC","HTTP://WWW.UNLIMITEDCARPENTRY.COM",,,"SBE","RENEWAL","ACTIVE","7404 ETONCROSS CT","CINCINNATI","OH","45244","-84.3486117981123","39.097832790433","Outside City Limits"
"UNTOLD CONTENT, LLC","HTTP://WWW.UNTOLDCONTENT.COM",,"FEMALE","WBE","RENEWAL","ACTIVE","1311 VINE ST","CINCINNATI","OH","45202","-84.5153298786713","39.1098666124614","OVER-THE-RHINE"
"USI, INC","HTTP://USI-ELECTRIC.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","9585 CILLEY RD","CLEVES","OH","45002","-84.7605306665483","39.189337299965","Outside City Limits"
"VINCENT R BROWN","HTTP://WWW.VRANDOLPHBROWN.COM","BLACK",,"MBE","RENEWAL","ACTIVE","1550 MAGNOLIA DR","CINCINNATIO","OH","45215","-84.4495395482162","39.2470154219057","Outside City Limits"
"VIVA BELLA LLC","HTTP://VIVABELLAEVENTS.COM","HISPANIC/LATINO","FEMALE","WBE","RENEWAL","ACTIVE","3218 MADISON RD","CINCINNATI","OH","45209","-84.4267725205225","39.1553792509565","OAKLEY"
"WES-PAR RENTAL STATION INC","HTTP://WWW.WESPARRENTAL.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","7501 GRACELY DR","CINCINNATI","OH","45233","-84.7059838161623","39.1300548742674","SAYLER PARK"
"WES-PAR RENTAL STATION INC","HTTP://WWW.WESPARRENTAL.COM","CAUCASIAN","FEMALE","SLBE","RENEWAL","ACTIVE","7501 GRACELY DR","CINCINNATI","OH","45233","-84.7059838161623","39.1300548742674","SAYLER PARK"
"WES-PAR RENTAL STATION INC","HTTP://WWW.WESPARRENTAL.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","7501 GRACELY DR","CINCINNATI","OH","45233","-84.7059838161623","39.1300548742674","SAYLER PARK"
"WEST SIDE INSULATION, LLC","HTTP://WWW.WESTSIDEINSULATION.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","6814 BRIDGETOWN RD","CINCINNATI","OH","45248","-84.67371661829","39.1548579302687","Outside City Limits"
"WEST SIDE INSULATION, LLC","HTTP://WWW.WESTSIDEINSULATION.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","6814 BRIDGETOWN RD","CINCINNATI","OH","45248","-84.67371661829","39.1548579302687","Outside City Limits"
"WHISTLE CLEAN SERVICE, INC","HTTP://WWW.WHISTLECLEANSERVICE.ORG","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","4439 READING RD","CINCINNATI","OH","45229","-84.4717708198132","39.1649267265997","NORTH AVONDALE - PADDOCK HILLS"
"WHISTLE CLEAN SERVICE, INC","HTTP://WWW.WHISTLECLEANSERVICE.ORG","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","4439 READING RD","CINCINNATI","OH","45229","-84.4717708198132","39.1649267265997","NORTH AVONDALE - PADDOCK HILLS"
"WHISTLE CLEAN SERVICE, INC","HTTP://WWW.WHISTLECLEANSERVICE.ORG","BLACK","FEMALE","SBE","RENEWAL","ACTIVE","4439 READING RD","CINCINNATI","OH","45229","-84.4717708198132","39.1649267265997","NORTH AVONDALE - PADDOCK HILLS"
"WHISTLE CLEAN SERVICE, INC","HTTP://WWW.WHISTLECLEANSERVICE.ORG","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","4439 READING RD","CINCINNATI","OH","45229","-84.4717708198132","39.1649267265997","NORTH AVONDALE - PADDOCK HILLS"
"WILLIAM G SPRING",,,"MALE","SBE","RENEWAL","ACTIVE","2100 W EIGHTH ST","CINCINNATI","OH","45204","-84.5513697520624","39.1054138286105","LOWER PRICE HILL"
"WILLOW RUN TECHNOLOGIES LLC",,"CAUCASIAN","MALE","SBE","NEW","ACTIVE","11554 ENYART RD","LOVELAND","OH","45140","-84.3111297173148","39.2751657689533","Outside City Limits"
"WINSTEAD MANAGEMENT GROUP, LLC","HTTP://WWW.WINSTEADMGMT.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","201 E FIFTH ST","CINCINNATI","OH","45202","-84.5093929156609","39.1014505544626","DOWNTOWN"
"WISE GUYS TRUCKING & HAULING LLC",,"BLACK",,"MBE","NEW","ACTIVE","9111 PEACHBLOSSOM CT","CINCINNATI","OH","45231","-84.5207212992965","39.2315187225038","Outside City Limits"
"WISE GUYS TRUCKING & HAULING LLC",,"BLACK",,"SBE","NEW","ACTIVE","9111 PEACHBLOSSOM CT","CINCINNATI","OH","45231","-84.5207212992965","39.2315187225038","Outside City Limits"
"WOOD FUNDI PAVING, LLC","HTTP://WWW.WOODFUNDIPAVING.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","3202 COLERAIN AV","CINCINNATI","OH","45225","-84.538420230688","39.1413317449281","CAMP WASHINGTON"
