"fiscal_year","activity","object","department","unit","fund","adopted_amount","uniqueid"
"2021","Financial & Administrative","Health Insurance","Budget & Finance Department","Billings & Collections","The General Fund","70003.46","2021001770777420305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777420315130)"
"2021","Financial & Administrative","Life Insurance","Budget & Finance Department","Billings & Collections","The General Fund","1494.35","2021001770777420405130)"
"2021","Financial & Administrative","Workers' Compensation","Budget & Finance Department","Billings & Collections","The General Fund","8203.87","2021001770777420605130)"
"2021","Financial & Administrative","Local Travel","Budget & Finance Department","Accounting","The General Fund","0","2021001770778032005130)"
"2021","Financial & Administrative","Non-Capital Equipment","Budget & Finance Department","Billings & Collections","The General Fund","1000","2021001770777430095130)"
"2021","Financial & Administrative","Materials And Supplies","Budget & Finance Department","Billings & Collections","The General Fund","6000","2021001770777430105130)"
"2021","Financial & Administrative","Operational Supplies","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777430175130)"
"2021","Financial & Administrative","Office Supplies","Budget & Finance Department","Billings & Collections","The General Fund","3000","2021001770777430205130)"
"2021","Financial & Administrative","Printing And Binding","Budget & Finance Department","Billings & Collections","The General Fund","4500","2021001770777430305130)"
"2021","Financial & Administrative","Telephone","Budget & Finance Department","Billings & Collections","The General Fund","750","2021001770777431105130)"
"2021","Financial & Administrative","Postage","Budget & Finance Department","Billings & Collections","The General Fund","12000","2021001770777431205130)"
"2021","Financial & Administrative","Local Travel","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777432005130)"
"2021","Financial & Administrative","Travel & Training","Budget & Finance Department","Billings & Collections","The General Fund","4000","2021001770777432105130)"
"2021","Financial & Administrative","Safety Awards","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777432305130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","Budget & Finance Department","Billings & Collections","The General Fund","100","2021001770777432505130)"
"2021","Financial & Administrative","Meals/food","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777432655130)"
"2021","Financial & Administrative","Rental-Equipment","Budget & Finance Department","Billings & Collections","The General Fund","3000","2021001770777434205130)"
"2021","Financial & Administrative","Agency Fees","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777435505130)"
"2021","Financial & Administrative","Credit Card Charges","Budget & Finance Department","Billings & Collections","The General Fund","25000","2021001770777441025130)"
"2021","Financial & Administrative","Professional Services","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777441105130)"
"2021","Financial & Administrative","Other Contractual Services","Budget & Finance Department","Billings & Collections","The General Fund","50000","2021001770777441205130)"
"2021","Financial & Administrative","Temp Services (Manpower/temp Help)","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777441255130)"
"2021","Financial & Administrative","Maintenance Office/other Equip","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777442205130)"
"2021","Financial & Administrative","Machinery And Equipment","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777460405130)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Accounting","The General Fund","444228.66","2021001770778010115130)"
"2021","Financial & Administrative","Temporary Full Time","Budget & Finance Department","Accounting","The General Fund","0","2021001770778010135130)"
"2021","Financial & Administrative","Interns","Budget & Finance Department","Accounting","The General Fund","0","2021001770778010175130)"
"2021","Financial & Administrative","Overtime-One And One-Half Rate","Budget & Finance Department","Accounting","The General Fund","500","2021001770778010305130)"
"2021","Financial & Administrative","Social Security","Budget & Finance Department","Accounting","The General Fund","34792.63","2021001770778020105130)"
"2021","Financial & Administrative","Retirement","Budget & Finance Department","Accounting","The General Fund","85594.43","2021001770778020205130)"
"2021","Financial & Administrative","Health Insurance","Budget & Finance Department","Accounting","The General Fund","48287.82","2021001770778020305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","Budget & Finance Department","Accounting","The General Fund","0","2021001770778020315130)"
"2021","Financial & Administrative","Life Insurance","Budget & Finance Department","Accounting","The General Fund","1101.1","2021001770778020405130)"
"2021","Financial & Administrative","Workers' Compensation","Budget & Finance Department","Accounting","The General Fund","9096.11","2021001770778020605130)"
"2021","Financial & Administrative","Meal Allowance","Budget & Finance Department","Accounting","The General Fund","0","2021001770778021505130)"
"2021","Financial & Administrative","Non-Capital Equipment","Budget & Finance Department","Accounting","The General Fund","5500","2021001770778030095130)"
"2021","Financial & Administrative","Materials And Supplies","Budget & Finance Department","Accounting","The General Fund","1750","2021001770778030105130)"
"2021","Financial & Administrative","Office Supplies","Budget & Finance Department","Accounting","The General Fund","1500","2021001770778030205130)"
"2021","Financial & Administrative","Printing And Binding","Budget & Finance Department","Accounting","The General Fund","3000","2021001770778030305130)"
"2021","Financial & Administrative","Telephone","Budget & Finance Department","Accounting","The General Fund","300","2021001770778031105130)"
"2021","Financial & Administrative","Postage","Budget & Finance Department","Accounting","The General Fund","1500","2021001770778031205130)"
"2021","Financial & Administrative","Property Tax","Budget & Finance Department","Accounting","The General Fund","0","2021001770778031215130)"
"2021","Financial & Administrative","Advertising","Budget & Finance Department","Accounting","The General Fund","0","2021001770778031305130)"
"2021","Financial & Administrative","Travel & Training","Budget & Finance Department","Accounting","The General Fund","7000","2021001770778032105130)"
"2021","Financial & Administrative","Safety Awards","Budget & Finance Department","Accounting","The General Fund","0","2021001770778032305130)"
"2021","Financial & Administrative","Books & Films","Budget & Finance Department","Accounting","The General Fund","100","2021001770778032405130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","Budget & Finance Department","Accounting","The General Fund","4000","2021001770778032505130)"
"2021","Financial & Administrative","Meals/food","Budget & Finance Department","Accounting","The General Fund","0","2021001770778032655130)"
"2021","Financial & Administrative","Rental-Equipment","Budget & Finance Department","Accounting","The General Fund","2200","2021001770778034205130)"
"2021","Financial & Administrative","Professional Services","Budget & Finance Department","Accounting","The General Fund","98000","2021001770778041105130)"
"2021","Financial & Administrative","Other Contractual Services","Budget & Finance Department","Accounting","The General Fund","7000","2021001770778041205130)"
"2021","Financial & Administrative","Temp Services (Manpower/temp Help)","Budget & Finance Department","Accounting","The General Fund","0","2021001770778041255130)"
"2021","Financial & Administrative","Maintenance Office/other Equip","Budget & Finance Department","Accounting","The General Fund","200","2021001770778042205130)"
"2021","Financial & Administrative","Penalties & Interest","Budget & Finance Department","Accounting","The General Fund","0","2021001770778051045130)"
"2021","Financial & Administrative","Machinery And Equipment","Budget & Finance Department","Accounting","The General Fund","0","2021001770778060405130)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Budget","The General Fund","353013.66","2021001770778510115130)"
"2021","Financial & Administrative","Longevity","Budget & Finance Department","Budget","The General Fund","0","2021001770778511505130)"
"2021","Financial & Administrative","Social Security","Budget & Finance Department","Budget","The General Fund","20562.74","2021001770778520105130)"
"2021","Financial & Administrative","Retirement","Budget & Finance Department","Budget","The General Fund","50587.03","2021001770778520205130)"
"2021","Financial & Administrative","Health Insurance","Budget & Finance Department","Budget","The General Fund","31678.06","2021001770778520305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","Budget & Finance Department","Budget","The General Fund","0","2021001770778520315130)"
"2021","Financial & Administrative","Life Insurance","Budget & Finance Department","Budget","The General Fund","629.2","2021001770778520405130)"
"2021","Financial & Administrative","Workers' Compensation","Budget & Finance Department","Budget","The General Fund","5375.88","2021001770778520605130)"
"2021","Financial & Administrative","Non-Capital Equipment","Budget & Finance Department","Budget","The General Fund","1500","2021001770778530095130)"
"2021","Financial & Administrative","Materials And Supplies","Budget & Finance Department","Budget","The General Fund","1500","2021001770778530105130)"
"2021","Financial & Administrative","Office Supplies","Budget & Finance Department","Budget","The General Fund","1300","2021001770778530205130)"
"2021","Financial & Administrative","Printing And Binding","Budget & Finance Department","Budget","The General Fund","3000","2021001770778530305130)"
"2021","Financial & Administrative","Telephone","Budget & Finance Department","Budget","The General Fund","250","2021001770778531105130)"
"2021","Financial & Administrative","Postage","Budget & Finance Department","Budget","The General Fund","100","2021001770778531205130)"
"2021","Financial & Administrative","Advertising","Budget & Finance Department","Budget","The General Fund","2000","2021001770778531305130)"
"2021","Financial & Administrative","Travel & Training","Budget & Finance Department","Budget","The General Fund","5000","2021001770778532105130)"
"2021","Financial & Administrative","Books & Films","Budget & Finance Department","Budget","The General Fund","100","2021001770778532405130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","Budget & Finance Department","Budget","The General Fund","1200","2021001770778532505130)"
"2021","Financial & Administrative","Meals/food","Budget & Finance Department","Budget","The General Fund","0","2021001770778532655130)"
"2021","Financial & Administrative","Rental-Equipment","Budget & Finance Department","Budget","The General Fund","2600","2021001770778534205130)"
"2021","Financial & Administrative","Professional Services","Budget & Finance Department","Budget","The General Fund","100","2021001770778541105130)"
"2021","Financial & Administrative","Other Contractual Services","Budget & Finance Department","Budget","The General Fund","4000","2021001770778541205130)"
"2021","Financial & Administrative","Maintenance Office/other Equip","Budget & Finance Department","Budget","The General Fund","100","2021001770778542205130)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Purchasing","The General Fund","432819.68","2021001770779010115130)"
"2021","Financial & Administrative","Temporary Full Time","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779010135130)"
"2021","Financial & Administrative","Overtime-One And One-Half Rate","Budget & Finance Department","Purchasing","The General Fund","1000","2021001770779010305130)"
"2021","Financial & Administrative","Longevity","Budget & Finance Department","Purchasing","The General Fund","2907.21","2021001770779011505130)"
"2021","Financial & Administrative","Social Security","Budget & Finance Department","Purchasing","The General Fund","33959.7","2021001770779020105130)"
"2021","Financial & Administrative","Retirement","Budget & Finance Department","Purchasing","The General Fund","83545.31","2021001770779020205130)"
"2021","Financial & Administrative","Health Insurance","Budget & Finance Department","Purchasing","The General Fund","46889.64","2021001770779020305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779020315130)"
"2021","Financial & Administrative","Life Insurance","Budget & Finance Department","Purchasing","The General Fund","1101.1","2021001770779020405130)"
"2021","Financial & Administrative","Workers' Compensation","Budget & Finance Department","Purchasing","The General Fund","8878.35","2021001770779020605130)"
"2021","Financial & Administrative","Non-Capital Equipment","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779030095130)"
"2021","Financial & Administrative","Materials And Supplies","Budget & Finance Department","Purchasing","The General Fund","750","2021001770779030105130)"
"2021","Financial & Administrative","Printing And Binding","Budget & Finance Department","Purchasing","The General Fund","500","2021001770779030305130)"
"2021","Financial & Administrative","Telephone","Budget & Finance Department","Purchasing","The General Fund","300","2021001770779031105130)"
"2021","Financial & Administrative","Postage","Budget & Finance Department","Purchasing","The General Fund","400","2021001770779031205130)"
"2021","Financial & Administrative","Advertising","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779031305130)"
"2021","Financial & Administrative","Local Travel","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779032005130)"
"2021","Financial & Administrative","Travel & Training","Budget & Finance Department","Purchasing","The General Fund","7500","2021001770779032105130)"
"2021","Financial & Administrative","Safety Awards","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779032305130)"
"2021","Financial & Administrative","Books & Films","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779032405130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","Budget & Finance Department","Purchasing","The General Fund","500","2021001770779032505130)"
"2021","Financial & Administrative","Meals/food","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779032655130)"
"2021","Financial & Administrative","Other Contractual Services","Budget & Finance Department","Purchasing","The General Fund","24000","2021001770779041205130)"
"2021","Financial & Administrative","Maintenance Office/other Equip","Budget & Finance Department","Purchasing","The General Fund","750","2021001770779042205130)"
"2021","Financial & Administrative","Inventory Purchases","Budget & Finance Department","Purchasing","The General Fund","0","2021001770779043005130)"
"2021","Executive","Permanent Full Time","Equity & Inclusion","Equal Opportunity","The General Fund","596060.8","2021001780781010115120)"
"2021","Executive","Permanent Part Time","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781010125120)"
"2021","Executive","Temporary Full Time","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781010135120)"
"2021","Executive","Temporary Part Time","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781010145120)"
"2021","Executive","Interns","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781010175120)"
"2021","Executive","Overtime-One And One-Half Rate","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781010305120)"
"2021","Executive","Social Security","Equity & Inclusion","Equal Opportunity","The General Fund","46529.2","2021001780781020105120)"
"2021","Executive","Retirement","Equity & Inclusion","Equal Opportunity","The General Fund","114467.91","2021001780781020205120)"
"2021","Executive","Health Insurance","Equity & Inclusion","Equal Opportunity","The General Fund","51662.9","2021001780781020305120)"
"2021","Executive","Retirees Health Insurance Contributions","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781020315120)"
"2021","Executive","Life Insurance","Equity & Inclusion","Equal Opportunity","The General Fund","2044.4","2021001780781020405120)"
"2021","Executive","Workers' Compensation","Equity & Inclusion","Equal Opportunity","The General Fund","12164.5","2021001780781020605120)"
"2021","Executive","Car Allowance","Equity & Inclusion","Equal Opportunity","The General Fund","5400","2021001780781020805120)"
"2021","Executive","Meal Allowance","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781021505120)"
"2021","Executive","Non-Capital Equipment","Equity & Inclusion","Equal Opportunity","The General Fund","1000","2021001780781030095120)"
"2021","Executive","Materials And Supplies","Equity & Inclusion","Equal Opportunity","The General Fund","6998","2021001780781030105120)"
"2021","Executive","Materials/supplies-Ceremonies","Equity & Inclusion","Equal Opportunity","The General Fund","1500","2021001780781030195120)"
"2021","Executive","Office Supplies","Equity & Inclusion","Equal Opportunity","The General Fund","11200","2021001780781030205120)"
"2021","Executive","Printing And Binding","Equity & Inclusion","Equal Opportunity","The General Fund","3500","2021001780781030305120)"
"2021","Executive","Telephone","Equity & Inclusion","Equal Opportunity","The General Fund","2200","2021001780781031105120)"
"2021","Executive","Postage","Equity & Inclusion","Equal Opportunity","The General Fund","2500","2021001780781031205120)"
"2021","Executive","Advertising","Equity & Inclusion","Equal Opportunity","The General Fund","9000","2021001780781031305120)"
"2021","Executive","Recruitment Exp (Moving, Etc)","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781031905120)"
"2021","Executive","Diversity Recruitment","Equity & Inclusion","Equal Opportunity","The General Fund","4500","2021001780781032095120)"
"2021","Executive","Travel & Training","Equity & Inclusion","Equal Opportunity","The General Fund","10000","2021001780781032105120)"
"2021","Executive","Safety Awards","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781032305120)"
"2021","Executive","Books & Films","Equity & Inclusion","Equal Opportunity","The General Fund","350","2021001780781032405120)"
"2021","Executive","Dues, Memberships, Publication","Equity & Inclusion","Equal Opportunity","The General Fund","3557","2021001780781032505120)"
"2021","Executive","Employee Training","Equity & Inclusion","Equal Opportunity","The General Fund","2967","2021001780781032605120)"
"2021","Executive","Rental-Equipment","Equity & Inclusion","Equal Opportunity","The General Fund","5769","2021001780781034205120)"
"2021","Executive","Insurance Premiums","Equity & Inclusion","Equal Opportunity","The General Fund","1509.83","2021001780781035105120)"
"2021","Executive","Workshops/conferences","Equity & Inclusion","Equal Opportunity","The General Fund","6000","2021001780781039205120)"
"2021","Executive","Professional Services","Equity & Inclusion","Equal Opportunity","The General Fund","1900","2021001780781041105120)"
"2021","Executive","Other Contractual Services","Equity & Inclusion","Equal Opportunity","The General Fund","57888","2021001780781041205120)"
"2021","Executive","Temp Services (Manpower/temp Help)","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781041255120)"
"2021","Executive","Maintenance Office/other Equip","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781042205120)"
"2021","Executive","Buildings","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781060205120)"
"2021","Executive","Machinery And Equipment","Equity & Inclusion","Equal Opportunity","The General Fund","0","2021001780781060405120)"
"2021","Executive","Other Grants And Aids","Equity & Inclusion","Equal Opportunity","The General Fund","4000","2021001780781089005120)"
"2021","Executive","Materials And Supplies","Equity & Inclusion","Race Relations","The General Fund","2500","2021001780783030105120)"
"2021","Executive","Permanent Full Time","Equity & Inclusion","Equity Toolkit","The General Fund","118400.32","2021001780784010115120)"
"2021","Executive","Permanent Part Time","Equity & Inclusion","Equity Toolkit","The General Fund","0","2021001780784010125120)"
"2021","Executive","Social Security","Equity & Inclusion","Equity Toolkit","The General Fund","9242.45","2021001780784020105120)"
"2021","Executive","Retirement","Equity & Inclusion","Equity Toolkit","The General Fund","22737.63","2021001780784020205120)"
"2021","Executive","Health Insurance","Equity & Inclusion","Equity Toolkit","The General Fund","19035.76","2021001780784020305120)"
"2021","Executive","Retirees Health Insurance Contributions","Equity & Inclusion","Equity Toolkit","The General Fund","0","2021001780784020315120)"
"2021","Executive","Life Insurance","Equity & Inclusion","Equity Toolkit","The General Fund","314.6","2021001780784020405120)"
"2021","Executive","Workers' Compensation","Equity & Inclusion","Equity Toolkit","The General Fund","2416.33","2021001780784020605120)"
"2021","Executive","Materials And Supplies","Equity & Inclusion","Equity Toolkit","The General Fund","268838.85","2021001780784030105120)"
"2021","Road & Street Facilities","Permanent Full Time","Public Works","Pw Administrative Services","The General Fund","433230.88","2021001800801010115410)"
"2021","Road & Street Facilities","Temporary Full Time","Public Works","Pw Administrative Services","The General Fund","0","2021001800801010135410)"
"2021","Road & Street Facilities","Temporary Part Time","Public Works","Pw Administrative Services","The General Fund","0","2021001800801010145410)"
"2021","Road & Street Facilities","Overtime-One And One-Half Rate","Public Works","Pw Administrative Services","The General Fund","0","2021001800801010305410)"
"2021","Road & Street Facilities","Longevity","Public Works","Pw Administrative Services","The General Fund","5265.28","2021001800801011505410)"
"2021","Road & Street Facilities","Social Security","Public Works","Pw Administrative Services","The General Fund","33955.1","2021001800801020105410)"
"2021","Road & Street Facilities","Retirement","Public Works","Pw Administrative Services","The General Fund","84317.15","2021001800801020205410)"
"2021","Road & Street Facilities","Health Insurance","Public Works","Pw Administrative Services","The General Fund","60967.7","2021001800801020305410)"
"2021","Road & Street Facilities","Retirees Health Insurance Contributions","Public Works","Pw Administrative Services","The General Fund","0","2021001800801020315410)"
"2021","Road & Street Facilities","Life Insurance","Public Works","Pw Administrative Services","The General Fund","1116.83","2021001800801020405410)"
"2021","Road & Street Facilities","Workers' Compensation","Public Works","Pw Administrative Services","The General Fund","8960.38","2021001800801020605410)"
"2021","Road & Street Facilities","Non-Capital Equipment","Public Works","Pw Administrative Services","The General Fund","5800","2021001800801030095410)"
"2021","Road & Street Facilities","Materials And Supplies","Public Works","Pw Administrative Services","The General Fund","3800","2021001800801030105410)"
"2021","Road & Street Facilities","Office Supplies","Public Works","Pw Administrative Services","The General Fund","1200","2021001800801030205410)"
"2021","Road & Street Facilities","Printing And Binding","Public Works","Pw Administrative Services","The General Fund","300","2021001800801030305410)"
"2021","Road & Street Facilities","Telephone","Public Works","Pw Administrative Services","The General Fund","1900","2021001800801031105410)"
"2021","Road & Street Facilities","T.r.s. Access Charge","Public Works","Pw Administrative Services","The General Fund","3150","2021001800801031155410)"
"2021","Road & Street Facilities","Postage","Public Works","Pw Administrative Services","The General Fund","150","2021001800801031205410)"
"2021","Road & Street Facilities","Utilities-Elect,sewer,water","Public Works","Pw Administrative Services","The General Fund","3350671.44","2021001800801031405410)"
"2021","Road & Street Facilities","Gasoline, Oil, Grease","Public Works","Pw Administrative Services","The General Fund","2354.22","2021001800801031505410)"
"2021","Road & Street Facilities","Travel & Training","Public Works","Pw Administrative Services","The General Fund","5000","2021001800801032105410)"
"2021","Road & Street Facilities","Dues, Memberships, Publication","Public Works","Pw Administrative Services","The General Fund","600","2021001800801032505410)"
"2021","Road & Street Facilities","Data Processing","Public Works","Pw Administrative Services","The General Fund","0","2021001800801033105410)"
"2021","Road & Street Facilities","Insurance Premiums","Public Works","Pw Administrative Services","The General Fund","122790.9","2021001800801035105410)"
"2021","Road & Street Facilities","Other Contractual Services","Public Works","Pw Administrative Services","The General Fund","9000","2021001800801041205410)"
"2021","Road & Street Facilities","Temp Services (Manpower/temp Help)","Public Works","Pw Administrative Services","The General Fund","16000","2021001800801041255410)"
"2021","Road & Street Facilities","Fleet Service Cost-Variable","Public Works","Pw Administrative Services","The General Fund","4012.73","2021001800801042105410)"
"2021","Road & Street Facilities","Fleet Service Cost-Fixed","Public Works","Pw Administrative Services","The General Fund","1657.76","2021001800801042115410)"
"2021","Road & Street Facilities","Machinery And Equipment","Public Works","Pw Administrative Services","The General Fund","0","2021001800801060405410)"
"2021","Road & Street Facilities","Permanent Full Time","Public Works","Engineering Services","The General Fund","310833.64","2021001800801910115410)"
"2021","Road & Street Facilities","Temporary Full Time","Public Works","Engineering Services","The General Fund","0","2021001800801910135410)"
"2021","Road & Street Facilities","Temporary Part Time","Public Works","Engineering Services","The General Fund","21530","2021001800801910145410)"
"2021","Road & Street Facilities","Interns","Public Works","Engineering Services","The General Fund","0","2021001800801910175410)"
"2021","Road & Street Facilities","Overtime-One And One-Half Rate","Public Works","Engineering Services","The General Fund","640","2021001800801910305410)"
"2021","Road & Street Facilities","Special Assignment","Public Works","Engineering Services","The General Fund","0","2021001800801911305410)"
"2021","Road & Street Facilities","Longevity","Public Works","Engineering Services","The General Fund","2267.7","2021001800801911505410)"
"2021","Road & Street Facilities","Social Security","Public Works","Engineering Services","The General Fund","24576.9","2021001800801920105410)"
"2021","Road & Street Facilities","Retirement","Public Works","Engineering Services","The General Fund","60462.38","2021001800801920205410)"
"2021","Road & Street Facilities","Health Insurance","Public Works","Engineering Services","The General Fund","29681.11","2021001800801920305410)"
"2021","Road & Street Facilities","Retirees Health Insurance Contributions","Public Works","Engineering Services","The General Fund","0","2021001800801920315410)"
"2021","Road & Street Facilities","Life Insurance","Public Works","Engineering Services","The General Fund","833.69","2021001800801920405410)"
"2021","Road & Street Facilities","Workers' Compensation","Public Works","Engineering Services","The General Fund","6425.33","2021001800801920605410)"
"2021","Road & Street Facilities","Non-Capital Equipment","Public Works","Engineering Services","The General Fund","5000","2021001800801930095410)"
"2021","Road & Street Facilities","Materials And Supplies","Public Works","Engineering Services","The General Fund","2000","2021001800801930105410)"
"2021","Road & Street Facilities","Computer Supplies","Public Works","Engineering Services","The General Fund","0","2021001800801930185410)"
"2021","Road & Street Facilities","Office Supplies","Public Works","Engineering Services","The General Fund","100","2021001800801930205410)"
"2021","Road & Street Facilities","Printing And Binding","Public Works","Engineering Services","The General Fund","2400","2021001800801930305410)"
"2021","Road & Street Facilities","Uniform Purchase Price","Public Works","Engineering Services","The General Fund","875","2021001800801930405410)"
"2021","Road & Street Facilities","Telephone","Public Works","Engineering Services","The General Fund","3250","2021001800801931105410)"
"2021","Road & Street Facilities","Postage","Public Works","Engineering Services","The General Fund","100","2021001800801931205410)"
"2021","Road & Street Facilities","Advertising","Public Works","Engineering Services","The General Fund","200","2021001800801931305410)"
"2021","Road & Street Facilities","Gasoline, Oil, Grease","Public Works","Engineering Services","The General Fund","1747.91","2021001800801931505410)"
"2021","Road & Street Facilities","Travel & Training","Public Works","Engineering Services","The General Fund","5000","2021001800801932105410)"
"2021","Road & Street Facilities","Safety Awards","Public Works","Engineering Services","The General Fund","400","2021001800801932305410)"
"2021","Road & Street Facilities","Dues, Memberships, Publication","Public Works","Engineering Services","The General Fund","2000","2021001800801932505410)"
"2021","Road & Street Facilities","Professional Services","Public Works","Engineering Services","The General Fund","10000","2021001800801941105410)"
"2021","Road & Street Facilities","Other Contractual Services","Public Works","Engineering Services","The General Fund","2000","2021001800801941205410)"
"2021","Road & Street Facilities","Fleet Service Cost-Variable","Public Works","Engineering Services","The General Fund","2945.16","2021001800801942105410)"
"2021","Road & Street Facilities","Fleet Service Cost-Fixed","Public Works","Engineering Services","The General Fund","8327.28","2021001800801942115410)"
"2021","Road & Street Facilities","Permanent Full Time","Public Works","Operations-Support Services","The General Fund","215277.92","2021001800802010115410)"
"2021","Road & Street Facilities","Temporary Part Time","Public Works","Operations-Support Services","The General Fund","0","2021001800802010145410)"
"2021","Road & Street Facilities","Overtime-One And One-Half Rate","Public Works","Operations-Support Services","The General Fund","640","2021001800802010305410)"
"2021","Road & Street Facilities","Social Security","Public Works","Operations-Support Services","The General Fund","16981.23","2021001800802020105410)"
"2021","Road & Street Facilities","Retirement","Public Works","Operations-Support Services","The General Fund","41776.06","2021001800802020205410)"
"2021","Road & Street Facilities","Health Insurance","Public Works","Operations-Support Services","The General Fund","16404.13","2021001800802020305410)"
"2021","Road & Street Facilities","Retirees Health Insurance Contributions","Public Works","Operations-Support Services","The General Fund","0","2021001800802020315410)"
"2021","Road & Street Facilities","Life Insurance","Public Works","Operations-Support Services","The General Fund","550.55","2021001800802020405410)"
"2021","Road & Street Facilities","Workers' Compensation","Public Works","Operations-Support Services","The General Fund","4439.54","2021001800802020605410)"
"2021","Road & Street Facilities","Non-Capital Equipment","Public Works","Operations-Support Services","The General Fund","2000","2021001800802030095410)"
"2021","Road & Street Facilities","Materials And Supplies","Public Works","Operations-Support Services","The General Fund","8000","2021001800802030105410)"
"2021","Road & Street Facilities","Office Supplies","Public Works","Operations-Support Services","The General Fund","500","2021001800802030205410)"
"2021","Road & Street Facilities","Printing And Binding","Public Works","Operations-Support Services","The General Fund","200","2021001800802030305410)"
"2021","Road & Street Facilities","Uniform Purchase Price","Public Works","Operations-Support Services","The General Fund","400","2021001800802030405410)"
"2021","Road & Street Facilities","Telephone","Public Works","Operations-Support Services","The General Fund","2200","2021001800802031105410)"
"2021","Road & Street Facilities","T.r.s. Access Charge","Public Works","Operations-Support Services","The General Fund","24000","2021001800802031155410)"
"2021","Road & Street Facilities","Postage","Public Works","Operations-Support Services","The General Fund","50","2021001800802031205410)"
"2021","Road & Street Facilities","Utilities-Elect,sewer,water","Public Works","Operations-Support Services","The General Fund","19162.6","2021001800802031405410)"
"2021","Road & Street Facilities","Gasoline, Oil, Grease","Public Works","Operations-Support Services","The General Fund","4117.14","2021001800802031505410)"
"2021","Road & Street Facilities","Travel & Training","Public Works","Operations-Support Services","The General Fund","2100","2021001800802032105410)"
"2021","Road & Street Facilities","Safety Awards","Public Works","Operations-Support Services","The General Fund","2500","2021001800802032305410)"
"2021","Road & Street Facilities","Books & Films","Public Works","Operations-Support Services","The General Fund","450","2021001800802032405410)"
"2021","Road & Street Facilities","Dues, Memberships, Publication","Public Works","Operations-Support Services","The General Fund","450","2021001800802032505410)"
"2021","Road & Street Facilities","Other Contractual Services","Public Works","Operations-Support Services","The General Fund","0","2021001800802041205410)"
"2021","Road & Street Facilities","Temp Services (Manpower/temp Help)","Public Works","Operations-Support Services","The General Fund","5000","2021001800802041255410)"
"2021","Road & Street Facilities","Fleet Service Cost-Variable","Public Works","Operations-Support Services","The General Fund","4785.38","2021001800802042105410)"
"2021","Road & Street Facilities","Fleet Service Cost-Fixed","Public Works","Operations-Support Services","The General Fund","11051.04","2021001800802042115410)"
"2021","Road & Street Facilities","Permanent Full Time","Public Works","Operations-Maintenance/construct.","The General Fund","882724.1","2021001800802110115410)"
"2021","Road & Street Facilities","Overtime-One And One-Half Rate","Public Works","Operations-Maintenance/construct.","The General Fund","7710","2021001800802110305410)"
"2021","Road & Street Facilities","Special Assignment","Public Works","Operations-Maintenance/construct.","The General Fund","0","2021001800802111305410)"
"2021","Road & Street Facilities","Longevity","Public Works","Operations-Maintenance/construct.","The General Fund","2732.34","2021001800802111505410)"
"2021","Road & Street Facilities","Social Security","Public Works","Operations-Maintenance/construct.","The General Fund","69611.41","2021001800802120105410)"
"2021","Road & Street Facilities","Retirement","Public Works","Operations-Maintenance/construct.","The General Fund","171253.17","2021001800802120205410)"
