"event_name","event_description","event_url","local_start_time","local_end_time","capacity","status","category_name","subcategory_name","format_name","address_1","address_2","city","region","postal_code","country","venue_name","ticket_name","ticket_description","ticket_on_sale_status","ticket_quantity_total","ticket_quantity_sold","ticket_sales_start","ticket_sales_end","organizer_name","organizer_description","organizer_url"
"Guidelines for Reopening  Phase I, II, III, IV Businesses in NYC, W.H. BID","Join this webinar to learn about State requirements, recommendations, and resources available to help Phase I, II, III, and IV","https://www.eventbrite.com/e/guidelines-for-reopening-phase-i-ii-iii-iv-businesses-in-nyc-wh-bid-tickets-115113132478","2020-09-18T10:00:00.000","2020-09-18T11:00:00.000","450","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","150","11","2020-07-15T16:00:00.000Z","2020-09-18T13:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"BID Roundtable: Why do diversity and inclusion matter for BIDs?","Part of a series of BID roundtables exploring diversity, equity, and inclusion in the NYC BID network; facilitated by SBS","https://www.eventbrite.com/e/bid-roundtable-why-do-diversity-and-inclusion-matter-for-bids-registration-119274831231","2020-09-15T16:00:00.000","2020-09-15T17:30:00.000","100","live",,,,,,,,,,,"RSVP",,"AVAILABLE","100","22","2020-09-02T15:30:00.000Z","2020-09-15T21:30:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Free Virtual Legal Consultation for Your Business, UM, 9/23/2020","Free Virtual Legal Consultation for Your Business","https://www.eventbrite.com/e/free-virtual-legal-consultation-for-your-business-um-9232020-tickets-118164997689","2020-09-23T17:00:00.000","2020-09-23T18:00:00.000","30","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"5:00PM",,"AVAILABLE","30","1","2020-08-25T12:30:00.000Z","2020-09-20T19:30:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Legal Essentials for Doing Business Online, Lower Manhattan, 9/15/2020","Legal Essentials for Doing Business Online","https://www.eventbrite.com/e/legal-essentials-for-doing-business-online-lower-manhattan-9152020-tickets-110627882976","2020-09-15T15:00:00.000","2020-09-15T17:00:00.000","100","live",,,,,,,,,,,"I do not own a business with active sales",,"AVAILABLE","20","17","2020-06-02T09:30:00.000Z","2020-09-13T12:49:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"QuickBooks for Construction Clinic","* THIS IS A FREE ONLINE WEBINAR SERIES *","https://www.eventbrite.com/e/quickbooks-for-construction-clinic-tickets-117772652173","2020-09-09T18:00:00.000","2020-09-23T20:00:00.000","75","live","Business & Professional","Educators","Class, Training, or Workshop",,,,,,,,"General Admission","This registration will register you to attend all three dates in this 3- part QuickBooks Clinic (Sept 9, 16, and 23).","AVAILABLE","75","67","2020-08-21T20:00:00.000Z","2020-09-23T21:30:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Business Finances 1: Getting Started , Queens, 10/7/20","Business Finances 1","https://www.eventbrite.com/e/business-finances-1-getting-started-queens-10720-tickets-120234278965","2020-10-07T17:30:00.000","2020-10-07T20:00:00.000","100","live","Business & Professional","Finance","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","50","0","2019-07-29T06:00:00.000Z","2020-10-06T15:30:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Business Finance 2: Planning for Profit,  Staten Island, 09/24/2020","Learn how to create the financial plan that will guide your business to profitability","https://www.eventbrite.com/e/business-finance-2-planning-for-profit-staten-island-09242020-tickets-109701279480","2020-09-24T14:00:00.000","2020-09-24T16:30:00.000","100","live","Business & Professional","Finance","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","50","16","2020-04-01T21:59:00.000Z","2020-09-24T17:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Email Marketing, Queens 10/13/20","Email Marketing","https://www.eventbrite.com/e/email-marketing-queens-101320-tickets-120234002137","2020-10-13T17:30:00.000","2020-10-13T20:00:00.000","100","live","Business & Professional","Sales & Marketing","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","50","0","2020-08-22T21:30:00.000Z","2020-10-12T19:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"◀︎WEBINAR | Mind Your Business: Entities and Contracts, BROOKLYN 9/17/2020","WEBINAR | Mind Your Business: Entities and Contracts, BROOKLYN 9/17/2020","https://www.eventbrite.com/e/webinar-mind-your-business-entities-and-contracts-brooklyn-9172020-tickets-111463508354","2020-09-17T12:00:00.000","2020-09-17T14:00:00.000","200","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","100","7","2020-06-01T04:00:00.000Z","2020-09-16T22:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Guidelines for Reopening ​Phase I, II, III and IV Businesses in NYC","Join this webinar to learn about State requirements, recommendations, and resources available to help Phase I-IV businesses reopen in NYC.","https://www.eventbrite.com/e/guidelines-for-reopening-phase-i-ii-iii-and-iv-businesses-in-nyc-tickets-114719771926","2020-09-16T12:00:00.000","2020-09-16T13:00:00.000","400","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","150","1","2019-09-11T20:00:00.000Z","2020-09-16T15:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Guidelines for Reopening ​Phase I,II, III, and IV Businesses in NYC, 9/23","Join this webinar to learn about State requirements, recommendations, and resources available to help Phase I businesses reopen in NYC.","https://www.eventbrite.com/e/guidelines-for-reopening-phase-iii-iii-and-iv-businesses-in-nyc-923-tickets-115250804258","2020-09-23T12:00:00.000","2020-09-23T13:00:00.000","450","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","150","1","2020-07-17T00:00:00.000Z","2020-09-23T15:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Guidelines for Reopening ​Phase I, II, III and IV Businesses in NYC,9/14","Join this webinar to learn about State requirements, recommendations and resources available to help Phase I, II, III businesses to reopen.","https://www.eventbrite.com/e/guidelines-for-reopening-phase-i-ii-iii-and-iv-businesses-in-nyc914-tickets-115128552600","2020-09-14T18:00:00.000","2020-09-14T19:00:00.000","450","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","150","1","2020-07-01T14:00:00.000Z","2020-09-14T22:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"BID Roundtable: Long-term DEI strategy for NYC BID network","Part of a series of BID roundtables exploring diversity, equity, and inclusion in the NYC BID network; facilitated by SBS","https://www.eventbrite.com/e/bid-roundtable-long-term-dei-strategy-for-nyc-bid-network-registration-119284068861","2020-12-08T16:00:00.000","2020-12-08T17:30:00.000","100","live",,,,,,,,,,,"RSVP",,"AVAILABLE","100","10","2020-09-02T15:30:00.000Z","2020-12-08T22:30:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Webinar**Email Marketing,  9/9/2020","Email Marketing","https://www.eventbrite.com/e/webinaremail-marketing-992020-tickets-118163852263","2020-09-09T13:00:00.000","2020-09-09T15:00:00.000","100","live","Business & Professional","Sales & Marketing","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"UNAVAILABLE","50","29","2020-08-26T10:00:00.000Z","2020-09-09T16:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"SBS-PTAC: Selling to Government Webinar, 10/13/2020","Learn how the government can become your customer!","https://www.eventbrite.com/e/sbs-ptac-selling-to-government-webinar-10132020-registration-117263733985","2020-10-13T10:00:00.000","2020-10-13T12:00:00.000","200","live","Business & Professional","Career","Class, Training, or Workshop",,,,,,,,"General Admission","All workshop attendees are required to be registered individually for this workshop.","AVAILABLE","200","0","2020-09-01T04:00:00.000Z","2020-10-12T21:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"SBS-PTAC: Selling to Government Webinar, 10/27/2020","Learn how the government can become your customer!","https://www.eventbrite.com/e/sbs-ptac-selling-to-government-webinar-10272020-registration-117263623655","2020-10-27T15:00:00.000","2020-10-27T17:00:00.000","200","live","Business & Professional","Career","Class, Training, or Workshop",,,,,,,,"General Admission","All workshop attendees are required to be registered individually for this workshop.","AVAILABLE","200","2","2020-09-05T09:00:00.000Z","2020-10-27T02:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Webinar* Social Media Marketing, Upper Manhhatan, 9/22/2020","Social Media Marketing","https://www.eventbrite.com/e/webinar-social-media-marketing-upper-manhhatan-9222020-tickets-117274291563","2020-09-22T13:00:00.000","2020-09-22T15:00:00.000","100","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","50","11","2020-08-17T10:00:00.000Z","2020-09-23T19:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Creating a Business Idea that Works,Lower Manhattan, 9/10/2020","Creating a Business Idea That Works.","https://www.eventbrite.com/e/creating-a-business-idea-that-workslower-manhattan-9102020-tickets-110627285188","2020-09-10T15:00:00.000","2020-09-10T18:00:00.000","100","live",,,,,,,,,,,"I do not own a business with active sales",,"AVAILABLE","80","11","2020-06-16T09:30:00.000Z","2020-09-09T19:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"M/WBE Certification Webinar","The New York City Department of Small Business Services will be hosting a  certification workshop","https://www.eventbrite.com/e/mwbe-certification-webinar-tickets-112986389332","2020-09-30T14:00:00.000","2020-09-30T15:30:00.000","101","live","Government & Politics",,"Class, Training, or Workshop",,,,,,,,"General Admission",,"SOLD_OUT","101","101","2020-08-20T14:00:00.000Z","2020-09-29T18:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Prepare Your Business for Coastal Storms Webinar","Join us in starting your business continuity plan and get ready for any disruption","https://www.eventbrite.com/e/prepare-your-business-for-coastal-storms-webinar-tickets-118536673381","2020-09-25T11:00:00.000","2020-09-25T12:00:00.000","200","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop",,,,,,,,"I do not own a business with active sales",,"AVAILABLE","100","0","2020-08-19T14:30:00.000Z","2020-09-25T15:59:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"QuickBooks Online, Queens, 10/21/20","QuickBooks Online","https://www.eventbrite.com/e/quickbooks-online-queens-102120-tickets-120247251767","2020-10-21T12:00:00.000","2020-10-21T17:00:00.000","60","live","Business & Professional","Finance","Class, Training, or Workshop","90-27 Sutphin Boulevard",,"Queens","NY","11435","US","NYC Small Business Solutions Queens Center","I do not own a business with active sales",,"AVAILABLE","10","0","2019-07-29T22:00:00.000Z","2020-10-18T10:59:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"Copy of Technology-Do_Not_Register_02-Dynamics EVENT_03022021","Test Summary","https://www.eventbrite.com/e/copy-of-technology-do-not-register-02-dynamics-event-03022021-tickets-104662169366","2022-03-01T19:04:00.000","2022-04-30T22:04:00.000","200","live","Business & Professional","Startups & Small Business","Class, Training, or Workshop","11th Floor",,"Manhattan","NY","10006","US","1 Liberty Plaza","I do not own a business with active sales",,"UNAVAILABLE","100","5","2020-05-05T04:00:00.000Z","2020-08-16T23:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"SBS-PTAC: Marketing to Government Webinar, 10/14/2020","Learn how to research what goods New York City agencies are purchasing, and how to market your goods to city agencies and prime contractors.","https://www.eventbrite.com/e/sbs-ptac-marketing-to-government-webinar-10142020-tickets-120143399141","2020-10-14T10:00:00.000","2020-10-14T12:00:00.000","200","live","Business & Professional","Career","Class, Training, or Workshop",,,,,,,,"General Admission","All workshop attendees are required to be registered individually for this workshop.","NOT_YET_ON_SALE","200","0","2020-09-10T04:00:00.000Z","2020-10-13T21:00:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
"BID Roundtable: Implementing representative programs & services","Part of a series of BID roundtables exploring diversity, equity, and inclusion in the NYC BID network; facilitated by SBS","https://www.eventbrite.com/e/bid-roundtable-implementing-representative-programs-services-registration-119280861267","2020-11-10T16:00:00.000","2020-11-10T17:30:00.000","100","live",,,,,,,,,,,"RSVP",,"AVAILABLE","100","14","2020-09-02T15:30:00.000Z","2020-11-10T22:30:00.000Z","NYC Department of Small Business Services","The NYC Department of Small Business Services helps unlock economic potential and create economic security for all New Yorkers by connecting New Yorkers to good jobs, creating stronger businesses, and building thriving neighborhoods across the five boroughs.
You can register for all of our free events, courses, and WE NYC mentor sessions on Eventbrite. For questions about individual courses or to register over the phone, please contact our staff at one of our NYC Business Solutions Centers.
For more information on all of our services, call 311 or visit nyc.gov/sbs.","https://www.eventbrite.com/o/nyc-department-of-small-business-services-5423713077"
