"providertype","dfta_id","programname","sponsorname","programaddress","programcity","programstate","programzipcode","borough","programphone","dfta_funded","monhouropen","monhourclose","tuehouropen","tuehourclose","wedhouropen","wedhourclose","thuhouropen","thuhourclose","frihouropen","frihourclose","sathouropen","sathourclose","sunhouropen","sunhourclose","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"SOCIAL ADULT DAY CARE SERVICES","S45801","SOH TRANSIT LLC D.B.A BOOM BOOM ADULT DAY CARE","Soh Transit Llc D.b.a Boom Boom Adult Day Care","136-39 37TH AVENUE","FLUSHING","NY","11354","Queens","718-886-8836","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.761848","-73.829888","407","20","869","4112369","4049770090","Flushing","
,  
(40.761848, -73.829888)"
"SOCIAL ADULT DAY CARE SERVICES","S33301","FAMILY SOCIAL ADULT DAY CARE INC","Family Social Adult Day Care Inc","1950 BATH AVE  #3","BROOKLYN","NY","11214","Brooklyn","929-398-2545","N","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","40.601794","-74.002208","311","43","282","3168791","3064410029","Bath Beach","
,  
(40.601794, -74.002208)"
"SOCIAL ADULT DAY CARE SERVICES","S57701","ZHANG FAJUN ADULT DAYCARE INC.","Zhang Fajun Adult Daycare Inc.","2308 JACKSON AVE.  3RD FL.","LONG ISLAND CITY","NY","11101","Queens","929-218-9132","N","08:00","01:00","00:00","00:00","08:00","01:00","00:00","00:00","08:00","01:00","00:00","00:00","00:00","00:00","40.74589","-73.945444","402","26","19","4436629","4000850003","Hunters Point-Sunnyside-West Maspeth","
,  
(40.74589, -73.945444)"
"SOCIAL ADULT DAY CARE SERVICES","S29601","HAPPY HOME ADULT DAY CARE INC","Happy Home Adult Day Care Inc","3636 PRINCE ST  310","FLUSHING","NY","11354","Queens","718-321-9880","N","07:00","03:00","07:00","03:00","07:00","03:00","07:00","03:00","07:00","03:00","08:00","02:00","00:00","00:00","40.761399","-73.832896","407","20","869","4534920","4049707501","Flushing","
,  
(40.761399, -73.832896)"
"SOCIAL ADULT DAY CARE SERVICES","S19401","YOUNG AT HEART ADULT DAY CENTER LLC","Young At Heart Adult Day Center Llc","810 FLUSHING AVE.","BROOKLYN","NY","11206","Brooklyn","718-557-0000","N","09:00","02:30","09:00","02:30","09:00","02:30","09:00","02:30","09:00","02:30","00:00","00:00","00:00","00:00","40.701211","-73.939775","304","34","389","3000000","3031317501","Bushwick South","
,  
(40.701211, -73.939775)"
"SOCIAL ADULT DAY CARE SERVICES","S47801","LUCKY ADULT DAY CARE, INC.","Lucky Adult Day Care, Inc.","235-09 BRADDOCK AVE  GROUND FLOOR","QUEENS VILLAGE","NY","11428","Queens","718-776-1005","N","07:30","02:00","00:00","00:00","07:30","02:00","00:00","00:00","07:30","02:00","00:00","00:00","00:00","00:00","40.727685","-73.732492","413","23","1621","4167114","4079740078","Bellerose","
,  
(40.727685, -73.732492)"
"SOCIAL ADULT DAY CARE SERVICES","S22501","EMPIRE ADULT DAY CARE CENTER INC.","Empire Adult Day Care Center Inc.","71-59 160TH ST  1ST FLOOR LEFT UNIT #CF-1","FRESH MEADOWS","NY","11365","Queens","718-820-8588","N","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","00:00","00:00","40.728491","-73.809025","408","24","122701","4000000","4067997503","Pomonok-Flushing Heights-Hillcrest","
,  
(40.728491, -73.809025)"
"SOCIAL ADULT DAY CARE SERVICES","S22801","GOOD FAITH ADULT DAY CARE INC.","Good Faith Adult Day Care Inc.","1385-1387 BAY ST","STATEN ISLAND","NY","10305","Staten Island","718-876-0900","N","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","00:00","00:00","40.60992","-74.063046","501","49","6","5042275","5028340001","Stapleton-Rosebank","
,  
(40.60992, -74.063046)"
"SOCIAL ADULT DAY CARE SERVICES","S35101","NEXUS SOCIAL ADULT DAY CARE LLC","Nexus Social Adult Day Care Llc","83-47 258TH ST  1ST FLOOR","FLORAL PARK","NY","11004","Queens","718-255-8800","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.737892","-73.710464","413","23","157902","4179349","4087700011","Glen Oaks-Floral Park-New Hyde Park","
,  
(40.737892, -73.710464)"
"SOCIAL ADULT DAY CARE SERVICES","S39201","QUEENS BOROUGH ADULT DAY CARE, LLC","Queens Borough Adult Day Care, Llc","137-08 31ST ROAD  1 FLOOR","FLUSHING","NY","11354","Queens","347-732-4588","N","08:30","06:30","08:30","06:30","08:30","06:30","08:30","06:30","08:30","06:30","08:30","06:30","00:00","00:00","40.769719","-73.83128","407","20","88901","4537661","4044107503","Flushing","
,  
(40.769719, -73.83128)"
"SOCIAL ADULT DAY CARE SERVICES","S50701","QUEENS SOCIAL ADULT DAY CARE, INC","Queens Social Adult Day Care, Inc","148-41 HILLSIDE AVE","JAMAICA","NY","11435","Queens","718-647-4444","N","09:00","09:00","09:00","09:00","09:00","09:00","09:00","09:00","09:00","09:00","09:00","09:00","09:00","09:00","40.706188","-73.808176","408","24","238","4207413","4097040049","Jamaica","
,  
(40.706188, -73.808176)"
"SOCIAL ADULT DAY CARE SERVICES","S23501","MAASER, CORP.","Maaser, Corp.","1117 BRIGHTON BEACH AVE  4TH FLOOR","BROOKLYN","NY","11235","Brooklyn","347-462-4492","N","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","40.577837","-73.956341","313","48","61004","3245642","3087160061","Brighton Beach","
,  
(40.577837, -73.956341)"
"SOCIAL ADULT DAY CARE SERVICES","S57301","PRIME SOCIAL DAY CARE","Prime Social Day Care","1918 1ST AVENUE","NEW YORK","NY","10029","Manhattan","347-277-0110","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.784985","-73.943444","111","8","162","1052997","1016910001","East Harlem South","
,  
(40.784985, -73.943444)"
"SOCIAL ADULT DAY CARE SERVICES","S2901","HAPPYHOUSE ADULT DAY CARE CENTER INC.","Happyhouse Adult Day Care Center Inc.","1602 AVE U  2ND FLOOR","BROOKLYN","NY","11229","Brooklyn","718-376-1313","N","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","40.598947","-73.955319","315","48","580","3199610","3073490001","Madison","
,  
(40.598947, -73.955319)"
"SOCIAL ADULT DAY CARE SERVICES","S20101","SOCIAL WELLNESS FOR LIVING, INC.","Social Wellness For Living, Inc.","358 GROVE ST  GROUND FLOOR","BROOKLYN","NY","11237","Brooklyn","347-533-8857","N","09:30","05:30","09:30","05:30","09:30","05:30","09:30","05:30","09:30","05:30","00:00","00:00","00:00","00:00","40.700121","-73.913964","304","37","441","3392234","3033287501","Bushwick North","
,  
(40.700121, -73.913964)"
"SOCIAL ADULT DAY CARE SERVICES","S801","OCEAN FRONT SDC","Ocean Front Sdc","11502 OCEAN PROMENADE  BASEMENT","ROCKAWAY PARK","NY","11694","Queens","718-831-2000","N","09:00","07:00","09:00","07:00","09:00","07:00","09:00","07:00","09:00","07:00","00:00","00:00","09:00","01:00","40.578035","-73.835274","414","32","938","4444819","4161880034","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","
,  
(40.578035, -73.835274)"
"SOCIAL ADULT DAY CARE SERVICES","S30701","KRIS SOCIAL ADULT DAY CARE","Kris Social Adult Day Care","169-14 HILLSIDE AVE","JAMAICA","NY","11432","Queens","718-262-9009","N","00:00","00:00","09:00","03:00","00:00","00:00","09:00","03:00","09:00","03:00","00:00","00:00","00:00","00:00","40.710792","-73.792783","412","27","460","4210189","4098250013","Jamaica","
,  
(40.710792, -73.792783)"
"SOCIAL ADULT DAY CARE SERVICES","S18401","TREMONT SOCIAL GARDEN INC.","Tremont Social Garden Inc.","563 EAST TREMONT AVE  2ND FLOOR","BRONX","NY","10457","Bronx","845-423-7822","N","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","03:30","00:00","00:00","40.846509","-73.894814","206","15","37504","2011828","2030600050","East Tremont","
,  
(40.846509, -73.894814)"
"SOCIAL ADULT DAY CARE SERVICES","S18801","SUNSHINE SERVICES ENTERPRISES INC.","Sunshine Services Enterprises Inc.","101 LAFAYETTE ST  2ND FLOOR","NEW YORK","NY","10013","Manhattan","212-966-2873","N","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","40.717783","-74.001111","101","1","31","1002356","1001970007","SoHo-TriBeCa-Civic Center-Little Italy","
,  
(40.717783, -74.001111)"
"SOCIAL ADULT DAY CARE SERVICES","S48101","HUAN XIAO SOCIAL DAY CARE, INC","Huan Xiao Social Day Care, Inc","1517 WEST 9TH STREET  1FL","BROOKLYN","NY","11204","Brooklyn","718-837-2888","N","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","40.609645","-73.982896","311","44","430","3391734","3065987501","Bensonhurst East","
,  
(40.609645, -73.982896)"
"SOCIAL ADULT DAY CARE SERVICES","S55101","SUNDANCE SADC INC.","Sundance Sadc Inc.","1367 -1377 UTICA  AVE","BROOKLYN","NY","11203","Brooklyn","929-234-2900","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.639019","-73.929014","317","45","932","3106484","3047850070","East Flatbush-Farragut","
,  
(40.639019, -73.929014)"
"SOCIAL ADULT DAY CARE SERVICES","S49101","775 SOCIAL DAY CENTER INC.","775 Social Day Center Inc.","775 50TH ST  4 FL","BROOKLYN","NY","11220","Brooklyn","718-436-2041","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","40.641451","-74.004248","307","38","108","3424561","3007860049","Sunset Park East","
,  
(40.641451, -74.004248)"
"SOCIAL ADULT DAY CARE SERVICES","S29201","CLUB 55 PRESTIGE LLC","Club 55 Prestige Llc","91-33 63 DR  GROUND FLOOR","REGO PARK","NY","11374","Queens","718-812-8112","N","09:00","01:00","09:00","01:00","00:00","00:00","09:00","01:00","00:00","00:00","00:00","00:00","00:00","00:00","40.72695","-73.8644","406","29","695","4072814","4031030048","Rego Park","
,  
(40.72695, -73.8644)"
"SOCIAL ADULT DAY CARE SERVICES","S3801","ORION ADULT DAY CARE INC DBA ROYAL PALACE ADULT DAY CARE","Orion Adult Day Care Inc Dba Royal Palace Adult Day Care","5416-5424 AVE N","BROOKLYN","NY","11234","Brooklyn","718-513-1818","N","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","02:00","09:00","02:00","40.6192","-73.92276","318","46","690","3254636","3078997501","Flatlands","
,  
(40.6192, -73.92276)"
"SOCIAL ADULT DAY CARE SERVICES","S18601","STATEN ISLAND ADULT DAY CARE CENTER INC","Staten Island Adult Day Care Center Inc","2015 FOREST AVENUE  2ND FLOOR","STATEN ISLAND","NY","10303","Staten Island","718-227-8266","N","08:30","03:00","08:30","03:00","08:30","03:00","08:30","03:00","08:30","03:00","08:30","03:00","00:00","00:00","40.625985","-74.156217","501","49","231","5027668","5012220001","Mariner's Harbor-Arlington-Port Ivory-Graniteville","
,  
(40.625985, -74.156217)"
"SOCIAL ADULT DAY CARE SERVICES","S46901","BIG APPLE ADULT DAY CARE","Big Apple Adult Day Care","132-08 POPLE AVENUE  1A","FLUSHING","NY","11355","Queens","718-762-5588","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","40.753188","-73.832087","407","20","79702","4597008","4051047503","Flushing","
,  
(40.753188, -73.832087)"
"SOCIAL ADULT DAY CARE SERVICES","S1701","SOCIAL ADULT CARE INC.","Social Adult Care Inc.","516 WEST 181ST ST  6TH FLOOR","MANHATTAN","NY","10033","Manhattan","646-274-4842","N","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","00:00","00:00","00:00","00:00","40.848436","-73.93165","112","10","269","1063614","1021520067","Washington Heights North","
,  
(40.848436, -73.93165)"
"SOCIAL ADULT DAY CARE SERVICES","S53601","ROYAL COMMUNITY CARE CENTER INC.","Royal Community Care Center Inc.","192-08 JAMAICA AVE","HOLLIS","NY","11423","Queens","718-535-7675","N","09:00","04:30","09:00","04:30","09:00","04:30","09:00","04:30","09:00","04:30","09:00","04:30","00:00","00:00","40.712905","-73.767887","412","27","500","4231493","4108200042","Hollis","
,  
(40.712905, -73.767887)"
"SOCIAL ADULT DAY CARE SERVICES","S10401","RIVERDALE SENIOR SERVICES ADULT DAY ACTIVITIES PROGRAM","Riverdale Senior Services Adult Day Activities Program","2600 NETHERLAND AVE  SUITE 106","BRONX","NY","10463","Bronx","718-884-5900","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.878744","-73.915679","208","11","29302","2083247","2057220475","Spuyten Duyvil-Kingsbridge","
,  
(40.878744, -73.915679)"
"SOCIAL ADULT DAY CARE SERVICES","S59501","HAPPY CITY ADULT DAY CARE CENTER","Happy City Adult Day Care Center","13254 POPLE AVE  1","FLUSHING","NY","11354","Queens","929-362-2988","N","07:00","02:00","07:00","02:00","07:00","02:00","07:00","02:00","07:00","02:00","08:00","02:00","00:00","00:00","40.753486","-73.831277","407","20","79702","4115135","4051040027","Flushing","
,  
(40.753486, -73.831277)"
"SOCIAL ADULT DAY CARE SERVICES","S17501","UNITED ADULT DAY CARE INC.","United Adult Day Care Inc.","103-44 121ST ST","RICHMOND HILL","NY","11419","Queens","718-323-2223","N","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","00:00","00:00","40.68783","-73.822595","410","28","15802","4203767","4095580028","South Ozone Park","
,  
(40.68783, -73.822595)"
"SOCIAL ADULT DAY CARE SERVICES","S23901","YLC ADULT DAYCARE INC","Ylc Adult Daycare Inc","9740 64TH AVE","REGO PARK","NY","11374","Queens","718-997-0426","N","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","03:00","00:00","00:00","40.729936","-73.859646","406","29","71701","4607563","4020917501","Rego Park","
,  
(40.729936, -73.859646)"
"SOCIAL ADULT DAY CARE SERVICES","S54401","EVERGREEN ADULT DAYCARE IN NY, INC.","Evergreen Adult Daycare In Ny, Inc.","150-12 ROOSEVELT AVENUE","FLUSHING","NY","11354","Queens","917-563-1187","N","07:30","04:00","07:30","04:00","07:30","04:00","07:30","04:00","07:30","04:00","00:00","00:00","00:00","00:00","40.763807","-73.813949","407","20","1167","4114092","4050340023","Murray Hill","
,  
(40.763807, -73.813949)"
"SOCIAL ADULT DAY CARE SERVICES","S56101","HAPPY ISLAND SENIOR CENTER, LLC","Happy Island Senior Center, Llc","555 GREELEY AVE","STATEN ISLAND","NY","10306","Staten Island","718-980-0240","N","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","40.570883","-74.095696","502","50","11202","5055068","5038830006","New Dorp-Midland Beach","
,  
(40.570883, -74.095696)"
"SOCIAL ADULT DAY CARE SERVICES","S9301","QUEENS COMMUNITY HOUSE, INC.","Queens Community House, Inc.","108-25 62ND DRIVE","FOREST HILLS","NY","11375","Queens","718-592-5757","N","09:30","02:30","09:30","02:30","09:30","02:30","09:30","02:30","09:30","02:30","00:00","00:00","00:00","00:00","40.73591","-73.850212","406","29","745","4432108","4021590002","Forest Hills","
,  
(40.73591, -73.850212)"
"SOCIAL ADULT DAY CARE SERVICES","S34901","FINEST ADULT DAYCARE CENTER INC","Finest Adult Daycare Center Inc","132-35 41ST ROAD  SUITE 1A","FLUSHING","NY","11355","Queens","347-506-0706","N","07:30","03:30","07:30","03:30","07:30","03:30","07:30","03:30","07:30","03:30","07:30","03:30","00:00","00:00","40.755906","-73.832599","407","20","849","4539423","4050397509","Flushing","
,  
(40.755906, -73.832599)"
"SOCIAL ADULT DAY CARE SERVICES","S6801","TREMONT ADULT DAYCARE INC.","Tremont Adult Daycare Inc.","901 EAST TREMONT AVE  GROUND FLOOR","BRONX","NY","10460","Bronx","347-537-5222","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.84221","-73.884611","206","17","363","2113796","2031210033","East Tremont","
,  
(40.84221, -73.884611)"
"SOCIAL ADULT DAY CARE SERVICES","S16401","EZDAY ADULT DAYCARE, INC.","Ezday Adult Daycare, Inc.","620 EAST 102ND ST","BROOKLYN","NY","11236","Brooklyn","718-257-2700","N","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","00:00","00:00","00:00","00:00","40.648639","-73.89972","318","42","974","3407064","3081700042","Canarsie","
,  
(40.648639, -73.89972)"
"SOCIAL ADULT DAY CARE SERVICES","S601","WONDERFUL LIFE ADULT DAY CARE LLC","Wonderful Life Adult Day Care Llc","2034 ATLANTIC AVE","BROOKLYN","NY","11233","Brooklyn","929-234-3666","N","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","09:00","02:00","00:00","00:00","00:00","00:00","40.676861","-73.92039","316","41","303","3000000","3014310012","Ocean Hill","
,  
(40.676861, -73.92039)"
"SOCIAL ADULT DAY CARE SERVICES","S29701","BROOKLYN VILLAGE ADULT DAY CARE CENTER INC","Brooklyn Village Adult Day Care Center Inc","6202 16TH AVENUE  1ST FLOOR","BROOKLYN","NY","11204","Brooklyn","718-234-8900","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","40.623628","-73.993235","311","38","250","3132699","3055300038","Bensonhurst West","
,  
(40.623628, -73.993235)"
"SOCIAL ADULT DAY CARE SERVICES","S9201","SENIOR D.C. MANAGEMENT USA CORP","Senior D.c. Management Usa Corp","136-82 39TH AVE  2ND FLOOR","FLUSHING","NY","11354","Queens","718-460-1777","N","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","09:00","03:00","00:00","00:00","40.760826","-73.82788","407","20","871","4112498","4049800037","Flushing","
,  
(40.760826, -73.82788)"
"SOCIAL ADULT DAY CARE SERVICES","S1601","RIVERSTONE SENIOR LIFE SERVICES, INC.","Riverstone Senior Life Services, Inc.","99 FORT WASHINGTON AVE","NEW YORK","NY","10032","Manhattan","212-927-5600","N","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","40.83851","-73.943738","112","7","247","1063346","1021360235","Washington Heights South","
,  
(40.83851, -73.943738)"
"SOCIAL ADULT DAY CARE SERVICES","S21001","HAPPY SENIORS DAYCARE, INC.","Happy Seniors Daycare, Inc.","611 E 76TH ST  1ST FLOOR","BROOKLYN","NY","11236",,"347-990-3400","N","12:30","04:30","09:30","04:30","00:00","00:00","09:30","02:00","09:30","04:30","00:00","00:00","00:00","00:00","40.635677","-73.918533","318","46","950",,,"Canarsie","
,  
(40.635677, -73.918533)"
"SOCIAL ADULT DAY CARE SERVICES","S37701","RED APPLE SOCIAL DAY CARE INC","Red Apple Social Day Care Inc","6023 FORT HAMILTON PKWY","BROOKLYN","NY","11219","Brooklyn","718-633-2688","N","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","40.632925","-74.005786","312","38","214","3141188","3057150055","Borough Park","
,  
(40.632925, -74.005786)"
"SOCIAL ADULT DAY CARE SERVICES","S2701","CATHAY ADULT DAY CARE CENTER LLC","Cathay Adult Day Care Center Llc","120 BAXTER ST  1ST FLOOR / LOWER LEVEL","NEW YORK","NY","10013","Manhattan","212-226-1353","N","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","05:00","40.717972","-73.999058","102","1","41","1002669","1002070017","SoHo-TriBeCa-Civic Center-Little Italy","
,  
(40.717972, -73.999058)"
"SOCIAL ADULT DAY CARE SERVICES","S33101","EAGLE DAY CARE INC","Eagle Day Care Inc","35-41 156TH ST","FLUSHING","NY","11354","Queens","718-888-9833","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","02:00","00:00","00:00","40.765087","-73.808985","407","19","1171","4119280","4052720013","Murray Hill","
,  
(40.765087, -73.808985)"
"SOCIAL ADULT DAY CARE SERVICES","S57601","SAMUEL FIELD YM-YWHA, INC.","Samuel Field Ym-ywha, Inc.","58-20 LITTLE NECK PARKWAY","LITTLE NECK","NY","11362","Queens","718-225-6750","N","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","00:00","00:00","00:00","00:00","40.761577","-73.723122","411","23","152902","4173029","4083520051","Douglas Manor-Douglaston-Little Neck","
,  
(40.761577, -73.723122)"
"SOCIAL ADULT DAY CARE SERVICES","S47001","ACCESS SADC LLC","Access Sadc Llc","1325 5TH AVE","NY","NY","10029","Manhattan","347-645-3265","N","01:30","06:30","01:30","06:30","01:30","06:30","01:30","06:30","01:30","06:30","02:00","06:30","00:00","00:00","40.797706","-73.948608","111","9","17402","1086046","1016170001","East Harlem South","
,  
(40.797706, -73.948608)"
"SOCIAL ADULT DAY CARE SERVICES","S32501","BOOM BOOM ADULT DAY CARE","Boom Boom Adult Day Care","142-18 38TH AVE  SUITE CF","FLUSHING","NY","11354","Queens","718-886-2811","N","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","00:00","00:00","00:00","00:00","40.761777","-73.82652","407","20","865","4467623","4050207502","Flushing","
,  
(40.761777, -73.82652)"
"SOCIAL ADULT DAY CARE SERVICES","S27001","AMERICAN ADULT DAY CARE CENTER, INC.","American Adult Day Care Center, Inc.","132-08 POPLE AVE  1A","FLUSHING","NY","11355","Queens","718-762-5588","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","40.753188","-73.832087","407","20","79702","4597008","4051047503","Flushing","
,  
(40.753188, -73.832087)"
"SOCIAL ADULT DAY CARE SERVICES","S11801","JOYOUS SOCIAL ADULT DAY CARE CENTER INC.","Joyous Social Adult Day Care Center Inc.","7110 - 7112 18TH AVE","BROOKLYN","NY","11204","Brooklyn","718-837-3928","N","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","40.615575","-73.993787","311","43","264","3157887","3061820043","Bensonhurst West","
,  
(40.615575, -73.993787)"
"SOCIAL ADULT DAY CARE SERVICES","S48201","PROVIDENCE REST","Providence Rest","3304 WATERBURY AVE.","BRONX","NY","10465","Bronx","718-514-8388","N","08:00","04:00","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","40.837222","-73.818012","210","13","27402","2075316","2054090100","Pelham Bay-Country Club-City Island","
,  
(40.837222, -73.818012)"
"SOCIAL ADULT DAY CARE SERVICES","S4501","ENRICHED ADULT DAY CARE SERVICES, INC.","Enriched Adult Day Care Services, Inc.","7712 NEW UTRECHT AVE","BROOKLYN","NY","11214","Brooklyn","718-928-7373","N","09:00","06:30","09:00","06:30","09:00","06:30","09:00","06:30","09:00","06:30","09:00","02:00","00:00","00:00","40.613986","-74.000461","311","43","182","3329038","3062470034","Bensonhurst West","
,  
(40.613986, -74.000461)"
"SOCIAL ADULT DAY CARE SERVICES","S34701","HAPPY ISLAND SENIOR CENTER, LLC","Happy Island Senior Center, Llc","823 65TH ST","BROOKLYN","NY","11220","Brooklyn","347-560-6575","N","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","08:30","04:00","00:00","00:00","40.63223","-74.01185","310","38","120","3141913","3057420066","Sunset Park East","
,  
(40.63223, -74.01185)"
"SOCIAL ADULT DAY CARE SERVICES","S32001","CATHOLIC MANAGED LONG TERM CARE, INC.","Catholic Managed Long Term Care, Inc.","330 ST. MARKS PLACE","STATEN ISLAND","NY","10304","Staten Island","917-831-9753","N","08:30","04:00","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","00:00","00:00","40.641663","-74.077954","501","49","3","5000186","5000160068","West New Brighton-New Brighton-St. George","
,  
(40.641663, -74.077954)"
"SOCIAL ADULT DAY CARE SERVICES","S52801","LENOX SENIOR CENTER","Lenox Senior Center","119 LENOX AVE","NEW YORK","NY","10026","Manhattan","646-484-5143","N","09:30","05:00","09:30","05:00","09:30","05:00","09:30","05:00","09:30","05:00","09:30","05:00","00:00","00:00","40.801923","-73.949768","110","9","218","1055048","1018250036","Central Harlem South","
,  
(40.801923, -73.949768)"
"SOCIAL ADULT DAY CARE SERVICES","S47201","EVERGREEN ADULT DAYCARE IN NY, INC.","Evergreen Adult Daycare In Ny, Inc.","42-19 BELL BLVD.","BAYSIDE","NY","11361","Queens","718-229-2224","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.762337","-73.770346","411","19","1467","4138319","4062980011","Bayside-Bayside Hills","
,  
(40.762337, -73.770346)"
"SOCIAL ADULT DAY CARE SERVICES","S8101","COUNCIL OF PEOPLES ORGANIZATION, INC.","Council Of Peoples Organization, Inc.","1077 CONEY ISLAND AVE","BROOKLYN","NY","11230","Brooklyn","718-434-3266","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.631136","-73.966459","314","45","528","3178918","3066860079","Flatbush","
,  
(40.631136, -73.966459)"
"SOCIAL ADULT DAY CARE SERVICES","S28401","ANGELAS ADULT DAY CARE INC","Angelas Adult Day Care Inc","9 ELIZABETH ST","NEW YORK","NY","10013","Manhattan","917-939-3590","N","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","40.715743","-73.997493","103","1","29","1002417","1002010026","Chinatown","
,  
(40.715743, -73.997493)"
"SOCIAL ADULT DAY CARE SERVICES","S16301","HONING ADULT DAY CARE SERVICES INC.","Honing Adult Day Care Services Inc.","135-11 40TH RD  2ND FLOOR","FLUSHING","NY","11354","Queens","718-353-8952","N","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","02:00","00:00","00:00","40.75887","-73.830134","407","20","871","4534330","4050367501","Flushing","
,  
(40.75887, -73.830134)"
"SOCIAL ADULT DAY CARE SERVICES","S24101","CHIFU CENTER, INC","Chifu Center, Inc","136-31 41ST AVE  UNIT 1B1","FLUSHING","NY","11355","Queens","718-321-2700","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","40.758679","-73.829073","407","20","853","4531750","4050197501","Flushing","
,  
(40.758679, -73.829073)"
"SOCIAL ADULT DAY CARE SERVICES","S49001","FAMILY ADULT DAY CARE CENTER INC","Family Adult Day Care Center Inc","2138 BATH AVENUE 1M","BROOKLYN","NY","11214","Brooklyn","718-266-2060","N","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","00:00","00:00","40.599269","-73.998398","311","47","292","3168955","3064467503","Bath Beach","
,  
(40.599269, -73.998398)"
