"inci_no","agency","inci_pri","time_received","monthbegin","inci_type","inci_type_description","zone","time_dispatched","time_en_route","time_at_scene","ym","ymdh","mmss","dispo_cd_desc","unit","year","month","responsetimeseconds","responsetimeminutes"
"8CO0086281","P","3","2018-10-02T08:44:23.000","2018-10-01T00:00:00.000","602","TRESPASSING","1","2018-10-02T09:00:59.000","2018-10-02T09:01:12.000","2018-10-02T09:02:15.000","201810","2018100209","430","NO REPORT TAKEN","112","2018","10","1072","17.9"
"8CO0079871","P","2","2018-09-11T11:54:49.000","2018-09-01T00:00:00.000","911","911 HANGUP","1",,,,"201809","2018091111","5555","CANCELLED",,"2018","9",,
"8CO0109464","P","4","2018-12-17T23:11:44.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-12-17T23:11:44.000","2018-12-17T23:11:44.000","2018-12-17T23:11:44.000","201812","2018121723","1356","ADVISED","K92","2018","12","0","0"
"9CO0005380","P","4","2019-01-19T23:58:52.000","2019-01-01T00:00:00.000","488P","PETTY THEFT PAST","1","2019-01-20T00:21:31.000","2019-01-20T00:21:31.000","2019-01-20T00:21:31.000","201901","2019012000","2142","NO REPORT TAKEN","311","2019","1","1359","22.6"
"8CO0031763","P","4","2018-04-11T00:09:59.000","2018-04-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-04-11T00:09:59.000","2018-04-11T00:09:59.000","2018-04-11T00:09:59.000","201804","2018041100","1444","NO REPORT TAKEN","241","2018","4","0","0"
"8CO0101856","P","4","2018-11-21T11:01:18.000","2018-11-01T00:00:00.000","TS","TRAFFIC STOP","RSO","2018-11-21T11:01:18.000","2018-11-21T11:01:18.000","2018-11-21T11:01:18.000","201811","2018112111","452","CITE ISSUED","M4","2018","11","0","0"
"8CO0030138","P","4","2018-04-05T21:51:52.000","2018-04-01T00:00:00.000","PATINF","PATROL INFO","2",,,,"201804","2018040521","5444","PATROL INFORMATION",,"2018","4",,
"8CO0089007","P","4","2018-10-10T17:27:37.000","2018-10-01T00:00:00.000","1182P","T/C NON INJ PAST","2","2018-10-10T17:27:47.000",,,"201810","2018101017","2758","REPORT TAKEN","TSB","2018","10",,
"8CO0023014","P","3","2018-03-13T13:46:39.000","2018-03-01T00:00:00.000","10851P","AUTO THEFT PAST","3","2018-03-13T13:47:18.000","2018-03-13T13:47:21.000","2018-03-13T13:55:36.000","201803","2018031314","1415","REPORT TAKEN","W59","2018","3","537","8.9"
"8CO0097156","P","4","2018-11-05T09:30:58.000","2018-11-01T00:00:00.000","CS","CITE SIGN OFF","1","2018-11-05T09:39:30.000","2018-11-05T09:39:37.000","2018-11-05T09:46:52.000","201811","2018110510","2936","NO REPORT TAKEN","121","2018","11","954","15.9"
"8CO0012311","P","4","2018-02-06T15:44:18.000","2018-02-01T00:00:00.000","FU","FOLLOW UP","1","2018-02-06T15:44:18.000","2018-02-06T15:44:18.000","2018-02-06T15:44:18.000","201802","2018020616","2059","ADDTL INFO REPORT","131","2018","2","0","0"
"8CO0009896","P","4","2018-01-30T14:46:47.000","2018-01-01T00:00:00.000","COP","ZONE ACTIVITY","1","2018-01-30T14:46:53.000",,,"201801","2018013015","3502","NO REPORT TAKEN","225","2018","1",,
"8CO0110918","P","3","2018-12-22T15:32:45.000","2018-12-01T00:00:00.000","415","DIST THE PEACE","2","2018-12-22T15:38:58.000","2018-12-22T15:35:53.000","2018-12-22T15:44:00.000","201812","2018122216","948","NO REPORT TAKEN","221","2018","12","675","11.2"
"8CO0027868","P","3","2018-03-29T11:56:46.000","2018-03-01T00:00:00.000","AREA","AREA CHECK","2","2018-03-29T15:15:48.000","2018-03-29T15:15:50.000","2018-03-29T15:21:44.000","201803","2018032915","2612","NO REPORT TAKEN","231","2018","3","12298","205"
"9CO0012097","P","4","2019-02-10T14:17:38.000","2019-02-01T00:00:00.000","PC","PED CHECK","2","2019-02-10T14:17:38.000","2019-02-10T14:17:38.000","2019-02-10T14:17:38.000","201902","2019021014","2434","NO REPORT TAKEN","121","2019","2","0","0"
"9CO0012511","P","4","2019-02-12T04:42:13.000","2019-02-01T00:00:00.000","TS","TRAFFIC STOP","4","2019-02-12T04:42:13.000","2019-02-12T04:42:13.000","2019-02-12T04:42:13.000","201902","2019021204","5128","CITE ISSUED","341","2019","2","0","0"
"8CO0070326","P","3","2018-08-12T14:48:30.000","2018-08-01T00:00:00.000","AOD","ASSIST OTHR DEPT","2","2018-08-12T15:42:22.000","2018-08-12T15:42:27.000","2018-08-12T15:50:50.000","201808","2018081215","5554","REFER TO OTHER DEPT","225","2018","8","3740","62.3"
"8CO0006271","P","1","2018-01-19T18:00:33.000","2018-01-01T00:00:00.000","211WI","ROBBERY W/INJURY","2","2018-01-19T18:00:45.000","2018-01-19T18:01:14.000","2018-01-19T18:01:24.000","201801","2018011919","408","FI TAKEN","221","2018","1","51","0.8"
"8CO0104371","P","4","2018-11-30T14:25:03.000","2018-11-01T00:00:00.000","COP","ZONE ACTIVITY","2","2018-11-30T14:25:03.000","2018-11-30T14:25:03.000","2018-11-30T14:25:03.000","201811","2018113014","4411","NO REPORT TAKEN","122","2018","11","0","0"
"8CO0049519","P","2","2018-06-08T07:53:05.000","2018-06-01T00:00:00.000","911","911 HANGUP","4",,,,"201806","2018060807","5614","DUPLICATE CALL",,"2018","6",,
"9CO0008671","P","4","2019-01-30T10:43:17.000","2019-01-01T00:00:00.000","PATINF","PATROL INFO","2","2019-01-30T10:43:38.000",,"2019-01-30T10:44:13.000","201901","2019013100","4810","PATROL INFORMATION","ZCHINO","2019","1","56","0.9"
"8CO0002282","P","2","2018-01-08T12:18:31.000","2018-01-01T00:00:00.000","AR","AUDIBLE RES ALRM","2","2018-01-08T12:18:53.000","2018-01-08T12:18:59.000","2018-01-08T12:23:17.000","201801","2018010812","2838","ALARM PERSONNEL MALF","121","2018","1","286","4.8"
"9CO0003164","P","3","2019-01-12T14:11:12.000","2019-01-01T00:00:00.000","KEEP","KEEP THE PEACE","4","2019-01-12T14:54:48.000","2019-01-12T14:41:53.000","2019-01-12T14:54:48.000","201901","2019011215","1451","NO REPORT TAKEN","142","2019","1","2616","43.6"
"8CO0037513","P","2","2018-04-29T12:00:08.000","2018-04-01T00:00:00.000","911","911 HANGUP","4",,,,"201804","2018042912","129","CANCELLED",,"2018","4",,
"8CO0048381","P","2","2018-06-04T15:33:16.000","2018-06-01T00:00:00.000","911","911 HANGUP","1",,,,"201806","2018060415","3410","CANCELLED",,"2018","6",,
"9CO0006785","P","3","2019-01-24T13:55:13.000","2019-01-01T00:00:00.000","CC","CITIZEN CONTACT","1","2019-01-24T13:55:29.000","2019-01-24T13:55:29.000","2019-01-24T13:55:29.000","201901","2019012413","5616","FI TAKEN","G10","2019","1","16","0.3"
"8CO0106378","P","3","2018-12-07T09:06:24.000","2018-12-01T00:00:00.000","CC","CITIZEN CONTACT","4","2018-12-07T09:57:13.000","2018-12-07T09:57:13.000","2018-12-07T09:57:13.000","201812","2018120710","3338","NO REPORT TAKEN","DESK","2018","12","3049","50.8"
"8CO0011734","P","4","2018-02-04T23:26:43.000","2018-02-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201802","2018020423","2737","PATROL INFORMATION",,"2018","2",,
"8CO0086340","P","3","2018-10-02T12:04:29.000","2018-10-01T00:00:00.000","602","TRESPASSING","2","2018-10-02T13:29:39.000","2018-10-02T13:30:00.000","2018-10-02T13:31:28.000","201810","2018100213","3903","NO REPORT TAKEN","A10","2018","10","5219","87"
"8CO0088800","P","3","2018-10-10T03:13:03.000","2018-10-01T00:00:00.000","AOD","ASSIST OTHR DEPT","4",,,,"201810","2018101003","1431","OUTSIDE JURISDICTION",,"2018","10",,
"8CO0111365","P","2","2018-12-24T09:09:19.000","2018-12-01T00:00:00.000","911","911 HANGUP","2",,,,"201812","2018122409","1138","DUPLICATE CALL",,"2018","12",,
"8CO0034875","P","3","2018-04-20T19:14:47.000","2018-04-01T00:00:00.000","594","VANDALISM I/P","2","2018-04-20T19:23:43.000","2018-04-20T19:23:49.000","2018-04-20T19:28:43.000","201804","2018042019","3647","NO REPORT TAKEN",,"2018","4","836","13.9"
"8CO0063751","P","1","2018-07-22T19:01:55.000","2018-07-01T00:00:00.000","VEGH","VEG FIRE-HIGH","9999",,,,"201807","2018072219","204","CANCELLED",,"2018","7",,
"8CO0010577","P","4","2018-02-01T09:24:47.000","2018-02-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-02-01T09:24:47.000","2018-02-01T09:24:47.000","2018-02-01T09:24:47.000","201802","2018020109","2638","ADVISED","121","2018","2","0","0"
"8CO0008840","P","4","2018-01-27T08:41:36.000","2018-01-01T00:00:00.000","594P","VANDALISM PAST","2","2018-01-27T09:10:48.000","2018-01-27T09:10:51.000","2018-01-27T09:15:14.000","201801","2018012710","3144","REPORT TAKEN","K56","2018","1","2018","33.6"
"8CO0077725","P","2","2018-09-04T11:09:57.000","2018-09-01T00:00:00.000","SUSPP","SUSP PERSON","1","2018-09-04T11:14:14.000","2018-09-04T11:14:29.000","2018-09-04T11:15:46.000","201809","2018090411","2305","UNABLE TO LOCATE","111","2018","9","349","5.8"
"8CO0082746","P","4","2018-09-20T17:53:31.000","2018-09-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-09-20T17:54:06.000","2018-09-20T17:54:08.000","2018-09-20T18:02:48.000","201809","2018092018","2721","NO REPORT TAKEN","K93","2018","9","557","9.3"
"8CO0006659","P","2","2018-01-20T19:41:53.000","2018-01-01T00:00:00.000","WC","WELFARE CHECK","3","2018-01-20T19:48:00.000","2018-01-20T19:48:05.000","2018-01-20T19:52:39.000","201801","2018012020","113","NO REPORT TAKEN","332","2018","1","646","10.8"
"8CO0078870","P","2","2018-09-07T22:32:34.000","2018-09-01T00:00:00.000","459R","BURG RES I/P","3","2018-09-07T22:33:38.000","2018-09-07T22:33:49.000","2018-09-07T22:35:37.000","201809","2018090722","5227","NO REPORT TAKEN","342","2018","9","183","3"
"8CO0043702","P","4","2018-05-20T08:33:26.000","2018-05-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-05-20T08:33:26.000","2018-05-20T08:33:26.000","2018-05-20T08:33:26.000","201805","2018052008","3648","NO REPORT TAKEN","132","2018","5","0","0"
"8CO0070517","P","4","2018-08-13T09:02:26.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-08-13T09:02:26.000","2018-08-13T09:02:26.000","2018-08-13T09:02:26.000","201808","2018081311","3223","ARREST","122","2018","8","0","0"
"8CO0038135","P","1","2018-05-01T17:37:55.000","2018-05-01T00:00:00.000","1183","T/C UNK INJURY","2",,,,"201805","2018050117","3827","DUPLICATE CALL",,"2018","5",,
"9CO0010221","P","4","2019-02-04T08:35:36.000","2019-02-01T00:00:00.000","AV","ABAND VEH","2",,,,"201902","2019020408","3756","REFER TO OTHER DEPT",,"2019","2",,
"9CO0007507","P","4","2019-01-26T15:33:33.000","2019-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2019-01-26T15:33:33.000","2019-01-26T15:33:33.000","2019-01-26T15:33:33.000","201901","2019012615","4543","NO REPORT TAKEN","245","2019","1","0","0"
"8CO0075880","P","2","2018-08-29T16:11:49.000","2018-08-01T00:00:00.000","911","911 HANGUP","2",,,,"201808","2018082916","1220","CANCELLED",,"2018","8",,
"8CO0032409","P","2","2018-04-12T23:08:44.000","2018-04-01T00:00:00.000","PATINF","PATROL INFO","9999",,,,"201804","2018041223","1426","PATROL INFORMATION",,"2018","4",,
"8CO0049207","P","4","2018-06-07T06:59:12.000","2018-06-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-06-07T06:59:12.000","2018-06-07T06:59:12.000","2018-06-07T06:59:12.000","201806","2018060707","630","NO REPORT TAKEN","131","2018","6","0","0"
"8CO0089849","P","1","2018-10-13T06:35:35.000","2018-10-01T00:00:00.000","211","ROBBERY","3",,,,"201810","2018101306","3917","CANCELLED",,"2018","10",,
"8CO0086327","P","4","2018-10-02T11:19:10.000","2018-10-01T00:00:00.000","PATINF","PATROL INFO","2",,,,"201810","2018100211","2228","PATROL INFORMATION",,"2018","10",,
"8CO0090640","P","4","2018-10-15T20:40:41.000","2018-10-01T00:00:00.000","PC","PED CHECK","4","2018-10-15T20:40:41.000","2018-10-15T20:40:41.000","2018-10-15T20:40:41.000","201810","2018101522","828","ARREST","345","2018","10","0","0"
"8CO0009821","P","4","2018-01-30T10:45:01.000","2018-01-01T00:00:00.000","ILLEG","ILLEG PARK VEH","3","2018-01-30T11:10:11.000","2018-01-30T11:10:19.000","2018-01-30T11:21:51.000","201801","2018013011","2830","CITE ISSUED","M54","2018","1","2210","36.8"
"8CO0026558","P","2","2018-03-25T01:28:21.000","2018-03-01T00:00:00.000","WC","WELFARE CHECK","4","2018-03-25T01:35:02.000","2018-03-25T01:35:07.000","2018-03-25T01:38:09.000","201803","2018032502","2308","NO REPORT TAKEN","341","2018","3","588","9.8"
"8CO0035061","P","2","2018-04-21T13:31:33.000","2018-04-01T00:00:00.000","242DVP","DOM VIOL PAST","1","2018-04-21T15:23:40.000","2018-04-21T15:23:53.000","2018-04-21T15:29:20.000","201804","2018042117","2308","REPORT TAKEN","211","2018","4","7067","117.8"
"8CO0008268","P","2","2018-01-25T13:43:13.000","2018-01-01T00:00:00.000","1182","T/C NON INJURY","2","2018-01-25T13:43:34.000",,"2018-01-25T13:48:58.000","201801","2018012514","541","NO REPORT TAKEN","M54","2018","1","345","5.8"
"8CO0091010","P","2","2018-10-17T06:00:52.000","2018-10-01T00:00:00.000","911","911 HANGUP","4",,,,"201810","2018101706","135","CANCELLED",,"2018","10",,
"9CO0000237","P","1","2019-01-01T19:56:15.000","2019-01-01T00:00:00.000","SUSP","SUSP CIRCS","2","2019-01-01T19:56:34.000","2019-01-01T19:56:43.000","2019-01-01T19:58:31.000","201901","2019010121","2642","ARREST","321","2019","1","136","2.3"
"8CO0071254","P","4","2018-08-15T16:52:12.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-08-15T16:52:12.000","2018-08-15T16:52:12.000","2018-08-15T16:52:12.000","201808","2018081516","5647","ADVISED","235","2018","8","0","0"
"8CO0033840","P","2","2018-04-17T14:04:58.000","2018-04-01T00:00:00.000","20002","H&R - PROP DAMAG","2","2018-04-17T14:05:47.000","2018-04-17T14:05:56.000","2018-04-17T14:15:09.000","201804","2018041715","1828","REPORT TAKEN","122","2018","4","611","10.2"
"8CO0082038","P","4","2018-09-18T12:13:17.000","2018-09-01T00:00:00.000","ILLEG","ILLEG PARK VEH","3","2018-09-18T12:16:08.000","2018-09-18T12:16:27.000","2018-09-18T12:23:43.000","201809","2018091812","3451","CITE ISSUED","P4","2018","9","626","10.4"
"8CO0040209","P","4","2018-05-08T15:36:56.000","2018-05-01T00:00:00.000","594P","VANDALISM PAST","2","2018-05-08T15:47:56.000","2018-05-08T15:48:12.000","2018-05-08T15:57:39.000","201805","2018050816","1851","REPORT TAKEN","225","2018","5","1243","20.7"
"9CO0002138","P","2","2019-01-08T18:06:58.000","2019-01-01T00:00:00.000","1182","T/C NON INJURY","2","2019-01-08T18:36:52.000","2019-01-08T18:37:04.000","2019-01-08T18:44:57.000","201901","2019010818","5817","GONE ON ARRIVAL","M24","2019","1","2279","38"
"8CO0057968","P","2","2018-07-04T15:57:51.000","2018-07-01T00:00:00.000","AC","AUDIBLE COM ALRM","4","2018-07-04T15:58:32.000","2018-07-04T15:58:45.000","2018-07-04T16:06:39.000","201807","2018070416","1900","ALARM UNKNOWN MALF","K94","2018","7","528","8.8"
"8CO0072965","P","3","2018-08-20T20:09:18.000","2018-08-01T00:00:00.000","SUSPP","SUSP PERSON","2","2018-08-20T20:10:15.000","2018-08-20T20:10:32.000","2018-08-20T20:12:54.000","201808","2018082020","5741","NO REPORT TAKEN","322","2018","8","216","3.6"
"8CO0052041","P","4","2018-06-15T20:37:43.000","2018-06-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-06-15T20:37:43.000","2018-06-15T20:37:43.000","2018-06-15T20:37:43.000","201806","2018061520","4131","CITE ISSUED","M24","2018","6","0","0"
"8CO0087349","P","2","2018-10-05T12:16:06.000","2018-10-01T00:00:00.000","11550","UNDER INFLUENCE","3",,,,"201810","2018100513","51","PATROL INFORMATION",,"2018","10",,
"8CO0023217","P","2","2018-03-14T08:19:49.000","2018-03-01T00:00:00.000","SR","SILENT RES ALARM","2","2018-03-14T08:20:33.000","2018-03-14T08:24:29.000","2018-03-14T08:35:23.000","201803","2018031408","4124","ALARM PERSONNEL MALF","122","2018","3","934","15.6"
"8CO0089532","P","4","2018-10-12T11:37:09.000","2018-10-01T00:00:00.000","FRAUDP","FRAUD PAST","2","2018-10-12T13:17:24.000","2018-10-12T13:17:24.000","2018-10-12T13:17:24.000","201810","2018101214","1132","REPORT TAKEN","K54","2018","10","6015","100.2"
"8CO0075022","P","2","2018-08-26T22:28:45.000","2018-08-01T00:00:00.000","415DV","DOMESTIC DISTURB","2","2018-08-26T22:48:06.000","2018-08-26T22:48:16.000","2018-08-26T22:53:42.000","201808","2018082700","1534","NO REPORT TAKEN","321","2018","8","1497","24.9"
"8CO0072397","P","3","2018-08-19T00:33:11.000","2018-08-01T00:00:00.000","CC","CITIZEN CONTACT","3","2018-08-19T00:57:24.000",,"2018-08-19T00:57:44.000","201808","2018081900","5836","CANCELLED","245","2018","8","1473","24.6"
"8CO0112424","P","2","2018-12-28T09:36:51.000","2018-12-01T00:00:00.000","911","911 HANGUP","1",,,,"201812","2018122809","3710","CANCELLED",,"2018","12",,
"8CO0007794","P","4","2018-01-24T08:09:49.000","2018-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-01-24T08:09:49.000","2018-01-24T08:09:49.000","2018-01-24T08:09:49.000","201801","2018012408","2333","NO REPORT TAKEN","135","2018","1","0","0"
"9CO0004409","P","4","2019-01-16T20:35:40.000","2019-01-01T00:00:00.000","FP","FOUND PROPERTY","3","2019-01-16T20:46:03.000","2019-01-16T20:46:11.000","2019-01-16T20:59:29.000","201901","2019011623","1136","REPORT TAKEN","231","2019","1","1429","23.8"
"8CO0070147","P","4","2018-08-11T21:59:27.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-08-11T21:59:27.000","2018-08-11T21:59:27.000","2018-08-11T21:59:27.000","201808","2018081122","139","ADVISED","221","2018","8","0","0"
"8CO0109866","P","4","2018-12-19T10:09:11.000","2018-12-01T00:00:00.000","FP","FOUND PROPERTY","1","2018-12-19T12:42:59.000","2018-12-19T12:42:59.000","2018-12-19T12:42:59.000","201812","2018121912","4309","REPORT TAKEN","245","2018","12","9228","153.8"
"8CO0010907","P","4","2018-02-02T09:50:44.000","2018-02-01T00:00:00.000","FLAG","FLAG DOWN","2","2018-02-02T09:50:44.000","2018-02-02T09:50:44.000","2018-02-02T09:50:44.000","201802","2018020209","5241","NO REPORT TAKEN","121","2018","2","0","0"
"8CO0006555","P","1","2018-01-20T13:17:10.000","2018-01-01T00:00:00.000","211","ROBBERY","1","2018-01-20T13:17:27.000","2018-01-20T13:17:41.000","2018-01-20T13:20:23.000","201801","2018012014","2324","REPORT TAKEN","142","2018","1","193","3.2"
"9CO0000567","P","3","2019-01-03T01:54:25.000","2019-01-01T00:00:00.000","415N","DIST/NOISE","2","2019-01-03T02:25:53.000","2019-01-03T02:26:25.000","2019-01-03T02:27:40.000","201901","2019010302","3609","ADVISED","322","2019","1","1995","33.2"
"8CO0014800","P","4","2018-02-14T21:52:10.000","2018-02-01T00:00:00.000","PC","PED CHECK","3","2018-02-14T21:52:10.000","2018-02-14T21:52:10.000","2018-02-14T21:52:10.000","201802","2018021421","5902","ADVISED","331","2018","2","0","0"
"8CO0081667","P","4","2018-09-17T08:09:01.000","2018-09-01T00:00:00.000","TS","TRAFFIC STOP","RSO","2018-09-17T08:09:01.000","2018-09-17T08:09:01.000","2018-09-17T08:09:01.000","201809","2018091708","2222","CITE ISSUED","132","2018","9","0","0"
"8CO0009516","P","4","2018-01-29T13:01:29.000","2018-01-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-01-29T13:01:29.000","2018-01-29T13:01:29.000","2018-01-29T13:01:29.000","201801","2018012913","502","CITE ISSUED","M27","2018","1","0","0"
"8CO0030058","P","4","2018-04-05T16:33:53.000","2018-04-01T00:00:00.000","PATINF","PATROL INFO","1","2018-04-05T16:53:49.000","2018-04-05T16:53:49.000","2018-04-05T16:53:49.000","201804","2018040521","3013","PATROL INFORMATION","ZCODE5","2018","4","1196","19.9"
"8NO0000308","P","4","2018-09-25T21:27:52.000","2018-09-01T00:00:00.000","FU","FOLLOW UP","RSO","2018-09-25T21:27:54.000","2018-09-25T21:28:24.000","2018-09-25T21:37:52.000","201809","2018092522","4","NO REPORT TAKEN","K92","2018","9","600","10"
"8CO0021297","P","2","2018-03-08T09:26:09.000","2018-03-01T00:00:00.000","911","911 HANGUP","9999",,,,"201803","2018030809","2620","OUTSIDE JURISDICTION",,"2018","3",,
"8CO0063775","P","3","2018-07-22T20:37:10.000","2018-07-01T00:00:00.000","415N","DIST/NOISE","4","2018-07-22T21:13:27.000","2018-07-22T21:13:39.000","2018-07-22T21:18:03.000","201807","2018072221","1933","UNABLE TO LOCATE","342","2018","7","2453","40.9"
"8CO0057910","P","4","2018-07-04T12:30:02.000","2018-07-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-07-04T12:30:02.000","2018-07-04T12:30:02.000","2018-07-04T12:30:02.000","201807","2018070412","3328","ADVISED","113","2018","7","0","0"
"9CO0012843","P","4","2019-02-13T01:44:06.000","2019-02-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201902","2019021301","4613","PATROL INFORMATION",,"2019","2",,
"8CO0010919","P","2","2018-02-02T10:35:13.000","2018-02-01T00:00:00.000","415VER","DIST/VERBAL","3","2018-02-02T10:36:29.000","2018-02-02T10:37:04.000","2018-02-02T10:39:12.000","201802","2018020211","702","NO REPORT TAKEN","131","2018","2","239","4"
"8CO0008454","P","2","2018-01-26T05:51:52.000","2018-01-01T00:00:00.000","AR","AUDIBLE RES ALRM","3","2018-01-26T06:45:08.000","2018-01-26T06:51:50.000","2018-01-26T07:06:01.000","201801","2018012607","1200","ALARM PERSONNEL MALF","135","2018","1","4449","74.2"
"8CO0054913","P","4","2018-06-25T07:04:07.000","2018-06-01T00:00:00.000","TD","TRAFFIC DETAIL","2","2018-06-25T07:04:07.000","2018-06-25T07:04:07.000","2018-06-25T07:04:07.000","201806","2018062507","3830","VEHICLE STORED","M27","2018","6","0","0"
"8CO0068791","P","3","2018-08-07T16:14:02.000","2018-08-01T00:00:00.000","415","DIST THE PEACE","2","2018-08-07T16:17:29.000","2018-08-07T16:17:49.000","2018-08-07T16:20:14.000","201808","2018080716","3218","GONE ON ARRIVAL","221","2018","8","372","6.2"
"8CO0111894","P","4","2018-12-26T09:29:49.000","2018-12-01T00:00:00.000","530P","MAIL THEFT","2","2018-12-26T09:52:56.000","2018-12-26T09:31:27.000","2018-12-26T10:02:38.000","201812","2018122610","1355","REPORT TAKEN","122","2018","12","1969","32.8"
"8CO0052387","P","4","2018-06-16T21:08:15.000","2018-06-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-06-16T21:08:15.000","2018-06-16T21:08:15.000","2018-06-16T21:08:15.000","201806","2018061621","937","NO REPORT TAKEN",,"2018","6","0","0"
"8CO0093403","P","2","2018-10-24T16:18:39.000","2018-10-01T00:00:00.000","415VER","DIST/VERBAL","1","2018-10-24T16:20:20.000","2018-10-24T16:23:56.000","2018-10-24T16:29:04.000","201810","2018102416","5629","NO REPORT TAKEN",,"2018","10","625","10.4"
"8CO0063075","P","4","2018-07-20T11:44:44.000","2018-07-01T00:00:00.000","ADDTL","ADDITIONAL INFO","2","2018-07-20T12:37:14.000","2018-07-20T12:37:35.000","2018-07-20T12:41:49.000","201807","2018072012","5901","NO REPORT TAKEN","K54","2018","7","3425","57.1"
"8CO0007321","P","4","2018-01-22T21:10:39.000","2018-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-01-22T21:10:39.000","2018-01-22T21:10:39.000","2018-01-22T21:10:39.000","201801","2018012221","5637","NO REPORT TAKEN","231","2018","1","0","0"
"8CO0019174","P","4","2018-03-01T13:31:43.000","2018-03-01T00:00:00.000","FP","FOUND PROPERTY","1","2018-03-01T14:09:55.000","2018-03-01T14:09:55.000","2018-03-01T14:09:55.000","201803","2018030114","2339","REPORT TAKEN","W59","2018","3","2292","38.2"
"8CO0096322","P","3","2018-11-02T16:07:18.000","2018-11-01T00:00:00.000","COVIOL","COURT ORDER VIOL","1","2018-11-02T16:07:24.000",,,"201811","2018110216","750","REPORT TAKEN","INT","2018","11",,
"8CO0031013","P","2","2018-04-08T19:47:40.000","2018-04-01T00:00:00.000","911","911 HANGUP","1",,,,"201804","2018040819","4940","DUPLICATE CALL",,"2018","4",,
"8CO0012668","P","2","2018-02-07T18:36:22.000","2018-02-01T00:00:00.000","AC","AUDIBLE COM ALRM","2",,,,"201802","2018020718","4009","CANCELLED",,"2018","2",,
"8CO0085110","P","4","2018-09-28T10:44:59.000","2018-09-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-09-28T10:44:59.000","2018-09-28T10:44:59.000","2018-09-28T10:44:59.000","201809","2018092810","5654","CITE ISSUED","M2","2018","9","0","0"
"8CO0002034","P","4","2018-01-07T15:50:56.000","2018-01-01T00:00:00.000","CS","CITE SIGN OFF","1","2018-01-07T15:50:56.000","2018-01-07T15:50:56.000","2018-01-07T15:50:56.000","201801","2018010715","5922","NO REPORT TAKEN","215","2018","1","0","0"
"8CO0053802","P","2","2018-06-21T13:29:13.000","2018-06-01T00:00:00.000","415VER","DIST/VERBAL","1","2018-06-21T13:43:25.000","2018-06-21T13:43:45.000","2018-06-21T13:48:19.000","201806","2018062114","2129","NO REPORT TAKEN","113","2018","6","1146","19.1"
"8CO0057469","P","4","2018-07-03T01:44:27.000","2018-07-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-07-03T01:44:27.000","2018-07-03T01:44:27.000","2018-07-03T01:44:27.000","201807","2018070301","5731","NO REPORT TAKEN","311","2018","7","0","0"
"8CO0096413","P","2","2018-11-02T21:18:28.000","2018-11-01T00:00:00.000","AC","AUDIBLE COM ALRM","4","2018-11-02T21:20:45.000","2018-11-02T21:20:45.000","2018-11-02T21:20:45.000","201811","2018110221","2402","ALARM PERSONNEL MALF","321","2018","11","137","2.3"
"8CO0040871","P","3","2018-05-10T17:02:53.000","2018-05-01T00:00:00.000","242P","BATTERY PAST","3","2018-05-10T17:28:44.000","2018-05-10T17:28:44.000","2018-05-10T17:28:44.000","201805","2018051017","5333","NO REPORT TAKEN","131","2018","5","1551","25.9"
"8CO0008884","P","2","2018-01-27T12:08:03.000","2018-01-01T00:00:00.000","AOD","ASSIST OTHR DEPT","1","2018-01-27T12:08:53.000","2018-01-27T12:09:09.000","2018-01-27T12:16:18.000","201801","2018012717","5619","REPORT TAKEN","K56","2018","1","495","8.2"
"8CO0020000","P","4","2018-03-04T07:31:09.000","2018-03-01T00:00:00.000","488P","PETTY THEFT PAST","3","2018-03-04T07:35:31.000","2018-03-04T07:35:31.000","2018-03-04T07:35:31.000","201803","2018030408","1513","REPORT TAKEN","DESK1","2018","3","262","4.4"
"8CO0032678","P","2","2018-04-13T19:14:10.000","2018-04-01T00:00:00.000","AR","AUDIBLE RES ALRM","3",,,,"201804","2018041319","1642","CANCELLED",,"2018","4",,
"8CO0039281","P","2","2018-05-05T15:00:48.000","2018-05-01T00:00:00.000","911","911 HANGUP","3",,,,"201805","2018050515","53","CANCELLED",,"2018","5",,
