"outcome_or_indicator","group_by_variable","percentage","confidence_interval","title","description","year","first_or_second_half","year_and_months"
"Hospital emergency department visit","Some college","18.5","17.3, 19.8","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency room about their health in the past 12 months.","2021","1","2021, Jan-Jun"
"Did not get needed mental health care due to cost","Black, non-Hispanic","4.6","3.5, 6.0","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not get needed mental health care due to cost","Other, non-Hispanic","3","1.6, 5.2","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not get needed mental health care due to cost","High school diploma or lower","3.4","2.8, 4.3","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not get needed mental health care due to cost","Some college","4.5","3.6, 5.6","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not get needed mental health care due to cost","College degree or higher","4.4","3.8, 5.1","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not get needed mental health care due to cost","Large MSA","4.4","3.7, 5.1","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not get needed mental health care due to cost","Small MSA","4.5","3.6, 5.6","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not get needed mental health care due to cost","Not in MSA","4","2.7, 5.7","Percentage of adults aged 18 and over who did not get needed mental health care due to cost in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if there was any time when they did not get needed counseling or therapy from a mental health professional because of the cost during the past 12 months.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Total","9.2","8.4, 10.1","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Male","7.5","6.6, 8.5","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Female","10.6","9.5, 11.9","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","18-34","10.8","8.5, 13.5","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","35-49","11.9","10.2, 13.9","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","50-64","9.9","8.7, 11.2","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","65 and over","5.5","4.7, 6.5","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Hispanic","13.4","10.6, 16.6","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","White, non-Hispanic","8.2","7.4, 9.1","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Black, non-Hispanic","12.4","10.3, 14.7","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Other, non-Hispanic","6.5","4.3, 9.4","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","High school diploma or lower","10","8.4, 11.8","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Some college","10.2","9.0, 11.5","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","College degree or higher","7","6.1, 8.1","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Large MSA","9.5","8.3, 10.7","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Hospital emergency department visit","College degree or higher","11.6","10.8, 12.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency room about their health in the past 12 months.","2021","1","2021, Jan-Jun"
"Did not take medication as prescribed to save money","Small MSA","8.4","7.3, 9.6","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Did not take medication as prescribed to save money","Not in MSA","10.1","8.1, 12.5","Percentage of adults aged 18 and over who did not take medication as prescribed to reduce costs in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults who took prescription medication in the past 12 months were asked a series of questions about ways in which they may not have taken the medication as prescribed in order to save money. Estimates are based on a positive response to at least one question about skipping medication doses to save money, taking less medicine to save money, or delay filling a prescription to save money.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Total","13","12.1, 13.9","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Male","15.2","13.8, 16.7","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Female","10.9","10.0, 11.9","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","18-34","12","10.2, 13.9","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","35-49","15.9","14.1, 17.7","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","50-64","14.4","12.9, 16.0","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","65 and over","9.6","8.5, 10.9","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Hispanic","7.1","5.7, 8.8","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","White, non-Hispanic","13.8","12.7, 15.0","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Black, non-Hispanic","15.6","13.1, 18.3","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Other, non-Hispanic","14.8","12.2, 17.8","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","High school diploma or lower","20.2","18.3, 22.3","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Some college","13.8","12.4, 15.4","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","College degree or higher","5.3","4.6, 6.0","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Large MSA","10.5","9.5, 11.7","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Small MSA","14.1","12.6, 15.8","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current cigarette smoking","Not in MSA","20.2","17.9, 22.8","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who smoked at least 100 cigarettes in their lifetime and now smoke every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Total","3.6","3.2, 4.1","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Male","4.5","3.8, 5.3","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Female","2.8","2.3, 3.3","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","18-34","7.1","5.9, 8.4","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","35-49","3.7","3.0, 4.6","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","50-64","1.9","1.4, 2.5","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","65 and over","0.8","0.5, 1.2","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Hispanic","2.9","1.9, 4.0","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","White, non-Hispanic","4.2","3.6, 4.8","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Black, non-Hispanic","1.4","0.6, 2.6","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Other, non-Hispanic","4.1","2.2, 6.8","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","High school diploma or lower","3.1","2.5, 3.8","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Some college","3.8","3.1, 4.7","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","College degree or higher","2","1.6, 2.5","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Large MSA","3.4","2.8, 4.1","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Small MSA","4.1","3.3, 4.9","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Current electronic cigarette use","Not in MSA","3.6","2.7, 4.8","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States","Estimates include adults who used an electronic cigarette or other electronic vaping product and now use them every day or some days.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Total","11.6","10.8, 12.4","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Hospital emergency department visit","Large MSA","15.6","14.8, 16.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency room about their health in the past 12 months.","2021","1","2021, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Male","10.1","9.1, 11.3","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Female","13.1","12.0, 14.4","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","18-34","10.9","9.5, 12.4","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","35-49","12.1","10.7, 13.5","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","50-64","12.7","11.5, 14.1","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","65 and over","8.9","6.9, 11.2","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Hispanic","11.4","9.2, 13.9","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","White, non-Hispanic","11.4","10.6, 12.3","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Black, non-Hispanic","15.5","12.5, 18.9","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Other, non-Hispanic","7.7","5.9, 9.9","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Hospital emergency department visit","Small MSA","19.6","18.2, 21.1","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency room about their health in the past 12 months.","2021","1","2021, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","High school diploma or lower","12.5","10.6, 14.5","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Some college","13.5","12.1, 15.0","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","College degree or higher","10.3","9.2, 11.5","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Large MSA","11","10.1, 11.9","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Small MSA","12.3","11.0, 13.7","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Six or more workdays missed due to illness, injury, or disability","Not in MSA","12.5","9.7, 15.8","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Number of work days missed due to illness, injury, or disability was asked of adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.","2020","1","2020, Jan-Jun"
"Asthma episode","Total","3.5","3.1, 3.9","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.","2020","1","2020, Jan-Jun"
"Asthma episode","Male","2.3","1.9, 2.8","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.","2020","1","2020, Jan-Jun"
"Asthma episode","Female","4.6","4.0, 5.2","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.","2020","1","2020, Jan-Jun"
