"jurisdiction","week_ending_date","state_abbreviation","year","week","age_group","number_of_deaths","time_period","type","suppress","note"
"Alabama","2020-04-25T00:00:00.000","AL","2020","17","45-64 years","240","2020","Predicted (weighted)",,
"Alabama","2020-05-02T00:00:00.000","AL","2020","18","45-64 years","227","2020","Predicted (weighted)",,
"Alabama","2020-05-09T00:00:00.000","AL","2020","19","45-64 years","259","2020","Predicted (weighted)",,
"Alabama","2020-05-16T00:00:00.000","AL","2020","20","45-64 years","274","2020","Predicted (weighted)",,
"Alabama","2020-05-23T00:00:00.000","AL","2020","21","45-64 years","222","2020","Predicted (weighted)",,
"Alabama","2020-05-30T00:00:00.000","AL","2020","22","45-64 years","236","2020","Predicted (weighted)",,
"Alabama","2020-06-06T00:00:00.000","AL","2020","23","45-64 years","272","2020","Predicted (weighted)",,
"Alabama","2020-06-13T00:00:00.000","AL","2020","24","45-64 years","257","2020","Predicted (weighted)",,
"Alabama","2020-06-20T00:00:00.000","AL","2020","25","45-64 years","268","2020","Predicted (weighted)",,
"Alabama","2020-06-27T00:00:00.000","AL","2020","26","45-64 years","203","2020","Predicted (weighted)",,
"Alabama","2020-07-04T00:00:00.000","AL","2020","27","45-64 years","299","2020","Predicted (weighted)",,
"Alabama","2020-07-11T00:00:00.000","AL","2020","28","45-64 years","297","2020","Predicted (weighted)",,
"Alabama","2020-07-18T00:00:00.000","AL","2020","29","45-64 years","270","2020","Predicted (weighted)",,
"Alabama","2020-07-25T00:00:00.000","AL","2020","30","45-64 years","276","2020","Predicted (weighted)",,
"Alabama","2020-08-01T00:00:00.000","AL","2020","31","45-64 years","294","2020","Predicted (weighted)",,
"Alabama","2020-08-08T00:00:00.000","AL","2020","32","45-64 years","288","2020","Predicted (weighted)",,
"Alabama","2020-08-15T00:00:00.000","AL","2020","33","45-64 years","263","2020","Predicted (weighted)",,
"Alabama","2020-08-22T00:00:00.000","AL","2020","34","45-64 years","289","2020","Predicted (weighted)",,
"Alabama","2020-08-29T00:00:00.000","AL","2020","35","45-64 years","260","2020","Predicted (weighted)",,
"Alabama","2020-09-05T00:00:00.000","AL","2020","36","45-64 years","261","2020","Predicted (weighted)",,
"Alabama","2020-09-12T00:00:00.000","AL","2020","37","45-64 years","246","2020","Predicted (weighted)",,
"Alabama","2020-09-19T00:00:00.000","AL","2020","38","45-64 years","276","2020","Predicted (weighted)",,
"Alabama","2020-09-26T00:00:00.000","AL","2020","39","45-64 years","246","2020","Predicted (weighted)",,
"Alabama","2020-10-03T00:00:00.000","AL","2020","40","45-64 years","231","2020","Predicted (weighted)",,
"Alabama","2020-10-10T00:00:00.000","AL","2020","41","45-64 years","244","2020","Predicted (weighted)",,
"Alabama","2020-10-17T00:00:00.000","AL","2020","42","45-64 years","232","2020","Predicted (weighted)",,
"Alabama","2020-10-24T00:00:00.000","AL","2020","43","45-64 years","266","2020","Predicted (weighted)",,
"Alabama","2020-10-31T00:00:00.000","AL","2020","44","45-64 years","229","2020","Predicted (weighted)",,
"Alabama","2020-11-07T00:00:00.000","AL","2020","45","45-64 years","282","2020","Predicted (weighted)",,
"Alabama","2020-11-14T00:00:00.000","AL","2020","46","45-64 years","245","2020","Predicted (weighted)",,
"Alabama","2020-11-21T00:00:00.000","AL","2020","47","45-64 years","249","2020","Predicted (weighted)",,
"Alabama","2020-11-28T00:00:00.000","AL","2020","48","45-64 years","268","2020","Predicted (weighted)",,
"Alabama","2020-12-05T00:00:00.000","AL","2020","49","45-64 years","266","2020","Predicted (weighted)",,
"Alabama","2020-12-12T00:00:00.000","AL","2020","50","45-64 years","298","2020","Predicted (weighted)",,
"Alabama","2020-12-19T00:00:00.000","AL","2020","51","45-64 years","297","2020","Predicted (weighted)",,
"Alabama","2020-12-26T00:00:00.000","AL","2020","52","45-64 years","324","2020","Predicted (weighted)",,
"Alabama","2021-01-02T00:00:00.000","AL","2020","53","45-64 years","343","2020","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-09T00:00:00.000","AL","2021","1","45-64 years","367","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-16T00:00:00.000","AL","2021","2","45-64 years","407","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-23T00:00:00.000","AL","2021","3","45-64 years","367","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-01-30T00:00:00.000","AL","2021","4","45-64 years","359","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-06T00:00:00.000","AL","2021","5","45-64 years","328","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-13T00:00:00.000","AL","2021","6","45-64 years","291","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-20T00:00:00.000","AL","2021","7","45-64 years","279","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-02-27T00:00:00.000","AL","2021","8","45-64 years","258","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-06T00:00:00.000","AL","2021","9","45-64 years","284","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-13T00:00:00.000","AL","2021","10","45-64 years","263","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-20T00:00:00.000","AL","2021","11","45-64 years","227","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-03-27T00:00:00.000","AL","2021","12","45-64 years","242","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-03T00:00:00.000","AL","2021","13","45-64 years","237","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-10T00:00:00.000","AL","2021","14","45-64 years","284","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-17T00:00:00.000","AL","2021","15","45-64 years","271","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-04-24T00:00:00.000","AL","2021","16","45-64 years","235","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-01T00:00:00.000","AL","2021","17","45-64 years","261","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-08T00:00:00.000","AL","2021","18","45-64 years","268","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-15T00:00:00.000","AL","2021","19","45-64 years","246","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-22T00:00:00.000","AL","2021","20","45-64 years","227","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-05-29T00:00:00.000","AL","2021","21","45-64 years","235","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-05T00:00:00.000","AL","2021","22","45-64 years","257","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-12T00:00:00.000","AL","2021","23","45-64 years","239","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-19T00:00:00.000","AL","2021","24","45-64 years","256","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-06-26T00:00:00.000","AL","2021","25","45-64 years","208","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-03T00:00:00.000","AL","2021","26","45-64 years","264","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-10T00:00:00.000","AL","2021","27","45-64 years","260","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-17T00:00:00.000","AL","2021","28","45-64 years","236","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-24T00:00:00.000","AL","2021","29","45-64 years","270","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-07-31T00:00:00.000","AL","2021","30","45-64 years","260","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-07T00:00:00.000","AL","2021","31","45-64 years","345","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-14T00:00:00.000","AL","2021","32","45-64 years","357","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-21T00:00:00.000","AL","2021","33","45-64 years","409","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-08-28T00:00:00.000","AL","2021","34","45-64 years","443","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-04T00:00:00.000","AL","2021","35","45-64 years","414","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-11T00:00:00.000","AL","2021","36","45-64 years","480","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-18T00:00:00.000","AL","2021","37","45-64 years","437","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-09-25T00:00:00.000","AL","2021","38","45-64 years","372","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-02T00:00:00.000","AL","2021","39","45-64 years","385","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-09T00:00:00.000","AL","2021","40","45-64 years","335","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-16T00:00:00.000","AL","2021","41","45-64 years","316","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-23T00:00:00.000","AL","2021","42","45-64 years","282","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-10-30T00:00:00.000","AL","2021","43","45-64 years","251","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-06T00:00:00.000","AL","2021","44","45-64 years","264","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-13T00:00:00.000","AL","2021","45","45-64 years","244","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-20T00:00:00.000","AL","2021","46","45-64 years","234","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-11-27T00:00:00.000","AL","2021","47","45-64 years","228","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-04T00:00:00.000","AL","2021","48","45-64 years","296","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-11T00:00:00.000","AL","2021","49","45-64 years","269","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-18T00:00:00.000","AL","2021","50","45-64 years","237","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2021-12-25T00:00:00.000","AL","2021","51","45-64 years","248","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-01T00:00:00.000","AL","2021","52","45-64 years","264","2021","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-08T00:00:00.000","AL","2022","1","45-64 years","294","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-15T00:00:00.000","AL","2022","2","45-64 years","342","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-22T00:00:00.000","AL","2022","3","45-64 years","334","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-01-29T00:00:00.000","AL","2022","4","45-64 years","378","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
"Alabama","2022-02-05T00:00:00.000","AL","2022","5","45-64 years","349","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-02-12T00:00:00.000","AL","2022","6","45-64 years","312","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-02-19T00:00:00.000","AL","2022","7","45-64 years","301","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-02-26T00:00:00.000","AL","2022","8","45-64 years","298","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-05T00:00:00.000","AL","2022","9","45-64 years","236","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-12T00:00:00.000","AL","2022","10","45-64 years","259","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-19T00:00:00.000","AL","2022","11","45-64 years","235","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-03-26T00:00:00.000","AL","2022","12","45-64 years","209","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-02T00:00:00.000","AL","2022","13","45-64 years","250","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-09T00:00:00.000","AL","2022","14","45-64 years","231","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-16T00:00:00.000","AL","2022","15","45-64 years","215","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-23T00:00:00.000","AL","2022","16","45-64 years","216","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-04-30T00:00:00.000","AL","2022","17","45-64 years","212","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-07T00:00:00.000","AL","2022","18","45-64 years","195","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-14T00:00:00.000","AL","2022","19","45-64 years","202","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-21T00:00:00.000","AL","2022","20","45-64 years","212","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-05-28T00:00:00.000","AL","2022","21","45-64 years","236","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-04T00:00:00.000","AL","2022","22","45-64 years","238","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-11T00:00:00.000","AL","2022","23","45-64 years","233","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-18T00:00:00.000","AL","2022","24","45-64 years","234","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-06-25T00:00:00.000","AL","2022","25","45-64 years","221","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-02T00:00:00.000","AL","2022","26","45-64 years","208","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-09T00:00:00.000","AL","2022","27","45-64 years","205","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-16T00:00:00.000","AL","2022","28","45-64 years","229","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-23T00:00:00.000","AL","2022","29","45-64 years","251","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-07-30T00:00:00.000","AL","2022","30","45-64 years","232","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-06T00:00:00.000","AL","2022","31","45-64 years","214","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-13T00:00:00.000","AL","2022","32","45-64 years","223","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-20T00:00:00.000","AL","2022","33","45-64 years","193","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"Alabama","2022-08-27T00:00:00.000","AL","2022","34","45-64 years","115","2022","Predicted (weighted)",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
"Alabama","2015-01-10T00:00:00.000","AL","2015","1","65-74 years","202","2015-2019","Predicted (weighted)",,
"Alabama","2015-01-17T00:00:00.000","AL","2015","2","65-74 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2015-01-24T00:00:00.000","AL","2015","3","65-74 years","172","2015-2019","Predicted (weighted)",,
"Alabama","2015-01-31T00:00:00.000","AL","2015","4","65-74 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-07T00:00:00.000","AL","2015","5","65-74 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-14T00:00:00.000","AL","2015","6","65-74 years","234","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-21T00:00:00.000","AL","2015","7","65-74 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2015-02-28T00:00:00.000","AL","2015","8","65-74 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-07T00:00:00.000","AL","2015","9","65-74 years","231","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-14T00:00:00.000","AL","2015","10","65-74 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-21T00:00:00.000","AL","2015","11","65-74 years","192","2015-2019","Predicted (weighted)",,
"Alabama","2015-03-28T00:00:00.000","AL","2015","12","65-74 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-04T00:00:00.000","AL","2015","13","65-74 years","176","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-11T00:00:00.000","AL","2015","14","65-74 years","192","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-18T00:00:00.000","AL","2015","15","65-74 years","179","2015-2019","Predicted (weighted)",,
"Alabama","2015-04-25T00:00:00.000","AL","2015","16","65-74 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-02T00:00:00.000","AL","2015","17","65-74 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-09T00:00:00.000","AL","2015","18","65-74 years","185","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-16T00:00:00.000","AL","2015","19","65-74 years","185","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-23T00:00:00.000","AL","2015","20","65-74 years","174","2015-2019","Predicted (weighted)",,
"Alabama","2015-05-30T00:00:00.000","AL","2015","21","65-74 years","184","2015-2019","Predicted (weighted)",,
"Alabama","2015-06-06T00:00:00.000","AL","2015","22","65-74 years","183","2015-2019","Predicted (weighted)",,
"Alabama","2015-06-13T00:00:00.000","AL","2015","23","65-74 years","157","2015-2019","Predicted (weighted)",,
"Alabama","2015-06-20T00:00:00.000","AL","2015","24","65-74 years","175","2015-2019","Predicted (weighted)",,
"Alabama","2015-06-27T00:00:00.000","AL","2015","25","65-74 years","179","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-04T00:00:00.000","AL","2015","26","65-74 years","180","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-11T00:00:00.000","AL","2015","27","65-74 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-18T00:00:00.000","AL","2015","28","65-74 years","166","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-25T00:00:00.000","AL","2015","29","65-74 years","190","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-01T00:00:00.000","AL","2015","30","65-74 years","182","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-08T00:00:00.000","AL","2015","31","65-74 years","183","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-15T00:00:00.000","AL","2015","32","65-74 years","186","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-22T00:00:00.000","AL","2015","33","65-74 years","189","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-29T00:00:00.000","AL","2015","34","65-74 years","196","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-05T00:00:00.000","AL","2015","35","65-74 years","178","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-12T00:00:00.000","AL","2015","36","65-74 years","170","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-19T00:00:00.000","AL","2015","37","65-74 years","181","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-26T00:00:00.000","AL","2015","38","65-74 years","179","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-03T00:00:00.000","AL","2015","39","65-74 years","171","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-10T00:00:00.000","AL","2015","40","65-74 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-17T00:00:00.000","AL","2015","41","65-74 years","163","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-24T00:00:00.000","AL","2015","42","65-74 years","221","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-31T00:00:00.000","AL","2015","43","65-74 years","189","2015-2019","Predicted (weighted)",,
"Alabama","2015-11-07T00:00:00.000","AL","2015","44","65-74 years","184","2015-2019","Predicted (weighted)",,
"Alabama","2015-11-14T00:00:00.000","AL","2015","45","65-74 years","174","2015-2019","Predicted (weighted)",,
