"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex","2","Female","2.2","2009-2012","7","20 years and over","1","65.5","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex","2","Female","2.2","2011-2014","8","20 years and over","1","67","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex","2","Female","2.2","2013-2016","9","20 years and over","1","68.1","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex","2","Female","2.2","2015-2018","10","20 years and over","1","69.4","1.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","1988-1994","1","20 years and over","1","53.8","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","1999-2002","2","20 years and over","1","63.9","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2001-2004","3","20 years and over","1","65.1","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2003-2006","4","20 years and over","1","65.8","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2005-2008","5","20 years and over","1","66.9","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2007-2010","6","20 years and over","1","67.8","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2009-2012","7","20 years and over","1","68.3","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2011-2014","8","20 years and over","1","69.6","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2013-2016","9","20 years and over","1","70.9","0.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2015-2018","10","20 years and over","1","71.6","1.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","1988-1994","1","20 years and over","1","60.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","1999-2002","2","20 years and over","1","69.9","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2001-2004","3","20 years and over","1","71.6","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2003-2006","4","20 years and over","1","72.5","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2005-2008","5","20 years and over","1","73.4","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2007-2010","6","20 years and over","1","74.2","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2009-2012","7","20 years and over","1","73.8","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2011-2014","8","20 years and over","1","74.2","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2013-2016","9","20 years and over","1","75.6","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2015-2018","10","20 years and over","1","76","1.4","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","1988-1994","1","20 years and over","1","47.4","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","1999-2002","2","20 years and over","1","58.2","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2001-2004","3","20 years and over","1","58.7","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2003-2006","4","20 years and over","1","59.4","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2005-2008","5","20 years and over","1","60.7","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2007-2010","6","20 years and over","1","61.7","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2009-2012","7","20 years and over","1","62.9","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2011-2014","8","20 years and over","1","65.2","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2013-2016","9","20 years and over","1","66.3","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2015-2018","10","20 years and over","1","67.4","1.6","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","1988-1994","1","20 years and over","1","61.8","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","1999-2002","2","20 years and over","1","70","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2001-2004","3","20 years and over","1","73.3","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2003-2006","4","20 years and over","1","76","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2005-2008","5","20 years and over","1","74.9","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2007-2010","6","20 years and over","1","75.2","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2009-2012","7","20 years and over","1","76.4","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2011-2014","8","20 years and over","1","76.3","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2013-2016","9","20 years and over","1","75.7","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2015-2018","10","20 years and over","1","75.7","1.1","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","1988-1994","1","20 years and over","1","56.7","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","1999-2002","2","20 years and over","1","61.7","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2001-2004","3","20 years and over","1","66.3","2.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2003-2006","4","20 years and over","1","71.6","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2005-2008","5","20 years and over","1","71.1","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2007-2010","6","20 years and over","1","69.1","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2009-2012","7","20 years and over","1","69.6","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2011-2014","8","20 years and over","1","69.1","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2013-2016","9","20 years and over","1","69.8","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2015-2018","10","20 years and over","1","70.9","1.9","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","1988-1994","1","20 years and over","1","66","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","1999-2002","2","20 years and over","1","76.9","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2001-2004","3","20 years and over","1","79.1","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2003-2006","4","20 years and over","1","79.7","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2005-2008","5","20 years and over","1","78.1","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2007-2010","6","20 years and over","1","80.2","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2009-2012","7","20 years and over","1","82.1","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2011-2014","8","20 years and over","1","82.3","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2013-2016","9","20 years and over","1","80.5","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2015-2018","10","20 years and over","1","79.6","1.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2011-2014","8","20 years and over","1","40","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2013-2016","9","20 years and over","1","42.6","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2015-2018","10","20 years and over","1","49.6","1.3","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2011-2014","8","20 years and over","1","46.3","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2013-2016","9","20 years and over","1","49.5","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2015-2018","10","20 years and over","1","56.8","1.7","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2011-2014","8","20 years and over","1","34.5","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2013-2016","9","20 years and over","1","36.5","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2015-2018","10","20 years and over","1","43.3","1.7","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2007-2010","6","20 years and over","1","77.1","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2009-2012","7","20 years and over","1","77.2","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2011-2014","8","20 years and over","1","77.5","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2013-2016","9","20 years and over","1","79.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2015-2018","10","20 years and over","1","82","0.9","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2007-2010","6","20 years and over","1","79.3","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2009-2012","7","20 years and over","1","78.9","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2011-2014","8","20 years and over","1","78.8","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2013-2016","9","20 years and over","1","81.3","1.4",
