"data_as_of","start_week","end_week","mmwryear","mmwrweek","week_ending_date","group","indicator","jurisdiction","age_group","covid_19_deaths","total_deaths","pneumonia_deaths","influenza_deaths","pneumonia_or_influenza","pneumonia_influenza_or_covid","footnote"
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","HHS Region 9","18-64 years","0","1912","123","34","157","157",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","HHS Region 9","65 years and over",,"5852","503","45","548","548","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","HHS Region 10","All Ages","0","2387","138","23","161","161",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","HHS Region 10","0-17 years","0","29",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","HHS Region 10","18-64 years","0","566","20","12","32","32",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","HHS Region 10","65 years and over","0","1792","117",,"126","126","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","United States","All Ages","3","59020","3905","498","4403","4406",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","United States","0-17 years","0","672","18","16","34","34",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","United States","18-64 years","2","14153","790","193","983","985",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","United States","65 years and over","1","44195","3097","289","3386","3387",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alabama","All Ages",,"1090","70",,"77","78","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alabama","0-17 years","0","15",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alabama","18-64 years",,"310","25",,"28","29","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alabama","65 years and over","0","765","44",,"48","48","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alaska","All Ages","0","102",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alaska","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alaska","18-64 years","0","36","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Alaska","65 years and over","0","63",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arizona","All Ages","0","1239","90","12","102","102",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arizona","0-17 years","0","20","0",,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arizona","18-64 years","0","287","19",,"24","24","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arizona","65 years and over","0","932","71",,"77","77","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arkansas","All Ages","0","621","40",,"44","44","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arkansas","0-17 years","0","11",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arkansas","18-64 years","0","165",,,"10","10","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Arkansas","65 years and over","0","445","32",,"33","33","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","California","All Ages","0","5800","443","71","514","514",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","California","0-17 years","0","61",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","California","18-64 years","0","1380","83","30","113","113",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","California","65 years and over","0","4359","358","37","395","395",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Colorado","All Ages","0","847","50","21","71","71",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Colorado","0-17 years","0","12","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Colorado","18-64 years","0","216","10","10","20","20",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Colorado","65 years and over","0","619","40","11","51","51",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Connecticut","All Ages","0","649","29",,"36","36","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Connecticut","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Connecticut","18-64 years","0","127",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Connecticut","65 years and over","0","518","22",,"28","28","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Delaware","All Ages","0","202",,,"12","12","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Delaware","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Delaware","18-64 years","0","52",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Delaware","65 years and over","0","147",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","District of Columbia","All Ages","0","102",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","District of Columbia","0-17 years","0","0","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","District of Columbia","18-64 years","0","33",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","District of Columbia","65 years and over","0","69",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Florida","All Ages","0","4259","238","36","274","274",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Florida","0-17 years","0","53","0",,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Florida","18-64 years","0","970","48","15","63","63",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Florida","65 years and over","0","3236","190","18","208","208",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Georgia","All Ages","0","1816","110","20","130","130",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Georgia","0-17 years","0","28","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Georgia","18-64 years","0","530","23",,"32","32","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Georgia","65 years and over","0","1258","87","11","98","98",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Hawaii","All Ages","0","236","11",,"13","13","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Hawaii","0-17 years","0",,"0",,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Hawaii","18-64 years","0","38",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Hawaii","65 years and over","0","194",,,"10","10","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Idaho","All Ages","0","272","16",,"17","17","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Idaho","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Idaho","18-64 years","0","65",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Idaho","65 years and over","0","204","14","0","14","14",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Illinois","All Ages","0","2294","164","18","182","182",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Illinois","0-17 years","0","22",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Illinois","18-64 years","0","539","32",,"36","36","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Illinois","65 years and over","0","1733","131","14","145","145",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Indiana","All Ages","0","1404","95",,"101","101","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Indiana","0-17 years","0","12","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Indiana","18-64 years","0","349","18",,"21","21","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Indiana","65 years and over","0","1043","77",,"80","80","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Iowa","All Ages","0","642","61",,"67","67","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Iowa","0-17 years","0",,"0",,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Iowa","18-64 years","0","120",,,"11","11","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Iowa","65 years and over","0","515","52",,"55","55","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kansas","All Ages","0","586","49","11","60","60",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kansas","0-17 years","0",,,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kansas","18-64 years","0","149",,,"10","10","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kansas","65 years and over","0","432","40",,"48","48","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kentucky","All Ages","0","951","77",,"85","85","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kentucky","0-17 years","0",,,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kentucky","18-64 years","0","255","15","0","15","15",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Kentucky","65 years and over","0","687","61",,"68","68","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Louisiana","All Ages","0","959","52",,"56","56","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Louisiana","0-17 years","0","15",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Louisiana","18-64 years","0","287","13",,"15","15","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Louisiana","65 years and over","0","657","38",,"40","40","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maine","All Ages","0","315","28",,"30","30","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maine","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maine","18-64 years","0","76",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maine","65 years and over","0","237","20",,"22","22","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maryland","All Ages","0","1035","62",,"70","70","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maryland","0-17 years","0","12","0",,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maryland","18-64 years","0","239",,,"12","12","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Maryland","65 years and over","0","784","53",,"57","57","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Massachusetts","All Ages","0","1304","84","15","99","99",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Massachusetts","0-17 years","0","13",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Massachusetts","18-64 years","0","259","11",,"15","15","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Massachusetts","65 years and over","0","1032","72","10","82","82",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Michigan","All Ages","0","2041","110",,"118","118","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Michigan","0-17 years","0","28",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Michigan","18-64 years","0","449","27",,"29","29","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Michigan","65 years and over","0","1564","82",,"88","88","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Minnesota","All Ages","0","952","73",,"78","78","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Minnesota","0-17 years","0","12","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Minnesota","18-64 years","0","167","14","0","14","14",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Minnesota","65 years and over","0","773","59",,"64","64","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Mississippi","All Ages","0","626","38",,"41","41","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Mississippi","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Mississippi","18-64 years","0","194","13",,"16","16","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Mississippi","65 years and over","0","423","25","0","25","25",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Missouri","All Ages","0","1310","75",,"83","83","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Missouri","0-17 years","0","11","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Missouri","18-64 years","0","309","13",,"16","16","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Missouri","65 years and over","0","990","62",,"67","67","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Montana","All Ages","0","202",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Montana","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Montana","18-64 years","0","41",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Montana","65 years and over","0","157",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nebraska","All Ages","0","364","24",,"29","29","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nebraska","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nebraska","18-64 years","0","74",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nebraska","65 years and over","0","287","17",,"20","20","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nevada","All Ages","0","562","39",,"43","43","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nevada","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nevada","18-64 years","0","147","12",,"14","14","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Nevada","65 years and over","0","408","27",,"29","29","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Hampshire","All Ages","0","240","14","0","14","14",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Hampshire","0-17 years","0","0","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Hampshire","18-64 years","0","60",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Hampshire","65 years and over","0","180","12","0","12","12",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Jersey","All Ages","0","1591","91",,"100","100","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Jersey","0-17 years","0","14","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Jersey","18-64 years","0","339","12",,"16","16","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Jersey","65 years and over","0","1238","79",,"84","84","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
