"provider_name","city","state","zip","payment","rural_location"
"MEDICAL AND SURGICAL EYE CARE OF ENTERPRISE","ENTERPRISE","AL","363302280","$   28,932.90","YES"
"MEDICAL ASSET GROUP LLC","ALBERTVILLE","AL","359500203","$   42,476.29","YES"
"MEDICAL EAST","ATHENS","AL","356132899","$   14,096.89","YES"
"MEDICAL EAST OF DECATUR INC","DECATUR","AL","356035716","$   20,524.09","YES"
"MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC","BIRMINGHAM","AL","352870001","$   418,832.82","YES"
"MEDICAL WEST HOSPITAL AUTHORITY, AN AFFILIATE OF UAB HEALTH SYSTEM","BESSEMER","AL","350224527","$   584,020.51","NO"
"MEDWEST CLINIC","ATHENS","AL","356118979","$   23,742.13","YES"
"MENTAL HEALTH BD OF BIBB PICKENS AND TUSCALOOSA COUNTIES","TUSCALOOSA","AL","354012300","$   2,150.39","YES"
"MENTAL HEALTH BOARD OF CHILTON AND SHELBY COUNTIES INC","CALERA","AL","350400689","$   7,674.63","YES"
"MENTAL HEALTH CENTER OF NORTH CENTRAL ALABAMA INC.","DECATUR","AL","356014309","$   20,945.60","YES"
"METHODIST HOME FOR THE AGING","DOTHAN","AL","363051104","$   120,029.99","NO"
"MICHAEL COOKSTON","SCOTTSBORO","AL","357682428","$   2,698.09","YES"
"MICHAEL COOKSTON","SCOTTSBORO","AL","357682428","$   3,910.26","YES"
"MICROPHASE CLINICAL LABORATORY","HUNTSVILLE","AL","358031181","$   1,393.12","NO"
"MIDDLE GEORGIA ANESTHESIA SERVICES, LLC","MONTGOMERY","AL","361235019","$   4,702.52","NO"
"MIDWAY MEDICAL CLINIC, LLC","ONEONTA","AL","351213204","$   51,138.62","YES"
"MILESTONE FAMILY DENTISTRY, PC","DAPHNE","AL","365264395","$   500.00","NO"
"MILL STREET PHARMACY, INC.","BOAZ","AL","35957","$   500.00","YES"
"MILLAR CHIROPRACTIC JONES VALLEY, LLC","HUNTSVILLE","AL","358135157","$   500.00","NO"
"MILLBROOK EYE CARE","MILLBROOK","AL","360541838","$   675.37","NO"
"MILLRY PEDIATRIC CLINIC, LLC","MILLRY","AL","365580456","$   52,167.91","YES"
"MISSION MEDICAL, INC","RUSSELLVILLE","AL","356532848","$   17,160.81","YES"
"MISSISSIPPI PROVIDENCE HEALTHCARE SERVICES, INC.","MOBILE","AL","366850489","$   2,906.62","YES"
"MIZELL MEMORIAL HOSPITAL, INC.","OPP","AL","364671010","$   1,132,379.85","YES"
"MOBILE BAY DENTAL, LLC","SEMMES","AL","365757409","$   5,882.69","NO"
"MOBILE BAY OB GYN CENTER P.C.","MOBILE","AL","366073514","$   7,905.76",
"MOBILE BAY VISION, LLC","SEMMES","AL","365757409","$   2,437.61","NO"
"MOBILE COUNTY BOARD OF HEALTH","MOBILE","AL","366522867","$   25,743.34","YES"
"MOBILE INFIRMARY ASSOCIATION","MOBILE","AL","366522144","$   3,045,308.34","NO"
"MOBILE NURSING AND REHABILITATION CENTER, LLC","MOBILE","AL","366954329","$   20,900.22","NO"
"MONROE COUNTY HEALTH CARE AUTHORITY","MONROEVILLE","AL","364610886","$   1,139,344.22","YES"
"MONROE MANOR NURSING HOME LLC","MOBILE","AL","366191210","$   175,970.99","YES"
"MONTGOMERY ANESTHESIA ASSOCIATES, PC","MONTGOMERY","AL","361235019","$   34,454.29","NO"
"MONTGOMERY AREA MENTAL HEALTH AUTHORITY, INC.","MONTGOMERY","AL","361071342","$   1,543.89","YES"
"MONTGOMERY CHILDREN'S SPECIALTY CENTER, LLC","MONTGOMERY","AL","361101307","$   8,197.46","NO"
"MONTGOMERY HEALTH AND REHAB LLC","MONTGOMERY","AL","361163448","$   16,552.21","NO"
"MONTGOMERY PEDIATRIC ASSOC, P.A.","CLANTON","AL","350452305","$   114,432.09","YES"
"MONTGOMERY PULMONARY CONSULTANTS, P.A.","MONTGOMERY","AL","361112654","$   46,272.69","NO"
"MORGAN FAMILY PRACTICE, LLC","ARAB","AL","350165473","$   8,166.35","YES"
"MOULTHROP&PARKER DMD PC","DOTHAN","AL","363011270","$   500.00","NO"
"MOUNDVILLE HEALTH AND REHABILITATION LLC","MOUNDVILLE","AL","354744069","$   89,985.81","YES"
"MOUNTAIN VIEW FAMILY MEDICINE","GURLEY","AL","357480127","$   1,892.59","YES"
"MT CHEAHA DENTAL PC","HEFLIN","AL","362641664","$   6,321.06","YES"
"MTN LAKE UROLOGY PC","SCOTTSBORO","AL","357694051","$   28,947.13","YES"
"MULBERRY MEDICAL ASSOCIATES, P.C","MONTGOMERY","AL","361061132","$   18,088.68","YES"
"NAEINI HEALTH SERVICES PC","FLORENCE","AL","35634","$   1,992.77","NO"
"NAOS PHYSICAL THERAPY AND FITNESS","VESTAVIA","AL","352263527","$   500.00","NO"
"NASH PHYSICIAN BILLING","ATHENS","AL","356120999","$   500.00","YES"
"NATIONAL DME SUPPLY, INC","DOTHAN","AL","363056501","$   1,741.26","NO"
"NEUROLOGICAL SPECIALISTS PC","GADSDEN","AL","359031142","$   7,778.85","NO"
"NEUROLOGY CENTER OF EAST ALABAMA, LLC","OPELIKA","AL","368012380","$   9,451.55","YES"
"NEUROLOGY NEURODIAGNOSTIC LAB LLC","ALABASTER","AL","350078605","$   4,142.89","YES"
"NEW HOPE FAMILY DENTISTRY P.C.","NEW HOPE","AL","357609758","$   1,244.42","NO"
"NEW YOU LLC","GADSDEN","AL","359014238","$   5,252.80","NO"
"NHC HEALTHCARE-ANNISTON LLC","ANNISTON","AL","362076824","$   96,922.42","NO"
"NHC HEALTHCARE-MOULTON LLC","MOULTON","AL","356501268","$   138,921.56","YES"
"NNA OF ALABAMA, INC.","MIDFIELD","AL","352283012","$   354,415.02","YES"
"NOAHS ARK CHILD & FAMILY TREATMENT CENTER INC","BIRMINGHAM","AL","352061828","$   2,532.53","NO"
"NOLAND EASTERN SHORE LLC","BIRMINGHAM","AL","352425451","$   70,801.08","NO"
"NOLAND FAIRHOPE LLC","BIRMINGHAM","AL","352425451","$   21,855.80","NO"
"NOLAND HOSPITAL ANNISTON II, LLC","BIRMINGHAM","AL","352425451","$   129,219.01","NO"
"NOLAND HOSPITAL BIRMINGHAM II, LLC","BIRMINGHAM","AL","352425451","$   100,150.24","NO"
"NOLAND HOSPITAL DOTHAN II, LLC","BIRMINGHAM","AL","352425451","$   321,301.33","NO"
"NOLAND HOSPITAL MONTGOMERY II, LLC","BIRMINGHAM","AL","352425451","$   104,780.43","NO"
"NOLAND HOSPITAL TUSCALOOSA II, LLC","BIRMINGHAM","AL","352425451","$   213,036.74","NO"
"NOLAND MANAGEMENT SERVICES, LLC","BIRMINGHAM","AL","352425451","$   8,251.21","NO"
"NORTH ALABAMA RESPIRATORY EQUIPMENT INC","CULLMAN","AL","350580601","$   107,997.32","YES"
"NORTH ALABAMA SMILES, PC","ARAB","AL","350160726","$   500.00","YES"
"NORTH BALDWIN FAMILY PHARMACY, LLC,","BAY MINETTE","AL","365074115","$   500.00","YES"
"NORTH BALDWIN PEDIATRICS LLC","BAY MINETTE","AL","365074134","$   53,246.76",
"NORTH HILL NURSING AND REHABILITATION CENTER, LLC","BIRMINGHAM","AL","352171215","$   28,072.73","NO"
"NORTH RIVER SURGICAL CENTER, LLC","TUSCALOOSA","AL","354062403","$   19,004.44","NO"
"NORTH SHELBY FAMILY HEALTH","BIRMINGHAM","AL","352442019","$   523.33","NO"
"NORTHCUTT DENTAL PRACTICE","FAIRHOPE","AL","365323336","$   1,145.43","YES"
"NORTHEAST ALABAMA HEALTH SERVICES, INC.","SCOTTSBORO","AL","357682421","$   135,410.46","YES"
"NORTHPORT - CRNA","NORTHPORT","AL","354763360","$   24,224.51","NO"
"NORTHSTAR EMS INC","TUSCALOOSA","AL","354032788","$   261,434.99","YES"
"NORTHWAY HEALTH AND REHABILITATION, LLC","BIRMINGHAM","AL","352342819","$   12,260.97","NO"
"NORTHWEST ALABAMA HEALTH SERVICES, LLC","SHEFFIELD","AL","356600610","$   77,649.56","YES"
"NORTHWEST ALABAMA MENTAL HEALTH CENTER","JASPER","AL","355014377","$   29,326.01","YES"
"NORTHWEST EMERGENCY PHYSICIAN GROUP","BIRMINGHAM","AL","35202","$   24,063.09","YES"
"NORTHWEST EMS INC.","PHIL CAMPBELL","AL","355810488","$   8,462.97","YES"
"NORTHWEST MEDICAL CENTER INC.","WINFIELD","AL","355945056","$   1,111,234.39","YES"
"NORWOOD CLINIC INC","BIRMINGHAM","AL","352830230","$   58,973.03","YES"
"NRA-ROANOKE, ALABAMA, LLC","ROANOKE","AL","362742603","$   55,465.49","YES"
"NRA-TALLADEGA, ALABAMA, LLC","TALLADEGA","AL","351602218","$   86,488.54","YES"
"NW ALABAMA PRACTICE MANAGEMENT, LLC","BIRMINGHAM","AL","352465839","$   17,316.74","YES"
"NWMC WINFIELD PHYSICIANS, LLC","WINFIELD","AL","355940726","$   117,760.49","YES"
"OAK KNOLL HEALTH AND REHABILITATION, LLC","BIRMINGHAM","AL","352043402","$   3,432.69","NO"
"OAKS ON PARKWOOD, LLC","BIRMINGHAM","AL","352425451","$   16,930.70","NO"
"OBSTETRICS & GYNECOLOGY OF DOTHAN INC","DOTHAN","AL","363036902","$   16,965.29","YES"
"OEHRLEIN MEDICAL GROUP LLC","BIRMINGHAM","AL","352443542","$   3,582.77","YES"
"OPELIKA PEDIATRICS & FAMILY CLINIC PC","PHENIX CITY","AL","368672994","$   3,700.10","YES"
"OPEN MRI OF SCOTTSBORO, LLC","SCOTTSBORO","AL","357682411","$   15,154.07","YES"
"OPP FAMILY MEDICINE, P.C.","OPP","AL","364679770","$   30,567.86","YES"
"OPP HEALTH AND REHABILITATION, LLC","OPP","AL","364671630","$   432,226.93","YES"
"OPP IMAGING SERVICES LLC","OPP","AL","364670890","$   3,377.22","YES"
"ORAL SURGERY ASSOCIATES, PC","ALBERTVILLE","AL","35950","$   14,479.22","YES"
"OURMED LLC","MONTGOMERY","AL","361111801","$   3,327.98","NO"
"OXFORD PEDIATRIC DENTAL ASSOCIATES LLC","PELL CITY","AL","351287552","$   14,324.91","YES"
"OXYMED, LLC","FAIRHOPE","AL","365326048","$   35,699.18","YES"
"OZARK FAMILY DENTAL PC","OZARK","AL","36360","$   538.34","YES"
"OZARK HEALTH AND REHABILITATION, LLC","OZARK","AL","363601120","$   326,439.82","YES"
"P & S CLINIC OB-GYN PLLC","HAMILTON","AL","355705003","$   289,100.38","YES"
"P3 CHIROPRACTIC AND SPORTS CARE, INC","HUNTSVILLE","AL","358015479","$   500.00","NO"
"PALM GARDENS HEALTH AND REHABILITATION LLC","MOBILE","AL","366072513","$   16,296.82","NO"
"PALMER & WHITE CHIROPRACTIC LLC","HALEYVILLE","AL","355657052","$   4,626.66","YES"
"PARK MANOR HEALTH AND REHABILITATION, LLC","NORTHPORT","AL","354762943","$   61,183.23","NO"
"PARKWOOD HEALTH CARE FACILITY, LLC","PHENIX CITY","AL","368673115","$   10,250.27","YES"
"PARTNERS IN PEDIATRICS LLC","MONTGOMERY","AL","361167204","$   45,471.08","NO"
"PATHWAY, INC.","ENTERPRISE","AL","363311206","$   18,098.67","YES"
"PAUL D. BUSSMAN, D.M.D. P.C.","CULLMAN","AL","350555230","$   500.00","YES"
"PEAK PHYSICAL THERAPY AND WELLNESS","DECATUR","AL","356012516","$   607.56","NO"
"PEDIATRIC ADOLESCENT MEDICINE, INC.","SELMA","AL","367034301","$   16,404.51","YES"
"PEDIATRIC ASSOCIATES OF ALEXANDER CITY, P.C.","ALEXANDER CITY","AL","350111269","$   151,509.22","YES"
"PEDIATRIC DENTAL ASSOCIATES OF CULLMAN, LLC","CULLMAN","AL","350557207","$   19,636.58","YES"
"PEDIATRIC DENTAL ASSOCIATES, LLC","PELL CITY","AL","351251485","$   29,967.57","YES"
"PEDIATRIC DENTISTRY OF MOBILE","MOBILE","AL","366083134","$   1,357.55","NO"
"PEDIATRIC INTENSIVISTS","HUNTSVILLE","AL","358013738","$   2,568.00","NO"
"PEDIATRIC RADIOLOGY ASSOCIATES, PC","BIRMINGHAM","AL","352097718","$   46,937.51","NO"
"PEDIATRIC RURAL HEALTH CLINICS, INC","GREENVILLE","AL","360373865","$   156,892.39","YES"
"PELL CITY INTERNAL AND FAMILY MEDICINE","PELL CITY","AL","35128","$   70,535.26","YES"
"PHARMACY PARTNERS LLC","RAINSVILLE","AL","359864555","$   500.00","YES"
"PHENIX CITY HEALTH CARE, INC.","PHENIX CITY","AL","368672448","$   2,103.64","NO"
"PICKENS CO AMBULANCE SRVC","TUSCALOOSA","AL","354032788","$   45,132.52","YES"
"PICKENS COUNTY PRIMARY CARE, PC","REFORM","AL","354818018","$   114,937.75","YES"
"PIEDMONT DENTAL GROUP LLC","PIEDMONT","AL","362722018","$   1,308.39","NO"
"PIKE INTERNAL MEDICINE PC","TROY","AL","360813058","$   27,864.05","YES"
"PIKE ROAD DENTAL, LLC","PIKE ROAD","AL","360643843","$   500.00","NO"
"PM HEALTHCARE, LLC","ANNISTON","AL","362075754","$   9,949.37","YES"
"PRACTICE- MONROEVILLE INC","MONROEVILLE","AL","364602840","$   96,440.34","YES"
"PRATTVILLE HEALTH AND REHABILITATION LLC","PRATTVILLE","AL","360663661","$   51,826.58","NO"
"PREFERRED FAMILY HEALTHCARE, LLC","ALBERTVILLE","AL","359502049","$   18,289.77","YES"
"PREFERRED HEALTH HOLDINGS LLC","GUNTERSVILLE","AL","359762962","$   222,628.61","YES"
"PREMIER FAMILY CARE ARAB LLC","ARAB","AL","350161394","$   133,654.19","YES"
"PREMIER FAMILY CARE, LLC","GUNTERSVILLE","AL","359762156","$   135,835.03","YES"
"PREMIER FAMILY DENTISTRY","ALABASTER","AL","350075337","$   500.00","NO"
"PREMIER MEDICAL CLINIC LLC","SCOTTSBORO","AL","357680056","$   56,572.52","YES"
"PREMIER ORTHOPAEDICS & SPORTS MEDICINE LLC","SCOTTSBORO","AL","357682428","$   44,738.60","YES"
"PRICEVILLE PRIMARY CARE","DECATUR","AL","356035425","$   500.00","NO"
"PRIMARY MEDICINE ASSOCIATES, LLC","AUBURN","AL","368301817","$   5,581.03","YES"
"PRIMARY PROVIDERS OF ALABAMA INC","HUNTSVILLE","AL","358061039","$   500.00","NO"
"PRIME HEALTHCARE SERVICES GADSDEN LLC","GADSDEN","AL","359015304","$   722,195.85","NO"
"PRIME HEALTHCARE SERVICES GADSDEN PHYSICIAN MANAGEMENT LLC","GADSDEN","AL","359014107","$   8,938.13","YES"
"PROFESSIONAL RESOURCES MANAGEMENT, INC.","MONTGOMERY","AL","361035013","$   404,019.14","YES"
"PROHEALTH HOSPICE-GADSDEN, LLC","BIRMINGHAM","AL","352223244","$   22,461.75","YES"
"PROHEALTH LTC-TRUSSVILLE LLC","BIRMINGHAM","AL","352223244","$   25,309.14","NO"
"PROHEALTH OF NORTH CENTRAL ALABAMA, LLC","BIRMINGHAM","AL","352223244","$   16,792.97","YES"
"PROHEALTH OF NORTHEAST ALABAMA, LLC","BIRMINGHAM","AL","352223244","$   41,816.87","YES"
"PROHEALTH-GULF COAST, LLC","BIRMINGHAM","AL","352223244","$   19,912.79","NO"
"PRO-MED, P.C.","GREENVILLE","AL","360373128","$   27,983.65","YES"
"PROVIDENCE HOSPITAL","BIRMINGHAM","AL","352052881","$   1,418,115.32","YES"
"PRUITT & EBERHART, DMD, PC","CENTRE","AL","359602809","$   3,125.18","YES"
"PURE DERMATOLOGY & AESTHETICS, PC","HOOVER","AL","352444583","$   4,884.56","NO"
"QHG OF ENTERPRISE INC","ENTERPRISE","AL","363302510","$   2,376,805.55","YES"
"QUALITY OF LIFE HEALTH SERVICES INC","GADSDEN","AL","359020097","$   190,778.09","YES"
"R CHARLES GOODMAN JR OD LLC","MONTGOMERY","AL","361172144","$   1,605.73","NO"
