"first_name","last_name","title","jurisdiction","state","zip_code","location_1"
"David","Cummings","Commissioner","Winston County","Alabama","35553","
,  35553
(34.14205, -87.390262)"
"Bobby","Everett","Commissioner","Winston County","Alabama","35553","
,  35553
(34.14205, -87.390262)"
"Gary","Pendley","Superintendent","Winston County","Alabama","35553","
,  35553
(34.14205, -87.390262)"
"Joe","Fancher","Mayor","Witlon","Alabama","35115","
,  35115
(33.109729, -86.86348)"
"Joyce","Williams","Mayor","Yellow Bluff","Alabama","36769","
,  36769
(31.992043, -87.571651)"
"Gena","Robbins","Mayor","York","Alabama","36925","
,  36925
(32.445985, -88.205862)"
"Dimitri","Philemonof","CEO","Aleutian Pribilof Islands Association","Alaska","99518","
,  99518
(61.15912, -149.883392)"
"Ethan","Berkowitz","Mayor","Anchorage","Alaska","99501","
,  99501
(61.21644, -149.871788)"
"Richard","Robb","Mayor","Bethel","Alaska","99559","
,  99559
(61.078665, -160.742801)"
"Deanna ","Baier","Tribal Educator","Curyung Tribe","Alaska","99576","
,  99576
(59.072133, -158.849308)"
"Jim","Matherly","Mayor","Fairbanks","Alaska","99701","
,  99701
(64.799895, -147.709756)"
"Karl","Kassel","Mayor","Fairbanks North Star Borough","Alaska","99701","
,  99701
(64.799895, -147.709756)"
"Janice","Hill","Mayor","Haines Borough","Alaska","99827","
,  99827
(59.337022, -135.779342)"
"Bryan","Zak","Mayor","Homer ","Alaska","99603","
,  99603
(59.655427, -151.458506)"
"Balasia","Tinker","Tribal Administrator ","Kasigluk","Alaska","99609","
,  99609
(60.895556, -162.518056)"
"Lew","Williams III","Mayor","Ketchikan","Alaska","99901","
,  99901
(55.401434, -131.679792)"
"David","Landis","Mayor","Ketchikan Gateway Borough","Alaska","99901","
,  99901
(55.401434, -131.679792)"
"Pat","Branson","Mayor","Kodiak","Alaska","99615","
,  99615
(57.687741, -152.581901)"
"Della ","Hunt ","Tribal Bookkeeper","Kotlik","Alaska","99620","
,  99620
(63.035279, -163.550376)"
"Vern","Halter","Mayor","Matanuska-Susitna Borough","Alaska","99645","
,  99645
(61.707677, -148.544998)"
"Ivan","Encelewski","Executive Director","Ninilchik","Alaska","99639","
,  99639
(60.022358, -151.606831)"
"Bryce","Ward","Mayor","North Pole","Alaska","99705","
,  99705
(64.776878, -147.369405)"
"Danette","Andrew","Tribal Administrator","Ohogamiut Traditional Council","Alaska","99585","
,  99585
(61.850403, -161.889065)"
"Edna","DeVries","Mayor","Palmer","Alaska","99645","
,  99645
(61.707677, -148.544998)"
"Olga","Changsak","Tribal Administrator","Russian Mission","Alaska","99657","
,  99657
(61.732147, -161.046609)"
"Matthew","Hunter","Mayor","Sitka","Alaska","99835","
,  99835
(57.154441, -135.284754)"
"James","Gould","Mayor","Thorne Bay","Alaska","99919","
,  99919
(55.694337, -132.553766)"
"Ralph","Wolfe","Mayor","Yakutat","Alaska","99689","
,  99689
(59.520955, -139.598123)"
"Tom","O'Halleran","U.S. Representative","1st Congressional District","Arizona","86001","
,  86001
(35.289216, -111.702671)"
"Raul","Grijalva","U.S. Representative","3rd Congressional District","Arizona","85705","
,  85705
(32.266541, -110.987991)"
"Charlene","Fernandez","State Representative","4th Legislative District","Arizona","85007","
,  85007
(33.450221, -112.090565)"
"Kyrsten","Sinema","U.S. Representative","9th Congressional District","Arizona","85018","
,  85018
(33.498979, -111.985335)"
"Doug","Ducey","Governor","Arizona","Arizona","85007","
,  85007
(33.450221, -112.090565)"
"John","McCain","U.S. Senator ","Arizona","Arizona","20510","
,  20510
(38.894794, -77.004876)"
"Kenn","Weise","Mayor","Avondale","Arizona","85323","
,  85323
(33.428589, -112.320299)"
"Jackie ","Meck","Mayor","Buckeye ","Arizona","85326",
"Charles","German","Mayor","Camp Verde","Arizona","86322","
,  86322
(34.564684, -111.851043)"
"Jay","Tibshraeny","Mayor","Chandler","Arizona","85244","
,  85244
(33.304676, -111.838704)"
"Darryl ","Croft","Mayor","Chino Valley","Arizona","86323","
,  86323
(34.785593, -112.445689)"
"Craig ","McFarland","Mayor","City of Casa Grande","Arizona","85122","
,  85122
(32.916273, -111.744834)"
"Doug","von Gausig","Mayor","Clarkdale","Arizona","86324","
,  86324
(34.793257, -112.124865)"
"Felix","Callicotte","Mayor","Clifton","Arizona","85533","
,  85533
(33.402101, -109.291206)"
"Peggy ","Judd","Supervisor","Cochise County","Arizona","85643",
"Cynthia","Seelhammer","Manager","Coconino County","Arizona","86001","
,  86001
(35.289216, -111.702671)"
"Elizabeth","Archuleta","Board of Supervisors Chair","Coconino County ","Arizona","86001","
,  86001
(35.289216, -111.702671)"
"Jon","Thompson","Mayor","Coolidge","Arizona","85128","
,  85128
(32.988149, -111.578243)"
"Tim","Elinski","Mayor","Cottonwood","Arizona","86326",
"Terry","Nolan","Mayor","Dewey-Humbolt","Arizona","86329","
,  86329
(34.464739, -112.196673)"
"Lana","Mook","Mayor","El Mirage","Arizona","85335","
,  85335
(33.599764, -112.326995)"
"Coral","Evans","Mayor","Flagstaff","Arizona","86004",
"Linda","Kavanagh","Mayor","Fountain Hills","Arizona","85268","
,  85268
(33.602949, -111.735232)"
"Tommie","Martin","Board of Supervisors Chair","Gila County","Arizona","85541","
,  85541
(34.240761, -111.255699)"
"Danny ","Smith","Chair","Graham County ","Arizona","85546","
,  85546
(32.783733, -109.608752)"
"Mark","Nexsen","Mayor","Lake Havasu City","Arizona","86403","
,  86403
(34.484329, -114.334105)"
"Jacquline","Price","Representative, La Paz County Superintendent of Schools","La Paz County","Arizona","85344",
"Reginald","Bolding Jr.","State Representative","Legislative District 27","Arizona","85007","
,  85007
(33.450221, -112.090565)"
"Thomas","Schoaf","Mayor","Litchfield Park","Arizona","85340","
,  85340
(33.510422, -112.390741)"
"Ed","Honea","Mayor","Marana","Arizona","85653","
,  85653
(32.403401, -111.308851)"
"John","Giles","Mayor","Mesa","Arizona","85211","
,  85211
(33.451146, -111.844529)"
"Hildy","Angius","Supervisor","Mohave County","Arizona","86401",
"John","Doyle","Mayor","Nogales","Arizona","85621","
,  85621
(31.405065, -110.941821)"
"Satish","Hiremath","Mayor","Oro Valley","Arizona","85737","
,  85737
(32.404936, -110.975904)"
"Michael","Collins","Mayor","Paradise Valley","Arizona","85253","
,  85253
(33.546232, -111.957857)"
"Andrea","Dalessandro","Arizona State Senator","Phoenix","Arizona","85007","
,  85007
(33.450221, -112.090565)"
"Kate","Gallego","Councilmember","Phoenix","Arizona","85003","
,  85003
(33.451593, -112.078255)"
"Laura ","Pastor","Councilmember","Phoenix","Arizona","85003","
,  85003
(33.451593, -112.078255)"
"Daniel","Valenzuela","Councilmember","Phoenix","Arizona","85003","
,  85003
(33.451593, -112.078255)"
"Jim","Waring","Councilmember","Phoenix","Arizona","85003","
,  85003
(33.451593, -112.078255)"
"Greg","Stanton","Mayor","Phoenix","Arizona","85003","
,  85003
(33.451593, -112.078255)"
"Richard","Elías","Supervisor","Pima County","Arizona","85701","
,  85701
(32.216763, -110.970147)"
"Ramon","Valadez","Supervisor","Pima County","Arizona","85701",
"Alexa ","Scholl","Councilmember","Prescott","Arizona","86303","
,  86303
(34.501722, -112.446888)"
"Greg","Mengararelli","Mayor","Prescott","Arizona","86303","
,  86303
(34.501722, -112.446888)"
"Harvey","Skoog","Mayor","Prescott Valley","Arizona","86314","
,  86314
(34.600167, -112.327532)"
"Gail","Barney","Mayor","Queen Creek","Arizona","85142","
,  85142
(33.212085, -111.641148)"
"Martin","Harvier","Vice President","Salt River Pima-Maricopa Indian Community","Arizona","85256","
,  85256
(33.506686, -111.827786)"
"Rick","Mueller","Mayor","Sierra Vista","Arizona","85635","
,  85635
(31.554043, -110.239089)"
"Brian","Richards","Town Manager","Snowflake","Arizona","85937","
,  85937
(34.564961, -109.985011)"
"Mary","Nedrow","Mayor","Springerville","Arizona","85938","
,  85938
(34.164822, -109.493114)"
"Mila","Besich-Lira","Mayor","Superior","Arizona","85173",
"Mark","Mitchell","Mayor","Tempe","Arizona","85280","
,  85280
(33.401391, -111.931622)"
"Bob","Rivera","Mayor","Thatcher","Arizona","85552","
,  85552
(32.806162, -109.803325)"
"Anna","Tovar","Mayor","Tolleson","Arizona","85353","
,  85353
(33.424297, -112.267942)"
"Jonathan","Rothschild","Mayor","Tucson","Arizona","85701","
,  85701
(32.216763, -110.970147)"
"Tim","Bowlby","Councilmember","Willcox","Arizona","85643",
"Mike","Laws","Mayor","Willcox","Arizona","85643",
"Louis","Bracamonte","Mayor","Winkelman","Arizona","85192","
,  85192
(32.980962, -110.695246)"
"Robin","Boyd","Mayor","Winslow","Arizona","86047","
,  86047
(35.174884, -110.396085)"
"Jack R.","Smith","Supervisor","Yavapai County","Arizona","86305","
,  86305
(34.693497, -112.721712)"
"Doug","Nicholls","Mayor","Yuma","Arizona","85364","
,  85364
(32.700288, -114.654574)"
"French","Hill","U.S. Representative","2nd Congressional District","Arkansas","72207",
"Mark","Bennett","Mayor","Almyra","Arkansas","72003","
,  72003
(34.393873, -91.413577)"
"James","Calhoun","Mayor","Arkadelphia","Arkansas","71923","
,  71923
(34.096164, -93.065193)"
"John","Boozman","U.S. Senator ","Arkansas","Arkansas","72756","
,  72756
(36.339067, -94.042776)"
"Thomas","Best","Judge","Arkansas County","Arkansas","72042","
,  72042
(34.2903, -91.30606)"
"Jerry","Barrett","Mayor","Atkins","Arkansas","72823","
,  72823
(35.255484, -92.915145)"
"Rick","Elumbaugh","Mayor","Batesville","Arkansas","72501","
,  72501
(35.788058, -91.646613)"
"Tim","Mckinney","Mayor","Berryville","Arkansas","72616","
,  72616
(36.337111, -93.556151)"
"Jill","Dabbs","Mayor","Bryant","Arkansas","72022","
,  72022
(34.612949, -92.493375)"
"John Mark","Simpson","Mayor","Clarksville","Arkansas","72830","
,  72830
(35.548577, -93.478708)"
"Ed","Hill","Judge","Craighead County","Arkansas","72401","
,  72401
(35.855184, -90.665903)"
"Scotty","McCormick II","Mayor","Crossett","Arkansas","71635","
,  71635
(33.134922, -91.972772)"
"Carolyn","McGee","Mayor","Dardanelle","Arkansas","72834","
,  72834
(35.171, -93.229517)"
"Billy Ray","McElvey","Mayor","DeQueen","Arkansas","71832","
,  71832
(34.069579, -94.300085)"
"Clinton","Hampton","Mayor","Dermott","Arkansas","71638","
,  71638
(33.507563, -91.476121)"
"Ralph","Relyea","Mayor","DeWitt","Arkansas","72042","
,  72042
(34.2903, -91.30606)"
"Eddie","Armstrong","State Representative","District 37","Arkansas","72119",
"Mary","Bentley","State Representative","District 73","Arkansas","72834","
,  72834
(35.171, -93.229517)"
"David ","Whitaker","State Representative","District 85","Arkansas","72701",
"Greg","Leding","State Representative","District 86","Arkansas","72701",
"Robert","Akin","Judge","Drew County","Arkansas","71655","
,  71655
(33.601257, -91.75787)"
"Johnny","Brigham","Mayor","Dumas","Arkansas","71639","
,  71639
(33.912682, -91.474048)"
"Frank","Hash","Mayor","El Dorado","Arkansas","71731","
,  71731
(33.206585, -92.687065)"
"Danny","Maynard","Mayor","England","Arkansas","72046",
"Lioneld","Jordan","Mayor","Fayetteville","Arkansas","72701","
,  72701
(36.017645, -94.115318)"
"Sandy","Sanders","Mayor","Fort Smith","Arkansas","72902","
,  72902
(35.384587, -94.421395)"
"Rick","Davis","Judge","Garland County","Arkansas","71901","
,  71901
(34.515577, -92.994069)"
"Jared","Holzhauer","Mayor","Gillett","Arkansas","72055","
,  72055
(34.108577, -91.366772)"
"Charlie","Reece","Mayor","Green Forest","Arkansas","72638","
,  72638
(36.320522, -93.399067)"
"Sherry","Kelley","Mayor","Gurdon","Arkansas","71743","
,  71743
(33.900406, -93.121068)"
"Dane","Weindort","Mayor","Hamburg","Arkansas","71646","
,  71646
(33.207709, -91.788053)"
"Dan","Sherrell","Mayor","Harrison","Arkansas","72601","
,  72601
(36.244473, -93.094536)"
"Jay","Hollowell","Mayor","Helena","Arkansas","72342",
"Alma","Harrod","Mayor","Hermitage","Arkansas","71647","
,  71647
(33.384168, -92.11667)"
"Gary","Fletcher","Mayor","Jacksonville","Arkansas","72076",
"Harold","Perrin","Mayor","Jonesboro","Arkansas","72401","
,  72401
(35.855184, -90.665903)"
"John","Tyson","Mayor","Knoxville","Arkansas","72845","
,  72845
(35.373544, -93.36004)"
"Jo Ann","Bush","Mayor","Lake Village","Arkansas","71653","
,  71653
(33.348592, -91.28616)"
"Jerry","Boen","Mayor","Lamar","Arkansas","72846","
,  72846
(35.452489, -93.331688)"
"Mark","Stodola","Mayor","Little Rock","Arkansas","72201","
,  72201
(34.746336, -92.279213)"
"Brenda","Weldon","Mayor","Malvern","Arkansas","72104","
,  72104
(34.348791, -92.832927)"
"Jimmy","Williams","Mayor","Marianna","Arkansas","72360",
"Doyle","Fowler","Mayor","McCrory","Arkansas","72101","
,  72101
(35.252827, -91.144605)"
"Jeff","Owyoung","Mayor","McGehee","Arkansas","71654","
,  71654
(33.624573, -91.369387)"
"David","Anderson","Mayor","Monticello","Arkansas","71655",
"Allen","Lipsmeyer","Mayor","Morrilton","Arkansas","72110","
,  72110
(35.15613, -92.766745)"
"Jo","Childress","Mayor","Mt. Ida","Arkansas","71957","
,  71957
(34.556681, -93.596461)"
"Jim","Cunnningham","Mayor","Newark","Arkansas","72562","
,  72562
(35.731537, -91.412726)"
"David","Stewart","Mayor","Newport","Arkansas","72112","
,  72112
(35.583161, -91.223805)"
"Roseanna","Markham","Mayor","Norman","Arkansas","71960","
,  71960
(34.477603, -93.73436)"
"Joe","Smith","Mayor","North Little Rock","Arkansas","72114","
,  72114
(34.765841, -92.263551)"
"John","Roland","Mayor","Perryville","Arkansas","72126","
,  72126
(34.907393, -93.017421)"
"Ed","Paladino","Mayor","Plumerville","Arkansas","71772","
,  71772
(33.831315, -93.124759)"
"Jim Ed ","Gibson ","Judge","Pope County","Arkansas","72801","
,  72801
(35.278919, -93.13957)"
"Jerry","Williams","Mayor","Potsville","Arkansas","72858","
,  72858
(35.221075, -93.04517)"
"Terry","Oliver","Mayor","Prescott","Arkansas","71857","
,  71857
(33.810634, -93.351501)"
"Barry","Hyde","Judge","Pulaski County","Arkansas","72201",
"Cyndi","Kerr","Mayor","Quitman","Arkansas","72131","
,  72131
(35.407627, -92.189575)"
"Greg","Hines","Mayor","Rogers ","Arkansas","72756",
"Randy","Horton","Mayor","Russellville","Arkansas","72801","
,  72801
(35.278919, -93.13957)"
"David","Morris","Mayor","Searcy","Arkansas","72143","
,  72143
(35.242495, -91.75624)"
"Virginia","Young","Mayor","Sherwood","Arkansas","72120","
,  72120
(34.869301, -92.222745)"
"Doug","Sprouse","Mayor","Springdale","Arkansas","72764","
,  72764
(36.177905, -94.08218)"
"Robert","Patrick","Mayor","St. Charles","Arkansas","72140","
,  72140
(34.335442, -91.124051)"
"J W","Green","Mayor","Stuttgart","Arkansas","72160","
,  72160
(34.422793, -91.527998)"
"Bryan","Martin","Mayor","Warren","Arkansas","71671","
,  71671
(33.617415, -92.111534)"
"Noel","Foster","Mayor","White Hall","Arkansas","71612","
,  71612
(34.27, -92.09)"
"Leon","McCleskey","Mayor","Wickes","Arkansas","71973","
,  71973
(34.311616, -94.351945)"
"Carolyn E.","Harris","Mayor","Wilmot","Arkansas","71676","
,  71676
(33.057393, -91.581161)"
"McKinzie","Riley","Mayor","Wrightsville","Arkansas","72183","
,  72183
(34.619538, -92.22126)"
"Bob","Stacy","Mayor","Wynne","Arkansas","72396","
,  72396
(35.234527, -90.801728)"
