"fiscal_year","agency_title","classification","annual_salary","full_part_time","service_type","agency"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","97716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ECONOMIST 4","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE LABOR RELATIONS MANAGER","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 2","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","120060.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","120060.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","120060.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","132066.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","118879.20","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","118879.20","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112939.20","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112883.40","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117900.00","FULL TIME","UNREPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117900.00","FULL TIME","UNREPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","107487.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","115611.60","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","113475.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","117876.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 2","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 2","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 2","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROJECT MANAGER 3","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 2","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CONSTRUCTION PROJECT MANAGER 3","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CONSTRUCTION PROJECT MANAGER 3","115860.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CONSTRUCTION PROJECT MANAGER 3","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PLANNER 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","110352.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","115860.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE LABOR RELATIONS MANAGER","108336.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","113475.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","118258.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","107508.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","112572.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","110451.60","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","110451.60","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","110451.60","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROGRAM ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROGRAM ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROGRAM ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROGRAM ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","110352.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","103269.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","108072.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","102672.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","102672.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","107508.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","107508.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","107487.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","105285.60","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FISCAL ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
