"lt_cd","filenumber","filing_date","lapse_date","secured_party","addr1","addr2","city","state","postalcode","country","image_link"
"UCC","12834-5","1996-03-15T00:00:00.000","2026-08-08T00:00:00.000","US BANK NA","PO BOX 5308",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A12834-5"
"UCC","305704","1996-04-03T00:00:00.000","2026-04-03T00:00:00.000","US BANK NA PL 7 CLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A305704"
"UCC","149188-2","1996-04-15T00:00:00.000","2027-08-27T00:00:00.000","US BANK  PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A149188-2"
"UCC","313211","1996-05-22T00:00:00.000","2026-05-22T00:00:00.000","US BANK NA PL 0285 CLSC","555 SW OAK","PO BOX 5308","PORTLAND","OR","97208-5308","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A313211"
"UCC","324049","1996-06-17T00:00:00.000","2026-06-17T00:00:00.000","US BANK NA PL 0285 CLS CENTER","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A324049"
"UCC","327742","1996-07-15T00:00:00.000","2026-07-15T00:00:00.000","US BANK NA PL0285 CLSC","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A327742"
"UCC","333545","1996-08-07T00:00:00.000","2026-08-07T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A333545"
"UCC","348422","1996-11-22T00:00:00.000","2026-11-22T00:00:00.000","US NATIONAL BANK OF OREGON AGENT BANK","PO BOX 6375",,"PORTLAND","OR","97228-6375","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A348422"
"UCC","351065","1996-12-16T00:00:00.000","2026-12-16T00:00:00.000","US BANK NA CLSC PL0285","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A351065"
"UCC","352273","1996-12-26T00:00:00.000","2026-12-26T00:00:00.000","US BANK NA","PLO285 OCLS-W SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A352273"
"UCC","353004","1997-01-03T00:00:00.000","2027-01-03T00:00:00.000","US BANK NATIONAL ASSOCIATION","PL0285 COMMERCIAL LEAON SERVICES, 555",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A353004"
"UCC","354258","1997-01-13T00:00:00.000","2027-01-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","PL0285 COMMERCIAL LOAN SERVICES, 555",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A354258"
"UCC","354576","1997-01-15T00:00:00.000","2027-01-15T00:00:00.000","US BANK NATIONAL ASSOCIATION  PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A354576"
"UCC","354577","1997-01-15T00:00:00.000","2027-01-15T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A354577"
"UCC","355645","1997-01-24T00:00:00.000","2027-01-24T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A355645"
"UCC","356213","1997-01-29T00:00:00.000","2027-01-29T00:00:00.000","US NATIONAL BANK OF OREGON","PL7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A356213"
"UCC","356745","1997-02-03T00:00:00.000","2027-02-03T00:00:00.000","US NATIONAL BANK OF OREGON","PL7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A356745"
"UCC","357155","1997-02-05T00:00:00.000","2027-02-05T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A357155"
"UCC","357156","1997-02-05T00:00:00.000","2027-02-05T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A357156"
"UCC","357387","1997-02-06T00:00:00.000","2027-02-06T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A357387"
"UCC","357777","1997-02-06T00:00:00.000","2027-02-06T00:00:00.000","US BANK NATIONAL ASSOC WESTERN ID BUSINE","PO BOX 760",,"CALDWELL","ID","83606","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A357777"
"UCC","357320","1997-02-06T00:00:00.000","2027-02-06T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A357320"
"UCC","359668","1997-02-24T00:00:00.000","2027-02-24T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A359668"
"UCC","359672","1997-02-24T00:00:00.000","2027-02-24T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A359672"
"UCC","359654","1997-02-24T00:00:00.000","2027-02-24T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A359654"
"UCC","360276","1997-02-27T00:00:00.000","2027-02-27T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A360276"
"UCC","360283","1997-02-27T00:00:00.000","2027-02-27T00:00:00.000","US BANK NA PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A360283"
"UCC","360533","1997-02-28T00:00:00.000","2027-02-28T00:00:00.000","US BANK NA","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A360533"
"UCC","361187","1997-03-05T00:00:00.000","2027-03-05T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCSL","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A361187"
"UCC","361934","1997-03-11T00:00:00.000","2027-03-11T00:00:00.000","US BANK NA CLSW PL 7","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A361934"
"UCC","364379","1997-03-20T00:00:00.000","2027-03-20T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A364379"
"UCC","1990-5","1997-03-24T00:00:00.000","2027-04-26T00:00:00.000","US NATIONAL BANK OREGON","PO BOX 21467",,"SEATTLE","WA","98111-3467","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A1990-5"
"UCC","364976","1997-03-25T00:00:00.000","2027-03-25T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A364976"
"UCC","364974","1997-03-25T00:00:00.000","2027-03-25T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A364974"
"UCC","365477","1997-03-28T00:00:00.000","2027-03-28T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A365477"
"UCC","367465","1997-04-09T00:00:00.000","2027-04-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A367465"
"UCC","368321","1997-04-14T00:00:00.000","2027-04-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A368321"
"UCC","368310","1997-04-14T00:00:00.000","2027-04-14T00:00:00.000","US BANK NA","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A368310"
"UCC","370162","1997-04-24T00:00:00.000","2027-04-24T00:00:00.000","US BANK NA PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A370162"
"UCC","370376","1997-04-28T00:00:00.000","2027-04-28T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A370376"
"UCC","370377","1997-04-28T00:00:00.000","2027-04-28T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A370377"
"UCC","371334","1997-05-02T00:00:00.000","2027-05-02T00:00:00.000","US NATIONAL BANK OF OREGON PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A371334"
"UCC","372120","1997-05-08T00:00:00.000","2027-05-08T00:00:00.000","US NATIONAL BANK-PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A372120"
"UCC","372077","1997-05-08T00:00:00.000","2027-05-08T00:00:00.000","US BANK NATIONAL ASSOCIATION PL7 OCLS","555 SW OAK STREET",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A372077"
"UCC","372616","1997-05-12T00:00:00.000","2027-05-12T00:00:00.000","US NATIONAL BANK OF OREGON","PL7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A372616"
"UCC","373965","1997-05-23T00:00:00.000","2027-05-23T00:00:00.000","US BANK NA OCLS PL7","PO BOX 5308",,"PORTLAND","OR","97228","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A373965"
"UCC","374234","1997-05-27T00:00:00.000","2027-05-27T00:00:00.000","US NATIONAL BANK OF OREGON","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A374234"
"UCC","375217","1997-05-30T00:00:00.000","2027-05-30T00:00:00.000","US BANK NA PL 0285 CLSC","555 SW OAK","PO BOX 5308","PORTLAND","OR","97228-5308","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A375217"
"UCC","377203","1997-06-11T00:00:00.000","2027-06-11T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A377203"
"UCC","377248","1997-06-11T00:00:00.000","2027-06-11T00:00:00.000","US BANK NATIONAL ASSOCIATION PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A377248"
"UCC","377251","1997-06-11T00:00:00.000","2027-06-11T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A377251"
"UCC","377912","1997-06-16T00:00:00.000","2027-06-16T00:00:00.000","US BANK","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A377912"
"UCC","378669","1997-06-20T00:00:00.000","2027-06-20T00:00:00.000","US BANK NA PL 0285 CLSC","555 SW OAK","PO BOX 5308","PORTLAND","OR","97228-5308","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A378669"
"UCC","378674","1997-06-20T00:00:00.000","2027-06-20T00:00:00.000","US BANK","PL-7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A378674"
"UCC","379904","1997-06-30T00:00:00.000","2027-06-30T00:00:00.000","US BANK","PL 7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A379904"
"UCC","380319","1997-07-03T00:00:00.000","2027-07-03T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A380319"
"UCC","380311","1997-07-03T00:00:00.000","2027-07-03T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A380311"
"UCC","380985","1997-07-09T00:00:00.000","2027-07-09T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A380985"
"UCC","381363","1997-07-11T00:00:00.000","2027-07-11T00:00:00.000","US BANK","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A381363"
"UCC","294038-1","1997-07-14T00:00:00.000","2025-12-15T00:00:00.000","US BANK NA PL0285 CLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A294038-1"
"UCC","382276","1997-07-16T00:00:00.000","2027-07-16T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A382276"
"UCC","383069","1997-07-23T00:00:00.000","2027-07-23T00:00:00.000","US BANK","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A383069"
"UCC","382904","1997-07-25T00:00:00.000","2027-07-25T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A382904"
"UCC","382912","1997-07-25T00:00:00.000","2027-07-25T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A382912"
"UCC","382997","1997-07-28T00:00:00.000","2027-07-28T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A382997"
"UCC","383622","1997-07-31T00:00:00.000","2027-07-31T00:00:00.000","US BANK","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A383622"
"UCC","384785","1997-08-07T00:00:00.000","2027-08-07T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A384785"
"UCC","386315","1997-08-12T00:00:00.000","2027-08-12T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A386315"
"UCC","386559","1997-08-14T00:00:00.000","2027-08-14T00:00:00.000","US BANK PL7 OCLS","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A386559"
"UCC","389524","1997-09-08T00:00:00.000","2027-09-08T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A389524"
"UCC","390258","1997-09-11T00:00:00.000","2027-09-11T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A390258"
"UCC","390900","1997-09-15T00:00:00.000","2027-09-15T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT","501 SE HAWTHORNE BLVD  COMM REAL ESTATE","PO BOX 6375","PORTLAND","OR","97228-6375","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A390900"
"UCC","390576","1997-09-15T00:00:00.000","2027-09-15T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A390576"
"UCC","391324","1997-09-18T00:00:00.000","2027-09-18T00:00:00.000","US BANK","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A391324"
"UCC","392515","1997-09-29T00:00:00.000","2027-09-29T00:00:00.000","US BANK","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A392515"
"UCC","393097","1997-10-02T00:00:00.000","2027-10-02T00:00:00.000","US BANK NA","PL7 OCLS","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A393097"
"UCC","394171","1997-10-10T00:00:00.000","2027-10-10T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A394171"
"UCC","396043","1997-10-27T00:00:00.000","2027-10-27T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A396043"
"UCC","397531","1997-11-07T00:00:00.000","2027-11-07T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A397531"
"UCC","398807","1997-11-19T00:00:00.000","2022-11-19T00:00:00.000","US BANK","PL-7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A398807"
"UCC","398833","1997-11-19T00:00:00.000","2027-11-19T00:00:00.000","US BANK","PL-7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A398833"
"UCC","400016","1997-11-26T00:00:00.000","2027-11-26T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A400016"
"UCC","400461","1997-12-01T00:00:00.000","2027-12-01T00:00:00.000","US BANK NA","555 SW OAK","PO BOX 5308","PORTLAND","OR","97228","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A400461"
"UCC","401041","1997-12-04T00:00:00.000","2027-12-04T00:00:00.000","US BANK","PL-7 OREGON COMMERCIAL LOAN SERVICING","555 SW OAK","PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A401041"
"UCC","401437","1997-12-08T00:00:00.000","2027-12-08T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A401437"
"UCC","402246","1997-12-15T00:00:00.000","2022-12-15T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A402246"
"UCC","402696","1997-12-17T00:00:00.000","2027-12-17T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A402696"
"UCC","403690","1997-12-26T00:00:00.000","2022-12-26T00:00:00.000","US BANK PL 7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A403690"
"UCC","403700","1997-12-26T00:00:00.000","2027-12-26T00:00:00.000","US BANK NA","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A403700"
"UCC","404876","1998-01-05T00:00:00.000","2028-01-05T00:00:00.000","US BANK NATIONAL ASSOCIATION PL-7 CLS","PO BOX 5308",,"PORTLAND","OR","97228","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A404876"
"UCC","404930","1998-01-05T00:00:00.000","2028-01-05T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A404930"
"UCC","405709","1998-01-08T00:00:00.000","2023-01-08T00:00:00.000","US BANK NA CRED","111 SW FIFTH AVENUE SUITE 700 T 7",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A405709"
"UCC","405842","1998-01-12T00:00:00.000","2028-01-12T00:00:00.000","US BANK PL 7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A405842"
"UCC","407034","1998-01-22T00:00:00.000","2023-01-22T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A407034"
"UCC","408907","1998-02-05T00:00:00.000","2023-02-05T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A408907"
"UCC","411767","1998-02-26T00:00:00.000","2023-02-26T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A411767"
"UCC","411768","1998-02-26T00:00:00.000","2023-02-26T00:00:00.000","US BANK PL-7 OCLS","555 SW OAK",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A411768"
