"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Environmental Quality Dept.","Willamette Valley Mercury Variance 2019 Rulemaking",,"2019-09-04T16:00:00.000","2019-10-22T17:00:00.000","Oct. 22, 2019 - DEQ Headquarters "," Portland","OR","Oct. 22, 2019 - DEQ Headquarters 
700 NE Multnomah St. 
Third Floor, Room L700 
Portland, OR 97232 
4 p.m.",,"Aron Borok","503-229-5050","borok.aron@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Onsite Technical Review Committee",,"2019-02-12T10:00:00.000","2019-02-12T12:00:00.000","Oregon Department of Fish and Wildlife"," Salem","OR","Oregon Department of Fish and Wildlife
4034 Fairview Industrial Drive SE, Salem OR 97302

Meeting will be held in the classroom.",,"Randy Trox",,"TROX.Randall@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing for the Draft Water Quality Certification for Bonnanza Mine","DEQ invites the public to attend a public hearing and to submit written comments on a proposed Section 401 water quality certification for the Bonnanza Mine project in Baker County.","2019-02-26T16:00:00.000","2019-02-26T18:00:00.000","Halfway Lions Club, 235 Lion St.","Halfway","OR","Attend the public hearing to provide oral or written comments on the proposed certification.
You can also submit your comments for the public record; send them by mail, fax or email: 401 Public Comments Oregon Department of Environmental Quality 700 NE Multnomah St., Suite No. 600 Portland, OR 97232 Fax: 503-229-6945 Email: 401publiccomments@deq.state.or.us Written Comments Due: 5 p.m., Friday, March 1, 2019","yes","Sara Christensen",,"401publiccomments@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Mercury Variance Rulemaking advisory committee meeting ","The Oregon Department of Environmental Quality is holding an advisory committee meeting to review proposed amendments to its water quality rules.","2018-12-10T10:00:00.000","2018-12-10T15:00:00.000","•	Willow Lake Water Pollution Control Facility, 5915 Windsor Island Rd., ","Keizer","OR","DEQ will ask the Environmental Quality Commission to approve rule amendments. The amendments will add procedures for qualifying point source dischargers in the Willamette Basin to apply for and obtain a water quality standards variance that would apply to water quality based effluent limits for mercury. Other amendments will conform Oregon rules to federal rules. This rulemaking will amend rules in OAR chapter 340, division 041.

The public may attend, but is not entitled to participate in, these meetings. Later in this rulemaking proceeding DEQ will invite public comments on, and will hold a public hearing about, the proposed rules. At that time any member of the public may submit comments and participate in the public hearing.",,"Aron BOROK","503-229-5050","borok.aron@deq.state.or.us",,,,,,,"true","888-363-4734","1910322",
"Environmental Quality Dept.","1200-Z Industrial Stormwater Discharge Permit Renewal Advisory Committee",,"2019-11-13T08:30:00.000","2019-11-13T15:30:00.000","DEQ Headquarters"," Portland","OR","DEQ Headquarters
700 NE Multnomah St. 
Third Floor Conference Room
Portland, OR 97232
Call-in: 888-363-4734; Participant code: 1910322
Webinar: https://www.teleconference.att.com/servlet/AWMlogin",,"Meyer Goldstein",,"goldstein.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Willamette Mercury Variance Advisory Committee Meeting 3",,"2019-01-24T09:00:00.000","2019-01-24T11:30:00.000","DEQ Headquarters","Portland ","OR","DEQ Headquarters
Conference Room 601
700 NE Multnomah Street
Portland, OR 97203",,"Aron Borok",,"borok.aron@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","1200-Z Industrial Stormwater Discharge Permit Renewal Advisory Committee Meeting",,"2020-01-22T08:30:00.000","2020-01-22T15:30:00.000","DEQ Headquarters"," Portland","OR","DEQ Headquarters
700 NE Multnomah St. 
Portland, OR 97232
Call-in: 888-363-4734; Participant code: 1910322
Webinar: https://www.teleconference.att.com/servlet/AWMlogin",,"Meyer Goldstein",,"goldstein.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Willamette Basin Mercury TMDL Advisory Committee Meeting","DEQ invites the public to the next Willamette Basin Mercury Total Maximum Daily Load Advisory Committee meeting","2018-09-19T10:00:00.000","2018-09-19T15:00:00.000","Wilsonville City Hall, 29799 Southwest, Town Center Loop, East"," Wilsonville","OR","Where can I get more information?
Find out more and view the advisory committee member list and charter at http://www.oregon.gov/deq/wq/tmdls/Pages/will hgtmdlac2018.aspx, or contact Paula Calvert, Basin Coordinator:
Phone: 503-229-5101 or 800-452-4011
Fax: 503-229-6124
Email: calvert.paula@deq.state.or.us","yes","Paula Calvert","503-229-5101 or 800-452-4011","calvert.paula@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Hazardous Waste Management Classes",,"2018-09-27T09:00:00.000","2018-09-27T16:00:00.000","State of Oregon Building, 800 NE Oregon Street Room 1A"," Portland","OR","9 a.m. – Noon: RCRA Basics
1 – 4 p.m.: Managing Common Waste",,"Erin Jackson","503-229-5353","DEQNWR.SolidWastePermitCoordinator@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing: Clean Fuels 2018",,"2018-09-20T13:30:00.000","2018-09-20T15:30:00.000","700 NE Multnomah Street, Conference Room 601","Portland","OR","DEQ is proposing changes to the Clean Fuels Program that would:  

update the lifecycle carbon intensity models used to determine the carbon intensities of fuels and the resulting changes to carbon intensity scores from those models;
add new categories and applications of fuel used to generate credits and add new fuels that could generate credits; and
make some housekeeping changes.","yes","Cory Ann Wind","503-229-5388","WIND.Cory@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Free Workshop for Foodservice Professionals ",,"2019-03-14T13:00:00.000","2019-03-14T16:00:00.000","Jackson County Health and Human Services Bldg. 140 South Holly St"," Medford","OR","to register follow this link: https://oregonmetro.wufoo.com/forms/zm4i6rf1ruvcfp/ 
",,"Marie Diodati","503-229-5446","Diodati.Marie-Helene@deq.state.or.us ",,,,,,,,,,
"Environmental Quality Dept.","1200-Z  permit advisory committee meeting",,"2019-05-07T10:15:00.000","2019-05-07T15:00:00.000","DEQ Headquarters, Room 710, 700 NE Multnomah St., 6th Floor reception"," Portland","OR","DEQ is undergoing a rulemaking to renew Oregon’s industrial stormwater permit, officially called the National Pollutant Discharge Elimination System Stormwater Discharge General Permit No. 1200-Z. This permit regulates stormwater discharges from industrial facilities that may reach Oregon waterways, directly or through conveyance system such as ditches or storm drains. The permit currently covers over 830 industrial facilities in Oregon.
 
DEQ is working with an advisory committee of technical experts to investigate the feasibility of putting new limits on certain contaminants. DEQ will also evaluate if it’s feasible to set discharge limits based on impaired waterbodies. DEQ intends to have a proposed draft permit for public comment in fall 2020 with the goal of issuing a revised final permit by March 20, 2021.",,"Krista Ratliff",,"ratliff.krista@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Onsite Rulemaking Technical Committee Meeting 5",,"2019-05-22T08:30:00.000","2019-05-22T16:30:00.000","Oregon DEQ Salem Office","Salem","OR","DEQ Salem Office
4026 Fairview Industrial Dr. SE
Second floor conference room
Salem, Oregon 97302",,"Randy Trox",,"trox.randall@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Proposed City of Roses Solid Waste Facility Permit Modification","DEQ invites the public to attend a public hearing and to comment on the City of Roses proposed solid waste disposal site permit modification.","2019-04-09T18:00:00.000","2019-04-09T20:00:00.000","Shaver Elementary, Cafeteria, 3701 NE 131st P"," Portland","OR","How do I participate?
Attend the public hearing to learn about the draft permit, ask any questions you might have and provide verbal or written comments on the proposed permit. You can also submit written comments by mail, fax or email to:
Naveed Mir – Solid Waste Permit Coordinator
700 NE Multnomah Street, Suite 600
Portland, OR 97232
Fax: 503-229-6945
Email: DEQNWR.SolidWastePermitCoordinator@deq.state.or.us
All comments due: 5 p.m., Thursday, April 11, 2019.","yes","Naveed Mir",,"DEQNWR.SolidWastePermitCoordinator@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing About Georgia-Pacific Toledo LLC’s Proposed Water Quality Permit",,"2019-01-30T18:00:00.000","2019-01-30T20:00:00.000","Newport Public Library, McEntee Room, 35 NW Nye St"," Newport","OR","Send written comments by mail, fax or email to:
Andrea Bean, Water Quality Permit Coordinator
4026 Fairview Industrial Dr. SE
Salem, OR 97302
Fax: 503-373-7944
Email: bean.andrea@deq.state.or.us","yes","Andrea Bean",,"bean.andrea@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Columbia Pacific Bio-Refinery Air Quality Public Hearing",,"2019-07-24T18:30:00.000","2019-07-24T20:30:00.000","Clatskanie Cultural Center, 75 S. Nehalem Street  ","Clatskanie","OR","The Oregon Department of Environmental Quality invites the public to attend a public hearing and to comment on the Cascade Kelly Holdings, LLC, doing business as Columbia Pacific Bio-Refinery or CPBR, proposed air quality permit, known officially as a Standard Air Contaminant Discharge Permit.
Send written comments by mail, fax or email to:
Northwest Region AQ Permit Coordinator
700 NE Multnomah St. Ste 600
Portland, OR 97232
Fax: 503-229-6945
Email: NWRAQPermits@deq.state.or.us
Comments due: 5 p.m., Wednesday, July 31, 2019",,"David Graiver",,"NWRAQPermits@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Informational meeting on Alkali Lake Chemical Waste Disposal Site in Lake County","DEQ will hold a public meeting on Monday, Oct. 7 at 6:30 p.m. to provide information and answer questions about the Alkali Lake Chemical Waste Disposal site in Lake County.","2019-10-07T18:30:00.000","2019-10-07T20:00:00.000","Christmas Valley Community Hall, 87345 Holly Lane","Christmas Valley","OR","For more information:
Visit DEQ’s Environmental Cleanup Site Information database at https://go.usa.gov/xVBkr or contact Bob Schwarz at (541) 298-7255 x230.
Environmental Cleanup Site Information (ECSI) ID: 291","yes","Bob Schwarz","(541) 298-7255 x230.","schwarz.bob@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing set for Ochoco Lumber Company’s Proposed Air Quality Permit",,"2019-06-18T06:00:00.000","2019-06-18T21:00:00.000","Canyon City Community Hall","Canyon City","OR","Canyon City Community Hall
129 S Washington St.
Canyon City, OR  97820
",,"Paul DeVito","503-229-5251","devito.paul@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Hazardous Waste Management Class",,"2019-05-23T09:00:00.000","2019-05-23T16:00:00.000","Southern Oregon Goodwill Industries, 11 West Jackson, Medford, OR 97501"," Medford","OR","9 a.m. – Noon: RCRA Basics
1 – 4 p.m.: Managing Common Waste",,"Denise Miller",,"Miller.Denise@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing on ATI Delisting 2019",,"2019-08-19T18:00:00.000","2019-08-19T19:30:00.000","Linn-Benton Community College, 6500 Southwest Pacific Blvd, Vineyard Mountain Room CC213","Albany","OR","DEQ is asking for public comment on the proposed rules. Anyone can submit comments and questions about this rulemaking. A person can submit comments through an online webpage, by regular mail or at the public hearing.

DEQ will only consider comments on the proposed rules that it receives by 4 p.m., on Aug. 20, 2019.
",,"Eileen Naples","503-229-6742","naples.eileen@deq.state.or.us",,,,,,,"true","888-363-4734","1910322",
"Environmental Quality Dept.","Hazardous Waste Management Class",,"2019-03-21T09:00:00.000","2019-03-21T16:00:00.000","Willow Lake Treatment Plant, Columbia River Room, 5915 Windsor Island Rd. N","Salem","OR","9 a.m. – Noon: RCRA Basics
1 – 4 p.m.: Managing Common Waste",,"Denise Miller","541-687-7465","Miller.Denise@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","CAOHI technical advisory committee",,"2018-12-04T08:00:00.000","2018-12-04T17:00:00.000","900 NE Oregon St, Conference Room 1E"," Portland","OR","DEQ and our partners the Oregon Health Authority are conducting a rulemaking to create new rules to identify and evaluate stricter standards for certain high-hazard air toxics.
 
As part of this process, a Cleaner Air Oregon Hazard Index Technical Advisory Committee will recommend a list of chemicals for future consideration by the Environmental Quality Commission for use within Oregon’s proposed Cleaner Air Oregon program.
 
On July 12, 2018, the EQC appointed volunteer specialists to assist in the evaluation of certain high-hazard toxic air contaminants as members of the Cleaner Air Oregon Hazard Index Technical Advisory Committee. This committee of volunteers will assist in a rulemaking effort to identify and evaluate stricter standards for certain high-hazard air toxics. As part of this process, the TAC will recommend a list of chemicals for future consideration by the Environmental Quality Commission for use within Oregon’s proposed Cleaner Air Oregon program.",,"Sue MacMillan","503-229-6458","macmillan.susan@deq.state.or.us",,,,,,,,"888-278-0296 ","8040259",
"Environmental Quality Dept.","Public hearing: Cleaner Air Oregon Hazard Index 2019","DEQ is now accepting public comments on the proposed rule changes. ","2019-11-18T18:00:00.000","2019-11-18T20:00:00.000","DEQ Headquarters, 700 NE Multnomah St., Third Floor Conference Room ","Portland","OR","Teleconference phone number: 
888-278-0296
Participant code: 8040259
The comment period closes on Nov. 22, 2019 at 4 p.m. ","yes","Sue MacMillan","503-229-6458","macmillan.sue@deq.state.or.us",,,,,,,,"888-278-0296","8040259",
"Environmental Quality Dept.","Hazardous Waste Management Class",,"2019-05-09T09:00:00.000","2019-05-09T16:00:00.000","Central Oregon Community College, Boyle Education Center 155, 2600 NW College Way","Bend","OR","9 a.m. – Noon: RCRA Basics
1 – 3 p.m.: Managing Common Waste",,"Lizz Caviness",,"caviness.lizz@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Contaminant Discharge Permit Fee Increase 2020 Advisory Committee","DEQ is working with an advisory committee to determine the best ways to raise the legislatively approved revenue. ","2019-11-12T13:30:00.000","2019-11-12T17:30:00.000","700 NE Multnomah St., Suite 600, 3rd Floor Conference Room","Portand","OR",,," Dan DeFehr",,"Defehr.Daniel@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Drug Take-Back Rulemaking Advisory Committee Meeting #1","","2020-03-24T12:00:00.000","2020-03-24T16:00:00.000","DEQ Headquarters, 700 NE Multnomah St., Room 601"," Portland","OR","DEQ is preparing rules to support the drug take-back program the legislature created in HB 3273 (2019). DEQ appointed an advisory committee to assist in the rulemaking. The committee will help DEQ evaluate possible policies, rule language, and the rules' fiscal impact.","","Michael Lee","503-229-6832","lee.michael@deq.state.or.us",,"","","","","",,"888-363-4734","1910322",""
"Environmental Quality Dept.","408th regular meeting of the Oregon Environmental Quality Commission","","2020-03-18T10:00:00.000","2020-03-18T11:00:00.000","Teleconference only","Salem","OR","The commission will hold a one-hour special meeting by phone to take action on the Indirect Source Petition. People may attend by toll-free telephone conference line.
Call-in details will be posted Tuesday, March 17","","Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Online Hearing: Proposed 700-PM Water Quality General Permit Renewal","","2020-03-24T13:30:00.000","2020-03-24T15:30:00.000","DEQ Headquarters"," Portland","OR","March 16, 2020 Update:
This meeting will be online only.

For webinar access at the time of the meeting,
connect to the internet and go to this web address: https://www.webmeeting.att.com/

For webinar audio and to provide comment remotely, dial the meeting number and at the prompt enter the participant code provided below:
Meeting number: 877-402-9753
Participant Code: 898168
","Yes","Beth Moore","503-229-6402","moore.beth@deq.state.or.us",,"","","","","","true","877-402-9753","898168",""
"Environmental Quality Dept.","CANCELED: 408th regular meeting of the Oregon Environmental Quality Commission","","2020-03-19T09:00:00.000","2020-03-19T14:30:00.000","Teleconference only"," Salem","OR","Special meeting of the Oregon Environmental Quality Commission

March 18, 2020: Teleconference only, 10-11 a.m.

The commission will hold a one-hour special meeting by phone to take action on the Indirect Source Petition. People may attend by toll-free telephone conference line.
Call-in details will be posted Tuesday, March 17","","Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","1200-Z Industrial Stormwater Discharge Permit Renewal Advisory Committee Meeting","","2020-04-16T08:30:00.000","2020-04-16T15:30:00.000","DEQ Headquarters"," Portland","OR","DEQ Headquarters
700 NE Multnomah St. 
Portland, OR 97232

This meeting is online only:
Call-in: 888-363-4734
Participant code: 1910322
Webinar: https://www.teleconference.att.com/servlet/AWMlogin","","Meyer Goldstein","","goldstein.meyer@deq.state.or.us",,"","","","","",,"Call-in: 888-363-4734","1910322","https://www.oregon.gov/deq/Regulations/rulemaking/RuleDocuments/1200ruleM5materials.pdf (https://www.oregon.gov/deq/Regulations/rulemaking/RuleDocuments/1200ruleM5materials.pdf)"
"Environmental Quality Dept.","Non-road diesel study presentation","","2020-04-29T10:00:00.000","2020-04-29T11:30:00.000","webinar","online","OR","","","Eric Feeley","503-229-6549","feeley.eric@deq.state.or.us",,"","","","","","true","1-866-377-3315","9973788",""
"Environmental Quality Dept.","1200-Z Industrial Stormwater Permit Renewal advisory committee","","2020-05-04T09:00:00.000","2020-05-04T11:00:00.000","webinar","online only","OR","","","Krista Ratliff","","ratliff.krista@deq.state.or.us",,"","","","","",,"1-971-319-4991","395 087 848",""
"Environmental Quality Dept.","Clean Water State Revolving Fund 2020 Advisory Committee Meeting - Part 2","","2020-08-06T09:00:00.000","2020-08-06T12:00:00.000","Online Only"," Portland","OR","Meeting will be online only. See web page for webinar details.","","Meyer Goldstein","","goldstein.meyer@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Clean Water State Revolving Fund 2020 Advisory Committee Meeting - Part 2","","2020-08-06T09:00:00.000","2020-08-06T12:00:00.000","Online Only"," Portland","OR","Meeting will be online only. See web page for webinar details.","","Meyer Goldstein","","goldstein.meyer@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Public Hearing About NTT Global Data Centers Proposed Air Quality Permit","Virtual Hearing","2020-06-11T18:00:00.000","2020-06-11T19:30:00.000","This hearing will take place by webinar and phone only."," Portland","OR","","","Air Quality Permit Coordinator","","NWRAQPermits@deq.state.or.us",,"","","","","",,"866-377-3315","7625693#",""
"Environmental Quality Dept.","Public Hearing: Vehicle Inspection Program Rulemaking 2020","","2020-10-23T18:00:00.000","2020-10-23T19:00:00.000","Meeting Online Only","Portland","OR","DEQ plans to hold one public hearing. Anyone can attend the hearing in by webinar or teleconference.

Zoom Meeting Link: https://zoom.us/j/96773755973?pwd=djJnNlByanp5VU1GYXBQbVRaUWN2QT09
Meeting ID: 967 7375 5973
Passcode: 204316

To join by phone: 888 475 4499
Meeting ID: 967 7375 5973
Passcode: 204316

Instructions on how to join an online DEQ meeting: https://www.oregon.gov/deq/Regulations/rulemaking/RuleDocuments/participantlinklog.pdf","","Karen Font Williams","","Karen.WILLIAMS@deq.state.or.us",,"","","","","","true","See information above","",""
"Environmental Quality Dept.","Clean Fuels Program Illustrative Compliance Scenarios Kick-off Meeting","","2020-10-29T09:00:00.000","2020-10-29T10:00:00.000","Zoom meeting","Zoom meeting","OR","Join Zoom Meeting https://us02web.zoom.us/j/86025660430?pwd=WEdJb3ZWczhYcDlYZDRzOGdvdy9kUT09
 
Meeting ID: 860 2566 0430
Passcode: 234281
One tap mobile
+16699006833,,86025660430#,,,,,,0#,,234281# US (San Jose)
+12532158782,,86025660430#,,,,,,0#,,234281# US (Tacoma)
 
Dial by your location
        +1 669 900 6833 US (San Jose)
        +1 253 215 8782 US (Tacoma)
        +1 346 248 7799 US (Houston)
        +1 929 436 2866 US (New York)
        +1 301 715 8592 US (Germantown)
        +1 312 626 6799 US (Chicago)
        877 853 5257 US Toll-free
        888 475 4499 US Toll-free
        833 548 0276 US Toll-free
        833 548 0282 US Toll-free
Meeting ID: 860 2566 0430
Passcode: 234281
Find your local number: https://us02web.zoom.us/u/kczKzBstp6

","","WIND Cory Ann","","Cory.Ann.WIND@deq.state.or.us",,"","","","","","true"," 877 853 5257","Meeting ID: 860 2566 0430, Passcode: 234281",""
"Environmental Quality Dept.","2022 Integrated Report webinar 3","","2020-11-10T14:00:00.000","2020-11-10T15:30:00.000","webinar","webinar","OR","","","Michele Martin","","michele.martin@state.or.us",,"","","","","","true","888-475-4499 US Toll-free, Meeting ID: 834 7805 2091 Passcode: 657711 ","Meeting ID: 834 7805 2091 Passcode: 657711",""
"Environmental Quality Dept.","Public Hearing: High Hazard Rail Contingency Planning 2021 Rulemaking","","2020-12-16T13:00:00.000","2020-12-16T14:00:00.000","Online Only","Online Webinar","OR","Public hearing on the High Hazard Rail Contingency Planning 2021 Rulemaking","","Kyrion Gray","","gray.kyrion@deq.state.or.us",,"","","","","","true","888-475-4499","226859",""
"Environmental Quality Dept."," Drug Take-Back Stakeholder Implementation Workgroup Meeting","DEQ is hosting a stakeholder implementation workgroup meeting on Sept. 30, 2020, from 3:30 – 4:30 p.m. P.S.T. The workgroup will discuss issues related to implementation of the Drug Take-Back Program","2020-09-30T15:30:00.000","2020-09-30T16:30:00.000","webinar","webinar","OR","","","Julie Miller","","drugtakeback@deq.state.or.us",,"","","","","","true","888 475 4499","Meeting ID: 921 2308 1853",""
"Environmental Quality Dept.","Waldo and Crater lake ORW Advisory committee meeting","","2020-06-16T13:00:00.000","2020-06-16T15:30:00.000","webinar only"," Portland","OR","",""," ​Debra Sturdevant","","sturdevant.debra@deq.state.or.us",,"","","","","",,"1 971-319-4991","328 604 348#",""
"Environmental Quality Dept.","410th regular meeting of the Oregon Environmental Quality Commission","This meeting will be held by teleconference, and people may access the meeting using the Zoom online platform or by toll-free telephone line. ","2020-09-17T13:00:00.000","2020-09-17T16:45:00.000","Teleconference","Teleconference","OR","","","Stephanie Caldera","","caldera.stephanie@deq.state.or.us",,"","","","","","true","","",""
"Environmental Quality Dept.","410th regular meeting of the Oregon Environmental Quality Commission","This meeting will be held by teleconference, and people may access the meeting using the Zoom online platform or by toll-free telephone line. ","2020-09-18T09:00:00.000","2020-09-18T12:15:00.000","Teleconference","Teleconference","OR","","","Stephanie Caldera","","caldera.stephanie@deq.state.or.us",,"","","","","","true","","",""
"Environmental Quality Dept.","Public Hearing: Drug Take Back program","DEQ is holding one public hearing to accept comments on the proposed rules.","2020-07-15T14:00:00.000","2020-07-15T16:00:00.000","The Hearing is Online Only","statewide","OR","","yes","Micahel lee","","lee.michael@deq.state.or.us",,"","","","","","true","971-319-4991","202 884 820#",""
"Environmental Quality Dept.","Public Hearing about Ash Grove Cement Company’s Proposed Air Quality Permit","This hearing will take place by webinar and phone only.","2020-08-04T17:30:00.000","2020-08-04T18:30:00.000","Virtual Hearing","Virtual Hearing","OR","Send written comments by mail, fax or email to:
Nancy Swofford, Permit Coordinator
475 NE Bellevue Dr., Suite 110
Bend, OR 97701
Fax: 541-388-8283
Email: eraqpermits@deq.state.or.us
Written comments due: 5 p.m., Monday,
Aug. 10, 2020","","Doug Welch","541-388-6146","welch.doug@deq.state.or.us",,"","","","","","true","833-548-0276 or 833-548-0282","915 8207 3036",""
"Environmental Quality Dept.","Public Hearing: 1200-Z Industrial Stormwater Discharge Permit ","","2020-09-29T12:00:00.000","2020-09-29T13:00:00.000","online only","online only","OR","","","michele martin","","michele.martin@state.or.us",,"","","","","","true","888-475-4499","967 4349 4504, Password: 036046",""
"Environmental Quality Dept.","411th regular meeting of the Oregon Environmental Quality Commission","","2020-11-19T11:00:00.000","2020-11-19T17:00:00.000","webinar","webinar","OR","","","Stephanie Caldera","","Caldera.Stephanie@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","411th regular meeting of the Oregon Environmental Quality Commission","","2020-11-20T08:30:00.000","2020-11-20T12:45:00.000","webinar","webinar","OR","","","Stephanie Caldera","","Caldera.Stephanie@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Elder Demolition heath risk assessment ","Join us for a virtual meeting to discuss the Elder Demolition heath risk assessment for your community.","2020-12-08T18:00:00.000","2020-12-08T20:00:00.000","Zoom meeting","webinar","OR","If you are reading this you likely received a postcard in your mailbox. The Oregon Department of Environmental Quality's Cleaner Air Oregon program recently completed a health risk assessment on potential air pollution from Elder Demolition, a facility that applied for an air quality permit to place a temporary portable incinerator in your community and future locations across Oregon.

Join us for a virtual meeting to discuss the Elder Demolition heath risk assessment for your community.

A representative from Elder Demolition will join us to provide an overview of their portable incinerator. This is a great opportunity to learn about the facility, review the Cleaner Air Oregon risk assessment results, and ask questions to DEQ and Oregon Health Authority staff.

Elder Demolition Risk Assessment

The Elder Demolition Risk Assessment Results meet Oregon standards that are protective of health. Risk assessments are estimates of people's increased health risk from living near a proposed facility and being exposed to a facility's emissions. These are done before DEQ issues the facility an Air Quality permit to ensure that its emissions will meet health standards.

Questions?

For questions on Cleaner Air Oregon or the Elder Demolition permit application, please contact the DEQ permit writer Weston Li
","","Weston Li","","Weston.Li@deq.state.or.us",,"","","","","","true","888-475-4499","Webinar ID: 890 4928 6643, Passcode: 491669",""
"Environmental Quality Dept.","EQC special meeting","","2020-10-09T09:00:00.000","2020-10-09T10:00:00.000","online","online","OR","","","Stephanie Caldera","503-229-5301","Caldera.Stephanie@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Public hearing on Waldo and Crater lakes outstanding resource waters","The hearing is online and by teleconference only.","2020-08-18T15:00:00.000","2020-08-18T17:00:00.000","online only","online only","OR","The hearing is online and by teleconference only.
Hearing information:
Zoom link:  Zoom Meeting
Meeting ID: 962 5269 9042
Meeting Password: 975644
Teleconference number: 888 475 4499
Meeting ID: 962 5269 9042","yes","debra sturdevant","","waldoorw2020@deq.state.or.us",,"","","","","","true","888 475 4499","962 5269 9042",""
"Environmental Quality Dept.","Public Engagement Kick-Off for DEQ Cap and Reduce Program","","2020-07-29T15:00:00.000","2020-07-29T16:30:00.000","webinar only","online","OR","Join us on Wednesday, July 29 for a virtual information session to kick-off the public engagement process for a program to cap and reduce greenhouse gas emissions in Oregon.
What to expect at the meeting: This meeting is an opportunity for stakeholders and the public to learn more about the cap and reduce program development and upcoming opportunities for participation. The agenda and materials will be posted on DEQ’s website prior to the meeting.
•	To join the webinar, go to: https://zoom.us/j/91249300579?pwd=ZlA5ODlJQVNMUks3U3JtR2Z5aFNWdz09 
o	Password: 836676
•	To join by phone, dial: +1-253-215-8782
o	Webinar ID: 912 4930 0579
o	Password: 836676
","yes","Lauren Slawsky","","slawsky.lauren@deq.state.or.us",,"","","","","","true","1-253-215-8782","Webinar ID: 912 4930 0579, Password: 836676",""
"Environmental Quality Dept.","Virtual Public Hearing For Columbia Forest Products’ Klamath Falls Proposed Water Quality Permit","","2020-08-25T15:00:00.000","2020-08-25T17:00:00.000","webinar only","webinar only","OR","","","Mark Hynson","","NWRWQPermit@deq.state.or.us",,"","","","","","true","888-475-4499","Meeting ID: 985 6974 3174, Password: 822996",""
"Environmental Quality Dept.","DEQ to host virtual webinar on its Toxic Chemicals Focus List ","You are invited to an informational webinar to share and discuss DEQ’s Toxic Chemicals Focus List. ","2020-07-28T10:00:00.000","2020-07-28T11:00:00.000","By call-in and webinar only","online","OR","DEQ utilizes a Toxics Reduction Strategy to take a more integrated and strategic approach to reducing toxics in Oregon. The strategy is designed to complement and support the agency’s existing toxics work, as well as fill any identified gaps. DEQ has developed and recently updated a Toxics Focus List of the highest priority chemicals or classes of chemicals related to the Strategy. The Focus List is part of DEQ’s overall toxics reduction strategy to protect Oregonians and Oregon’s environment from the impacts of toxic chemicals. ","","Jennifer Flynt","","flynt.jennifer@deq.state.or.us",,"","","","","","true","12532158782","Webinar ID: 913 5021 1935, Password: 525156",""
"Environmental Quality Dept.","Virtual Public Hearing: Proposed 1500A Water Quality General Permit Renewal","","2021-08-04T15:00:00.000","2021-08-04T16:00:00.000","webinar","webinar","OR","","yes","Dylan Darling","","Dylan.DARLING@deq.state.or.us",,"","","","","",,"877-853-5257 or 888-475 4499 ","Webinar ID: 814 5858 5930, Passcode: 122511",""
