"fiscal_year","department","acct_name","amount","vendor_name","state","gl_acct"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2319.75","CONNER, KENNETH","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","308.75","CESSNUN, DAVID","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","956.28","CARPENTER, ROGER","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","CARDENAS, JORGE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","3084.75","CAMACHO, ANTHONY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","416.75","CALLAHAM, DANIEL C.","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","134.25","BRENNEMAN, KEN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2804.75","BRANDT, ROBERT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","581.75","BOSSHARDT, CHRIS","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2472.75","BOGATAY, JONATHAN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","330","BIBLER, GERALD","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2976.14","BEST WESTERN MILL CREEK","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1203","BAUMGARTNER, JARED","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","398.75","AYLOR, KRISTIN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","325.25","ANGLE, EDWARD","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1468.25","ANDERSON, ERIC","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","783.75","ALONZO, MICHAEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","386.13","ADDIS, BRIANNA","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","201.25","BROWN, MONTY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","1233.89","WYMAN, MELANIE","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","541.86","WILCOX, JULIE","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","131.3","WELLS, MICHAEL A","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","71.15","WELLS, MADDIE","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","78.2","WAGGONER, ANGEL","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","78.2","VAN ATTA, JASON","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","620.94","VALDIVIA, RAUL","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","26.76","VALDEZ, ANDREA","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","380.89","TREVIZO, LAURA","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","602.54","TELFER, CHRIS","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","218.9","STRAUCH, BRENDA","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Travel","957.5","DELLENBACH, CRAIG","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","159.15","STEINBERG, KELLI","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","498.95","SIMMONS, JANELL","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","270.04","SHELBY, MATT","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Travel","563.75","EDGERLY, MARC","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","189.52","SHAW, STACY","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","306.4","SAATHOFF, MARDILYN","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","442.58","ROPER, JEN","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","373.41","RODICK, THAIS","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","69.7","RICHE, COLLEEN","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","12.2","PATEL, MAULIN","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","884.4","PACK, BARRY","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Travel","617","FLADWOOD, MICHAEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","161.55","ORTEGA, KATHY","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","325.82","MICHELSON, MELISA","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","36.4","LAMKEY, NATHAN","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1492","FUGATE, RANDALL W.","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","335.17","HANSON, MICHELLE","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","145.99","HAGE, JESSICA","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","97.52","GIESBRECHT, HOLLY","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","HAGAR, SHAWN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","148.14","EDSALL, RUTH","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","69.7","CHASTAIN, DANIELLE","OR","71020"
"2020","177-OREGON STATE LOTTERY","In-State Mileage Allowance","1409.93","ALLAHDADI, FARSHAD","OR","71020"
"2020","177-OREGON STATE LOTTERY","Hardware Purchases","67305","CDW LLC","VA","76060"
"2020","177-OREGON STATE LOTTERY","Grounds Maintenance","11772","VALLEY SCAPES LLC","OR","80060"
"2020","177-OREGON STATE LOTTERY","Grounds Maintenance","725","THE OREGON WOODSMEN LLC","OR","80060"
"2020","177-OREGON STATE LOTTERY","Grounds Maintenance","1345","SUPERIOR FLOOR AND POWER SWEEP INC.","OR","80060"
"2020","177-OREGON STATE LOTTERY","In-State Travel","357.5","KIETZMANN, DUANE","OR","71010"
"2020","177-OREGON STATE LOTTERY","Grounds Maintenance","38309.89","LRS ARCHITECTS INC","OR","80060"
"2020","177-OREGON STATE LOTTERY","Grounds Maintenance","1279.95","ACS TESTING INC","OR","80060"
"2020","177-OREGON STATE LOTTERY","Gasoline","343371.44","PETROCARD INC","WA","81030"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1756.25","KONONEN, JAMES","OR","71010"
"2020","177-OREGON STATE LOTTERY","Gasoline","506.07","YOUNGQUIST, RON","OR","81030"
"2020","177-OREGON STATE LOTTERY","Gasoline","107","GUIDRY, JORDAN","OR","81030"
"2020","177-OREGON STATE LOTTERY","Gasoline","239.09","VOYAGER FLEET SYSTEMS, INC.","MO","81030"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1408","LAND, SAMUAL","OR","71010"
"2020","177-OREGON STATE LOTTERY","Free Ticket Promotional","800","PETTY CASH","OR","41015"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","11962.67","LAST US BAG CO.","WA","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","20","ZIEBART, KEVIN","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","399.54","WYMAN, MELANIE","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","4184.76","STARPLEX CORPORATION","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","5665.04","SALEM PRINTING & BLUEPRINT INC","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","29446.68","RED HILLS GROUP LLC","OR","84035"
"2020","177-OREGON STATE LOTTERY","In-State Travel","82.5","MIDDLETON, BONNIE","OR","71010"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","2867","PETER CORVALLIS PRODUCTIONS, INC.","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","1181.20","OREGON SCREEN IMPRESSIONS, INC","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","3475","GISI MARKETING GROUP","OR","84035"
"2020","177-OREGON STATE LOTTERY","In-State Travel","371.25","NEIFFER, MATTHEW","OR","71010"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","2502.31","DEPT OF ADMIN SERVICES PUBLISHING & DISTRIBUTION","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","10943","CUSTOM IMPRINT LLC","OR","84035"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Support","2540.89","PENSRUS.com","OH","84035"
"2020","177-OREGON STATE LOTTERY","In-State Travel","261.25","OTJEN, SCOTT","OR","71010"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","325908","TRAIL BLAZERS INC.","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","3500","PORTLAND WOMAN'S EXPO","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","109000","PORTLAND WINTER HAWKS, INC","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","372825","PORTLAND TIMBERS / PORTLAND THORNS","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","6000","PORTLAND BREWERS FESTIVAL ASSN OF OREGON","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","6000","PEERLESS MANAGEMENT SOLUTIONS INC.","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","39000","OREGON STATE FAIR & EXPO CENTER","OR","84030"
"2020","177-OREGON STATE LOTTERY","In-State Travel","302.5","PLASCHKA, JOHN","OR","71010"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","5000","OREGON JAMBOREE, THE","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","3200","FIRST TASTE OREGON","OR","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","3500","DESCHUTES RIVER AMPHITHEATER LLC","OR","84030"
"2020","177-OREGON STATE LOTTERY","In-State Travel","921.66","RANSLAM, DONALD D.","OR","71010"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","167000","LEARFIELD IMG COLLEGE","MO","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","240","BEAVER SPORTS PROPERTIES, LLC","MO","84030"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","17750","EXPOSURE","ME","84030"
"2020","177-OREGON STATE LOTTERY","In-State Travel","359.55","ROYLE, STEVE","OR","71010"
"2020","177-OREGON STATE LOTTERY","Event/Promotion Fees","2500","GREEN CACTUS LLC","CA","84030"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","7875.52","PACIFIC POWER GROUP","WA","80090"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","244","US CRANE & HOIST, INC.","OR","80090"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","1538.64","THYSSENKRUPP ELEVATOR CORPORATION","OR","80090"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","1257.13","ROBERT LLOYD SHEET METAL, INC.","OR","80090"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","500","C J HANSEN","OR","80090"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","-772.2","EATON CORPORATION","NC","80090"
"2020","177-OREGON STATE LOTTERY","In-State Travel","137.5","STRAUCH, BRENDA","OR","71010"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Preventative","4704","JOHNSON CONTROLS FIRE PROTECTION LP","MA","80090"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","7461.74","PACIFIC POWER GROUP","WA","80080"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","2195","TRANE OREGON","OR","80080"
"2020","177-OREGON STATE LOTTERY","In-State Travel","148","THAIVEETTIL, JOS","OR","71010"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","11320","SANTIAM HEATING & SHEETMETAL, INC.","OR","80080"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","783.6","OVERHEAD DOOR","OR","80080"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","171.5","CAPITOL CITY DOOR, INC","OR","80080"
"2020","177-OREGON STATE LOTTERY","In-State Travel","930.25","VANLANDINGHAM, RUSSELL","OR","71010"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","1012.22","C J HANSEN","OR","80080"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance - Emergency","1400","JOHNSON CONTROLS FIRE PROTECTION LP","MA","80080"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance","3091.14","NORLIFT OF OREGON INC","OR","72050"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance","460","NEOPOST USA INC","CT","72050"
"2020","177-OREGON STATE LOTTERY","Equipment Maintenance","48082.89","TECPRO SOLUTIONS","AK","72050"
"2020","177-OREGON STATE LOTTERY","Employment Hearings","89.87","DEPT OF EMPLOYMENT","OR","77040"
"2020","177-OREGON STATE LOTTERY","Dues","2757.09","WORLD LOTTERY ASSOCIATION","OR","78010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","494.37","WELLS, MICHAEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","Dues","5000","DEPT OF ADMIN SERVICES PROCUREMENT SERVICES","OR","78010"
"2020","177-OREGON STATE LOTTERY","Dues","420","DEPT OF ADMIN SERVICES CHIEF FINANCIAL OFFICE","OR","78010"
"2020","177-OREGON STATE LOTTERY","Dues","205","ANGLE, EDWARD","OR","78010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","185.71","WITHEM, BRYAN","OR","71010"
"2020","177-OREGON STATE LOTTERY","Dues","30000","RESPONSIBLE GAMBLING COUNCIL CANADA","ON","78010"
"2020","177-OREGON STATE LOTTERY","Dues","100","BRCCI","ON","78010"
"2020","177-OREGON STATE LOTTERY","Dues","940","AMERICAN INSITUTE OF CPAs","NC","78010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","252.78","YOUNG, CHRIS","OR","71010"
"2020","177-OREGON STATE LOTTERY","Dues","280","GOVERNMENT FINANCE OFFICERS ASSOCIATION","IL","78010"
"2020","177-OREGON STATE LOTTERY","Digital Production","1194454.22","POLLINATE, INC.","OR","84105"
"2020","177-OREGON STATE LOTTERY","Digital Production","11410.14","KOCHAVA INC","ID","84105"
"2020","177-OREGON STATE LOTTERY","Digital Media","3494752.06","POLLINATE, INC.","OR","85065"
"2020","177-OREGON STATE LOTTERY","Digital Media","-17760","BORDERS PERRIN NORRANDER","OR","85065"
"2020","177-OREGON STATE LOTTERY","Digital Media","65.84","VALDEZ, ANDREA","OR","84080"
"2020","177-OREGON STATE LOTTERY","Digital Media","2068502.98","POLLINATE, INC.","OR","84080"
"2020","177-OREGON STATE LOTTERY","Janitorial Services","8769.48","JANI-KING OF EUGENE/SALEM","OR","80040"
"2020","177-OREGON STATE LOTTERY","Digital Media","-20390.19","BORDERS PERRIN NORRANDER","OR","84080"
"2020","177-OREGON STATE LOTTERY","DAS Charges","51416.82","OFFICE OF THE GOVERNOR","OR","75010"
"2020","177-OREGON STATE LOTTERY","DAS Charges","682028","DEPT OF ADMIN SERVICES RISK MANAGEMENT","OR","75010"
"2020","177-OREGON STATE LOTTERY","Janitorial Services","1860","SHINING ENTERPRISES INC","OR","80040"
"2020","177-OREGON STATE LOTTERY","DAS Charges","2952.36","DEPT OF ADMIN SERVICES PUBLISHING & DISTRIBUTION","OR","75010"
"2020","177-OREGON STATE LOTTERY","DAS Charges","21404.63","DEPT OF ADMIN SERVICES OFFICE OF ECONOMIC ANALYSIS","OR","75010"
"2020","177-OREGON STATE LOTTERY","DAS Charges","16264","DEPT OF ADMIN SERVICES CHIEF HUMAN RESOURCE OFFICE","OR","75010"
"2020","177-OREGON STATE LOTTERY","Legal Fees","728294.86","BANKCARD SERVICES LLC","NV","77050"
"2020","177-OREGON STATE LOTTERY","DAS Charges","5055","DEPT OF ADMIN GOVERNMENT ETHICS","OR","75010"
"2020","177-OREGON STATE LOTTERY","Creative Production","224762.21","POLLINATE, INC.","OR","85015"
"2020","177-OREGON STATE LOTTERY","Creative Production","31850","BRIGHTWATER ENTERTAINMENT INC","OR","85015"
"2020","177-OREGON STATE LOTTERY","Creative Production","343377.92","POLLINATE, INC.","OR","84040"
"2020","177-OREGON STATE LOTTERY","Creative Production","1820","GRAPHIC PRINT SOLUTIONS","OR","84040"
"2020","177-OREGON STATE LOTTERY","Creative Production","169438.50","BORDERS PERRIN NORRANDER","OR","84040"
"2020","177-OREGON STATE LOTTERY","Co-Op Promotion","31200","SIERRA GROUP LLC","ID","84145"
"2020","177-OREGON STATE LOTTERY","Meetings","100","CITY OF HOOD RIVER","OR","83015"
"2020","177-OREGON STATE LOTTERY","Contracts Payable - Short-term","185790","ONENECK IT SOLUTIONS, LLC.","WI","28000"
"2020","177-OREGON STATE LOTTERY","Contracts Payable - Short-term","30522.90","IMMIX TECHNOLOGY, INC.","VA","28000"
"2020","177-OREGON STATE LOTTERY","Contracts Payable - Short-term","44486.84","iCIMS, INC.","NJ","28000"
"2020","177-OREGON STATE LOTTERY","Meetings","206.18","SIMMONS, JANELL","OR","83015"
"2020","177-OREGON STATE LOTTERY","Contract Payments","67250","PRESIDIO NETWORKED SOLUTIONS GROUP, LLC","VA","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","16237.88","CDW LLC","VA","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","51789.58","CARAHSOFT TECHNOLOGY CORPORATION","VA","77020"
"2020","177-OREGON STATE LOTTERY","Merchandise / Display","594.07","SCHAFER SYSTEMS (2018) INC","IA","88050"
"2020","177-OREGON STATE LOTTERY","Contract Payments","0","GREENLIGHT GROUP LLC","UT","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","100","OCCUPATIONAL SAFETY, HEALTH, AND WELLNESS, LLC.","OR","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","8910","MICHAEL VERNON TOM","OR","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","47954.70","LUDOVICO CALVI","OR","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","1100","KRP DATA SYSTEMS","OR","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","1768.80","DEPT OF ADMIN SERVICES PROCUREMENT SERVICES","OR","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","24759.41","DEPT OF ADMIN SERVICES ENTERPRISE TECHNOLOGY SERVICES","OR","77020"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","1521.66","ULINE, INC.","MN","87010"
"2020","177-OREGON STATE LOTTERY","Contract Payments","2958083","DELOITTE","OR","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","880","CASCADE CENTERS INC C/O PEBB","OR","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","3052310","INTERNATIONAL GAME TECHNOLOGY","NV","77020"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","31680.78","JCM","NV","87010"
"2020","177-OREGON STATE LOTTERY","Contract Payments","3192627.76","GAMING LABORATORIES INT'L LLC","NJ","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","129386","CERIDIAN HCM INC","MN","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","36150","BERRYDUNN","ME","77020"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","78.53","VSR INDUSTRIES, INC.","NV","87010"
"2020","177-OREGON STATE LOTTERY","Contract Payments","121125","THE PREDICTIVE INDEX LLC","MA","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","48727.59","NTT DATA, INC.","MA","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","23352.18","FORRESTER RESEARCH INC","MA","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","600","INFORMATION AND COMPUTING SERVICES INC","FL","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","2351.25","INCIDENT MANAGEMENT GROUP, INC.","FL","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","680481.58","GARTNER INC.","CT","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","282.36","BAE SYSTEMS APPLIED INTELLIGENCE","CT","77020"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","455.95","IGT GLOBAL SOLUTIONS CORPORATION","OR","87010"
"2020","177-OREGON STATE LOTTERY","Contract Payments","568285.69","MCA CONNECT, LLC","CO","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","12145","TECHNOLOGY INTEGRATION GROUP","CA","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","9223.75","SEGAL WATERS CONSULTING","CA","77020"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","38763.67","CPI CRANE PAYMENT INNOVATIONS INC","PA","87010"
"2020","177-OREGON STATE LOTTERY","Contract Payments","37350","LASERFICHE","CA","77020"
"2020","177-OREGON STATE LOTTERY","Contract Payments","1975","IRON MOUNTAIN INTELLECTUAL PROPERTY MGMT","CA","77020"
"2020","177-OREGON STATE LOTTERY","Continuing Education Training","160","SIMMONS, JANELL","OR","78045"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","1678.72","ZEP SALES & SERVICE","WA","87010"
"2020","177-OREGON STATE LOTTERY","Construction in Progress","2013.66","LRS ARCHITECTS INC","OR","19095"
"2020","177-OREGON STATE LOTTERY","Construction in Progress","290483.78","KERR CONTRACTORS OREGON INC","OR","19095"
"2020","177-OREGON STATE LOTTERY","Computer Software - Video","41600","GAMING LABORATORIES INT'L LLC","NJ","19045"
"2020","177-OREGON STATE LOTTERY","Computer Software - Traditional","75000","SMARTPLAY INTERNATIONAL INC.","NJ","19040"
"2020","177-OREGON STATE LOTTERY","Computer Software - Non-Gaming","33421.92","IMMIX TECHNOLOGY, INC.","VA","19050"
"2020","177-OREGON STATE LOTTERY","Computer Software - Non-Gaming","107100","SPECTRA SYSTEMS CORPORATION","RI","19050"
"2020","177-OREGON STATE LOTTERY","Computer Software - Non-Gaming","67012.50","MCA CONNECT, LLC","CO","19050"
"2020","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","1922.28","PACIFIC OFFICE SOLUTIONS, LLC.","WA","83050"
"2020","177-OREGON STATE LOTTERY","Computer Hardware","87721.88","PRESIDIO NETWORKED SOLUTIONS GROUP, LLC","VA","19020"
"2020","177-OREGON STATE LOTTERY","Computer Hardware","51842.61","CDW LLC","VA","19020"
"2020","177-OREGON STATE LOTTERY","Computer Hardware","15182.74","TECHNOLOGY INTEGRATION GROUP","CA","19020"
"2020","177-OREGON STATE LOTTERY","Miscellaneous Income","-312","SIERRA GROUP LLC","ID","45010"
"2020","177-OREGON STATE LOTTERY","Central Gaming System","2823397.86","SBTECH, MALTA LIMITED","MT","66020"
"2020","177-OREGON STATE LOTTERY","Central Gaming System","7434218.81","IGT GLOBAL SOLUTIONS CORPORATION","OR","66020"
"2020","177-OREGON STATE LOTTERY","Central Gaming System","29729.59","VANTIV","OH","66020"
"2020","177-OREGON STATE LOTTERY","Network Communication","252107.25","CENTURYLINK","CO","74060"
"2020","177-OREGON STATE LOTTERY","Central Gaming System","99389.29","SIGHTLINE INTERACTIVE LLC","NV","66020"
"2020","177-OREGON STATE LOTTERY","Central Gaming System","44557.96","BANKCARD SERVICES LLC","NV","66020"
"2020","177-OREGON STATE LOTTERY","Central Gaming System","21431.01","PAYWITHMYBANK","CA","66020"
"2020","177-OREGON STATE LOTTERY","Cell Phones","396.16","T-MOBILE USA, INC.","WA","74020"
"2020","177-OREGON STATE LOTTERY","Cell Phones","283290.24","VERIZON WIRELESS","NJ","74020"
"2020","177-OREGON STATE LOTTERY","Cell Phones","1349.88","SPOT LLC","LA","74020"
"2020","177-OREGON STATE LOTTERY","Cell Phones","668.26","AT&T MOBILITY","IL","74020"
"2020","177-OREGON STATE LOTTERY","Network Communication","450","AMERICAN REGISTRY FOR INTERNET NUMBERS, LTD","VA","74060"
"2020","177-OREGON STATE LOTTERY","Cell Phones","33269.77","WIRELESS WATCHDOGS","CA","74020"
"2020","177-OREGON STATE LOTTERY","Capital Interest Expense","3250752","INTERNATIONAL GAME TECHNOLOGY","NV","91020"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - Preventative","1692","PLANT TENDER, THE","OR","80030"
"2020","177-OREGON STATE LOTTERY","Network Service","43747.86","VERIZON WIRELESS","NJ","73010"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - Preventative","2145","PEST SOLUTIONS LLC","OR","80030"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","12750.73","PACIFIC OFFICE SOLUTIONS, LLC.","WA","80010"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","3057.79","PLATT ELECTRIC SUPPLY","TX","80010"
"2020","177-OREGON STATE LOTTERY","Office Equipment","3912","PITNEY BOWES GLOBAL FINANCIAL SVCS LLC","CT","72030"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","17800","ROBERT LLOYD SHEET METAL, INC.","OR","80010"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","1012.62","HOME DEPOT","OR","80010"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","1135.03","CAPITOL CITY DOOR, INC","OR","80010"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","7890","BELL HARDWARE OF SALEM, INC","OR","80010"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","31062.50","EATON CORPORATION","NC","80010"
"2020","177-OREGON STATE LOTTERY","Building Maintenance - General","56.81","PEOPLESPACE","CA","80010"
"2020","177-OREGON STATE LOTTERY","Building Improvements and Grounds","8851","UNCOMMON CABINETRY INC","OR","19065"
"2020","177-OREGON STATE LOTTERY","Office Supplies","4487.25","I PRINT TECHNOLOGIES, INC.","CA","72020"
"2020","177-OREGON STATE LOTTERY","Building Improvements and Grounds","275333","DALKE CONSTRUCTION CO, INC.","OR","19065"
"2020","177-OREGON STATE LOTTERY","Building Improvements and Grounds","4472.50","BAINBRIDGE DESIGN INC","OR","19065"
"2020","177-OREGON STATE LOTTERY","Building Improvements and Grounds","7642","ZEF ENERGY INC","MN","19065"
"2020","177-OREGON STATE LOTTERY","Office Supplies","3874.50","RR DONNELLEY & SONS COMPANY","IL","72020"
"2020","177-OREGON STATE LOTTERY","Building Improvements and Grounds","69004.68","PEOPLESPACE","CA","19065"
"2020","177-OREGON STATE LOTTERY","Building Improvements and Grounds","5398.74","BENTLEY MILLS, INC.","CA","19065"
"2020","177-OREGON STATE LOTTERY","Automobiles and Trucks","255566.64","SUBURBAN CHEVROLET","OR","19075"
"2020","177-OREGON STATE LOTTERY","Office Supplies","284.8","BUSINESS PRINTING","OR","72020"
"2020","177-OREGON STATE LOTTERY","Automobiles and Trucks","103228.65","LANDMARK FORD INC.","OR","19075"
"2020","177-OREGON STATE LOTTERY","Attorney General Charges","395924.35","DEPT OF JUSTICE","OR","77010"
"2020","177-OREGON STATE LOTTERY","Agency Fees","177080.98","POLLINATE, INC.","OR","85010"
"2020","177-OREGON STATE LOTTERY","Agency Fees","40500","BRIGHTWATER ENTERTAINMENT INC","OR","85010"
"2020","177-OREGON STATE LOTTERY","Agency Fees","40596.08","JANINE ROBINSON","ON","85010"
"2020","177-OREGON STATE LOTTERY","Agency Fees","12375","CONSTANCE R. JONES","NV","85010"
"2020","177-OREGON STATE LOTTERY","Agency Fees","186150","POLLINATE, INC.","OR","84010"
