"fiscal_year","classification","salary","full_part_time","service_type","agency","agency_1"
"2020","OFFICIALS AND ADMINISTRATORS","122196","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","64836","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","133020","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","110256","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","55896","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","110256","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","91932","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","52980","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROTECTIVE SERVICES WORKERS","58020","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","140604","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROTECTIVE SERVICES WORKERS","70272","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","92376","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROTECTIVE SERVICES WORKERS","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","84180","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","91932","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROTECTIVE SERVICES WORKERS","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","131064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROTECTIVE SERVICES WORKERS","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROTECTIVE SERVICES WORKERS","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","93072","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","61944","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","81348","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","95928","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","89712","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","83736","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","89712","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","129768","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","130404","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","75756","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","144564","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","135396","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","72372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102360","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","74724","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","111864","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","74640","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","132888","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","81552","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","78180","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","135396","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","112848","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","64536","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","136944","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","92604","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","88800","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","95448","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","51996","PART-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","76224","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","81552","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","126384","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","92892","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","44616","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102288","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","101064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","56544","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","52908","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","131064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66144","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","124524","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","119088","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","111084","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","135396","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87804","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","54024","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","85608","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","65640","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","107304","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","95928","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","54024","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","214932","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","144756","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","144756","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","166332","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2019","IT MANAGER 2","162828","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","IT MANAGER 2","162828","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","IT MANAGER 1","141516","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","IT MANAGER 1","131088","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","IT MANAGER 1","123852","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","IT BUSINESS CONSULTANT","162828","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","INTERN","33280","FULL-TIME TEMP","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","GENERALIST 4","115776","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","GENERALIST 3","90936","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","GENERALIST 3","105876","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","GENERALIST 3","114624","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","EXECUTIVE ASSISTANT","74208","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","EXECUTIVE ASSISTANT","64248","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST3","69612","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","52104","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","EXECUTIVE ASSISTANT","64248","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","52104","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","56004","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","52104","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","49392","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST1","41916","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST1","41916","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DISTRIBUTION SPECIALIST2","60408","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","DIRECTOR","200388","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CUSTODIAN1","33384","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","CUSTODIAN1","40872","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR4","85404","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR3","77352","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR3","79824","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR3","77352","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR2","70848","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR2","73776","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR1","55764","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR1","69612","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR","27869","PART-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR","24240","PART-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","COORDINATOR","48492","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 2","120984","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 2","132540","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 2","112728","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 2","142428","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 2","111600","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 1","105936","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 1","100908","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 1","96096","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 1","95376","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT","111864","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT 1","115776","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT","94212","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT","100416","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","CONSULTANT","97524","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","BUSINESS SYSTEM ANALYST","95424","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 5","115776","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","AUDITOR 3","117156","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","AUDITOR 3","112548","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 7","113280","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","86952","PART-TIME TEMP","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","107928","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 1","78108","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","53940","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","103644","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","92664","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","56964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","95160","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","107928","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","57300","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","100500","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","103644","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 4","103800","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 3","100416","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","63060","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 2","93900","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 2","85404","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","53808","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","65904","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 2","93900","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","51336","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 2","84348","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 1","79824","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 1","79584","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST 1","95760","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","63060","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ANALYST","53244","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","32483","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","69180","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
