"fiscal_year","contract_id","award_title","contract_classification","contractor_name","street1","city","state_province","postal_code","effective_date","supplemental_effective_date","expiration_date","supplemental_expiration_date","contract_nte_amount","supplemental_contract_amount"
"2020","2607","IT Accessories","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-11-08T00:00:00.000",,"2019-11-22T00:00:00.000",,"90.00",
"2020","2346","2020 Conference Registration","Services","Society for Human Resource Management","1800 Duke Street","Alexandria","VA","22314-3499","2019-08-16T00:00:00.000",,"2021-07-01T00:00:00.000",,"1550.00",
"2020","2229","Mailing","Goods and Services","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2019-07-22T00:00:00.000",,"2020-02-28T00:00:00.000",,"30000.00",
"2020","2107","Lodging","Goods and Services","Little America Hotel","500 SOUTH MAIN STREET","SALT LAKE CITY","UT","84101","2019-07-01T00:00:00.000",,"2019-10-24T00:00:00.000",,"474.63",
"2020","2606","IT Hardware","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-07T00:00:00.000",,"2019-12-05T00:00:00.000",,"135.00",
"2020","2605","Conference Registration","Services","Government Finance Officers Association","203 N LaSalle Street","Chicago","IL","60601","2019-11-07T00:00:00.000",,"2019-12-05T00:00:00.000",,"125.00",
"2020","2345","2020 Conference Registration","Services","Society for Human Resource Management","1800 Duke Street","Alexandria","VA","22314-3499","2019-08-16T00:00:00.000",,"2021-07-01T00:00:00.000",,"1550.00",
"2020","2604","Printing","Goods and Services","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2019-11-06T00:00:00.000",,"2019-11-30T00:00:00.000",,"94.00",
"2020","2603","Lodging","Goods and Services","The Roosevelt Hotel | New York City","45 E 45th Street & Madison Avenue","New York","NY","10017","2019-11-06T00:00:00.000",,"2019-11-07T00:00:00.000",,"325.95",
"2020","2344","Business Cards","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2019-08-16T00:00:00.000",,"2019-09-06T00:00:00.000",,"45.00",
"2020","2226","It Supplies","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-07-22T00:00:00.000",,"2019-07-22T00:00:00.000",,"162.00",
"2020","2600","Name Plate","Goods and Services","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-11-06T00:00:00.000",,"2019-11-30T00:00:00.000",,"40.00",
"2020","2597","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-06T00:00:00.000",,"2019-11-20T00:00:00.000",,"120.00",
"2020","2343","Software Addon","Services","Apps for Tableau","7575 BB Oldenzaal","The Netherlands","Netherlands",,"2019-09-11T00:00:00.000",,"2020-09-30T00:00:00.000",,"1342.83",
"2020","2596","Professional Services","Services","BPM","PO Box 22303","Eugene","OR","97402","2019-09-04T00:00:00.000",,"2020-02-28T00:00:00.000",,"57702.00",
"2020","2595","Office Services","Services","Cedar Mill Construction Company","19465 SW 89th Avenue","Tualatin","OR","97062","2019-11-05T00:00:00.000",,"2020-02-28T00:00:00.000",,"11680.00",
"2020","2341","2019 Course Registration","Services","OSCPA","10206 SW Laurel Rd","Beaverton","OR","97005","2019-08-15T00:00:00.000",,"2020-01-22T00:00:00.000",,"65.00",
"2020","2224","It Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-07-22T00:00:00.000",,"2019-07-30T00:00:00.000",,"300.00",
"2020","2106","Headset","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-07-01T00:00:00.000",,"2019-07-01T00:00:00.000",,"270.00",
"2020","1686","Lodging","Services","Tableau","1621 N 34th St.","Seattle","WA","98103","2019-11-10T00:00:00.000",,"2019-11-16T00:00:00.000",,"761.92",
"2020","2594","2020 Conference Registration","Services","RSA Security LLC","174 Middlesex Turnpike","Bedford","MA","1730","2019-11-05T00:00:00.000",,"2020-02-28T00:00:00.000",,"2000.00",
"2020","2593","Publication Subscription","Services","Oregon Coast Magazine","PO Box 16316","North Hollywood","CA","91615","2019-11-04T00:00:00.000",,"2021-10-31T00:00:00.000",,"35.95",
"2020","2340","Payroll & AP processing","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"0.00",
"2020","2592","Conference Registration","Services","Government Finance Officers Association","203 N LaSalle Street","Chicago","IL","60601","2019-11-04T00:00:00.000",,"2019-12-05T00:00:00.000",,"125.00",
"2020","2591","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-11-04T00:00:00.000",,"2019-11-15T00:00:00.000",,"30.00",
"2020","2339","Name Plate","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-08-15T00:00:00.000",,"2019-08-30T00:00:00.000",,"30.00",
"2020","2223","AFP Membership Renewal","Goods and Services","Association for Financial Professionals","4520 E W Hwy,","Bethesda","MD","20814","2019-09-01T00:00:00.000",,"2020-08-31T00:00:00.000",,"495.00",
"2020","3114","IT Software Renewal","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-05-01T00:00:00.000",,"2021-04-30T00:00:00.000",,"18189.47",
"2020","3111","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-05-20T00:00:00.000",,"2020-06-12T00:00:00.000",,"350.00",
"2020","2590","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-04T00:00:00.000",,"2019-11-18T00:00:00.000",,"35.00",
"2020","3108","IT Software License","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-05-20T00:00:00.000",,"2021-04-09T00:00:00.000",,"1197.40",
"2020","3107","Computer Technology Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-18T00:00:00.000",,"2020-06-01T00:00:00.000",,"1681.00",
"2020","3115","Promotional Item","Goods","Withlogos.com","375 Carlls Path, #710","Deer Park","NY","11729","2020-05-21T00:00:00.000",,"2020-08-01T00:00:00.000",,"8372.25",
"2020","3116","IT Hardware & Accessories","Goods","Best Buy",,,,,"2020-05-21T00:00:00.000",,"2020-06-30T00:00:00.000",,"2700.00",
"2020","3117","Subscription Renewal Fee","Services","Pageant Media LTD","Jerome Mansion","New York","New York","10010","2020-05-31T00:00:00.000",,"2021-05-31T00:00:00.000",,"5775.00",
"2020","3118","CFA Institute Job Announcement, Investment Analyst 3","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-05-21T00:00:00.000",,"2020-06-20T00:00:00.000",,"395.00",
"2020","3119","Job Posting - CAIA (Chartered Alternative Investments Association)","Services","CAIA - Chartered Alternative Investment Analyst Association","100 University Dr","Amherst","MA","1002","2020-05-21T00:00:00.000",,"2020-06-20T00:00:00.000",,"250.00",
"2020","3120","2020 CAIA Membership Renewal","Services","CAIA - Chartered Alternative Investment Analyst Association","100 University Dr","Amherst","MA","1002","2020-05-29T00:00:00.000",,"2021-05-29T00:00:00.000",,"350.00",
"2020","3121","CFA Society Portland","Services","CFA Society Portland","Post Office Box 1388","Portland","OR","97207","2020-05-22T00:00:00.000",,"2020-06-21T00:00:00.000",,"225.00",
"2020","3124","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-22T00:00:00.000",,"2020-06-05T00:00:00.000",,"34.06",
"2020","3125","IT Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-20T00:00:00.000",,"2020-05-27T00:00:00.000",,"166.47",
"2020","3126","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-05-26T00:00:00.000",,"2020-08-13T00:00:00.000",,"1750.00",
"2020","3127","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-26T00:00:00.000",,"2020-06-09T00:00:00.000",,"40.43",
"2020","3128","Office Supplies","Goods","Cooke Stationery Co","370 State Street","Salem","OR","97301","2020-05-26T00:00:00.000",,"2020-06-30T00:00:00.000",,"28.75",
"2020","3129","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2020-05-26T00:00:00.000",,"2020-06-30T00:00:00.000",,"20.82",
"2020","3130","Relationship Management Tool","Services","FactSet Research Systems Inc","45 Glover Avenue","Norwalk","CT","6850","2020-06-01T00:00:00.000",,"2023-05-30T00:00:00.000",,"450000.00",
"2020","3131","Incentive Compensation Methodology","Services","Meketa Investment Group, Inc","100 Lowder Brook Drive, Suite 1100","Westwood","MA","2090","2020-01-10T00:00:00.000",,"2020-06-30T00:00:00.000",,"45000.00",
"2020","3132","IT Software Updates & Support","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-05-27T00:00:00.000",,"2021-05-26T00:00:00.000",,"33.32",
"2020","3133","WSJ Digital Subscription Renewal","Goods","The Wall Street Journal (WSJ)","1211 Avenue of the Americas","New York","NY","10036","2020-05-08T00:00:00.000",,"2020-07-30T00:00:00.000",,"110.97",
"2020","3136","IT Hardware and Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-28T00:00:00.000",,"2020-06-11T00:00:00.000",,"1746.65",
"2020","3137","Oregon State Bar Job Posting","Services","Oregon State Bar",,,,,"2020-06-01T00:00:00.000",,"2020-07-01T00:00:00.000",,"499.00",
"2020","3138","WSJ Subscription Renewal","Services","The Wall Street Journal (WSJ)","1211 Avenue of the Americas","New York","NY","10036","2020-05-29T00:00:00.000",,"2021-05-28T00:00:00.000",,"539.88",
"2020","3140","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-06-01T00:00:00.000",,"2020-08-28T00:00:00.000",,"350.00",
"2020","3141","Printing","Goods and Services","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2020-06-01T00:00:00.000",,"2020-07-31T00:00:00.000",,"11000.00",
"2020","3143","Training Registration","Services","Willamette University","900 State Street","Salem","Oregon","97301","2020-06-02T00:00:00.000",,"2020-07-02T00:00:00.000",,"390.00",
"2020","3144","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-06-02T00:00:00.000",,"2020-08-21T00:00:00.000",,"350.00",
"2020","3145","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-06-02T00:00:00.000",,"2020-08-21T00:00:00.000",,"350.00",
"2020","3146","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-06-02T00:00:00.000",,"2020-08-21T00:00:00.000",,"350.00",
"2020","3147","FS-ISAC annual membership renewal","Services","Financial Services Information Sharing and Analysis Center","12020 Sunrise Valley Dr. Suite 230","Reston","VA","20191","2020-06-24T00:00:00.000",,"2021-06-23T00:00:00.000",,"1275.00",
"2020","3148","Application Fee","Services","Oregon Secretary of State","255 Capitol St NE, Suite 180","Salem","OR","97310","2020-06-02T00:00:00.000",,"2020-06-30T00:00:00.000",,"40.00",
"2020","3149","Office Supplies","Goods","Cooke Stationery Co","370 State Street","Salem","OR","97301","2020-06-02T00:00:00.000",,"2020-06-30T00:00:00.000",,"28.75",
"2020","3150","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2020-06-02T00:00:00.000",,"2020-06-30T00:00:00.000",,"20.88",
"2020","3151","CFA Institute - IA2, Real Estate","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-06-02T00:00:00.000",,"2020-07-01T00:00:00.000",,"395.00",
"2020","3153","CAIA Job Posting","Services","CAIA - Chartered Alternative Investment Analyst Association","100 University Dr","Amherst","MA","1002","2020-06-03T00:00:00.000",,"2020-07-01T00:00:00.000",,"250.00",
"2020","3154","CFA Society Portland","Services","CFA Society Portland","Post Office Box 1388","Portland","OR","97207","2020-06-03T00:00:00.000",,"2020-07-01T00:00:00.000",,"225.00",
"2020","3158","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-06-04T00:00:00.000",,"2020-08-21T00:00:00.000",,"350.00",
"2020","3161","Conference Registration","Services","Conexus Financial Pty Ltd","1 Bligh Street","Sydney","New South Wales","2000","2020-06-05T00:00:00.000",,"2020-06-24T00:00:00.000",,"0.00",
"2020","3162","Training Registration","Services","SANS Institute","11200 Rockville Pike","North Bethesda","MD","20852","2020-06-09T00:00:00.000",,"2021-07-31T00:00:00.000",,"19800.00",
"2020","3163","2020/2021 BOLI Posters","Goods","Bureau of Labor and Industries","800 NE Oregon St., Suite 1045","Portland",,"97232","2020-06-05T00:00:00.000",,"2020-07-09T00:00:00.000",,"51.00",
"2020","3165","Business Cards","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2020-06-05T00:00:00.000",,"2020-07-09T00:00:00.000",,"45.00",
"2020","3166","Conference Registration","Services","Conexus Financial Pty Ltd","1 Bligh Street","Sydney","New South Wales","2000","2020-06-08T00:00:00.000",,"2020-06-24T00:00:00.000",,"198.58",
"2020","3168","Rulemaking Assistance","Services","PFM Financial Advisors LLC","650 NE Holladay Street, Suite 1600","Portland","OR","97232","2020-06-01T00:00:00.000",,"2020-12-31T00:00:00.000",,"50000.00",
"2020","2589","CGFM Study Guide","Goods and Services","Association of Government Accountants (AGA) Portland Chapter","1234 East Burnside","Portland","OR","97204","2019-11-04T00:00:00.000",,"2020-05-02T00:00:00.000",,"50.00",
"2020","3171","Training Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-06-09T00:00:00.000",,"2020-06-26T00:00:00.000",,"189.00",
"2020","3174","Training Registration","Services","Financial Services Information Sharing and Analysis Center","12020 Sunrise Valley Dr. Suite 230","Reston","VA","20191","2020-06-09T00:00:00.000",,"2020-06-24T00:00:00.000",,"995.00",
"2020","3175","Training Registration","Services","Financial Services Information Sharing and Analysis Center","12020 Sunrise Valley Dr. Suite 230","Reston","VA","20191","2020-06-09T00:00:00.000",,"2020-06-24T00:00:00.000",,"995.00",
"2020","3176","Training Registration","Services","Financial Services Information Sharing and Analysis Center","12020 Sunrise Valley Dr. Suite 230","Reston","VA","20191","2020-06-09T00:00:00.000",,"2020-06-24T00:00:00.000",,"995.00",
"2020","3178","Training Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-06-10T00:00:00.000",,"2020-06-26T00:00:00.000",,"189.00",
"2020","3179","Office Services","Services","PacificWRO","825 NE Multnomah, Suite 270","Portland","OR","97232","2020-06-11T00:00:00.000",,"2020-08-31T00:00:00.000",,"1000.00",
"2020","3180","CFA Institute Portland Society Job Posting","Services","CFA Society Portland","Post Office Box 1388","Portland","OR","97207","2020-06-11T00:00:00.000",,"2020-07-11T00:00:00.000",,"225.00",
"2020","3181","CFA Institute Job Posting Senior Compliance Analyst","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-06-11T00:00:00.000",,"2020-07-11T00:00:00.000",,"395.00",
"2020","3183","Job Posting","Services","GovernmentJobs.com",,,,,"2020-06-12T00:00:00.000",,"2020-07-17T00:00:00.000",,"175.00",
"2020","3184","Training Registration","Services","Willamette University","900 State Street","Salem","Oregon","97301","2020-06-12T00:00:00.000",,"2020-09-30T00:00:00.000",,"390.00",
"2020","3185","Training Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-06-12T00:00:00.000",,"2020-09-03T00:00:00.000",,"179.00",
"2020","3186","Membership Renewal Dues","Services","Oregon Board of Accountancy","200 Hawthorne Ave SE","Salem","OR","97301","2020-06-15T00:00:00.000",,"2022-06-30T00:00:00.000",,"255.00",
"2020","3187","Membership Dues Renewal","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-06-15T00:00:00.000",,"2021-06-30T00:00:00.000",,"350.00",
"2020","3188","2020 CFA Membership Renewal","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-06-30T00:00:00.000",,"2021-06-30T00:00:00.000",,"350.00",
"2020","3189","Membership Dues","Services","Oregon Society of CPA's","10206 SW Laurel St","Bearverton","OR","97005","2020-04-01T00:00:00.000",,"2021-03-31T00:00:00.000",,"325.00",
"2020","3191","Deposit Slips","Goods","Check Printing Co.","PO Box 4305","Portland","OR","97203","2020-06-15T00:00:00.000",,"2020-07-29T00:00:00.000",,"108.75",
"2020","3192","Training Registration","Services","CPE Solutions, LLC","5701 East Hillsborough Avenue","Tampa","FL","33610","2020-06-15T00:00:00.000",,"2020-06-30T00:00:00.000",,"38.95",
"2020","3193","Office Services","Services","Fast Signs","2290 Commercial Street SE # 101","Salem","OR","97302","2020-06-15T00:00:00.000",,"2020-09-30T00:00:00.000",,"1886.81",
"2020","3194","Mailing Services","Services","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2020-06-17T00:00:00.000",,"2020-08-31T00:00:00.000",,"4900.00",
"2020","3195","CFA Institute Renewal","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-06-26T00:00:00.000",,"2021-06-30T00:00:00.000",,"350.00",
"2020","3196","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-06-15T00:00:00.000",,"2020-06-29T00:00:00.000",,"40.43",
"2020","3197","Training Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-06-16T00:00:00.000",,"2020-09-03T00:00:00.000",,"179.00",
"2020","3200","Notary Certification Application Fee","Services","Oregon Secretary of State","255 Capitol St NE, Suite 180","Salem","OR","97310","2020-06-17T00:00:00.000",,"2024-06-30T00:00:00.000",,"40.00",
"2020","3201","Governmentjobs.com - Senior Compliance Analyst Posting","Services","GovernmentJobs.com",,,,,"2020-06-17T00:00:00.000",,"2020-08-17T00:00:00.000",,"175.00",
"2020","3202","IT Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-06-17T00:00:00.000",,"2020-07-01T00:00:00.000",,"2436.90",
"2020","3203","Printing Services - Ad","Services","Pension & Investments","685 3rd Ave","New York","NY","10017","2020-06-18T00:00:00.000",,"2020-07-31T00:00:00.000",,"2117.00",
"2020","3204","Training Registration","Services","CommVault",,,,,"2020-06-19T00:00:00.000",,"2021-06-21T00:00:00.000",,"1000.00",
"2020","3206","Book -  Build a Website with Django 3","Goods","The Django Book",,,,,"2020-06-22T00:00:00.000",,"2020-07-06T00:00:00.000",,"24.90",
"2020","3207","IT Hardware & Software","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-06-25T00:00:00.000",,"2021-06-25T00:00:00.000",,"426.30",
"2020","3209","Recruitment","Services","eFinancialCareers","1450 Broadway","New York","New York","10018","2020-06-12T00:00:00.000",,"2020-07-11T00:00:00.000",,"495.00",
"2020","3210","Training Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2020-06-24T00:00:00.000",,"2020-08-06T00:00:00.000",,"150.00",
"2020","2338","Master Agreement","Goods and Services","Cellco Partnership","One Verizon Way","Basking Ridge","NJ","7920","2019-08-01T00:00:00.000",,"2099-12-31T00:00:00.000",,"100000.00",
"2020","3214","Office Supplies","Goods","WAXIE Sanitary Supply - Portland","4772 Northeast 190th Lane","Portland","Oregon","97230","2020-06-24T00:00:00.000",,"2020-09-01T00:00:00.000",,"917.55",
"2020","3215","Office Supplies","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2020-06-25T00:00:00.000",,"2020-09-15T00:00:00.000",,"150.00",
"2020","3216","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-06-26T00:00:00.000",,"2020-07-09T00:00:00.000",,"26.58",
"2020","3217","IT New Hire Equipment Bundle","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-06-26T00:00:00.000",,"2020-07-10T00:00:00.000",,"1699.73",
"2020","3218","Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2020-06-26T00:00:00.000",,"2020-07-08T00:00:00.000",,"369.80",
"2020","3226","Conference Registration","Services","Prosperity Now","1200 G Street Northwest","Washington","District of Columbia","20005","2020-06-30T00:00:00.000",,"2020-10-02T00:00:00.000",,"189.00",
"2020","3228","Training Registration","Services","National Institute for Public Procurement","2411 Dulles Corner Park Suite 350","Herndon","VA","20171","2020-06-30T00:00:00.000",,"2020-07-31T00:00:00.000",,"97.00",
"2020","3237","Governmentjobs.com - Senior Compliance Analyst Posting","Services","GovernmentJobs.com",,,,,"2020-06-17T00:00:00.000",,"2020-07-17T00:00:00.000",,"175.00",
"2020","3318","Membership Dues Renewal","Services","The SASB Foundation","1045 Sansome Street, Suite 450","San Francisco","CA",,"2020-06-03T00:00:00.000",,"2021-06-02T00:00:00.000",,"7500.00",
"2020","3367","Participating Agreement for Contributions to the Oregon Unions State Worker Training & Education Fund","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-10-01T00:00:00.000",,"2024-06-30T00:00:00.000",,"10000.00",
"2020","2641","Office Supplies","Goods","Commercial Business Furniture","1070 Commercial St NE","Salem","OR","97301","2019-11-20T00:00:00.000",,"2019-12-02T00:00:00.000",,"80.00",
"2020","2642","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-20T00:00:00.000",,"2019-12-04T00:00:00.000",,"65.00",
"2020","2367","OR 529 Savings Board Meeting","Goods","Starbucks Coffee","205 Church St SE","Salem","OR","97301","2019-08-22T00:00:00.000",,"2019-08-22T00:00:00.000",,"50.00",
"2020","2643","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-20T00:00:00.000",,"2019-12-04T00:00:00.000",,"90.00",
"2020","1768","OHCSD MF Conduit Bond Counsel","Services","Orrick, Herrington & Sutcliffe LLP","1120 NW Couch Street, Suite 200","Portland","OR","97209","2015-07-01T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000","1.00","0.00"
"2020","3106","Services","Services","Oregon Secretary of State","255 Capitol St NE, Suite 180","Salem","OR","97310","2020-05-18T00:00:00.000",,"2021-05-30T00:00:00.000",,"40.00",
"2020","3103","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-05-18T00:00:00.000",,"2020-06-12T00:00:00.000",,"350.00",
"2020","2588","Office Furniture","Goods","Target","1000 Nicollet Mall","Minneapolis","MN","55403","2019-11-04T00:00:00.000",,"2019-11-15T00:00:00.000",,"65.99",
"2020","2165","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-07-02T00:00:00.000",,"2020-07-31T00:00:00.000",,"28.20",
"2020","3102","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-05-18T00:00:00.000",,"2020-06-12T00:00:00.000",,"350.00",
"2020","3101","Convex Optimization","Services","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2020-05-08T00:00:00.000",,"2020-05-11T00:00:00.000",,"77.49",
"2020","2587","Oregon Investment Council Meeting","Goods","Cheryl's on 12th As Good as it Gets","1135 SW Washington Street","Portland","OR","97205","2019-10-30T00:00:00.000",,"2019-10-31T00:00:00.000",,"835.68",
"2020","2337","2019 Conference Registration","Services","Cybersecurity and Infrastructure Security Agency","2707 Martin Luther King Jr Ave SE","Washington","DC","20528","2019-08-14T00:00:00.000",,"2019-09-20T00:00:00.000",,"1500.00",
"2020","2222","2019 Training Registration","Goods and Services","CFA Society Portland","Post Office Box 1388","Portland","OR","97207","2019-07-19T00:00:00.000",,"2019-09-21T00:00:00.000",,"549.00",
"2020","2105","2019 Conference Registration","Services","P2F2","P.O. Box 33","Hilliard","OH","43026","2019-07-01T00:00:00.000",,"2019-10-24T00:00:00.000",,"425.00",
"2020","3095","CAIA dues","Services","CAIA - Chartered Alternative Investment Analyst Association","100 University Dr","Amherst","MA","1002","2020-05-15T00:00:00.000",,"2022-05-13T00:00:00.000",,"650.00",
"2020","3093","Info Tech - Telecom/Voice Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-11T00:00:00.000",,"2020-07-30T00:00:00.000",,"175.58",
"2020","2586","Office Supplies","Goods","Commercial Business Furniture","1070 Commercial St NE","Salem","OR","97301","2019-10-31T00:00:00.000",,"2019-11-30T00:00:00.000",,"175.00",
"2020","3092","Training Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-05-13T00:00:00.000",,"2020-05-13T00:00:00.000",,"0.00",
"2020","3091","Training Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-05-13T00:00:00.000",,"2020-05-13T00:00:00.000",,"0.00",
"2020","2585","Recruitment","Services","LinkedIn","2029 Stierlin Ct. Ste. 200","Mountain View","CA","94043","2019-10-29T00:00:00.000",,"2019-11-29T00:00:00.000",,"500.00",
"2020","2335","2019 Conference Registration","Services","Pacific Pension & Investment Institute","465 California St, Ste 610","San Francisco","CA","94104","2019-08-14T00:00:00.000",,"2019-11-09T00:00:00.000",,"4650.00",
"2020","3090","IT License","Services","Meeting Zone","1221 S. Clarkson St, STE 122","Denver","CO","80210","2020-05-13T00:00:00.000",,"2021-06-01T00:00:00.000",,"5200.00",
"2020","3089","Commission Fee","Services","Oregon Arts Commission","775 Summer St NE # 200","Salem","OR","987301","2020-05-12T00:00:00.000",,"2022-03-31T00:00:00.000",,"35000.00",
"2020","2584","Recruitment","Services","LinkedIn","2029 Stierlin Ct. Ste. 200","Mountain View","CA","94043","2019-10-29T00:00:00.000",,"2019-11-29T00:00:00.000",,"500.00",
"2020","3087","Subscription Renewal Fees","Services","Arbor Research & Trading, LLC","1000 Hart Road","Barrington","Illinois","60010","2020-05-01T00:00:00.000",,"2020-08-31T00:00:00.000",,"416.67",
"2020","2381","Town Hall Meeting","Goods","Costco","1010 Hawthorne Ave SE","Salem","OR","97301","2019-08-26T00:00:00.000",,"2019-08-26T00:00:00.000",,"200.00",
"2020","3086","Info Tech - Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-12T00:00:00.000",,"2020-05-26T00:00:00.000",,"40.43",
"2020","2583","Recruitment","Services","LinkedIn","2029 Stierlin Ct. Ste. 200","Mountain View","CA","94043","2019-09-27T00:00:00.000",,"2019-10-27T00:00:00.000",,"300.00",
"2020","2334","Promotional Item","Goods","Withlogos.com","375 Carlls Path, #710","Deer Park","NY","11729","2019-08-14T00:00:00.000",,"2019-09-09T00:00:00.000",,"6500.00",
"2020","2221","2019 Training Registration","Goods and Services","Lorman Education Services","P.O. Box 509","Eau Claire","WI","54702","2019-07-18T00:00:00.000",,"2019-09-27T00:00:00.000",,"99.00",
"2020","3082","IT Software Renewal","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-05-12T00:00:00.000",,"2021-06-30T00:00:00.000",,"5998.29",
"2020","3080","Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2020-05-12T00:00:00.000",,"2020-06-12T00:00:00.000",,"2450.00",
"2020","2581","Training Registration","Services","ILPA Institute","1800 M Street NW","Washington","District of Columbia","20036","2019-10-29T00:00:00.000",,"2020-01-31T00:00:00.000",,"1500.00",
