"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-11-01T13:00:00.000","2016-11-01T16:00:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, First Floor"," Salem","OR",,,"Xia Ly",,"xia.h.ly@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-11-14T09:45:00.000","2016-11-14T16:30:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, First Floor"," Salem","OR",,,"Xia Ly",,"xia.h.ly@dhsoha.state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-11-15T07:30:00.000","2016-11-15T17:15:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, First Floor"," Salem","OR",,,"Xia Ly",,"xia.h.ly@dhsoha.state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-11-21T08:00:00.000","2016-11-21T17:00:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, First Floor"," Salem","OR",,,"Xia Ly",,"xia.h.ly@dhsoha.state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Strategies on Evidence and OUtcomes Workgroup (SEOW) Meeting","SEOW Meeting","2016-12-06T09:30:00.000","2016-12-06T12:00:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB SEOW will meet in public session to hear presentations HEDIS Reports from Moda and Kaiser, review the SEOW Charter and discuss Healthy Futures. ",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-12-06T13:00:00.000","2016-12-06T14:15:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will meet in public session to discuss the OEBB director, legislative concepts and information on the 2016 Open Enrollment.  ",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW)","SEOW Meeting","2017-01-03T09:30:00.000","2017-01-03T11:30:00.000","1225 Ferry St SE"," Salem","OR","The OEBB SEOW will meet in public session to hear presentations on Kaiser Health Behavior Analysis, Willamette Dental Chronic Condition Program and discuss Healthy Futures Options.
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2017-01-03T13:00:00.000","2017-01-03T14:45:00.000","1225 Ferry St SE"," Salem","OR","The OEBB Board will meet in public session to discuss the OEBB director and discuss the Medical/Pharmacy and Vision Apparent Successful Proposers.   ","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW) Meeting","SEOW Meeting","2017-02-07T09:00:00.000","2017-02-07T12:00:00.000","1225 Ferry St SE"," Salem","OR","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW) will meet in public session to discuss Willamette Dental Chronic Condition Dental Management Program, Hepatitis C Treatment coverage and 2017-18 dental plan and benefit design.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2017-02-07T13:00:00.000","2017-02-07T14:45:00.000","1225 Ferry St SE"," Salem","OR","The OEBB Board will meet in public session to discuss the 2016 Customer Survey results and an update on the Truven tool.  ","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Business and Operations Workgroup Meeting","BOW Meeting","2017-02-15T13:00:00.000","2017-02-15T14:00:00.000","1225 Ferry St SE"," Salem","OR","The OEBB Business and Operations Workgroup will meet in public session to discuss several rules.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes (SEOW) Workgroup Meeting (Webinar)","SEOW Meeting WEBINAR","2017-02-21T08:30:00.000","2017-02-21T10:30:00.000","Webinar link TBA, broadcasting from 500 Summer St NE, Rm 456","Salem","OR","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW) will meet in public session in the form of a webinar to discuss a preliminary review of the 2017-2018 OEBB Vision and Medical Plan Designs.  A link to participate in the webinar will be posted on the OEBB Website - oregon.gov/oha/oebb February 20, 2017.  You may attend the meeting in person; however meeting space is very limited.

The meeting will be held at:

DHS Barbara Roberts Building
Room 456
500 Summer Street NE
Salem, OR 97301
",,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence Outcomes Workgroup (SEOW)","SEOW Meeting","2017-03-07T09:00:00.000","2017-03-07T12:00:00.000","1430 Tandem Ave. NE, Suite 180"," Salem","OR","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW) will meet in public session to discuss Moda Oral Health Initiative, Medical, Dental and Vision Benefit Plan Design Options for 2017-18 and Medical Plan Rate Relativity.",,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2017-03-07T13:15:00.000","2017-03-07T15:00:00.000","1430 Tandem Ave. NE, Suite 180"," Salem","OR","The OEBB Board will meet in public session to hear information on the OEBB budget, updates from the SEOW and BOW and proposals for a possible plan selection tool.","yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","The OEBB Business & Operations Workgroup (BOW)","BOW Meeting","2017-04-03T09:30:00.000","2017-04-03T10:00:00.000","500 Summer Street NE, Salem, Oregon in Room 551"," Salem","OR","The OEBB Business & Operations Workgroup (BOW) will meet in a teleconference at 500 Summer Street NE, Salem, Oregon in Room 551.","Yes","Rose Mann","(503) 378-4606","Rose.Mann@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW)","SEOW Meeting","2017-04-04T09:00:00.000","2017-04-04T12:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave.NE, Suite 180"," Salem","OR","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW) will meet in public session. The agenda for this meeting will be posted on the OEBB Webpage - http://www.oregon.gov/oha/OEBB/Pages/Strategies-Evidence-Outcomes-Workgroup.aspx - on or before Friday, March 31, 2017.","Yes","Rose Mann","(503) 378-4606","Rose.Mann@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","The OEBB Board Meeting","2017-04-04T13:00:00.000","2017-04-04T15:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave.NE, Suite 180","Salem","OR","The OEBB Board will meet in public session. The agenda for this meeting will be posted on the OEBB Web page  - http://www.oregon.gov/oha/OEBB/Pages/OEBB-Board-Meetings.aspx - on or before Friday, March 31, 2017.   ","Yes","Rose Mann","(503) 378-4606","Rose.Mann@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Business & Operations Workgroup (BOW)","BOW Meeting","2017-04-18T01:30:00.000","2017-04-18T14:30:00.000","500 Summer Street NE Salem, Oregon in Room 550"," Salem","OR","The OEBB Business & Operations Workgroup (BOW) will meet in teleconference at 500 Summer Street NE, Salem, OR Room 551.","Yes","Rose Mann","(503) 378-4606","Rose.Mann@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW)","SEOW Meeting","2017-04-25T09:00:00.000","2017-04-25T12:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave.NE, Suite 180"," Salem","OR","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW) will meet in public session. The agenda for this meeting will be posted on the OEBB Webpage - http://www.oregon.gov/oha/OEBB/Pages/Strategies-Evidence-Outcomes-Workgroup.aspx -  on or before Friday, April 21, 2017.",,"Rose Mann","(503) 378-4606","Rose.Mann@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2017-04-25T13:00:00.000","2017-04-25T15:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave.NE, Suite 180"," Salem","OR","The OEBB Board will meet in public session. The agenda for this meeting will be posted on the OEBB Web page http://www.oregon.gov/oha/OEBB/Pages/OEBB-Board-Meetings.aspx - on or before Friday, April 21, 2017.   ","Yes","Rose Mann","(503) 378-4606","Rose.Mann@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","Administrative Review Committee",,"2017-05-19T13:00:00.000","2017-05-19T14:00:00.000","500 Summer Street NE Room 556"," Salem","OR","The OEBB Administrative Review Committee will meet in a teleconference at 500 Summer Street NE, Salem, Oregon in Room 556.",,"Rose Mann","Rose Mann","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence Outcomes","The OEBB Strategies on Evidence Outcomes","2017-06-06T09:00:00.000","2017-06-06T00:15:00.000","Health Licensing Office Boardroom - 1430 Tandem Ave NE Suite 180"," Salem","OR","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW) will meet in public session.","Yes","Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","The OEBB Board will meet in public session","2017-06-06T13:00:00.000","2017-06-06T14:20:00.000","Health Licensing Agency Boardroom - 1430 Tandem Ave NE, Suite 180"," Salem","OR","The OEBB Board will meet in public session. ","Yes","Rose Mann","(503)378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB/PEBB SB 1067 Executive Committee","The OEBB/PEBB SB 1067 Executive Committee","2017-08-29T14:00:00.000","2017-08-29T16:00:00.000","500 Summer St NE"," Salem","OR","The OEBB/PEBB Joint Executive Committee will meet in public session to discuss the merging of PEBB and OEBB into one agency per SB 1067. The agenda for this meeting will be posted on the OEBB Webpage – http://www.oregon.gov/oha/OEBB/Pages/OEBB-Board-Meetings.aspx -on or before Monday, August 28, 2017.",,"Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB/PEBB Joint Executive Committee Meeting","OEBB/PEBB Joint Executive Committee","2017-09-12T14:00:00.000","2017-09-12T14:30:00.000","Health Licensing Office Boardroom - 1430 Tandem Ave. NE, Suite 180"," Salem","OR","The OEBB/PEBB Joint Executive Committee will meet in public session to elect a chair and vice chair.","Yes","Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Business and Operations Workgroup (BOW)","The OEBB Business and Operations Workgroup (BOW)","2017-09-29T10:00:00.000","2017-09-29T11:00:00.000","500 Summer Street NE"," Salem","OR","The OEBB Business and Operations Workgroup (BOW) will meet via conference call to discuss the following Oregon Administrative Rules;

•	Division 2 : Powers of the Board – Attachment 1
•	Division 40 : Enrollment, Active Eligible Employees – Attachment 2
•	Division 50 : Continuation of Coverage – Attachment 3
•	Division 65 : OEBB Administration of Early Retiree Groups – Attachment 4
•	Division 80 : Operations – Attachment 5
",,"Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,"http://www.oregon.gov/oha/OEBB/Pages/Business-Operations-Workgroup.aspx (http://www.oregon.gov/oha/OEBB/Pages/Business-Operations-Workgroup.aspx%20)"
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence and Outcomes Workgroup (SEOW)","SEOW Meeting","2017-10-03T09:00:00.000","2017-10-03T12:00:00.000","Health Licensing Office - 1430 Tandem Ave. NE "," Salem","OR","The OEBB Strategies on Evidence Outcomes Workgroup (SEOW) will meet in public session.","Yes","Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Oregon Educators Benefit Board Meeting","The OEBB Board will meet in public session","2017-10-03T13:00:00.000","2017-10-03T15:20:00.000","Health Licensing Office - 1430 Tandem Ave. NE"," Salem","OR","The OEBB Board will meet in public session","Yes","Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,"true",,,
"Oregon Educators Benefit Board","Oregon Educators Benefit Board Meeting","The OEBB Board will meet in public session","2017-10-03T13:00:00.000","2017-10-03T15:20:00.000","Health Licensing Office - 1430 Tandem Ave. NE ","Salem","OR","The OEBB Board will meet in public session","Yes","Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence and Outcomes Workgroup (SEOW)","SEOW Meeting","2017-11-07T09:00:00.000","2017-11-07T12:00:00.000","Health Licensing Office -1430 Tandem Ave. NE"," Salem","OR","The OEBB Strategies Workgroup (SEOW) will meet in public session","Yes","Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence and Outcomes Workgroup (SEOW)","The OEBB SEOW will meet in public session","2017-12-05T09:00:00.000","2017-12-05T12:00:00.000","Health Licensing Office Boardroom - 1430 Tandem Ave. NE, Suite 180"," Salem","OR","The OEBB SEOW will meet in public session.",,"Rose Mann","(503) 378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting-Executive Session","The OEBB BOARD will meet in EXECUTIVE SESSION","2017-12-05T13:00:00.000","2017-12-05T13:20:00.000","Health Licensing Office Boardroom - 1430 Tandem Ave. NE, Suite 180"," Salem","OR","The OEBB BOARD will meet in EXECUTIVE SESSION to discuss records that are exempt by law from public inspection (ORS 192.660(2)(i).",,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","The OEBB BOARD will meet in public session","2017-12-05T13:25:00.000","2017-12-05T15:15:00.000","Health Licensing Office Boardroom - 1430 Tandem Ave. NE, Suite 180","Salem","OR","The OEBB BOARD will meet in public session",,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","The OEBB BOARD will meet in public session","2018-01-02T09:00:00.000","2018-01-02T12:30:00.000","Health Licensing Office - 1430 Tandem Ave. NE, Suite 180"," Salem","OR",,"Yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB SEOW ","The OEBB SEOW will meet in public session","2018-01-02T13:00:00.000","2018-01-02T16:05:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180"," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB SEOW","The OEBB SEOW will meet in public session","2018-02-06T09:30:00.000","2018-02-06T12:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180"," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","The OEBB BOARD will meet in public session","2018-02-08T13:00:00.000","2018-02-06T16:30:00.000","Health Licensing Office - 1430 Tandem Ave. NE, Suite 180"," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","The OEBB Board will meet in public session","2018-03-06T13:00:00.000","2018-03-06T16:30:00.000","Health Licensing Office - 1430 Tandem Ave. NE "," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB ADMINISTRATIVE REVIEW COMMITTEE (ARC)","The OEBB ADMINISTRATIVE REVIEW COMMITTEE (ARC) will meet in public session.","2018-03-15T01:30:00.000","2018-03-15T14:00:00.000","Barbara Roberts Human Services Building 500 Summer Street NE Salem, OR 97301 Room 556"," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB SEOW","The OEBB SEOW will meet in public session","2018-04-03T09:30:00.000","2018-04-03T11:30:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180"," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Oregon Educators Benefit Board Meeting","The OEBB Board will meet in public session","2018-04-03T12:30:00.000","2018-04-02T16:15:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180"," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Oregon Educators Benefit Board Meeting","The OEBB Board will meet in public session","2018-04-03T15:00:00.000","2018-04-03T16:30:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180"," Salem","OR",,"Yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","THE OEBB ADMINISTRATIVE REVIEW COMMITTEE (ARC)","The OEBB ADMINISTRATIVE REVIEW COMMITTEE (ARC) will meet in public session.","2018-04-17T10:30:00.000","2018-04-17T11:00:00.000","Barbara Roberts Human Services Building 500 Summer Street NE Salem, OR 97301 Room 556"," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence and Outcomes Workgroup (SEOW)","The OEBB SEOW will meet in public session","2018-07-10T09:00:00.000","2018-07-10T12:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180","SALEM","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Oregon Educators Benefit Board Meeting","The OEBB Board will meet in public session","2018-07-10T13:00:00.000","2018-07-10T15:25:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180","SALEM","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence and Outcomes Workgroup (SEOW)","The OEBB SEOW will meet in public session","2018-09-04T09:00:00.000","2018-09-04T12:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180"," Salem","OR",,"Yes","Rose Mann","503-378-4606  ","sherivirtue@gmail.com",,,,,,,,,,
"Oregon Educators Benefit Board","Oregon Educators Benefit Board Meeting","The OEBB Board will meet in public session","2018-09-04T13:00:00.000","2018-09-04T16:15:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180","Salem","OR",,"Yes","Rose Mann","503-378-4606  ","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","The OEBB Strategies on Evidence and Outcomes Workgroup (SEOW)","The OEBB SEOW will meet in public session","2018-10-02T10:00:00.000","2018-10-02T12:00:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180","Salem","OR",,"Yes","Rose Mann","503-378-4606  ","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Oregon Educators Benefit Board Meeting","The OEBB Board will meet in public session","2018-10-02T13:00:00.000","2018-10-02T15:30:00.000","Health Licensing Office Boardroom-1430 Tandem Ave. NE, Suite 180","Salem","OR",,"Yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW) Meeting","SEOW Meeting","2018-11-06T09:45:00.000","2018-11-06T12:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2018-11-06T13:00:00.000","2018-11-06T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB/PEBB Innovation Workgroup Meeting","OEBB/PEBB Innovation Workgroup Meeting","2018-11-29T13:00:00.000","2018-11-29T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW) Meeting","SEOW Meeting","2018-12-04T09:00:00.000","2018-12-04T12:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR","PLEASE NOTE THAT THE HEALTH LICENSING OFFICE OPENS TO THE PUBLIC AT 9:00 A.M.",,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2018-12-04T13:00:00.000","2018-12-04T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","OEBB/PEBB Innovation Workgroup Meeting","OEBB/PEBB Innovation Workgroup Meeting","2018-12-18T13:00:00.000","2018-12-18T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR",,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2019-01-08T13:00:00.000","2019-01-08T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR","The OEBB BOARD will meet in public session.",,"Rose Mann",,"rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","OEBB/PEBB Innovation Workgroup Meeting","OEBB/PEBB Innovation Workgroup Meeting","2019-01-15T13:00:00.000","2019-01-15T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR","The OEBB/PEBB INNOVATION WORKGROUP will meet in public session.",,"Rose Mann",,"rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting - EXECUTIVE SESSION","OEBB Board Meeting - EXECUTIVE SESSION","2019-05-07T13:00:00.000","2019-05-07T13:15:00.000","1430 Tandem Ave. NE, Suite 180","Salem","OR","**Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f), which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection. In compliance with ORS 192.660(6), no decisions will be made during this meeting.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced.
","No","Rose Mann","503 378 4606","rose.mann@dhsoha.state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB/PEBB Innovation Workgroup Meeting","OEBB/PEBB Innovation Workgroup Meeting","2019-05-21T13:30:00.000","2019-05-21T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR","The OEBB/PEBB Innovation Workgroup will meet in public session.","yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW) Meeting","SEOW Meeting","2019-10-01T09:00:00.000","2019-10-01T11:45:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 ","Salem","OR","The OEBB SEOW will meet in public session. 

PLEASE NOTE THAT THE HEALTH LICENSING OFFICE OPENS TO THE PUBLIC AT 9:00 A.M.","yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2019-10-01T13:00:00.000","2019-10-01T15:30:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR","The OEBB BOARD will meet in public session.","yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us","true",,,
"Oregon Educators Benefit Board","OEBB/PEBB Innovation Workgroup Meeting","OEBB/PEBB Innovation Workgroup Meeting","2019-10-15T13:15:00.000","2019-10-15T16:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR","The PEBB/OEBB INNOVATION WORKGROUP will meet in public session.","yes","Rose Mann","503-378-4606","rose.mann@state.or.us",,,,"Rose Mann","503-378-4606","rose.mann@state.or.us","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW) Meeting","SEOW Meeting","2020-03-03T09:00:00.000","2020-03-03T12:00:00.000","Health Licensing Office Boardroom 1430 Tandem Ave. Ne, Suite 180 "," Salem","OR","The OEBB SEOW will meet in public session.

Please note that the Health Licensing Office opens at 9:00 AM.","Yes","Rose Mann","503-378-4606","rose.mann@dhsoha.state.or.us",,"","","Rose Mann","503-378-4606","rose.mann@dhsoha.state.or.us","true","","","https://www.oregon.gov/oha/OEBB/Pages/Strategies-Evidence-Outcomes-Workgroup.aspx (https://www.oregon.gov/oha/OEBB/Pages/Strategies-Evidence-Outcomes-Workgroup.aspx)"
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2020-03-03T13:00:00.000","2020-03-03T16:00:00.000","1430 Tandem Ave. NE, Suite 180"," Salem","OR","Health Licensing Office Boardroom

Parking is free of charge in the lot adjacent to the building.  Please DO NOT park in the lot closest to the building as these spaces are reserved for people doing business at the Health Licensing Office. Please park in the larger lot. NO PARKING is permitted on the street.

The meeting location is accessible to persons with disabilities. 
","Yes","Rose Mann","503-378-4606","rose.mann@dhsoha.state.or.us",,"","","Rose Mann","503-378-4606","rose.mann@dhsoha.state.or.us","true","","","http://www.oregon.gov/OHA/OEBB/Pages/Public-Meetings.aspx (http://www.oregon.gov/OHA/OEBB/Pages/Public-Meetings.aspx)"
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup","SEOW Meeting","2020-04-07T09:00:00.000","2020-04-07T00:00:00.000","1430 Tandem Ave. NE, Suite 180","Salem","OR","The OEBB SEOW will meet in public session. 

Please note that the Health Licensing Office opens at 9:00 AM.","Yes","Rose Mann","503-378-4606","rose.mann@dhsoha.state.or.us",,"","","Rose Mann","503-378-4606","rose.mann@dhsoha.state.or.us","true","","","https://www.oregon.gov/oha/OEBB/Pages/Strategies-Evidence-Outcomes-Workgroup.aspx (https://www.oregon.gov/oha/OEBB/Pages/Strategies-Evidence-Outcomes-Workgroup.aspx)"
