"division","classification","position","title","_07_31_15","_08_31_15","_09_30_15","_10_31_15","_11_30_15","_12_31_15","_01_31_16","_02_29_16","_03_31_16","_04_30_16","_05_31_16","_06_30_16","_07_31_16","_08_31_16","_09_30_16","_10_31_16","_11_30_16","_12_31_16","_01_31_17","_02_28_17","_03_31_17","_04_30_17","_05_31_17","_06_30_17","total"
"Administration","Principal Executive Manager F","00003002","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,"584.55","612.67","612.68","612.68","612.68","612.68","3647.94"
"Administration","Principal Executive Manager F","00003002","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,"2.96","2.96","2.96","2.09","2.09","2.09","15.15"
"Administration","Principal Executive Manager F","00003002","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9966.34","10362.23","10362.24","10361.37","10361.37","10361.37","61774.92"
"Administration","Principal Executive Manager G","0000101","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,,,,"18.71"
"Administration","Principal Executive Manager G","0000101","DENTAL INSURANCE","96.12","96.12","96.12","96.12","96.12","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","97.02","92.65","92.65",,,,,,"1830.14"
"Administration","Principal Executive Manager G","0000101","HEALTH INSURANCE","1034.33","1034.33","1034.33","1034.33","1034.33","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1072.63","1072.63",,,,,,"20396.43"
"Administration","Principal Executive Manager G","0000101","PERS PENSION OBLIGATION BOND PAYMENT","761.61","761.61","761.61","761.61","682.04","697.41","697.41","697.41","697.41","697.41","697.41","697.41","697.41","697.41","697.41","697.41","697.41","716.56","1161.19",,,,,,"13975.15"
"Administration","Principal Executive Manager G","0000101","PERS RETIREMENT","2191.62","2191.62","2191.62","2191.62","2191.62","2241.01","2241.01","2241.01","2241.01","2241.01","2241.01","2241.01","2241.01","2241.01","2241.01","2241.01","2241.01","2302.55","3731.30",,,,,,"43884.07"
"Administration","Principal Executive Manager G","0000101","REGULAR EMPLOYEES SALARY","10826.00","10826.00","10826.00","10826.00","10826.00","11070.00","11070.00","11070.00","11070.00","11070.00","11070.00","11070.00","11070.00","11070.00","11070.00","11070.00","11070.00","11374.00","18431.64",,,,,,"216775.64"
"Administration","Principal Executive Manager G","0000101","SOCIAL SECURITY & MEDICARE","868.00","867.99","868.00","612.20","164.52","889.35","889.35","889.36","889.02","889.01","889.02","889.03","889.01","889.02","889.02","309.58","168.50","913.46","1480.36",,,,,,"15143.80"
"Administration","Principal Executive Manager G","0000101","WORK OUT OF CLASS & LEADWORK","541.30","541.30","541.30","541.30","541.30","553.50","553.50","553.50","553.50","553.50","553.50","553.50","553.50","553.50","553.50","553.50","553.50","568.70","921.58",,,,,,"10838.78"
"Administration","Principal Executive Manager G","0000101","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96",,,,,,"56.24"
"Administration","Principal Executive Manager G","0000101","Total","16322.91","16322.90","16322.91","16067.11","15539.86","16642.20","16642.20","16642.21","16641.87","16641.86","16641.87","16641.88","16641.86","16641.87","16641.87","16062.43","15921.35","17044.50","26895.30","0.00","0.00","0.00","0.00","0.00","322918.96"
"Administration","Principal Executive Manager G","0003901","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,"0.95","22.63"
"Administration","Principal Executive Manager G","0003901","DENTAL INSURANCE","105.78","105.78","105.78","105.78","105.78","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","122.29","122.29","122.29","122.29","122.29",,"117.22","2538.81"
"Administration","Principal Executive Manager G","0003901","HEALTH INSURANCE","1232.18","1232.18","1232.18","1232.18","1232.18","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1532.32","1532.32","1532.32","1532.32","1532.32",,"1750.33","31154.35"
"Administration","Principal Executive Manager G","0003901","PERS PENSION OBLIGATION BOND PAYMENT","798.98","798.98","798.98","798.98","715.50","731.58","731.58","731.58","749.14","768.30","768.30","768.30","768.30","768.30","768.30","768.30","768.30","789.42","789.42","789.42","808.33","414.48",,,"16592.77"
"Administration","Principal Executive Manager G","0003901","PERS RETIREMENT","1587.22","1587.22","1587.22","1587.22","1587.22","1622.89","1622.89","1622.89","1661.84","1704.35","1704.35","1704.35","1704.35","1704.35","1704.35","1704.35","1704.35","1751.20","1751.20","1751.20","1793.15","919.45",,,"36067.61"
"Administration","Principal Executive Manager G","0003901","REGULAR EMPLOYEES SALARY","11925.00","11925.00","11925.00","11925.00","11925.00","12193.00","12193.00","12193.00","12485.70","12805.00","12805.00","12805.00","12805.00","12805.00","12805.00","12805.00","12805.00","13157.00","13157.00","13157.00","13472.17","6908.00",,"3140.00","274120.87"
"Administration","Principal Executive Manager G","0003901","SOCIAL SECURITY & MEDICARE","902.62","902.61","902.61","324.96","171.08","925.19","925.21","925.19","947.59","972.02","972.01","972.02","972.01","972.01","574.88","184.24","184.24","996.86","996.87","996.85","1020.98","523.78",,"231.52","17497.35"
"Administration","Principal Executive Manager G","0003901","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","0.96",,"0.48","63.60"
"Archives","OPS & Policy Analyst 3","2000009","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Administration","Principal Executive Manager G","0003901","Total","16555.71","16555.70","16555.70","15978.05","15740.69","16881.84","16881.86","16881.84","17253.45","17658.85","17658.84","17658.85","17658.84","17658.84","17261.71","16871.07","16871.07","18353.04","18353.05","18353.03","18753.19","10422.27","0.00","5240.50","378057.99"
"Administration","Principal Executive Manager G","0031001","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Principal Executive Manager G","0031001","DENTAL INSURANCE","110.72","110.72","110.72","110.72","110.72","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","119.13","144.26","144.26","144.26","144.26","144.26","144.26","144.26","2992.98"
"Administration","Principal Executive Manager G","0031001","HEALTH INSURANCE","1369.19","1369.19","1369.19","1369.19","1369.19","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1696.94","1696.94","1696.94","1696.94","1696.94","1696.94","1696.94","35868.57"
"Administration","Principal Executive Manager G","0031001","PERS PENSION OBLIGATION BOND PAYMENT","658.05","658.05","658.05","658.05","589.30","602.53","632.71","632.71","632.71","640.13","663.89","663.89","663.89","663.89","663.89","663.89","663.89","682.16","682.16","682.16","682.16","685.60","716.56","716.56","15856.88"
"Administration","Principal Executive Manager G","0031001","PERS RETIREMENT","1893.62","1893.62","1893.62","1893.62","1893.62","1936.13","2033.11","2033.11","2033.11","2056.96","2133.31","2133.31","2133.31","2133.31","2133.31","2133.31","2133.31","2192.02","2192.02","2192.02","2192.02","2203.07","2302.55","2302.55","50069.94"
"Administration","Procurement & Contract Specialist 2","00039071","WORKERS' BENEFIT FUND ASSESSMENT","2.26","2.09","2.57","2.89","2.32","2.53","2.43","2.44","2.35","2.67",,,,,,,,,,,,,,,"24.55"
"Administration","Principal Executive Manager G","0031001","REGULAR EMPLOYEES SALARY","9354.00","9354.00","9354.00","9354.00","9354.00","9564.00","10043.00","10043.00","10043.00","10160.85","10538.00","10538.00","10538.00","10538.00","10538.00","10538.00","10538.00","10828.00","10828.00","10828.00","10828.00","10882.60","11374.00","11374.00","247332.45"
"Administration","Principal Executive Manager G","0031001","SOCIAL SECURITY & MEDICARE","739.29","739.30","739.30","739.28","739.30","758.57","797.04","797.05","797.03","806.52","836.80","836.80","836.81","836.80","836.81","836.80","230.11","857.74","857.74","857.73","857.75","862.12","901.60","901.59","18999.88"
"Administration","Principal Executive Manager G","0031001","WORK OUT OF CLASS & LEADWORK","467.70","467.70","467.70","467.70","467.70","478.20","502.15","502.15","502.15","508.05","526.90","526.90","526.90","526.90","526.90","526.90","526.90","541.40","541.40","541.40","541.40","544.13","568.70","568.70","12366.63"
"Administration","Principal Executive Manager G","0031001","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.09","2.09","2.09","68.43"
"Administration","Principal Executive Manager G","0031001","Total","14596.48","14596.49","14596.49","14596.47","14527.74","14891.14","15559.72","15559.73","15559.71","15724.22","16250.61","16250.61","16250.62","16250.61","16250.62","16250.61","15643.92","16946.43","16946.43","16946.42","16946.44","17021.76","17707.65","17707.64","383578.56"
"Administration","Principal Executive Manager I","0000200","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Principal Executive Manager I","0000200","DENTAL INSURANCE","112.15","112.15","112.15","112.15","112.15","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","127.01","104.78","104.78","104.78","104.78","104.78","104.78","2647.24"
"Administration","Principal Executive Manager I","0000200","HEALTH INSURANCE","1382.51","1382.51","1382.51","1382.51","1382.51","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1750.33","1444.02","1444.02","1444.02","1444.02","1444.02","1444.02","34549.52"
"Administration","Principal Executive Manager I","0000200","PERS PENSION OBLIGATION BOND PAYMENT","725.34","725.34","725.34","725.34","649.56","664.20","664.20","664.20","679.92","697.08","697.08","697.08","697.08","697.08","697.08","697.08","697.08","716.28","748.84","716.28","716.28","716.28","716.28","716.28","16846.60"
"Administration","Principal Executive Manager I","0000200","PERS RETIREMENT","1440.94","1440.94","1440.94","1440.94","1440.94","1473.42","1473.42","1473.42","1508.30","1546.36","1546.36","1546.36","1546.36","1546.36","1546.36","1546.36","1546.36","1588.95","1661.18","1588.95","1588.95","1588.95","1588.95","1588.95","36699.02"
"Administration","Principal Executive Manager I","0000200","REGULAR EMPLOYEES SALARY","10826.00","10826.00","10826.00","10826.00","10826.00","11070.00","11070.00","11070.00","11332.08","11618.00","11618.00","11618.00","11618.00","11618.00","11618.00","11618.00","11618.00","11938.00","17555.67","11938.00","11938.00","11938.00","11938.00","11938.00","280799.75"
"Administration","Principal Executive Manager I","0000200","SOCIAL SECURITY & MEDICARE","815.84","815.83","815.84","815.83","341.27","838.12","838.12","838.12","858.17","880.04","880.04","880.04","880.04","880.04","880.05","501.09","166.81","902.64","1332.61","902.24","902.26","902.24","902.25","902.25","19671.78"
"Administration","Principal Executive Manager I","0000200","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.09","2.09","2.09","68.43"
"Administration","Principal Executive Manager I","0000200","Total","15306.69","15306.68","15306.69","15306.68","14756.34","15595.76","15595.76","15595.76","15928.49","16291.50","16291.50","16291.50","16291.50","16291.50","16291.51","15912.55","15578.27","17027.12","22851.01","16698.18","16698.20","16697.31","16697.32","16697.32","391305.14"
"Administration","Procurement & Contract Specialist 1","4103401","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.66"
"Administration","Procurement & Contract Specialist 1","4103401","DENTAL INSURANCE","103.44","103.44","103.44","103.44","103.44","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","104.42","100.89","100.89","100.89","100.89","100.89","100.89","100.89","2476.47"
"Administration","Procurement & Contract Specialist 1","4103401","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Procurement & Contract Specialist 1","4103401","HEALTH INSURANCE","1205.18","1205.18","1205.18","1205.18","1205.18","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1264.16","1264.16","1264.16","1264.16","1264.16","1264.16","1264.16","30115.02"
"Archives","OPS & Policy Analyst 3","2108020","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92",,,,,,,,,,,,,,,,,,,,,,,,"1.92"
"Administration","Procurement & Contract Specialist 1","4103401","PERS PENSION OBLIGATION BOND PAYMENT","306.66","306.66","321.57","321.57","287.97","275.67","294.46","280.44","307.84","281.37","28.78","60.23","220.04","294.46","308.64","308.64","308.64","317.14","317.14","317.14","317.14","317.14","317.14","317.14","6733.62"
"Administration","Procurement & Contract Specialist 1","4103401","PERS RETIREMENT","882.44","882.44","925.35","925.35","925.35","885.83","946.20","901.14","989.20","904.13","92.47","193.54","707.06","946.20","991.76","991.76","991.76","1019.08","1019.08","1019.08","1019.08","1019.08","1019.08","1019.08","21215.54"
"Administration","Procurement & Contract Specialist 1","4103401","REGULAR EMPLOYEES SALARY","4359.00","4359.00","4571.00","4571.00","4571.00","4375.78","4674.00","4451.42","4886.42","4466.17","456.78","956.05","3492.71","4674.00","4899.00","4899.00","4899.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","104799.33"
"Administration","Procurement & Contract Specialist 2","00039071","Total","9757.23","9757.06","9757.56","9747.67","9710.64","9780.22","9780.12","9359.99","9780.04","9780.36","14132.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111343.53"
"Administration","Procurement & Contract Specialist 1","4103401","SOCIAL SECURITY & MEDICARE","345.29","345.29","362.33","362.31","362.33","345.46","369.42","351.53","386.48","352.72","29.28","69.38","274.54","369.41","387.48","387.50","387.48","399.68","399.67","399.69","399.67","399.68","399.68","399.67","8285.97"
"Administration","Procurement & Contract Specialist 1","4103401","WORK OUT OF CLASS & LEADWORK","217.95","217.95","228.55","228.55","228.55","218.79","233.70","222.58","244.31","223.31","22.84","47.80","174.63","233.70","244.95","244.95","244.95","251.70","251.70","251.70","251.70","251.70","251.70","251.70","5239.96"
"Administration","Procurement & Contract Specialist 1","4103401","WORKERS' BENEFIT FUND ASSESSMENT","2.94","2.44","2.38","2.50","1.72","1.87","2.44","2.76","2.99","1.16",,"0.61","1.94","2.45","2.95","2.70","2.38","1.92","1.36","2.44","2.82","2.04","2.11","2.35","51.27"
"Administration","Procurement & Contract Specialist 1","4103401","Total","7425.79","7425.29","7722.69","7722.79","7688.43","7480.73","7897.55","7587.20","8194.57","7606.19","2007.48","2704.94","6248.25","7897.55","8212.11","8211.88","8211.54","8391.48","8390.91","8392.01","8392.37","8391.60","8391.67","8391.90","178986.92"
"Administration","Procurement & Contract Specialist 2","0003006","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.66"
"Administration","Procurement & Contract Specialist 2","0003006","DENTAL INSURANCE","105.78","105.78","105.78","105.78","105.78","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","106.77","89.59","89.59","85.60","85.60","85.60","85.60","85.60","85.60","85.60","2374.98"
"Administration","Procurement & Contract Specialist 2","0003006","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Procurement & Contract Specialist 2","0003006","HEALTH INSURANCE","1232.18","1232.18","1232.18","1232.18","1232.18","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1089.96","1089.96","1072.63","1072.63","1072.63","1072.63","1072.63","1072.63","1072.63","28833.83"
"Administration","Procurement & Contract Specialist 2","0003006","PERS PENSION OBLIGATION BOND PAYMENT","278.85","278.85","278.85","278.85","249.72","263.23","267.42","267.42","267.42","267.42","267.42","267.42","267.42","267.42","267.42","267.42","267.42","283.92","288.18","288.18","288.18","288.18","288.18","288.18","6582.97"
"Administration","Procurement & Contract Specialist 2","0003006","PERS RETIREMENT","802.43","802.43","802.43","802.43","802.43","845.84","859.31","859.31","859.31","859.31","859.31","859.31","859.31","859.31","859.31","859.31","859.31","912.33","926.02","926.02","926.02","926.02","926.02","926.02","20778.85"
"Administration","Procurement & Contract Specialist 2","0003006","REGULAR EMPLOYEES SALARY","4162.00","4162.00","4162.00","4162.00","4162.00","4387.09","4457.00","4457.00","4457.00","4457.00","4457.00","4457.00","4457.00","4457.00","4457.00","4457.00","4457.00","4732.04","4803.00","4803.00","4803.00","4803.00","4803.00","4803.00","107774.13"
"Administration","Procurement & Contract Specialist 2","0003006","SOCIAL SECURITY & MEDICARE","311.05","311.03","311.05","311.05","311.04","330.34","335.70","335.69","335.65","335.65","335.65","335.65","335.65","335.65","335.65","335.82","335.83","355.54","360.97","360.98","360.97","360.97","360.97","360.97","8099.52"
"Administration","Procurement & Contract Specialist 2","0003006","WORKERS' BENEFIT FUND ASSESSMENT","2.74","2.54","2.04","2.97","2.23","2.45","2.23","2.28","2.69","2.64","2.66","2.43","1.39","2.21","2.45","2.79","2.27","1.82","2.65","2.19","2.53","1.81","1.52","1.91","55.44"
"Administration","Procurement & Contract Specialist 2","0003006","Total","6897.92","6897.70","6897.22","6898.15","6868.27","7237.09","7329.80","7329.84","7330.21","7330.16","7330.18","7329.95","7328.91","7329.73","7329.97","7104.80","7104.29","7446.79","7541.96","7541.51","7541.84","7541.12","7540.83","7541.22","174569.46"
"Administration","Procurement & Contract Specialist 2","00039071","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,,,,"10.79"
"Administration","Procurement & Contract Specialist 2","00039071","DENTAL INSURANCE","105.78","105.78","105.78","105.78","105.78","106.77","106.77","106.77","106.77","106.77","106.77",,,,,,,,,,,,,,"1169.52"
"Administration","Procurement & Contract Specialist 2","00039071","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92",,,,,,,,,,,,,,"21.12"
"Administration","Procurement & Contract Specialist 2","00039071","HEALTH INSURANCE","1232.18","1232.18","1232.18","1232.18","1232.18","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46",,,,,,,,,,,,,,"13951.66"
"Administration","Procurement & Contract Specialist 2","00039071","OVERTIME PAYMENTS",,,,,,,,,,,"36.36",,,,,,,,,,,,,,"36.36"
"Administration","Procurement & Contract Specialist 2","00039071","PERS PENSION OBLIGATION BOND PAYMENT","422.24","422.24","422.24","422.24","378.13","378.13","378.13","359.16","378.13","378.13","574.47",,,,,,,,,,,,,,"4513.24"
"Administration","Procurement & Contract Specialist 2","00039071","PERS RETIREMENT","1215.05","1215.05","1215.05","1215.05","1215.05","1215.05","1215.05","1154.11","1215.05","1215.05","1845.96",,,,,,,,,,,,,,"13935.52"
"Administration","Procurement & Contract Specialist 2","00039071","REGULAR EMPLOYEES SALARY","6002.00","6002.00","6002.00","6002.00","6002.00","6002.00","6002.00","5701.00","6002.00","6002.00","9083.94",,,,,,,,,,,,,,"68802.94"
"Administration","Procurement & Contract Specialist 2","00039071","SOCIAL SECURITY & MEDICARE","474.73","474.73","474.75","464.54","472.19","474.27","474.27","450.09","474.27","474.27","729.57",,,,,,,,,,,,,,"5437.68"
"Administration","Procurement & Contract Specialist 2","00039071","WORK OUT OF CLASS & LEADWORK","300.10","300.10","300.10","300.10","300.10","300.10","300.10","285.05","300.10","300.10","454.20",,,,,,,,,,,,,,"3440.15"
"Administration","Procurement & Contract Specialist 2","00039072","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","13.86"
"Administration","Procurement & Contract Specialist 2","00039072","DENTAL INSURANCE",,,,,,,,,,,"106.77","106.77","106.77","106.77","106.77","106.77","106.77","122.29","122.29","122.29","122.29","122.29","122.29","122.29","1603.42"
"Administration","Procurement & Contract Specialist 2","00039072","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","26.88"
"Administration","Procurement & Contract Specialist 2","00039072","HEALTH INSURANCE",,,,,,,,,,,"1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1532.32","1532.32","1532.32","1532.32","1532.32","1532.32","1532.32","19815.46"
"Administration","Procurement & Contract Specialist 2","00039072","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"255.36","255.36","255.36","255.36","267.42","267.42","267.42","274.80","274.80","274.80","274.80","274.80","274.80","274.80","3747.30"
"Administration","Procurement & Contract Specialist 2","00039072","PERS RETIREMENT",,,,,,,,,,,"566.47","566.47","566.47","566.47","593.23","593.23","593.23","609.60","609.60","609.60","609.60","609.60","609.60","609.60","8312.77"
"Administration","Procurement & Contract Specialist 2","00039072","REGULAR EMPLOYEES SALARY",,,,,,,,,,,"4256.00","4256.00","4256.00","4256.00","4457.00","4457.00","4457.00","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","62455.00"
"Administration","Procurement & Contract Specialist 2","00039072","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,"321.61","321.60","321.60","321.60","336.98","336.99","336.98","344.83","344.82","344.83","344.83","344.83","344.82","344.83","4711.15"
"Administration","Procurement & Contract Specialist 2","00039072","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,"2.58","2.90","2.72","2.42","2.01","2.84","2.37","2.15","2.58","2.57","2.62","1.78","1.80","1.92","33.26"
"Administration","Procurement & Contract Specialist 2","00039072","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6810.16","6810.47","6810.29","6809.99","7064.78","7065.62","7065.14","7468.90","7469.32","7469.32","7469.37","7468.53","7468.54","7468.67","100719.10"
"Administration","Procurement & Contract Specialist 2","4103405","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,,,,,"9.70"
"Administration","Procurement & Contract Specialist 2","4103405","DENTAL INSURANCE","105.78","105.78","105.78","105.78","105.78","106.77","106.77","106.77","106.77","106.77",,,,,,,,,,,,,,,"1062.75"
"Administration","Procurement & Contract Specialist 2","4103405","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92",,,,,,,,,,,,,,,"19.20"
"Administration","Procurement & Contract Specialist 2","4103405","HEALTH INSURANCE","1232.18","1232.18","1232.18","1232.18","1232.18","1298.46","1298.46","1298.46","1298.46","1298.46",,,,,,,,,,,,,,,"12653.20"
"Administration","Procurement & Contract Specialist 2","4103405","OVERTIME PAYMENTS",,"399.24","116.45",,"133.10","33.28","66.54",,,,,,,,,,,,,,,,,,"748.61"
"Administration","Procurement & Contract Specialist 2","4103405","PERS PENSION OBLIGATION BOND PAYMENT","255.20","281.95","263.00","255.20","236.52","230.54","232.53","228.54","228.54","239.38",,,,,,,,,,,,,,,"2451.40"
"Administration","Procurement & Contract Specialist 2","4103405","PERS RETIREMENT","506.98","560.11","522.48","506.98","524.69","511.41","515.83","506.98","506.98","531.03",,,,,,,,,,,,,,,"5193.47"
"Administration","Procurement & Contract Specialist 2","4103405","REGULAR EMPLOYEES SALARY","3809.00","3809.00","3809.00","3809.00","3809.00","3809.00","3809.00","3809.00","3809.00","3809.00",,,,,,,,,,,,,,,"38090.00"
"Administration","Procurement & Contract Specialist 2","4103405","SOCIAL SECURITY & MEDICARE","290.30","320.83","299.22","290.29","300.48","288.65","292.50","287.41","287.41","301.23",,,,,,,,,,,,,,,"2958.32"
"Administration","Procurement & Contract Specialist 2","4103405","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,"180.72",,,,,,,,,,,,,,,"180.72"
"Administration","Procurement & Contract Specialist 2","4103405","WORKERS' BENEFIT FUND ASSESSMENT","2.65","2.92","2.25","2.96","2.52","2.70","2.57","2.75","2.21","2.79",,,,,,,,,,,,,,,"26.32"
"Administration","Procurement & Contract Specialist 2","4103405","Total","6204.96","6714.88","6353.23","6205.26","6347.14","6283.72","6327.11","6242.82","6242.28","6472.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","63393.69"
"Administration","Procurement & Contract Specialist 3","4103415","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Procurement & Contract Specialist 3","4103415","DENTAL INSURANCE","109.70","109.70","109.70","109.70","109.70","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","108.48","104.78","104.78","104.78","104.78","104.78","104.78","104.78","2583.72"
"Administration","Procurement & Contract Specialist 3","4103415","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Procurement & Contract Specialist 3","4103415","HEALTH INSURANCE","1352.23","1352.23","1352.23","1352.23","1352.23","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1444.02","1444.02","1444.02","1444.02","1444.02","1444.02","1444.02","33714.53"
"Administration","Public Affairs Specialist 2","49730111","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25",,,,,,,,,,,,,,,,,,,,,,"9.75"
"Administration","Procurement & Contract Specialist 3","4103415","PERS PENSION OBLIGATION BOND PAYMENT","427.61","443.79","448.17","448.17","401.35","410.39","410.39","410.39","410.39","410.39","410.39","410.39","410.39","426.32","430.65","430.65","430.65","442.46","442.46","442.46","442.46","442.46","442.46","442.46","10267.70"
