"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_04_30_18","_05_31_18","_06_30_18","_07_31_18","_08_31_18","_09_31_18","_10_31_18","_11_30_18","_12_31_18","_01_31_19","feb2019","a3_31_2019","_4_30_2019","a05_31_19","_6_30_2019"
"Administration","Procurement and Contract Specialist 1","0016395","REGULAR EMPLOYEES SALARY","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5084.00","5084.00","5084.00","5084.00","5084.00","5084.00","5084.00","5084.00","5443.00","5443.00","5443.00","5443.00","5443.00"
"Administration","Procurement and Contract Specialist 1","0016395","SOCIAL SECURITY & MEDICARE","399.69","399.67","399.68","399.68","394.40","397.59","399.65","399.65","399.65","399.65","399.67","403.66","403.67","403.67","403.67","403.67","403.67","402.87","402.87","431.71","431.72","431.70","431.71","431.71"
"Administration","Procurement and Contract Specialist 1","0016395","WORK OUT OF CLASS & LEADWORK","251.70","251.70","251.70","251.70","251.70","251.70","251.70","251.70","251.70","251.70","251.70","254.20","254.20","254.20","254.20","254.20","254.20","254.20","254.20","272.15","272.15","272.15","272.15","272.15"
"Administration","Procurement and Contract Specialist 1","0016395","WORKERS' BENEFIT FUND ASSESSMENT","2.16","1.79","1.02","1.77","1.79","1.04","2.10","1.75","2.13","2.35","2.35","2.38","1.52","2.02","1.96","1.62","1.50","2.06","0.97","1.61","1.65","2.39","2.48","2.10"
"Administration","Procurement and Contract Specialist 2","0042322","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,"0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Procurement and Contract Specialist 2","0042322","DENTAL INSURANCE","85.60","85.60","85.60","85.60","122.29","134.45","134.45","134.45","134.45","134.45",,,"58.60","58.60","58.60","58.60","58.60","60.56","60.56","60.56","60.56","60.56","60.56","60.56"
"Administration","Procurement and Contract Specialist 2","0042322","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Procurement and Contract Specialist 2","0042322","HEALTH INSURANCE","1072.63","1072.63","1072.63","1072.63","1532.32","1752.21","1752.21","1752.21","1752.21","1752.21",,,"708.61","708.61","708.61","708.61","708.61","729.36","729.36","729.36","729.36","729.36","729.36","729.36"
"Administration","Procurement and Contract Specialist 2","0042322","PERS PENSION OBLIGATION BOND PAYMENT","288.18","288.18","288.18","288.18","297.79","306.24","313.91","312.11","312.11",,,,"330.77","330.77","330.77","330.77","330.77","330.77","330.77","354.08","354.08","354.08","354.08","354.08"
"Administration","Procurement and Contract Specialist 2","0042322","PERS RETIREMENT","1145.04","1145.04","1145.04","1145.04","1145.04","1177.55","1207.03","1200.11","1200.11",,,,"895.21","895.21","895.21","895.21","895.21","895.21","895.21","615.65","615.65","615.65","615.65","842.37"
"Administration","Procurement and Contract Specialist 2","0042322","REGULAR EMPLOYEES SALARY","4803.00","4803.00","4803.00","4803.00","4803.00","4939.41","5063.04","5034.00","5034.00",,,,"5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5711.00","5711.00","5711.00","5711.00","5711.00"
"Administration","Procurement and Contract Specialist 2","0042322","SOCIAL SECURITY & MEDICARE","360.98","360.97","360.97","360.96","361.00","371.80","381.26","379.03","379.03","-0.12",,,"401.78","401.78","401.78","401.79","401.78","401.47","401.47","430.23","430.24","430.22","430.24","430.23"
"Administration","Procurement and Contract Specialist 2","0042322","WORKERS' BENEFIT FUND ASSESSMENT","1.51","2.04","2.13","1.96","1.73","1.79","2.26","1.96","1.47",,,,"2.02","2.07","2.13","2.41","2.10","1.67","2.02","1.70","1.97","2.11","1.44","1.73"
"Administration","Procurement and Contract Specialist 2","0031419","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Procurement and Contract Specialist 2","0031419","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","137.13","137.13","137.13","137.13","137.13","137.13","137.13"
"Administration","Procurement and Contract Specialist 2","0031419","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Procurement and Contract Specialist 2","0031419","HEALTH INSURANCE","1532.32","1532.32","1532.32","1532.32","1532.32","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97"
"Administration","Procurement and Contract Specialist 2","0031419","PERS PENSION OBLIGATION BOND PAYMENT","274.80","274.80","288.18","288.18","297.79","297.78","297.79","297.79","297.79","297.79","297.79","300.76","330.77","330.77","347.14","347.14","347.14","347.14","347.14","371.63","371.63","371.63","371.63","375.35"
"Administration","Procurement and Contract Specialist 2","0031419","PERS RETIREMENT","768.52","768.52","805.94","805.94","805.94","805.95","805.94","805.94","805.94","805.94","805.94","814.00","895.21","895.21","939.51","939.51","939.51","939.51","939.51","646.15","646.15","646.15","646.15","892.96"
"Administration","Procurement and Contract Specialist 2","0031419","REGULAR EMPLOYEES SALARY","4580.00","4580.00","4803.00","4803.00","4803.00","4803.00","4803.00","4803.00","4803.00","4803.00","4803.00","4851.00","5335.00","5335.00","5599.00","5599.00","5599.00","5599.00","5599.00","5994.00","5994.00","5994.00","5994.00","5994.00"
"Administration","Procurement and Contract Specialist 2","0031419","SOCIAL SECURITY & MEDICARE","344.82","344.83","361.89","361.88","361.89","362.18","362.18","362.18","362.17","362.18","362.19","365.84","402.89","402.87","423.08","423.07","423.07","422.18","422.19","452.40","452.41","452.40","452.41","456.99"
"Administration","Procurement and Contract Specialist 2","0031419","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,,,,,"59.94"
"Administration","Procurement and Contract Specialist 2","0031419","WORKERS' BENEFIT FUND ASSESSMENT","1.63","1.63","2.13","1.93","1.77","2.13","1.37","2.09","2.18","2.35","2.35","2.32","1.84","1.95","1.00","2.24","2.09","1.89","1.98","1.78","1.32","2.02","2.11","1.85"
"Administration","Procurement and Contract Specialist 3","0003006","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,"0.99","0.99","0.99",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","DENTAL INSURANCE",,,,,,,,,,,,"61.06","61.06","61.06",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,"2.14","2.14","2.14","2.14",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","HEALTH INSURANCE",,,,,,,,,,,,"674.54","674.54","674.54",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"147.89","381.73","381.73","381.73",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","PERS RETIREMENT",,,,,,,,,,,"400.27","1033.14","1033.14","1033.14",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","REGULAR EMPLOYEES SALARY",,,,,,,,,,,"2385.39","6157.00","6157.00","6157.00",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,"182.48","471.78","471.78","471.79",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0003006","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,"0.90","2.34","1.92","2.01",,,,,,,,,,
"Administration","Procurement and Contract Specialist 3","0034810","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Procurement and Contract Specialist 3","0034810","DENTAL INSURANCE","104.78","104.78","104.78","104.78","104.78","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","61.06","61.06","61.06","63.11","63.11","63.11","63.11","63.11","63.11","63.11"
"Administration","Procurement and Contract Specialist 3","0034810","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Procurement and Contract Specialist 3","0034810","HEALTH INSURANCE","1444.02","1444.02","1444.02","1444.02","1444.02","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","674.54","674.54","674.54","694.29","694.29","694.29","694.29","694.29","694.29","694.29"
"Administration","Procurement and Contract Specialist 3","0034810","PERS PENSION OBLIGATION BOND PAYMENT","442.46","442.46","442.46","442.46","457.21","457.21","452.32","457.21","462.10","457.21","457.21","461.78","461.78","664.87","400.82","400.82","400.82","419.91","419.91","449.57","449.57","449.57","458.97","471.19"
"Administration","Procurement and Contract Specialist 3","0034810","PERS RETIREMENT","1758.05","1758.05","1758.05","1758.05","1758.05","1758.05","1739.25","1758.05","1776.85","1758.05","1758.05","1775.63","1775.63","2556.53","1084.80","1084.80","1084.80","1136.46","1136.46","781.68","781.68","781.68","798.02","1120.99"
"Administration","Procurement and Contract Specialist 3","0034810","REGULAR EMPLOYEES SALARY","6688.79","6688.79","6688.79","6688.79","6688.79","6688.79","6617.26","6688.79","6760.32","6688.79","6688.79","6755.63","6755.63","9726.70","6157.00","6157.00","6157.00","6143.03","6143.03","6577.04","6605.97","6592.00","6729.82","6909.00"
"Administration","Procurement and Contract Specialist 3","0034810","SOCIAL SECURITY & MEDICARE","553.49","553.48","553.49","553.48","553.48","553.44","547.42","553.44","559.48","553.45","553.44","559.08","559.09","814.17","495.32","495.34","495.32","518.87","518.85","555.48","555.46","555.48","567.06","582.15"
"Administration","Procurement and Contract Specialist 3","0034810","WORK OUT OF CLASS & LEADWORK","685.61","685.61","685.61","685.61","685.61","685.61","678.27","685.61","692.95","685.61","685.61","692.47","692.47","997.00","307.85","307.85","307.85","629.67","629.67","674.16","645.23","659.20","672.98","690.90"
"Administration","Procurement and Contract Specialist 3","0034810","WORKERS' BENEFIT FUND ASSESSMENT","1.68","2.05","1.55","2.32","1.76","1.75","2.32","1.99","2.17","2.26","2.41","2.13","1.51","0.26","1.95","2.34","2.13","1.76","1.77","1.64","1.76","1.59","1.73","1.80"
"Administration","Public Affairs Specialist 2","0005519","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Public Affairs Specialist 2","0005519","DENTAL INSURANCE","58.68","58.68","58.68","58.68","58.68","47.79","47.79","47.79","47.79","47.79","47.79","47.79","47.79","47.79","47.79","47.79","47.79","48.74","48.74","48.74","48.74","48.74","48.74","48.74"
"Administration","Public Affairs Specialist 2","0005519","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Public Affairs Specialist 2","0005519","HEALTH INSURANCE","875.16","875.16","875.16","875.16","875.16","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","755.66","755.66","755.66","755.66","755.66","755.66","755.66"
"Administration","Public Affairs Specialist 2","0005519","PERS PENSION OBLIGATION BOND PAYMENT","365.76","365.76","365.76","365.76","386.21","396.12","396.12","396.12","396.12","396.12","415.92","420.09","420.09","219.18","420.09","429.79","429.50","440.79","440.79","471.91","471.91","471.91","471.91","471.91"
"Administration","Public Affairs Specialist 2","0005519","PERS RETIREMENT","1453.29","1453.29","1453.29","1453.29","1485.04","1523.14","1523.14","1523.14","1523.14","1523.14","1599.30","1615.32","1615.32","842.78","1615.32","1652.63","1651.50","1694.91","1694.91","1357.88","1357.88","1357.88","1357.88","1614.39"
"Administration","Public Affairs Specialist 2","0005519","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Public Affairs Specialist 2","0005519","REGULAR EMPLOYEES SALARY","6096.00","6096.00","6096.00","6096.00","6229.18","6389.00","6389.00","6389.00","6389.00","6389.00","6389.00","6453.00","6453.00","3366.78","6453.00","6453.00","6597.54","6771.00","6771.00","7249.00","7249.00","7249.00","7249.00","7249.00"
"Administration","Public Affairs Specialist 2","0005519","SOCIAL SECURITY & MEDICARE","447.55","441.05","441.05","441.04","451.23","463.78","463.78","463.78","463.78","463.78","488.22","493.36","493.36","245.46","493.36","505.32","504.98","518.46","518.46","556.85","556.86","556.85","556.85","556.86"
"Administration","Public Affairs Specialist 2","0005519","STANDBY DUTY PAY",,,,,,,,,,,,,,,,"156.48",,,,,,,,
"Administration","Public Affairs Specialist 2","0005519","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,"319.45","322.65","322.65","168.34","322.65","322.65","329.88","338.55","338.55","362.45","362.45","362.45","362.45","362.45"
"Administration","Public Affairs Specialist 2","0005519","WORKERS' BENEFIT FUND ASSESSMENT","1.24","1.79","2.10","2.20","2.02","1.62","2.14","1.79","2.24","2.34","2.07","1.65","2.02","0.56","2.09","2.34","1.94","2.12","1.90","1.73","1.75","2.06","1.98","1.33"
"Administration","Public Affairs Specialist 2","0029158","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Public Affairs Specialist 2","0029158","DENTAL INSURANCE","61.15","61.15","61.15","61.15","61.15","49.81","49.81","49.81","49.81","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","148.41","148.41","148.41","148.41","148.41","148.41","148.41"
"Administration","Public Affairs Specialist 2","0029158","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Public Affairs Specialist 2","0029158","HEALTH INSURANCE","766.16","766.16","766.16","766.16","766.16","648.96","648.96","648.96","648.96","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97"
"Administration","Public Affairs Specialist 2","0029158","OVERTIME PAYMENTS",,,,,,,,,"424.06",,,,,,,,,,,,,,,
"Administration","Public Affairs Specialist 2","0029158","PERS PENSION OBLIGATION BOND PAYMENT","451.26","451.26","451.26","451.26","466.31","466.30","466.30","466.30","492.59","466.30","466.30","470.46","470.46","470.46","470.46","470.46","470.46","470.46","470.46","504.18","504.18","504.18","504.18","504.18"
"Administration","Public Affairs Specialist 2","0029158","PERS RETIREMENT","1262.02","1262.02","1262.02","1262.02","1262.02","1262.02","1262.02","1262.02","1333.18","1262.02","1262.02","1273.27","1273.27","1273.27","1273.27","1273.27","1273.27","1273.27","1273.27","876.63","876.63","876.63","876.63","1199.47"
"Administration","Public Affairs Specialist 2","0029158","REGULAR EMPLOYEES SALARY","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","6771.00","6771.00","6771.00","6771.00","6771.00","6771.00","6771.00","6771.00","7249.00","7249.00","7249.00","7249.00","7249.00"
"Administration","Public Affairs Specialist 2","0029158","SOCIAL SECURITY & MEDICARE","571.08","571.09","571.07","571.09","571.08","571.18","571.19","571.18","603.62","570.69","570.70","575.83","575.82","575.82","575.83","575.82","575.82","575.53","575.54","617.14","617.15","617.14","617.16","617.14"
"Administration","Public Affairs Specialist 2","0029158","WORK OUT OF CLASS & LEADWORK","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","883.00","883.00","883.00","883.00","883.00"
"Administration","Public Affairs Specialist 2","0029158","WORKERS' BENEFIT FUND ASSESSMENT","1.80","2.05","2.05","1.78","1.95","2.13","2.07","1.98","2.29","2.24","2.10","2.02","1.90","1.87","1.89","2.32","1.85","2.06","1.81","1.24","1.66","1.88","2.00","1.54"
"Administration","Public Affairs Specialist 3","0051112","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.89","0.89"
"Administration","Public Affairs Specialist 3","0051112","DENTAL INSURANCE",,,,"96.71","96.71","96.48","96.48","96.48","96.48","130.26","130.26","130.26","130.26","130.26","130.26","130.26","130.26","134.68","134.68","134.68","134.68","134.68","50.80","50.80"
"Administration","Public Affairs Specialist 3","0051112","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,"2.14",,
"Administration","Public Affairs Specialist 3","0051112","HEALTH INSURANCE",,,,"1444.02","1444.02","1454.91","1454.91","1454.91","1454.91","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","2040.34","2040.34","2040.34","2040.34","2040.34","684.07","684.07"
"Administration","Public Affairs Specialist 3","0051112","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"617.77","311.98","311.98","311.98","311.98","326.19","327.55","327.55","327.55","350.67","350.67","288.07","425.88","425.88"
"Administration","Public Affairs Specialist 3","0051112","PERS RETIREMENT",,,,,,,,,,,"1671.96","844.37","844.37","844.37","844.37","882.83","886.49","886.49","886.49","609.72","609.72","500.86","740.48","740.48"
"Administration","Public Affairs Specialist 3","0051112","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,,,,,,"2.95",
"Administration","Public Affairs Specialist 3","0051112","REGULAR EMPLOYEES SALARY",,,,"4755.55","4982.00","4982.00","4982.00","4982.00","4982.00","4982.00","4982.00","5032.00","5032.00","5032.00","5032.00","5261.18","5283.00","5283.00","5283.00","5656.00","5656.00","7110.12","6869.00","10921.96"
"Administration","Public Affairs Specialist 3","0051112","SOCIAL SECURITY & MEDICARE",,,,"372.82","374.23","375.55","375.54","375.56","375.54","374.52","374.51","378.34","378.35","378.34","378.33","395.87","397.54","396.95","396.96","425.49","425.49","538.06","517.45","831.32"
"Administration","Public Affairs Specialist 3","0051112","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.46","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","2.57","2.09","2.09"
"Administration","Public Affairs Specialist 4","0033928","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,,,,"0.85","0.85","0.85"
"Administration","Public Affairs Specialist 4","0033928","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,,,,"60.56","60.56","60.56"
"Administration","Public Affairs Specialist 4","0033928","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,"2.14","2.14","2.14"
"Administration","Public Affairs Specialist 4","0033928","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,,,,"729.36","729.36","729.36"
"Administration","Public Affairs Specialist 4","0033928","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,,"211.23","372.06"
"Administration","Public Affairs Specialist 4","0033928","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,,"367.27","786.54"
"Administration","Public Affairs Specialist 4","0033928","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,,"2483.55","3407.00","3517.38"
"Administration","Public Affairs Specialist 4","0033928","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,"184.90","255.53","263.99"
"Administration","Public Affairs Specialist 4","0033928","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,"1.53","2.11","1.72"
"Administration","Secretary of State","0001564","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89",,"0.85","0.85","0.85"
"Administration","Secretary of State","0001564","DENTAL INSURANCE","100.89","100.89","100.89","100.89","100.89","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","101.58","101.58","101.58",,,,
"Administration","Secretary of State","0001564","ELECTED OFFICIAL ALLOWANCE","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00",,,"500.00","250.00"
"Administration","Secretary of State","0001564","HEALTH INSURANCE","1264.16","1264.16","1264.16","1264.16","1264.16","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1368.12","1368.12","1368.12",,"154.00","386.15","386.15"
"Administration","Secretary of State","0001564","PERS PENSION OBLIGATION BOND PAYMENT","385.00","385.00","385.00","385.00","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","397.83","358.05",,,,
"Administration","Secretary of State","0001564","PERS RETIREMENT","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1529.73","1376.76",,,,
"Administration","Secretary of State","0001564","REGULAR EMPLOYEES SALARY","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","5775.00",,"6722.23","6416.67","6416.67"
"Administration","Secretary of State","0001564","SOCIAL SECURITY & MEDICARE","506.74","506.75","506.74","506.75","506.75","508.07","508.07","508.08","508.08","508.07","508.07","508.07","508.07","508.08","508.07","508.08","508.07","507.92","507.93","458.82",,"514.25","546.88","527.75"
"Administration","Secretary of State","0001564","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09",,"2.19","2.09","2.09"
"Administration","Supported Employment Worker","0003736","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,"7.80","0.00",,,,,,,,,,
"Administration","Supported Employment Worker","0003736","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,"102.00","1008.00",,,,,,,,,,
"Administration","Supported Employment Worker","0003736","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,"0.11","0.00",,,,,,,,,,
"Administration","Supported Employment Worker","003559","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,"775.25",,,,,,,,,
"Administration","Supported Employment Worker","003559","PERS RETIREMENT",,,,,,,,,,,,,,,"2098.17",,,,,,,,,
"Administration","Supported Employment Worker","003559","SOCIAL SECURITY & MEDICARE",,,,,,,,"67.94","124.84","132.20","132.18","88.14","154.22","132.18","124.86",,,,,,,,,
"Administration","Supported Employment Worker","003559","TEMPORARY EMPLOYEES SALARY",,,,,,,,"888.00","1632.00","1728.00","1728.00","1152.00","2016.00","1728.00","1632.00",,,,,,,,,
"Administration","Supported Employment Worker","003559","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,"1.04","1.90","2.01","2.01","1.34","2.02","2.02","1.90",,,,,,,,,
"Administration","Supported Employment Worker","003728","OVERTIME PAYMENTS",,,,,,,,,,,,,"31.32",,,,,,,,,,,
"Administration","Supported Employment Worker","003728","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,"182.93","79.64",,,,,,,,,,
"Administration","Supported Employment Worker","003728","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,"2359.92","1041.00",,,,,,,,,,
"Administration","Supported Employment Worker","003728","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,"2.39","1.12",,,,,,,,,,
"Administration","Supported Employment Worker","003733","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,"7.34",,,,,,,,,,,
"Administration","Supported Employment Worker","003733","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,"96.00",,,,,,,,,,,
"Administration","Supported Employment Worker","003733","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,"0.11",,,,,,,,,,,
"Administration","Supported Employment Worker","0057259","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,"1.70","0.85",,,,
"Administration","Supported Employment Worker","0057259","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,"2.14",,,,
"Administration","Supported Employment Worker","0057259","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,"324.88","268.37","282.50","332.14","286.12",,,,
"Administration","Supported Employment Worker","0057259","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,,,,"4246.72","3508.16","3692.80","3877.44","2031.04",,,,
"Administration","Supported Employment Worker","0057259","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,"2.57","2.13","2.08","2.02","1.83",,,,
"Administration","Supported Employment Worker","20725","OVERTIME PAYMENTS",,,"212.61",,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","20725","SOCIAL SECURITY & MEDICARE",,,"254.57",,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","20725","TEMPORARY EMPLOYEES SALARY",,,"3115.20","207.68",,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","20725","WORKERS' BENEFIT FUND ASSESSMENT",,,"1.75",,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","20727","SOCIAL SECURITY & MEDICARE","110.53","618.96",,,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","20727","TEMPORARY EMPLOYEES SALARY","1444.82","8091.00",,,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","20727","WORKERS' BENEFIT FUND ASSESSMENT","0.36","2.21",,,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","0004483","OVERTIME PAYMENTS",,,,,,,,,,,,,,,,,,"25.74","77.22",,,,,
"Administration","Supported Employment Worker","0004483","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,"78.20","183.52","173.21",,,,
"Administration","Supported Employment Worker","0004483","PERS RETIREMENT",,,,,,,,,,,,,,,,,,"211.64","496.70","301.17",,,,
"Administration","Supported Employment Worker","0004483","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,"2793.76",,,,
