"division","classification","position","title","_07_31_13","_08_31_13","_09_30_13","_10_31_13","_11_30_13","_12_31_13","_01_31_14","_02_28_14","_03_31_14","_04_30_14","_05_31_14","_06_30_14","_07_31_14","_08_31_14","_09_30_14","_10_31_14","_11_30_14","_12_31_14","_01_31_15","_02_28_15","_03_31_15","_04_30_15","_05_31_15","_06_30_15","total"
"Administration","Procurement & Contract Specialist 2","0003006","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65",,,,"1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","34.65"
"Administration","Procurement & Contract Specialist 2","0003006","HEALTH INSURANCE","1163.23","1163.23","1163.23","1163.23","1163.23","1157.77","1157.77","1157.77",,,,,"1215.76","1215.76","1215.76","1215.76","1215.76","1232.18","1232.18","1232.18","1232.18","1232.18","1232.18","1232.18","23993.52"
"Administration","Procurement & Contract Specialist 2","0003006","OVERTIME PAYMENTS",,,,,,,,"168.29",,,,,,,,,,,,,,,,,"168.29"
"Administration","Procurement & Contract Specialist 2","0003006","PERS PENSION OBLIGATION BOND PAYMENT","279.88","279.88","276.95","293.14","293.14","297.57","297.57","158.51",,,,"173.98","260.97","260.97","266.19","266.19","266.19","274.45","278.85","278.85","278.85","278.85","278.85","278.85","5618.68"
"Administration","Procurement & Contract Specialist 2","0003006","PERS RETIREMENT","701.25","701.25","693.90","693.90","693.90","704.39","704.39","375.21",,,,"411.83","617.75","617.75","630.12","630.12","630.12","649.67","660.09","660.09","660.09","660.09","660.09","802.43","13558.43"
"Administration","Procurement & Contract Specialist 2","0003006","REGULAR EMPLOYEES SALARY","4211.00","4211.00","4166.83","4166.83","4166.83","4229.83","4229.83","2092.83",,,,"2596.67","3895.00","3895.00","3973.00","3973.00","3973.00","4096.26","4162.00","4162.00","4162.00","4162.00","4162.00","4162.00","82848.91"
"Administration","Procurement & Contract Specialist 2","0003006","SOCIAL SECURITY & MEDICARE","332.42","332.43","328.89","328.88","328.87","334.29","334.31","175.52",,,,"198.64","295.12","295.11","301.08","296.64","296.50","306.01","311.05","311.05","311.04","311.05","311.04","311.05","6350.99"
"Administration","Procurement & Contract Specialist 2","0003006","WORK OUT OF CLASS & LEADWORK","210.55","210.55","208.34","208.34","208.34","211.49","211.49","104.64",,,,,,,,,,,,,,,,,"1573.74"
"Administration","Procurement & Contract Specialist 2","0003006","WORKERS' BENEFIT FUND ASSESSMENT","2.41","2.73","2.28","2.72","2.26","2.40","2.72","0.90",,,,"1.46","2.46","2.57","2.71","2.86","2.19","2.53","2.48","2.43","2.73","2.53","2.53","2.82","50.72"
"Administration","Procurement & Contract Specialist 2","0003006","Total","7013.45","7013.78","6953.13","6969.75","6969.28","7049.03","7049.37","4344.96","0.00","0.00","0.00","3384.23","6390.07","6390.17","6491.87","6487.58","6486.77","6669.50","6755.05","6755.00","6755.29","6755.10","6755.09","6897.73","136336.20"
"Administration","Procurement & Contract Specialist 2","0003907","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97",,,,,"19.06"
"Administration","Procurement & Contract Specialist 2","0003907","DENTAL INSURANCE","101.73","101.73","101.73","101.73","101.73","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","105.78","103.44","103.44","-2.34",,,,"1997.13"
"Administration","Procurement & Contract Specialist 2","0003907","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65",,,,,"33.00"
"Administration","Procurement & Contract Specialist 2","0003907","HEALTH INSURANCE","1385.71","1385.71","1385.71","1385.71","1385.71","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1232.18","1232.18","1205.18",,,,,"25187.21"
"Administration","Procurement & Contract Specialist 2","0003907","OVERTIME PAYMENTS",,,,,,,,,,,,"197.76",,,,,,,,,,,,,"197.76"
"Administration","Procurement & Contract Specialist 2","0003907","PERS PENSION OBLIGATION BOND PAYMENT","255.03","255.03","267.19","282.81","282.81","287.03","287.03","287.03","287.03","287.03","287.03","300.28","287.03","287.03","306.66","306.66","306.66","306.66","306.66","306.66",,,,,"5779.35"
"Administration","Procurement & Contract Specialist 2","0003907","PERS RETIREMENT","638.97","638.97","669.45","669.45","669.45","679.44","679.44","679.44","679.44","679.44","679.44","710.81","679.44","679.44","725.91","725.91","725.91","725.91","725.91","725.91",,,,,"13788.08"
"Administration","Procurement & Contract Specialist 2","0003907","REGULAR EMPLOYEES SALARY","3837.00","3837.00","4020.00","4020.00","4020.00","4080.00","4080.00","4080.00","4080.00","4080.00","4080.00","4080.00","4080.00","4080.00","4359.00","4359.00","4359.00","4359.00","4359.00","4359.00",,,,,"82608.00"
"Administration","Procurement & Contract Specialist 2","0003907","SOCIAL SECURITY & MEDICARE","301.93","304.29","318.99","318.99","318.99","324.51","324.51","324.51","324.51","324.51","324.51","339.64","324.50","324.51","346.93","346.92","346.92","345.22","345.23","345.29",,,,,"6575.41"
"Administration","Procurement & Contract Specialist 2","0003907","WORK OUT OF CLASS & LEADWORK","191.85","191.85","201.00","201.00","201.00","204.00","204.00","204.00","204.00","204.00","204.00","204.00","204.00","204.00","217.95","217.95","217.95","217.95","217.95","217.95",,,,,"4130.40"
"Administration","Procurement & Contract Specialist 2","0003907","WORKERS' BENEFIT FUND ASSESSMENT","2.61","2.17","2.19","2.84","2.45","2.26","2.43","2.56","2.54","2.92","2.45","2.37","2.16","2.55","2.79","2.69","2.38","2.34","2.48","2.10",,,,,"49.28"
"Administration","Procurement & Contract Specialist 2","0003907","Total","6717.43","6719.35","6968.86","6985.13","6984.74","6893.78","6893.95","6894.08","6894.06","6894.44","6893.97","7151.40","6893.67","6894.07","7275.78","7275.67","7275.36","7297.66","7295.47","7268.15","-2.34","0.00","0.00","0.00","140364.68"
"Administration","Procurement & Contract Specialist 2","4103401","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,,,"0.97","0.97","0.97","0.97","3.88"
"Administration","Procurement & Contract Specialist 2","4103401","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,,,"103.44","103.44","103.44","103.44","413.76"
"Administration","Procurement & Contract Specialist 2","4103401","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,"292.05","306.65","276.92","233.02","1108.64"
"Administration","Procurement & Contract Specialist 2","4103401","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,"691.34","725.91","655.52","670.56","2743.33"
"Administration","Procurement & Contract Specialist 2","4103401","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,"4359.00","4359.00","3728.77","3312.35","15759.12"
"Administration","Procurement & Contract Specialist 2","4103401","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,"328.63","345.29","311.34","261.22","1246.48"
"Administration","Procurement & Contract Specialist 2","4103401","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,,,"217.95","404.38","165.61","787.94"
"Administration","Procurement & Contract Specialist 2","4103401","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,"1.46","0.00","0.68","1.90","4.04"
"Administration","Procurement & Contract Specialist 2","4103401","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6983.72","7266.04","6688.85","5955.90","26894.51"
"Administration","Procurement & Contract Specialist 3","4103415","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Procurement & Contract Specialist 3","4103415","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","109.70","109.70","109.70","109.70","109.70","109.70","109.70","2594.17"
"Administration","Procurement & Contract Specialist 3","4103415","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Procurement & Contract Specialist 3","4103415","HEALTH INSURANCE","1385.71","1385.71","1385.71","1385.71","1385.71","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1352.23","1352.23","1352.23","1352.23","1352.23","1352.23","1352.23","32582.28"
"Administration","Procurement & Contract Specialist 3","4103415","PERS PENSION OBLIGATION BOND PAYMENT","354.97","368.92","371.96","393.71","393.71","399.60","399.60","399.60","399.60","399.60","399.60","399.60","399.60","415.50","427.61","427.61","427.61","427.61","427.61","427.61","427.61","427.61","427.61","427.61","9771.67"
"Administration","Procurement & Contract Specialist 3","4103415","PERS RETIREMENT","889.40","924.34","931.96","931.96","931.96","945.92","945.92","945.92","945.92","945.92","945.92","945.92","945.92","983.56","1012.21","1012.21","1012.21","1012.21","1012.21","1012.21","1012.21","1012.21","1012.21","1230.49","23500.92"
"Administration","Procurement & Contract Specialist 3","4103415","REGULAR EMPLOYEES SALARY","5086.43","5286.26","5329.88","5329.88","5329.88","5409.70","5409.70","5409.70","5409.70","5409.70","5409.70","5409.70","5409.70","5624.93","5788.83","5788.83","5788.83","5788.83","5788.83","5788.83","5788.83","5788.83","5788.83","5788.83","133153.16"
"Administration","Procurement & Contract Specialist 3","4103415","SOCIAL SECURITY & MEDICARE","420.17","437.03","440.70","440.70","440.70","447.32","447.31","447.33","447.31","447.32","447.31","447.32","447.33","465.46","479.30","479.30","479.28","479.27","479.26","479.28","479.27","479.26","479.27","479.27","11016.07"
"Administration","Procurement & Contract Specialist 3","4103415","WORK OUT OF CLASS & LEADWORK","521.37","541.85","546.32","546.32","546.32","554.50","554.50","554.50","554.50","554.50","554.50","554.50","554.50","576.56","593.37","593.37","593.37","593.37","593.37","593.37","593.37","593.37","593.37","593.37","13648.44"
"Administration","Public Affairs Specialist 2","49730113","PERS RETIREMENT","792.94","830.89","950.23","830.89","935.76","843.34","843.34","1148.38","843.34","843.34","843.34","850.69","843.34","923.21","902.44","906.37",,,,,,,,,"14131.84"
"Administration","Procurement & Contract Specialist 3","4103415","WORKERS' BENEFIT FUND ASSESSMENT","2.75","3.16","1.50","2.92","2.32","2.35","2.72","1.85","2.85","2.28","2.74","2.60","2.34","2.60","2.65","2.63","2.14","2.61","1.92","2.46","2.88","2.21","2.58","2.92","59.98"
"Administration","Procurement & Contract Specialist 3","4103415","Total","8773.51","9059.98","9120.74","9143.91","9143.31","9217.31","9217.67","9216.82","9217.80","9217.24","9217.69","9217.56","9217.31","9526.53","9761.89","9761.87","9761.36","9768.43","9767.73","9768.29","9768.70","9768.02","9768.40","9987.02","226389.09"
"Administration","Public Affairs Specialist 2","49730111","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,"0.48","0.95","0.95","0.95","0.95","0.95","0.95","0.95","7.13"
"Administration","Public Affairs Specialist 2","49730111","DENTAL INSURANCE",,,,,,,,,,,,,,,,,"36.64","75.62","75.62","75.62","75.62","103.60","103.60","103.60","649.92"
"Administration","Public Affairs Specialist 2","49730111","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,"0.83","1.65","1.65","1.65","1.65","1.65","1.65","1.65","12.38"
"Administration","Public Affairs Specialist 2","49730111","HEALTH INSURANCE",,,,,,,,,,,,,,,,,"503.42","1009.23","1009.23","1009.23","1009.23","1382.51","1382.51","1382.51","8687.87"
"Administration","Public Affairs Specialist 2","49730111","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,"88.39","337.24","353.56","353.56","353.56","337.24","353.56","353.56","2530.67"
"Administration","Public Affairs Specialist 2","49730111","PERS RETIREMENT",,,,,,,,,,,,,,,,,"209.24","798.31","836.93","836.93","836.93","798.31","836.93","1017.41","6170.99"
"Administration","Public Affairs Specialist 2","49730111","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,,,,,,"3.25","3.25","6.50"
"Administration","Public Affairs Specialist 2","49730111","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,"1319.26","5033.48","5277.00","5277.00","5277.00","5033.48","5277.00","5277.00","37771.22"
"Administration","Public Affairs Specialist 2","49730111","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,"98.69","380.58","399.20","399.20","399.20","375.14","374.64","374.64","2801.29"
"Administration","Public Affairs Specialist 2","49730111","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,"0.54","2.86","2.72","2.44","2.96","2.54","2.69","2.58","19.33"
"Administration","Public Affairs Specialist 2","49730111","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2257.49","7639.92","7956.86","7956.58","7957.10","8035.42","8336.78","8517.15","58657.30"
"Administration","Public Affairs Specialist 2","49730112","BASIC LIFE INSURANCE - $5.000","0.48","0.47","0.47","0.48","0.47","0.47","0.47","0.48","0.47","0.48","0.48","0.47","0.48","0.47","0.47","0.47","0.47","0.48","0.49","0.48","0.48","0.48","0.49","0.49","11.44"
"Administration","Public Affairs Specialist 2","49730112","DENTAL INSURANCE","37.12","37.12","37.12","37.12","37.12","36.64","36.64","36.64","36.64","36.64","36.64","36.64","36.64","36.64","36.64","36.64","36.64","38.60","38.61","38.60","38.60","38.60","38.61","38.61","895.51"
"Administration","Public Affairs Specialist 2","49730112","EMPLOYMENT RELATIONS BOARD ASSESSMENT","0.83","0.82","0.82","0.83","0.82","0.82","0.82","0.83","0.82","0.83","0.83","0.82","0.83","0.82","0.82","0.82","0.82","0.82","0.83","0.82","0.82","0.82","0.83","0.83","19.77"
"Administration","Public Affairs Specialist 2","49730112","HEALTH INSURANCE","445.91","445.91","445.91","445.91","445.91","443.71","443.71","443.72","443.71","443.72","443.72","443.71","443.72","443.71","443.71","443.71","443.71","449.70","449.71","449.70","449.70","449.70","449.71","449.71","10702.04"
"Administration","Public Affairs Specialist 2","49730112","OVERTIME PAYMENTS",,,"242.70",,"315.51",,,"49.43",,,,,,,,,"210.45",,,,,,,,"818.09"
"Administration","Public Affairs Specialist 2","49730112","PERS PENSION OBLIGATION BOND PAYMENT","177.53","177.53","192.90","187.90","209.04","190.73","190.73","168.02","190.73","190.73","194.55","200.08","200.08","200.08","186.75","206.21","227.90","213.81","213.81","213.81","213.81","213.81","224.60","228.91","4814.05"
"Administration","Public Affairs Specialist 2","49730112","PERS RETIREMENT","396.57","396.57","430.88","396.57","441.19","402.51","402.51","354.59","402.51","402.51","410.59","422.25","422.25","422.25","394.10","435.17","480.98","451.22","451.22","451.22","451.22","451.22","473.99","454.74","10198.83"
"Administration","Public Affairs Specialist 2","49730112","REGULAR EMPLOYEES SALARY","2671.01","2671.00","2671.00","2671.01","2671.00","2711.00","2710.99","2341.18","2711.00","2711.01","2765.41","2844.00","2844.01","2844.00","2654.44","2899.57","2894.42","2894.42","2894.42","2894.42","2894.42","2894.42","2998.77","3040.51","66797.43"
"Administration","Public Affairs Specialist 2","49730112","SOCIAL SECURITY & MEDICARE","212.60","212.60","231.17","212.60","236.74","216.50","216.50","190.58","216.50","216.50","220.86","227.18","227.18","227.18","211.95","234.16","258.96","243.63","243.62","243.63","243.63","243.62","255.94","258.20","5502.03"
"Administration","Public Affairs Specialist 2","49730112","WORK OUT OF CLASS & LEADWORK","133.55","133.55","133.55","133.55","133.55","135.55","135.55","117.06","135.55","135.55","138.27","142.20","142.20","142.20","132.72","178.01","296.68","296.68","296.69","296.68","296.68","296.68","353.34","376.00","4712.04"
"Administration","Public Affairs Specialist 2","49730112","WORKERS' BENEFIT FUND ASSESSMENT","1.36","1.42","1.24","1.36","1.40","1.22","1.36","1.11","1.16","1.34","1.30","1.29","1.29","1.36","1.02","1.09","1.22","1.42","1.19","1.15","1.42","1.36","1.27","1.21","30.56"
"Administration","Public Affairs Specialist 2","49730112","Total","4076.96","4076.99","4387.76","4087.33","4492.75","4139.15","4139.28","3703.64","4139.09","4139.31","4212.65","4318.64","4318.68","4318.71","4062.62","4435.85","4852.25","4590.78","4590.59","4590.51","4590.78","4590.71","4797.55","4849.21","104501.79"
"Administration","Public Affairs Specialist 2","49730113","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95",,,,,,,,,"15.20"
"Administration","Public Affairs Specialist 2","49730113","DENTAL INSURANCE","99.49","99.49","99.49","99.49","99.49","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18",,,,,,,,,"1577.43"
"Administration","Public Affairs Specialist 2","49730113","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65",,,,,,,,,"26.40"
"Administration","Public Affairs Specialist 2","49730113","HEALTH INSURANCE","1195.01","1195.01","1195.01","1195.01","1195.01","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12",,,,,,,,,"19055.37"
"Administration","Public Affairs Specialist 2","49730113","OVERTIME PAYMENTS",,,"843.98",,"741.68",,,"2157.28",,,,"51.92",,"272.25",,"27.77",,,,,,,,,"4094.88"
"Administration","Public Affairs Specialist 2","49730113","PERS PENSION OBLIGATION BOND PAYMENT","354.97","371.96","425.38","393.71","443.40","399.60","399.60","544.14","399.60","399.60","399.60","403.08","399.60","437.44","427.61","429.47",,,,,,,,,"6628.76"
"Administration","Public Affairs Specialist 2","49730113","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25",,,,,,,,,,,,,,,,,,,,"16.25"
"Administration","Public Affairs Specialist 2","49730113","REGULAR EMPLOYEES SALARY","5086.43","5329.88","5329.88","5329.88","5329.88","5409.70","5409.70","5409.70","5409.70","5409.70","5409.70","5409.70","5409.70","5675.09","5788.83","6139.50",,,,,,,,,"87286.97"
"Administration","Public Affairs Specialist 2","49730113","SOCIAL SECURITY & MEDICARE","473.06","493.57","558.15","493.58","550.32","498.15","497.68","662.73","497.69","497.68","497.70","501.65","497.70","540.90","529.66","562.82",,,,,,,,,"8353.04"
"Administration","Public Affairs Specialist 2","49730113","WORK OUT OF CLASS & LEADWORK","521.37","546.32","546.32","546.32","546.32","554.50","554.50","554.50","554.50","554.50","554.50","554.50","554.50","581.71","593.37","629.31",,,,,,,,,"8947.04"
"Administration","Public Affairs Specialist 2","49730113","WORKERS' BENEFIT FUND ASSESSMENT","2.82","2.72","2.50","2.86","2.49","1.89","2.69","2.96","0.55","2.72","2.77","2.76","1.77","2.79","1.75","2.43",,,,,,,,,"38.47"
"Administration","Public Affairs Specialist 2","49730113","Total","8531.94","8875.69","9956.79","8897.59","9850.20","8997.08","8997.41","11769.59","8995.28","8997.44","8997.51","9064.20","8996.51","9723.29","9533.56","9987.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","150171.65"
"Administration","Public Affairs Specialist 3","0030050","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Public Affairs Specialist 3","0030050","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.15","112.15","112.15","112.15","112.15","112.15","112.15","2639.88"
"Administration","Public Affairs Specialist 3","0030050","HEALTH INSURANCE","1322.46","1322.46","1322.46","1322.46","1322.46","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","32626.91"
"Administration","Public Affairs Specialist 3","0030050","PERS PENSION OBLIGATION BOND PAYMENT","471.14","471.14","471.14","498.68","498.68","475.66","479.72","505.85","482.83","505.85","505.85","505.85","505.85","482.83","515.97","515.97","515.97","492.95","515.97","515.97","515.97","515.97","515.97","515.97","11997.75"
"Administration","Public Affairs Specialist 3","0030050","PERS RETIREMENT","1052.44","1052.44","1052.44","1052.44","1052.44","1003.87","1012.42","1067.57","1019.00","1067.57","1067.57","1067.57","1067.57","1019.00","1088.92","1088.92","1088.92","1040.35","1088.92","1088.92","1088.92","1088.92","1088.92","1025.00","25431.05"
"Administration","Public Affairs Specialist 3","0030050","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,"3.25","3.25","3.25",,,,,"9.75"
"Administration","Public Affairs Specialist 3","0030050","REGULAR EMPLOYEES SALARY","7443.00","7443.00","7443.00","7443.00","7443.00","7099.48","7159.96","7550.00","7206.48","7550.00","7550.00","7550.00","7550.00","7206.48","7701.00","7701.00","7701.00","7357.48","7701.00","7701.00","7701.00","7701.00","7701.00","7701.00","180303.88"
"Administration","Public Affairs Specialist 3","0030050","SOCIAL SECURITY & MEDICARE","565.93","565.94","565.93","565.94","565.93","539.47","544.10","573.94","547.65","573.95","573.93","573.94","573.94","547.66","585.48","585.49","585.49","551.38","577.65","577.65","585.31","585.30","585.30","585.31","13682.61"
"Administration","Public Affairs Specialist 3","0030050","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","71.04"
"Administration","Public Affairs Specialist 3","0030050","Total","10968.99","10969.00","10968.99","10996.54","10996.53","10600.27","10677.99","11179.15","10737.75","11179.16","11179.14","11179.15","11179.15","10737.76","11373.16","11373.17","11373.17","10930.66","11372.04","11372.04","11376.45","11376.44","11376.44","11312.53","266785.67"
"Administration","Public Service Rep 3","0016001","BASIC LIFE INSURANCE - $5.000","0.95","0.95",,,,,,,,,,,,,,,,,,,,,,,"1.90"
"Administration","Public Service Rep 3","0016001","DENTAL INSURANCE","101.73","101.73",,,,,,,,,,,,,,,,,,,,,,,"203.46"
"Administration","Public Service Rep 3","0016001","HEALTH INSURANCE","974.33","974.33",,,,,,,,,,,,,,,,,,,,,,,"1948.66"
"Administration","Public Service Rep 3","0016001","PERS PENSION OBLIGATION BOND PAYMENT","102.85","102.85",,,,,,,,,,,,,,,,,,,,,,,"205.70"
"Administration","Public Service Rep 3","0016001","PERS RETIREMENT","229.75","229.75",,,,,,,,,,,,,,,,,,,,,,,"459.50"
"Administration","Public Service Rep 3","0016001","REGULAR EMPLOYEES SALARY","1624.80","1624.80","955.76",,,,,,,,,,,,,,,,,,,,,,"4205.36"
"Administration","Public Service Rep 3","0016001","SOCIAL SECURITY & MEDICARE","117.45","117.46",,,,,,,,,,,,,,,,,,,,,,,"234.91"
"Administration","Public Service Rep 3","0016001","WORKERS' BENEFIT FUND ASSESSMENT","1.32","1.17",,,,,,,,,,,,,,,,,,,,,,,"2.49"
"Administration","Public Service Rep 3","0016001","Total","3153.18","3153.04","955.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7261.98"
"Administration","Public Service Rep 3","2103222","BASIC LIFE INSURANCE - $5.000",,,"0.56",,,,,,,,,,,,,,,,,,,,,,"0.56"
"Administration","Public Service Rep 3","2103222","DENTAL INSURANCE",,,"59.78",,,,,,,,,,,,,,,,,,,,,,"59.78"
"Administration","Public Service Rep 3","2103222","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,"0.97",,,,,,,,,,,,,,,,,,,,,,"0.97"
"Administration","Public Service Rep 3","2103222","HEALTH INSURANCE",,,"572.57",,,,,,,,,,,,,,,,,,,,,,"572.57"
"Administration","Public Service Rep 3","2103222","PERS PENSION OBLIGATION BOND PAYMENT",,,"59.22",,,,,,,,,,,,,,,,,,,,,,"59.22"
"Administration","Public Service Rep 3","2103222","PERS RETIREMENT",,,"132.30",,,,,,,,,,,,,,,,,,,,,,"132.30"
"Administration","Public Service Rep 3","2103222","SOCIAL SECURITY & MEDICARE",,,"67.99",,,,,,,,,,,,,,,,,,,,,,"67.99"
"Administration","Public Service Rep 3","2103222","WORKERS' BENEFIT FUND ASSESSMENT",,,"0.84",,,,,,,,,,,,,,,,,,,,,,"0.84"
"Administration","Public Service Rep 3","2103222","Total","0.00","0.00","894.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","894.23"
"Administration","Public Service Rep 4","0036014","OVERTIME PAYMENTS",,,,,,,,,,,,,,,,,,,,,"136.79",,,,"136.79"
"Administration","Public Service Rep 4","0036014","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,"10.44",,,,"10.44"
"Administration","Public Service Rep 4","0036014","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","175.73","0.00","0.00","0.00","175.73"
"Administration","Public Service Rep 4","4103417","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95",,,,,,,,,,,,,,,,,,,,"4.75"
"Administration","Public Service Rep 4","4103417","DENTAL INSURANCE","98.10","98.10","98.10","98.10","98.10",,,,,,,,,,,,,,,,,,,,"490.50"
"Administration","Public Service Rep 4","4103417","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65",,,,,,,,,,,,,,,,,,,,"8.25"
"Administration","Public Service Rep 4","4103417","HEALTH INSURANCE","1261.78","1261.78","1261.78","1261.78","1261.78",,,,,,,,,,,,,,,,,,,,"6308.90"
"Administration","Public Service Rep 4","4103417","PERS PENSION OBLIGATION BOND PAYMENT","148.76","148.76","148.76","157.45","157.45",,,,,,,,,,,,,,,,,,,,"761.18"
"Administration","Public Service Rep 4","4103417","PERS RETIREMENT","332.29","332.29","332.29","332.29","332.29",,,,,,,,,,,,,,,,,,,,"1661.45"
"Administration","Public Service Rep 4","4103417","REGULAR EMPLOYEES SALARY","2350.00","2350.00","2350.00","2350.00","2350.00",,,,,,,,,,,,,,,,,,,,"11750.00"
"Administration","Public Service Rep 4","4103417","SOCIAL SECURITY & MEDICARE","180.00","180.01","180.01","180.00","180.00",,,,,,,,,,,,,,,,,,,,"900.02"
"Administration","Public Service Rep 4","4103417","WORKERS' BENEFIT FUND ASSESSMENT","2.60","2.79","2.29","2.48","1.98",,,,,,,,,,,,,,,,,,,,"12.14"
"Administration","Public Service Rep 4","4103417","Total","4376.13","4376.33","4375.83","4384.70","4384.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21897.19"
"Administration","Research Analyst 4","5103499","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,"0.10","0.10","0.10","0.10","0.10","0.10","0.10","0.70"
