"the_geom","placeid","yearplaceid","city","state","citystate","year","month","docksuspended","dockclosed","docklesssuspended","docklessclosed","scootersuspended","scooterclosed","dockid","stationct","stationct_pct","stationct_bin","dockct","docknm","docknmsuspended","docklessct","docklessct_bin","docklessnm","docklessnmsuspended","scooterct","scooterct_bin","scooternm","scooternmsuspended","lat","lon","type","suspscooterct","closedscooterct","suspdocklessct","closeddocklessct","closeddockct","suspdockct","docknotes","docklessnotes","scooternotes","docksuspendednotes","docklesssuspendednotes","scootersuspendednotes","dockclosednotes","docklessclosednotes","scooterclosednotes"
"POINT (-77.12338890613549 39.04064995)","MD00125","2020MD00125","North Bethesda","MD","North Bethesda, MD","2020","6",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Lyft",,"39.04064995","-77.12338890613549","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.492786 38.9786401)","MD00116","2020MD00116","Annapolis","MD","Annapolis, MD","2020","6",,,,"6/2020",,,,"0",,"0","0",,,"0","0",,"Pace","0","0",,,"38.9786401","-76.492786",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-92.1040796 46.7207737)","WI00230","2020WI00230","Superior","WI","Superior, WI","2020","9",,"9/2020",,,,,,"0",,"0","0",,"Superior","0","0",,,"0","0",,,"46.7207737","-92.1040796",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-104.984862 39.7392364)","CO0042","2020CO0042","Denver","CO","Denver, CO","2020","7",,"7/2020",,,,,,"0",,"0","0",,"Denver Bcycle","2","2","Jump, Lime",,"5","4","Lime, Lyft, Razor, Bird, Spin",,"39.7392364","-104.984862","Dockless and e-scooters","0","0","0","0","1","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,,
"POINT (-84.7420519 39.5103048)","OH00169","2020OH00169","Oxford","OH","Oxford, OH","2020","6",,,,,"6/2020",,,"0",,"0","0",,,"0","0",,,"1","1","Lime","Lime","39.5103048","-84.7420519","E-scooters only","1","0","0","0","0","0",,,,,,,,,
"POINT (-111.8314792 33.4151117)","AZ005","2020AZ005","Mesa","AZ","Mesa, AZ","2020","12",,,,"12/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"33.4151117","-111.8314792",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-111.8867975 40.7596198)","UT00210","2020UT00210","Salt Lake City","UT","Salt Lake City, UT","2020","3",,,,,"3/2020",,"15.0","46","0.723156736362207","4","1","GreenBikes",,"0","0",,,"4","4","Bird, Lime, Spin, LINK","Bird","40.7596198","-111.8867975","Docked and e-scooters","1","0","0","0","0","0",,,,,,,,,
"POINT (-118.4912273 34.0194704)","CA0033","2020CA0033","Santa Monica","CA","Santa Monica, CA","2020","7",,,,"7/2020",,"7/2020",,"90","1.414871875491275","4","1","Breeze",,"0","0",,"Jump, Lime","2","2","Bird, Lyft","Jump, Lime","34.0194704","-118.4912273","Docked and e-scooters","0","2","2","0","0","0",,,,,,,,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020"
"POINT (-80.1392121 25.9564812)","FL0047","2020FL0047","Aventura","FL","Aventura, FL","2020","8","8/2020",,,,,,"85.0","6","0.094324791699418","4","1","Aventura","Aventura","0","0",,,"0","0",,,"25.9564812","-80.1392121","Docked only","0","0","0","0","0","1",,,,,,,,,
"POINT (-77.0365427 38.8950368)","DC0046","2020DC0046","Washington","DC","Washington, DC","2020","8",,,,,,,"56.0","596","9.369595975475555","4","1","Capital Bikeshare",,"1","1","Jump",,"8","4","Jump, Lyft, Lime, Skip, Spin, Bird, Bolt, Razor",,"38.8950368","-77.0365427","All micro","0","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-76.2602336 36.8968052)","VA00219","2020VA00219","Norfolk","VA","Norfolk, VA","2020","11",,,,"11/2020",,,,"0",,"0","0",,,"0","0",,"Pace","1","1","Lime",,"36.8968052","-76.2602336","E-scooters only","0","0","1","0","0","0",,,,,,,,,
"POINT (-80.4136767 37.2296566)","VA00215","2020VA00215","Blacksburg","VA","Blacksburg, VA","2020","6",,,,,,,"125.0","12","0.188649583398837","4","1","ROAM NRV",,"0","0",,,"0","0",,,"37.2296566","-80.4136767","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.0991967 32.6781085)","CA0022","2020CA0022","National City","CA","National City, CA","2020","5",,,,"5/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"32.6781085","-117.0991967",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-85.1824269 42.3192548)","MI00126","2020MI00126","Battle Creek","MI","Battle Creek, MI","2020","8",,"8/2020",,,,,,"0",,"0","0",,"Battle Creek Bcycle","0","0",,,"0","0",,,"42.3192548","-85.1824269",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-111.9400091 33.4255056)","AZ008","2020AZ008","Tempe","AZ","Tempe, AZ","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Spin, Bird, Razor",,"33.4255056","-111.9400091","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-112.074141 33.4484367)","AZ006","2020AZ006","Phoenix","AZ","Phoenix, AZ","2020","6",,,,,"6/2020","6/2020",,"112","1.760729445055809","4","1","Grid",,"0","0",,,"2","2","Spin, Razor","Spin","33.4484367","-112.074141","Docked and e-scooters","1","1","0","0","0","0",,,,,,,,,
"POINT (-77.1929215 39.1399187)","MD00126","2020MD00126","Gaithersburg","MD","Gaithersburg, MD","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"4","4","Bird, Lyft, Spin, Lime",,"39.1399187","-77.1929215","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-92.9174074 41.4073138)","IA00251","2020IA00251","Pella","IA","Pella, IA","2020","12",,,,"12/2020",,,,"0",,"0","0",,,"0","0",,"Veoride","0","0",,,"41.4073138","-92.9174074",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-88.3147539 41.7571701)","IL0077","2020IL0077","Aurora","IL","Aurora, IL","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Aurora","0","0",,,"0","0",,,"41.7571701","-88.3147539",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-80.19362 25.7741728)","FL0055","2020FL0055","Miami","FL","Miami, FL","2020","1",,,,,,,"5.0","157","2.468165382801446","4","1","Citi Bike Miami",,"0","0",,,"8","4","Lime, Lyft, Spin, Bird, Helbiz, Wheels, Bolt, Baus",,"25.7741728","-80.19362","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.1413417 33.1838787)","TX00243","2020TX00243","Denton","TX","Denton, TX","2020","2",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"33.1838787","-97.1413417","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-119.8562131 34.4115125)","CA00171","2020CA00171","Isla Vista","CA","Isla Vista, CA","2020","5",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"34.4115125","-119.8562131","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.1474244 43.0481221)","NY00254","2020NY00254","Syracuse","NY","Syracuse, NY","2020","4",,,,,,,,"0",,"0","0",,,"1","1","Gotcha",,"0","0",,,"43.0481221","-76.1474244","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.6944313 40.2981599)","UT00214","2020UT00214","Orem","UT","Orem, UT","2020","12",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Lime, LINK",,"40.2981599","-111.6944313","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.1433786 26.1223084)","FL0050","2020FL0050","Fort Lauderdale","FL","Fort Lauderdale, FL","2020","5",,,,,,"5/2020","12.0","21","0.330136770947964","4","1","Broward Bcycle",,"0","0",,,"0","0",,"Lime, Bird, Bolt","26.1223084","-80.1433786","Docked only","0","3","0","0","0","0",,,,,,,,,
"POINT (-157.855676 21.304547)","HI0072","2020HI0072","Honolulu","HI","Honolulu, HI","2020","5",,,,,,,"111.0","136","2.138028611853482","4","1","Hawaii Bikibike",,"0","0",,,"0","0",,,"21.304547","-157.855676","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.8430827 35.2272086)","NC00139","2020NC00139","Charlotte","NC","Charlotte, NC","2020","4",,,,,"4/2020",,"13.0","29","0.455903159880522","4","1","Charlotte Bcycle",,"0","0",,,"3","3","Bird, Lime, Spin","Bird, Lime, Spin","35.2272086","-80.8430827","Docked and e-scooters","3","0","0","0","0","0",,,,,,,,,
"POINT (-73.754968 42.6511674)","NY00156","2020NY00156","Albany","NY","Albany, NY","2020","10",,,,,,,"113.0","80","1.257663889325578","4","1","CDPHP (seasonal typically begins operations in June)",,"0","0",,,"0","0",,,"42.6511674","-73.754968","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-85.759407 38.2542376)","KY0093","2020KY0093","Louisville","KY","Louisville, KY","2020","9",,,,,,"9/2020","102.0","40","0.628831944662789","4","1","Lou Velo",,"0","0",,,"3","3","Lime, Bird, Spin","Bolt","38.2542376","-85.759407","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-95.677556 39.049011)","KS0090","2020KS0090","Topeka","KS","Topeka, KS","2020","5",,,,,,,,"204","3.207042917780224","4","1","Topeka Metro Bikes",,"0","0",,,"0","0",,,"39.049011","-95.677556","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.19362 25.7741728)","FL0055","2020FL0055","Miami","FL","Miami, FL","2020","12",,,,,,"12/2020","5.0","157","2.468165382801446","4","1","Citi Bike Miami",,"0","0",,,"7","4","Lyft, Spin, Bird, Helbiz, Wheels, Bolt, Baus","Lime","25.7741728","-80.19362","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-80.19362 25.7741728)","FL0055","2020FL0055","Miami","FL","Miami, FL","2020","6","6/2020",,,,"6/2020",,"5.0","157","2.468165382801446","4","1","Citi Bike Miami","Citi Bike Miami","0","0",,,"8","4","Lime, Lyft, Spin, Bird, Helbiz, Wheels, Bolt, Baus","Lime, Lyft, Spin, Bird, Helbiz, Wheels, Bolt, Baus","25.7741728","-80.19362","Docked and e-scooters","8","0","0","0","0","1",,,,,,,,,
"POINT (-85.6678639 42.9632405)","MI0079","2020MI0079","Grand Rapids","MI","Grand Rapids, MI","2020","1",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"42.9632405","-85.6678639",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-84.5553805 42.7337712)","MI00129","2020MI00129","Lansing","MI","Lansing, MI","2020","4",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Gotcha, Lime",,"42.7337712","-84.5553805","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-105.0668085 40.5508527)","CO0043","2020CO0043","Fort Collins","CO","Fort Collins, CO","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Bird",,"40.5508527","-105.0668085","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-121.493895 38.5810606)","CA0024","2020CA0024","Sacramento","CA","Sacramento, CA","2020","5",,,"5/2020",,"5/2020",,,"0",,"0","0",,,"1","1","Jump","Jump","4","4","Jump, Lime, Spin, Bird","Jump, Lime, Spin, Bird","38.5810606","-121.493895","Dockless and e-scooters","4","0","0","1","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,
"POINT (-87.922497 43.0349931)","WI00229","2020WI00229","Milwaukee","WI","Milwaukee, WI","2020","1",,,,,,,"50.0","69","1.084735104543311","4","1","Bublr Bikes",,"0","0",,,"0","0",,,"43.0349931","-87.922497","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.674194 45.5202471)","OR00179","2020OR00179","Portland","OR","Portland, OR","2020","6",,,,,,"6/2020","74.0","158","2.483886181418016","4","1","BikeTown Portland",,"0","0",,,"5","4","Spin, Razor, Lime, Bird, Bolt","Shared","45.5202471","-122.674194","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-121.9544387 37.7648021)","CA0029","2020CA0029","San Ramon","CA","San Ramon, CA","2020","6",,"6/2020",,,,,,"0",,"0","0",,"BriteBikes","0","0",,,"0","0",,,"37.7648021","-121.9544387",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-90.2428756 38.6319657)","MO00138","2020MO00138","St. Louis","MO","St. Louis, MO","2020","12",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Spin",,"38.6319657","-90.2428756","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-79.7919754 36.0726355)","NC00141","2020NC00141","Greensboro","NC","Greensboro, NC","2020","1",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"36.0726355","-79.7919754","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-115.148516 36.1672559)","NV00154","2020NV00154","Las Vegas","NV","Las Vegas, NV","2020","12",,,,,,,"78.0","19","0.298695173714825","4","1","RTC Bikeshare",,"0","0",,,"0","0",,,"36.1672559","-115.148516","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-96.789821 46.877229)","ND00144","2020ND00144","Fargo","ND","Fargo, ND","2020","7",,"7/2020",,,,,,"0",,"0","0",,"Great Rides (seasonal operations typically begin in March)","0","0",,,"0","0",,,"46.877229","-96.789821",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-122.8718605 42.3264181)","OR00178","2020OR00178","Medford","OR","Medford, OR","2020","4",,,,,,,,"11","0.172928784782267","4","1","Zagster Jackson County",,"0","0",,,"0","0",,,"42.3264181","-122.8718605","Docked only","0","0","0","0","0","0","Serves both Medford and Ashland, OR",,,,,,,,
"POINT (-117.42351 47.6571934)","WA00226","2020WA00226","Spokane","WA","Spokane, WA","2020","4",,,"4/2020",,"4/2020",,,"0",,"0","0",,,"1","1","Lime","Lime","1","1","Lime","Lime","47.6571934","-117.42351","Dockless and e-scooters","1","0","0","1","0","0",,,,,,,,,
"POINT (-111.8867975 40.7596198)","UT00210","2020UT00210","Salt Lake City","UT","Salt Lake City, UT","2020","1",,,,,,,"15.0","46","0.723156736362207","4","1","GreenBikes",,"0","0",,,"4","4","Bird, Lime, Spin, LINK",,"40.7596198","-111.8867975","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-98.4951405 29.4246002)","TX00205","2020TX00205","San Antonio","TX","San Antonio, TX","2020","3",,,,,,"3/2020","22.0","48","0.754598333595347","4","1","San Antonio Bcycle",,"0","0",,,"2","2","Bird, Razor","Lime","29.4246002","-98.4951405","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-96.6925096 33.0136764)","TX00204","2020TX00204","Plano","TX","Plano, TX","2020","4",,,,,,"4/2020",,"0",,"0","0",,,"0","0",,,"2","2","Boaz Bikes, Razor","Lime","33.0136764","-96.6925096","E-scooters only","0","1","0","0","0","0",,,,,,,,,
"POINT (-74.0060152 40.7127281)","NY00160","2020NY00160","New York","NY","New York, NY","2020","4",,,,,,,"3.0","1011","15.89372740135199","4","1","Citi Bike",,"0","0",,,"0","0",,,"40.7127281","-74.0060152","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.2713563 37.8044557)","CA0023","2020CA0023","Oakland","CA","Oakland, CA","2020","9",,,,,"9/2020",,"42.0","490","7.703191322119165","4","1","Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019)",,"0","0",,,"4","4","Lime, Lyft, Bird, Clevr","Lime, Lyft, Bird, Clevr","37.8044557","-122.2713563","Docked and e-scooters","4","0","0","0","0","0",,,,,,,,,
"POINT (-93.6046655 41.5910323)","IA0073","2020IA0073","Des Moines","IA","Des Moines, IA","2020","12",,,,,,,"14.0","22","0.345857569564534","4","1","Des Moines Bcycle",,"0","0",,,"0","0",,,"41.5910323","-93.6046655","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.330062 47.6038321)","WA00225","2020WA00225","Seattle","WA","Seattle, WA","2020","6",,,,,,,,"0",,"0","0",,,"1","1","Jump",,"0","0",,,"47.6038321","-122.330062","Dockless only","0","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,,
"POINT (-106.650985 35.0841034)","NM00153","2020NM00153","Albuquerque","NM","Albuquerque, NM","2020","5",,,,,"5/2020",,,"0",,"0","0",,,"1","1","Pace",,"1","1","Spin","Spin","35.0841034","-106.650985","Dockless and e-scooters","1","0","0","0","0","0",,,,,,,,,
"POINT (-86.1189257 39.9788017)","IN0082","2020IN0082","Carmel","IN","Carmel, IN","2020","12",,"12/2020",,,,,,"0",,"0","0",,"Carmel Bike Share","0","0",,,"0","0",,,"39.9788017","-86.1189257",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-94.1574328 36.0625843)","AR00235","2020AR00235","Fayetteville","AR","Fayetteville, AR","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Spin",,"36.0625843","-94.1574328","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-85.0766113 33.5801103)","GA0067","2020GA0067","Carrollton","GA","Carrollton, GA","2020","12",,"12/2020",,,,,,"0",,"0","0",,"Carrollton","0","0",,,"0","0",,,"33.5801103","-85.0766113",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-67.1391124 18.2011161)","PR00256","2020PR00256","Mayaguez","PR","Mayaguez, PR","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Skootel",,"18.2011161","-67.1391124","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.9400091 33.4255056)","AZ008","2020AZ008","Tempe","AZ","Tempe, AZ","2020","6",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Spin, Bird, Razor",,"33.4255056","-111.9400091","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-96.789821 46.877229)","ND00144","2020ND00144","Fargo","ND","Fargo, ND","2020","9",,"9/2020",,,,,,"0",,"0","0",,"Great Rides (seasonal operations typically begin in March)","0","0",,,"0","0",,,"46.877229","-96.789821",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-80.2440518 36.0998131)","NC00143","2020NC00143","Winston-Salem","NC","Winston-Salem, NC","2020","4",,,,,,,,"12","0.188649583398837","4","1","WinstonSalem",,"0","0",,,"3","3","Zagster, Veoride, Spin",,"36.0998131","-80.2440518","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.1238767 47.6694141)","WA002241","2020WA002241","Redmond","WA","Redmond, WA","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"47.6694141","-122.1238767","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-78.6390989 35.7803977)","NC00142","2020NC00142","Raleigh","NC","Raleigh, NC","2020","9",,,,,,,"140.0","30","0.471623958497092","4","1","Citrix Bikeshare",,"0","0",,,"1","1","Gotcha",,"35.7803977","-78.6390989","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-121.988571 37.5482697)","CA00236","2020CA00236","Fremont","CA","Fremont, CA","2020","6",,,,,,,,"0",,"0","0",,,"1","1","Eastbay (HOPR)",,"1","1","Eastbay (HOPR)",,"37.5482697","-121.988571","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-118.191604 33.7690164)","CA0018","2020CA0018","Long Beach","CA","Long Beach, CA","2020","1",,,,,,,"72.0","76","1.194780694859299","4","1","Long Beach, CA Bikeshare",,"0","0",,,"5","4","Spin, Bird, Lime, Razor, Skip",,"33.7690164","-118.191604","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.2358004 42.3756401)","MA00112","2020MA00112","Waltham","MA","Waltham, MA","2020","10",,,,"10/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3756401","-71.2358004",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-71.0037374 42.2509914)","MA00109","2020MA00109","Quincy","MA","Quincy, MA","2020","7",,,,"7/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.2509914","-71.0037374",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-122.674194 45.5202471)","OR00179","2020OR00179","Portland","OR","Portland, OR","2020","4",,,,,"4/2020","4/2020","74.0","158","2.483886181418016","4","1","BikeTown Portland",,"0","0",,,"5","4","Spin, Razor, Lime, Bird, Bolt","Lime, Bird","45.5202471","-122.674194","Docked and e-scooters","2","1","0","0","0","0",,,,,,,,,
"POINT (-85.1824269 42.3192548)","MI00126","2020MI00126","Battle Creek","MI","Battle Creek, MI","2020","3",,"3/2020",,,,,,"0",,"0","0",,"Battle Creek Bcycle","0","0",,,"0","0",,,"42.3192548","-85.1824269",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-71.4128343 41.8239891)","RI00183","2020RI00183","Providence","RI","Providence, RI","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Veoride, Spin",,"41.8239891","-71.4128343","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-79.9402728 32.7876012)","SC00184","2020SC00184","Charleston","SC","Charleston, SC","2020","12",,,,,,,"84.0","31","0.487344757113661","4","1","Holy Spokes",,"0","0",,,"0","0",,,"32.7876012","-79.9402728","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-123.033121 44.9391565)","MA00111","2020MA00111","Salem","MA","Salem, MA","2020","2",,,,,,,,"17","0.267253576481685","4","1","Salem",,"0","0",,,"0","0",,,"44.9391565","-123.033121","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-90.0782127 29.9759983)","LA0094","2020LA0094","New Orleans","LA","New Orleans, LA","2020","12",,"12/2020",,,,,,"0",,"0","0",,"New Orleans Bikeshare","0","0",,,"0","0",,,"29.9759983","-90.0782127",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-72.505714 42.3685658)","MA00249","2020MA00249","Amherst","MA","Amherst, MA","2020","12",,,,,,,"139.0","54","0.848923125294765","4","1","ValleyBike",,"0","0",,,"0","0",,,"42.3685658","-72.505714","Docked only","0","0","0","0","0","0","Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,,,,,,,
"POINT (-106.8235606 39.1911128)","CO0038","2020CO0038","Aspen","CO","Aspen, CO","2020","8",,,,,,,"27.0","40","0.628831944662789","4","1","WEcycle",,"0","0",,,"0","0",,,"39.1911128","-106.8235606","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.2941914 37.5164926)","MA0097","2020MA0097","Belmont","MA","Belmont, MA","2020","4",,,,"4/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"37.5164926","-122.2941914",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-97.9405828 29.8826436)","TX00242","2020TX00242","San Marcos","TX","San Marcos, TX","2020","4",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"29.8826436","-97.9405828","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-87.922497 43.0349931)","WI00229","2020WI00229","Milwaukee","WI","Milwaukee, WI","2020","6",,,,,,,"50.0","69","1.084735104543311","4","1","Bublr Bikes",,"0","0",,,"0","0",,,"43.0349931","-87.922497","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.615214 43.157285)","NY00161","2020NY00161","Rochester","NY","Rochester, NY","2020","6",,,,"6/2020",,,,"0",,"0","0",,,"0","0",,"Pace","0","0",,,"43.157285","-77.615214",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-77.43428 37.5385087)","VA00220","2020VA00220","Richmond","VA","Richmond, VA","2020","11",,,,,,,"136.0","16","0.251532777865116","4","1","RVA Bike Share",,"0","0",,,"2","2","Bird, Bolt",,"37.5385087","-77.43428","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.9738429 41.2230048)","UT00209","2020UT00209","Ogden","UT","Ogden, UT","2020","12",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"41.2230048","-111.9738429","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-84.5124602 39.1014537)","OH00164","2020OH00164","Cincinnati","OH","Cincinnati, OH","2020","10",,,,,,,"57.0","57","0.896085521144474","4","1","Cincy RedBike Bike",,"0","0",,,"2","2","Lime, Bird",,"39.1014537","-84.5124602","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.6944313 40.2981599)","UT00214","2020UT00214","Orem","UT","Orem, UT","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Lime, LINK",,"40.2981599","-111.6944313","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-78.9018053 35.996653)","NC00140","2020NC00140","Durham","NC","Durham, NC","2020","3",,,,,"3/2020","3/2020",,"0",,"0","0",,,"0","0",,,"2","2","Bird, Spin","Bird","35.996653","-78.9018053","E-scooters only","1","1","0","0","0","0",,,,,,,,,
"POINT (-98.2300605 26.204114)","TX00203","2020TX00203","McAllen","TX","McAllen, TX","2020","4",,,,,,,"28.0","8","0.125766388932558","4","1","McAllen Bcycle",,"0","0",,,"0","0",,,"26.204114","-98.2300605","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-83.0466403 42.3315509)","MI00128","2020MI00128","Detroit","MI","Detroit, MI","2020","6",,,,,,,"101.0","75","1.179059896242729","4","1","Mo Go",,"0","0",,,"4","4","Bird, Spin, Lime, Boaz Bikes",,"42.3315509","-83.0466403","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-86.5342881 39.1670396)","IN0078","2020IN0078","Bloomington","IN","Bloomington, IN","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Bird, Lime",,"39.1670396","-86.5342881","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-74.4809868 40.7970382)","NJ00151","2020NJ00151","Morristown","NJ","Morristown, NJ","2020","3",,,,,,,,"3","0.047162395849709","3","1","Morris Moves",,"0","0",,,"0","0",,,"40.7970382","-74.4809868","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.0893094 38.8769326)","VA00214","2020VA00214","Arlington","VA","Arlington, VA","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Lime",,"7","4","Lime, Jump, Bird, Lyft, Skip, Bolt, Spin",,"38.8769326","-77.0893094","Dockless and e-scooters","0","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-93.0931028 44.9497487)","MN00133","2020MN00133","St. Paul","MN","St. Paul, MN","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Bird, Lime",,"44.9497487","-93.0931028","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-84.1916069 39.7589478)","OH00167","2020OH00167","Dayton","OH","Dayton, OH","2020","9",,,,,,"9/2020","47.0","27","0.424461562647383","4","1","Link Dayton Bcycle",,"0","0",,,"0","0",,"Spin","39.7589478","-84.1916069","Docked only","0","1","0","0","0","0",,,,,,,,,
"POINT (-92.1040796 46.7207737)","WI00230","2020WI00230","Superior","WI","Superior, WI","2020","5",,,,,,,,"4","0.062883194466279","3","1","Superior",,"0","0",,,"0","0",,,"46.7207737","-92.1040796","Docked only","0","0","0","0","0","0",,,,,,,,,
