"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","gender","grade","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2011","2011","MD","Maryland","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","15.5","15.5",,,"13.9","17.3","1305",,"Male",,,"
,  
(39.290580964, -76.609260111)","OWS","OWS1","Q039","VALUE","24","Gender","Male","GEN","MALE"
"2013","2013","LA","Louisiana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","34.7","34.7",,,"21.3","50.9","436",,,,"Non-Hispanic White","
,  
(31.312660644, -92.445680071)","PA","PA1","Q049","VALUE","22","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","MD","Maryland","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","49.7","49.7",,,"48","51.5","7323",,,,"Non-Hispanic Black","
,  
(39.290580964, -76.609260111)","FV","FV1","Q020","VALUE","24","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2007","2007","GA","Georgia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","52.7","52.7",,,"49.3","56.1","957",,,,"Non-Hispanic Black","
,  
(32.839681093, -83.627580346)","FV","FV1","Q021","VALUE","13","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2001","2001","ME","Maine","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","4.3","4.3",,,"1.8","10","575",,"Female",,,"
,  
(45.254228894001, -68.985031336)","PA","PA1","Q049","VALUE","23","Gender","Female","GEN","FEMALE"
"2017","2017","AK","Alaska","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","20.6","20.6",,,"18.1","23.4","1304","Total",,,,"
,  
(64.845079957001, -147.722059036)","TV","TV1","Q059","VALUE","02","Total","Total","OVR","OVERALL"
"2005","2005","WV","West Virginia","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","54.4","54.4",,,"40.5","67.7","384",,,"9th",,"
,  
(38.665510202, -80.712640135)","PA","PA1","Q049","VALUE","54","Grade","9th","GRADE","GRADE09"
"2019","2019","NM","New Mexico","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","47.7","47.7",,,"45.8","49.6","7347","Total",,,,"
,  
(34.520880952, -106.240580985)","FV","FV1","Q020","VALUE","35","Total","Total","OVR","OVERALL"
"2011","2011","VA","Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","12.6","12.6",,,"8.8","17.8","353",,,"11th",,"
,  
(37.542680674, -78.457890463)","OWS","OWS1","Q039","VALUE","51","Grade","11th","GRADE","GRADE11"
"2017","2017","MA","Massachusetts","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","14","14",,,"11.4","17","783",,,"10th",,"
,  
(42.27687047, -72.082690675)","OWS","OWS1","Q039","VALUE","25","Grade","10th","GRADE","GRADE10"
"2013","2013","UT","Utah","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(39.360700171, -111.587130635)","OWS","OWS1","Q039","VALUE","49","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2015","2015","PA","Pennsylvania","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(40.793730152, -77.860700294)","PA","PA1","Q049","VALUE","42","Race/Ethnicity","Asian","RACE","RACEASN"
"2013","2013","CT","Connecticut","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(41.56266102, -72.649840952)","SD","SD1","Q058","VALUE","09","Race/Ethnicity","Asian","RACE","RACEASN"
"2013","2013","IL","Illinois","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13.7","13.7",,,"11.4","16.4","1428",,"Male",,,"
,  
(40.485010283, -88.997710178)","OWS","OWS1","Q038","VALUE","17","Gender","Male","GEN","MALE"
"2019","2019","MO","Missouri","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","50.1","50.1",,,"44.5","55.8","808",,,,"Non-Hispanic White","
,  
(38.635790776, -92.566300053)","FV","FV1","Q020","VALUE","29","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2017","2017","DE","Delaware","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(39.008830667, -75.577741168)","TV","TV1","Q059","VALUE","10","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2013","2013","AL","Alabama","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","41","41",,,"36.7","45.5","503",,,"10th",,"
,  
(32.840571122, -86.631860762)","FV","FV1","Q021","VALUE","01","Grade","10th","GRADE","GRADE10"
"2019","2019","FL","Florida","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","14.8","14.8",,,"9.1","23.3","121",,,,"Asian","
,  
(28.932040377, -81.928960539)","SD","SD1","Q058","VALUE","12","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","GA","Georgia","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","21.8","21.8",,,"16.1","28.9","1070",,,"11th",,"
,  
(32.839681093, -83.627580346)","PA","PA1","Q048","VALUE","13","Grade","11th","GRADE","GRADE11"
"2019","2019","IA","Iowa","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","45.7","45.7",,,"40","51.5","762",,"Female",,,"
,  
(42.469400913, -93.816490556)","FV","FV1","Q020","VALUE","19","Gender","Female","GEN","FEMALE"
"2019","2019","LA","Louisiana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","18.1","18.1",,,"13.3","24","355",,,"10th",,"
,  
(31.312660644, -92.445680071)","PA","PA1","Q048","VALUE","22","Grade","10th","GRADE","GRADE10"
"2019","2019","MT","Montana","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","12.9","12.9",,,"11.5","14.5","3775","Total",,,,"
,  
(47.066528972, -109.424420645)","SD","SD1","Q058","VALUE","30","Total","Total","OVR","OVERALL"
"2019","2019","AZ","Arizona","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(34.86597028, -111.763811277)","PA","PA1","Q049","VALUE","04","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2015","2015","ND","North Dakota","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","19.5","19.5",,,"15.5","24.4","503",,,"12th",,"
,  
(47.475319779, -100.118421049)","SD","SD1","Q058","VALUE","38","Grade","12th","GRADE","GRADE12"
"2019","2019","AR","Arkansas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"2 or more races","
,  
(34.748650124, -92.274490743)","OWS","OWS1","Q039","VALUE","05","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2013","2013","FL","Florida","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(28.932040377, -81.928960539)","PA","PA1","Q048","VALUE","12","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2007","2007","DE","Delaware","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","37.9","37.9",,,"35","40.9","1203",,"Male",,,"
,  
(39.008830667, -75.577741168)","SD","SD1","Q058","VALUE","10","Gender","Male","GEN","MALE"
"2019","2019","NM","New Mexico","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","38.7","38.7",,,"26.9","52.1","1966",,,"9th",,"
,  
(34.520880952, -106.240580985)","PA","PA1","Q049","VALUE","35","Grade","9th","GRADE","GRADE09"
"2019","2019","OK","Oklahoma","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","30.6","30.6",,,"23.4","38.9","434",,,"10th",,"
,  
(35.472031356, -97.521070214)","PA","PA1","Q049","VALUE","40","Grade","10th","GRADE","GRADE10"
"2013","2013","FL","Florida","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","26.9","26.9",,,"22.2","32.2","286",,,,"2 or more races","
,  
(28.932040377, -81.928960539)","PA","PA1","Q049","VALUE","12","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2011","2011","MT","Montana","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(47.066528972, -109.424420645)","FV","FV1","Q020","VALUE","30","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2013","2013","KS","Kansas","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","41.3","41.3",,,"38.4","44.2","1313",,,,"Non-Hispanic White","
,  
(38.3477403, -98.200781227)","FV","FV1","Q020","VALUE","20","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2011","2011","RI","Rhode Island","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(41.708280193, -71.522470314)","PA","PA1","Q049","VALUE","44","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2013","2013","WI","Wisconsin","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","22.9","22.9",,,"18","28.6","251",,,,"Hispanic","
,  
(44.393191174, -89.816370742)","PA","PA1","Q048","VALUE","55","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2003","2003","KY","Kentucky","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hispanic","
,  
(37.645970271, -84.774971048)","OWS","OWS1","Q038","VALUE","21","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2013","2013","ME","Maine","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","16.9","16.9",,,"14.9","19","4167",,"Female",,,"
,  
(45.254228894001, -68.985031336)","PA","PA1","Q048","VALUE","23","Gender","Female","GEN","FEMALE"
"2019","2019","IA","Iowa","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","16.6","16.6",,,"13.9","19.7","223",,,"12th",,"
,  
(42.469400913, -93.816490556)","SD","SD1","Q058","VALUE","19","Grade","12th","GRADE","GRADE12"
"2019","2019","CO","Colorado","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(38.843840757, -106.133610921)","FV","FV1","Q020","VALUE","08","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2013","2013","WI","Wisconsin","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","35.2","35.2",,,"22.7","50.1","110",,,,"2 or more races","
,  
(44.393191174, -89.816370742)","PA","PA1","Q049","VALUE","55","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2003","2003","MS","Mississippi","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(32.745510099, -89.538030825)","TV","TV1","Q059","VALUE","28","Race/Ethnicity","Asian","RACE","RACEASN"
"2017","2017","NV","Nevada","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","16.6","16.6",,,"14.3","19.1","521",,,"10th",,"
,  
(39.49324039, -117.071840564)","SD","SD1","Q058","VALUE","32","Grade","10th","GRADE","GRADE10"
"2019","2019","MS","Mississippi","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","57.6","57.6",,,"53.1","62","713",,,,"Non-Hispanic White","
,  
(32.745510099, -89.538030825)","FV","FV1","Q020","VALUE","28","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","SC","South Carolina","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(33.998821303, -81.045371207)","OWS","OWS1","Q038","VALUE","45","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","CT","Connecticut","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","57.5","57.5",,,"51.3","63.4","167",,,,"non-Hispanic black","
,  
(41.56266102, -72.649840952)","FV","FV1","Q021","VALUE","09","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","MA","Massachusetts","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","14.4","14.4",,,"11.7","17.5","1076",,,,"Non-Hispanic White","
,  
(42.27687047, -72.082690675)","OWS","OWS1","Q039","VALUE","25","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2003","2003","WV","West Virginia","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","70.3","70.3",,,"58","80.2","177",,,,"Non-Hispanic Black","
,  
(38.665510202, -80.712640135)","TV","TV1","Q059","VALUE","54","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2011","2011","KY","Kentucky","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hispanic","
,  
(37.645970271, -84.774971048)","OWS","OWS1","Q038","VALUE","21","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2007","2007","FL","Florida","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","9.3","9.3",,,"5","16.6","105",,,,"Asian","
,  
(28.932040377, -81.928960539)","OWS","OWS1","Q039","VALUE","12","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","AK","Alaska","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","34.8","34.8",,,"27.9","42.3","229",,,,"2 or more races","
,  
(64.845079957001, -147.722059036)","FV","FV1","Q021","VALUE","02","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2017","2017","TX","Texas","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","26","26",,,"19.6","33.7","501",,,"10th",,"
,  
(31.827240407, -99.426770206)","PA","PA1","Q049","VALUE","48","Grade","10th","GRADE","GRADE10"
"2019","2019","OK","Oklahoma","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","24.5","24.5",,,"18","32.3","316",,,,"2 or more races","
,  
(35.472031356, -97.521070214)","SD","SD1","Q058","VALUE","40","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2013","2013","UT","Utah","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","21.9","21.9",,,"17.5","27.1","998",,"Male",,,"
,  
(39.360700171, -111.587130635)","PA","PA1","Q049","VALUE","49","Gender","Male","GEN","MALE"
"2019","2019","NM","New Mexico","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(34.520880952, -106.240580985)","FV","FV1","Q021","VALUE","35","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2005","2005","GA","Georgia","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","39.1","39.1",,,"30.1","49","708",,,,"Non-Hispanic White","
,  
(32.839681093, -83.627580346)","PA","PA1","Q049","VALUE","13","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","AR","Arkansas","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","53.2","53.2",,,"40.8","65.3","332",,,"9th",,"
,  
(34.748650124, -92.274490743)","FV","FV1","Q021","VALUE","05","Grade","9th","GRADE","GRADE09"
"2019","2019","ND","North Dakota","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","16","16",,,"12.1","20.8","351",,,"12th",,"
,  
(47.475319779, -100.118421049)","SD","SD1","Q058","VALUE","38","Grade","12th","GRADE","GRADE12"
"2017","2017","CA","California","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","14.4","14.4",,,"12.1","17","832",,"Male",,,"
,  
(37.638640123, -120.999999538)","OWS","OWS1","Q039","VALUE","06","Gender","Male","GEN","MALE"
"2019","2019","VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","13.7","13.7",,,"13.1","14.3","1421",,,,"Non-Hispanic White","
,  
(43.625381239, -72.517640791)","OWS","OWS1","Q039","VALUE","50","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","NC","North Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","26.8","26.8",,,"22.1","31.9","1273",,"Male",,,"
,  
(35.466220975, -79.159250463)","PA","PA1","Q048","VALUE","37","Gender","Male","GEN","MALE"
"2017","2017","WI","Wisconsin","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","16.7","16.7",,,"14.3","19.3","995",,"Female",,,"
,  
(44.393191174, -89.816370742)","PA","PA1","Q048","VALUE","55","Gender","Female","GEN","FEMALE"
"2013","2013","IL","Illinois","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","65.4","65.4",,,"51.6","77","790",,,"12th",,"
,  
(40.485010283, -88.997710178)","PA","PA1","Q049","VALUE","17","Grade","12th","GRADE","GRADE12"
"2017","2017","DE","Delaware","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","15.1","15.1",,,"11.5","19.6","417",,,,"Hispanic","
,  
(39.008830667, -75.577741168)","OWS","OWS1","Q038","VALUE","10","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2015","2015","MT","Montana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(47.066528972, -109.424420645)","OWS","OWS1","Q039","VALUE","30","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2017","2017","KS","Kansas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(38.3477403, -98.200781227)","OWS","OWS1","Q038","VALUE","20","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2007","2007","VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","13.2","13.2",,,"9.8","17.7","3116",,"Female",,,"
,  
(43.625381239, -72.517640791)","OWS","OWS1","Q039","VALUE","50","Gender","Female","GEN","FEMALE"
"2007","2007","MI","Michigan","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","36.7","36.7",,,"23.1","52.7","175",,,,"American Indian/Alaska Native","
,  
(44.661319543001, -84.71439027)","SD","SD1","Q058","VALUE","26","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2005","2005","NJ","New Jersey","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(40.130570048, -74.273691288)","TV","TV1","Q059","VALUE","34","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2001","2001","WY","Wyoming","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","6.5","6.5",,,"5.5","7.6","2609","Total",,,,"
,  
(43.235541343, -108.109830353)","OWS","OWS1","Q038","VALUE","56","Total","Total","OVR","OVERALL"
"2011","2011","TN","Tennessee","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(35.68094058, -85.774490914)","TV","TV1","Q059","VALUE","47","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2007","2007","MI","Michigan","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","39.5","39.5",,,"33.5","45.9","628",,,"12th",,"
,  
(44.661319543001, -84.71439027)","FV","FV1","Q020","VALUE","26","Grade","12th","GRADE","GRADE12"
"2017","2017","MA","Massachusetts","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","10.4","10.4",,,"8.7","12.5","1480",,,,"Non-Hispanic White","
,  
(42.27687047, -72.082690675)","SD","SD1","Q058","VALUE","25","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","NC","North Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","30.1","30.1",,,"24.7","36.1","1248",,"Male",,,"
,  
(35.466220975, -79.159250463)","PA","PA1","Q049","VALUE","37","Gender","Male","GEN","MALE"
"2005","2005","SC","South Carolina","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13.9","13.9",,,"9.9","19.2","340",,,"10th",,"
,  
(33.998821303, -81.045371207)","OWS","OWS1","Q038","VALUE","45","Grade","10th","GRADE","GRADE10"
"2007","2007","NY","New York","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","47.5","47.5",,,"29.6","66","119",,,,"American Indian/Alaska Native","
,  
(42.827001032, -75.543970427)","TV","TV1","Q059","VALUE","36","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2019","2019","SD","South Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","14.3","14.3",,,"9.1","21.8","114",,,,"2 or more races","
,  
(44.353130053, -100.373530637)","OWS","OWS1","Q039","VALUE","46","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
