"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2014","2014","NV","Nevada","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Crude Prevalence",,"#","Value suppressed",,,,,"32","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-116.699951 39.5)"
"2013","2013","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","6.04",,,"5.82","6.27",,"6350000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2",
"2015","2015","IL","Illinois","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","3.35",,,"2.56","4.36",,"138000","17","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-89.1999512 40)"
"2014","2014","SD","South Dakota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Crude Prevalence","7.46",,,"4.59","11.9",,"3000","46","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-100.199951 44.5)"
"2016","2016","CO","Colorado","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Crude Prevalence","2.68",,,"2.22","3.23",,"53000","8","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2","POINT (-105.5 39)"
"2017","2017","TN","Tennessee","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","8.01",,,"6.65","9.62",,"166000","47","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-86 35.7999878)"
"2013","2013","WV","West Virginia","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","No","%","Age-adjusted Prevalence","5.31",,,"4.63","6.09",,"65000","54","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFNO","POINT (-81 38.5)"
"2013","2013","IL","Illinois","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Black, non-Hispanic","All participants","All participants","%","Age-adjusted Prevalence","7.71",,,"4.77","12.2",,"101000","17","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","BLK","RFAPAR","RFALLPAR2","POINT (-89.1999512 40)"
"2018","2018","PA","Pennsylvania","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Crude Prevalence",,"#","Value suppressed",,,,,"42","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-77.6999512 40.6999817)"
"2018","2018","VA","Virginia","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","65 years and older","All genders","All races","All participants","All participants","%","Crude Prevalence","7.24",,,"6.1","8.57",,"95000","51","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE65PLUS","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-78.1999512 37.75)"
"2017","2017","NE","Nebraska","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","18-39 years","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","2.13",,,"1.57","2.87",,"12000","31","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE1839","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-99.5 41.5)"
"2014","2014","AZ","Arizona","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","65 years and older","All genders","All races","All participants","All participants","%","Crude Prevalence","6.76",,,"5.83","7.84",,"68000","4","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE65PLUS","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-111.5 34.5)"
"2014","2014","VA","Virginia","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Hispanic, any race","All participants","All participants","%","Crude Prevalence",,"#","Value suppressed",,,,,"51","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","HISP","RFAPAR","RFALLPAR2","POINT (-78.1999512 37.75)"
"2018","2018","ME","Maine","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Black, non-Hispanic","All participants","All participants","%","Crude Prevalence",,"#","Value suppressed",,,,,"23","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","BLK","RFAPAR","RFALLPAR2","POINT (-69.0999756 45.1999817)"
"2014","2014","MS","Mississippi","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","Yes","%","Crude Prevalence","12.5",,,"9.65","16",,"62000","28","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFYES","POINT (-89.5999756 32.5999756)"
"2014","2014","KY","Kentucky","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","8.37",,,"7.29","9.6",,"122000","21","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-84.2999878 37.5999756)"
"2016","2016","LA","Louisiana","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","7.21",,,"5.76","8.99",,"105000","22","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-92.5 31)"
"2016","2016","OR","Oregon","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Female","All races","All participants","All participants","%","Crude Prevalence","3.68",,,"2.95","4.6",,"58000","41","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GF","ALLRACE","RFAPAR","RFALLPAR2","POINT (-120.5 44)"
"2013","2013","NC","North Carolina","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","4.98",,,"4.43","5.61",,"378000","37","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-79 35.5)"
"2013","2013","CA","California","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","5.26",,,"4.71","5.88",,"1512000","6","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-120 37)"
"2017","2017","MO","Missouri","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Age-adjusted Prevalence","4.38",,,"3.53","5.43",,"99000","29","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2","POINT (-92.5 38.5)"
"2018","2018","ME","Maine","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"23","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-69.0999756 45.1999817)"
"2017","2017","MN","Minnesota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","Yes","%","Crude Prevalence","6.17",,,"4.84","7.83",,"20000","27","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFYES","POINT (-94.5999756 46)"
"2016","2016","OR","Oregon","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Female","All races","All participants","All participants","%","Age-adjusted Prevalence","3.51",,,"2.78","4.41",,"58000","41","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GF","ALLRACE","RFAPAR","RFALLPAR2","POINT (-120.5 44)"
"2014","2014","RI","Rhode Island","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","White, non-Hispanic","All participants","All participants","%","Crude Prevalence","2.75",,,"2.25","3.35",,"17000","44","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","WHT","RFAPAR","RFALLPAR2","POINT (-71.5 41.6999817)"
"2017","2017","WA","Washington","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Asian","All participants","All participants","%","Age-adjusted Prevalence","1.89",,,"0.72","4.82",,"8000","53","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ASN","RFAPAR","RFALLPAR2","POINT (-120.5 47.2999878)"
"2016","2016","FL","Florida","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Other","All participants","All participants","%","Age-adjusted Prevalence","5.92",,,"3.5","9.83",,"13000","12","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","OTH","RFAPAR","RFALLPAR2","POINT (-81.6999512 28.2999878)"
"2018","2018","IN","Indiana","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","6.42",,,"5.46","7.53",,"133000","18","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-86.0999756 40)"
"2017","2017","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","18-39 years","All genders","White, non-Hispanic","All participants","All participants","%","Crude Prevalence","2.14",,,"1.94","2.37",,"1061000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE1839","GALL","WHT","RFAPAR","RFALLPAR2",
"2013","2013","SC","South Carolina","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","Yes","%","Age-adjusted Prevalence","11.1",,,"7.65","15.9",,"53000","45","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFYES","POINT (-81 34)"
"2014","2014","OH","Ohio","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Black, non-Hispanic","All participants","All participants","%","Crude Prevalence","6.75",,,"4.54","9.94",,"66000","39","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","BLK","RFAPAR","RFALLPAR2","POINT (-82.6999512 40.1999817)"
"2015","2015","ND","North Dakota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","Yes","%","Age-adjusted Prevalence","3.47",,,"2.37","5.08",,"3000","38","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFYES","POINT (-100.5 47.5)"
"2017","2017","DE","Delaware","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Hispanic, any race","All participants","All participants","%","Age-adjusted Prevalence","8.39",,,"5.46","12.7",,"4000","10","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","HISP","RFAPAR","RFALLPAR2","POINT (-75.5 39)"
"2015","2015","NH","New Hampshire","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","No","%","Age-adjusted Prevalence","2.25",,,"1.71","2.94",,"22000","33","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFNO","POINT (-71.5999756 43.5)"
"2017","2017","WV","West Virginia","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","All participants","All participants","%","Crude Prevalence","8.55",,,"7.72","9.46",,"123000","54","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-81 38.5)"
"2017","2017","NC","North Carolina","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Crude Prevalence","13.1",,,"7.4","22.1",,"11000","37","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-79 35.5)"
"2016","2016","NY","New York","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","No","%","Crude Prevalence","3.3",,,"2.94","3.69",,"418000","36","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFNO","POINT (-75.1999512 43)"
"2013","2013","LA","Louisiana","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","Yes","%","Crude Prevalence","12.7",,,"9.75","16.3",,"51000","22","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFYES","POINT (-92.5 31)"
"2018","2018","AK","Alaska","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","65 years and older","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","8.56",,,"6.16","11.8",,"7000","2","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE65PLUS","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-152 65)"
"2014","2014","CA","California","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","65 years and older","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","7.05",,,"5.65","8.76",,"351000","6","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE65PLUS","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-120 37)"
"2016","2016","HI","Hawaii","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Other","All participants","All participants","%","Age-adjusted Prevalence","6.67",,,"5.35","8.28",,"17000","15","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","OTH","RFAPAR","RFALLPAR2","POINT (-157 21)"
"2013","2013","LA","Louisiana","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","All participants","All participants","%","Crude Prevalence","5.58",,,"4.82","6.45",,"194000","22","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-92.5 31)"
"2013","2013","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Other","Smoking","No","%","Crude Prevalence","5.48",,,"4.54","6.61",,"192000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","OTH","RFSM","RFNO",
"2017","2017","IN","Indiana","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","Yes","%","Crude Prevalence","9.81",,,"8.15","11.8",,"57000","18","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFYES","POINT (-86.0999756 40)"
"2014","2014","PA","Pennsylvania","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","White, non-Hispanic","All participants","All participants","%","Crude Prevalence","3.25",,,"2.82","3.75",,"252000","42","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","WHT","RFAPAR","RFALLPAR2","POINT (-77.6999512 40.6999817)"
"2018","2018","ND","North Dakota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Crude Prevalence",,"#","Value suppressed",,,,,"38","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-100.5 47.5)"
"2016","2016","MS","Mississippi","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","No","%","Age-adjusted Prevalence","7.24",,,"6.3","8.3",,"135000","28","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFNO","POINT (-89.5999756 32.5999756)"
"2016","2016","RI","Rhode Island","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Asian","All participants","All participants","%","Age-adjusted Prevalence","0",,,,,,"0","44","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ASN","RFAPAR","RFALLPAR2","POINT (-71.5 41.6999817)"
"2017","2017","AL","Alabama","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","65 years and older","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","7.85",,,"6.6","9.32",,"63000","1","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE65PLUS","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-86.5999756 32.7999878)"
"2016","2016","ID","Idaho","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","18-39 years","All genders","All races","All participants","All participants","%","Crude Prevalence","2.02",,,"1.22","3.33",,"10000","16","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE1839","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-114.399963 43.5999756)"
"2013","2013","WA","Washington","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","Yes","%","Age-adjusted Prevalence","7.67",,,"6.08","9.64",,"65000","53","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFYES","POINT (-120.5 47.2999878)"
"2018","2018","SC","South Carolina","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Asian","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"45","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ASN","RFAPAR","RFALLPAR2","POINT (-81 34)"
"2016","2016","NM","New Mexico","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Crude Prevalence","9.56",,,"6.08","14.7",,"12000","35","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-106 34.5999756)"
"2015","2015","TX","Texas","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Other","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"48","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","OTH","RFAPAR","RFALLPAR2","POINT (-99 31.5)"
"2017","2017","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","Diabetes","Yes","%","Age-adjusted Prevalence","13.8",,,"10.1","18.7",,"62000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFDM","RFYES",
"2014","2014","NM","New Mexico","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Age-adjusted Prevalence","4.32",,,"3.58","5.22",,"31000","35","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2","POINT (-106 34.5999756)"
"2013","2013","SC","South Carolina","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Asian","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"45","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ASN","RFAPAR","RFALLPAR2","POINT (-81 34)"
"2018","2018","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Age-adjusted Prevalence","4.69",,,"4.49","4.9",,"5753000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2",
"2018","2018","WA","Washington","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","4.26",,,"3.63","5",,"99000","53","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-120.5 47.2999878)"
"2016","2016","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","Diabetes","No","%","Age-adjusted Prevalence","3.72",,,"3.55","3.91",,"3846000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFDM","RFNO",
"2016","2016","DE","Delaware","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Crude Prevalence","3.47",,,"2.62","4.57",,"12000","10","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2","POINT (-75.5 39)"
"2016","2016","GU","Guam","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","10.3",,,"7.12","14.7",,"5000","66","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-144.793731 13.444304)"
"2018","2018","PA","Pennsylvania","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","Yes","%","Age-adjusted Prevalence","6.61",,,"4.86","8.93",,"108000","42","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFYES","POINT (-77.6999512 40.6999817)"
"2015","2015","MD","Maryland","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","3.26",,,"2.53","4.19",,"66000","24","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-76.75 39.25)"
"2017","2017","ND","North Dakota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Black, non-Hispanic","All participants","All participants","%","Crude Prevalence",,"#","Value suppressed",,,,,"38","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","BLK","RFAPAR","RFALLPAR2","POINT (-100.5 47.5)"
"2018","2018","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Black, non-Hispanic","All participants","All participants","%","Crude Prevalence","7.02",,,"6.53","7.55",,"2020000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","BLK","RFAPAR","RFALLPAR2",
"2014","2014","CT","Connecticut","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","No","%","Crude Prevalence","2.73",,,"2.25","3.29",,"66000","9","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFNO","POINT (-72.75 41.5999756)"
"2014","2014","VA","Virginia","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","No","%","Age-adjusted Prevalence","3.92",,,"3.41","4.5",,"219000","51","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFNO","POINT (-78.1999512 37.75)"
