"year","quarter","locationabbr","locationdesc","topicdesc","measuredesc","datasource","provisiongroupdesc","provisiondesc","provisionvalue","citation","provisionaltvalue","datatype","comments","enacted_date","effective_date","geolocation","displayorder","topictypeid","topicid","measureid","provisiongroupid","provisionid"
"2022","3","KY","Kentucky","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","KY","Kentucky","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","Yes","KY. REV. STAT. ANN. § 138.146","2","Ranking",,"3/30/1990","7/13/1990","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Type of Tax","Distributor Sales Price","KY. REV. STAT. ANN. §§ 138.130 and 138.140","0",,,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1010LEG","673EPT","10GRP","379"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","Yes","KY. REV. STAT. ANN. § 138.140","2","Yes/No","HB 366 recodified §138.130","3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","KY. REV. STAT. ANN. § 138.140","2","Yes/No",,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes","KY. REV. STAT. ANN. §§ 138.130 and 138.140","2","Yes/No",,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","KY","Kentucky","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Other Requirements","No Provision",,"0","Ranking",,,,"
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1030LEG","690CET","12GRP","352"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","Distributor Sales Price","KY. REV. STAT. ANN. §§ 138.130 and 138.140","0",,,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","KY. REV. STAT. ANN. § 138.140","0",,"HB 366 recodified §138.130","3/22/2013","8/1/2013","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1020LEG","682EDS","10GRP","395"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Cigarette","OSH","Restrictions","Cigarette Tax ($ per pack)","1.100","KY. REV. STAT. ANN. § 138.140","1.1","Money",,"4/13/2018","7/1/2018","
,  
(37.645970271000465, -84.77497104799966)","5","LEG","1010LEG","670CGR","10GRP","411"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","15","KY. REV. STAT. ANN. §§ 138.130 and 138.140","15","Number",,"2/13/2009","4/1/2009","
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Percent Value","15","KY. REV. STAT. ANN. §§ 138.130 and 138.140","15","Number",,"2/13/2009","4/1/2009","
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1010LEG","673EPT","10GRP","378"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","No Provision",,"0","Money",,,,"
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","Distributor Sales Price","KY. REV. STAT. ANN. §§ 138.130 and 138.140","0",,,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","Yes","KY. REV. STAT. ANN. § 138.140","2","Yes/No","HB 366 recodified §138.130","3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1020LEG","682EDS","10GRP","392"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","Distributor Sales Price","KY. REV. STAT. ANN. §§ 138.130 and 138.140","0",,,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","KY. REV. STAT. ANN. § 138.140","0",,"HB 366 recodified §138.130","3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,"3/27/2013","7/1/2013","
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","KY","Kentucky","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","KY. REV. STAT. ANN. §§ 138.130 and 138.140","2","Yes/No",,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","0.0475","KY. REV. STAT. ANN. § 138.140","0.0475","Money","If the container, pouch, or package on which the tax is levied contains more than sixteen (16) ounces by net weight, the rate that shall be applied to the unit shall equal the sum of sixty-five cents ($0.65) plus nineteen cents ($0.19) for each increment of four (4) ounces or portion thereof exceeding sixteen (16) ounces sold.","3/27/2013","7/1/2013","
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","15","KY. REV. STAT. ANN. § 138.140","15","Number","HB 366 recodified §138.130","3/22/2013","8/1/2013","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","KY. REV. STAT. ANN. § 138.140","0",,"HB 366 recodified §138.130","3/22/2013","8/1/2013","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","No Provision",,"0","Money",,,,"
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","KY. REV. STAT. ANN. § 138.140","0",,,"3/27/2013","7/1/2013","
,  
(37.645970271000465, -84.77497104799966)","4","LEG","1020LEG","680CHW","10GRP","410"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","15","KY. REV. STAT. ANN. §§ 138.130 and 138.140","15","Number",,"2/13/2009","4/1/2009","
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","15","KY. REV. STAT. ANN. §§ 138.130 and 138.140","15","Number",,"2/13/2009","4/1/2009","
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1020LEG","684EDT","10GRP","401"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","0.1266","KY. REV. STAT. ANN. § 138.140","0.1266","Money","HB 366 recodified §138.130","3/22/2013","8/1/2013","
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","KY. REV. STAT. ANN. §§ 138.130 and 138.140","2","Yes/No",,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(37.645970271000465, -84.77497104799966)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax","Yes","KY. REV. STAT. ANN. §§ 138.130 and 138.140","2","Yes/No",,"3/18/2005","8/1/2005","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1010LEG","672LCG","10GRP","416"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","Yes","KY. REV. STAT. ANN. § 138.140","2","Yes/No","HB 366 recodified §138.130","3/22/2013","8/1/2013","
,  
(37.645970271000465, -84.77497104799966)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","Distributor Sales Price","KY. REV. STAT. ANN. § 138.140","0",,"HB 366 recodified §138.130","3/22/2013","8/1/2013","
,  
(37.645970271000465, -84.77497104799966)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","KY","Kentucky","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","KY","Kentucky","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","0.1266","KY. REV. STAT. ANN. § 138.140","0.1266","Money","HB 366 recodified §138.130","3/22/2013","8/1/2013","
,  
(37.645970271000465, -84.77497104799966)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","33","47 LA. REV. STAT. ANN. §§ 841 and 842","33","Number",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","47 LA. REV. STAT. ANN. §§ 841 and 842","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax","Yes","47 LA. REV. STAT. ANN. §§ 841 and 842","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1020LEG","683EST","10GRP","396"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","20","LA. REV. STAT. ANN. §§ 47:841 and 47:842","20","Number",,"6/20/2000","7/1/2000","
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","20","47 LA. REV. STAT. ANN. §§ 841 and 842","20","Number",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","20","LA. REV .STAT. ANN. §§ 47:841(E) and 47:842(15)","20","Number",,"6/20/2000","7/1/2000","
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","LA","Louisiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","Yes","LA. REV. STAT. ANN. §§ 47:843 and 47:847","2","Ranking",,,,"
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","LA. REV. STAT. ANN. §§ 47:841 and 47:842","0",,,"6/20/2000","7/1/2000","
,  
(31.31266064400046, -92.44568007099969)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1020LEG","684EDT","10GRP","401"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","20","LA. REV. STAT. ANN. §§ 47:841 and 47:842","20","Number",,,,"
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","47 LA. REV. STAT. ANN. §§ 841 and 842","0",,,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1020LEG","682EDS","10GRP","395"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","47 LA. REV. STAT. ANN. §§ 841 and 842","0",,,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","20","47 LA. REV. STAT. ANN. §§ 841 and 842","20","Number",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","8","LA. REV. STAT. ANN. §§ 47:841 and 47:842","8","Number",,,,"
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1010LEG","672LCG","10GRP","416"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","47 LA. REV. STAT. ANN. §§ 841 and 842","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Cigarette","OSH","Restrictions","Cigarette Tax ($ per pack)","1.08","LA. REV. STAT. ANN. § 47:841","1.08","Money",,"3/7/2016","4/1/2016","
,  
(31.31266064400046, -92.44568007099969)","5","LEG","1010LEG","670CGR","10GRP","411"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","LA. REV. STAT. ANN. §§ 47:841 and 47:842","0",,,,,"
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","LA","Louisiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","LA. REV .STAT. ANN. § 47:841(E)","0",,,"6/20/2000","7/1/2000","
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1020LEG","680CHW","10GRP","410"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","47 LA. REV. STAT. ANN. §§ 841 and 842","0",,,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","Yes","47 LA. REV. STAT. ANN. §§ 841 and 842","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1020LEG","682EDS","10GRP","392"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","LA. REV .STAT. ANN. §§ 47:841(E) and 47:842(15)","2","Yes/No",,"6/20/2000","7/1/2000","
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","LA. REV. STAT. ANN. §§ 47:841 and 47:842","0",,,,,"
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","LA","Louisiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","Yes","47 LA. REV. STAT. ANN. §§ 841 and 842","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","20","47 LA. REV. STAT. ANN. §§ 841 and 842","20","Number",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","LA","Louisiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Other Requirements","No Provision",,"0","Ranking",,,,"
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1030LEG","690CET","12GRP","352"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Percent Value","33","47 LA. REV. STAT. ANN. §§ 841 and 842","33","Number",,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","3","LEG","1010LEG","673EPT","10GRP","378"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(31.31266064400046, -92.44568007099969)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","47 LA. REV. STAT. ANN. §§ 841 and 842","0",,,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1010LEG","673EPT","10GRP","379"
"2022","3","LA","Louisiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","Yes","LA. REV. STAT. ANN. §§ 47:841 and 47:842","2","Yes/No",,"6/20/2000","7/1/2000","
,  
(31.31266064400046, -92.44568007099969)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","LA","Louisiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","Manufacturer's Invoice Price","47 LA. REV. STAT. ANN. §§ 841 and 842","0",,,"1/1/1995","1/1/1995","
,  
(31.31266064400046, -92.44568007099969)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Type of Tax","Wholesale Sales Price","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","0",,,"6/24/2005","10/1/2005","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1010LEG","673EPT","10GRP","379"
"2022","3","ME","Maine","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","ME","Maine","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Other Requirements","No Provision",,"0","Ranking",,,,"
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1030LEG","690CET","12GRP","352"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","0",,,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","Wholesale Sales Price","ME. REV. STAT. ANN. tit. 36, §§ 4401 and 4403","0",,,"6/24/2005","10/1/2005","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1010LEG","672LCG","10GRP","416"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","0",,,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1020LEG","682EDS","10GRP","395"
