"year","who_region","datasource","country","surveysite","topic","mpower","indicator","indicator_level","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","age","gender","residence","geolocation","regionabbr","countryabbr","surveysiteabbr","locationid","topicid","mpowerid","indicatorid","responseid","stratificationcategoryid1","stratificationid1","datavaluetypeid"
"2009","South-East Asia Region","GATS","India","India - Puducherry","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a less than daily basis","Occasional smokers, formerly daily","%","Percentage","0.8",,,"0.5","1.3","2061",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in022","1485","T06","M01","Q152","ILVL073","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - North Region","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On posters","%","Percentage","14.9",,,"11.1","19.7","6289",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in172","1483","T14","M04","Q213","ILVL079","RESIDENCE","R02","Prctg"
"2008","European Region","GATS","Turkey","Turkey - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Outside the country","%","Percentage","0",,,,,"278","15-24",,,"POINT (35.243322 38.963745)","EUR","tu","tu100","480","T08","M06","Q182","ILVL088","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Puducherry","Tobacco Use","Monitor","Percentage of former daily smokers who quit smoking <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago",">=10 years","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in022","1485","T06","M01","Q162","ILVL007","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","Thailand","Thailand - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","19.8",,,"17.4","22.4","2072","15-24",,,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T06","M01","Q150",,"AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Rajasthan","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","From another person","%","Percentage","0",,,,,"90",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in024","554","T08","M06","Q205","ILVL049","RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Goa","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On television","%","Percentage","2.6",,,"1.6","4.2","1766","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in033","169","T14","M04","Q213","ILVL082","AGE","A9901","Prctg"
"2009","Eastern Mediterranean Region","GATS","Egypt","Egypt - National","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco, but have smoked on a daily basis in the past",,"%","Percentage","7",,,"6.2","7.8","5208","45-64",,,"POINT (30.802498 26.820553)","EMR","eg","eg100","358","T06","M01","Q154",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chandigarh","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a daily basis",,"%","Percentage","4.6",,,"2.6","8.1","449","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in005","93","T06","M01","Q166",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - National","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On television","%","Percentage","3.7",,,"3.3","4.3","33682",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in100","386","T14","M04","Q213","ILVL082","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Media","Enforce","Percentage of adults who have noticed any sport or sporting event associated with cigarette brands or companies in the last 30 days",,"%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,"0","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in036","665","T14","M04","Q189",,"AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Karnataka","Tobacco Use","Monitor","Percentage of daily bidi smokers who report smoking an average of less than 5, 5-9, 10-14, 15-24, or 25+ bidis per day","<5","%","Percentage","25.7",,,"14.5","41.2","112",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in019","221","T06","M01","Q195","ILVL006","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Himachal Pradesh","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On public walls","%","Percentage","0",,,,,"206",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in011","191","T14","M04","Q213","ILVL081","RESIDENCE","R02","Prctg"
"2009","Region of the Americas","GATS","Uruguay","Uruguay - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","18.2",,,"15.3","21.5","748","15-24",,,"POINT (-55.765835 -32.522779)","AMR","uy","uy100","489","T06","M01","Q151",,"AGE","A02","Prctg"
"2011","European Region","GATS","Romania","Romania - National","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","In newspapers or magazines","%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,,,,"Urban","POINT (24.96676 45.943161)","EUR","ro","ro100","450","T14","M04","Q188","ILVL058","RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","Thailand","Thailand - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Kiosks","%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,"0","25-44",,,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T08","M06","Q182","ILVL062","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Arunachal Pradesh","Knowledge, Attitudes, and Perceptions","Warn","Percentage of adults who believe that breathing other people’s smoke causes serious illness to non-smokers",,"%","Percentage","67.7",,,"61.2","73.5","1054",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in102","30","T15","M05","Q193",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Himachal Pradesh","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On public walls","%","Percentage","0.9",,,"0.4","2.1","957","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in011","191","T14","M04","Q213","ILVL081","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Cessation","Offer","Percentage of current smokeless tobacco users who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Don't know","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T01","M02","Q204","ILVL041","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Media","Enforce","Percentage of adults who noticed various bidi promotions in the last 30 days","Bidi promotions in the mail","%","Percentage","0.6",,,"0.2","1.6","1090","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T14","M04","Q214","ILVL022","AGE","A03","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco, and have never used smokeless tobacco on a daily basis in the past","Current non-users, formerly occasional","%","Percentage","0.1",,,"0","0.2","4250",,"Total",,"POINT (101.975766 4.210484)","WPR","my","my100","428","T06","M01","Q170","ILVL038","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jharkhand","Secondhand Smoke","Protect","Percentage of all adults who were exposed to tobacco smoke inside various public places in the past 30 days","Restaurants","%","Percentage","13.8",,,"11.6","16.5","2058",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in038","1482","T10","M03","Q180","ILVL095","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - East Region","Tobacco Use","Monitor","Percentage of former daily smokers who quit smoking <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago","5 to <10 years","%","Percentage","14.4",,,"6.6","28.5","58",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in170","1481","T06","M01","Q162","ILVL018","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Northeast Region","Media","Enforce","Percentage of adults who noticed various bidi promotions in the last 30 days","Bidi promotions in the mail","%","Percentage","0.4",,,"0.2","0.7","15161","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in175","1484","T14","M04","Q214","ILVL022","AGE","A9901","Prctg"
"2009","Eastern Mediterranean Region","GATS","Egypt","Egypt - National","Tobacco Use","Monitor","Percentage of daily cigarette smokers who report smoking an average of less than 5, 5 to 9, 10 to 14, 15 to 24, or 25+ cigarettes per day","<5","%","Percentage","3.9",,,"2.7","5.6","925","45-64",,,"POINT (30.802498 26.820553)","EMR","eg","eg100","358","T06","M01","Q158","ILVL006","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Meghalaya","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Bidis","%","Percentage","18.8",,,"14.9","23.4","1417","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in018","286","T06","M01","Q157","ILVL023","AGE","A9901","Prctg"
"2011","European Region","GATS","Romania","Romania - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Gas station","%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,,,"Female",,"POINT (24.96676 45.943161)","EUR","ro","ro100","450","T08","M06","Q182","ILVL050","GENDER","G02","Prctg"
"2011","European Region","GATS","Romania","Romania - National","Media","Enforce","Percentage of adults who have noticed any sport or sporting event associated with cigarette brands or companies in the last 30 days",,"%","Percentage","6.7",,,"5.3","8.4","2070",,"Male",,"POINT (24.96676 45.943161)","EUR","ro","ro100","450","T14","M04","Q189",,"GENDER","G01","Prctg"
"2010","Western Pacific Region","GATS","China","China - National","Cessation","Offer","Percentage of current smokers who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Not interested in quitting","%","Percentage","50.6",,,"43.6","57.6","1520",,,"Urban","POINT (104.195397 35.86166)","WPR","ch","ch100","1475","T01","M02","Q177","ILVL071","RESIDENCE","R02","Prctg"
"2010","Western Pacific Region","GATS","Viet Nam","Viet Nam - National","Tobacco Use","Monitor","Mean age of daily smoking initiation among ever daily smokers ages 20-34 years old",,,"Mean",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0",,"Female",,"POINT (108.277199 14.058324)","WPR","vm","vm100","494","T06","M01","Q161",,"GENDER","G02","Mean"
"2009","South-East Asia Region","GATS","India","India - Odisha","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On billboards","%","Percentage","4.5",,,"3","6.8","2080",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in021","525","T14","M04","Q188","ILVL078","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Region","Tobacco Use","Monitor","Percentage of former daily smokeless users who quit <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago","<1 year","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in171","1487","T06","M01","Q199","ILVL004","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Goa","Media","Enforce","Percentage of adults who noticed various bidi promotions in the last 30 days","Free samples of bidis","%","Percentage","0",,,,,"134","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in033","169","T14","M04","Q214","ILVL046","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chandigarh","Cessation","Offer","Percentage of current tobacco smokers and recent quitters (<12 months), who visited a doctor or health care provider (HCP) during the past 12 months and were advised to quit smoking by the HCP",,"%","Percentage","46.2",,,"34.5","58.4","80",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in005","93","T01","M02","Q175",,"GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Secondhand Smoke","Protect","Percentage of adults who visited various public places and were exposed to tobacco smoke inside in the past 30 days","Government buildings","%","Percentage","10.3",,,"7.4","14.2","564",,,"Total","POINT (78.96288 20.593684)","SEAR","in","in013","226","T10","M03","Q181","ILVL051","RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Rajasthan","Cessation","Offer","Percentage of current smokeless tobacco users who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Not interested in quitting","%","Percentage","39.6",,,"31.4","48.5","308",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in024","554","T01","M02","Q204","ILVL071","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Meghalaya","Cessation","Offer","Percentage of current smokeless tobacco users who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Don't know","%","Percentage","43.5",,,"34.6","52.8","355",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in018","286","T01","M02","Q204","ILVL041","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chhattisgarh","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Khaini or tobacco lime mixture","%","Percentage","10.1",,,"6.6","15.3","397","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in037","1480","T06","M01","Q172","ILVL061","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On television","%","Percentage","3.4",,,"1.9","6","1137","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in021","525","T14","M04","Q213","ILVL082","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Manipur","Tobacco Use","Monitor","Percentage of former daily smokers who quit smoking <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago","<1 year","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in017","272","T06","M01","Q162","ILVL004","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Bidis","%","Percentage","9.9",,,"5.9","16.2","186","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T06","M01","Q157","ILVL023","AGE","A05","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Duty-free shop","%","Percentage","0",,,,,"409",,,"Rural","POINT (101.975766 4.210484)","WPR","my","my100","428","T08","M06","Q182","ILVL042","RESIDENCE","R03","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Nasal","%","Percentage","0",,,"0","0.1","4250",,"Total",,"POINT (101.975766 4.210484)","WPR","my","my100","428","T06","M01","Q172","ILVL067","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On television","%","Percentage","14.5",,,"8.5","23.7","186","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T14","M04","Q188","ILVL082","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On television","%","Percentage","1",,,"0.7","1.5","4140",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in036","665","T14","M04","Q213","ILVL082","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chhattisgarh","Tobacco Use","Monitor","Mean number of bidis smoked per day among daily bidi smokers",,,"Mean",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in037","1480","T06","M01","Q196",,"AGE","A02","Mean"
"2009","South-East Asia Region","GATS","India","India - Rajasthan","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a less than daily basis","Occasional users","%","Percentage","1.1",,,"0.3","4.8","131","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in024","554","T06","M01","Q167","ILVL075","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Goa","Tobacco Use","Monitor","Percentage of former daily smokers who quit smoking <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago",">=10 years","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in033","169","T06","M01","Q162","ILVL007","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Media","Enforce","Percentage of adults who noticed various bidi promotions in the last 30 days","Coupons for bidis","%","Percentage","4.2",,,"2.8","6.4","2042",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in036","665","T14","M04","Q214","ILVL033","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","Thailand","Thailand - National","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Bidis","%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,"0",,"Female",,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T06","M01","Q157","ILVL023","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Nagaland","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","85.5",,,"79.8","89.7","289","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in020","307","T06","M01","Q153",,"AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jharkhand","Secondhand Smoke","Protect","Percentage of adults reporting that smoking inside their home occurs daily, weekly, or monthly",,"%","Percentage","25.4",,,"21.7","29.4","1021","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in038","1482","T10","M03","Q179",,"AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","Thailand","Thailand - National","Media","Enforce","Percentage of adults who noticed various cigarette promotions in the last 30 days","Free samples of cigarettes","%","Percentage","0.3",,,"0.2","0.6","8143","25-44",,,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T14","M04","Q190","ILVL047","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Meghalaya","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Duty-free shop","%","Percentage","0",,,,,"61","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in018","286","T08","M06","Q182","ILVL042","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Rajasthan","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","Military store","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in024","554","T08","M06","Q205","ILVL066","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Media","Warn","Percentage of current smokers who thought about quitting smoking because of the health warnings on cigarette packages they noticed in the past 30 days",,"%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in021","525","T14","M05","Q187",,"AGE","A02","Prctg"
"2010","Western Pacific Region","GATS","Viet Nam","Viet Nam - National","Tobacco Use","Monitor","Percentage of daily cigarette smokers who report smoking an average of less than 5, 5 to 9, 10 to 14, 15 to 24, or 25+ cigarettes per day",">=25","%","Percentage","5.5",,,"3.7","8","754","25-44",,,"POINT (108.277199 14.058324)","WPR","vm","vm100","494","T06","M01","Q158","ILVL008","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Tobacco Use","Monitor","Percentage of ever daily tobacco smokers who currently do not smoke tobacco",,"%","Percentage","31.1",,,"24.7","38.4","228",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in013","226","T06","M01","Q156",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chhattisgarh","Secondhand Smoke","Protect","Percentage of all adults who were exposed to tobacco smoke inside various public places in the past 30 days","Public transportation","%","Percentage","14",,,"11.5","16.8","981","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in037","1480","T10","M03","Q180","ILVL093","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Cessation","Offer","Percentage of current smokers who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Not interested in quitting","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in021","525","T01","M02","Q177","ILVL071","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Khaini or tobacco lime mixture","%","Percentage","1.7",,,"0.8","3.3","527",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in013","226","T06","M01","Q172","ILVL061","RESIDENCE","R02","Prctg"
"2011","South-East Asia Region","GATS","Indonesia","Indonesia - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a less than daily basis","Occasional smokers, formerly daily","%","Percentage","2.1",,,"1.6","2.6","8305",,"Total",,"POINT (113.921327 -0.789275)","SEAR","id","id100","385","T06","M01","Q152","ILVL073","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","From another person","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in013","226","T08","M06","Q205","ILVL049","AGE","A04","Prctg"
"2010","Western Pacific Region","GATS","Viet Nam","Viet Nam - National","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","98.6",,,"97.8","99.1","2886","45-64",,,"POINT (108.277199 14.058324)","WPR","vm","vm100","494","T06","M01","Q168",,"AGE","A04","Prctg"
"2015","Western Pacific Region","GATS","Philippines","Philippines - National","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","96.3",,,"95.1","97.3","1123","65+",,,"POINT (121.774017 12.879721)","WPR","rp","rp100","451","T06","M01","Q168",,"AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Bihar","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On the radio","%","Percentage","1.4",,,"0.6","3.3","1070","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in034","57","T14","M04","Q188","ILVL084","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","Thailand","Thailand - National","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","In cinemas","%","Percentage","0",,,"0","0.1","2766","65+",,,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T14","M04","Q188","ILVL056","AGE","A05","Prctg"
"2009","European Region","GATS","Russian Federation","Russian Federation - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Street vendor","%","Percentage","9.5",,,"7.9","11.4","4691",,,"Total","POINT (105.318756 61.52401)","EUR","rs","rs100","453","T08","M06","Q182","ILVL101","RESIDENCE","R9901","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Nasal","%","Percentage","0",,,"0","0.1","4250","Total",,,"POINT (101.975766 4.210484)","WPR","my","my100","428","T06","M01","Q172","ILVL067","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Haryana","Cessation","Offer","Percentage of current smokers who made a quit attempt during the past 12 months and recent quitters (<12 months), who used pharmacotherapy or counseling/advice in the past 12 months to try to stop smoking","Pharmacotherapy","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in010","188","T01","M02","Q176","ILVL090","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Puducherry","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a less than daily basis","Occasional smokers, formerly daily","%","Percentage","0.6",,,"0.2","1.6","740",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in022","1485","T06","M01","Q152","ILVL073","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Duty-free shop","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in013","226","T08","M06","Q182","ILVL042","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco, but have used smokeless tobacco on a daily basis in the past",,"%","Percentage","1.3",,,"0.9","2","1911",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in036","665","T06","M01","Q169",,"RESIDENCE","R02","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","21.5",,,"18.8","24.5","1326","45-64",,,"POINT (101.975766 4.210484)","WPR","my","my100","428","T06","M01","Q151",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttarakhand","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Khaini or tobacco lime mixture","%","Percentage","9.1",,,"6.8","12","1472",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in104","666","T06","M01","Q172","ILVL061","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Central Region","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On billboards","%","Percentage","4.3",,,"3.3","5.7","2218","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in174","1479","T14","M04","Q188","ILVL078","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Bengal","Media","Warn","Percentage of current smokers who noticed health warnings on cigarette packages in the last 30 days",,"%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in028","685","T14","M05","Q186",,"GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Gujarat","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a less than daily basis","Occasional smokers","%","Percentage","1.8",,,"1.3","2.4","2670","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in009","181","T06","M01","Q152","ILVL072","AGE","A9901","Prctg"
"2012","African Region","GATS","Nigeria","Nigeria - National","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","97.7",,,"97.1","98.2","4944",,,"Rural","POINT (8.675277 9.081999)","AFR","ni","ni100","515","T06","M01","Q168",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Bengal","Cessation","Offer","Percentage of adults who smoked tobacco during the past 12 months and tried to quit during the past 12 months",,"%","Percentage","14.3",,,"10.1","19.9","374","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in028","685","T01","M02","Q173",,"AGE","A03","Prctg"
