"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2014","2014","MS","Mississippi","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Anti-VEGF injections","All ages","All genders","All races","Diabetic retinopathy","Yes","%","Crude Prevalence","13.71",,,"12.1","15.45","200","1700","28","TUTL","CDRTX","QDRTX","RVEGF","CRDPREV","AGEALL","GALL","ALLRACE","RFDR","RFYES","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","SD","South Dakota","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Glaucoma screening","0-17 years","Female","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","1.33","0","300","46","TUTL","CSCRN","QSCRN","RSCNGLA","CRDPREV","AGE017","GF","ALLRACE","RFDM","RFYES","POINT(-100.373530636999 44.3531300530004)"
"2013","2013","NY","New York","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate imp. better eye, profound imp. lesser eye","65-84 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0.04","0.05",,"533800","36","TCOND","CDXC8","QDXC8","R8_4","CRDPREV","AGE6584","GALL","ALLRACE","RFALL","RFTOT","POINT(-75.5439704269996 42.8270010320004)"
"2014","2014","UT","Utah","MAX","Service Utilization","Vision Correction","Percentage of people who had a vision correction visit or supplies claim","Eyeglasses","0-17 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","11.49",,,"7.16","17.19","0","200","49","TUTL","CVC","QVC","RGLASS","CRDPREV","AGE017","GALL","ALLRACE","RFHT","RFYES","POINT(-111.587130634999 39.3607001710004)"
"2014","2014","GA","Georgia","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Congenital Cataract","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.2",,,"0.17","0.23",,"85600","13","TCOND","CDXC6","QDXC6","R6_3","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2014","2014","MN","Minnesota","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By any provider type","85 years and older","Female","All races","Hypertension","Yes","%","Crude Prevalence","32.86",,,"22.09","45.12","0","100","27","TUTL","CUTLEX","QUTLEX","REXANY","CRDPREV","AGE85PLUS","GF","ALLRACE","RFHT","RFYES","POINT(-94.7942005029996 46.3556487360004)"
"2014","2014","MS","Mississippi","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","Myopia","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","9.81",,,"9.65","9.97",,"132800","28","TCOND","CDXC7","QDXC7","R7_1","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2013","2013","MS","Mississippi","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","All Other visual disturbances","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.97",,,"0.95","1",,"445800","28","TCOND","CDXC12","QDXC12","R12_ALL","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","WY","Wyoming","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Occlusive retinal vascular disease","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0","0.14",,"5100","56","TCOND","CDXC4","QDXC4","R4_1","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2014","2014","PA","Pennsylvania","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Other corneal disorders","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.07",,,"0.06","0.07",,"959400","42","TCOND","CDXC16","QDXC16","R16_3","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","SD","South Dakota","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By an ophthalmologist or other physician","40-64 years","Female","All races","Hypertension","Yes","%","Crude Prevalence","7.64",,,"6.1","9.42","100","1000","46","TUTL","CUTLEX","QUTLEX","REXPHS","CRDPREV","AGE4064","GF","ALLRACE","RFHT","RFYES","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","WY","Wyoming","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Unqualified impairment, both eyes","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0","0.18",,"3000","56","TCOND","CDXC8","QDXC8","R8_1","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2013","2013","US","National","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Central retinal arterial occlusion","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"42290900","59","TCOND","CDXC4","QDXC4","R4_4","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT",
"2014","2014","WY","Wyoming","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Eyelid infection and inflammation","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.6",,,"0.5","0.72",,"20900","56","TCOND","CDXC13","QDXC13","R13_4","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2013","2013","IA","Iowa","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Unqualified impairment, both eyes","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.03",,"45200","19","TCOND","CDXC8","QDXC8","R8_1","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","SD","South Dakota","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","Presbyopia","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","3.81",,,"3.16","4.56",,"3000","46","TCOND","CDXC7","QDXC7","R7_4","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","MN","Minnesota","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","All Age-related macular degeneration (AMD)","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.54",,,"0.53","0.55",,"1176700","27","TCOND","CDXC3","QDXC3","R3_ALL","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-94.7942005029996 46.3556487360004)"
"2013","2013","NJ","New Jersey","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Eyelid infection and inflammation","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","1.05",,,"1.02","1.09",,"332700","34","TCOND","CDXC13","QDXC13","R13_4","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2014","2014","SD","South Dakota","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Macular edema (not diabetic)","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.1",,,"0.03","0.26",,"4000","46","TCOND","CDXC4","QDXC4","R4_7","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Early/mild diabetic retinopathy","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","1.79",,,"1.68","1.91",,"52800","25","TCOND","CDXC2","QDXC2","R2_1","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2013","2013","PA","Pennsylvania","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Occlusive retinal vascular disease","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.01",,"929200","42","TCOND","CDXC4","QDXC4","R4_1","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","MI","Michigan","MAX","Service Utilization","Treatment for age related macular degeneration","Percentage of people with diagnosed AMD who had a treatment claim","Photodynamic therapy","40-64 years","All genders","All races","Hypertension and AMD","Yes","%","Crude Prevalence","0.72",,,"0.15","2.1","0","400","26","TUTL","CAMDTX","QAMD","RPHOTO","CRDPREV","AGE4064","GALL","ALLRACE","RFHTAMD","RFYES","POINT(-84.7143902699996 44.6613195430005)"
"2014","2014","SD","South Dakota","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.11",,"3300","46","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","MN","Minnesota","MAX","Eye Health Conditions","Strabismus and Amblyopia","Annual prevalence of treated strabismus and amblyopia","All Strabismus and amblyopia","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0.28",,,"0.22","0.35",,"28300","27","TCOND","CDXC9","QDXC9","R9_ALL","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-94.7942005029996 46.3556487360004)"
"2013","2013","MI","Michigan","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","Visual pathway disorders","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"394000","26","TCOND","CDXC11","QDXC11","R11_2","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","WY","Wyoming","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate bilateral impairment","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.01",,"52200","56","TCOND","CDXC8","QDXC8","R8_5","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2013","2013","ID","Idaho","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Visual field defect","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0","0.18",,"3200","16","TCOND","CDXC12","QDXC12","R12_1","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2013","2013","SD","South Dakota","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","All Other visual disturbances","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","1.73",,,"1.51","1.98",,"12600","46","TCOND","CDXC12","QDXC12","R12_ALL","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","MI","Michigan","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Visual field testing","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0","0","1040800","26","TUTL","CTEST","QTEST","RVISFLD","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","UT","Utah","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Narrow-angle glaucoma","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"103600","49","TCOND","CDXC5","QDXC5","R5_6","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2013","2013","MO","Missouri","MAX","Eye Health Conditions","Strabismus and Amblyopia","Annual prevalence of treated strabismus and amblyopia","Strabismus","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.28",,,"0.23","0.33",,"44700","29","TCOND","CDXC9","QDXC9","R9_1","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","MS","Mississippi","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By any provider type","18-39 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","32.7",,,"31.7","33.72","2700","8300","28","TUTL","CUTLEX","QUTLEX","REXANY","CRDPREV","AGE1839","GALL","ALLRACE","RFHT","RFYES","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","GA","Georgia","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Pseudophakia","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.15",,,"0.13","0.17",,"128400","13","TCOND","CDXC6","QDXC6","R6_5","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2013","2013","MS","Mississippi","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Hereditary chorioretinal dystrophy","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.07",,,"0.05","0.09",,"63000","28","TCOND","CDXC4","QDXC4","R4_8","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","MO","Missouri","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","Astigmatism","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","1.71",,,"1.61","1.81",,"69900","29","TCOND","CDXC7","QDXC7","R7_3","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","US","National","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","All Cataracts","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","1.35",,,"1.34","1.35",,"29815300","59","TCOND","CDXC6","QDXC6","R6_ALL","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT",
"2013","2013","VT","Vermont","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","All Cornea disorders","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.2",,,"0.07","0.43",,"3000","50","TCOND","CDXC16","QDXC16","R16_ALL","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
"2014","2014","ID","Idaho","MAX","Service Utilization","Vision Correction","Percentage of people who had a vision correction visit or supplies claim","Contact lens or fitting","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0.03","0.04","100","273300","16","TUTL","CVC","QVC","RCONTAC","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2014","2014","GA","Georgia","MAX","Service Utilization","Vision Correction","Percentage of people who had a vision correction visit or supplies claim","Any vision correction","All ages","Male","All races","Hypertension","Yes","%","Crude Prevalence","3.69",,,"3.41","4","600","15900","13","TUTL","CVC","QVC","RVCANY","CRDPREV","AGEALL","GM","ALLRACE","RFHT","RFYES","POINT(-83.6275803459996 32.8396810930004)"
"2014","2014","ID","Idaho","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Endothelial dystrophy (Fuchs)","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.1",,,"0.05","0.18",,"11700","16","TCOND","CDXC16","QDXC16","R16_2","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2014","2014","SD","South Dakota","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Laser/photocoagulation","85 years and older","All genders","All races","Hypertension and diabetic retinopathy","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"46","TUTL","CDRTX","QDRTX","RLASPH","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFHTDR","RFYES","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","PA","Pennsylvania","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By an optometrist or optician","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","3.57",,,"3.52","3.62","17800","498900","42","TUTL","CUTLEX","QUTLEX","REXOPT","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","MS","Mississippi","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Gonioscopy","85 years and older","Male","All races","All patients","Total","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"28","TUTL","CTEST","QTEST","RGONIO","CRDPREV","AGE85PLUS","GM","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2013","2013","HI","Hawaii","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","All Other retinal disorders","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","0.38",,,"0.32","0.44",,"37800","15","TCOND","CDXC4","QDXC4","R4_ALL","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-157.857749402999 21.3048504350004)"
"2013","2013","IA","Iowa","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate imp. better eye, profound imp. lesser eye","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.02",,"45200","19","TCOND","CDXC8","QDXC8","R8_4","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2014","2014","WY","Wyoming","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Dry-form age-related macular degeneration","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.02",,"22600","56","TCOND","CDXC3","QDXC3","R3_3","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2014","2014","TN","Tennessee","MAX","Eye Health Conditions","Retinal Detachment and Defects","Annual prevalence of treated retinal detachment and defects","Retinal detachment and defects","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.03",,"27500","47","TCOND","CDXC1","QDXC1","R1_1","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-85.7744909139996 35.6809405800004)"
"2013","2013","US","National","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Narrow-angle glaucoma","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.29",,,"0.28","0.29",,"4259100","59","TCOND","CDXC5","QDXC5","R5_6","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT",
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Moderate/Severe non-proliferative diabetic retinopathy","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"142900","25","TCOND","CDXC2","QDXC2","R2_2","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2014","2014","VT","Vermont","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Other/unspecified other retinal disorders","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.09",,,"0.07","0.12",,"45500","50","TCOND","CDXC4","QDXC4","R4_10","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
"2014","2014","ID","Idaho","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Other/unspecified other retinal disorders","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.95",,,"0.74","1.21",,"7200","16","TCOND","CDXC4","QDXC4","R4_10","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2013","2013","OR","Oregon","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Other/unspecified visual disturbances","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.14",,,"0.13","0.16",,"282600","41","TCOND","CDXC12","QDXC12","R12_4","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT","POINT(-120.155031325999 44.5674494240004)"
"2013","2013","OH","Ohio","MAX","Eye Health Conditions","Strabismus and Amblyopia","Annual prevalence of treated strabismus and amblyopia","All Strabismus and amblyopia","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0.2",,,"0.16","0.25",,"38200","39","TCOND","CDXC9","QDXC9","R9_ALL","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-82.4042600559996 40.0602101410004)"
"2014","2014","MN","Minnesota","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Anti-VEGF injections","65-84 years","Female","All races","Diabetes and diabetic retinopathy","Yes","%","Crude Prevalence","14.93",,,"9.36","22.11","0","100","27","TUTL","CDRTX","QDRTX","RVEGF","CRDPREV","AGE6584","GF","ALLRACE","RFDMDR","RFYES","POINT(-94.7942005029996 46.3556487360004)"
"2014","2014","TN","Tennessee","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Vision screening","0-17 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","19.19",,,"16.97","21.57","200","1200","47","TUTL","CSCRN","QSCRN","RSCNVIS","CRDPREV","AGE017","GALL","ALLRACE","RFHT","RFYES","POINT(-85.7744909139996 35.6809405800004)"
"2013","2013","WV","West Virginia","MAX","Eye Health Conditions","Cancer and Neoplasms of the Eye","Annual prevalence of treated cancer and neoplasms of the eye","Malignant neoplasm","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.01",,"432500","54","TCOND","CDXC15","QDXC15","R15_1","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-80.7126401349996 38.6655102020004)"
"2014","2014","MS","Mississippi","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Eyelid infection and inflammation","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","1.53",,,"1.34","1.75",,"14500","28","TCOND","CDXC13","QDXC13","R13_4","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2013","2013","SD","South Dakota","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Open-angle glaucoma","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.03",,"28900","46","TCOND","CDXC5","QDXC5","R5_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2013","2013","SD","South Dakota","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Conjunctivitis","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","2.88",,,"2.41","3.41",,"4500","46","TCOND","CDXC13","QDXC13","R13_3","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","SD","South Dakota","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Anti-VEGF injections","All ages","All genders","All races","Diabetes and diabetic retinopathy","Yes","%","Crude Prevalence","8.64",,,"5.28","13.16","0","200","46","TUTL","CDRTX","QDRTX","RVEGF","CRDPREV","AGEALL","GALL","ALLRACE","RFDMDR","RFYES","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","NJ","New Jersey","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","All Glaucoma","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.23",,,"0.22","0.24",,"670200","34","TCOND","CDXC5","QDXC5","R5_ALL","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2014","2014","LA","Louisiana","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary open-angle glaucoma","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","1.31",,,"1.23","1.4",,"66000","22","TCOND","CDXC5","QDXC5","R5_2","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2014","2014","IA","Iowa","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Diabetic Retinopathy Telemedicine Screening","65-84 years","All genders","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","1.67","0","200","19","TUTL","CSCRN","QSCRN","RSCNDR","CRDPREV","AGE6584","GALL","ALLRACE","RFDM","RFYES","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","OH","Ohio","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Other diabetes related eye disorders","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","1.05",,,"0.96","1.15",,"47500","39","TCOND","CDXC2","QDXC2","R2_5","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-82.4042600559996 40.0602101410004)"
"2014","2014","SD","South Dakota","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Severe stage","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0","0.07",,"9700","46","TCOND","CDXC5","QDXC5","R5_XS","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","MO","Missouri","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Proliferative diabetic retinopathy","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.4",,,"0.35","0.46",,"47200","29","TCOND","CDXC2","QDXC2","R2_3","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2013","2013","LA","Louisiana","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate bilateral impairment","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.01","0.04",,"54100","22","TCOND","CDXC8","QDXC8","R8_5","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2013","2013","OR","Oregon","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","All Diabetic eye diseases","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.66",,,"0.5","0.85",,"8700","41","TCOND","CDXC2","QDXC2","R2_ALL","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-120.155031325999 44.5674494240004)"
