"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","93.9",,,"0.5","93","94.8","4213","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","0.4",,,"0.1","0.2","0.6","4920","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","12.1",,,"0.5","11.2","13","9244","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","4.4",,,"0.4","3.7","5.2","4213","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","36.8",,,"1.9","33","40.6","634","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","101BEH","168QUA","1GEN","8AGE","6RAC","6EDU","TUS08","08"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","22.9",,,"1.8","19.3","26.4","887","Overall","All Races","Age 20 and Older","<12th Grade","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","3EDU","TUS24","24"
"2014-2015","FL","Florida","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","73.6",,,"1.6","70.5","76.7","1017","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","ENV","350ENV","151SPL","2GEN","8AGE","6RAC","6EDU","TUS02","02"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","99.6",,,"0.1","99.4","99.8","4920","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","42",,,"2.7","36.8","47.2","307","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","101BEH","168QUA","3GEN","8AGE","6RAC","6EDU","TUS10","10"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","92.5",,,"0.4","91.7","93.4","4215","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","9.7",,,"1.2","7.3","12","1161","Overall","African American","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","8AGE","1RAC","6EDU","TUS22","22"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","2.1",,,"0.2","1.8","2.5","9135","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","3.5",,,"0.3","2.8","4.2","4213","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","FL","Florida","Smokefree Rules/Policies – Survey Data","Smokefree Rules in Homes (Adults)","Smokefree Rules in Homes","TUS-CPS",,"%","Percentage","88.8",,,"0.5","87.8","89.8","4939","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","ENV","351ENV","152SRL","1GEN","8AGE","6RAC","6EDU","TUS04","04"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","45",,,"45","40.6","49.4","636","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage","15.1",,,"2","11.2","19","482","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage","4.9",,,"4.9","3","6.7","636","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","95.2",,,"0.4","94.4","96","4922","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","2.4",,,"0.2","2.1","2.8","9133","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","4.8",,,"1.8","1.2","8.4","241","Overall","Asian/Pacific Islander","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","8AGE","3RAC","6EDU","TUS22","22"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","80.2",,,"0.8","78.6","81.8","4213","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","32.2",,,"2.4","27.5","37","327","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","101BEH","168QUA","2GEN","8AGE","6RAC","6EDU","TUS09","09"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","81.1",,,"1.8","77.5","84.7","578","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","167SSP","2GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","84.9",,,"2","81","88.8","482","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.6",,,"0.6","9.5","11.6","4969","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","3GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","42",,,"42","36.1","47.9","310","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","12.1",,,"0.5","11.2","13","9244","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","8AGE","6RAC","6EDU","TUS20","20"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","88",,,"0.5","87.2","88.9","9135","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.8",,,"0.1","0.6","1","9133","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","0.6",,,"0.1","0.4","0.9","4920","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","16",,,"0.7","14.7","17.4","4969","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.2",,,"0.9","8.4","11.9","1880","Female","All Races","18 to 44 Years","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","5AGE","6RAC","6EDU","TUS45","45"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","17.8",,,"0.6","16.7","18.9","9244","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage","17.2",,,"1.4","14.4","20","1060","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","167SSP","1GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","13.8",,,"0.7","12.4","15.2","4275","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","10.6",,,"0.6","9.5","11.6","4969","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","59.5",,,"1.3","57","62","2083","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","101BEH","168QUP","1GEN","8AGE","6RAC","6EDU","TUS05","05"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","American Indian/Alaska Native","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","8AGE","2RAC","6EDU","TUS22","22"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage","18.9",,,"1.8","15.3","22.5","578","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","167SSP","2GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0",,,"0","0","0.1","4920","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","9.8",,,"0.4","9","10.6","9135","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","60.3",,,"1.8","56.8","63.7","1012","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","101BEH","168QUP","3GEN","8AGE","6RAC","6EDU","TUS07","07"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","15",,,"0.6","13.7","16.2","5500","Overall","White","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","8AGE","5RAC","6EDU","TUS22","22"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage","3.8",,,"3.8","1.4","6.2","310","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","54.2",,,"54.2","48.4","59.9","310","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","14.9",,,"0.8","13.3","16.4","2548","Overall","All Races","Age 25 and Older","12th Grade","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","4EDU","TUS24","24"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","9.9",,,"0.5","8.8","11","5053","Overall","All Races","Age 25 and Older",">12th Grade","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","5EDU","TUS24","24"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","16.2",,,"0.7","14.8","17.7","4213","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","99.4",,,"0.1","99.1","99.6","4920","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage","5.8",,,"5.8","3.3","8.2","326","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","3.6",,,"0.2","3.1","4","9135","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0",,,"0","0","0.1","4920","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","8.7",,,"1.6","5.5","11.8","810","Overall","All Races","18 to 24 Years","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","1AGE","6RAC","6EDU","TUS23","23"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","96.8",,,"0.2","96.3","97.2","9133","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","9.6",,,"0.5","8.5","10.6","5374","Overall","All Races","Age 20 and Older",">12th Grade","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","5EDU","TUS24","24"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","14.5",,,"0.8","12.9","16","2744","Overall","All Races","Age 20 and Older","12th Grade","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","4EDU","TUS24","24"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","12.6",,,"0.8","11","14.1","2791","Overall","All Races","25 to 44 Years","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","2AGE","6RAC","6EDU","TUS23","23"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","22",,,"1.8","18.6","25.5","833","Overall","All Races","Age 25 and Older","<12th Grade","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","3EDU","TUS24","24"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","15.2",,,"0.8","13.5","16.8","3352","Overall","All Races","45 to 64 Years","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","3AGE","6RAC","6EDU","TUS23","23"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","1.6",,,"0.2","1.2","2.1","4213","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","14.4",,,"0.3","13.7","15","636","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCA","1GEN","8AGE","6RAC","6EDU","TUS14","14"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","19.7",,,"0.7","18.3","21.1","4275","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.9",,,"0.2","0.5","1.2","4922","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","7",,,"0.4","6.2","7.9","4215","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","14.8",,,"0.4","13.9","15.6","326","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCA","2GEN","8AGE","6RAC","6EDU","TUS15","15"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","3.9",,,"0.4","3.2","4.7","4922","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","FL","Florida","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","78.8",,,"1.3","76.3","81.2","1317","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","ENV","350ENV","151SPL","3GEN","8AGE","6RAC","6EDU","TUS03","03"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.2",,,"0.1","0.1","0.3","9135","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","FL","Florida","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","76.4",,,"1.1","74.3","78.4","2334","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","ENV","350ENV","151SPL","1GEN","8AGE","6RAC","6EDU","TUS01","01"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","50.2",,,"50.2","45.9","54.4","636","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","66.4",,,"1","64.5","68.3","4275","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","8.5",,,"0.7","7.1","9.9","2291","Overall","All Races","65 Years and Older","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","111CSA","1GEN","4AGE","6RAC","6EDU","TUS23","23"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","13.9",,,"0.4","13.1","14.7","310","Female","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCA","3GEN","8AGE","6RAC","6EDU","TUS16","16"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","70.1",,,"0.7","68.7","71.4","9244","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","82.8",,,"1.4","80","85.6","1060","Overall","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","100BEH","167SSP","1GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","FL","Florida","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","47.6",,,"47.6","41.5","53.7","326","Male","All Races","All Ages","All Grades","(28.932040377, -81.928960539)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","GA","Georgia","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","75.2",,,"1.9","71.4","79","624","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","ENV","350ENV","151SPL","2GEN","8AGE","6RAC","6EDU","TUS02","02"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","8.6",,,"1.2","6.2","11.1","912","Overall","All Races","65 Years and Older","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","4AGE","6RAC","6EDU","TUS23","23"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","70.6",,,"0.9","68.9","72.3","4918","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","GA","Georgia","Smokefree Rules/Policies – Survey Data","Smokefree Rules in Homes (Adults)","Smokefree Rules in Homes","TUS-CPS",,"%","Percentage","86.5",,,"0.7","85.1","87.9","2670","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","ENV","351ENV","152SRL","1GEN","8AGE","6RAC","6EDU","TUS04","04"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","4.6",,,"0.4","3.8","5.5","4895","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS31","31"
