"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","82",,,"4.2","73.7","90.3","187","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"2008","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","10.9",,,"4.1","2.9","18.9","62","Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","31",,,"3.5","24.1","37.9","345","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2006","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","26.8",,,"2.7","21.5","32.1","518","Female","All Races","18 to 44 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","5AGE","6RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","21.1",,,"6.5","8.4","33.8","117","Overall","Asian/Pacific Islander","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","59.7",,,"3.1","53.6","65.8","629","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","2GEN","8AGE","6RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.7",,,"1.9","20.9","28.5","1077","Overall","White","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","5RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2004","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","46",,,"3.3","39.6","52.4","506","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","24.3",,,"2.3","19.8","28.8","818","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2004","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","20.9",,,"4.9","11.2","30.6","132","Overall","Asian/Pacific Islander","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","23.8",,,"1.1","21.7","25.9","3722","Overall","White","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","5RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","14.8",,,"1.3","12.3","17.3","1629","Overall","All Races","Age 20 and Older","> 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","5EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","BRFSS",,,"Mean","15.7",,,"0.8","14.1","17.3","198","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"2008","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","56.7",,,"4.2","48.5","64.9","429","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","1GEN","8AGE","6RAC","6EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","15 to 25 Cigarettes","%","Percentage","46.1",,,"5.5","35.3","56.9","181","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","24.7",,,"3","18.8","30.6","420","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","< 15 Cigarettes","%","Percentage","28.4",,,"4.2","20.1","36.7","192","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","3RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","32",,,"2.1","27.9","36.1","1185","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","2GEN","8AGE","6RAC","6EDU"
"2004","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","29.9",,,"2","25.9","33.9","1056","Overall","All Races","25 to 44 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","2AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","32.6",,,"5.4","22.1","43.1","176","Overall","Hispanic","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","4RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","27.4",,,"1.9","23.6","31.2","1106","Overall","All Races","25 to 44 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","2AGE","6RAC","6EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","26.3",,,"3.3","19.8","32.8","671","Overall","All Races","45 to 64 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","3AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","1RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","30.2",,,"1.8","26.6","33.8","1228","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2006","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","66.8",,,"4.4","58.2","75.4","259","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","49.9",,,"1.9","46.1","53.7","1426","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","1GEN","8AGE","6RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","15 to 25 Cigarettes","%","Percentage","38.6",,,"4.2","30.3","46.9","220","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","27",,,"1.8","23.5","30.5","1228","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2007","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","19.6",,,"1.5","16.7","22.5","1400","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","74.8",,,"2.4","70","79.6","754","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","19.6",,,"1.6","16.4","22.8","1478","Overall","All Races","Age 25 and Older","> 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","5EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","> 25 Cigarettes","%","Percentage","12.8",,,"2.2","8.4","17.2","402","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","1GEN","8AGE","6RAC","6EDU"
"2004","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","31.6",,,"3.5","24.7","38.5","369","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","58.7",,,"5.4","48.1","69.3","178","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","2GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","30.2",,,"1.8","26.6","33.8","1228","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","2GEN","8AGE","6RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","50.8",,,"1.9","47.1","54.5","1576","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","1GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","27.3",,,"6.8","14","40.6","87","Overall","Hispanic","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","4RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","35.9",,,"2.5","31","40.8","772","Overall","All Races","Age 25 and Older","12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","4EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","17.3",,,"6.5","4.5","30.1","58","Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","70.3",,,"5.8","59","81.6","211","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","25.2",,,"1.7","21.9","28.5","1429","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2004","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","44.2",,,"4.8","34.8","53.6","229","Overall","All Races","Age 20 and Older","< 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","3EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","23.1",,,"1.8","19.5","26.7","1088","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2004","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","24",,,"1.2","21.7","26.3","2639","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","12.2",,,"4.2","4","20.4","79","Overall","Asian/Pacific Islander","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","3RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","69.9",,,"4","62","77.8","400","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","34.9",,,"3.2","28.7","41.1","480","Overall","All Races","Age 20 and Older","12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","4EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","43.8",,,"3.7","36.5","51.1","405","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","40.2",,,"2.8","34.8","45.6","753","Overall","All Races","Age 25 and Older","12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","4EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","73.3",,,"4.8","63.9","82.7","220","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"2008","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","73.9",,,"3.7","66.6","81.2","293","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","10.8",,,"2.9","5.2","16.4","332","Overall","All Races","65 Years and Older","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","4AGE","6RAC","6EDU"
"2007","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.7",,,"2.3","20.2","29.2","1124","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","2GEN","8AGE","6RAC","6EDU"
"2006","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","32.2",,,"3.1","26.2","38.2","519","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","32.7",,,"3.5","25.9","39.5","557","Overall","All Races","Age 20 and Older","12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","4EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","48.9",,,"3","43","54.8","507","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","3GEN","8AGE","6RAC","6EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","14.3",,,"2.8","8.8","19.8","233","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","51.7",,,"2.7","46.5","56.9","725","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","3GEN","8AGE","6RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","55.2",,,"4.4","46.6","63.8","290","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","2GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","41.5",,,"4","33.6","49.4","291","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","2GEN","8AGE","6RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","43.1",,,"2.1","38.9","47.3","1356","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","BRFSS",,,"Mean","17.9",,,"0.8","16.4","19.4","348","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","1GEN","8AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","28.1",,,"1.4","25.3","30.9","2411","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","BRFSS",,,"Mean","17.1",,,"0.7","15.7","18.5","319","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","1GEN","8AGE","6RAC","6EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","15 to 25 Cigarettes","%","Percentage","51.2",,,"6","39.5","62.9","167","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","51.8",,,"7.4","37.2","66.4","125","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","2GEN","8AGE","6RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","41.3",,,"4.8","31.9","50.7","244","Overall","All Races","18 to 24 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","1AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","69",,,"3.5","62.1","75.9","345","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","< 15 Cigarettes","%","Percentage","44.6",,,"5.3","34.2","55","174","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","54.7",,,"1.8","51.2","58.2","1504","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","52.1",,,"3.1","46.1","58.1","561","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","2GEN","8AGE","6RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","26.1",,,"1.3","23.5","28.7","1986","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","6RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","50.3",,,"3.6","43.2","57.4","411","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","2GEN","8AGE","6RAC","6EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","12.6",,,"1.6","9.5","15.7","1207","Overall","All Races","Age 20 and Older","> 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","5EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","< 15 Cigarettes","%","Percentage","49.4",,,"5.3","39","59.8","198","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","51.5",,,"2.7","46.3","56.7","818","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","53.4",,,"5.4","42.9","63.9","189","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","3GEN","8AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","14",,,"1.4","11.3","16.7","1420","Overall","All Races","Age 25 and Older","> 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","5EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","24.7",,,"7.5","10","39.4","51","Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","42.4",,,"3.7","35.2","49.6","499","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"2006","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","13.7",,,"5","3.9","23.5","80","Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2008","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","1RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","21.9",,,"7.2","7.7","36.1","62","Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","24.7",,,"1.6","21.5","27.9","1543","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
