"id","address","geocoded_column","latitude","longitude","application_status","submit_date","issue_date","owner_occupied","condo_association","building_use","number_of_dwelling_units","building_construction_type","height","stories_above_grade","firm_name","work_description","demolition_description","demolition_type","method_of_removal","temporary_dumpster_count","solar_water_tank","debris_removal_date","debris_removal_location","solar_energy_type","solar_system_size","watt_capacity","heat_exchanger","photovoltaic_panel_count","panel_dimensions","thermal_panel_count","inverter_count","collector_panels","inverter_type","inverter_make_and_model","solar_water_tank_make_and","mount_type","backup_power","solar_collector_type","integrative_solar_tank","building_cost","plumbing_cost","electrical_cost","total_cost","insurance_company"
"56738","27 Magnolia Ave, Cambridge, MA 02138","27 Magnolia Ave
Cambridge, MA 02138
(42.3768, -71.107096)","42.3767","-71.1071","Complete","2019-09-23T00:00:00.000","2019-10-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"New England Solar Hot Water Inc ","Install solar hot water collectors on roof for domestic hot water system&nbsp;","","No demolition required","None",,"160","2019-10-26T00:00:00.000","New England Solar Hot Water Inc ","Thermal",,,"closed loop ",,"2436x1218x90","4",,"Solimpeks  ALS 3010 ","","","HTP SSU 80","Roof-Mount","Gas","Flat-Plate","Yes","10792","2860","2000","15652","Travelers Indemnity of North America "
"57697","61 Clay St, Cambridge, MA 02140","61 Clay St
Cambridge, MA 02140
(42.39528, -71.134199)","42.3953","-71.1341","Complete","2019-10-04T00:00:00.000","2019-10-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","23 panel solar installation on the roof","","No demolition required","None",,,"2019-10-22T00:00:00.000","N/A","Photovoltaic","8.3","360","","23","",,"1","","String Inverter","SolarEdge SE7600H-US","","Roof-Mount","","","","28503.9","0","5030.1","33534","Marine Marine and General"
"57756","29 Seagrave Rd, Cambridge, MA 02140","29 Seagrave Rd
Cambridge, MA 02140
(42.399053, -71.140264)","42.399","-71.1402","Complete","2019-10-06T00:00:00.000","2019-10-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","34 panel solar installation on the roof &nbsp; 11.4kW","","No demolition required","None",,,"2019-10-23T00:00:00.000","N/A","Photovoltaic","11.4","335","","34","",,"1","","String Inverter","SE10000H-US","","Roof-Mount","","","","33861.45","0","5975.55","39837","NY Marine and General"
"57083","26 Hardwick St, Cambridge, MA 02141","26 Hardwick St
Cambridge, MA 02141
(42.369896, -71.090618)","42.3699","-71.0907","Complete","2019-09-25T00:00:00.000","2019-10-10T00:00:00.000",,"true","Multi Family (3 or more dwelling units)","3","Masonry / Wood (Type III)","40","3","Great Sky Solar","Installation of a 12.06 kW DC solar power system with thirty six 335 watt panels","","No demolition required","Daily Removal",,,"2019-10-31T00:00:00.000","Save the Stuff, Inc. 17C Everberg Road, Woburn, MA 01801","Photovoltaic","12.06","335","","36","",,"1","","String Inverter","SolarEdge SE10000H-US","","Roof-Mount","","","","8593","0","25778","34371","Ace American Insurance Company"
"57386","7 Murdock St, Cambridge, MA 02139","7 Murdock St
Cambridge, MA 02139
(42.37154, -71.098737)","42.3716","-71.0988","Complete","2019-09-30T00:00:00.000","2019-10-04T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy Operations, Inc","Install solar electric panels roof mounted 24 panels @ 7.56 kW","Construction clean up. Removal of debris.","Exterior demolition in work area only.","Dumpster",,,"2019-10-17T00:00:00.000","125 John Hancock Rd Taunton, MA 02780 by Tesla Energy Operations, Inc","Photovoltaic","7.56","315","","24","",,"1","","String Inverter","Solaredge SE7600H","","Roof-Mount","","","","3300","0","7700","11000","Zurich American Insurance Company "
"54865","27 Magnolia Ave, Unit 2, Cambridge, MA 02138","27 Magnolia Ave
Cambridge, MA 02138
(42.3768, -71.107096)","42.3767","-71.1071","Complete","2019-08-26T00:00:00.000","2019-10-01T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","3","Masonry / Wood (Type III)","32","3","SunBug Solar","21 solar panels on the roof","","No demolition required","None",,,"2019-08-27T00:00:00.000","N/A","Photovoltaic","6.7","320","","21","",,"1","","String Inverter","SolarEdge SE6000H-US","","Roof-Mount","","","","22262","0","4360","26622","Gotham Insurance"
"55844","25 Hurlbut St, Cambridge, MA 02138","25 Hurlbut St
Cambridge, MA 02138
(42.383904, -71.120718)","42.3839","-71.1209","Complete","2019-09-10T00:00:00.000","2019-09-24T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Northeast Solar Services dba Revolusun","Install Solar array and connect with existing utility.<br>Type: Rooftop; Qty. Panels: 25; Total kW: 8.375","","No demolition required","Daily Removal",,,"2019-10-08T00:00:00.000","Casella Waste Systems, Inc.","Photovoltaic","8.375","335","","25","",,"1","","String Inverter","SolarEdge","","Roof-Mount","","","","9862.2","0","19724.39","29586.59","American Zurich Insurance Company"
"53185","136 Lakeview Ave, Cambridge, MA 02138","136 Lakeview Ave
Cambridge, MA 02138
(42.380207, -71.139758)","42.3803","-71.1399","Complete","2019-08-05T00:00:00.000","2019-09-19T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy Operations Inc.","Install solar electric panels to roof of existing home, to be interconnected with the homes electrical system. 20 Panels<br><br>Battery storage included","","No demolition required","Minimal",,,"2019-10-30T00:00:00.000","Tesla warehouse by crew","Photovoltaic","6.3","315","","20","",,"1","","String Inverter","SolarEdge HD","","Roof-Mount","","","","11000","0","24000","35000","Zurich American Insurance Co."
"56199","17 Day St, Cambridge, MA 02140","17 Day St
Cambridge, MA 02140
(42.394577, -71.125288)","42.3947","-71.1254","Complete","2019-09-13T00:00:00.000","2019-09-17T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","Installation of a 4.69 kW DC solar power system with fourteen 335 watt panels.","","No demolition required","Daily Removal",,,"2019-10-11T00:00:00.000","Save the Stuff, Inc., 17C Everberg Road, Woburn, MA 01801","Photovoltaic","4.69","335","","14","",,"14","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","4538","0","13613","18151","Ace American Insurance Company"
"54736","109 Clay St, Cambridge, MA 02140","109 Clay St
Cambridge, MA 02140
(42.396598, -71.134256)","42.3967","-71.1342","Complete","2019-08-26T00:00:00.000","2019-09-05T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","18 panel solar installation on the roof","","No demolition required","None",,,"2019-10-01T00:00:00.000","N/A","Photovoltaic","5.8","320","","18","",,"1","","String Inverter","SolarEdge Setapp SE5000H-US","","Roof-Mount","","","","19201.5","0","3388.5","22590","Gothan Insurance"
"54881","25-A Fairmont St, Unit 3, Cambridge, MA 02139","25-A Fairmont St
Cambridge, MA 02139
(42.361491, -71.110512)","42.3618","-71.1103","Complete","2019-08-27T00:00:00.000","2019-09-05T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","19 solar panel installation on the roof","","No demolition required","None",,,"2019-08-27T00:00:00.000","n?A","Photovoltaic","5.7","300","","19","",,"1","","String Inverter","SolarEdge SE5000H","","Roof-Mount","","","","17425","0","3075","20500","Gotham Insurance"
"55074","37 Fairfield St, Cambridge, MA 02140","37 Fairfield St
Cambridge, MA 02140
(42.391459, -71.126525)","42.3915","-71.1264","Complete","2019-08-29T00:00:00.000","2019-09-04T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Northeast Solar Services dba Revolusun","Install Solar array and connect with existing utility.<br>Type: Rooftop; Qty. Panels: 25; Total kW: 9.0","","No demolition required","Daily Removal",,,"2019-09-17T00:00:00.000","Casella Waste Systems, Inc.","Photovoltaic","9","360","","25","",,"1","","String Inverter","SolarEdge SE-10000H-US (240v)","","Roof-Mount","","","","11662.22","0","23324.45","34986.67","American Zurich Insurance Company"
"53395","87 Third St, Cambridge, MA 02141","87 Third St
Cambridge, MA 02141
(42.370074, -71.080069)","42.3701","-71.0802","Complete","2019-08-06T00:00:00.000","2019-08-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Installation of a 7.45 kW DC solar power system with twenty-one 355 watt panels","","No demolition required","Daily Removal",,,"2019-09-10T00:00:00.000","Save the Stuff, Inc., 17C Everberg Road, Woburn, MA 01801","Photovoltaic","7.45","355","","21","",,"21","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","5722","0","17165","22887","Ace American Insurance Company"
"52467","18 Brown St, Cambridge, MA 02138","18 Brown St
Cambridge, MA 02138
(42.376037, -71.128896)","42.376","-71.1288","Complete","2019-07-26T00:00:00.000","2019-08-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Trinity Heating and Air DBA Trinity Solar","Install 5.04kw solar panels on roof. Will not exceed roof panel, but will add 6"" to roof height. 14 total panels.","","No demolition required","Daily Removal",,,"2019-10-07T00:00:00.000","Trinity Heating and Air DBA Trinity Solar 20 Patterson Brook Rd Unit 1","Photovoltaic","5.04","0","","14","",,"1","","Micro-Inverter","Solar Edge SE3800H-US000BNC4","","Roof-Mount","","","","2000","0","20000","22000","HDI Global Insurance Company"
"52254","40 Cottage St, Cambridge, MA 02139","40 Cottage St
Cambridge, MA 02139
(42.363503, -71.107426)","42.3635","-71.1076","Complete","2019-07-23T00:00:00.000","2019-08-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","Installation of 14 solar panels (roof mounted)","","No demolition required","None",,,"2019-09-30T00:00:00.000","N/A","Photovoltaic","5.04","360","","14","",,"14","","Micro-Inverter","Enphase IQ7X","","Roof-Mount","","","","20917.65","0","3691.35","24609","New York Marine & General Insurance"
"52845","85 Gore St, Cambridge, MA 02141","85 Gore St
Cambridge, MA 02141
(42.371965, -71.081609)","42.372","-71.0815","Complete","2019-07-31T00:00:00.000","2019-08-15T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Timothy Schneider  - Earthlight Technologies","Installation &amp; wiring of a roof mounted 7.885kW grid tied solar PV system consisting of (19) Sunpower A415-G-AC modules and inverters. Located on the flatt roof of house and be tied into the existing 200A electrical service panel.","Installation &amp; wiring of a roof mounted 7.885kW grid tied solar PV system consisting of (19) Sunpower A415-G-AC modules and inverters. Located on the flatt roof of house and be tied into the existing 200A electrical service panel.","Exterior demolition in work area only.","Minimal",,,"2019-09-20T00:00:00.000","Earthlight Technologies","Photovoltaic","7.885","349","","18","",,"18","","Micro-Inverter","SPR-A415-G-AC","","Roof-Mount","","","","7000","0","30000","37000","T M Burgess Co"
"50173","45 Hubbard Ave, Cambridge, MA 02140","45 Hubbard Ave
Cambridge, MA 02140
(42.388685, -71.127569)","42.3888","-71.1275","Complete","2019-06-26T00:00:00.000","2019-07-17T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Halil Aslan","Install a 7.15 kW electrical solar system on roof of house using 22x solar panels","","No demolition required","None",,,"2019-07-04T00:00:00.000","-","Photovoltaic","7.15","325","","22","",,"1","","String Inverter","SolarEdge SE6000H-US","","Roof-Mount","","","","7383","0","13710","21093",""
"51152","2 Highland St, Cambridge, MA 02138","2 Highland St
Cambridge, MA 02138
(42.379476, -71.131608)","42.3793","-71.1315","Complete","2019-07-10T00:00:00.000","2019-07-15T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","Installation of 25 solar panels (roof-mounted)","","No demolition required","None",,,"2019-08-31T00:00:00.000","N/A","Photovoltaic","8","320","","25","",,"25","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","26392.5","0","4657.5","31050","New Tork Marine & General Insurance"
"46606","212 Norfolk St, Cambridge, MA 02139","212 Norfolk St
Cambridge, MA 02139
(42.369321, -71.098534)","42.3693","-71.0984","Complete","2019-05-10T00:00:00.000","2019-07-08T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Trinity Heating and Air DBA Trinity Solar","Install 7.875kw solar panels on roof. Will not exceed roof panel, but will add 6"" to roof height. 25 total panels. 60AMP to 100AMP service upgrade with meter relocation.","","No demolition required","Daily Removal",,,"2019-07-01T00:00:00.000","Trinity Heating and Air DBA Trinity Solar","Photovoltaic","7.875","0","","25","",,"1","","Micro-Inverter","Solar Edge - SE6000H-US000NNC2","","Roof-Mount","","","","2000","0","28000","30000","HDI Global Insurance Company"
"49953","97 Pemberton St, Cambridge, MA 02140","97 Pemberton St
Cambridge, MA 02140
(42.390342, -71.126965)","42.3903","-71.1269","Complete","2019-06-06T00:00:00.000","2019-07-08T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Gerard Villano","22 roof mounted solar panels","","No demolition required","None",,,"2019-07-16T00:00:00.000","N/a","Photovoltaic","7.37","335","","22","",,"22","","Micro-Inverter","Enphase IQ6-60-2-US","","Roof-Mount","","","","3685","0","7370","11055","AmGuard Insurance Company"
"49529","18 Bates St, Cambridge, MA 02138","18 Bates St
Cambridge, MA 02138
(42.384229, -71.124798)","42.3841","-71.1247","Complete","2018-11-07T00:00:00.000","2019-07-08T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","16 solar panels to be installed on roof 5.04 kw dc","","No demolition required","None",,,"2019-07-31T00:00:00.000","n/a","Photovoltaic","5.04","315","","16","",,"1","","String Inverter","SolarEdge SE5000H-US 208V/240v","","Roof-Mount","","","","22787.65","0","4021.35","26809","New York Marine & General Insurance"
"49829","191 Western Ave, Cambridge, MA 02139","191 Western Ave
Cambridge, MA 02139
(42.364799, -71.110073)","42.3649","-71.1101","Complete","2019-06-21T00:00:00.000","2019-07-08T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Trinity Heating and Air DBA Trinity Solar","Install 9.765kw solar panels on roof. Will not exceed roof panel, but will add 6"" to roof height. 31 total panels.","","No demolition required","None",,,"2019-08-21T00:00:00.000","Trinity Heating and Air DBA Trinity Solar","Photovoltaic","9.765","0","","31","",,"1","","Micro-Inverter","Solar Edge SE7600H-US000NNC2","","Roof-Mount","","","","2000","0","32000","34000","HDI Global Insurance Company"
"49074","66 Huron Ave, Cambridge, MA 02138","66 Huron Ave
Cambridge, MA 02138
(42.384496, -71.128432)","42.3844","-71.1284","Complete","2019-06-12T00:00:00.000","2019-07-01T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Halil Aslan","Install a 7.67 kW electrical solar system on roof of house using 21x solar panels.&nbsp;","","No demolition required","None",,,"2019-07-15T00:00:00.000","-","Photovoltaic","7.665","365","","21","",,"1","","String Inverter","SolarEdge SE7600H-US","","Roof-Mount","","","","8638","0","16043","24681",""
"49561","31 Hubbard Ave, Cambridge, MA 02140","31 Hubbard Ave
Cambridge, MA 02140
(42.388579, -71.126902)","42.3887","-71.1269","Complete","2019-06-18T00:00:00.000","2019-06-21T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","Installation of 17 roof top mounted solar panels. System size of 4.9 kw dc","","No demolition required","None",,,"2019-07-31T00:00:00.000","n/a","Photovoltaic","4.9","295","","17","",,"1","","String Inverter","SolarEdge SE5000H-US 208V/240v","","Roof-Mount","","","","16517.2","0","2914.8","19432","New York Marine & General Insurance"
"48641","13 Union St, Cambridge, MA 02139","13 Union St
Cambridge, MA 02139
(42.369079, -71.095665)","42.3692","-71.0958","Complete","2019-06-06T00:00:00.000","2019-06-19T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Southern Light Solar","12 roof mounted panels","","No demolition required","None",,,"2019-07-02T00:00:00.000",,"Photovoltaic","2.88","335","","12","",,"12","","Micro-Inverter","Enphase IQ7-60-2-US","","Roof-Mount","","","","2010","0","4020","6030","AmGUARD Insurance Company"
"47721","18 Gold Star Rd, Cambridge, MA 02140","18 Gold Star Rd
Cambridge, MA 02140
(42.398776, -71.130865)","42.3987","-71.1308","Complete","2019-05-24T00:00:00.000","2019-05-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Sunbug Solar","13 solar panels to be installed on roof - 4.16 kw dc&nbsp;","","No demolition required","None",,,"2019-05-24T00:00:00.000","n/a no trash","Photovoltaic","4.16","320","","13","",,"1","","String Inverter","SolarEdge Se3000H-US ","","Roof-Mount","","","","16873","0","2978","19851","New York Marine and General Insurance"
"47274","48 Cedar St, Cambridge, MA 02140","48 Cedar St
Cambridge, MA 02140
(42.395175, -71.130833)","42.3951","-71.1307","Complete","2019-05-20T00:00:00.000","2019-05-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Solar power system, 29 panels, 9.57 kW DC","","No demolition required","Daily Removal",,,"2019-06-01T00:00:00.000","Save That Stuff, Inc.  17C Everberg Rd Woburn MA 01801","Photovoltaic","9.57","330","","29","",,"29","","Micro-Inverter","Enphase IQX","","Roof-Mount","","","","7249","0","21748","28997","Ace American Insurance Co"
"47042","134 Vassal Ln, Cambridge, MA 02138","134 Vassal Ln
Cambridge, MA 02138
(42.383529, -71.138278)","42.3835","-71.1382","Complete","2019-05-16T00:00:00.000","2019-05-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","31 solar panels to be installed on roof. 11.16 kW DC","","No demolition required","None",,,"2019-05-16T00:00:00.000","n/a no trash","Photovoltaic","11.16","360","","31","",,"1","","String Inverter","SolarEdge SE10000H","","Roof-Mount","","","","36747.7","0","6630","43377.7","New York Marine and General Insurance"
"46243","213 Rindge Ave, Cambridge, MA 02140","213 Rindge Ave
Cambridge, MA 02140
(42.393487, -71.132996)","42.3936","-71.1329","Complete","2019-05-06T00:00:00.000","2019-05-07T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp ","ITC will install an electricity grid-connected rooftop photovoltaic, solar power system with a total generating capacity rated at approximately 4.69kW-DC","","No demolition required","None",,,"2019-05-24T00:00:00.000",,"Photovoltaic","4.69","335","","14","",,"14","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","5250","0","10000","15250","Travelers Property Casualty "
"32642","251 Garden St, Cambridge, MA 02138","251 Garden St
Cambridge, MA 02138
(42.386358, -71.136044)","42.387","-71.1364","Complete","2019-03-04T00:00:00.000","2019-05-06T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","15","Masonry / Wood (Type III)","50","3","New England Solar Hot Water Inc ","Install solar hot water collectors on roof for a domestic hot water system&nbsp;","","No demolition required","None",,"119","2019-08-30T00:00:00.000","Braintree Transfer Station 257 Ivory St Braintree MA 02184","Thermal",,,"ddouble wall",,"78.9""x86.4""x5.35""","10",,"Apricus ETC-30","","","HTP SuperStor","Roof-Mount","Gas","Evacuation-Tube","Yes","45465","4000","0","49465","Travelers Indemnity of America"
"32638","243 Garden St, Cambridge, MA 02138","243 Garden St
Cambridge, MA 02138
(42.386491, -71.135616)","42.3873","-71.1359","Complete","2019-03-03T00:00:00.000","2019-05-06T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","15","Masonry / Wood (Type III)","50","3","New England Solar Hot Water Inc","Install solar hot water collectors on roof for a domestic hot water system&nbsp;","","No demolition required","None",,"119","2019-08-31T00:00:00.000","Braintree Transfer Station 257 Ivory St Braintree MA 0214","Thermal",,,"double wall ",,"78.9""x86.4""x5.35""","10",,"Apricus ETC-30","","","HTP SuperStor ","Roof-Mount","Gas","Evacuation-Tube","Yes","45465","4000","0","49465","Travelers Indemnity of America "
"32644","253 Garden St, Cambridge, MA 02138","253 Garden St
Cambridge, MA 02138
(42.386417, -71.135844)","42.3868","-71.1361","Complete","2019-03-04T00:00:00.000","2019-05-06T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","15","Masonry / Wood (Type III)","50","3","New England Solar Hot Water Inc ","Install solar hot water collectors on roof for a domestic hot water system&nbsp;","","No demolition required","None",,"119","2019-08-30T00:00:00.000","Braintree Transfer Station 257 Ivory St Braintree MA 02186","Thermal",,,"double wall",,"78..9""x86.4""x5.35""","10",,"Apricus ETC-30","","","HTP superstor","Roof-Mount","Gas","Evacuation-Tube","Yes","45465","4000","0","49465","Travelers Indemnity of America"
"45348","66 Thorndike St, Cambridge, MA 02141","66 Thorndike St
Cambridge, MA 02141
(42.369744, -71.080962)","42.3696","-71.081","Complete","2019-04-23T00:00:00.000","2019-05-02T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","33 solar panels to be installed on roof - 11.06 kW DC","","No demolition required","None",,,"2019-04-23T00:00:00.000","no trash","Photovoltaic","11.06","335","","33","",,"33","","Micro-Inverter","Enphase IQ7 Plus ","","Roof-Mount","","","","32162","0","5676","37838","New York Marine and General Insurance"
"45023","47 Standish St, Cambridge, MA 02138","47 Standish St
Cambridge, MA 02138
(42.382465, -71.139222)","42.3825","-71.1391","Complete","2019-04-18T00:00:00.000","2019-04-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","Solar power system, 23 panels, 8.165 kW DC","","No demolition required","Daily Removal",,,"2019-05-01T00:00:00.000","Save That Stuff, Inc","Photovoltaic","8.165","355","","23","",,"23","","Micro-Inverter","Enphase IQPlus","","Roof-Mount","","","","6063","0","18187","24250","ACE AMERICAN INSURANCE COMPANY"
"45031","381 Walden St, Cambridge, MA 02138","381 Walden St
Cambridge, MA 02138
(42.383499, -71.13445)","42.3836","-71.1345","Complete","2019-04-18T00:00:00.000","2019-04-25T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Northeast Solar Services dba Revolusun","Install Solar array and connect with existing utility.<br>Type: Rooftop; Qty. Panels: 16; Total kW: 5.28","","No demolition required","Daily Removal",,,"2019-04-30T00:00:00.000","Casella Waste Systems, Inc. 24 Bunker Hill Industrial Park, Boston, MA 02129","Photovoltaic","5.28","330","","16","",,"1","","String Inverter","SolarEdge SE5000H-US","","Roof-Mount","","","","7250.23","0","14500.45","21750.68","American Zurich Insurance Company"
"45038","280 Walden St, Cambridge, MA 02138","280 Walden St
Cambridge, MA 02138
(42.385784, -71.131906)","42.3857","-71.1319","Complete","2019-04-18T00:00:00.000","2019-04-25T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","3","Wood (Type (IV/V)","60","3","Northeast Solar Services dba Revolusun","Install Solar array and connect with existing utility.<br>Type: Rooftop; Qty. Panels: 14; Total kW: 4.62","","No demolition required","Daily Removal",,,"2019-04-30T00:00:00.000","Casella Waste Systems, Inc. 24 Bunker Hill Industrial Park, Boston, MA 02129","Photovoltaic","4.62","330","","14","",,"1","","String Inverter","SolarEdge SE5000H-US","","Roof-Mount","","","","7448.66","0","14897.33","22345.99","American Zurich Insurance Company"
"43539","55 Bristol St, Unit A, Cambridge, MA 02141","55 Bristol St
Cambridge, MA 02141
(42.368274, -71.093035)","42.3683","-71.0931","Complete","2019-03-29T00:00:00.000","2019-04-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Vivint Solar LLC","install 30 roof mounted solar panels @ 9.3 KW","","No demolition required","None",,,"2019-04-16T00:00:00.000","vivint solar - 230 Ballardvale St, Wilmington MA","Photovoltaic","9.3","310","","30","",,"1","","String Inverter","solar edge","","Roof-Mount","","","","4092","0","16368","20460","Zurich American Ins Co"
"44167","168 Vassal Ln, Cambridge, MA 02138","168 Vassal Ln
Cambridge, MA 02138
(42.383725, -71.139356)","42.3836","-71.1394","Complete","2019-04-08T00:00:00.000","2019-04-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp","ITC will install an electricity grid-connected photovoltaic, solar power system with a total generating capacity rated at approximately 8.235 kW-DC","","No demolition required","None",,,"2019-04-08T00:00:00.000",,"Photovoltaic","8.235","305","","27","",,"27","","Micro-Inverter","Enphase IQ6+ Microinverter","","Roof-Mount","","","","10000","0","14381.5","24381.5","Travellers Property Casualty "
"45220","16 Coolidge Ave, Cambridge, MA 02138","16 Coolidge Ave
Cambridge, MA 02138
(42.224162, -70.954499)","42.3738","-71.1397","Complete","2019-04-22T00:00:00.000","2019-04-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Sunlight Solar Energy","Install 17 Roof top solar panels with monitoring equipment","","No demolition required","Minimal",,,"2019-05-18T00:00:00.000","102 Clematis Ave Waltham MA 02453","Photovoltaic","6.12","360","","17","",,"17","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","14736.96","0","6315.84","21052.8","Zurich American "
"33812","287 Huron Ave, Unit 2, Cambridge, MA 02138","287 Huron Ave
Cambridge, MA 02138
(42.381469, -71.13517)","42.3816","-71.1353","Complete","2019-03-25T00:00:00.000","2019-03-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy Operations Inc","Install solar electric panels on roof of existing home, to be interconnected with the home’s electrical system. 12 panels @ 3.96kW","","No demolition required","None",,,"2019-04-27T00:00:00.000",,"Photovoltaic","3.96","330","","12","",,"1","","String Inverter","Solar Edge 3800","","Roof-Mount","","","","2000","0","4000","6000","Zurich American Insurance Company"
"32222","273 Harvard St, Unit 1, Cambridge, MA 02139","273 Harvard St
Cambridge, MA 02139
(42.368809, -71.103193)","42.369","-71.1031","Complete","2019-02-21T00:00:00.000","2019-03-19T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","22","Masonry / Wood (Type III)","25","2","Works for RES Solar","Solar Thermal (Hot Water) System to act as a pre heat to the existing hot water boiler. There will be 14 Collectors on the roof with a 600 gallon solar tank in the basement mechanical room.","","No demolition required","Minimal",,"600","2019-03-29T00:00:00.000","RES Solar will remove the debris","Thermal",,,"Double Wall Brazed Plate Heat Exchanger",,"Total of 448 square feet","14",,"SunEarth TRB 32 Collectors","","","Hydroflex - non-pressurized","Roof-Mount","Gas","Flat-Plate","Yes","65600","5000","4000","74600","Liberty Mutual"
"32941","127 Coolidge Hill, Cambridge, MA 02138","127 Coolidge Hill
Cambridge, MA 02138
(42.373138, -71.138288)","42.3732","-71.1379","Complete","2019-03-09T00:00:00.000","2019-03-12T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Sunbug Solar","28 solar panels to be installed on roof - 10.08 kW dc","","No demolition required","None",,,"2019-03-09T00:00:00.000","no trash","Photovoltaic","10.08","360","","28","",,"1","","String Inverter","SolarEdge SE7600H","","Roof-Mount","","","","47523","0","6048","53571","New York Marine and General Insurance"
"32643","38 Fifth St, Cambridge, MA 02141","38 Fifth St
Cambridge, MA 02141
(42.371757, -71.083055)","42.3718","-71.083","Complete","2019-03-04T00:00:00.000","2019-03-08T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Trinity Heating and Air DBA Trinity Solar","Install 5.67kw solar panels on roof. Will not exceed roof panel, but will add 6"" to roof height. 18 total panels.","","No demolition required","Container",,,"2019-04-01T00:00:00.000","Trinity Heating and Air DBA Trinity Solar","Photovoltaic","5.67","0","","18","",,"1","","Micro-Inverter","Solar Edge SE5000H-US000NNC2","","Roof-Mount","","","","2000","0","22000","24000","HDI Global Insurance Company"
