"accession_number","last_name","first_name","artist_gender","title","year","location_name_of_site","location_1","location_description","interior_exterior","category_sculpture_work_on_paper_paintings_mural_electronic_media_temporary_programmatic","object_type","material","detail_material","size","additional_description","about_the_work"
"CAC92.03.14-2","Webb","Nancy","Female","Untitled (Insects) (2 of 2 casts of small oval high-relief medallion with insect)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","3.25""H x 6.5""W x 0.75""thick","Located on metal gate proper right post (building side) at Edwin H Land Blvd entrance, facing the street. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.5","Webb","Nancy","Female","Untitled (Insects) (small sculpture of beetle on a leaf)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","1""H x 2.5""Dia","Located inside park, near Cambridgeside Place entrance, on top of granite curb at a corner. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.26","Webb","Nancy","Female","Untitled (Insects) (small medallion with insect on blade of grass)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","5""Dia","Located on granite pillar at Cambridgeside Place entrance, facing street. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.33","Webb","Nancy","Female","Untitled (Insects) (small sculpture of insect)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","1.75""H x 2.5""W x 5.5""D","Located outside perimeter of park on Cambridgeside Place, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.30","Webb","Nancy","Female","Untitled (Insects) (small medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","5""Dia","Located outside perimeter of park on Cambridgeside Place, on side face of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.8","Webb","Nancy","Female","Untitled (Insects) (small medallion with lily flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","4""Dia","Located inside park on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.3","Webb","Nancy","Female","Untitled (Insects) (small sculpture of beetle on 2 leaves)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","1""H x 2.5""Dia","Located inside park, near Cambridgeside Place entrance, on top of granite curb at a corner. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.35","Webb","Nancy","Female","Untitled (Insects) (small sculpture of insect)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","2.5""H x 5""W x 2.75""D","Located inside park at island in middle of park, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.20","Webb","Nancy","Female","Untitled (Insects) (small medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","4""Dia","Located inside park, near Edwin H Land Blvd entrance, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.40","Webb","Nancy","Female","Untitled (Insects) (bronze plaque on granite base)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","bronze: 16""H x 25.5""W x 1""D","Located inside park at Cambridgeside Place entrance on grass.","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.37","Webb","Nancy","Female","Untitled (Insects) (small sculpture of butterly)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","4""H x 5""W x 3""D","Located inside park at island in middle of park, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.18","Webb","Nancy","Female","Untitled (Insects) (large medallion with dandelions and insects)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","15""Dia","Located on granite pillar at Edwin H Land Blvd entrance, facing the street. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.2","Webb","Nancy","Female","Untitled (Insects) (small medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","4""Dia","Located inside park, near Cambridgeside Place entrance, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.23","Webb","Nancy","Female","Untitled (Insects) (small high-relief medallion with earwig)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","5""Dia x 0.75""thick","Located inside park on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.16","Webb","Nancy","Female","Untitled (Insects) (small high-relief medallion with ladybug)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","5""Dia","Located on granite pillar at Edwin H Land Blvd entrance, facing the street. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.7","Webb","Nancy","Female","Untitled (Insects) (small medallion with lily flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","4""Dia","Located inside park on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.25","Webb","Nancy","Female","Untitled (Insects) (large medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","5""Dia","Located inside park, near Edwin H Land Blvd entrance, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.14-1","Webb","Nancy","Female","Untitled (Insects) (1 of 2 casts of small oval high-relief medallion with insect)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","3.25""H x 6.5""W x 0.75""thick","Located on metal gate proper left post (street side) at Edwin H Land Blvd entrance, facing the street. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.27","Webb","Nancy","Female","Untitled (Insects) (large medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","15""Dia","Located on granite pillar at Cambridgeside Place entrance, facing street. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.31","Webb","Nancy","Female","Untitled (Insects) (small medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","5""Dia","Located outside perimeter of park on Cambridgeside Place, on side face of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.36","Webb","Nancy","Female","Untitled (Insects) (small sculpture of insect)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","1.75""H x 5""W x 3.5""D","Located inside park at island in middle of park, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.21","Webb","Nancy","Female","Untitled (Insects) (small medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","4""Dia","Located inside park, near Edwin H Land Blvd entrance, on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.9","Webb","Nancy","Female","Untitled (Insects) (small medallion with flower imagery)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","4""Dia","Located inside park on top of granite curb. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
"CAC92.03.6","Webb","Nancy","Female","Untitled (Insects) (small sculpture of insect on a leaf)","1992","Charles Park at Cambridgeside Place and Land Blvd",,"Commercial Avenue at the intersection of Charles Street; scattered around the park ","Exterior ","Sculpture ","Bronze ","Bronze ","Bronze","2""H x 2.75""W x 4.5""D","Located inside park on top of granite curb at a corner. (Total artwork: 12 small sculptures; 26 medallions, one plaque)","Visitors to the park are greeted by bugs and beetles, creeping up the bollards that flank its two entrances. But there is no need to recoil; the insects are a part of a series of bas-reliefs created by artist Nancy Webb, representing the plant and animal life found in the area. At the south entrance, a praying mantis and a cricket, cast in a full three-dimensional sculpture, join their fellow insects in the salutation. Bronze reliefs are also found on the steel fence running along Commercial Avenue and embedded in granite elements throughout the park. Facing the outside are depictions of the weeds that ""grow in the urban wasteland,"" as Webb puts it, while the reliefs on the interior portray the flowers planted around them, along with a whole inventory of bugs and butterflies that thrive in the park, including Clover with Ant and Bee; Dandelions with Fritillary Butterfly and Prionus Beetle; Coreopsis; Coralbells; Daylily; Yarrow and Leafhopper. A bronze plaque, also made by the artist, lists all the bronze plants and creatures found in the park.

"
