"district","survey_year","what_is_the_primary_purpose_for_being_in_district_today","what_particular_businesses_are_you_visiting_today","please_tell_me_3_types_of_businesses_you_would_like_to_see_in_the_district_that_are_not_here_now","which_types_of_businesses_would_you_like_to_see_in_district","how_often_do_you_use_services_or_shops_in_district","how_long_is_your_average_visit_outside_of_work_to_district","how_do_you_most_frequently_get_to_the_district","ranking_of_barbers_hair_salons","ranking_of_bars","ranking_of_sporting_goods","ranking_of_home_goods","ranking_of_coffee_shops","ranking_of_convenience_stores","ranking_of_office_supply_stores","ranking_of_restaurants_take_out","ranking_of_restaurants_stores","ranking_of_dry_cleaners_tailors","ranking_of_fitness_centers_gyms","ranking_of_grocery_stores","ranking_of_movie_theaters_entertainment","ranking_of_food_trucks","ranking_of_apparel_clothing_stores","ranking_of_specialty_retail","ranking_of_pharmacy","ranking_of_specialty_food_stores","ranking_of_florists","ranking_of_book_stores","ranking_of_farmer_s_markets","ranking_of_hardware_stores","ranking_of_accessories_stores_shoes_jewelry","ranking_of_healthcare_dentists_doctors","do_you_want_more_barbers_hair_salons","do_you_want_more_bars","do_you_want_more_sporting_goods_stores","do_you_want_more_home_goods_stores","do_you_want_more_coffee_shops","do_you_want_more_convenience_stores","do_you_want_more_office_supply_stores","do_you_want_more_restaurants_take_out","do_you_want_more_restaurants_sit_down","do_you_want_more_dry_cleaners_tailors","do_you_want_more_fitness_centers_gyms","do_you_want_more_grocery_stores","do_you_want_more_movie_theaters_entertainment","do_you_want_more_food_trucks","do_you_want_more_apparel_clothing_stores","do_you_want_more_specialty_retail","do_you_want_more_pharmacies","do_you_want_more_specialty_food_stores","do_you_want_more_book_stores","do_you_want_more_florists","do_you_want_more_farmer_s_markets","do_you_want_more_hardware_stores","do_you_want_more_accessory_stores_jewelry_shoes","do_you_want_more_healthcare_offices_doctors_dentists","how_many_times_a_month_do_you_come_to_district_for_dining_entertainment_in_evening","how_many_times_a_month_do_you_come_to_district_for_dining_in_evening","how_many_times_a_month_do_you_come_to_district_for_entertainment_in_evening","what_would_make_you_shop_visit_more_often_in_district","what_discourages_you_from_shopping_in_district","how_would_you_rate_access_to_parking","how_would_you_rate_access_to_public_transit","how_would_you_rate_the_range_of_goods_and_services_available","how_would_you_rate_the_quality_of_goods_and_services_available","how_would_you_rate_the_price_of_goods_and_services_available","how_would_you_rate_the_friendliness_of_the_district","how_would_you_rate_the_attractiveness_of_the_district","how_would_you_rate_the_cleanliness_of_the_district","how_would_you_rate_the_infrastructure_of_the_district","how_would_you_rate_the_safety_of_the_district","how_would_you_rate_the_business_hours_of_the_district","how_would_you_rate_the_presence_of_independent_businesses_in_the_district","how_would_you_rate_the_cultural_attractions_of_the_district","how_would_you_rate_the_outdoor_activities_and_nightlife_in_the_district","how_important_is_parking","how_important_is_access_to_public_transit","how_important_is_the_range_of_goods_and_services_available","how_important_is_the_quality_of_goods_and_services_available","how_important_is_the_price_of_goods_and_services_available","how_important_is_the_friendliness_of_the_district","how_important_is_the_attractiveness_of_the_district","how_important_is_the_cleanliness_of_the_district","how_important_is_the_infrastructure_in_the_district","how_important_is_the_safety_of_the_district","how_important_are_the_business_hours_within_the_district","how_important_is_the_presence_of_independent_businesses","how_important_is_the_presence_of_cultural_events_in_the_district","how_important_is_the_availability_of_outdoor_activities_and_nightlife_in_the_district","residency","do_you_work_in_cambridge","do_you_go_to_school_in_cambridge","gender","age","language","homeownership","ethinicity","race","what_is_one_word_you_use_to_decribe_the_district","what_would_you_change_abou_the_district","what_would_you_keep_about_the_district","what_would_you_eliminate_from_the_district"
"Kendall Square ","2011","Transportation","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","4+ Hours","Subway","Poor","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Poor","Poor","Fair","Fair","Poor","Poor","[Question Not Included in This District's Survey]","Good","Fair",,"Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Fair","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]","Special Events","Fair","Good","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Good","Good","Fair","Fair","Fair","Very","Very","Somewhat","Somewhat","Very","Very","Very","Very","Very","Very","Very","Very","Very","Somewhat",,"No","No","Male","35-44","English","Own","Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Dining","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","1-2 Hours","Subway",,"Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Fair","Fair","Fair",,,"[Question Not Included in This District's Survey]","Good","Poor",,"Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Good","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","Yes","No","[Question Not Included in This District's Survey]","No","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Rarely/Never","Every Day","[Question Not Included in This District's Survey]","Price",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","Less than an hour","Drive","Fair","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Poor","Poor","Fair","Good","Fair","Fair","[Question Not Included in This District's Survey]","Good","Good",,"Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Good","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","Less than an hour","Subway",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]","Would like to see more dining and food trucks near Tech Square",,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","3-5 Times Per Week","Less than an hour","Drive",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No","Male",,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once Per Month","Less than an hour","Subway","Fair","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Fair","Fair","Fair","Fair","Fair","[Question Not Included in This District's Survey]","Fair","Fair",,"Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once Per Month","2-3 Hours",,"Poor",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Good",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Event/Meeting","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","2-3 Hours","Drive",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Every Day","[Question Not Included in This District's Survey]","Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,"English",,"Non-Hispanic","White","[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week",,"Subway",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,"Fair","Good",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","No","Male","35-44",,,"Non-Hispanic","White","[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","4+ Hours","EZ Ride","Fair","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Fair",,"Fair","Fair","Poor","Good","[Question Not Included in This District's Survey]","Good","Fair",,"Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Fair","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"2-3 Times Per Month","[Question Not Included in This District's Survey]","Special Events","Good","Good","Fair","Fair","Fair","Fair","Fair","Good","Good","Good","Good",,,,,,,,,,,,,,,,,,,"Yes","No","Male","65-74",,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","Less than an hour","Subway",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Poor","Fair","Fair","Fair",,,"[Question Not Included in This District's Survey]","Good",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Fair",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","Yes","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]",,"Poor","Good","Poor","Poor",,,"Fair","Fair","Fair","Fair","Fair","Poor","Poor","Poor",,,,,,,,,,,,,,,,"Yes","No","Male","25-34","Italian","Own","Non-Hispanic","White","[Question Not Included in This District's Survey]",,,"Mehul"
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Rarely/Never","Less than an hour",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No","Male",,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","School (MIT)","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week",,"Carpool",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Fair",,"Fair","Fair",,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Good","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","Yes","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]","Special Events",,,"Good","Good","Good","Fair","Good","Good","Good","Good",,,,,,,,,,,,,,,,,,,,"No","Yes","Male","20-24","English","Rent","Non-Hispanic","White","[Question Not Included in This District's Survey]","Nothing",,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","4+ Hours","Subway","Poor",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Poor","Fair","Good","Good",,,"[Question Not Included in This District's Survey]","Fair","Good",,"Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Poor","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]","Special Events","Good","Good","Fair","Good","Fair","Good","Good","Good","Good","Fair","Fair","Fair","Fair",,,,,,,,,,,,,,,,,"No","No","Female","55-64","English",,"Non-Hispanic","White","[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","1-2 Hours","Subway",,"Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,"Fair",,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","Yes","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]","Parking","Poor","Good",,,,,,,,,,,,,"Very","Very",,,,,,,,,,,,,,"Yes","No",,"25-34",,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Rarely/Never","4+ Hours","Subway",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]","All of the above",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","Less than an hour","Subway",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Poor","Fair","Good","Good",,,"[Question Not Included in This District's Survey]",,"Good",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","No","[Question Not Included in This District's Survey]","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Once Per Month","Once Per Month","[Question Not Included in This District's Survey]","Price",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Shopping","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","1-2 Hours","Drive",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Fair",,"Good","Fair",,,"[Question Not Included in This District's Survey]",,"Good",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"Good","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]","Special Events","Fair","Good","Fair","Fair","Fair",,"Poor","Poor","Poor","Fair","Fair","Fair","Good","Poor","Very","Very","Very","Somewhat","Somewhat","Not Very","Somewhat","Somewhat","Somewhat","Not Very","Somewhat","Very","Very",,,"Yes","No","Male","55-64","English","Own","Non-Hispanic","White","[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","Less than an hour","Subway",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Good","Good","Good","Fair",,,"[Question Not Included in This District's Survey]",,"Good",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,"Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Once Per Month","Once Per Month","[Question Not Included in This District's Survey]","Special Events","Good","Good","Good","Good","Good","Good","Good","Good","Good","Good","Fair","Poor","Fair","Fair","Very","Very","Very","Very","Very","Very","Somewhat","Very","Somewhat","Very","Very","Somewhat","Somewhat","Somewhat",,"Yes","No","Male",,"English","Rent","Non-Hispanic","White","[Question Not Included in This District's Survey]",,,
