"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"15008654","MV OBSTRUCTING","22XX MASSACHUSETTS AVE","2015-02-02T20:44:00.000","MA","2013","HYUN","ACCENT","RED","--B&B TOW - CITY","SNOW BAN"
"15008672","MV OBSTRUCTING","GARFIELD ST","2015-02-02T22:23:00.000","MA","2013","FORD","FUSION","BLACK","--PAT'S TOW - CITY","SNOW TOW"
"15008717","CHECK PARKING","12XX CAMBRIDGE ST","2015-02-03T07:25:00.000","VA","2","UHAUL","TRAILER",,"--PHIL'S TOW - CITY","1280 CAMB ST -- ABANDONDED IN STREET"
"15008728","MV OBSTRUCTING","23XX MASSACHUSETTS AVE","2015-02-03T08:38:00.000","NH","2011","HOND","CIVIC",,"--PAT'S TOW - CITY","2310 MASS AVE - LOADING ZONE"
"15008732","BLOCKED DRIVE","0XX ATHENS ST","2015-02-03T09:49:00.000","NY","2015","AUDI","A4","BLACK","--PHIL'S TOW - CITY","BLK DRV - 30 ATHENS"
"15008766","BLOCKED DRIVE","0XX DAVENPORT ST","2015-02-03T10:47:00.000","MA","2006","TOYT","RUNNER","GRAY","--PAT'S TOW - CITY","BLK DRV - DAVENPORT ST"
"15008751","MV ACC NO PI","BRATTLE ST","2015-02-03T10:48:00.000","MA","2008","HOND","ACCORD","GRAY","--B&B TOW - CITY","ACCIDENT BRATTLE&FAYERWEATHER"
"15008786","MV IN TOW ZONE","AVON HILL ST","2015-02-03T11:39:00.000","MA","2002","TOYT","RUNNER","GRAY","--B&B TOW - CITY","HP SPOT/LINNAEN ST"
"15008842","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-03T15:44:00.000","MA","2014","SUBA","FOREST","GRAY","-PHIL'S TOW - PRIVATE","1718 MASS AVE"
"15008842","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-03T15:44:00.000","MA","2012","HOND","CRV","WHITE","ROBERTS TOW - PRIVATE","65 LANGDON"
"15008863","MV IN TOW ZONE","HURON AVE","2015-02-03T16:53:00.000","MA","2003","VOLV","XC70","BROWN","--PAT'S TOW - CITY","PARKING VIOLATION"
"15008863","MV IN TOW ZONE","HURON AVE","2015-02-03T17:04:00.000","MA","2003","VOLV","XC70","BROWN","--PAT'S TOW - CITY","PARKING VIOLATION"
"15008863","MV IN TOW ZONE","HURON AVE","2015-02-03T17:05:00.000","MA","2003","VOLV","XC70","BROWN","--PAT'S TOW - CITY","PARKING VIOLATION"
"15008863","MV IN TOW ZONE","HURON AVE","2015-02-03T17:11:00.000","MA","2003","VOLV","XC70","BROWN","--PAT'S TOW - CITY","PARKING VIOLATION"
"15008863","MV IN TOW ZONE","HURON AVE","2015-02-03T17:11:00.000","MA","2003","VOLV","XC70","BROWN","--PAT'S TOW - CITY","PARKING VIOLATION"
"15008842","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-03T20:25:00.000","MA","2005","VOLK","JETTA","BLACK","-PAT'S TOW - PRIVATE","TRESPASS"
"15008842","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-03T20:25:00.000","MA","2005","VOLK","JETTA","BLACK","-PAT'S TOW - PRIVATE","TRESPASS"
"15008842","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-03T20:25:00.000","MA","2005","VOLK","JETTA","BLACK","-PAT'S TOW - PRIVATE","TRESPASS"
"15008928","MV STOP","MT AUBURN ST","2015-02-03T21:40:00.000","MA","2007","LEXS","GS350","GRAY","--PHIL'S TOW - CITY","MTA AND PLYMPTON/ REVO/INS"
"15008942","MV FIRE","GLASSWORKS AVE","2015-02-03T22:06:00.000","MA","2009","PONT","G8","RED","--B&B TOW - CITY","GLASSWORKS/ MV FIRE"
"15009019","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-04T08:20:00.000","MA","2005","HOND","ODYSSE","RED","-PAT'S TOW - PRIVATE","108 PORTLAND CC46132"
"15009020","MV STOP","GREEN ST","2015-02-04T08:30:00.000","MA",,,,,"--PAT'S TOW - CITY","EXPI REG"
"15009054","CHECK PARKING","0XX GRANT ST","2015-02-04T09:59:00.000","MA","2001","TOYT","TACOMA","GREEN","--PHIL'S TOW - CITY","POSTED CONSTRUCTION- 27 GRANT"
"15009064","MV OBSTRUCTING","UNIVERSITY RD","2015-02-04T10:37:00.000","MA","2000","DODGE","GRAND","BLUE","--PHIL'S TOW - CITY","OBSTRUCTING"
"15009074","CHECK PARKING","0XX WASHINGTON AVE","2015-02-04T11:46:00.000","MA","2010","CHEV","EXPRES","WHITE","--B&B TOW - CITY","49 WASHINGTON AVE"
"15009074","CHECK PARKING","0XX WASHINGTON AVE","2015-02-04T11:58:00.000","MA","2010","CHEV","EXPRES","WHITE","--B&B TOW - CITY","49 WASHINGTON AVE"
"15009074","CHECK PARKING","0XX WASHINGTON AVE","2015-02-04T11:59:00.000","MA","2010","CHEV","EXPRES","WHITE","--B&B TOW - CITY","49 WASHINGTON AVE"
"15009120","BLOCKED HYDRANT","4XX BROADWAY","2015-02-04T13:45:00.000","MA","1999","CHEV","PRIZM","BROWN","--PHIL'S TOW - CITY","400 BROADWAY"
"15009074","CHECK PARKING","0XX WASHINGTON AVE","2015-02-04T14:16:00.000","ME","1995","TOYOTA","TK","GREEN","--B&B TOW - CITY","49 WASHINGTON AVE---ATTACHED PLATES"
"15009019","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-04T14:22:00.000","MA",,,,,"-PAT'S TOW - PRIVATE","195 BINNEY ST #46135"
"15009019","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-04T16:15:00.000","MA","2004","JEEP","GRCHER","BLUE","-B&B TOW - PRIVATE","BERTUCCI'S ABP"
"15009019","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-04T19:57:00.000","MA","2013","NISS","FRONTI","BLACK","-PAT'S TOW - PRIVATE","TRESPASS-131 PROSEPCT WHOLEFOODS"
"15009019","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-04T19:57:00.000","MA","2013","NISS","FRONTI","BLACK","-PAT'S TOW - PRIVATE","TRESPASS-131 PROSEPCT WHOLEFOODS"
"15009019","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-04T19:58:00.000","MA","2013","NISS","FRONTI","BLACK","-PAT'S TOW - PRIVATE","TRESPASS-131 PROSEPCT WHOLEFOODS"
"15009301","MV OBSTRUCTING","0XX BAY ST","2015-02-05T06:13:00.000","MA","2013","FORD","EDGE","GRAY","--PAT'S TOW - CITY","OBSTRUCTING STREET"
"15009320","MV OBSTRUCTING","0XX BLACKSTONE ST","2015-02-05T09:14:00.000",,"2008","NISS","FRONTIER",,"--PHIL'S TOW - CITY","PERMITS - BLACKSTONE ST"
"15009331","MV OBSTRUCTING","0XX GRANT ST","2015-02-05T09:16:00.000","MA","2013","MAZD","5","GRAY","--PAT'S TOW - CITY","POSTED - GRANT ST"
"15009329","CHECK PARKING","0XX WALKER ST","2015-02-05T10:02:00.000","MA","2001","HOND","CIVIC","GRAY","--PAT'S TOW - CITY","NO PARKING ZONE --WALKER ST"
"15009360","MV IN TOW ZONE","1XX FIFTH ST","2015-02-05T10:58:00.000","MA","2000","TOYT","COROL","GRAY","--B&B TOW - CITY","TOWZONE BENT ST SIDE"
"15009429","DISTURBANCE","BINNEY ST","2015-02-05T14:19:00.000","MA","2000","SUZI","ESTEEM","BLACK","--PAT'S TOW - CITY","ARREST"
"15009436","MV OBSTRUCTING","MARIE AVE","2015-02-05T16:00:00.000","MA","2014","BMW","320I","WHITE","--PHIL'S TOW - CITY","MARIE AVE-OBSTRUCTING"
"15009502","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-05T18:22:00.000","MA","2012","TOYT","RAV4","BLUE","-PAT'S TOW - PRIVATE","428 MEM DR/TRESPASS"
"15009532","MV OBSTRUCTING","1XX RIVER ST","2015-02-05T21:08:00.000","MA","2013","INFI","G37","BLACK","--PAT'S TOW - CITY","176 RIVER/OBSTRU"
"15009502","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-05T21:49:00.000","MA",,,,,"-PHIL'S TOW - PRIVATE","929 MASS AVE CC 2848"
"15009615","MV STOP","LONGFELLOW BRIDGE","2015-02-06T07:56:00.000","MA","2014","TOYT","AVALON","BLACK","--PHIL'S TOW - CITY","MEM DR/SUS LIC"
"15009609","TRAFFIC CONTROL","INMAN ST","2015-02-06T07:58:00.000","MA","1999","SUBA","LEGA",,"--PHIL'S TOW - CITY","INMAN ST/SNOW REMOVAL"
"15009609","TRAFFIC CONTROL","INMAN ST","2015-02-06T08:07:00.000","MA","2011","MNNI","COOPER","BLUE","--PAT'S TOW - CITY","INMAN ST/SNOW REMOVAL"
"15009609","TRAFFIC CONTROL","INMAN ST","2015-02-06T08:07:00.000","MA","2012","SUBA","IMPREZ","GRAY","--B&B TOW - CITY","INMAN ST/SNOW REMOVAL"
"15009728","MV OBSTRUCTING","0XX GRANT ST","2015-02-06T14:38:00.000","MA","2002","MERZ","S430","BLACK","--B&B TOW - CITY","POSTED CONSTRUCTION -27 GRANT ST"
"15009728","MV OBSTRUCTING","0XX GRANT ST","2015-02-06T14:38:00.000","MA","1992","GEO","PRIZM",,"--PHIL'S TOW - CITY","POSTED CONSTRUCTION-27 GRANT ST"
"15009728","MV OBSTRUCTING","0XX GRANT ST","2015-02-06T14:59:00.000","MA","1992","GEO","PRIZM",,"--PHIL'S TOW - CITY","POSTED CONSTRUCTION-27 GRANT ST"
"15009728","MV OBSTRUCTING","0XX GRANT ST","2015-02-06T14:59:00.000","MA","1992","GEO","PRIZM",,"--PHIL'S TOW - CITY","POSTED CONSTRUCTION-27 GRANT ST"
"15009748","BLOCKED DRIVE","0XX FAIRMONT ST","2015-02-06T15:06:00.000","MA","2011","BMW","7SERI","BLACK","--PAT'S TOW - CITY","51 FAIRMONT ST B/D AND REVO REG"
"15009870","MV OBSTRUCTING","WOOD ST","2015-02-06T21:07:00.000","MA","2008","TOYT","RAV4UT","BLUE","--PAT'S TOW - CITY","OBSTRUCTED FIRE RESPONSE"
"15009869","CHECK PARKING","0XX WARE ST","2015-02-06T21:11:00.000","MA","1999","TOYT","CAMRY","GREEN","--B&B TOW - CITY","OBSTRUCTING"
"15009885","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-06T21:42:00.000","MA","2012","TOYT","COROLL","BLUE","-PAT'S TOW - PRIVATE","PRIVATE - 2456 MASS AVE"
"15009944","UNARMED ROBBERY","BISHOP ALLEN DR","2015-02-07T03:56:00.000","MA","2012","NISS","ALTIMA","GRAY","--PHIL'S TOW - CITY","ARREST"
"15009970","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-07T08:12:00.000","MA","2013","TOYT","YARIS","RED","ROBERTS TOW - PRIVATE",
"15009970","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-07T08:12:00.000","MA","2008","TOYT","CAMRY","GRAY","ROBERTS TOW - PRIVATE",
"15009970","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-07T08:34:00.000","MA","2013","TOYT","SIENNA","RED","ROBERTS TOW - PRIVATE","340 RIVER"
"15009974","MV IN TOW ZONE","0XX LEE ST","2015-02-07T09:54:00.000","MA","1998","VOLV","S70","GRAY","--PAT'S TOW - CITY","39 LEE ST"
"15009974","MV IN TOW ZONE","0XX LEE ST","2015-02-07T09:55:00.000","NY","2012","TOYOTA","RAV4","GREEN","--B&B TOW - CITY","39 LEE ST"
"15009998","CHECK PARKING","BROADWAY","2015-02-07T11:49:00.000","MA","2004","HUMMER",,"ORANGE","--PHIL'S TOW - CITY","BROADWAY & PORTLAND"
"15010067","MV STOP","FIRST ST","2015-02-07T16:12:00.000","MA",,,,,"--PAT'S TOW - CITY","EXP/NON"
"15009970","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-07T18:21:00.000","MA","2013","LEXS","RX350","GRAY","-PHIL'S TOW - PRIVATE","812 MEM. DR."
"15010135","MV OBSTRUCTING","1XX MT AUBURN ST","2015-02-07T20:31:00.000","MA","2003","NISS","MAXIMA","BROWN","--PAT'S TOW - CITY","VALET"
"15009970","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-07T23:21:00.000","MA","1999","NISS","ALTIMA","BLUE","-PHIL'S TOW - PRIVATE","67 COLUMBIA"
"15009970","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-07T23:23:00.000","CT","13","NISS","ROGUE","RED","--PAT'S TOW - CITY",
"15010216","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T04:00:00.000","MA","1996","TOYT","CAMRY","RED","-PAT'S TOW - PRIVATE",
"15010216","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T05:10:00.000","MA","2010","TOYT","CELES","BLACK","ABC TOW - PRIVATE","66 HOMER AVE"
"15010242","MV ACC NO PI","HANCOCK ST","2015-02-08T09:54:00.000","MA","2006","MERC","MILAN","GREEN","--PAT'S TOW - CITY","HARVARD & HANCOCK"
"15010242","MV ACC NO PI","HANCOCK ST","2015-02-08T09:55:00.000","MA","2012","VOLK","BEETLE","GRAY","--PHIL'S TOW - CITY","HANCOCK & HARVARD"
"15010216","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T13:20:00.000","MA","1993","LEXS","GS","RED","-B&B TOW - PRIVATE","240 ALBANY ST/CC#64832"
"15010303","BLOCKED DRIVE","1XX FAYERWEATHER ST","2015-02-08T16:09:00.000","MA","2003","TOYT","CAMSOL","GRAY","--PHIL'S TOW - CITY","101 FAYERWEATHER - BLOCK DRIVE"
"15010316","MV STOP","0XX BISHOP ALLEN DR","2015-02-08T16:20:00.000","MA",,,,,"--PAT'S TOW - CITY","REVO/INSC - 55 BISHOP ALLEN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:22:00.000","MA","2009","TOYT","RAVNEW","GREEN","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:22:00.000","MA","2007","HOND","ODYSSE","BLUE","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:22:00.000","MA","2008","LINC","MKX","GRAY","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:23:00.000","MA","2013","SUBA","IMPREZ","BLUE","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:50:00.000","MA","2000","TOYT","AVALON","GRAY","--PHIL'S TOW - CITY","PEARL"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:50:00.000","MA","2015","KIA","FORTE","BLACK","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:50:00.000","MA","2008","FORD","SPCREW","RED","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:51:00.000","MA","2000","TOYT","CAMRY","RED","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:51:00.000","MA","2014","JEEP","GRACHE","WHITE","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:51:00.000","MA","2005","HOND","PILOT","GRAY","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:51:00.000","MA","2009","LEXS","IS250","RED","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:51:00.000","MA","1999","FORD","EXPLOR","BLACK","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:51:00.000","MA","2014","NISS","VERSAN","WHITE","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T17:55:00.000","MD",,,,,"--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:31:00.000","MA","2006","FORD","FOCUS","GREEN","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:31:00.000","MA","2001","TOYT","COROLL","GRAY","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:31:00.000","MA","2009","SUBA","OUTBAC","GRAY","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:31:00.000","MA","2011","ACUR","MDX","GRAY","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:32:00.000","AR","2006","FORD","TAUR","GOLD","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:33:00.000","CT","7","MAZD","3",,"--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:40:00.000","MA","2010","MAZD","6","RED","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:40:00.000","MA","2011","SUBA","LEGACY","GRAY","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:40:00.000","MA","2010","INFI","EX35","WHITE","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:40:00.000","TX","2000","TOYT",,"BLUE","--PHIL'S TOW - CITY","MAGAZINE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:43:00.000","MA","2007","HOND","CIVIC","BLUE","--PHIL'S TOW - CITY","WESTERN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T18:46:00.000","MA","2003","HOND","PILOT","GRAY","--PHIL'S TOW - CITY","WESTERN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:03:00.000","MA","2012","JEEP","COMPAS","BLACK","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:03:00.000","MA","2008","SUBA","OUTBAC","BROWN","--PAT'S TOW - CITY","OXFORD"
"15010348","MV ACCIDENT B1","HASKELL ST","2015-02-08T19:04:00.000","MA","2004","TOYT","SIENNA","BROWN","--B&B TOW - CITY","ACCIDENT - HASKELL & PEMBERTON"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:04:00.000","MA","2012","TOYT","SIENNA","GRAY","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:09:00.000","RI","2005","NIS",,,"--PHIL'S TOW - CITY","WESTERN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:10:00.000","MA","2012","LEXS","RX350","GRAY","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:10:00.000","MA","2005","MAZD","6","GRAY","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:10:00.000","NJ","2015","SUBA","IMPR","WHITE","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:10:00.000","MA","2010","TOYT","HIGHLA","GRAY","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:20:00.000","MA","2007","MAZD","6","RED","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:20:00.000","MA","2009","KIA","RONDO","WHITE","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:20:00.000","MA","2002","PONT","GRANAM","BROWN","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:26:00.000","MA","2005","TOYT","TUNDRA","BLACK","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:26:00.000","MA","2001","MAZD","MX5MIA","BLUE","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:27:00.000","TN","2001","HOND","UDY","GREEN","--PAT'S TOW - CITY","OXFORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:27:00.000","MA","2013","HOND","ACCORD","BLUE","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:27:00.000","MA","2002","VOLK","JETTA","GREEN","--B&B TOW - CITY","MTA"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:27:00.000","MA","1996","FORD","TAURUS","GRAY","--B&B TOW - CITY","MTA"
"15010216","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T19:32:00.000","MA","2009","NISS","SENTRA","BLACK","--PHIL'S TOW - CITY","808 MEM"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T20:55:00.000","MA","2004","KIA","SEDONA","GREEN","--B&B TOW - CITY","SHERMAN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T20:55:00.000","MA","2014","TOYT","PRIUS","BLUE","--B&B TOW - CITY","CONCORD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T20:55:00.000","MA","2014","VOLK","JETTA","WHITE","--B&B TOW - CITY","GARDEN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T20:56:00.000","MA","1994","JEEP","GRACHE","RED","--B&B TOW - CITY","GARDEN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T20:56:00.000","MA","2000","TOYT","CAMRY","GRAY","--PHIL'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T20:57:00.000","MA","2009","SUBA","OUTBAC","GREEN","--PHIL'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T20:57:00.000","NJ",,,,,"--PHIL'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:02:00.000","MA","2004","SUBA","IMPREZ","RED","--PAT'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:03:00.000","MA","2014","TOYT","COROLL","BLACK","--PAT'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:03:00.000","MA","2010","HOND","CIVIC","GRAY","--PHIL'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:07:00.000","MA","2005","CHRY","PTCRUI","BROWN","--PAT'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:08:00.000","MA","2006","VOLK","PASSAT","BLACK","--PHIL'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:08:00.000","MA","2012","BMW","X5","BLACK","--PHIL'S TOW - CITY","BAD"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:08:00.000","MA","2009","HOND","CIVIC","GRAY","--PAT'S TOW - CITY","HAMPSHIRE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:09:00.000","MA","2013","FORD","EXPLOR","WHITE","--PHIL'S TOW - CITY","HAMPSHIRE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:09:00.000","MA","2011","VOLK","TIGUAN","GRAY","--PHIL'S TOW - CITY","HAMPSHIRE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:09:00.000","MA",,,,,"--PAT'S TOW - CITY","HAMPSHIRE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:15:00.000","DE","2007","FORD","F150",,"--PAT'S TOW - CITY","HAMPSHIRE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:15:00.000","MA","2010","SUBA","LEGACY","BLACK","--PHIL'S TOW - CITY","HAMPSHIRE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:15:00.000",,"2012","TOYT","RAV4",,"--PHIL'S TOW - CITY","HAMPSHIRE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:16:00.000","MA","2011","TOYT","YARIS","BLUE","--PHIL'S TOW - CITY","RIVER"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:16:00.000","MA","2008","SUBA","IMPREZ","BLACK","--PHIL'S TOW - CITY","RIVER"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:16:00.000","NJ","2005","HON","ACC","SILVER","--PHIL'S TOW - CITY","RIVER"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:19:00.000","MA","2013","FORD","FOCUS","GRAY","--PHIL'S TOW - CITY","RIVER"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:19:00.000","MA","2001","CHEV","LUMINA","WHITE","--PHIL'S TOW - CITY","PUTNAM"
