"fiscal_year","file","id","location_from","location_address","recipient","recipient_address","quantity","description"
"2020-2021","NP20","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LAKE ECHO COMMUNITY RECREATION SOCIETY","3168 HIGHWAY 7, LAKE ECHO NS, B3E 1B2","1","BOOKCASE"
"2020-2021","NP20","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LAKE ECHO COMMUNITY RECREATION SOCIETY","3168 HIGHWAY 7, LAKE ECHO NS, B3E 1B2","1","FILE CABINET"
"2020-2021","NP20","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LAKE ECHO COMMUNITY RECREATION SOCIETY","3168 HIGHWAY 7, LAKE ECHO NS, B3E 1B2","1","CHAIR"
"2020-2021","NP20","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LAKE ECHO COMMUNITY RECREATION SOCIETY","3168 HIGHWAY 7, LAKE ECHO NS, B3E 1B2","2","WHITEBOARD EASEL"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","3","DESK SUITES"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","1","FILE CABINET"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","2","WHITEBOARD"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","1","SOFA CHAIR"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","9","CHAIR"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","3","COAT TREE"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","2","DESK LAMP"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","8","BOOKCASE"
"2020-2021","NP20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TOWN OF MAHONE BAY","PO BOX 530 493 MAIN STREET, MAHONE BAY NS, B0J 2E0","1","TABLE"
"2020-2021","NP20","11","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","CAPE BRETON FARMERS MARKET","156 FALMOUT STREET, SYDNEY NS, B1P 5G8","2","CHAIR"
"2020-2021","NP20","11","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","CAPE BRETON FARMERS MARKET","156 FALMOUT STREET, SYDNEY NS, B1P 5G8","1","FILE CABINET"
"2020-2021","NP20","11","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","CAPE BRETON FARMERS MARKET","156 FALMOUT STREET, SYDNEY NS, B1P 5G8","1","MEAT SLICER"
"2020-2021","NP20","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ANNAPOLIS ROYAL POLICE SERVICE","285 ST GEORGE STREET, PO BOX 310, ANNAPOLIS ROYAL NS, B0S 1A0","4","PORTABLE RADIO"
"2020-2021","NP20","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ANNAPOLIS ROYAL POLICE SERVICE","285 ST GEORGE STREET, PO BOX 310, ANNAPOLIS ROYAL NS, B0S 1A0","2","MOBILE RADIO"
"2020-2021","NP20","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ANNAPOLIS ROYAL POLICE SERVICE","285 ST GEORGE STREET, PO BOX 310, ANNAPOLIS ROYAL NS, B0S 1A0","1","BASE"
"2020-2021","NP20","13","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","KENTVILLE POLICE SERVICE","80 RIVER STREET, KENTVILLE NS, B4N 1G9","10","PORTABLE RADIO"
"2020-2021","NP20","13","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","KENTVILLE POLICE SERVICE","80 RIVER STREET, KENTVILLE NS, B4N 1G9","4","MOBILE RADIO"
"2020-2021","NP20","13","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","KENTVILLE POLICE SERVICE","80 RIVER STREET, KENTVILLE NS, B4N 1G9","2","BASE"
"2020-2021","NP20","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","BREATHE - THE LUNG ASSOCIATION","6331 LADY HAMMOMD ROAD, SUITE 200, HALIFAX NS, B3K 2S2","1","DESK"
"2020-2021","NP20","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","BREATHE - THE LUNG ASSOCIATION","6331 LADY HAMMOMD ROAD, SUITE 200, HALIFAX NS, B3K 2S2","1","CREDENZA"
"2020-2021","NP20","15","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TRURO POLICE SERVICE","776 PRINCE STREET, TRURO NS, B2N 1G9","33","PORTABLE RADIO"
"2020-2021","NP20","15","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TRURO POLICE SERVICE","776 PRINCE STREET, TRURO NS, B2N 1G9","8","MOBILE RADIO"
"2020-2021","NP20","15","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","TRURO POLICE SERVICE","776 PRINCE STREET, TRURO NS, B2N 1G9","2","BASE UNIT"
"2020-2021","NP20","16","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","METRO COMMUNITY HOUSING ASSOCIATION","7071 BAYER'S ROAD, SUITE 280, HALIFAX NS, B3L 4N9","11","PANEL"
"2020-2021","NP20","17","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","GLIDERS SENIORS CLUB","7 THOMAS STREET, WINDSOR NS, B0N 2T0","2","CABINET"
"2020-2021","NP20","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HALIFAX REGIONAL MUNICIPALITY","PO BOX 1749, HALIFAX NS, B3J 3A5","33","PORTABLE RADIO"
"2020-2021","NP20","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HALIFAX REGIONAL MUNICIPALITY","PO BOX 1749, HALIFAX NS, B3J 3A5","33","MOBILE RADIO"
"2020-2021","NP20","19","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","NOVA SCOTIA GROUND SEARCH AND RESCUE ASSOCAITION","PO BOX 142, NEW GERMANY NS, B0R 1E0","55","PORTABLE RADIO"
"2020-2021","NP20","19","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","NOVA SCOTIA GROUND SEARCH AND RESCUE ASSOCAITION","PO BOX 142, NEW GERMANY NS, B0R 1E0","50","MOBILE RADIO"
"2020-2021","NP20","20","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","FIRE SERVICE ASSOCIATION OF NOVA SCOTIA","3590 CAMERON SETTLEMENT ROAD, ASPEN NS, B0H 1E0","160","PORTABLE RADIO"
"2020-2021","NP20","20","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","FIRE SERVICE ASSOCIATION OF NOVA SCOTIA","3590 CAMERON SETTLEMENT ROAD, ASPEN NS, B0H 1E0","100","MOBILE RADIO"
"2020-2021","NP20","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ST. JOHN AMBULANCE","3590 CAMERON SETTLEMENT ROAD RR# 1, ASPEN NS, B0H 1E0","16","ADULT MANIKINS"
"2020-2021","NP20","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ST. JOHN AMBULANCE","3590 CAMERON SETTLEMENT ROAD RR# 1, ASPEN NS, B0H 1E0","3","JUNIOR MANIKINS"
"2020-2021","NP20","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ST. JOHN AMBULANCE","3590 CAMERON SETTLEMENT ROAD RR# 1, ASPEN NS, B0H 1E0","50","ADULT ACTARS"
"2020-2021","NP20","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ST. JOHN AMBULANCE","3590 CAMERON SETTLEMENT ROAD RR# 1, ASPEN NS, B0H 1E0","17","BABY ACTARS"
"2020-2021","NP20","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ST. JOHN AMBULANCE","3590 CAMERON SETTLEMENT ROAD RR# 1, ASPEN NS, B0H 1E0","8","BAGS FOR ADULT ACTARS"
"2020-2021","NP20","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","ST. JOHN AMBULANCE","3590 CAMERON SETTLEMENT ROAD RR# 1, ASPEN NS, B0H 1E0","5","BAGS FOR INFANT ACTARS"
"2020-2021","NP20","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","BOMA","PO BOX 1597 HALIFAX NS, B3J 2Y3","2","COAT TREE"
"2020-2021","NP20","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","BOMA","PO BOX 1597 HALIFAX NS, B3J 2Y3","9","CHAIR"
"2020-2021","NP20","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","BOMA","PO BOX 1597 HALIFAX NS, B3J 2Y3","1","DESK"
"2020-2021","NP20","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","BOMA","PO BOX 1597 HALIFAX NS, B3J 2Y3","1","CREDENZA"
"2020-2021","NP20","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","BOMA","PO BOX 1597 HALIFAX NS, B3J 2Y3","3","TABLE"
"2020-2021","NP20","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HANTSPORT FIRE DEPARTMENT","5 OAK STREET, PO BOX 503, HANTSPORT NS. B0P 1P0","3","TABLE"
"2020-2021","NP20","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HANTSPORT FIRE DEPARTMENT","5 OAK STREET, PO BOX 503, HANTSPORT NS. B0P 1P0","1","PODIUM"
"2020-2021","NP20","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HANTSPORT FIRE DEPARTMENT","5 OAK STREET, PO BOX 503, HANTSPORT NS. B0P 1P0","2","BOOKCASE"
"2020-2021","NP20","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HANTSPORT FIRE DEPARTMENT","5 OAK STREET, PO BOX 503, HANTSPORT NS. B0P 1P0","1","WARDROBE CABINET"
"2020-2021","NP20","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HANTSPORT FIRE DEPARTMENT","5 OAK STREET, PO BOX 503, HANTSPORT NS. B0P 1P0","17","OFFICE CHAIRS"
"2020-2021","NP20","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HANTSPORT FIRE DEPARTMENT","5 OAK STREET, PO BOX 503, HANTSPORT NS. B0P 1P0","1","FILE CABINET"
"2020-2021","NP20","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","HANTSPORT FIRE DEPARTMENT","5 OAK STREET, PO BOX 503, HANTSPORT NS. B0P 1P0","1","CREDENZA"
"2021-2022","NP21","1","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Fisherman’s Cove Development Association",,"2","Telephone Stand"
"2021-2022","NP21","1","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Fisherman’s Cove Development Association",,"2","Stool"
"2021-2022","NP21","1","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Fisherman’s Cove Development Association",,"1","Coat Tree"
"2021-2022","NP21","1","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Fisherman’s Cove Development Association",,"1","Step Ladder"
"2021-2022","NP21","1","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Fisherman’s Cove Development Association",,"1","Desk Fan"
"2021-2022","NP21","1","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Fisherman’s Cove Development Association",,"1","File Cabinet"
"2021-2022","NP21","2","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Kyber Center for the Arts","1880 Hollis Street, Halifax, NS B3J 1W6","1","Desk"
"2021-2022","NP21","2","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Kyber Center for the Arts","1880 Hollis Street, Halifax, NS B3J 1W6","6","Chair"
"2021-2022","NP21","2","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Kyber Center for the Arts","1880 Hollis Street, Halifax, NS B3J 1W6","1","Desk Lamp"
"2021-2022","NP21","3","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Bay Rides","102-5181 St. Margaret’s Bay Road, Upper Tantallon, NS B3Z R43","1","Boardroom Table"
"2021-2022","NP21","3","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Bay Rides","102-5181 St. Margaret’s Bay Road, Upper Tantallon, NS B3Z R43","14","Boardroom Chairs"
"2021-2022","NP21","3","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Bay Rides","102-5181 St. Margaret’s Bay Road, Upper Tantallon, NS B3Z R43","2","Office Chairs"
"2021-2022","NP21","3","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Bay Rides","102-5181 St. Margaret’s Bay Road, Upper Tantallon, NS B3Z R43","2","Paper Shredders"
"2021-2022","NP21","3","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Bay Rides","102-5181 St. Margaret’s Bay Road, Upper Tantallon, NS B3Z R43","2","Projector Screens"
"2021-2022","NP21","3","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Bay Rides","102-5181 St. Margaret’s Bay Road, Upper Tantallon, NS B3Z R43","1","Storage Cabinet"
"2021-2022","NP21","3","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Bay Rides","102-5181 St. Margaret’s Bay Road, Upper Tantallon, NS B3Z R43","1","Whiteboard"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","1","Bookcase"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","2","Coat Tree"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","5","Chair"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","1","Credenza"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","1","Storage Cabinet"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","1","Pedestal"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","1","Paper Shredder"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","1","White Board"
"2021-2022","NP21","4","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","South Shore Hospice Palliative Care Society","99 High Street, Suite 159, Bridgewater, NS B4V 1V9","1","Bulletin Board"
"2021-2022","NP21","5","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Community Sector of Nova Scotia","P.O. Box 29028 Halifax Shopping Centre, Halifax, NS B3L 4T7","6","Table"
"2021-2022","NP21","5","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Community Sector of Nova Scotia","P.O. Box 29028 Halifax Shopping Centre, Halifax, NS B3L 4T7","10","Chair"
"2021-2022","NP21","5","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Community Sector of Nova Scotia","P.O. Box 29028 Halifax Shopping Centre, Halifax, NS B3L 4T7","3","Coat Tree"
"2021-2022","NP21","5","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Community Sector of Nova Scotia","P.O. Box 29028 Halifax Shopping Centre, Halifax, NS B3L 4T7","2","Bookcase"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Desk Suite"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Desk"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","14","Chair"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","11","Office Chair"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","2","Table"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Desktop Sit/Stand Unit"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Media Projector"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Floor Lamp"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Cabinet"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Stool"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Filing Cabinet"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Label Maker"
"2021-2022","NP21","6","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Town of Mahone Bay","P.O. Box 530, Mahone Bay, NS B0J 2E0","1","Laminator"
"2021-2022","NP21","7","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Mi’Kmaw Legal Support Network","5 Alderney Drive, Dartmouth, NS B2Y 2N2","1","Table"
"2021-2022","NP21","7","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Mi’Kmaw Legal Support Network","5 Alderney Drive, Dartmouth, NS B2Y 2N2","5","Chair"
"2021-2022","NP21","7","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Mi’Kmaw Legal Support Network","5 Alderney Drive, Dartmouth, NS B2Y 2N2","1","Magazine Rack"
"2021-2022","NP21","7","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Mi’Kmaw Legal Support Network","5 Alderney Drive, Dartmouth, NS B2Y 2N2","1","Cabinet"
"2021-2022","NP21","7","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Mi’Kmaw Legal Support Network","5 Alderney Drive, Dartmouth, NS B2Y 2N2","1","Credenza"
"2021-2022","NP21","8","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","East Hants Ground Search & Rescue","1417 Hwy 214, Nine Mile River, NS B2S 2R4","2","ATV"
"2021-2022","NP21","9","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Centre for Adults in Progressive Employment","40 Lower MacLean Street, Glace Bay, NS B1A 2K7","1","Van"
"2021-2022","NP21","10","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Deep Water Church","5657 North Street, Halifax, NS B3K 1N3","71","Stacking Chair"
"2021-2022","NP21","11","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Saint Mary’s Bay Academy","4079 Highway 1, R.R. #1, Weymouth, NS B0W 3T0","1","ATV"
"2021-2022","NP21","12","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion Eastern Marine Branch No. 161","6644 #7 Highway, Gatez Brook, NS B0J 2L0","2","Cabinet"
"2021-2022","NP21","12","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion Eastern Marine Branch No. 161","6644 #7 Highway, Gatez Brook, NS B0J 2L0","1","Chair"
"2021-2022","NP21","13","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Dalhousie University – Agriculture College – Truro","PO Box 550, Truro, NS B2N 5E3","1","Grain Tank"
"2021-2022","NP21","14","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion Eastern Marine Branch No. 161","6644 #7 Highway, Gatez Brook, NS B0J 2L0","120","Stacking Chair"
"2021-2022","NP21","15","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion Eastern Marine Branch No. 161","6644 #7 Highway, Gatez Brook, NS B0J 2L0","2","File Cabinet"
"2021-2022","NP21","15","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion Eastern Marine Branch No. 161","6644 #7 Highway, Gatez Brook, NS B0J 2L0","1","Desk"
"2021-2022","NP21","15","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion Eastern Marine Branch No. 161","6644 #7 Highway, Gatez Brook, NS B0J 2L0","1","Credenza"
"2021-2022","NP21","15","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion Eastern Marine Branch No. 161","6644 #7 Highway, Gatez Brook, NS B0J 2L0","1","Television"
"2021-2022","NP21","16","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","The Royal Canadian Legion – Calais Branch No. 162","45 Sackville Cross Road, Lower Sackville, NS B4C 2M2","100","Banquet chairs"
"2021-2022","NP21","17","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Dominion Community Hawks Club","28 Lower Mitchell Avenue, Dominion, NS B1G 1L2","100","Stacking Chair"
"2021-2022","NP21","17","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Dominion Community Hawks Club","28 Lower Mitchell Avenue, Dominion, NS B1G 1L2","1","Chair Dolly"
"2021-2022","NP21","18","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Royal Canadian Legion-Glace Bay Branch # 003","PO Box 147, Glace Bay, NS B1A 5V2","200","Stacking Chair"
"2021-2022","NP21","18","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Royal Canadian Legion-Glace Bay Branch # 004","PO Box 147, Glace Bay, NS B1A 5V2","1","Chair dolly"
"2021-2022","NP21","18","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Royal Canadian Legion-Glace Bay Branch # 005","PO Box 147, Glace Bay, NS B1A 5V2","2","Desks"
"2021-2022","NP21","19","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Wellington Community Centre","4132 Highway 2, Wellington, NS B2T 1A3","100","Stacking Chair"
"2021-2022","NP21","20","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Royal Canadian Legion, Valley Branch #147","2768 Caribou Road, Upper Musquodoboit, NS B0N 2M0","100","Stacking Chair"
"2021-2022","NP21","21","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Department of Agriculture","PO Box 2223, Halifax, NS B3J 3C4","1","Fibreglass Cow"
"2021-2022","NP21","21","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Department of Agriculture","PO Box 2223, Halifax, NS B3J 3C4","1","Utility Trailer"
"2021-2022","NP21","22","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","All Apostles by the Sea Anglican Church","6023 Highway 207, Seaforth, NS B0J 2L0","120","Stacking Chair"
"2021-2022","NP21","23","Public Works","SURPLUS WAREHOUSE, DARTMOUTH, NS","Royal Canadian Legion, Bedford Branch #95","PO Box 44123, Bedford, NS B4A 3X5","20","Stacking Chair"
