"year","board_code","board_name","school_code","school_name","mail_address_line_1","mail_address_line_2","mailing_postal_code","civic_address_line_1","civic_address_line_2","civic_postal_code","telephone","fax","email","georeference"
"2019-2020","54","Halifax Regional Centre for Education","284","Tantallon Senior Elementary School","3 French Village Stn Rd","Upper Tantallon NS","B3Z 1E4","3 French Village Stn Rd","Upper Tantallon NS","B3Z 1E4","902-826-1200","902-826-1206","tantallon@hrsb.ca","POINT (-63.880884 44.691688)"
"2019-2020","54","Halifax Regional Centre for Education","1186","Tantallon Junior Elementary School","1 French Village Stn Rd","Upper Tantallon NS","B3Z 1E4","1 French Village Stn Rd","Upper Tantallon NS","B3Z 1E4","902-826-1204","902-826-1369","tantallonjr@hrce.ca","POINT (-63.880884 44.691688)"
"2019-2020","52","Strait Regional Centre for Education","936","Tamarac Education Centre","57 Tamarac Dr","Port Hawkesbury NS","B9A 3G2","57 Tamarac Dr","Port Hawkesbury NS","B9A 3G2","902-625-6650","902-625-6654","melaniem.macdonald@srce.ca","POINT (-61.339522 45.622091)"
"2019-2020","54","Halifax Regional Centre for Education","85","Tallahassee Community School","168 Redoubt Way","Eastern Passage NS","B3G 1M5","168 Redoubt Way","Eastern Passage NS","B3G 1M5","902-465-8650","902-465-8010","tcs@hrsb.ns.ca","POINT (-63.466184 44.619025)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","185","Sydney River Elementary School","35 Phillips St","Sydney River NS","B1S 1M8","35 Phillips St","Sydney River NS","B1S 1M8","902-567-2144","902-567-0079","kmcnenly@gnspes.ca","POINT (-60.21834 46.104963)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","117","Sydney Mines Middle School","596 Main St","Sydney Mines NS","B1V 2K8","596 Main St","Sydney Mines NS","B1V 2K8","902-736-8549","902-736-0945","lisaml@gnspes.ca","POINT (-60.205024 46.214529)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","688","Sydney Academy","49 Terrace St","Sydney NS","B1P 2L4","49 Terrace St","Sydney NS","B1P 2L4","902-562-5464","902-564-4472","kdeveaux@gnspes.ca","POINT (-60.174854 46.134253)"
"2019-2020","54","Halifax Regional Centre for Education","307","Sycamore Lane Elementary School","69 Sycamore Lane","Lower Sackville NS","B4C 1E8","69 Sycamore Lane","Lower Sackville NS","B4C 1E8","902-864-6730","902-864-6734","sles@hrsb.ns.ca","POINT (-63.668891 44.768462)"
"2019-2020","54","Halifax Regional Centre for Education","299","Sunnyside Elementary School","210 Eaglewood Dr","Bedford NS","B4A 3E3","210 Eaglewood Dr","Bedford NS","B4A 3E3","902-832-8983","902-832-8422","sunnyside@hrce.ca","POINT (-63.645904 44.725535)"
"2019-2020","52","Strait Regional Centre for Education","655","Strait Area Education and Recreation Centre","304 Pitt St Unit 1","Port Hawkesbury NS","B9A 2T9","304 Pitt St Unit 1","Port Hawkesbury NS","B9A 2T9","902-625-1929","902-625-1868","rob.allen@srce.ca","POINT (-61.359387 45.679934)"
"2019-2020","54","Halifax Regional Centre for Education","586","St. Stephen's Elementary School","3669 Highland Ave","Halifax NS","B3K 4L9","3669 Highland Ave","Halifax NS","B3K 4L9","902-493-5155","902-493-5158","sses@hrce.ca","POINT (-63.601579 44.661788)"
"2019-2020","55","Annapolis Valley Regional Centre for Education","54","St. Mary's Elementary School","PO Box 249","Aylesford NS","B0P 1C0","1276 Victoria Rd","Aylesford NS","B0P 1C0","902-847-4400","902-847-4404","smes@avrce.ca","POINT (-64.832739 45.02195)"
"2019-2020","52","Strait Regional Centre for Education","1160","St. Mary's Education Centre/Academy","PO Box 292","Sherbrooke NS","B0J 3C0","121 Old Rd Hill","Sherbrooke NS","B0J 3C0","902-522-2035","902-522-2336","mike.macisaac@srce.ca","POINT (-61.938627 45.132294)"
"2019-2020","59","Tri-County Regional Centre for Education","977","St. Mary's Bay Academy","RR 1","Weymouth NS","B0W 3T0","4079 Hwy 1","St. Bernard NS","B0W 3T0","902-837-2340","902-837-2345","smba@tcrce.ca","POINT (-65.959521 44.391807)"
"2019-2020","54","Halifax Regional Centre for Education","940","St. Margaret's Bay Elementary School","24 Ridgewood Dr","Head of St. Margaret's Bay NS","B3Z 2H4","24 Ridgewood Dr","Head of St. Margaret's Bay NS","B3Z 2H4","902-826-3300","902-826-3310","smbe@hrsb.ns.ca","POINT (-63.870554 44.651831)"
"2019-2020","54","Halifax Regional Centre for Education","580","St. Joseph's-Alexander McKay Elementary School","5389 Russell St","Halifax NS","B3K 1W8","5389 Russell St","Halifax NS","B3K 1W8","902-493-5180","902-493-5186","sjam@hrce.ca","POINT (-63.601579 44.661788)"
"2019-2020","54","Halifax Regional Centre for Education","577","St. Catherine's Elementary School","3299 Connolly St","Halifax NS","B3L 3P7","3299 Connolly St","Halifax NS","B3L 3P7","902-493-5143","902-493-5163","stcath@hrsb.ns.ca","POINT (-63.613418 44.650206)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","561","St. Anne's Elementary School","30 Official Row","Glace Bay NS","B1A 2W9","30 Official Row","Glace Bay NS","B1A 2W9","902-849-5661","902-849-1645","tettinger@gnspes.ca","POINT (-59.962503 46.194171)"
"2019-2020","52","Strait Regional Centre for Education","149","St. Andrews Consolidated School","3892 Hwy 316","St. Andrews NS","B0H 1X0","3892 Hwy 316","St. Andrews NS","B0H 1X0","902-863-2512","902-863-6840","kirk.johnstone@srce.ca","POINT (-61.812268 45.484759)"
"2019-2020","52","Strait Regional Centre for Education","152","St. Andrew Junior School","2 Appleseed Dr","Antigonish NS","B2G 3B6","2 Appleseed Dr","Antigonish NS","B2G 3B6","902-863-3046","902-863-2273","glenn.austen@srce.ca","POINT (-62.005903 45.626847)"
"2019-2020","54","Halifax Regional Centre for Education","575","St. Agnes Junior High School","6981 Mumford Rd","Halifax NS","B3L 2H7","6981 Mumford Rd","Halifax NS","B3L 2H7","902-493-5132","902-493-5140","stagnes@hrce.ca","POINT (-63.616471 44.646143)"
"2019-2020","58","South Shore Regional Centre for Education","1172","SSRCE Alternate Programs","45 School St","Mahone Bay NS","B0J 2E0","45 School St","Mahone Bay NS","B0J 2E0","902-624-2101","902-624-2103","ssilc@ssrce.ca","POINT (-64.471872 44.499319)"
"2019-2020","58","South Shore Regional Centre for Education","1171","SSRCE Adult High School","Box 1974","Liverpool NS","B0T 1K0","137 Old Bridge St","Liverpool NS","B0T 1K0","902-354-7630","902-354-7631","ssilc@ssrce.ca","POINT (-64.714675 44.033353)"
"2019-2020","54","Halifax Regional Centre for Education","593","Springvale Elementary School","92 Downs Ave","Halifax NS","B3N 1Y6","92 Downs Ave","Halifax NS","B3N 1Y6","902-479-4606","902-479-4473","sprvale@hrce.ca","POINT (-63.634801 44.643059)"
"2019-2020","53","Chignecto Central Regional Centre for Education","658","Springhill Junior-Senior High School","PO Box 1060","Springhill NS","B0M 1X0","84 Church St","Springhill NS","B0M 1X0","902-597-4250","902-597-4251","conronb@ccrce.ca","POINT (-63.928011 45.53888)"
"2019-2020","53","Chignecto Central Regional Centre for Education","1105","Spring Street Academy","59 Spring St","Amherst NS","B4H 1S4","59 Spring St","Amherst NS","B4H 1S4","902-661-2499","902-661-2431","janesh@ccrce.ca","POINT (-64.128809 45.852612)"
"2019-2020","54","Halifax Regional Centre for Education","535","South Woodside School","5 Everette St","Dartmouth NS","B2W 1G2","5 Everette St","Dartmouth NS","B2W 1G2","902-464-2090","902-464-2778","swes@hrsb.ns.ca","POINT (-63.509569 44.672416)"
"2019-2020","58","South Shore Regional Centre for Education","1185","South Queens Middle School","PO Box 1288","Liverpool NS","B0T 1K0","157 Old Bridge St","Liverpool NS","B0T 1K0","902-354-7640","902-354-7650","sqms@ssrce.ca","POINT (-64.714675 44.033353)"
"2019-2020","53","Chignecto Central Regional Centre for Education","992","South Colchester Academy","207 Hwy 289","Brookfield NS","B0N 1C0","207 Hwy 289","Brookfield NS","B0N 1C0","902-673-5000","902-673-5005","searlelm@ccrce.ca","POINT (-63.276828 45.262687)"
"2019-2020","55","Annapolis Valley Regional Centre for Education","55","Somerset and District Elementary School","4339 Brooklyn St","Berwick NS","B0P 1E0","4339 Brooklyn St","Berwick NS","B0P 1E0","902-538-4670","902-538-4677","sdes@avrce.ca","POINT (-64.748833 45.054682)"
"2019-2020","54","Halifax Regional Centre for Education","355","Smokey Drive Elementary School","241 Smokey Dr","Lower Sackville NS","B4C 3G1","241 Smokey Dr","Lower Sackville NS","B4C 3G1","902-864-6838","902-864-6844","sdes@hrsb.ns.ca","POINT (-63.687106 44.784808)"
"2019-2020","54","Halifax Regional Centre for Education","320","Sir Robert Borden Junior High School","16 Evergreen Dr","Dartmouth NS","B2W 4A7","16 Evergreen Dr","Dartmouth NS","B2W 4A7","902-464-5140","902-464-5150","srbjh@hrsb.ns.ca","POINT (-63.49683 44.67491)"
"2019-2020","54","Halifax Regional Centre for Education","277","Sir John A. Macdonald High School","31 Scholars Rd","Upper Tantallon NS","B3Z 0C3","31 Scholars Rd","Upper Tantallon NS","B3Z 0C3","902-826-3222","902-826-3220","sja@hrsb.ns.ca","POINT (-63.870554 44.651831)"
"2019-2020","54","Halifax Regional Centre for Education","589","Sir Charles Tupper School","1930 Cambridge St","Halifax NS","B3H 4S5","1930 Cambridge St","Halifax NS","B3H 4S5","902-421-6775","902-421-3049","tupper@hrce.ca","POINT (-63.599306 44.64056)"
"2019-2020","53","Chignecto Central Regional Centre for Education","34","Shubenacadie District Elementary School","54 Mill Village Rd","Shubenacadie NS","B0N 2H0","54 Mill Village Rd","Shubenacadie NS","B0N 2H0","902-758-4600","902-758-4608","harveyc@ccrce.ca","POINT (-63.458434 45.102757)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","972","Shipyard Elementary School","30 Mt. Kemmel St","Sydney NS","B1S 3V6","30 Mt. Kemmel St","Sydney NS","B1S 3V6","902-562-8878","902-562-8674","oliverg@gnspes.ca","POINT (-60.208535 46.111475)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","646","Sherwood Park Education Centre","500 Terrace St","Sydney NS","B1P 6N1","500 Terrace St","Sydney NS","B1P 6N1","902-563-7732","902-562-6834","gartland@gnspes.ca","POINT (-60.167857 46.130532)"
"2019-2020","59","Tri-County Regional Centre for Education","716","Shelburne Regional High School","PO Box 10","Shelburne NS","B0T 1W0","415 Woodlawn Dr","Shelburne NS","B0T 1W0","902-875-4900","902-875-4909","srhs@tcrce.ca","POINT (-65.340659 43.750899)"
"2019-2020","54","Halifax Regional Centre for Education","287","Shatford Memorial Elementary School","10089 St. Margaret's Bay Rd","Hubbards NS","B0J 1T0","10089 St. Margaret's Bay Rd","Hubbards NS","B0J 1T0","902-857-4200","902-857-4204","smes@hrsb.ns.ca","POINT (-63.457088 44.731315)"
"2019-2020","54","Halifax Regional Centre for Education","534","Shannon Park Elementary School","75 Iroquois Dr","Dartmouth NS","B3A 4M5","75 Iroquois Dr","Dartmouth NS","B3A 4M5","902-464-2084","902-464-2866","spes@hrce.ca","POINT (-63.578347 44.680062)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","113","Seton Elementary School","25 Wilkie Ave","North Sydney NS","B2A 1Y5","25 Wilkie Ave","North Sydney NS","B2A 1Y5","902-794-2419","902-794-6241","briggsj1@gnspes.ca","POINT (-60.264173 46.203744)"
"2019-2020","54","Halifax Regional Centre for Education","941","Seaside Elementary School","1881 Caldwell Rd","Eastern Passage NS","B3G 1J3","1881 Caldwell Rd","Eastern Passage NS","B3G 1J3","902-465-7600","902-465-8662","seaside@hrsb.ns.ca","POINT (-63.47137 44.609125)"
"2019-2020","53","Chignecto Central Regional Centre for Education","4","Scotsburn Elementary School","4100 Scotsburn Rd","Scotsburn NS","B0K 1R0","4100 Scotsburn Rd","Scotsburn NS","B0K 1R0","902-485-7980","902-485-7981","mccarrong@ccrce.ca","POINT (-62.869258 45.656248)"
"2019-2020","54","Halifax Regional Centre for Education","295","Sambro Elementary School","3725 Old Sambro Rd","Sambro NS","B3V 1G1","3725 Old Sambro Rd","Sambro NS","B3V 1G1","902-868-2717","902-868-1808","ses@hrce.ca","POINT (-63.60384 44.475193)"
"2019-2020","53","Chignecto Central Regional Centre for Education","441","Salt Springs Elementary School","2080 West River Stn Rd","Pictou NS","B0K 1P0","2080 West River Stn Rd","Pictou NS","B0K 1P0","902-925-6000","902-925-6006","nelsonrd@ccrce.ca","POINT (-62.968141 45.54981)"
"2019-2020","54","Halifax Regional Centre for Education","581","Saint Mary's Elementary School","5614 Morris St","Halifax NS","B3J 1C2","5614 Morris St","Halifax NS","B3J 1C2","902-421-6749","902-421-2655","stmarys@hrsb.ns.ca","POINT (-63.575417 44.645628)"
"2019-2020","54","Halifax Regional Centre for Education","297","Sackville High School","1 Kingfisher Way","Lower Sackville NS","B4C 2Y9","1 Kingfisher Way","Lower Sackville NS","B4C 2Y9","902-864-6700","902-864-6710","shs@hrce.ca","POINT (-63.674096 44.775717)"
"2019-2020","54","Halifax Regional Centre for Education","303","Sackville Heights Junior High School","956 Sackville Dr","Lower Sackville NS","B4E 1S4","956 Sackville Dr","Lower Sackville NS","B4E 1S4","902-869-3800","902-869-3801","shjh@hrce.ca","POINT (-63.723572 44.800697)"
"2019-2020","54","Halifax Regional Centre for Education","311","Sackville Heights Elementary School","1225 Old Sackville Rd","Middle Sackville NS","B4E 3A6","1225 Old Sackville Rd","Middle Sackville NS","B4E 3A6","902-869-4700","902-869-4703","shes@hrce.ca","POINT (-63.713952 44.78426)"
"2019-2020","54","Halifax Regional Centre for Education","321","Ross Road School","336 Ross Rd","Westphal NS","B2Z 1H2","336 Ross Rd","Westphal NS","B2Z 1H2","902-462-8340","902-462-8398","rrs@hrsb.ns.ca","POINT (-63.456586 44.692483)"
"2019-2020","54","Halifax Regional Centre for Education","1187","Rocky Lake Junior High School","670 Rocky Lake Dr","Bedford NS","B4A 2T6","670 Rocky Lake Dr","Bedford NS","B4A 2T6","902-832-8952","902-832-8962","rljh@hrsb.ns.ca","POINT (-63.664736 44.724566)"
"2019-2020","54","Halifax Regional Centre for Education","609","Rockingstone Heights School","1 Regan Dr","Halifax NS","B3R 2J1","1 Regan Dr","Halifax NS","B3R 2J1","902-479-4452","902-479-4459","rhes@hrce.ca","POINT (-63.615077 44.5996)"
"2019-2020","54","Halifax Regional Centre for Education","603","Rockingham Elementary School","31 Tremont Dr","Halifax NS","B3M 1X8","31 Tremont Dr","Halifax NS","B3M 1X8","902-457-8986","902-457-8993","rockingham@hrce.ca","POINT (-63.65882 44.67463)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","182","Robin Foote Elementary School","125 Sunnydale Dr","Westmount NS","B1R 1J4","125 Sunnydale Dr","Westmount NS","B1R 1J4","902-539-3031","902-562-6816","lastephen@gnspes.ca","POINT (-60.228578 46.125503)"
"2019-2020","54","Halifax Regional Centre for Education","359","Robert K. Turner Elementary School","141 Circassion Dr","Dartmouth NS","B2W 4N7","141 Circassion Dr","Dartmouth NS","B2W 4N7","902-464-5205","902-464-5208","rkt@hrsb.ns.ca","POINT (-63.509569 44.672416)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","203","Riverview High School","57 Coxheath Rd","Sydney NS","B1R 1R4","57 Coxheath Rd","Sydney NS","B1R 1R4","902-564-5411","902-567-2575","joemc@gnspes.ca","POINT (-60.233645 46.116199)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","973","Riverside School","7430 Hornes Rd","Albert Bridge NS","B0A 1P0","7430 Hornes Rd","Albert Bridge NS","B0A 1P0","902-563-4535","902-563-4539","browns5@gnspes.ca","POINT (-60.227031 45.971268)"
"2019-2020","53","Chignecto Central Regional Centre for Education","923","Riverside Education Centre","6 Riverside Dr","Milford NS","B0N 1Y0","6 Riverside Dr","Milford NS","B0N 1Y0","902-758-4660","902-758-4666","gattosc@ccrce.ca","POINT (-63.56962 45.092716)"
"2019-2020","53","Chignecto Central Regional Centre for Education","251","River Hebert District School","2843 Barronsfield Rd","River Hebert NS","B0L 1G0","2843 Barronsfield Rd","River Hebert NS","B0L 1G0","902-251-3200","902-251-3210","taylorv@ccrce.ca","POINT (-64.377891 45.690566)"
"2019-2020","54","Halifax Regional Centre for Education","938","Ridgecliff Middle School","35 Beech Tree Run","Beechville NS","B3T 2E5","35 Beech Tree Run","Beechville NS","B3T 2E5","902-876-4381","902-876-4385","rms@hrsb.ns.ca","POINT (-63.729969 44.577124)"
"2019-2020","52","Strait Regional Centre for Education","931","Richmond Education Centre/Academy","PO Box 599","Louisdale NS","B0E 1V0","3238 Whiteside Rd","Louisdale NS","B0E 1V0","902-345-4949","902-345-4948","lois.landry@srce.ca","POINT (-61.093776 46.017638)"
"2019-2020","53","Chignecto Central Regional Centre for Education","916","Redcliff Middle School","33 Sunset Lane","Valley NS","B6L 4K1","33 Sunset Lane","Valley NS","B6L 4K1","902-896-5520","902-896-5514","hazeltond@ccrce.ca","POINT (-63.234156 45.398933)"
"2019-2020","53","Chignecto Central Regional Centre for Education","39","Rawdon District Elementary School","3713 Hwy 354","Upper Rawdon NS","B0N 2N0","3713 Hwy 354","Upper Rawdon NS","B0N 2N0","902-632-6660","902-632-6662","noddinm@ccrce.ca","POINT (-63.56962 45.092716)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","1142","Rankin School of the Narrows","4144 Hwy 223","Iona NS","B2C 1A4","4144 Hwy 223","Iona NS","B2C 1A4","902-725-2210","902-725-1255","macneilt@gnspes.ca","POINT (-61.244119 45.854644)"
"2019-2020","53","Chignecto Central Regional Centre for Education","252","Pugwash District High School","PO Box 100","Pugwash NS","B0K 1L0","192 Church St","Pugwash NS","B0K 1L0","902-243-3930","902-243-3940","bruntse@ccrce.ca","POINT (-62.920024 45.636619)"
"2019-2020","54","Halifax Regional Centre for Education","282","Prospect Road Elementary School","2199 Prospect Rd","Hatchet Lake NS","B3T 1R8","2199 Prospect Rd","Hatchet Lake NS","B3T 1R8","902-852-2441","902-852-5542","pres@hrsb.ns.ca","POINT (-63.729969 44.577124)"
"2019-2020","54","Halifax Regional Centre for Education","533","Prince Andrew High School","31 Woodlawn Rd","Dartmouth NS","B2W 2R7","31 Woodlawn Rd","Dartmouth NS","B2W 2R7","902-435-8452","902-435-8398","pah@hrsb.ns.ca","POINT (-63.509569 44.672416)"
"2019-2020","54","Halifax Regional Centre for Education","969","Portland Estates Elementary School","45 Portland Hills Dr","Dartmouth NS","B2W 6L5","45 Portland Hills Dr","Dartmouth NS","B2W 6L5","902-433-7100","902-433-7103","portland@hrsb.ns.ca","POINT (-63.51432 44.665749)"
"2019-2020","54","Halifax Regional Centre for Education","1159","Porters Lake Elementary School","40 Inspiration Dr","Porters Lake NS","B3E 0A6","40 Inspiration Dr","Porters Lake NS","B3E 0A6","902-827-2525","902-827-5410","ples@hrce.ca","POINT (-63.32296 44.721349)"
"2019-2020","55","Annapolis Valley Regional Centre for Education","72","Port Williams Elementary School","1261 Belcher St","Port Williams NS","B0P 1T0","1261 Belcher St","Port Williams NS","B0P 1T0","902-542-6074","902-542-6094","pwes@avrce.ca","POINT (-64.416048 45.106734)"
"2019-2020","59","Tri-County Regional Centre for Education","498","Port Maitland Consolidated School","3072 Hwy 1","Port Maitland NS","B5A 5T3","3072 Hwy 1","Port Maitland NS","B5A 5T3","902-649-4400","902-649-4404","pmces@tcrce.ca","POINT (-66.103799 43.854542)"
"2019-2020","59","Tri-County Regional Centre for Education","199","Plymouth School","RR 1 Arcadia","Yarmouth NS","B0W 1B0","849 Hwy 334","Yarmouth NS","B0W 1B0","902-663-2000","902-663-2005","ps@tcrce.ca","POINT (-66.033144 43.776056)"
"2019-2020","52","Strait Regional Centre for Education","390","Pleasant Bay School","456 Pleasant Bay Rd","Pleasant Bay NS","B0E 2P0","456 Pleasant Bay Rd","Pleasant Bay NS","B0E 2P0","902-224-2365","902-224-2080","angela.mackinnon@srce.ca","POINT (-61.093776 46.017638)"
"2019-2020","55","Annapolis Valley Regional Centre for Education","966","Pine Ridge Middle School","625 Pine Ridge Ave","Kingston NS","B0P 1R0","625 Pine Ridge Ave","Kingston NS","B0P 1R0","902-765-7570","902-765-7572","prms@avrce.ca","POINT (-64.644093 45.041857)"
"2019-2020","53","Chignecto Central Regional Centre for Education","650","Pictou Academy","200 Louise St","Pictou NS","B0K 1H0","200 Louise St","Pictou NS","B0K 1H0","902-485-7200","902-485-7210","pettipassa@ccrce.ca","POINT (-62.920024 45.636619)"
"2019-2020","58","South Shore Regional Centre for Education","401","Petite Rivière Elementary School","123 Wentzell Rd","Petite Rivière NS","B4V 5Y2","123 Wentzell Rd","Petite Rivière NS","B4V 5Y2","902-688-3200","902-688-3201","pres@ssrce.ca","POINT (-64.607635 44.37208)"
"2019-2020","58","South Shore Regional Centre for Education","400","Pentz Elementary School","PO Box 88","LaHave NS","B0R 1C0","2680 Hwy 331","LaHave NS","B0R 1C0","902-688-3210","902-688-3211","pes@ssrce.ca","POINT (-64.399673 44.25168)"
"2019-2020","53","Chignecto Central Regional Centre for Education","715","Parrsboro Regional High School","PO Box 370","Parrsboro NS","B0M 1S0","109 King St","Parrsboro NS","B0M 1S0","902-254-5600","902-254-5660","spenced@ccrce.ca","POINT (-63.928011 45.53888)"
"2019-2020","53","Chignecto Central Regional Centre for Education","649","Parrsboro Regional Elementary School","PO Box 631","Parrsboro NS","B0M 1S0","43 School St","Parrsboro NS","B0M 1S0","902-254-5605","902-254-5609","collinsonn@ccrce.ca","POINT (-63.928011 45.53888)"
"2019-2020","54","Halifax Regional Centre for Education","970","Park West School","206 Langbrae Dr","Halifax NS","B3S 1L5","206 Langbrae Dr","Halifax NS","B3S 1L5","902-457-7800","902-457-7804","parkwest@hrce.ca","POINT (-63.668429 44.668585)"
"2019-2020","58","South Shore Regional Centre for Education","409","Park View Education Centre","1485 King St","Bridgewater NS","B4V 1C4","1485 King St","Bridgewater NS","B4V 1C4","902-541-8200","902-541-8210","pvec@ssrce.ca","POINT (-64.543741 44.397459)"
"2019-2020","54","Halifax Regional Centre for Education","1141","Oyster Pond Academy","10583 Hwy 7","Oyster Pond NS","B0J 1W0","10583 Hwy 7","Oyster Pond NS","B0J 1W0","902-889-4300","902-889-4310","opa@hrce.ca","POINT (-63.457088 44.731315)"
"2019-2020","54","Halifax Regional Centre for Education","572","Oxford School","6364 North St","Halifax NS","B3L 1P6","6364 North St","Halifax NS","B3L 1P6","902-421-6763","902-421-3043","oxford@hrce.ca","POINT (-63.613418 44.650206)"
"2019-2020","53","Chignecto Central Regional Centre for Education","1151","Oxford Regional Education Centre","249 Lower Main St","Oxford NS","B0M 1P0","249 Lower Main St","Oxford NS","B0M 1P0","902-447-4513","902-447-4517","starrattd@ccrce.ca","POINT (-63.928011 45.53888)"
"2019-2020","54","Halifax Regional Centre for Education","315","Oldfield Consolidated School","72 Halls Rd","Enfield NS","B2T 1C4","72 Halls Rd","Enfield NS","B2T 1C4","902-883-3010","902-883-3011","ocs@hrsb.ns.ca","POINT (-63.576937 44.873655)"
"2019-2020","54","Halifax Regional Centre for Education","131","O'Connell Drive Elementary School","40 O'Connell Dr","Porters Lake NS","B3E 1E8","40 O'Connell Dr","Porters Lake NS","B3E 1E8","902-827-4112","902-827-3120","ocdes@hrce.ca","POINT (-63.318081 44.738199)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","1154","Oceanview Education Centre","60 Wallaces Rd","Glace Bay NS","B1A 4N5","60 Wallaces Rd","Glace Bay NS","B1A 4N5","902-842-4488","902-849-5541","goneill@gnspes.ca","POINT (-59.954056 46.193029)"
"2019-2020","54","Halifax Regional Centre for Education","56","Ocean View Elementary School","51 Oceanview School Rd","Eastern Passage NS","B3G 1J3","51 Oceanview School Rd","Eastern Passage NS","B3G 1J3","902-465-8670","902-465-8673","oves@hrce.ca","POINT (-63.47137 44.609125)"
"2019-2020","53","Chignecto Central Regional Centre for Education","989","Northumberland Regional High School","104 Alma Rd","Alma NS","B0K 2A0","104 Alma Rd","Alma NS","B0K 2A0","902-396-2750","902-396-2755","otoolem@ccrce.ca","POINT (-62.920024 45.636619)"
"2019-2020","53","Chignecto Central Regional Centre for Education","231","Northport Consolidated Elementary School","7110 Hwy 366","Northport NS","B0L 1E0","7110 Hwy 366","Northport NS","B0L 1E0","902-661-2490","902-661-2491","trenholma@ccrce.ca","POINT (-63.884749 45.940755)"
"2019-2020","55","Annapolis Valley Regional Centre for Education","967","Northeast Kings Education Centre","1816 Bains Rd","Canning NS","B0P 1H0","1816 Bains Rd","Canning NS","B0P 1H0","902-582-2040","902-582-2044","nkec@avrce.ca","POINT (-64.644093 45.041857)"
"2019-2020","53","Chignecto Central Regional Centre for Education","9","North River Elementary School","80 Mountain Lee Rd","North River NS","B6L 6M2","80 Mountain Lee Rd","North River NS","B6L 6M2","902-896-5530","902-896-5532","bishopameroha@ccrce.ca","POINT (-63.253166 45.400327)"
"2019-2020","58","South Shore Regional Centre for Education","459","North Queens Community School","PO Box 184","Caledonia NS","B0T 1E0","40 West Caledonia Rd","Caledonia NS","B0T 1B0","902-682-3500","902-682-3510","nqcs@ssrce.ca","POINT (-65.092543 44.072262)"
"2019-2020","53","Chignecto Central Regional Centre for Education","988","North Nova Education Centre","343 Park St","New Glasgow NS","B2H 6B2","343 Park St","New Glasgow NS","B2H 6B2","902-755-8180","902-755-8185","lewislk@ccrce.ca","POINT (-62.632721 45.567382)"
"2019-2020","51","Cape Breton Victoria Regional Centre for Education","961","North Highlands Elementary School","1363 Bay St. Lawrence Rd","Aspy Bay NS","B0C 1G0","1363 Bay St. Lawrence Rd","Aspy Bay NS","B0C 1G0","902-383-2186","902-383-2381","angelacurrie@gnspes.ca","POINT (-60.476555 46.892629)"
"2019-2020","58","South Shore Regional Centre for Education","404","Newcombville Elementary School","4220 Hwy 325","Newcombville NS","B4V 7W2","4220 Hwy 325","Newcombville NS","B4V 7W2","902-541-8230","902-541-8231","nes@ssrce.ca","POINT (-64.635846 44.389777)"
"2019-2020","58","South Shore Regional Centre for Education","214","New Ross Consolidated School","PO Box 10","New Ross NS","B0J 2M0","4689 Hwy 12","New Ross NS","B0J 2M0","902-689-6100","902-689-6110","nrcs@ssrce.ca","POINT (-64.467558 44.746524)"
"2019-2020","55","Annapolis Valley Regional Centre for Education","73","New Minas Elementary School","34 Jones Rd","New Minas NS","B4N 3N1","34 Jones Rd","New Minas NS","B4N 3N1","902-681-4900","902-681-4904","nmes@avrce.ca","POINT (-64.511329 45.060321)"
"2019-2020","53","Chignecto Central Regional Centre for Education","1189","New Glasgow Academy","93 Albert St","New Glasgow NS","B2H 5W8","93 Albert St","New Glasgow NS","B2H 5W8","902-755-8400","902-755-8438","francisa@ccrce.ca","POINT (-62.642407 45.585086)"
"2019-2020","58","South Shore Regional Centre for Education","402","New Germany Rural High School","44 School St","New Germany NS","B0R 1E0","44 School St","New Germany NS","B0R 1E0","902-644-5000","902-644-5010","ngrhs@ssrce.ca","POINT (-64.700999 44.528126)"
"2019-2020","58","South Shore Regional Centre for Education","397","New Germany Elementary School","150 School St","New Germany NS","B0R 1E0","150 School St","New Germany NS","B0R 1E0","902-644-5020","902-644-5022","nges@ssrce.ca","POINT (-64.700999 44.528126)"
"2019-2020","54","Halifax Regional Centre for Education","324","Nelson Whynder Elementary School","979 North Preston Rd","North Preston NS","B2Z 1A2","979 North Preston Rd","North Preston NS","B2Z 1A2","902-462-6030","902-462-6033","nwes@hrce.ca","POINT (-63.408989 44.691801)"
"2019-2020","54","Halifax Regional Centre for Education","348","Musquodoboit Valley Education Centre","PO Box 99","Middle Musquodoboit NS","B0N 1X0","12046 Hwy 224","Middle Musquodoboit NS","B0N 1X0","902-384-2555","902-384-2419","mvec@hrsb.ns.ca","POINT (-63.56962 45.092716)"
