"region","name","type","longitude","latitude","location"
"South Shore","BernArt","Attraction","-64.444148","44.435485","(44.435485, -64.444148)"
"Fundy Shore & Annapolis Valley","Bicentennial Botanical Gardens","Attraction","-63.264109","45.371881","(45.371881, -63.264109)"
"Halifax Metro","Black Cultural Centre for Nova Scotia","Attraction","-63.470936","44.703361","(44.703361, -63.470936)"
"South Shore","Black Loyalist Heritage Site","Attraction","-65.381454","43.744561","(43.744561, -65.381454)"
"Fundy Shore & Annapolis Valley","Blomidon Inn Gardens","Attraction","-64.350665","45.091582","(45.091582, -64.350665)"
"Fundy Shore & Annapolis Valley","Blue Beach Fossil Museum","Attraction","-64.2095","45.092533","(45.092533, -64.2095)"
"South Shore","Bluenose II","Attraction","-64.31163","44.37615","(44.37615, -64.31163)"
"South Shore","Bridgewater Farmers' Market","Attraction","-64.52066","44.3789","(44.3789, -64.52066)"
"Fundy Shore & Annapolis Valley","Burntcoat Head Park","Attraction","-63.807225","45.310785","(45.310785, -63.807225)"
"Halifax Metro","Canadian Museum of Immigration at Pier 21","Attraction","-63.565857","44.638257","(44.638257, -63.565857)"
"Bras d'Or Lakes Scenic Drive","Canal Landing","Attraction","-60.870444","45.652721","(45.652721, -60.870444)"
"Eastern Shore","Canso Islands National Historic Site","Attraction","-60.99108","45.33582","(45.33582, -60.99108)"
"Eastern Shore","Canso Museum: Whitman House","Attraction","-60.996142","45.336748","(45.336748, -60.996142)"
"Fleur-de-lis/Marconi/Metro CB","Cape Breton Farmers' Market","Attraction","-60.233031","46.117565","(46.117565, -60.233031)"
"Cabot Trail","Cape Breton Highlands National Park","Attraction","-60.95049","46.6464","(46.6464, -60.95049)"
"Fleur-de-lis/Marconi/Metro CB","Cape Breton Miners' Museum","Attraction","-59.942953","46.192956","(46.192956, -59.942953)"
"Fundy Shore & Annapolis Valley","Cape d'Or Coastal Park","Attraction","-64.773816","45.291215","(45.291215, -64.773816)"
"Yarmouth & Acadian Shores","Cape Forchu Lighthouse","Attraction","-66.15532","43.794312","(43.794312, -66.15532)"
"Northumberland Shore","Cape George Heritage School Museum","Attraction","-61.92795","45.83878","(45.83878, -61.92795)"
"Northumberland Shore","Cape George Point Lighthouse","Attraction","-61.90082","45.87258","(45.87258, -61.90082)"
"Cabot Trail","Cape North Farmers' Market","Attraction","-60.495926","46.885019","(46.885019, -60.495926)"
"South Shore","Cape Sable Historical Society Archives and Genealogical Centre","Attraction","-65.563396","43.56416","(43.56416, -65.563396)"
"Yarmouth & Acadian Shores","Cape Saint Mary Lighthouse Park","Attraction","-66.207801","44.085574","(44.085574, -66.207801)"
"Northumberland Shore","Carmichael-Stewart House Museum","Attraction","-62.641867","45.587971","(45.587971, -62.641867)"
"Ceilidh Trail","Celtic Music Interpretive Centre","Attraction","-61.49108","45.87775","(45.87775, -61.49108)"
"Cabot Trail","Centre de la Mi-Carême","Attraction","-61.045833","46.549444","(46.549444, -61.045833)"
"Fundy Shore & Annapolis Valley","CentreStage Theatre","Attraction","-64.497253","45.079826","(45.079826, -64.497253)"
"South Shore","Chapel Hill Museum and Observation Tower","Attraction","-65.703479","43.495523","(43.495523, -65.703479)"
"South Shore","Chester Farmers' & Artisan Market","Attraction","-64.242851","44.548517","(44.548517, -64.242851)"
"South Shore","Chester Playhouse","Attraction","-64.240807","44.538231","(44.538231, -64.240807)"
"Ceilidh Trail","Chestico Museum & Historical Society","Attraction","-61.517272","45.982061","(45.982061, -61.517272)"
"Cabot Trail","Cheticamp Farmers' Market","Attraction","-61.015835","46.625928","(46.625928, -61.015835)"
"Yarmouth & Acadian Shores","Church Point Lighthouse (Le Phare de la Pointe)","Attraction","-66.125657","44.331838","(44.331838, -66.125657)"
"Fundy Shore & Annapolis Valley","Cliffs of Fundy Geopark Welcome Centre","Attraction","-63.920011","45.384607","(45.384607, -63.920011)"
"Fundy Shore & Annapolis Valley","Cliffs of Fundy UNESCO Global Geopark","Attraction","-64.323964","45.399626","(45.399626, -64.323964)"
"Fundy Shore & Annapolis Valley","Colchester Historeum","Attraction","-63.279167","45.363569","(45.363569, -63.279167)"
"Halifax Metro","Cole Harbour Heritage Farm Museum","Attraction","-63.499438","44.67289","(44.67289, -63.499438)"
"South Shore","Cosby's Garden Centre: Concrete Creations","Attraction","-64.717437","44.049974","(44.049974, -64.717437)"
"Fleur-de-lis/Marconi/Metro CB","Cossit House Museum","Attraction","-60.198156","46.143453","(46.143453, -60.198156)"
"Fundy Shore & Annapolis Valley","Covenanter Church","Attraction","-64.305317","45.09975","(45.09975, -64.305317)"
"Northumberland Shore","Cumberland County Museum and Archives","Attraction","-64.201624","45.8285","(45.8285, -64.201624)"
"Halifax Metro","Dalhousie Arts Centre","Attraction","-63.588363","44.637523","(44.637523, -63.588363)"
"Halifax Metro","Dalhousie University Archives and Special Collections","Attraction","-63.5902","44.63703","(44.63703, -63.5902)"
"Halifax Metro","Dartmouth Heritage Museum","Attraction","-63.559993","44.666632","(44.666632, -63.559993)"
"Northumberland Shore","Deanne Fitzpatrick Rug Hooking Studio","Attraction","-64.21182","45.83271","(45.83271, -64.21182)"
"Fundy Shore & Annapolis Valley","Debert Military Museum","Attraction","-63.444174","45.427275","(45.427275, -63.444174)"
"Northumberland Shore","deCoste Centre","Attraction","-62.71227","45.67628","(45.67628, -62.71227)"
"Yarmouth & Acadian Shores","Deep Sky Eye Observatory","Attraction","-65.801861","43.913611","(43.913611, -65.801861)"
"Fundy Shore & Annapolis Valley","Dempsey Corner Orchards","Attraction","-64.83177","45.060255","(45.060255, -64.83177)"
"South Shore","DesBrisay Museum","Attraction","-64.512955","44.367363","(44.367363, -64.512955)"
"Halifax Metro","Discovery Centre","Attraction","-63.567777","44.641565","(44.641565, -63.567777)"
"Fundy Shore & Annapolis Valley","Dorie & Garnet McDade Heritage Centre","Attraction","-64.17982","45.068201","(45.068201, -64.17982)"
"South Shore","Dory Shop Museum","Attraction","-65.32327","43.75933","(43.75933, -65.32327)"
"Yarmouth & Acadian Shores","Église Sacré-Coeur","Attraction","-66.131773","44.243001","(44.243001, -66.131773)"
"Yarmouth & Acadian Shores","Église Ste-Anne Church","Attraction","-65.933161","43.837622","(43.837622, -65.933161)"
"Fundy Shore & Annapolis Valley","Enter the Bunker","Attraction","-63.45052","45.421","(45.421, -63.45052)"
"Halifax Metro","Evergreen House","Attraction","-63.559862","44.666749","(44.666749, -63.559862)"
"Bras d'Or Lakes Scenic Drive","Father John Angus Rankin Cultural Centre","Attraction","-61.324884","45.809964","(45.809964, -61.324884)"
"Northumberland Shore","Festival Antigonish Summer Theatre","Attraction","-61.996265","45.618387","(45.618387, -61.996265)"
"Yarmouth & Acadian Shores","Firefighters' Museum of Nova Scotia","Attraction","-66.118952","43.840492","(43.840492, -66.118952)"
"South Shore","Fisheries Museum of the Atlantic","Attraction","-64.31165","44.37618","(44.37618, -64.31165)"
"Halifax Metro","Fisherman's Cove","Attraction","-63.493142","44.609889","(44.609889, -63.493142)"
"Eastern Shore","Fisherman's Life Museum","Attraction","-63.016631","44.777652","(44.777652, -63.016631)"
"Fundy Shore & Annapolis Valley","Five Islands Lighthouse","Attraction","-64.087472","45.407987","(45.407987, -64.087472)"
"Fundy Shore & Annapolis Valley","FORCE (Fundy Ocean Research Centre for Energy)","Attraction","-64.402778","45.372778","(45.372778, -64.402778)"
"Fundy Shore & Annapolis Valley","Fort Anne National Historic Site","Attraction","-65.518002","44.742649","(44.742649, -65.518002)"
"Fundy Shore & Annapolis Valley","Fort Edward National Historic Site","Attraction","-64.135087","44.996224","(44.996224, -64.135087)"
"Halifax Metro","Fort Needham Memorial Park","Attraction","-63.599029","44.664231","(44.664231, -63.599029)"
"Fleur-de-lis/Marconi/Metro CB","Fort Petrie Military Museum","Attraction","-60.155601","46.248398","(46.248398, -60.155601)"
"South Shore","Fort Point Lighthouse Park","Attraction","-64.708023","44.044044","(44.044044, -64.708023)"
"South Shore","Fort Point Museum","Attraction","-64.354752","44.289941","(44.289941, -64.354752)"
"Fleur-de-lis/Marconi/Metro CB","Fortress of Louisbourg National Historic Site","Attraction","-59.99883","45.88875","(45.88875, -59.99883)"
"Northumberland Shore","Fraser's Mills Fish Hatchery","Attraction","-61.93943","45.49478","(45.49478, -61.93943)"
"Halifax Metro","Fultz House Museum","Attraction","-63.664484","44.752372","(44.752372, -63.664484)"
"Fundy Shore & Annapolis Valley","Fundy Discovery Site","Attraction","-63.32208","45.37094","(45.37094, -63.32208)"
"Fundy Shore & Annapolis Valley","Fundy Geological Museum","Attraction","-64.323986","45.399534","(45.399534, -64.323986)"
"Fundy Shore & Annapolis Valley","Fundy Tidal Interpretive Centre","Attraction","-63.459491","45.250101","(45.250101, -63.459491)"
"Halifax Metro","Georges Island National Historic Site","Attraction","-63.559291","44.641575","(44.641575, -63.559291)"
"Fundy Shore & Annapolis Valley","Gilbert's Cove Lighthouse","Attraction","-65.952792","44.493742","(44.493742, -65.952792)"
"Fleur-de-lis/Marconi/Metro CB","Glace Bay Heritage Museum","Attraction","-59.958269","46.197378","(46.197378, -59.958269)"
"Northumberland Shore","Glasgow Square Theatre","Attraction","-62.646155","45.586681","(45.586681, -62.646155)"
"Eastern Shore","Goldboro Interpretive Centre","Attraction","-61.652275","45.182318","(45.182318, -61.652275)"
"Halifax Metro","Government House","Attraction","-63.571945","44.643508","(44.643508, -63.571945)"
"Fundy Shore & Annapolis Valley","Grand-Pré National Historic Site","Attraction","-64.308858","45.108834","(45.108834, -64.308858)"
"Cabot Trail","Great Hall of the Clans at the Gaelic College","Attraction","-60.605278","46.212222","(46.212222, -60.605278)"
"Fundy Shore & Annapolis Valley","Greenwood Military Aviation Museum","Attraction","-64.928384","44.976153","(44.976153, -64.928384)"
"Northumberland Shore","Grohmann Knives Factory","Attraction","-62.71346","45.676435","(45.676435, -62.71346)"
"Fundy Shore & Annapolis Valley","Haliburton House Museum","Attraction","-64.142432","44.988973","(44.988973, -64.142432)"
"Halifax Metro","Halifax Brewery Farmers' Market","Attraction","-63.570234","44.644585","(44.644585, -63.570234)"
"Halifax Metro","Halifax Citadel National Historic Site","Attraction","-63.58012","44.64767","(44.64767, -63.58012)"
"Halifax Metro","Halifax Forum Farmers' Market","Attraction","-63.602987","44.655643","(44.655643, -63.602987)"
"Halifax Metro","Halifax Public Gardens","Attraction","-63.579881","44.642344","(44.642344, -63.579881)"
"Halifax Metro","Halifax Seaport Farmers' Market","Attraction","-63.566776","44.641187","(44.641187, -63.566776)"
"South Shore","Hank Snow Home Town Museum","Attraction","-64.72152","44.0453","(44.0453, -64.72152)"
"Fundy Shore & Annapolis Valley","Harriet Irving Botanical Gardens","Attraction","-64.367936","45.088007","(45.088007, -64.367936)"
"Northumberland Shore","Hector Heritage Quay","Attraction","-62.709728","45.675093","(45.675093, -62.709728)"
"Fundy Shore & Annapolis Valley","Hennigar Farm Park and Trail","Attraction","-64.386273","45.085528","(45.085528, -64.386273)"
"Fundy Shore & Annapolis Valley","Heritage Model Museum","Attraction","-64.376879","45.689993","(45.689993, -64.376879)"
"Fleur-de-lis/Marconi/Metro CB","Highland Arts Theatre","Attraction","-60.193889","46.138889","(46.138889, -60.193889)"
"Bras d'Or Lakes Scenic Drive","Highland Village Museum/Baile nan Gàidheal","Attraction","-60.81722","45.94833","(45.94833, -60.81722)"
"Halifax Metro","Historic Properties","Attraction","-63.573445","44.64999","(44.64999, -63.573445)"
"Halifax Metro","HMCS SACKVILLE: Canada's Naval Memorial","Attraction","-63.569503","44.643574","(44.643574, -63.569503)"
"South Shore","Hooked Rug Museum of North America","Attraction","-64.0375","44.641667","(44.641667, -64.0375)"
"Eastern Shore","Hope for Wildlife","Attraction","-63.260283","44.66321","(44.66321, -63.260283)"
"Fundy Shore & Annapolis Valley","Howard Dill Enterprises","Attraction","-64.137291","44.980722","(44.980722, -64.137291)"
"South Shore","Hubbards Farmers' Market","Attraction","-64.069047","44.637025","(44.637025, -64.069047)"
"Halifax Metro","Hydrostone District","Attraction","-63.598777","44.662319","(44.662319, -63.598777)"
"Eastern Shore","Icelandic Memorial","Attraction","-62.972091","45.031364","(45.031364, -62.972091)"
"Northumberland Shore","Intercolonial Railway Station","Attraction","-63.285335","45.708404","(45.708404, -63.285335)"
"Ceilidh Trail","Inverness Village Market","Attraction","-61.305274","46.233173","(46.233173, -61.305274)"
"Fundy Shore & Annapolis Valley","Isabel Simpson Heritage Centre","Attraction","-64.064889","45.644798","(45.644798, -64.064889)"
"Fundy Shore & Annapolis Valley","Islands Museum and Archives","Attraction","-66.32451","44.277506","(44.277506, -66.32451)"
"Fundy Shore & Annapolis Valley","Joggins Fossil Cliffs UNESCO World Heritage Site","Attraction","-64.450618","45.695376","(45.695376, -64.450618)"
"Fleur-de-lis/Marconi/Metro CB","Jost Heritage House (c 1786)","Attraction","-60.198766","46.1436","(46.1436, -60.198766)"
"Halifax Metro","Kartbahn Racing","Attraction","-63.669107","44.648008","(44.648008, -63.669107)"
"Fundy Shore & Annapolis Valley","Kejimkujik National Park and National Historic Site","Attraction","-65.195279","44.436973","(44.436973, -65.195279)"
"South Shore","Kejimkujik National Park Seaside","Attraction","-64.831186","43.856739","(43.856739, -64.831186)"
"Fundy Shore & Annapolis Valley","Kentville Farmers' Market","Attraction","-64.505816","45.078724","(45.078724, -64.505816)"
"Yarmouth & Acadian Shores","Killam Brothers Shipping Office","Attraction","-66.121809","43.836233","(43.836233, -66.121809)"
"Fundy Shore & Annapolis Valley","Kings County Museum","Attraction","-64.494152","45.077996","(45.077996, -64.494152)"
"Fundy Shore & Annapolis Valley","King's Theatre","Attraction","-65.51923","44.74533","(44.74533, -65.51923)"
"South Shore","Knaut-Rhuland House Museum","Attraction","-64.30907","44.37685","(44.37685, -64.30907)"
"South Shore","LaHave Islands Marine Museum","Attraction","-64.37","44.2326","(44.2326, -64.37)"
"Fundy Shore & Annapolis Valley","Lawrence House Museum","Attraction","-63.50232","45.322658","(45.322658, -63.50232)"
"Yarmouth & Acadian Shores","Le Village historique acadien de la Nouvelle-Écosse","Attraction","-65.793373","43.636552","(43.636552, -65.793373)"
"Fleur-de-lis/Marconi/Metro CB","LeNoir Forge Museum","Attraction","-61.011965000000004","45.510643","(45.510643, -61.011965000000004)"
"Yarmouth & Acadian Shores","Les Marchés de la Baie / Belliveau Cove Farmers' Market","Attraction","-66.061284","44.387085","(44.387085, -66.061284)"
"Cabot Trail","Les Trois Pignons: Museum of the Hooked Rug and Home Life","Attraction","-61.001802","46.642875","(46.642875, -61.001802)"
"South Shore","Little School Museum","Attraction","-65.115316","43.697067","(43.697067, -65.115316)"
"Fundy Shore & Annapolis Valley","Little White Schoolhouse Museum","Attraction","-63.288912","45.360125","(45.360125, -63.288912)"
"Fundy Shore & Annapolis Valley","Long Pond Hockey Enterprises","Attraction","-64.137446","44.980517","(44.980517, -64.137446)"
"South Shore","Lordly House Museum & Park","Attraction","-64.242396","44.54136","(44.54136, -64.242396)"
"Fleur-de-lis/Marconi/Metro CB","Louisbourg Lighthouse","Attraction","-59.95708","45.906889","(45.906889, -59.95708)"
"Fleur-de-lis/Marconi/Metro CB","Louisbourg Playhouse","Attraction","-59.971574","45.919413","(45.919413, -59.971574)"
"Fundy Shore & Annapolis Valley","Lower Selma Museum & Heritage Cemetery","Attraction","-63.594704","45.312201","(45.312201, -63.594704)"
"South Shore","Lunenburg Academy of Music Performance","Attraction","-64.31373","44.380105","(44.380105, -64.31373)"
"South Shore","Lunenburg Farmers' Market","Attraction","-64.321033","44.37481","(44.37481, -64.321033)"
"Ceilidh Trail","Mabou Farmers' Market","Attraction","-61.401163","46.076511","(46.076511, -61.401163)"
"Ceilidh Trail","MacDonald House Museum","Attraction","-61.141739","46.134244","(46.134244, -61.141739)"
"Eastern Shore","MacPhee House Community Museum","Attraction","-62.544128","44.927795","(44.927795, -62.544128)"
"South Shore","Mahone Bay Museum","Attraction","-64.379161","44.448782","(44.448782, -64.379161)"
"Yarmouth & Acadian Shores","Major's Point Historic Site","Attraction","-66.08156","44.38402","(44.38402, -66.08156)"
"Northumberland Shore","Malagash Salt Mine Museum","Attraction","-63.327222","45.792381","(45.792381, -63.327222)"
"Fleur-de-lis/Marconi/Metro CB","Marconi National Historic Site","Attraction","-59.95272","46.21107","(46.21107, -59.95272)"
"Cabot Trail","Margaree Fish Hatchery","Attraction","-60.96822","46.37235","(46.37235, -60.96822)"
"Cabot Trail","Margaree Salmon Museum","Attraction","-61.005482","46.327566","(46.327566, -61.005482)"
"Fundy Shore & Annapolis Valley","Margaretsville Boathouse Heritage Centre and Boardwalk","Attraction","-65.063038","45.048546","(45.048546, -65.063038)"
"Halifax Metro","Maritime Museum of the Atlantic","Attraction","-63.57108","44.64693","(44.64693, -63.57108)"
"Fundy Shore & Annapolis Valley","Masstown Market","Attraction","-63.49587","45.393387","(45.393387, -63.49587)"
"Fundy Shore & Annapolis Valley","Mastodon Ridge","Attraction","-63.360556","45.141111","(45.141111, -63.360556)"
"Fundy Shore & Annapolis Valley","Maud Lewis Memorial Park","Attraction","-65.804992","44.587017","(44.587017, -65.804992)"
"Northumberland Shore","McCulloch Heritage Centre","Attraction","-62.722174","45.676408","(45.676408, -62.722174)"
"Northumberland Shore","McCulloch House Museum","Attraction","-62.722108","45.676494","(45.676494, -62.722108)"
"Fundy Shore & Annapolis Valley","Melanson Settlement National Historic Site","Attraction","-65.597749","44.720364","(44.720364, -65.597749)"
"Fleur-de-lis/Marconi/Metro CB","Membertou Heritage Park","Attraction","-60.193611","46.121667","(46.121667, -60.193611)"
"Eastern Shore","Memory Lane Heritage Village","Attraction","-62.949014","44.766481","(44.766481, -62.949014)"
"Fundy Shore & Annapolis Valley","Mermaid Theatre of Nova Scotia","Attraction","-64.136821","44.994241","(44.994241, -64.136821)"
"Fundy Shore & Annapolis Valley","Middleton Railway Museum","Attraction","-65.072002","44.94611","(44.94611, -65.072002)"
"Fundy Shore & Annapolis Valley","Millbrook Cultural & Heritage Centre","Attraction","-63.30464","45.33016","(45.33016, -63.30464)"
"South Shore","Milton Blacksmith Shop Museum","Attraction","-64.7541","44.060013","(44.060013, -64.7541)"
"Eastern Shore","Moose River Gold Mines Museum","Attraction","-62.942083","44.984764","(44.984764, -62.942083)"
"Ceilidh Trail","Mother of Sorrows Pioneer Shrine","Attraction","-61.397325","46.067301","(46.067301, -61.397325)"
"Yarmouth & Acadian Shores","Musée des Acadiens des Pubnicos et Centre de recherche","Attraction","-65.79965","43.665783","(43.665783, -65.79965)"
"Yarmouth & Acadian Shores","Musée Église Sainte-Marie Museum","Attraction","-66.11517","44.33348","(44.33348, -66.11517)"
"Halifax Metro","Museum of Natural History","Attraction","-63.585412","44.645411","(44.645411, -63.585412)"
"Eastern Shore","Musquodoboit Harbour Farmers' Market","Attraction","-63.14682","44.789786","(44.789786, -63.14682)"
"Eastern Shore","Musquodoboit Valley Bicentennial Theatre and Cultural Centre","Attraction","-63.15071","45.044362","(45.044362, -63.15071)"
"Halifax Metro","Naval Museum of Halifax (formerly Maritime Command Museum)","Attraction","-63.593338","44.658998","(44.658998, -63.593338)"
"Halifax Metro","Neptune Theatre","Attraction","-63.574155","44.645867","(44.645867, -63.574155)"
"Northumberland Shore","New Glasgow Farmers' Market","Attraction","-62.645287","45.585536","(45.585536, -62.645287)"
"South Shore","New Ross Country Farm Market","Attraction","-64.456914","44.726464","(44.726464, -64.456914)"
"Bras d'Or Lakes Scenic Drive","Nicolas Denys Museum","Attraction","-60.86923","45.65601","(45.65601, -60.86923)"
"Cabot Trail","North Highlands Community Museum","Attraction","-60.50533","46.88455","(46.88455, -60.50533)"
"Fundy Shore & Annapolis Valley","North Hills Museum","Attraction","-65.538597","44.7421","(44.7421, -65.538597)"
"Fundy Shore & Annapolis Valley","North Mountain Market","Attraction","-64.816503","45.150044","(45.150044, -64.816503)"
"South Shore","North Queens Heritage House Museum and Archives","Attraction","-65.032068","44.372522","(44.372522, -65.032068)"
"Fleur-de-lis/Marconi/Metro CB","North Sydney Historical Society","Attraction","-60.247759","46.210064","(46.210064, -60.247759)"
"Fleur-de-lis/Marconi/Metro CB","Northside Downs","Attraction","-60.268008","46.205722","(46.205722, -60.268008)"
"Northumberland Shore","Northumberland Fisheries Museum & Heritage Association","Attraction","-62.708952","45.675018","(45.675018, -62.708952)"
"Halifax Metro","Nova Scotia Archives","Attraction","-63.586096","44.637921","(44.637921, -63.586096)"
"Northumberland Shore","Nova Scotia Museum of Industry","Attraction","-62.65948","45.56793","(45.56793, -62.65948)"
"Halifax Metro","NovaScotian Crystal","Attraction","-63.572042","44.64893","(44.64893, -63.572042)"
"Fundy Shore & Annapolis Valley","Oaklawn Farm Zoo","Attraction","-64.845343","45.003348","(45.003348, -64.845343)"
"Fundy Shore & Annapolis Valley","O'Dell House Museum","Attraction","-65.51838","44.747","(44.747, -65.51838)"
"South Shore","Old Burial Ground","Attraction","-64.716375","44.038311","(44.038311, -64.716375)"
"Eastern Shore","Old Court House 1843","Attraction","-61.499838","45.389491","(45.389491, -61.499838)"
"Fundy Shore & Annapolis Valley","Old Holy Trinity Church","Attraction","-65.08673","44.934018","(44.934018, -65.08673)"
"South Shore","Old Meeting House","Attraction","-65.580011","43.565779","(43.565779, -65.580011)"
"South Shore","Old Town Lunenburg UNESCO World Heritage Site","Attraction","-64.310017","44.375772","(44.375772, -64.310017)"
"Bras d'Or Lakes Scenic Drive","Orangedale Railway Station Museum","Attraction","-61.092778","45.900833","(45.900833, -61.092778)"
"South Shore","Osprey Arts Centre","Attraction","-65.32068","43.75837","(43.75837, -65.32068)"
"Fundy Shore & Annapolis Valley","Ottawa House by the Sea Museum","Attraction","-64.328851","45.374973","(45.374973, -64.328851)"
"Halifax Metro","Our Lady of Sorrows Chapel","Attraction","-63.578149","44.639259","(44.639259, -63.578149)"
"Eastern Shore","Out of the Fog Lighthouse Museum","Attraction","-61.201533","45.345993","(45.345993, -61.201533)"
"South Shore","Ovens Natural Park","Attraction","-64.25901","44.31895","(44.31895, -64.25901)"
"South Shore","Parkdale-Maplewood Museum","Attraction","-64.630857","44.640032","(44.640032, -64.630857)"
"South Shore","Peggy's Cove Lighthouse and Village","Attraction","-63.91507","44.49745","(44.49745, -63.91507)"
"Yarmouth & Acadian Shores","Pelton-Fuller House","Attraction","-66.116271","43.83658","(43.83658, -66.116271)"
"South Shore","Picton Castle's Ship & Boat Chandlery","Attraction","-64.307463","44.375756","(44.375756, -64.307463)"
"Northumberland Shore","Pictou County Military Museum","Attraction","-62.711619","45.554095","(45.554095, -62.711619)"
"Northumberland Shore","Pictou County Sports Heritage Hall of Fame","Attraction","-62.645004","45.583922","(45.583922, -62.645004)"
"Halifax Metro","Point Pleasant Park","Attraction","-63.571849","44.626908","(44.626908, -63.571849)"
"Fundy Shore & Annapolis Valley","Point Prim Lighthouse","Attraction","-65.785966","44.691118","(44.691118, -65.785966)"
"Eastern Shore","Port Bickerton Lighthouse Interpretive Centre","Attraction","-61.696779","45.089763","(45.089763, -61.696779)"
"South Shore","Port Medway Lighthouse Park","Attraction","-64.575151","44.131696","(44.131696, -64.575151)"
"Fundy Shore & Annapolis Valley","Port-Royal National Historic Site","Attraction","-65.604519","44.71674","(44.71674, -65.604519)"
"Fundy Shore & Annapolis Valley","Prescott House Museum","Attraction","-64.381806","45.105884","(45.105884, -64.381806)"
"Halifax Metro","Prince of Wales Tower National Historic Site","Attraction","-63.569766","44.621705","(44.621705, -63.569766)"
"South Shore","Privateers Farmers' Market","Attraction","-64.719255","44.038807","(44.038807, -64.719255)"
"Halifax Metro","Province House","Attraction","-63.573087","44.647799","(44.647799, -63.573087)"
"Northumberland Shore","Pugwash Farmers' Market","Attraction","-63.660469","45.849598","(45.849598, -63.660469)"
"Halifax Metro","Quaker House","Attraction","-63.568361","44.66678","(44.66678, -63.568361)"
"South Shore","Queens County Museum","Attraction","-64.709569","44.042453","(44.042453, -64.709569)"
"Fundy Shore & Annapolis Valley","Randall House Museum","Attraction","-64.355311","45.092051","(45.092051, -64.355311)"
"Yarmouth & Acadian Shores","Rendez-vous de la Baie Visitor Centre","Attraction","-66.11532","44.33281","(44.33281, -66.11532)"
"Fundy Shore & Annapolis Valley","Ross Creek Centre for the Arts","Attraction","-64.430188","45.220943","(45.220943, -64.430188)"
"South Shore","Ross Farm Museum","Attraction","-64.457","44.72633","(44.72633, -64.457)"
"South Shore","Rossignol Cultural Centre","Attraction","-64.714595","44.036713","(44.036713, -64.714595)"
"South Shore","Ross-Thomson House and Store Museum","Attraction","-65.323945","43.761083","(43.761083, -65.323945)"
,"Sable Island National Park Reserve","Attraction","-60.215552","43.970888","(43.970888, -60.215552)"
"Halifax Metro","Saint Mary's Cathedral Basilica","Attraction","-63.57303","44.64417","(44.64417, -63.57303)"
"South Shore","Sandy Point Lighthouse","Attraction","-65.32268","43.692007","(43.692007, -65.32268)"
"Fleur-de-lis/Marconi/Metro CB","Savoy Theatre","Attraction","-59.957056","46.196519","(46.196519, -59.957056)"
"Halifax Metro","Scott Manor House","Attraction","-63.659768","44.72876","(44.72876, -63.659768)"
"Halifax Metro","Sea Dome (Ka'nata Productions)","Attraction","-63.57079","44.647532","(44.647532, -63.57079)"
"Northumberland Shore","Seafoam Lavender Gardens","Attraction","-62.965403","45.780169","(45.780169, -62.965403)"
"South Shore","Seal Island Light Museum","Attraction","-65.580689","43.567139","(43.567139, -65.580689)"
"South Shore","Sensea Nordic Spa","Attraction","-64.23758","44.551106","(44.551106, -64.23758)"
"South Shore","Shag Harbour UFO Centre","Attraction","-65.708703","43.492892","(43.492892, -65.708703)"
"Halifax Metro","Shakespeare by the Sea","Attraction","-63.56792","44.62032","(44.62032, -63.56792)"
"Halifax Metro","Shearwater Aviation Museum","Attraction","-63.514473","44.627694","(44.627694, -63.514473)"
"South Shore","Shelburne County Archives & Genealogical Society","Attraction","-65.32372","43.76378","(43.76378, -65.32372)"
"South Shore","Shelburne County Museum","Attraction","-65.323861","43.760567","(43.760567, -65.323861)"
"South Shore","Shelburne Farmers' Market","Attraction","-65.323148","43.760475","(43.760475, -65.323148)"
"Eastern Shore","Sherbrooke Village","Attraction","-61.984","45.1409","(45.1409, -61.984)"
"Fundy Shore & Annapolis Valley","Ship's Company Theatre","Attraction","-64.32885","45.400807","(45.400807, -64.32885)"
"South Shore","Shore Club","Attraction","-64.057298","44.633485","(44.633485, -64.057298)"
"Fundy Shore & Annapolis Valley","Shubenacadie Provincial Wildlife Park","Attraction","-63.392933","45.092833","(45.092833, -63.392933)"
"Fundy Shore & Annapolis Valley","Shubenacadie Tinsmith Museum","Attraction","-63.408619","45.086942","(45.086942, -63.408619)"
"Fundy Shore & Annapolis Valley","Sinclair Inn Museum","Attraction","-65.519467","44.744635","(44.744635, -65.519467)"
"Halifax Metro","Sir Sandford Fleming Park (The Dingle)","Attraction","-63.597119","44.630366","(44.630366, -63.597119)"
"Fundy Shore & Annapolis Valley","Sissiboo Landing","Attraction","-65.996192","44.409065","(44.409065, -65.996192)"
"Fundy Shore & Annapolis Valley","Smith's Cove Old Temperance Hall Museum","Attraction","-65.707","44.61118","(44.61118, -65.707)"
"South Shore","South Shore Genealogical Society","Attraction","-64.313729","44.380105","(44.380105, -64.313729)"
"Halifax Metro","Spryfield & District Farmers' Market","Attraction","-63.608267","44.607909","(44.607909, -63.608267)"
"South Shore","SS Atlantic Heritage Park","Attraction","-63.716844","44.466957","(44.466957, -63.716844)"
"Yarmouth & Acadian Shores","St. Bernard Church","Attraction","-66.04659","44.4002","(44.4002, -66.04659)"
"Halifax Metro","St. George's Round Church","Attraction","-63.582832","44.653359","(44.653359, -63.582832)"
"South Shore","St. John's Church","Attraction","-64.31192","44.378169","(44.378169, -64.31192)"
