"fiscal_year","file","id","location","location_address","quantity","description","condition"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","2","COPIER SORTER","OBSOLETE"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","2","PLOTTER","OBSOLETE"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","5","PRINTER","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","5","LAPTOP","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","1","PRINT CARD","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","9","BLACKBERRY","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","5","CELL PHONE","OBSOLETE"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","10","COMPUTER, CPU","OBSOLETE"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","1","MICROGRAPHIC READER","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","2","TYPEWRITER","OBSOLETE"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","2","GPS ANTENNA","OBSOLETE"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","1","GPS","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","9","MONITOR","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","110","LANDS AND FORESTRY","VARIOUS LOCATIONS, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","111","LANDS AND FORESTRY","HALIFAX, NS","3","LAPTOP","BROKEN"
"2019-2020","RC19","111","LANDS AND FORESTRY","HALIFAX, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","111","LANDS AND FORESTRY","HALIFAX, NS","1","CELL PHONE","BROKEN"
"2019-2020","RC19","111","LANDS AND FORESTRY","HALIFAX, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","111","LANDS AND FORESTRY","HALIFAX, NS","2","SCANNER","BROKEN"
"2019-2020","RC19","111","LANDS AND FORESTRY","HALIFAX, NS","84","BLACKBERRY","BROKEN"
"2019-2020","RC19","112","HEALTH AND WELLNESS","VARIOUS LOCATIONS, NS","10","BLACKBERRY","BROKEN"
"2019-2020","RC19","112","HEALTH AND WELLNESS","VARIOUS LOCATIONS, NS","1","C","OBSOLETE"
"2019-2020","RC19","112","HEALTH AND WELLNESS","VARIOUS LOCATIONS, NS","2","MONITOR","BROKEN"
"2019-2020","RC19","112","HEALTH AND WELLNESS","VARIOUS LOCATIONS, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","112","HEALTH AND WELLNESS","VARIOUS LOCATIONS, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","112","HEALTH AND WELLNESS","VARIOUS LOCATIONS, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","112","HEALTH AND WELLNESS","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","16","BLACKBERRY","BROKEN"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","7","PRINTER","BROKEN"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","8","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","3","SCANNER","BROKEN"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","4","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","2","LAPTOP","BROKEN"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","1","BACKUP HARD DRIVE","BROKEN"
"2019-2020","RC19","113","HEALTH AND WELLNESS","HALIFAX, NS","2","MONITOR","BROKEN"
"2019-2020","RC19","114","NOVA SCOTIA HEALTH RESEARCH FOUNDATION","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","115","HEALTH AND WELLNESS","HALIFAX, NS","171","LAPTOP","BROKEN"
"2019-2020","RC19","116","MUNICIPAL AFFAIRS","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","116","MUNICIPAL AFFAIRS","HALIFAX, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","116","MUNICIPAL AFFAIRS","HALIFAX, NS","2","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","116","MUNICIPAL AFFAIRS","HALIFAX, NS","1","ETHERNET SWITCH","BROKEN"
"2019-2020","RC19","116","MUNICIPAL AFFAIRS","HALIFAX, NS","1","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","116","MUNICIPAL AFFAIRS","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","117","SERVICE NOVA SCOTIA","VARIOUS LOCATIONS, NS","8","MONITOR","BROKEN"
"2019-2020","RC19","117","SERVICE NOVA SCOTIA","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","117","SERVICE NOVA SCOTIA","VARIOUS LOCATIONS, NS","3","PRINTER","BROKEN"
"2019-2020","RC19","117","SERVICE NOVA SCOTIA","VARIOUS LOCATIONS, NS","3","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","117","SERVICE NOVA SCOTIA","VARIOUS LOCATIONS, NS","1","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","118","SERVICE NOVA SCOTIA","KENTVILLE, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","119","SERVICE NOVA SCOTIA","DARTMOUTH, NS","42","PRINTER","BROKEN"
"2019-2020","RC19","119","SERVICE NOVA SCOTIA","DARTMOUTH, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","119","SERVICE NOVA SCOTIA","DARTMOUTH, NS","4","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","119","SERVICE NOVA SCOTIA","DARTMOUTH, NS","2","NETWORK HUB","BROKEN"
"2019-2020","RC19","120","SERVICE NOVA SCOTIA","DARTMOUTH, NS","4","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","120","SERVICE NOVA SCOTIA","DARTMOUTH, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","120","SERVICE NOVA SCOTIA","DARTMOUTH, NS","5","SCANNER","BROKEN"
"2019-2020","RC19","120","SERVICE NOVA SCOTIA","DARTMOUTH, NS","9","PRINTER","BROKEN"
"2019-2020","RC19","120","SERVICE NOVA SCOTIA","DARTMOUTH, NS","2","DIGITAL CAMERA","OBSOLETE"
"2019-2020","RC19","120","SERVICE NOVA SCOTIA","DARTMOUTH, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","121","SERVICE NOVA SCOTIA","HALIFAX, NS","2","SHREDDER","BROKEN"
"2019-2020","RC19","121","SERVICE NOVA SCOTIA","HALIFAX, NS","22","PRINTER","BROKEN"
"2019-2020","RC19","121","SERVICE NOVA SCOTIA","HALIFAX, NS","4","SCANNER","BROKEN"
"2019-2020","RC19","121","SERVICE NOVA SCOTIA","HALIFAX, NS","12","BLACKBERRY","BROKEN"
"2019-2020","RC19","121","SERVICE NOVA SCOTIA","HALIFAX, NS","1","CELL PHONE","OBSOLETE"
"2019-2020","RC19","121","SERVICE NOVA SCOTIA","HALIFAX, NS","2","LABEL MAKER","BROKEN"
"2019-2020","RC19","121","SERVICE NOVA SCOTIA","HALIFAX, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","122","SERVICE NOVA SCOTIA","HALIFAX, NS","5","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","123","SERVICE NOVA SCOTIA","HALIFAX, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","123","SERVICE NOVA SCOTIA","HALIFAX, NS","9","SCANNER","BROKEN"
"2019-2020","RC19","123","SERVICE NOVA SCOTIA","HALIFAX, NS","4","GPS","BROKEN"
"2019-2020","RC19","123","SERVICE NOVA SCOTIA","HALIFAX, NS","1","TABLET","BROKEN"
"2019-2020","RC19","123","SERVICE NOVA SCOTIA","HALIFAX, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","123","SERVICE NOVA SCOTIA","HALIFAX, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","123","SERVICE NOVA SCOTIA","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","4","LAPTOP","BROKEN"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","4","PRINTER","BROKEN"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","6","BLACKBERRY","BROKEN"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","1","PLOTTER","BROKEN"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","1","PHOTOCOPIER","BROKEN"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","124","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","125","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","125","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","4","MONITOR","BROKEN"
"2019-2020","RC19","125","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","3","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","125","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","3","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","125","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","125","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","125","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","9","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","126","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","34","CELL PHONE","OBSOLETE"
"2019-2020","RC19","126","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","47","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","126","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VARIOUS LOCATIONS, NS","2","CAMERA LENS","BROKEN"
"2019-2020","RC19","127","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","1","EXTERNAL HARD DRIVE","BROKEN"
"2019-2020","RC19","127","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","11","MONITOR","BROKEN"
"2019-2020","RC19","127","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","4","LAPTOP","BROKEN"
"2019-2020","RC19","127","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","29","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","127","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","6","PRINTER","BROKEN"
"2019-2020","RC19","127","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","2","SCANNER","BROKEN"
"2019-2020","RC19","127","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","128","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BIBLE HILL, NS","10","MONITOR","BROKEN"
"2019-2020","RC19","128","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BIBLE HILL, NS","16","LAPTOP","BROKEN"
"2019-2020","RC19","128","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BIBLE HILL, NS","11","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","128","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BIBLE HILL, NS","9","PRINTER","BROKEN"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","6","MONITOR","BROKEN"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","5","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","5","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","3","SCANNER","BROKEN"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","4","EXTERNAL HARD DRIVE","BROKEN"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","2","CELL PHONE","OBSOLETE"
"2019-2020","RC19","129","JUSTICE","VARIOUS LOCATIONS, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","130","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","2","MONITOR","BROKEN"
"2019-2020","RC19","130","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","130","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","BEDFORD, NS","2","LAPTOP","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","13","MONITOR","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","4","SECURITY MONITOR","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","11","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","12","PRINTER","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","26","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","9","LAPTOP","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","3","BACKUP SYSTEM","BROKEN"
"2019-2020","RC19","131","JUSTICE","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","132","JUSTICE","VARIOUS LOCATIONS, NS","1","BACKUP SYSTEM","BROKEN"
"2019-2020","RC19","132","JUSTICE","VARIOUS LOCATIONS, NS","11","BLACKBERRY","BROKEN"
"2019-2020","RC19","132","JUSTICE","VARIOUS LOCATIONS, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","132","JUSTICE","VARIOUS LOCATIONS, NS","1","CELL PHONE","OBSOLETE"
"2019-2020","RC19","133","COMMUNITY SERVICES","YARMOUTH, NS","5","BLACKBERRY","BROKEN"
"2019-2020","RC19","133","COMMUNITY SERVICES","YARMOUTH, NS","5","CELL PHONE","OBSOLETE"
"2019-2020","RC19","133","COMMUNITY SERVICES","YARMOUTH, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","134","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","1","NETWORK PRINT CARD","BROKEN"
"2019-2020","RC19","134","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","3","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","134","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","6","MONITOR","BROKEN"
"2019-2020","RC19","134","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","135","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","6","PRINTER","BROKEN"
"2019-2020","RC19","135","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","135","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","5","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","135","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","135","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","3","LAPTOP","BROKEN"
"2019-2020","RC19","135","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","5","MONITOR","BROKEN"
"2019-2020","RC19","135","COMMUNITY SERVICES","VARIOUS LOCATIONS, NS","7","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","136","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","AMHERST, NS","4","PRINTER","BROKEN"
"2019-2020","RC19","137","COMMUNITY SERVICES","HALIFAX, NS","2","PROJECTOR","BROKEN"
"2019-2020","RC19","138","OFFICE OF THE SPEAKER","PORTERS LAKE, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","139","OFFICE OF THE SPEAKER","NEW WATERFORD, NS","2","TABLET","BROKEN"
"2019-2020","RC19","140","OFFICE OF THE SPEAKER","WESTVILLE, NS","1","MULTIFUNCTION PRINTER","BROKEN"
"2019-2020","RC19","140","OFFICE OF THE SPEAKER","WESTVILLE, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","141","OFFICE OF THE SPEAKER","TRURO, NS","1","MULTIFUNCTION PRINTER","BROKEN"
"2019-2020","RC19","142","OFFICE OF THE SPEAKER","LOWER SACKVILLE, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","142","OFFICE OF THE SPEAKER","LOWER SACKVILLE, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","142","OFFICE OF THE SPEAKER","LOWER SACKVILLE, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","143","PUBLIC SERVICE","HALIFAX, NS","1","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","143","PUBLIC SERVICE","HALIFAX, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","144","OFFICE OF THE SPEAKER","HALIFAX, NS","1","PHOTOCOPIER","BROKEN"
"2019-2020","RC19","144","OFFICE OF THE SPEAKER","HALIFAX, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","144","OFFICE OF THE SPEAKER","HALIFAX, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","145","COMMUNITY SERVICES","HALIFAX, NS","5","LAPTOP","BROKEN"
"2019-2020","RC19","145","COMMUNITY SERVICES","HALIFAX, NS","3","PRINTER","BROKEN"
"2019-2020","RC19","145","COMMUNITY SERVICES","HALIFAX, NS","1","CASSETTE PLAYER","OBSOLETE"
"2019-2020","RC19","145","COMMUNITY SERVICES","HALIFAX, NS","13","MONITOR","BROKEN"
"2019-2020","RC19","145","COMMUNITY SERVICES","HALIFAX, NS","3","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","146","COMMUNITY SERVICES","DARTMOUTH, NS","12","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","146","COMMUNITY SERVICES","DARTMOUTH, NS","8","MONITOR","BROKEN"
"2019-2020","RC19","146","COMMUNITY SERVICES","DARTMOUTH, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","146","COMMUNITY SERVICES","DARTMOUTH, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","146","COMMUNITY SERVICES","DARTMOUTH, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","146","COMMUNITY SERVICES","DARTMOUTH, NS","3","LAPTOP","BROKEN"
"2019-2020","RC19","147","OFFICE OF THE SPEAKER","HALIFAX, NS","1","MULTIFUNCTION PRINTER","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","3","EXTERNAL HARD DRIVE","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","5","SCANNER","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","9","MONITOR","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","4","PRINTER","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","1","NETWORK HUB","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","2","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","148","INTERNAL SERVICES","HALIFAX, NS","2","LAPTOP","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","8","EXTERNAL HARD DRIVE","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","1","TELEVISION","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","13","MONITOR","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","3","PROJECTOR","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","19","CELL PHONE","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","1","TELECONFERENCE PHONE","OBSOLETE"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","36","BLACKBERRY","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","2","SERVER","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","8","SCANNER","BROKEN"
"2019-2020","RC19","149","INTERNAL SERVICES","HALIFAX, NS","1","IPHONE","BROKEN"
"2019-2020","RC19","150","INTERNAL SERVICES","SHUBENACADIE, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","23","MONITOR","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","4","BACKUP SYSTEM","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","2","TELEPHONE","OBSOLETE"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","2","SCANNER","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","11","PRINTER","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","31","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","13","LAPTOP","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","20","SERVER","BROKEN"
"2019-2020","RC19","151","INTERNAL SERVICES","DARTMOUTH, NS","1","PHOTOCOPIER","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","4","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","14","PRINTER","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","2","LABEL MAKER","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","1","POWER SUPPLY","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","3","SCANNER","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","3","BACKUP SYSTEM","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","9","MONITOR","BROKEN"
"2019-2020","RC19","152","INTERNAL SERVICES","DARTMOUTH, NS","2","LAPTOP","BROKEN"
"2019-2020","RC19","153","OFFICE OF THE SPEAKER","BEDFORD, NS","2","MULTIFUNCTION PRINTER","BROKEN"
"2019-2020","RC19","154","OFFICE OF THE SPEAKER","HALIFAX, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","155","OFFICE OF THE SPEAKER","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","155","OFFICE OF THE SPEAKER","HALIFAX, NS","4","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","155","OFFICE OF THE SPEAKER","HALIFAX, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","155","OFFICE OF THE SPEAKER","HALIFAX, NS","1","IPAD CASE","BROKEN"
"2019-2020","RC19","156","OFFICE OF THE SPEAKER","HALIFAX, NS","1","PRINTER","BROKEN"
"2020-2021","RC20","1","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","1","HIDE-A-BED SOFA","WORN"
"2020-2021","RC20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","3","TV MONITOR","OBSOLETE"
"2020-2021","RC20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","1","MONITOR","OBSOLETE"
"2020-2021","RC20","3","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","5","TV","OBSOLETE"
"2020-2021","RC20","4","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","5","TV","BROKEN"
"2020-2021","RC20","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","62","FILE CABINET","GARBAGE"
"2020-2021","RC20","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","35","FILE CABINET","GARBAGE"
"2020-2021","RC20","7","CLIFTON RECYCLING","HALIFAX, NS","3","TV","BROKEN"
"2020-2021","RC20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","1","SMART BOARD","BROKEN"
"2020-2021","RC20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","1","COMPUTER","BROKEN"
"2020-2021","RC20","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","4","MONITOR","BROKEN"
"2020-2021","RC20","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","2","COMPUTER","BROKEN"
"2020-2021","RC20","9","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","5","LASER PRINTER","BROKEN"
"2020-2021","RC20","10","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","6","BLACKBERRY PHONE","BROKEN"
