Ticket ID,Date of Issue,Time of Issue,Form,Method,Issue,Caller ID Number,Type of Call or Messge,Advertiser Business Number,City,State,Zip,Location (Center point of the Zip Code),States
1375950,01/01/2017,3:47 pm,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375951,,,TV,Satellite,Availability,,,,Roseville,CA,95747,"CA 95747
(38.772036, -121.346356)",8
1375952,12/30/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,828-308-5379,Prerecorded Voice,None,Biltmore Lake,NC,28715,"NC 28715-9534
(35.530127, -82.706832)",38
1375953,01/02/2017,,Phone,Wired,Unwanted Calls,818-798-5379,Prerecorded Voice,None,Sherman Oaks,CA,91403,"CA 91403
(34.149178, -118.463524)",8
1375955,,,Phone,Wired,Availability (including rural call completion),None,,None,Homer,LA,71040,"LA 71040
(32.777738, -93.008864)",23
1375956,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,540-548-7331,Live Voice,None,Brooklyn,NY,11206,"NY 11206
(40.702178, -73.9424)",48
1375959,,,Internet,Cable,Availability,None,,None,Eustis,FL,32726,"FL 32726
(28.849747, -81.680026)",31
1375960,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Athens,GA,30605,"GA 30605
(33.918481, -83.333122)",32
1375963,,,TV,Satellite,Availability,None,,None,Ellabell,GA,31308,"GA 31308
(32.177987, -81.490023)",32
1375964,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Forest,VA,24551,"VA 24551
(37.359213, -79.309897)",41
1375965,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,407-308-0947,Prerecorded Voice,None,Wasilla,AK,99654,"AK 99654
(61.598231, -149.398485)",51
1375966,,,Internet,Cable,Availability,None,,None,La Porte,IN,46350,"IN 46350
(41.612901, -86.730913)",36
1375967,01/02/2017,,Phone,Wired,Unwanted Calls,440-565-5435,Abandoned Calls,None,Parma Heights,OH,44130,"OH 44130
(41.377411, -81.78215)",39
1375969,,,Internet,Cable,Billing,None,,None,Davie,FL,33314,"FL 33314
(26.068438, -80.224105)",31
1375971,,,Radio,Amateur Radio,Interference,,,,Paris,TX,75461,"TX 75461-6103
(33.660527, -95.551516)",24
1375976,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,209-320-1376,Live Voice,None,Owings Mills,MD,21117,"MD 21117
(39.421868, -76.780805)",46
1375978,,,Phone,Wireless (cell phone/other mobile device),Privacy,None,,None,Massapequa,NY,11758,"NY 11758
(40.682417, -73.460296)",48
1375979,,,Internet,DSL,Availability,None,,None,Olympia,WA,98507,"WA 98507
(47.035534, -122.900827)",6
1375985,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,615-991-6168,Live Voice,None,Eagleville,TN,37060,"TN 37060-5030
(35.748163, -86.633926)",40
1375986,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,901-612-3375,Prerecorded Voice,901-612-3375,Jackson,TN,38301,"TN 38301
(35.601121, -88.839662)",40
1375988,01/02/2017,,Phone,Wired,Unwanted Calls,661-426-8640,Abandoned Calls,661-426-8640,Santa Clarita,CA,91390,"CA 91390
(34.518843, -118.395852)",8
1375992,,,Internet,Wireless,Speed,None,,None,Waterloo,IA,50703,"IA 50703
(42.53434, -92.304747)",16
1375993,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,443-365-3352,Live Voice,888-456-6522,Saint Libory,IL,62282,"IL 62282
(38.362324, -89.71569)",35
1375995,,,Internet,Wireless,Privacy,None,,None,Michigan City,IN,46360,"IN 46360
(41.698043, -86.880933)",36
1375996,01/02/2017,2:25 pm,Accessibility,,Closed Captioning on TV,None,,None,Springfield,IL,62704,"IL 62704
(39.777193, -89.684756)",35
1375998,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,813-841-3539,Prerecorded Voice,None,Palm Harbor,FL,34684,"FL 34684
(28.07774, -82.727614)",31
1376001,,,Phone,Internet (VOIP),Equipment,None,,None,Wichita,KS,57235,"KS 57235
(45.060397, -97.301986)",22
1376005,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,504-784-6959,Covington,LA,70433,"LA 70433
(30.457949, -90.110345)",23
1376006,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,843-872-0964,Prerecorded Voice,None,Gilbert,SC,29054,"SC 29054
(33.942623, -81.381763)",34
1376007,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,914-246-3405,Live Voice,None,Grenada,MS,38901,"MS 38901
(33.772236, -89.797165)",33
1376009,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Miamisburg,OH,45342,"OH 45342
(39.627594, -84.261452)",39
1376010,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,228-325-1202,Prerecorded Voice,None,Tamarac,FL,33321,"FL 33321
(26.212728, -80.267568)",31
1376012,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,702-840-0747,Prerecorded Voice,None,Tamarac,FL,33321,"FL 33321
(26.212728, -80.267568)",31
1376013,,,Internet,Cable,Interference,None,,None,Chicago,IL,60624,"IL 60624
(41.879417, -87.722735)",35
1376014,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Glen Burnie,MD,21061,"MD 21061
(39.162039, -76.630851)",46
1376022,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,None,Pittsburgh,PA,15237,"PA 15237
(40.55059, -80.03944)",49
1376028,,,TV,Satellite,Availability,None,,None,Jacksonville,FL,32218,"FL 32218
(30.462007, -81.66104)",31
1376029,,,Internet,DSL,Billing,None,,None,Elizabeth City,NC,27909,"NC 27909
(36.2907, -76.262753)",38
1376032,,,Internet,Cable,Billing,None,,None,Richmond,VA,23225,"VA 23225
(37.518661, -77.508325)",41
1376035,01/02/2017,,Phone,Wired,Unwanted Calls,407-479-3732,Prerecorded Voice,None,Heathrow,FL,32746,"FL 32746
(28.762098, -81.348041)",31
1376036,,,Internet,Wireless,Speed,None,,None,Denver,CO,80205,"CO 80205
(39.758775, -104.964415)",9
1376038,12/31/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,877-587-5727,Live Voice,866-609-8298,Arlington,VA,22203,"VA 22203
(38.874186, -77.116359)",41
1376039,,,Internet,Satellite,Billing,None,,None,Poulsbo,WA,98370,"WA 98370
(47.748427, -122.633393)",
1376040,,,TV,Satellite,Billing,None,,None,Savannah,GA,31419,"GA 31419
(31.984355, -81.209625)",32
1376041,,,TV,Cable,Billing,,,,Waukesha,WI,53188,"WI 53188
(43.022462, -88.276069)",42
1376042,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Whitestone,NY,11357,"NY 11357
(40.785459, -73.811044)",48
1376045,01/02/2017,12:40 pm,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,805-800-3700,Live Voice,None,Thousand Oaks,CA,91360,"CA 91360
(34.210392, -118.874313)",8
1376046,,,TV,Satellite,Availability,None,,None,Guyton,GA,31312,"GA 31312
(32.299086, -81.380675)",32
1376048,,,Internet,Cable,Privacy,None,,None,East Providence,RI,02914,"RI 02914
(41.813308, -71.366543)",28
1376049,,,Internet,Cable,Availability,None,,None,Greensburg,PA,15601,"PA 15601
(40.306229, -79.536803)",49
1376051,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Westminster,MD,21158,"MD 21158
(39.636641, -77.030959)",46
1376052,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1376053,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,None,Roseville,CA,95661,"CA 95661-5032
(38.731061, -121.242396)",8
1376055,,,Internet,Wireless,Availability,None,,None,Hiram,OH,44234,"OH 44234
(41.336829, -81.157341)",39
1376057,,,Internet,Cable,Speed,None,,None,San Antonio,TX,78245,"TX 78245-0452
(29.412338, -98.699848)",24
1376058,,,TV,Satellite,Availability,None,,None,Richmond Hill,GA,31324,"GA 31324
(31.887183, -81.29378)",32
1376060,,,TV,Cable,Billing,,,,Noblesville,IN,46062,"IN 46062
(40.056176, -86.058884)",36
1376062,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1376063,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,469-289-9184,Flower Mound,TX,75027,"TX 75027
(33.04221, -97.03618)",24
1376065,,,Internet,DSL,Speed,None,,None,Sandpoint,ID,83864,"ID 83864
(48.360512, -116.489178)",5
1376067,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,559-201-1744,Live Voice,None,Clovis,CA,93612,"CA 93612
(36.815415, -119.711438)",8
1376069,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Union,NJ,07083,"NJ 07083
(40.696025, -74.26916)",47
1376070,,,Internet,Wireless,Availability,None,,None,Miami Beach,FL,33140,"FL 33140
(25.817098, -80.13149)",
1376071,12/28/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,877-215-8105,Prerecorded Voice,877-215-8105,Honolulu,HI,96818,"HI 96818
(21.349981, -157.928788)",4
1376073,,,Internet,Wireless,Billing,None,,None,Bradenton,FL,34203,"FL 34203
(27.443513, -82.513861)",31
1376074,,,Internet,Cable,Billing,,,,Redondo Beach,CA,90277,"CA 90277
(33.829778, -118.383577)",8
1376079,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Arlington,TX,76015,"TX 76015
(32.69173, -97.132825)",24
1376080,,,Radio,Satellite,Billing,None,,None,Elkton,FL,32033,"FL 32033
(29.790767, -81.438371)",31
1376081,,,Phone,,Slamming (change of your carrier without permission),None,,None,Cleveland,TN,37312,"TN 37312
(35.219482, -84.861912)",40
1376082,,,Phone,Internet (VOIP),Billing,None,,None,Litchfield,NH,03052,"NH 03052
(42.845486, -71.453726)",27
1376084,,,Phone,Wired,Cramming (unauthorized charges on your phone bill),None,,None,Boca Raton,FL,33431,"FL 33431
(26.380735, -80.10188)",31
1376085,,,Internet,DSL,Equipment,None,,None,Mansfield,PA,16933,"PA 16933
(41.81831, -77.05275)",49
1376087,,,TV,Satellite,Availability,None,,None,Sugar Land,TX,77479,"TX 77479
(29.572262, -95.63947)",24
1376088,01/02/2017,,Phone,Wired,Unwanted Calls,260-484-6098,Prerecorded Voice,None,Fort Wayne,IN,46825,"IN 46825
(41.153535, -85.125471)",36
1376089,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,318-289-6622,Prerecorded Voice,None,Pittsburgh,PA,15216,"PA 15216
(40.400575, -80.035897)",49
1376091,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,401-709-5405,Live Voice,None,College Park,MD,20742,"MD 20742
(38.989234, -76.942388)",46
1376095,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,817-717-1225,Prerecorded Voice,817-717-1225,Fort Worth,TX,76116,"TX 76116
(32.721533, -97.44621)",24
1376096,01/02/2017,,Phone,Wired,Unwanted Calls,229-299-9620,Live Voice,None,Gainesville,GA,30506,"GA 30506
(34.352095, -83.899767)",32
1376097,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,318-289-6622,Prerecorded Voice,None,Minneapolis,MN,55404,"MN 55404
(44.962455, -93.2611)",1
1376098,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Seattle,WA,98119,"WA 98119
(47.639264, -122.367721)",6
1376099,,,TV,Satellite,Equipment,None,,None,Mt Gilead,OH,43338,"OH 43338
(40.562999, -82.764057)",39
1376103,,,Internet,Cable,Billing,None,,None,Savannah,GA,31419,"GA 31419
(31.984355, -81.209625)",32
1376105,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,607-223-5240,Live Voice,None,Conroe,TX,77304,"TX 77304
(30.32998, -95.506156)",24
1376110,,,TV,Cable,Billing,None,,None,Sacramento,CA,95829,"CA 95829
(38.474725, -121.340819)",8
1376111,01/02/2017,,Phone,Wired,Unwanted Calls,860-580-8178,Live Voice,None,Bountiful,UT,84010,"UT 84010
(40.875793, -111.871601)",13
1376113,01/02/2017,,Phone,Wired,Unwanted Calls,503-829-3483,Live Voice,None,Molalla,OR,97038,"OR 97038
(45.083267, -122.538784)",12
1376114,,,TV,Satellite,Availability,None,,None,Santa Cruz,CA,95060,"CA 95060
(37.013651, -122.084474)",8
1376116,,,TV,Broadcast,Availability,None,,None,Southborough,MA,01772,"MA 01772
(42.29521, -71.532406)",26
1376117,01/02/2017,,Phone,Wired,Unwanted Calls,517-789-9321,Live Voice,None,Providence,RI,02903,"RI 02903
(41.82046, -71.412643)",28
1376120,01/01/2017,10:00 pm,TV,Satellite,Indecency,None,,None,Scottdale,PA,15683,"PA 15683
(40.106125, -79.595698)",49
1376121,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,407-906-8644,Abandoned Calls,None,Corona,CA,92883,"CA 92883
(33.769472, -117.483384)",8
1376122,,,TV,Satellite,Availability,None,,None,Daien,GA,31305,"GA 31305
(31.402052, -81.431396)",32
1376124,,,Internet,Cable,Billing,None,,None,Malden,MA,02148,"MA 02148
(42.4301, -71.059119)",26
1376129,,,Internet,Wireless,Speed,None,,None,Raleigh,NC,27610,"NC 27610
(35.756871, -78.568826)",38
1376130,,,TV,Satellite,Availability,None,,None,Carmel,CA,93923,"CA 93923
(36.502024, -121.869137)",8
1376133,,,TV,Satellite,Billing,,,,Cleveland,MS,38732,"MS 38732
(33.757337, -90.764371)",33
1376134,,,TV,Cable,Availability,,,,Mechanicsburg,PA,17050,"PA 17050
(40.248393, -77.011481)",49
1376137,,,Internet,Cable,Billing,,,,San Antonio,TX,78209,"TX 78209
(29.489448, -98.456107)",24
1376139,,,TV,Satellite,Availability,None,,None,Richmond Hill,GA,31324,"GA 31324
(31.887183, -81.29378)",32
1376140,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,New York,NY,10128,"NY 10128
(40.781892, -73.950576)",47
1376141,,,Phone,Internet (VOIP),Number Portability (keeping your number if you change providers),None,,None,Dixon,IL,61021,"IL 61021
(41.83713, -89.480483)",35
1376144,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,858-900-1595,Prerecorded Voice,None,San Diego,CA,92131,"CA 92131
(32.918361, -117.081713)",8
1376146,,,Internet,DSL,Speed,None,,None,Silverhill,AL,36576,"AL 36576
(30.531187, -87.764183)",30
1376153,,,TV,Fiber,Equipment,None,,None,White Plains,MD,20695,"MD 20695
(38.595589, -76.9731)",46
1376154,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,937-249-1993,Prerecorded Voice,None,Centerville,OH,45458,"OH 45458
(39.606201, -84.164666)",39
1376155,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,318-289-6622,Prerecorded Voice,None,New York,NY,10022,"NY 10022
(40.758794, -73.967213)",47
1376156,,,Internet,Satellite,Availability,None,,None,Middleton,ID,83644,"ID 83644
(43.73344, -116.594202)",5
1376158,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Seattle,WA,98133,"WA 98133
(47.739969, -122.343983)",6
1376166,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Gig Harbor,WA,98329,"WA 98329
(47.376283, -122.718893)",
1376169,12/31/2016,,Phone,Internet (VOIP),Unwanted Calls,718-831-7156,Live Voice,None,Monroe Township,NJ,08831,"NJ 08831
(40.332875, -74.43552)",47
1376173,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,954-507-5089,Abandoned Calls,None,Boca Raton,FL,33433,"FL 33433
(26.346907, -80.158593)",31
1376175,01/02/2017,,Phone,Wired,Unwanted Calls,646-845-3265,Abandoned Calls,None,Shelton,WA,98584,"WA 98584
(47.225326, -123.09921)",6
1376177,,,Internet,Cable,Speed,,,,Orange City,FL,32763,"FL 32763
(28.943537, -81.301205)",31
1376180,01/02/2017,,Phone,Wired,Unwanted Calls,000-708-8499,Abandoned Calls,None,Gloversville,NY,12078,"NY 12078
(43.082755, -74.343858)",48
1376182,,,TV,Fiber,Privacy,None,,None,Hewlett,NY,11557,"NY 11557
(40.639248, -73.693296)",48
1376184,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,219-239-0019,Prerecorded Voice,219-239-0019,Okc,OK,73132,"OK 73132
(35.551342, -97.64)",20
1376187,,,Internet,Cable,Equipment,None,,None,Sahuarita,AZ,85629,"AZ 85629-9752
(31.919239, -110.993514)",7
1376189,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,801-396-0549,Abandoned Calls,801-396-0549,Okc,OK,73112,"OK 73112
(35.518064, -97.572741)",20
1376190,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Highwood,IL,60040,"IL 60040
(42.205771, -87.813609)",35
1376193,12/07/2016,,Phone,Wired,Unwanted Calls,302-922-5142,Abandoned Calls,None,Gloverville,NY,12078,"NY 12078
(43.082755, -74.343858)",48
1376194,,,Internet,Cable,Speed,None,,None,San Marino,CA,91108,"CA 91108
(34.121758, -118.112858)",8
1376197,,,Phone,Wireless (cell phone/other mobile device),Billing,,,,Phoenix,AZ,85085,"AZ 85085
(33.753863, -112.11105)",7
1376198,,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),None,,None,Watsontown,PA,17777,"PA 17777
(41.102578, -76.834721)",49
1376199,,,TV,Fiber,Billing,None,,None,Portland,OR,97230,"OR 97230-2505
(45.525297, -122.52913)",12
1376200,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Houston,TX,77053,"TX 77053
(29.595219, -95.456848)",24
1376201,12/09/2016,,Phone,Wired,Unwanted Calls,214-305-2151,Abandoned Calls,None,Gloversville,NY,12078,"NY 12078
(43.082755, -74.343858)",48
1376202,01/02/2017,3:00 P.M.,TV,Broadcast,Indecency,None,,None,Orem,UT,84058,"UT 84058
(40.279968, -111.710835)",13
1376203,01/02/2017,,Phone,Wired,Unwanted Calls,425-506-2032,Prerecorded Voice,None,Derby,KS,67037,"KS 67037
(37.562672, -97.237742)",17
1376207,12/20/2016,,Phone,Wired,Unwanted Calls,855-873-0103,Abandoned Calls,None,Gloversville,NY,12078,"NY 12078
(43.082755, -74.343858)",48
1376211,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Miami,FL,33132,"FL 33132
(25.783088, -80.184537)",31
1376214,,,TV,Cable,Equipment,None,,None,Morrison,TN,37357,"TN 37357
(35.59954, -85.925479)",40
1376216,,,Internet,Wireless,Availability,None,,None,Fort Lauderdale,FL,33306,"FL 33306
(26.165871, -80.114011)",31
1376222,,,TV,Satellite,Availability,None,,None,Macclenny,FL,32063,"FL 32063
(30.277228, -82.125745)",31
1376224,12/12/2016,,Phone,Wired,Unwanted Calls,214-506-7289,Abandoned Calls,None,Gloversville,NY,12078,"NY 12078
(43.082755, -74.343858)",48
1376225,,,TV,Satellite,Availability,None,,None,York,PA,17404,"PA 17404
(39.988863, -76.765262)",49
1376226,,,TV,Satellite,Billing,,,,San Antonio,TX,78254,"TX 78254
(29.527208, -98.704841)",24
1376227,12/10/2016,,Phone,Wired,Unwanted Calls,716-313-1532,Abandoned Calls,None,Gloversville,NY,12078,"NY 12078
(43.082755, -74.343858)",48
1376228,,,TV,Cable,Equipment,None,,None,Miami,FL,33143,"FL 33143
(25.702185, -80.299245)",31
1376231,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Burton,MI,48519,"MI 48519
(42.989047, -83.610752)",50
1376233,,,Phone,Internet (VOIP),Billing,None,,None,Round Lake,IL,60073,"IL 60073
(42.357159, -88.102157)",35
1376234,,,Radio,,Interference,None,,None,Garden Grove,CA,92840,"CA 92840
(33.786208, -117.93292)",8
1376235,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,310-971-3487,Prerecorded Voice,None,Westport,CT,06880,"CT 06880
(41.143865, -73.348008)",25
1376236,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,757-516-9788,Hampton,VA,23669,"VA 23669
(37.04218, -76.343109)",41
1376237,,,Internet,DSL,Availability,None,,None,Chapel Hill,NC,27517,"NC 27517
(35.866503, -79.031008)",38
1376238,,,Phone,,Junk Faxes,None,,None,Westport,CT,06880,"CT 06880
(41.143865, -73.348008)",25
1376239,11/09/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,888-623-5003,Floral Park,NY,11001,"NY 11001
(40.722685, -73.706441)",48
1376240,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Columbia,SC,29209,"SC 29209
(33.961698, -80.940968)",34
1376241,,,TV,Satellite,Availability,None,,None,Statesboro,GA,30461,"GA 30461
(32.49364, -81.722704)",32
1376244,,,TV,Satellite,Availability,None,,None,Statesboro,GA,30458,"GA 30458
(32.413707, -81.813026)",32
1376245,,,Internet,Fiber,Privacy,None,,None,Midlothian,VA,23112,"VA 23112-2405
(37.418838, -77.678473)",41
1376247,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Grand Ridge,FL,32442,"FL 32442
(30.702492, -85.011866)",31
1376248,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Elmhurst,NY,11373,"NY 11373
(40.738576, -73.878172)",48
1376250,,,Internet,Wireless,Equipment,None,,None,Alexandria,VA,22309,"VA 22309
(38.72386, -77.106893)",41
1376252,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,724-988-5242,Prerecorded Voice,None,Medford,NJ,08055,"NJ 08055
(39.86808, -74.821322)",47
1376253,,,TV,Satellite,Availability,None,,None,Savannah,GA,31419,"GA 31419
(31.984355, -81.209625)",32
1376254,,,Internet,Cable,Billing,,,,Bensalem,PA,19020,"PA 19020
(40.107795, -74.938222)",49
1376255,01/02/2017,,Phone,Wired,Unwanted Calls,315-695-0202,Abandoned Calls,None,Clayhole,KY,41317,"KY 41317
(37.469103, -83.20242)",37
1376256,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,617-851-3372,Abandoned Calls,None,Washington,DC,20009,"DC 20009
(38.919059, -77.037471)",45
1376258,12/29/2016,,TV,Satellite,Availability,None,,None,Albuquerque,NM,87120,"NM 87120
(35.14015, -106.713719)",11
1376260,01/02/2017,,Phone,Wired,Unwanted Calls,440-565-5435,Abandoned Calls,440-565-5435,Oberlin,OH,44074,"OH 44074
(41.286778, -82.229145)",39
1376264,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,765-400-0074,Muncie,IN,47404,"IN 47404
(39.209138, -86.574037)",36
1376265,01/02/2017,,Phone,Wired,Unwanted Calls,786-600-1318,Live Voice,None,Salinas,CA,93907,"CA 93907
(36.771091, -121.664391)",8
1376266,,,Internet,Wireless,Availability,None,,None,Lauderhill,FL,33319,"FL 33319-4953
(26.168099, -80.243723)",31
1376267,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Fremont,CA,94536,"CA 94536
(37.562619, -121.998912)",8
1376268,,,Radio,,Interference,None,,None,Pleasanton,CA,94566,"CA 94566
(37.659437, -121.867131)",8
1376270,,,TV,Satellite,Availability,None,,None,Weatherford,OK,73096,"OK 73096
(35.547952, -98.730423)",20
1376271,,,Radio,,Interference,None,,None,Pleasanton,CA,94566,"CA 94566
(37.659437, -121.867131)",8
1376272,01/02/2017,,Phone,Wired,Unwanted Calls,310-797-6464,Prerecorded Voice,None,Cerritos,CA,90701,"CA 90701
(33.868335, -118.080733)",8
1376273,,,TV,Cable,Availability,,,,Hillsboro,OR,97124,"OR 97124
(45.550997, -122.942272)",12
1376276,,,Internet,Wireless,Speed,None,,None,Naperville,IL,60565,"IL 60565
(41.731093, -88.126996)",35
1376278,,,Internet,Cable,Speed,None,,None,Bowie,MD,20716,"MD 20716
(38.930494, -76.72492)",46
1376281,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Cranston,RI,02920,"RI 02920
(41.769186, -71.466308)",28
1376282,,,Internet,Cable,Speed,None,,None,Woodrige,IL,60517,"IL 60517
(41.742432, -88.041942)",35
1376283,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,253-777-0717,Abandoned Calls,None,Puyallup,WA,98375,"WA 98375
(47.103797, -122.321062)",6
1376285,,,TV,Satellite,Availability,None,,None,Rochester,NH,03868,"NH 03868
(43.327511, -70.948724)",27
1376291,12/23/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,320-345-7287,Rochert,MN,56578,"MN 56578
(46.922574, -95.670829)",1
1376292,01/02/2017,5:00 pm,TV,Satellite,Indecency,None,,None,Wattsburg,PA,16442,"PA 16442
(42.038252, -79.827831)",49
1376295,,,TV,Satellite,Availability,None,,None,Fort Stewart,GA,31315,"GA 31315
(31.88457, -81.603781)",32
1376298,,,TV,Satellite,Billing,None,,None,Watertown,WI,53098,"WI 53098
(43.238396, -88.711254)",42
1376301,,,Phone,Wireless (cell phone/other mobile device),Interference (including signal jammers),None,,None,Abilene,TX,79602,"TX 79602
(32.37458, -99.694198)",24
1376303,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Somerset,NJ,08873,"NJ 08873
(40.50397, -74.51874)",47
1376305,,,Internet,Fiber,Billing,None,,None,Palmetto,FL,34221,"FL 34221
(27.563032, -82.547801)",31
1376306,,,TV,Satellite,Availability,None,,None,Richmond Hill,GA,31324,"GA 31324
(31.887183, -81.29378)",32
1376307,,,TV,Satellite,Interference,,,,Grass Valley,CA,95949,"CA 95949
(39.112728, -121.097509)",8
1376310,12/23/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,737-200-7110,Live Voice,None,Deland,FL,32720,"FL 32720
(29.02782, -81.344851)",31
1376312,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Ashville,NY,14710,"NY 14710
(42.103879, -79.41392)",48
1376314,,,Internet,Wireless,Billing,None,,None,Princeton,TX,75407,"TX 75407
(33.155644, -96.492857)",24
1376316,,,TV,Broadcast,Availability,None,,None,Newton,MA,02461,"MA 02461
(42.317828, -71.208269)",26
1376318,,,TV,Cable,Availability,,,,Chickamauga,GA,30707,"GA 30707
(34.821868, -85.338039)",32
1376319,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,303-859-2097,Prerecorded Voice,None,Port Angeles,WA,98362,"WA 98362
(48.075894, -123.362968)",6
1376321,,,TV,Satellite,Availability,None,,None,Hueytown,AL,35023,"AL 35023
(33.46041, -87.058074)",30
1376322,,,TV,Satellite,Billing,None,,None,Phoenix,AZ,85044,"AZ 85044
(33.334173, -111.988282)",7
1376323,,,Internet,DSL,Speed,None,,None,Dixon,IL,61021,"IL 61021
(41.83713, -89.480483)",35
1376327,12/27/2016,,Phone,Wired,Unwanted Calls,914-833-2686,Live Voice,None,Larchmont,NY,10538,"NY 10538
(40.935552, -73.756566)",48
1376328,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Hephzibah,GA,30815,"GA 30815-7172
(33.309903, -82.086539)",32
1376331,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Placerville,CA,95667,"CA 95667
(38.726337, -120.794085)",8
1376333,01/02/2017,4:52 PM,TV,,Loud Commercials,None,,None,Marina Del Rey,CA,90292,"CA 90292
(33.979295, -118.450304)",8
