"meta_pin","meta_triad","meta_class","geo_property_address","geo_property_apt_no","geo_property_city","meta_town_name","meta_town_code","meta_nbhd","meta_nbhd_only","meta_modeling_group","meta_per_ass","meta_key_pin","ind_multi_code","meta_multi_code","meta_num_288s_active","meta_num_288s_ended","meta_sale_date","meta_sale_price","meta_document_num","char_hd_sf","ind_large_home","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_zip","geo_geoid","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","geo_longitude","geo_latitude","geoposition","econ_tax_rate","econ_midincome","meta_bldg_pin","meta_strata_10","meta_strata_300","time_sale_year","time_sale_month_of_year","time_sale_day_of_year","time_sale_week_of_year","time_sale_quarter_of_year","time_sale_quarter","time_sale_month","time_sale_week","sale_day","time_sale_during_school_year","time_sale_during_holidays"
"19-35-420-013-0000","City","203","3507 W 85TH ST","NA","CHICAGO","Lake","72","72200","200","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","243000","1834042072","4924","false","57","NA","Masonry","Shingle + Asphalt","6","3","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","1","1","NA","NA","2 cars","Masonry","false","false","1378","Average","Single-Family","1 Story","NA","NA","NA","60652-3735","17031700402","14000","Chicago","0","0","1","0","0","0","CARROLL","BOGAN HS","-87.709768153407","41.7384582918505","POINT (-87.709768153407 41.7384582918505)","6.949","68935","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-36-416-016-0000","City","234","2756 W 86TH PL","NA","CHICAGO","Lake","72","72230","230","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","182690","1834019182","5152","false","56","NA","Frame","Shingle + Asphalt","5","3","Partial","Formal Rec Room","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","0 cars","NA",,,"1387","Average","Single-Family","Split Level","NA","NA","NA","60652-3936","17031700502","14000","Chicago","0","0","1","0","0","0","CARROLL","BOGAN HS","-87.6919111327793","41.7364641522483","POINT (-87.6919111327793 41.7364641522483)","6.949","95750","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-36-318-017-0000","City","205","2809 W 85TH ST","NA","CHICAGO","Lake","72","72200","200","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","159000","1834008151","4800","false","68","NA","Masonry","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","2 cars","Masonry","false","false","1225","Average","Single-Family","2 Story","NA","NA","NA","60652-3817","17031700502","14000","Chicago","0","0","1","0","0","0","CARROLL","BOGAN HS","-87.6928263543981","41.7391685807894","POINT (-87.6928263543981 41.7391685807894)","6.949","95750","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-16-100-052-0000","City","211","5608 S EMERALD AVE","1","CHICAGO","Lake","72","72092","092","MF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","39900","1834013020","3000","false","117","Three","Masonry","Shingle + Asphalt","8","4","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","Architect","No","1 cars","Frame","false","false","2308","Average","Multi-Family","2 Story","NA","NA","NA","60621-2939","17031834700","14000","Chicago","0","0","4","1","0","0","DEWEY","HOPE HS","-87.644232795502","41.7921827180549","POINT (-87.644232795502 41.7921827180549)","6.88877145277047","22104","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-07-218-013-0000","City","211","4939 S WOLCOTT AVE","NA","CHICAGO","Lake","72","72080","080","MF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","180000","1834008037","3583","false","97","NA","Masonry","Shingle + Asphalt","8","4","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","NA","NA","2 cars","Frame","false","false","1932","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60609-4850","17031611400","14000","Chicago","0","0","1","0","0","0","DALEY","RICHARDS HS","-87.671795316069","41.8037477285301","POINT (-87.671795316069 41.8037477285301)","6.934","32071","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-36-121-035-0000","City","203","8128 S FRANCISCO AVE","NA","CHICAGO","Lake","72","72200","200","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","206000","1834008205","4166","false","65","NA","Masonry","Shingle + Asphalt","5","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","Full","1","1","NA","NA","2 cars","Masonry","false","false","1373","Average","Single-Family","1 Story","None","NA","NA","60652-2706","17031700501","14000","Chicago","0","0","1","0","0","0","CARROLL","BOGAN HS","-87.6953003837878","41.7454012310951","POINT (-87.6953003837878 41.7454012310951)","6.949","66886","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-08-302-005-0000","City","211","1439 W 51ST ST","NA","CHICAGO","Lake","72","72091","091","MF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","160000","1834008219","3100","false","132","Three","Frame","Shingle + Asphalt","12","6","Full","Unfinished","Warm Air Furnace","No Central A/C","0","Full","2","0","Stock Plan","No","1 cars","Frame","false","false","1926","Average","Multi-Family","2 Story","None","NA","NA","60609-4925","17031611900","14000","Chicago","0","0","1","0","0","0","LIBBY","RICHARDS HS","-87.6614656484245","41.801102569676","POINT (-87.6614656484245 41.801102569676)","6.934","25321","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-35-213-003-0000","City","202","8009 S SAWYER AVE","NA","CHICAGO","Lake","72","72200","200","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","165000","1834010042","4410","false","69","NA","Frame","Shingle + Asphalt","4","2","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","1 cars","Frame","false","false","935","Average","Single-Family","1 Story","NA","NA","NA","60652-2606","17031700401","14000","Chicago","0","0","4","0","0","0","CARROLL","BOGAN HS","-87.7032052802446","41.7476254415846","POINT (-87.7032052802446 41.7476254415846)","6.949","68241","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-22-231-034-0000","City","212","6644 S COTTAGE GROVE AVE","NA","CHICAGO","Hyde Park","70","70030","030","MF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","80000","1834057150","2949","false","104","Four","Masonry","Tar + Gravel","5","2","Partial","Unfinished","Hot Water Steam","No Central A/C","0","Full","3","1","Stock Plan","No","4 cars","Masonry","false","false","3500","Average","Multi-Family","2 Story","None","NA","NA","60637-4127","17031420700","14000","Chicago","0","0","1","0","0","0","TILL","HIRSCH HS","-87.6061800706693","41.7736733978705","POINT (-87.6061800706693 41.7736733978705)","6.89","18983","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-25-314-030-0000","City","211","7630 S EUCLID AVE","1","CHICAGO","Hyde Park","70","70080","080","MF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","150000","1834033164","3750","false","96","Three","Masonry","Shingle + Asphalt","12","4","Full","Unfinished","Hot Water Steam","No Central A/C","2","None","2","0","Stock Plan","No","2 cars","Masonry","false","false","2448","Average","Multi-Family","2 Story","NA","NA","NA","60649-4014","17031834200","14000","Chicago","0","0","1","0","0","0","BOUCHET","CHICAGO VOCATIONAL HS","-87.5776584957718","41.7560893866406","POINT (-87.5776584957718 41.7560893866406)","6.88801319251703","47727","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-31-416-075-0000","City","203","8537 S WINCHESTER AVE","NA","CHICAGO","Lake","72","72212","212","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","145000","1834033094","4788","false","67","NA","Masonry","Shingle + Asphalt","5","4","Full","Unfinished","Warm Air Furnace","Central A/C","0","Full","2","0","NA","NA","2 cars","Frame","false","false","1097","Average","Single-Family","1.5 Story","Living Area","NA","Frame Enclosed","60620-6010","17031711200","14000","Chicago","0","0","1","0","0","0","FOSTER PARK","HIRSCH HS","-87.6713055330869","41.7382130719688","POINT (-87.6713055330869 41.7382130719688)","6.88877145277047","42596","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-22-415-014-0000","City","211","6935 S VERNON AVE","NA","CHICAGO","Hyde Park","70","70030","030","MF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","205000","1834004011","3100","false","127","NA","Frame","Shingle + Asphalt","14","6","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","NA","NA","0 cars","NA",,,"2304","Average","Multi-Family","2 Story","NA","NA","NA","60637-4621","17031690500","14000","Chicago","0","0","3","1","0","0","PARK MANOR","ROBESON HS","-87.613766769651","41.7682935579827","POINT (-87.613766769651 41.7682935579827)","6.89","32546","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-35-124-076-0000","City","202","1109 E 82ND PL","NA","CHICAGO","Hyde Park","70","70080","080","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","79000","1834046027","3125","false","64","NA","Masonry","Shingle + Asphalt","4","2","Crawl","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","Stock Plan","NA","0 cars","NA",,,"684","Average","Single-Family","1 Story","NA","NA","NA","60619-4515","17031834300","14000","Chicago","0","0","1","0","0","0","AVALON PARK","HIRSCH HS","-87.5973199024634","41.7447030640981","POINT (-87.5973199024634 41.7447030640981)","6.88801319251703","42766","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"24-23-202-052-0000","City","203","11204 S TRUMBULL AVE","NA","CHICAGO","Lake","72","72423","423","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","188000","1834057152","3810","false","63","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","1","0","NA","NA","2 cars","Frame","false","false","1107","Average","Single-Family","1 Story","NA","NA","NA","60655-3531","17031740400","14000","Chicago","0","0","2","1","0","0","CASSELL","MORGAN PARK HS","-87.7071953769799","41.689401604281","POINT (-87.7071953769799 41.689401604281)","6.908","85798","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"25-09-321-010-0000","City","202","10131 S PARNELL AVE","NA","CHICAGO","Lake","72","72321","321","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","100000","1834010066","6250","false","94","NA","Masonry","Shingle + Asphalt","5","2","Full","Unfinished","Warm Air Furnace","No Central A/C","1","Partial","1","0","NA","NA","1 cars","Frame","false","false","810","Average","Single-Family","1 Story","None","NA","Frame Enclosed","60628-1837","17031730500","14000","Chicago","0","0","1","0","0","0","FERNWOOD","JULIAN HS","-87.6364872034139","41.7096727097647","POINT (-87.6364872034139 41.7096727097647)","6.908","60755","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"25-12-102-057-0000","City","210","1922 E 96TH ST","NA","CHICAGO","Hyde Park","70","70180","180","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","90000","1834008080","4751","false","72","NA","Masonry","Shingle + Asphalt","5","2","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","Stock Plan","NA","2 cars","Frame","false","false","946","Average","Single-Family","2 Story","NA","NA","Frame Enclosed","60617-4713","17031510300","14000","Chicago","0","0","1","0","0","0","BURNHAM","BOWEN HS","-87.5768791087447","41.7207840550816","POINT (-87.5768791087447 41.7207840550816)","6.90775469621107","30069","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"25-11-105-016-0000","City","203","9620 S DOBSON AVE","NA","CHICAGO","Hyde Park","70","70170","170","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","160000","1834019079","4988","false","74","NA","Masonry","Shingle + Asphalt","6","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","Full","1","1","Stock Plan","No","2 cars","Frame","false","false","1352","Average","Single-Family","1.5 Story","Living Area","NA","NA","60628-1603","17031500100","14000","Chicago","0","0","1","0","0","0","SCHMID","HARLAN HS","-87.5986689676939","41.7196106873155","POINT (-87.5986689676939 41.7196106873155)","6.90775469621107","46517","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"25-10-322-023-0000","City","203","65 E 102ND ST","NA","CHICAGO","Hyde Park","70","70210","210","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","180000","1834006024","4250","false","104","NA","Frame + Masonry","Tile","7","4","Full","Formal Rec Room","Hot Water Steam","No Central A/C","1","Full","2","0","NA","NA","2 cars","Frame + Masonry","false","false","1072","Average","Single-Family","1 Story","None","NA","Frame Enclosed","60628-2013","17031490800","14000","Chicago","0","0","1","0","0","0","HUGHES, L","HARLAN HS","-87.6210691100075","41.7087612200626","POINT (-87.6210691100075 41.7087612200626)","6.90775469621107","40612","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"25-15-413-064-0000","City","203","11021 S EBERHART AVE","NA","CHICAGO","Hyde Park","70","70220","220","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","120000","1834006129","2972","false","66","NA","Masonry","Tar + Gravel","4","3","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","Full","1","0","Stock Plan","No","2 cars","Frame","false","false","1017","Average","Single-Family","1 Story","None","NA","NA","60628-4454","17031490901","14000","Chicago","0","0","1","0","0","0","CULLEN","CORLISS HS","-87.6107851391702","41.693960542282","POINT (-87.6107851391702 41.693960542282)","6.90775469621107","38693","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"26-18-215-045-0000","City","203","10950 S BUFFALO AVE","NA","CHICAGO","Hyde Park","70","70240","240","SF","1","NA","0","2","0","0","2018-01-06T00:00:00.000","90000","1834044041","3125","false","58","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","1.5 cars","Frame","false","false","1040","Average","Single-Family","1 Story","NA","NA","NA","60617-6518","17031520300","14000","Chicago","0","0","1","0","0","0","ADDAMS","WASHINGTON HS","-87.5441403088977","41.6958264085348","POINT (-87.5441403088977 41.6958264085348)","6.90775469621107","41860","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-03-121-042-1004","City","299","NA","NA","NA","Hyde Park","70","70010","010","NCHARS","0.2785","20-03-121-042-1001","0","2",,,"2018-01-06T00:00:00.000","220000","1834019023",,,"14","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031835900","14000","Chicago","0","0","1","0","0","0","BEETHOVEN","PHILLIPS HS","-87.6209721505872","41.8181088584153","POINT (-87.6209721505872 41.8181088584153)","6.89","19015","20-03-121-042","$172K - $203K (roughly)","$174k to $176k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-33-300-109-1002","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.321386","14-33-300-109-1001","0","2",,,"2018-01-06T00:00:00.000","775000","1834008156",,,"41","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031071800","14000","Chicago","0","0","1","0","0","0","MAYER","LINCOLN PARK HS","-87.6476469215352","41.9175812923886","POINT (-87.6476469215352 41.9175812923886)","6.89","141806","14-33-300-109","$473K+ (roughly)","$753k to $790k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-25-112-035-1004","City","299","NA","NA","NA","Hyde Park","70","70080","080","NCHARS","0.1683","20-25-112-035-1001","0","2",,,"2018-01-06T00:00:00.000","75000","1834047058",,,"14","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031430500","14000","Chicago","0","0","1","0","0","1","BOUCHET","CHICAGO VOCATIONAL HS","-87.5850129821131","41.7631232434611","POINT (-87.5850129821131 41.7631232434611)","6.89","18432","20-25-112-035","$0 - $94K (roughly)","$53k to $58k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-31-118-039-1002","City","299","NA","NA","NA","Jefferson","71","71200","200","NCHARS","0.0825","13-31-118-039-1001","0","2",,,"2018-01-06T00:00:00.000","159000","1834019088",,,"44","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031250500","14000","Chicago","0","0","1","0","0","1","SAYRE","STEINMETZ COLLEGE PREP HS","-87.8055785232046","41.918917782488","POINT (-87.8055785232046 41.918917782488)","6.894","90058","13-31-118-039","$121K - $146K (roughly)","$136k to $138k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-32-414-069-1003","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.0935","14-32-414-069-1001","0","2",,,"2018-01-06T00:00:00.000","545000","1834008208",,,"39","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031832600","14000","Chicago","0","0","1","0","0","0","MAYER","LINCOLN PARK HS","-87.649293787708","41.9155354119038","POINT (-87.649293787708 41.9155354119038)","6.89","148616","14-32-414-069","$473K+ (roughly)","$621k to $643k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"11-29-306-032-1018","City","299","NA","NA","NA","Rogers Park","75","75031","031","NCHARS","0.0313","11-29-306-032-1018","0","2",,,"2018-01-06T00:00:00.000","130000","1834019030",,,"93","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031010300","14000","Chicago","0","0","1","0","0","0","GALE","SULLIVAN HS","-87.6695965949592","42.0173909235744","POINT (-87.6695965949592 42.0173909235744)","6.89","38866","11-29-306-032","$121K - $146K (roughly)","$126k to $128k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-10-209-025-1454","City","299","NA","NA","NA","North Chicago","74","74030","030","NCHARS","0.001661","17-10-209-025-1454","0","2",,,"2018-01-06T00:00:00.000","240000","1834010056",,,"34","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081403","14000","Chicago","0","0","1","0","0","0","OGDEN","WELLS HS","-87.6215660500035","41.8922176033795","POINT (-87.6215660500035 41.8922176033795)","6.89","121318","17-10-209-025","$242K - $288K (roughly)","$262k to $265k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-10-212-040-1195","City","299","NA","NA","NA","North Chicago","74","74030","030","NCHARS","0.0029626","17-10-212-040-1001","0","2",,,"2018-01-06T00:00:00.000","420000","1834033170",,,"15","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081403","14000","Chicago","0","0","1","0","0","0","OGDEN","WELLS HS","-87.6212356179641","41.8916385248947","POINT (-87.6212356179641 41.8916385248947)","6.89","121318","17-10-212-040","$473K+ (roughly)","$541k to $547k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-09-328-067-1010","City","299","NA","NA","NA","Jefferson","71","71402","402","NCHARS","0.07468","13-09-328-067-1001","0","2",,,"2018-01-06T00:00:00.000","100000","1834004022",,,"35","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031110502","14000","Chicago","0","0","1","0","0","0","PRUSSING","TAFT HS","-87.766861838526","41.9690408286647","POINT (-87.766861838526 41.9690408286647)","6.894","59875","13-09-328-067","$121K - $146K (roughly)","$126k to $128k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"25-18-317-045-1012","City","299","NA","NA","NA","Lake","72","72300","300","NCHARS","0.04276","25-18-317-045-1001","0","2",,,"2018-01-06T00:00:00.000","75000","1834033063",,,"45","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031750200","14000","Chicago","0","0","1","0","0","0","CLISSOLD","MORGAN PARK HS","-87.6790910114003","41.692186472664","POINT (-87.6790910114003 41.692186472664)","6.908","78594","25-18-317-045","$94K - $121K (roughly)","$95k to $97k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-03-222-023-1291","City","299","NA","NA","NA","North Chicago","74","74022","022","NCHARS","0.00249","17-03-222-023-1001","0","2",,,"2018-01-06T00:00:00.000","300000","1834008121",,,"55","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081300","14000","Chicago","0","0","1","0","0","0","OGDEN","WELLS HS","-87.6195503585311","41.8988059495656","POINT (-87.6195503585311 41.8988059495656)","6.89","84223","17-03-222-023","$242K - $288K (roughly)","$279k to $281k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-35-202-023-1007","City","299","NA","NA","NA","Jefferson","71","71180","180","NCHARS","0.1158","13-35-202-023-1007","0","2",,,"2018-01-06T00:00:00.000","369900","1834004015",,,"107","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031221100","14000","Chicago","0","0","1","0","0","0","DARWIN","KELVYN PARK HS","-87.712436562027","41.9239050469528","POINT (-87.712436562027 41.9239050469528)","6.915","55194","13-35-202-023","$288K - $358K (roughly)","$305k to $308k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-19-208-047-1004","City","299","NA","NA","NA","Lake","72","72380","380","NCHARS","0.16782","19-19-208-047-1001","0","2",,,"2018-01-06T00:00:00.000","115000","1834047020",,,"44","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031640500","14000","Chicago","0","0","1","0","0","0","DORE","KENNEDY HS","-87.7895206203614","41.7750772793229","POINT (-87.7895206203614 41.7750772793229)","6.934","83574","19-19-208-047","$0 - $94K (roughly)","$91k to $93k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-20-224-055-1002","City","299","NA","NA","NA","West Chicago","77","77132","132","NCHARS","0.15892","17-20-224-055-1001","0","2",,,"2018-01-06T00:00:00.000","320000","1834004017",,,"18","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031841900","14000","Chicago","0","0","3","0","0","0","SMYTH","WELLS HS","-87.6473094860552","41.8637107919198","POINT (-87.6473094860552 41.8637107919198)","6.913","116377","17-20-224-055","$288K - $358K (roughly)","$319k to $322k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"25-18-406-021-1004","City","299","NA","NA","NA","Lake","72","72300","300","NCHARS","0.012076","25-18-406-021-1001","0","2",,,"2018-01-06T00:00:00.000","85000","1834008150",,,"18","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031750200","14000","Chicago","0","0","1","0","0","0","CLISSOLD","MORGAN PARK HS","-87.6709616193101","41.6948341075311","POINT (-87.6709616193101 41.6948341075311)","6.908","78594","25-18-406-021","$0 - $94K (roughly)","$81k to $84k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-03-227-018-1100","City","299","NA","NA","NA","North Chicago","74","74022","022","NCHARS","0.006618","17-03-227-018-1001","0","2",,,"2018-01-06T00:00:00.000","263500","1834010065",,,"54","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081300","14000","Chicago","0","0","1","0","0","0","OGDEN","WELLS HS","-87.6215700825352","41.898107548225","POINT (-87.6215700825352 41.898107548225)","6.89","84223","17-03-227-018","$288K - $358K (roughly)","$326k to $330k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-16-116-033-1010","City","299","NA","NA","NA","West Chicago","77","77131","131","NCHARS","0.011","17-16-116-033-1010","0","2",,,"2018-01-06T00:00:00.000","257000","1834019091",,,"112","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031281900","14000","Chicago","0","0","6","1","0","1","SKINNER","WELLS HS","-87.6467286402593","41.8776366056263","POINT (-87.6467286402593 41.8776366056263)","7.471","102902","17-16-116-033","$288K - $358K (roughly)","$336k to $339k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-08-413-050-1029","City","299","NA","NA","NA","Lake View","73","73060","060","NCHARS","0.0244","14-08-413-050-1029","0","2",,,"2018-01-06T00:00:00.000","159000","1834019095",,,"94","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031031300","14000","Chicago","0","0","1","0","0","0","MCCUTCHEON","SENN HS","-87.6535170502528","41.9718482219351","POINT (-87.6535170502528 41.9718482219351)","6.89","41445","14-08-413-050","$146K - $172K (roughly)","$146k to $148k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-20-128-028-1155","City","399","NA","NA","NA","West Chicago","77","77141","141","NCHARS","0.00353","17-20-128-028-1155","0","2",,,"2018-01-06T00:00:00.000","181000","1834041017",,,"91","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031842900","14000","Chicago","0","0","1","0","0","0","SMYTH","WELLS HS","-87.6597022908239","41.8605548392479","POINT (-87.6597022908239 41.8605548392479)","6.913","19429","17-20-128-028","$146K - $172K (roughly)","$157k to $159k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-18-105-028-1003","City","299","NA","NA","NA","West Chicago","77","77131","131","NCHARS","0.3774","17-18-105-028-1001","0","2",,,"2018-01-07T00:00:00.000","210000","1834113007",,,"147","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031280900","14000","Chicago","0","0","3","0","0","0","DETT","MARSHALL HS","-87.6847300830544","41.8795810865288","POINT (-87.6847300830544 41.8795810865288)","6.913","18269","17-18-105-028","$203K - $242K (roughly)","$209k to $211k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-08-247-032-1006","City","299","NA","NA","NA","West Chicago","77","77120","120","NCHARS","0.045","17-08-247-032-1001","0","2",,,"2018-01-07T00:00:00.000","525000","1834104034",,,"13","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031243500","14000","Chicago","0","0","1","0","0","0","OTIS","WELLS HS","-87.6554656081985","41.8902700906664","POINT (-87.6554656081985 41.8902700906664)","6.89","104423","17-08-247-032","$358K - $473K (roughly)","$468k to $474k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
