"office","control_officer","general_fund_type","fund_type","fund","department_number","department_name","business_unit_number","business_unit_name","job_code","job_title","grade","_2016_adopted_fte","_2016_adopted_salary","_2017_dept_req_fte","_2017_dept_req_salary","_2017_pres_rec_fte","_2017_pres_rec_salary"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930437","Family Planning Fantus","1941","Clinical Nurse I","FA","0.0","0.0","1.0","94083","1.0","94083"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930437","Family Planning Fantus","5296","Medical Assistant","12","0.0","0.0","3.0","121367","3.0","121367"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930438","Gynecology","48","Administrative Assistant III","16","0.0","0.0","1.0","51592","1.0","51592"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930438","Gynecology","907","Clerk V","11","0.0","0.0","5.0","244388","5.0","243340"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930438","Gynecology","1524","Medical Social Worker III","17","0.0","0.0","1.0","75866","1.0","75866"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930438","Gynecology","1941","Clinical Nurse I","FA","0.0","0.0","4.0","311208","4.0","311208"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930438","Gynecology","5296","Medical Assistant","12","0.0","0.0","9.0","353009","9.0","353009"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930438","Gynecology","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","103626","1.0","103626"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930439","RHS","907","Clerk V","11","0.0","0.0","1.0","37778","1.0","37778"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930439","RHS","5296","Medical Assistant","12","0.0","0.0","1.0","38821","1.0","38821"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930440","Endoscopy","48","Administrative Assistant III","16","0.0","0.0","1.0","53253","1.0","53253"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930440","Endoscopy","907","Clerk V","11","0.0","0.0","4.0","204909","4.0","204909"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930440","Endoscopy","1941","Clinical Nurse I","FA","0.0","0.0","3.0","254470","3.0","253922"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930440","Endoscopy","5296","Medical Assistant","12","0.0","0.0","2.0","82456","2.0","82456"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930441","Allergy","907","Clerk V","11","0.0","0.0","4.0","183272","4.0","183272"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930442","Anticoagulation","907","Clerk V","11","0.0","0.0","2.0","87255","2.0","87255"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930443","Fantus Nursing Admin","3990","Advanced Practice Nurse - Nurse Practitioner","FF","0.0","0.0","1.0","81556","1.0","81556"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930443","Fantus Nursing Admin","5384","Nurse Coordinator II","NS2","3.0","287035","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930444","Fantus Nursing","1941","Clinical Nurse I","FA","22.0","1727105","11.0","690795","11.0","689963"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930444","Fantus Nursing","2158","Medical Social Worker-JHS/ACHN/OFH","15","3.0","93076","2.0","81554","2.0","81554"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930444","Fantus Nursing","5249","Psychologist II","21","1.0","64857","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930444","Fantus Nursing","5296","Medical Assistant","12","24.0","917104","5.0","201713","5.0","201713"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930445","Nursing ASC","1941","Clinical Nurse I","FA","3.0","186107","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930445","Nursing ASC","5296","Medical Assistant","12","4.0","150376","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930447","Home Transportation","4781","Transportation Specialist Technician","11","1.0","45396","1.0","46884","1.0","46884"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","907","Clerk V","11","5.0","228308","5.0","247946","5.0","247946"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","1524","Medical Social Worker III","17","0.0","0.0","1.0","58149","1.0","58149"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","1526","Medical Social Worker V","19","0.0","0.0","1.0","55408","1.0","55408"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","1636","Attending Physician 6","K06","0.0","0.0","2.0","263204","2.0","263204"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","1652","Attending Physician Senior 6","K","1.0","200359","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","1941","Clinical Nurse I","FA","0.0","0.0","2.0","154653","2.0","154653"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","5296","Medical Assistant","12","0.0","0.0","7.0","276680","7.0","276680"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930450","Pediatric Ambulatory","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","77010","1.0","77010"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930451","Breast & Cervical Screening","907","Clerk V","11","1.0","49588","1.0","51464","1.0","51464"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930451","Breast & Cervical Screening","1816","Physician Assistant I","22","1.0","110052","1.0","113820","1.0","113820"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930452","Fantus Clerical","907","Clerk V","11","12.0","561927","1.0","47341","1.0","47341"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930453","Ambulatory Social Work","907","Clerk V","11","1.0","49588","1.0","51464","1.0","51464"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930453","Ambulatory Social Work","1524","Medical Social Worker III","17","5.0","322434","4.0","284438","4.0","284438"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930453","Ambulatory Social Work","1529","Director Of Medical Social Service I","21","1.0","95809","1.0","96757","1.0","96757"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930453","Ambulatory Social Work","2158","Medical Social Worker-JHS/ACHN/OFH","15","1.0","64433","1.0","66537","1.0","66537"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930579","Finance","5929","Third Party Billing & Follow-up","13","0.0","0.0","16.0","568789","16.0","568789"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930579","Finance","6527","Pre-Registration Specialist","11","0.0","0.0","13.0","401842","13.0","401842"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","48","Administrative Assistant III","16","1.0","66870","1.0","68722","1.0","68722"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","907","Clerk V","11","4.0","176054","6.0","255382","6.0","255382"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","1524","Medical Social Worker III","17","2.0","113723","1.0","65165","1.0","63730"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","1636","Attending Physician 6","K06","1.0","156019","1.0","159928","1.0","159928"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","1637","Attending Physician 7","K07","1.0","168982","1.0","183877","1.0","183877"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","1652","Attending Physician Senior 6","K","1.0","156019","1.0","159928","1.0","159928"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","1941","Clinical Nurse I","FA","3.0","218674","3.0","194082","3.0","194082"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","2137","Dietitian II","16","0.0","0.0","1.0","44047","1.0","44047"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","5296","Medical Assistant","12","6.0","237808","7.0","288315","7.0","288315"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","5384","Nurse Coordinator II","NS2","1.0","102621","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","116223","1.0","116223"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930581","Logan Square","6738","Psychiatric Social Worker","20","0.0","0.0","1.0","77726","1.0","77726"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930599","SCC  Administration","48","Administrative Assistant III","16","1.0","66870","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930599","SCC  Administration","907","Clerk V","11","1.0","49588","1.0","51464","1.0","51464"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930599","SCC  Administration","1816","Physician Assistant I","22","0.0","0.0","1.0","73090","1.0","73090"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930599","SCC  Administration","3990","Advanced Practice Nurse - Nurse Practitioner","FF","1.0","78600","1.0","107591","1.0","107591"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930599","SCC  Administration","4779","Medical Laboratory Technician II (ACHN Sat)","11","1.0","48523","1.0","50107","1.0","50107"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930599","SCC  Administration","5296","Medical Assistant","12","2.0","75188","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","48","Administrative Assistant III","16","1.0","49958","1.0","53786","1.0","53786"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","907","Clerk V","11","4.0","193826","7.0","322672","7.0","322672"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","1524","Medical Social Worker III","17","2.0","141813","2.0","145834","2.0","145834"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","1636","Attending Physician 6","K06","1.0","156019","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","1637","Attending Physician 7","K07","1.0","168982","1.0","218807","1.0","218807"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","1652","Attending Physician Senior 6","K","4.0","735557","4.0","769389","4.0","769389"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","1941","Clinical Nurse I","FA","3.0","275110","4.0","345614","4.0","345614"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","2111","Physician Public Health - As Required","ZZ","0.0","31617","1.0","110690","1.0","110690"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","4826","Health Advocate - Inpatient","11","1.0","35111","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","5296","Medical Assistant","12","6.0","234523","8.0","319584","8.0","319584"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","5384","Nurse Coordinator II","NS2","1.0","98605","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","111122","1.0","111122"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930601","Cicero","6738","Psychiatric Social Worker","20","0.0","0.0","1.0","81449","1.0","81449"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","907","Clerk V","11","4.0","183867","5.0","240822","5.0","240822"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","1524","Medical Social Worker III","17","2.0","107264","1.0","46888","1.0","46888"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","1652","Attending Physician Senior 6","K","3.0","580130","3.0","607964","3.0","607964"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","1653","Attending Physician Senior 7","K07","1.0","229135","1.0","232572","1.0","232572"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","1816","Physician Assistant I","22","1.0","109845","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","1941","Clinical Nurse I","FA","3.0","242700","3.0","286074","3.0","286074"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","4826","Health Advocate - Inpatient","11","1.0","38468","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","5296","Medical Assistant","12","6.0","225564","6.0","235893","6.0","235893"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","5384","Nurse Coordinator II","NS2","1.0","102621","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","96422","1.0","96422"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930605","VISTA(Northwest/Palatine)","6738","Psychiatric Social Worker","20","0.0","0.0","1.0","77726","1.0","77726"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930606","Child Advocacy Center","907","Clerk V","11","0.0","0.0","1.0","46533","1.0","46533"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930606","Child Advocacy Center","1943","Nurse Clinician","FC","1.0","103281","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930606","Child Advocacy Center","5296","Medical Assistant","12","1.0","37594","1.0","38437","1.0","38437"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930618","Morton East","1723","Associate Administrator Of Nursing Service","NS5","1.0","160743","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930618","Morton East","3990","Advanced Practice Nurse - Nurse Practitioner","FF","1.0","91642","1.0","94026","1.0","94026"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930618","Morton East","5296","Medical Assistant","12","2.0","75188","1.0","37968","1.0","37968"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930618","Morton East","6738","Psychiatric Social Worker","20","0.0","0.0","1.0","81449","1.0","81449"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930902","SCC Nursing Admin","5384","Nurse Coordinator II","NS2","6.0","507119","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","1816","Physician Assistant I","22","2.0","176091","2.0","184997","2.0","184997"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","1941","Clinical Nurse I","FA","27.0","2202201","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","1951","Registered Nurse I","FA","1.0","60150","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","2021","Public Health Physician II","K03","1.0","117999","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","2065","Orthopedic Technician","15","1.0","58952","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","3990","Advanced Practice Nurse - Nurse Practitioner","FF","7.0","714643","4.0","429081","4.0","429081"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","4778","Orthopedic Technologist","T16","1.0","70789","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930903","SCC Nursing","5296","Medical Assistant","12","41.0","1592295","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930905","SCC Clerical","47","Administrative Assistant II","14","1.0","61067","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930905","SCC Clerical","907","Clerk V","11","48.0","2174972","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930905","SCC Clerical","1524","Medical Social Worker III","17","1.0","53612","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930905","SCC Clerical","6231","Interpreter","14","3.0","144937","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930906","Clinic A Ophthalmology","48","Administrative Assistant III","16","0.0","0.0","1.0","53786","1.0","53786"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930906","Clinic A Ophthalmology","907","Clerk V","11","0.0","0.0","4.0","203816","4.0","203816"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930906","Clinic A Ophthalmology","1941","Clinical Nurse I","FA","0.0","0.0","3.0","286935","3.0","286935"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930906","Clinic A Ophthalmology","2055","Ophthal Elec & Vis Tech","12","0.0","0.0","4.0","164672","4.0","164672"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930906","Clinic A Ophthalmology","5296","Medical Assistant","12","0.0","0.0","7.0","288310","7.0","288310"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930906","Clinic A Ophthalmology","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","103626","1.0","103626"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930906","Clinic A Ophthalmology","6686","Ophthalmic Technician","13","0.0","0.0","1.0","41168","1.0","41168"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930907","Clinic D Oral/OB","48","Administrative Assistant III","16","0.0","0.0","1.0","53786","1.0","53786"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930907","Clinic D Oral/OB","907","Clerk V","11","0.0","0.0","3.0","146824","3.0","146824"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930907","Clinic D Oral/OB","1941","Clinical Nurse I","FA","0.0","0.0","3.0","240846","3.0","240846"
