"year","section","sub_section","district_or_place_of_residence","age_group_of_mother","race_ethnicity","number","population","rate"
"2000","Birth and Fertility","First Birth","6 South District ","g) 18 to 19","Hispanic","43","60","71.7"
"2000","Birth and Fertility","First Birth","6 South District ","g) 18 to 19","NH Black","266","453","58.7"
"2000","Birth and Fertility","First Birth","6 South District ","g) 18 to 19","NH White","72","94","76.599999999999994"
"2000","Birth and Fertility","First Birth","6 South District ","c) 15 to 17","All Race/Ethn","266","335","79.400000000000006"
"2000","Birth and Fertility","First Birth","6 South District ","c) 15 to 17","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","6 South District ","c) 15 to 17","Hispanic","35","42","83.3"
"2000","Birth and Fertility","First Birth","6 South District ","c) 15 to 17","NH Black","192","247","77.7"
"2000","Birth and Fertility","First Birth","6 South District ","c) 15 to 17","NH White","39","46","84.8"
"2000","Birth and Fertility","First Birth","6 South District ","b) 10 to 14","All Race/Ethn","24","24","100"
"2000","Birth and Fertility","First Birth","6 South District ","b) 10 to 14","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","6 South District ","b) 10 to 14","Hispanic",,,
"2000","Birth and Fertility","First Birth","6 South District ","b) 10 to 14","NH Black","22","22","100"
"2000","Birth and Fertility","First Birth","6 South District ","b) 10 to 14","NH White",,,
"2000","Birth and Fertility","First Birth","6 South District ","a) All Ages","All Race/Ethn","2094","7001","29.9"
"2000","Birth and Fertility","First Birth","6 South District ","a) All Ages","Asian/PI","21","92","22.8"
"2000","Birth and Fertility","First Birth","6 South District ","a) All Ages","Hispanic","262","768","34.1"
"2000","Birth and Fertility","First Birth","6 South District ","a) All Ages","NH Black","1054","3674","28.7"
"2000","Birth and Fertility","First Birth","6 South District ","a) All Ages","NH White","751","2454","30.6"
"2000","Birth and Fertility","First Birth","5 Southwest District","l) 45 to 54","All Race/Ethn","0","10",
"2000","Birth and Fertility","First Birth","5 Southwest District","l) 45 to 54","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","5 Southwest District","l) 45 to 54","Hispanic","0",,
"2000","Birth and Fertility","First Birth","5 Southwest District","l) 45 to 54","NH Black","0",,
"2000","Birth and Fertility","First Birth","5 Southwest District","l) 45 to 54","NH White","0","8",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 40 to 44","All Race/Ethn","11","108",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 40 to 44","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 40 to 44","Hispanic","0","13",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 40 to 44","NH Black",,"5",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 40 to 44","NH White","10","88",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 35 to 39","All Race/Ethn","79","600","13.2"
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 35 to 39","Asian/PI",,"14",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 35 to 39","Hispanic","6","59",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 35 to 39","NH Black",,"35",
"2000","Birth and Fertility","First Birth","5 Southwest District","k) 35 to 39","NH White","66","491","13.4"
"2000","Birth and Fertility","First Birth","5 Southwest District","j) 30 to 34","All Race/Ethn","304","1301","23.4"
"2000","Birth and Fertility","First Birth","5 Southwest District","j) 30 to 34","Asian/PI","13","42",
"2000","Birth and Fertility","First Birth","5 Southwest District","j) 30 to 34","Hispanic","23","124","18.5"
"2000","Birth and Fertility","First Birth","5 Southwest District","j) 30 to 34","NH Black","13","81",
"2000","Birth and Fertility","First Birth","5 Southwest District","j) 30 to 34","NH White","255","1052","24.2"
"2000","Birth and Fertility","First Birth","5 Southwest District","i) 25 to 29","All Race/Ethn","410","1233","33.299999999999997"
"2000","Birth and Fertility","First Birth","5 Southwest District","i) 25 to 29","Asian/PI","22","41","53.7"
"2000","Birth and Fertility","First Birth","5 Southwest District","i) 25 to 29","Hispanic","54","185","29.2"
"2000","Birth and Fertility","First Birth","5 Southwest District","i) 25 to 29","NH Black","22","118","18.600000000000001"
"2000","Birth and Fertility","First Birth","5 Southwest District","i) 25 to 29","NH White","311","882","35.299999999999997"
"2000","Birth and Fertility","First Birth","5 Southwest District","h) 20 to 24","All Race/Ethn","402","859","46.8"
"2000","Birth and Fertility","First Birth","5 Southwest District","h) 20 to 24","Asian/PI","5","12",
"2000","Birth and Fertility","First Birth","5 Southwest District","h) 20 to 24","Hispanic","82","193","42.5"
"2000","Birth and Fertility","First Birth","5 Southwest District","h) 20 to 24","NH Black","35","120","29.2"
"2000","Birth and Fertility","First Birth","5 Southwest District","h) 20 to 24","NH White","280","533","52.5"
"2000","Birth and Fertility","First Birth","5 Southwest District","g) 18 to 19","All Race/Ethn","149","215","69.3"
"2000","Birth and Fertility","First Birth","5 Southwest District","g) 18 to 19","Asian/PI",,,
"2000","Birth and Fertility","First Birth","5 Southwest District","g) 18 to 19","Hispanic","38","57","66.7"
"2000","Birth and Fertility","First Birth","5 Southwest District","g) 18 to 19","NH Black","19","38",
"2000","Birth and Fertility","First Birth","5 Southwest District","g) 18 to 19","NH White","88","115","76.5"
"2000","Birth and Fertility","First Birth","5 Southwest District","c) 15 to 17","All Race/Ethn","85","100","85"
"2000","Birth and Fertility","First Birth","5 Southwest District","c) 15 to 17","Asian/PI",,,
"2000","Birth and Fertility","First Birth","5 Southwest District","c) 15 to 17","Hispanic","25","29","86.2"
"2000","Birth and Fertility","First Birth","5 Southwest District","c) 15 to 17","NH Black","14","20",
"2000","Birth and Fertility","First Birth","5 Southwest District","c) 15 to 17","NH White","41","46","89.1"
"2000","Birth and Fertility","First Birth","5 Southwest District","b) 10 to 14","All Race/Ethn","0","0",
"2000","Birth and Fertility","First Birth","5 Southwest District","b) 10 to 14","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","5 Southwest District","b) 10 to 14","Hispanic","0","0",
"2000","Birth and Fertility","First Birth","5 Southwest District","b) 10 to 14","NH Black","0","0",
"2000","Birth and Fertility","First Birth","5 Southwest District","b) 10 to 14","NH White","0","0",
"2000","Birth and Fertility","First Birth","5 Southwest District","a) All Ages","All Race/Ethn","1440","4426","32.5"
"2000","Birth and Fertility","First Birth","5 Southwest District","a) All Ages","Asian/PI","51","117","43.6"
"2000","Birth and Fertility","First Birth","5 Southwest District","a) All Ages","Hispanic","228","661","34.5"
"2000","Birth and Fertility","First Birth","5 Southwest District","a) All Ages","NH Black","107","418","25.6"
"2000","Birth and Fertility","First Birth","5 Southwest District","a) All Ages","NH White","1051","3215","32.700000000000003"
"2000","Birth and Fertility","First Birth","4 West District","l) 45 to 54","All Race/Ethn",,"10",
"2000","Birth and Fertility","First Birth","4 West District","l) 45 to 54","Asian/PI",,,
"2000","Birth and Fertility","First Birth","4 West District","l) 45 to 54","Hispanic",,"7",
"2000","Birth and Fertility","First Birth","4 West District","l) 45 to 54","NH Black","0","0",
"2000","Birth and Fertility","First Birth","4 West District","l) 45 to 54","NH White","0",,
"2000","Birth and Fertility","First Birth","4 West District","k) 40 to 44","All Race/Ethn","41","210","19.5"
"2000","Birth and Fertility","First Birth","4 West District","k) 40 to 44","Asian/PI",,"10",
"2000","Birth and Fertility","First Birth","4 West District","k) 40 to 44","Hispanic","5","41",
"2000","Birth and Fertility","First Birth","4 West District","k) 40 to 44","NH Black","6","25",
"2000","Birth and Fertility","First Birth","4 West District","k) 40 to 44","NH White","26","133","19.5"
"2000","Birth and Fertility","First Birth","4 West District","k) 35 to 39","All Race/Ethn","129","997","12.9"
"2000","Birth and Fertility","First Birth","4 West District","k) 35 to 39","Asian/PI","9","28",
"2000","Birth and Fertility","First Birth","4 West District","k) 35 to 39","Hispanic","27","303","8.9"
"2000","Birth and Fertility","First Birth","4 West District","k) 35 to 39","NH Black","11","79",
"2000","Birth and Fertility","First Birth","4 West District","k) 35 to 39","NH White","82","584","14"
"2000","Birth and Fertility","First Birth","4 West District","j) 30 to 34","All Race/Ethn","423","1933","21.9"
"2000","Birth and Fertility","First Birth","4 West District","j) 30 to 34","Asian/PI","24","76","31.6"
"2000","Birth and Fertility","First Birth","4 West District","j) 30 to 34","Hispanic","104","665","15.6"
"2000","Birth and Fertility","First Birth","4 West District","j) 30 to 34","NH Black","16","172",
"2000","Birth and Fertility","First Birth","4 West District","j) 30 to 34","NH White","275","1013","27.1"
"2000","Birth and Fertility","First Birth","4 West District","i) 25 to 29","All Race/Ethn","648","2227","29.1"
"2000","Birth and Fertility","First Birth","4 West District","i) 25 to 29","Asian/PI","39","74","52.7"
"2000","Birth and Fertility","First Birth","4 West District","i) 25 to 29","Hispanic","254","1146","22.2"
"2000","Birth and Fertility","First Birth","4 West District","i) 25 to 29","NH Black","52","257","20.2"
"2000","Birth and Fertility","First Birth","4 West District","i) 25 to 29","NH White","302","742","40.700000000000003"
"2000","Birth and Fertility","First Birth","4 West District","h) 20 to 24","All Race/Ethn","806","1927","41.8"
"2000","Birth and Fertility","First Birth","4 West District","h) 20 to 24","Asian/PI","22","30","73.3"
"2000","Birth and Fertility","First Birth","4 West District","h) 20 to 24","Hispanic","495","1208","41"
"2000","Birth and Fertility","First Birth","4 West District","h) 20 to 24","NH Black","93","293","31.7"
"2000","Birth and Fertility","First Birth","4 West District","h) 20 to 24","NH White","194","390","49.7"
"2000","Birth and Fertility","First Birth","4 West District","g) 18 to 19","All Race/Ethn","402","600","67"
"2000","Birth and Fertility","First Birth","4 West District","g) 18 to 19","Asian/PI",,"5",
"2000","Birth and Fertility","First Birth","4 West District","g) 18 to 19","Hispanic","258","370","69.7"
"2000","Birth and Fertility","First Birth","4 West District","g) 18 to 19","NH Black","74","129","57.4"
"2000","Birth and Fertility","First Birth","4 West District","g) 18 to 19","NH White","65","93","69.900000000000006"
"2000","Birth and Fertility","First Birth","4 West District","c) 15 to 17","All Race/Ethn","242","295","82"
"2000","Birth and Fertility","First Birth","4 West District","c) 15 to 17","Asian/PI",,,
"2000","Birth and Fertility","First Birth","4 West District","c) 15 to 17","Hispanic","153","182","84.1"
"2000","Birth and Fertility","First Birth","4 West District","c) 15 to 17","NH Black","45","64","70.3"
"2000","Birth and Fertility","First Birth","4 West District","c) 15 to 17","NH White","43","47","91.5"
"2000","Birth and Fertility","First Birth","4 West District","b) 10 to 14","All Race/Ethn","6","6",
"2000","Birth and Fertility","First Birth","4 West District","b) 10 to 14","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","4 West District","b) 10 to 14","Hispanic",,,
"2000","Birth and Fertility","First Birth","4 West District","b) 10 to 14","NH Black",,,
"2000","Birth and Fertility","First Birth","4 West District","b) 10 to 14","NH White",,,
"2000","Birth and Fertility","First Birth","4 West District","a) All Ages","All Race/Ethn","2700","8206","32.9"
"2000","Birth and Fertility","First Birth","4 West District","a) All Ages","Asian/PI","103","226","45.6"
"2000","Birth and Fertility","First Birth","4 West District","a) All Ages","Hispanic","1300","3925","33.1"
"2000","Birth and Fertility","First Birth","4 West District","a) All Ages","NH Black","299","1021","29.3"
"2000","Birth and Fertility","First Birth","4 West District","a) All Ages","NH White","989","3006","32.9"
"2000","Birth and Fertility","First Birth","3 North District","l) 45 to 54","All Race/Ethn",,"22",
"2000","Birth and Fertility","First Birth","3 North District","l) 45 to 54","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","3 North District","l) 45 to 54","Hispanic","0",,
"2000","Birth and Fertility","First Birth","3 North District","l) 45 to 54","NH Black","0","0",
"2000","Birth and Fertility","First Birth","3 North District","l) 45 to 54","NH White",,"21",
"2000","Birth and Fertility","First Birth","3 North District","k) 40 to 44","All Race/Ethn","69","403","17.100000000000001"
"2000","Birth and Fertility","First Birth","3 North District","k) 40 to 44","Asian/PI","5","35",
"2000","Birth and Fertility","First Birth","3 North District","k) 40 to 44","Hispanic","5","33",
"2000","Birth and Fertility","First Birth","3 North District","k) 40 to 44","NH Black",,"8",
"2000","Birth and Fertility","First Birth","3 North District","k) 40 to 44","NH White","57","326","17.5"
"2000","Birth and Fertility","First Birth","3 North District","k) 35 to 39","All Race/Ethn","387","2229","17.399999999999999"
"2000","Birth and Fertility","First Birth","3 North District","k) 35 to 39","Asian/PI","60","248","24.2"
"2000","Birth and Fertility","First Birth","3 North District","k) 35 to 39","Hispanic","28","200","14"
"2000","Birth and Fertility","First Birth","3 North District","k) 35 to 39","NH Black",,"46",
"2000","Birth and Fertility","First Birth","3 North District","k) 35 to 39","NH White","295","1734","17"
"2000","Birth and Fertility","First Birth","3 North District","j) 30 to 34","All Race/Ethn","1200","4111","29.2"
"2000","Birth and Fertility","First Birth","3 North District","j) 30 to 34","Asian/PI","212","622","34.1"
"2000","Birth and Fertility","First Birth","3 North District","j) 30 to 34","Hispanic","86","448","19.2"
"2000","Birth and Fertility","First Birth","3 North District","j) 30 to 34","NH Black","6","65",
"2000","Birth and Fertility","First Birth","3 North District","j) 30 to 34","NH White","894","2972","30.1"
"2000","Birth and Fertility","First Birth","3 North District","i) 25 to 29","All Race/Ethn","1473","3281","44.9"
"2000","Birth and Fertility","First Birth","3 North District","i) 25 to 29","Asian/PI","395","683","57.8"
"2000","Birth and Fertility","First Birth","3 North District","i) 25 to 29","Hispanic","219","737","29.7"
"2000","Birth and Fertility","First Birth","3 North District","i) 25 to 29","NH Black","22","80","27.5"
"2000","Birth and Fertility","First Birth","3 North District","i) 25 to 29","NH White","835","1776","47"
"2000","Birth and Fertility","First Birth","3 North District","h) 20 to 24","All Race/Ethn","796","1520","52.4"
"2000","Birth and Fertility","First Birth","3 North District","h) 20 to 24","Asian/PI","140","187","74.900000000000006"
"2000","Birth and Fertility","First Birth","3 North District","h) 20 to 24","Hispanic","316","684","46.2"
"2000","Birth and Fertility","First Birth","3 North District","h) 20 to 24","NH Black","24","60","40"
"2000","Birth and Fertility","First Birth","3 North District","h) 20 to 24","NH White","312","584","53.4"
"2000","Birth and Fertility","First Birth","3 North District","g) 18 to 19","All Race/Ethn","259","356","72.8"
"2000","Birth and Fertility","First Birth","3 North District","g) 18 to 19","Asian/PI","13","13",
"2000","Birth and Fertility","First Birth","3 North District","g) 18 to 19","Hispanic","142","201","70.599999999999994"
"2000","Birth and Fertility","First Birth","3 North District","g) 18 to 19","NH Black","14","22",
"2000","Birth and Fertility","First Birth","3 North District","g) 18 to 19","NH White","90","119","75.599999999999994"
"2000","Birth and Fertility","First Birth","3 North District","c) 15 to 17","All Race/Ethn","148","167","88.6"
"2000","Birth and Fertility","First Birth","3 North District","c) 15 to 17","Asian/PI",,,
"2000","Birth and Fertility","First Birth","3 North District","c) 15 to 17","Hispanic","82","94","87.2"
"2000","Birth and Fertility","First Birth","3 North District","c) 15 to 17","NH Black","11","13",
"2000","Birth and Fertility","First Birth","3 North District","c) 15 to 17","NH White","50","55","90.9"
"2000","Birth and Fertility","First Birth","3 North District","b) 10 to 14","All Race/Ethn",,,
"2000","Birth and Fertility","First Birth","3 North District","b) 10 to 14","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","3 North District","b) 10 to 14","Hispanic",,,
"2000","Birth and Fertility","First Birth","3 North District","b) 10 to 14","NH Black","0","0",
"2000","Birth and Fertility","First Birth","3 North District","b) 10 to 14","NH White",,,
"2000","Birth and Fertility","First Birth","3 North District","a) All Ages","All Race/Ethn","4339","12094","35.9"
"2000","Birth and Fertility","First Birth","3 North District","a) All Ages","Asian/PI","828","1791","46.2"
"2000","Birth and Fertility","First Birth","3 North District","a) All Ages","Hispanic","881","2401","36.700000000000003"
"2000","Birth and Fertility","First Birth","3 North District","a) All Ages","NH Black","82","294","27.9"
"2000","Birth and Fertility","First Birth","3 North District","a) All Ages","NH White","2537","7589","33.4"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","l) 45 to 54","All Race/Ethn","5","47",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","l) 45 to 54","Asian/PI",,,
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","l) 45 to 54","Hispanic",,"10",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","l) 45 to 54","NH Black","0",,
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","l) 45 to 54","NH White",,"34",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 40 to 44","All Race/Ethn","139","889","15.6"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 40 to 44","Asian/PI","9","46",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 40 to 44","Hispanic","11","100",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 40 to 44","NH Black","16","123",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 40 to 44","NH White","102","616","16.600000000000001"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 35 to 39","All Race/Ethn","704","4624","15.2"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 35 to 39","Asian/PI","75","303","24.8"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 35 to 39","Hispanic","68","618","11"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 35 to 39","NH Black","64","535","12"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","k) 35 to 39","NH White","497","3163","15.7"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","j) 30 to 34","All Race/Ethn","2213","8917","24.8"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","j) 30 to 34","Asian/PI","258","782","33"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","j) 30 to 34","Hispanic","233","1388","16.8"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","j) 30 to 34","NH Black","131","958","13.7"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","j) 30 to 34","NH White","1585","5774","27.5"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","i) 25 to 29","All Race/Ethn","2935","8511","34.5"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","i) 25 to 29","Asian/PI","462","824","56.1"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","i) 25 to 29","Hispanic","574","2273","25.3"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","i) 25 to 29","NH Black","217","1281","16.899999999999999"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","i) 25 to 29","NH White","1675","4108","40.799999999999997"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","h) 20 to 24","All Race/Ethn","2608","6024","43.3"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","h) 20 to 24","Asian/PI","171","238","71.8"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","h) 20 to 24","Hispanic","1001","2324","43.1"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","h) 20 to 24","NH Black","455","1498","30.4"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","h) 20 to 24","NH White","974","1949","50"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","g) 18 to 19","All Race/Ethn","1193","1782","66.900000000000006"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","g) 18 to 19","Asian/PI","19","23",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","g) 18 to 19","Hispanic","481","688","69.900000000000006"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","g) 18 to 19","NH Black","373","642","58.1"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","g) 18 to 19","NH White","315","421","74.8"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","c) 15 to 17","All Race/Ethn","741","897","82.6"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","c) 15 to 17","Asian/PI","8","9",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","c) 15 to 17","Hispanic","295","347","85"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","c) 15 to 17","NH Black","262","344","76.2"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","c) 15 to 17","NH White","173","194","89.2"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","b) 10 to 14","All Race/Ethn","34","34","100"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","b) 10 to 14","Asian/PI","0","0",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","b) 10 to 14","Hispanic","7","7",
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","b) 10 to 14","NH Black","24","24","100"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","b) 10 to 14","NH White",,,
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","a) All Ages","All Race/Ethn","10573","31727","33.299999999999997"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","a) All Ages","Asian/PI","1003","2226","45.1"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","a) All Ages","Hispanic","2671","7755","34.4"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","a) All Ages","NH Black","1542","5407","28.5"
"2000","Birth and Fertility","First Birth","2 CCDPH Jurisdiction","a) All Ages","NH White","5328","16264","32.799999999999997"
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","l) 45 to 54","All Race/Ethn","5","51",
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","l) 45 to 54","Asian/PI",,,
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","l) 45 to 54","Hispanic",,"10",
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","l) 45 to 54","NH Black","0",,
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","l) 45 to 54","NH White",,"38",
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","k) 40 to 44","All Race/Ethn","165","1024","16.100000000000001"
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","k) 40 to 44","Asian/PI","10","57",
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","k) 40 to 44","Hispanic","12","105",
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","k) 40 to 44","NH Black","17","137",
"2000","Birth and Fertility","First Birth","1 Suburban Cook County","k) 40 to 44","NH White","124","719","17.2"
