"precinct","polling_place_id","polling_place_location_name","accessible","address","city","zip","location"
"7900018","1619","PARK JUNIOR HIGH SCHOOL","YES","325 N PARK RD ","LA GRANGE PARK","60526","325 N PARK RD
LA GRANGE PARK, IL 60526
(41.81998245900047, -87.88103481399969)"
"7900019","804","MARY ANN DAVIDOWSKI RECREATION HALL","YES","4142  GAGE AVE ","LYONS","60534","4142 GAGE AVE
LYONS, IL 60534
(41.8160372530005, -87.81531487299969)"
"7900020","719","WESTERN SPRINGS BAPTIST CHURCH","YES","4475  WOLF RD ","WESTERN SPRINGS","60558","4475 WOLF RD
WESTERN SPRINGS, IL 60558
(41.808436592000476, -87.89856617899966)"
"7900021","773","FIELD PARK PUBLIC SCHOOL","YES","4335  HOWARD AVE ","WESTERN SPRINGS","60558","4335 HOWARD AVE
WESTERN SPRINGS, IL 60558
(41.81138073000045, -87.89507264199966)"
"7900022","4315","VILLAGE OF LYONS","YES","4200  LAWNDALE AVE ","LYONS","60534","4200 LAWNDALE AVE
LYONS, IL 60534
(41.81513886400046, -87.82574988099964)"
"7900023","748","WILLOW SPRINGS COMMUNITY CENTER","YES","8156  ARCHER AVE ","WILLOW SPRINGS","60480","8156 ARCHER AVE
WILLOW SPRINGS, IL 60480
(41.741858627000454, -87.85882853899966)"
"7900024","723","LAIDLAW SCHOOL","YES","4072  FOREST AVE ","WESTERN SPRINGS","60558","4072 FOREST AVE
WESTERN SPRINGS, IL 60558
(41.81509777100047, -87.90722663699967)"
"7900025","789","IDEAL SCHOOL","YES","9901 W 58TH ST ","COUNTRYSIDE","60525","9901 W 58TH ST
COUNTRYSIDE, IL 60525
(41.784994044000484, -87.86686399099966)"
"7900026","725","HINSDALE ADVENTIST ACADEMY","YES","631 E HICKORY ST ","HINSDALE","60521","631 E HICKORY ST
HINSDALE, IL 60521
(41.80815576500049, -87.91499550899965)"
"7900027","799","KATHERINE LEGGE MEMORIAL PARK","YES","5901 S COUNTY LINE RD ","HINSDALE","60521","5901 S COUNTY LINE RD
HINSDALE, IL 60521
(41.782359905000476, -87.91669601099966)"
"7900028","727","PLEASANTVIEW FIRE DEPARTMENT","YES","1970 W PLAINFIELD RD ","LA GRANGE HIGHLANDS","60525","1970 W PLAINFIELD RD
LA GRANGE HIGHLANDS, IL 60525
(41.78037896400048, -87.89451943799969)"
"7900029","819","VILLAGE OF JUSTICE","YES","7800  ARCHER RD ","JUSTICE","60458","7800 ARCHER RD
JUSTICE, IL 60458
(41.74907551300049, -87.83947540099967)"
"7900030","729","VILLAGE OF MC COOK","YES","5000  GLENCOE AVE ","MC COOK","60525","5000 GLENCOE AVE
MC COOK, IL 60525
(41.8006703370005, -87.83257185699966)"
"7900031","774","VILLAGE OF INDIAN HEAD PARK","YES","201  ACACIA DR ","INDIAN HEAD PARK","60525","201 ACACIA DR
INDIAN HEAD PARK, IL 60525
(41.771548580000456, -87.89472222699965)"
"7900032","731","BEDFORD COMMUNITY BUILDING","YES","6700 S 78TH AVE ","BEDFORD PARK","60501","6700 S 78TH AVE
BEDFORD PARK, IL 60501
(41.770950564000486, -87.81526250499968)"
"7900033","732","E S D A","NO","6839  GARDEN LN ","BRIDGEVIEW","60455","6839 GARDEN LN
BRIDGEVIEW, IL 60455
(41.766615713000476, -87.81906690199969)"
"7900034","4355","STEEPLE HILL CHRISTIAN CHURCH","YES","9000 W 87TH ST ","HICKORY HILLS","60457","9000 W 87TH ST
HICKORY HILLS, IL 60457
(41.73268466000047, -87.84356870799968)"
"7900035","819","VILLAGE OF JUSTICE","YES","7800  ARCHER RD ","JUSTICE","60458","7800 ARCHER RD
JUSTICE, IL 60458
(41.74907551300049, -87.83947540099967)"
"7900036","4166","CHICAGO MARRIOTT SOUTHWEST","YES","1200  BURR RIDGE PKWY ","BURR RIDGE","60527","1200 BURR RIDGE PKWY
BURR RIDGE, IL 60527
(41.75541775500045, -87.91101354799969)"
"7900037","4285","ST JOHNS CHURCH","YES","4500  PRESCOTT AVE ","LYONS","60534","4500 PRESCOTT AVE
LYONS, IL 60534
(41.80959334300047, -87.81928100899967)"
"7900038","817","ST FABIAN CHURCH","YES","7450 W 83RD ST ","BRIDGEVIEW","60455","7450 W 83RD ST
BRIDGEVIEW, IL 60455
(41.74067730000047, -87.80559084099968)"
"7900039","738","FIRST CONGREGATION CHURCH OF WESTERN SPRINGS","YES","1106  CHESTNUT ST ","WESTERN SPRINGS","60558","1106 CHESTNUT ST
WESTERN SPRINGS, IL 60558
(41.8123559550005, -87.90277343399964)"
"7900040","739","WESTERN SPRINGS RECREATION CENTER","YES","1500  WALKER ST ","WESTERN SPRINGS","60558","1500 WALKER ST
WESTERN SPRINGS, IL 60558
(41.808350987000495, -87.90886831299969)"
"7900041","795","TRINITY LUTHERAN CHURCH","YES","11500  GERMAN CHURCH RD ","BURR RIDGE","60527","11500 GERMAN CHURCH RD
BURR RIDGE, IL 60527
(41.73873731500049, -87.90376013499969)"
"7900042","727","PLEASANTVIEW FIRE DEPARTMENT","YES","1970 W PLAINFIELD RD ","LA GRANGE HIGHLANDS","60525","1970 W PLAINFIELD RD
LA GRANGE HIGHLANDS, IL 60525
(41.78037896400048, -87.89451943799969)"
"7900043","742","ST JOHNS LUTHERAN CHURCH","YES","505 S PARK RD ","LA GRANGE","60525","505 S PARK RD
LA GRANGE, IL 60525
(41.80467195800048, -87.88047358799969)"
"7900044","743","FOREST HILLS SCHOOL","YES","5020  CENTRAL AVE ","WESTERN SPRINGS","60558","5020 CENTRAL AVE
WESTERN SPRINGS, IL 60558
(41.79834397500048, -87.90464449299964)"
"7900045","2831","ST BARBARA PARISH CENTER","NO","4015  PRAIRIE AVE ","BROOKFIELD","60513","4015 PRAIRIE AVE
BROOKFIELD, IL 60513
(41.81798841700049, -87.84377510499968)"
"7900046","752","PLEASANT DALE PARK DISTRICT","YES","7425  WOLF RD ","BURR RIDGE","60527","7425 WOLF RD
BURR RIDGE, IL 60527
(41.75473561600046, -87.89636662699968)"
"7900047","766","CORRAL AT LTS HIGH SCHOOL","YES","4900  WILLOW SPRINGS RD ","WESTERN SPRINGS","60558","4900 WILLOW SPRINGS RD
WESTERN SPRINGS, IL 60558
(41.80090486100045, -87.88869211199966)"
"7900048","3777","LYLE SCHOOL","YES","7801 W 75TH ST ","BRIDGEVIEW","60455","7801 W 75TH ST
BRIDGEVIEW, IL 60455
(41.75504529700049, -87.81465026999967)"
"7900049","748","WILLOW SPRINGS COMMUNITY CENTER","YES","8156  ARCHER AVE ","WILLOW SPRINGS","60480","8156 ARCHER AVE
WILLOW SPRINGS, IL 60480
(41.741858627000454, -87.85882853899966)"
"7900050","749","SEVENTH AVENUE SCHOOL","YES","701 S 7TH AVE ","LA GRANGE","60525","701 S 7TH AVE
LA GRANGE, IL 60525
(41.80139274700048, -87.86661794799966)"
"7900051","819","VILLAGE OF JUSTICE","YES","7800  ARCHER RD ","JUSTICE","60458","7800 ARCHER RD
JUSTICE, IL 60458
(41.74907551300049, -87.83947540099967)"
"7900052","800","BRAINARD AVENUE BAPTIST CHURCH","YES","6251 S BRAINARD AVE ","COUNTRYSIDE","60525","6251 S BRAINARD AVE
COUNTRYSIDE, IL 60525
(41.77640751700045, -87.87779152899964)"
"7900053","752","PLEASANT DALE PARK DISTRICT","YES","7425  WOLF RD ","BURR RIDGE","60527","7425 WOLF RD
BURR RIDGE, IL 60527
(41.75473561600046, -87.89636662699968)"
"7900054","777","LAGRANGE HIGHLANDS SCHOOL DISTRICT 106 OFFICE","YES","1750 W PLAINFIELD RD ","LA GRANGE","60525","1750 W PLAINFIELD RD
LA GRANGE, IL 60525
(41.78188601700049, -87.89148735299966)"
"7900055","2686","CHRISTIAN REFORMED CHURCH","YES","5140  WOLF RD ","WESTERN SPRINGS","60558","5140 WOLF RD
WESTERN SPRINGS, IL 60558
(41.7957993870005, -87.89805740799966)"
"7900056","755","WALSH SCHOOL","YES","5640 S 75TH AVE ","SUMMIT","60501","5640 S 75TH AVE
SUMMIT, IL 60501
(41.78875675000046, -87.80865868799964)"
"7900057","756","SUMMIT MUNICIPAL CENTER","YES","7321 W 59TH ST ","SUMMIT","60501","7321 W 59TH ST
SUMMIT, IL 60501
(41.78451083500045, -87.80415698499968)"
"7900058","778","GEORGE T WILKINS JUNIOR HIGH SCHOOL","YES","8001 S 82ND AVE ","JUSTICE","60458","8001 S 82ND AVE
JUSTICE, IL 60458
(41.74567463800048, -87.82386942899967)"
"7900059","4315","VILLAGE OF LYONS","YES","4200  LAWNDALE AVE ","LYONS","60534","4200 LAWNDALE AVE
LYONS, IL 60534
(41.81513886400046, -87.82574988099964)"
"7900060","763","ARGO COMMUNITY HIGH SCHOOL","YES","7329 W 63RD ST ","SUMMIT","60501","7329 W 63RD ST
SUMMIT, IL 60501
(41.77719985300047, -87.80409377099966)"
"7900061","791","THE ACACIA ASSOCIATION","YES","111  CASCADE DR ","INDIAN HEAD PARK","60525","111 CASCADE DR
INDIAN HEAD PARK, IL 60525
(41.7726914480005, -87.89173972599968)"
"7900062","4166","CHICAGO MARRIOTT SOUTHWEST","YES","1200  BURR RIDGE PKWY ","BURR RIDGE","60527","1200 BURR RIDGE PKWY
BURR RIDGE, IL 60527
(41.75541775500045, -87.91101354799969)"
"7900063","795","TRINITY LUTHERAN CHURCH","YES","11500  GERMAN CHURCH RD ","BURR RIDGE","60527","11500 GERMAN CHURCH RD
BURR RIDGE, IL 60527
(41.73873731500049, -87.90376013499969)"
"7900064","4285","ST JOHNS CHURCH","YES","4500  PRESCOTT AVE ","LYONS","60534","4500 PRESCOTT AVE
LYONS, IL 60534
(41.80959334300047, -87.81928100899967)"
"7900065","784","VILLAGE OF BRIDGEVIEW","YES","7500 S OKETO AVE ","BRIDGEVIEW","60455","7500 S OKETO AVE
BRIDGEVIEW, IL 60455
(41.7550127450005, -87.80484271399968)"
"7900066","702","LINCOLN SCHOOL","YES","4300  GROVE AVE ","BROOKFIELD","60513","4300 GROVE AVE
BROOKFIELD, IL 60513
(41.812820581000494, -87.84144864699965)"
"7900067","790","BROOKFIELD FIRE DEPARTMENT","YES","9001  SHIELDS AVE ","BROOKFIELD","60513","9001 SHIELDS AVE
BROOKFIELD, IL 60513
(41.81279322500046, -87.84642739299966)"
"7900068","789","IDEAL SCHOOL","YES","9901 W 58TH ST ","COUNTRYSIDE","60525","9901 W 58TH ST
COUNTRYSIDE, IL 60525
(41.784994044000484, -87.86686399099966)"
"7900069","779","ST JAMES LUTHERAN CHURCH","YES","5129  WOLF RD ","WESTERN SPRINGS","60558","5129 WOLF RD
WESTERN SPRINGS, IL 60558
(41.79661183100046, -87.89801303599967)"
"7900070","4210","WILLOW HILL APARTMENTS","YES","8712 S 87TH TER ","JUSTICE","60458","8712 S 87TH TER
JUSTICE, IL 60458
(41.73540205500046, -87.83642058199968)"
"7900071","770","STERLING ESTATES CLUBHOUSE","YES","9300 W 79TH ST ","JUSTICE","60458","9300 W 79TH ST
JUSTICE, IL 60458
(41.74726561300048, -87.85017472799967)"
"7900072","771","SPRING AVENUE SCHOOL","YES","1001 S SPRING AVE ","LA GRANGE","60525","1001 S SPRING AVE
LA GRANGE, IL 60525
(41.79573460200049, -87.87496464299966)"
"7900073","796","WILSHIRE GREEN ASSOCIATION","YES","115  ACACIA DR ","INDIAN HEAD PARK","60525","115 ACACIA DR
INDIAN HEAD PARK, IL 60525
(41.771409039000446, -87.89296201899964)"
"7900074","776","ROBERTS PARK FIRE DEPARTMENT","YES","8611 S ROBERTS RD ","JUSTICE","60458","8611 S ROBERTS RD
JUSTICE, IL 60458
(41.734695168000485, -87.81856349699967)"
"7900075","785","BRIDGEVIEW COMMUNITY CENTER","YES","7900 S OKETO AVE ","BRIDGEVIEW","60455","7900 S OKETO AVE
BRIDGEVIEW, IL 60455
(41.7476612910005, -87.80457118399966)"
"7900076","792","VILLAGE OF HODGKINS","YES","8990  LYONS ST ","HODGKINS","60525","8990 LYONS ST
HODGKINS, IL 60525
(41.77191258500045, -87.85609015299968)"
"7900077","776","ROBERTS PARK FIRE DEPARTMENT","YES","8611 S ROBERTS RD ","JUSTICE","60458","8611 S ROBERTS RD
JUSTICE, IL 60458
(41.734695168000485, -87.81856349699967)"
"7900078","2567","HOPE LUTHERAN CHURCH","YES","6455  JOLIET RD ","COUNTRYSIDE","60525","6455 JOLIET RD
COUNTRYSIDE, IL 60525
(41.772106169000494, -87.88266177099968)"
"8000001","3668","GEMINI JUNIOR HIGH SCHOOL","YES","8955 N GREENWOOD AVE ","NILES","60714","8955 N GREENWOOD AVE
NILES, IL 60714
(42.04278280200049, -87.84047346999967)"
"8000002","821","COURTLAND SQUARE CONDOMINIUMS","YES","8909  DAVID PL ","DES PLAINES","60016","8909 DAVID PL
DES PLAINES, IL 60016
(42.0561004970005, -87.84717732199965)"
"8000003","3181","RIVER RAND BOWL","YES","191 S DES PLAINES RIVER RD ","DES PLAINES","60016","191 S DES PLAINES RIVER RD
DES PLAINES, IL 60016
(42.04969874700049, -87.88644280999966)"
"8000004","933","CHIPPEWA SCHOOL","YES","123  8TH AVE ","DES PLAINES","60016","123 8TH AVE
DES PLAINES, IL 60016
(42.05429825700048, -87.90896799399968)"
"8000005","961","TERRACE SQUARE CONDOMINIUMS","YES","9743 N DEE RD ","NILES","60714","9743 N DEE RD
NILES, IL 60714
(42.05626293300048, -87.85492041099968)"
"8000006","825","WEST PARK FIELDHOUSE","YES","651 S WOLF RD ","DES PLAINES","60018","651 S WOLF RD
DES PLAINES, IL 60018
(42.04086349000045, -87.91004058499965)"
"8000007","3341","LEE MANOR HEALTH CARE","YES","1301  LEE ST ","DES PLAINES","60018","1301 LEE ST
DES PLAINES, IL 60018
(42.02930007900045, -87.8943735639997)"
"8000008","3722","OAKTON ARMS","YES","1665  OAKTON PL ","DES PLAINES","60018","1665 OAKTON PL
DES PLAINES, IL 60018
(42.02203033300049, -87.89786382599965)"
"8000009","2580","CIVIC CENTER","YES","1420  MINER ST ","DES PLAINES","60016","1420 MINER ST
DES PLAINES, IL 60016
(42.04211108800047, -87.88864604499969)"
"8000010","830","FIRST CONGREGATIONAL CHURCH","YES","766  GRACELAND AVE ","DES PLAINES","60016","766 GRACELAND AVE
DES PLAINES, IL 60016
(42.03895813800045, -87.89185631499964)"
"8000011","3342","THE HERITAGE","YES","800 S DES PLAINES RIVER RD ","DES PLAINES","60016","800 S DES PLAINES RIVER RD
DES PLAINES, IL 60016
(42.03891362100046, -87.88328278499966)"
"8000012","831","CENTRAL SCHOOL","YES","1526  THACKER ST ","DES PLAINES","60016","1526 THACKER ST
DES PLAINES, IL 60016
(42.037346726000465, -87.88628088899969)"
"8000013","832","ST JOHN THE BAPTIST GREEK ORTHODOX CHURCH","YES","2350 E DEMPSTER ST ","DES PLAINES","60016","2350 E DEMPSTER ST
DES PLAINES, IL 60016
(42.039164737000476, -87.86514293899967)"
"8000014","3486","CHRIST CHURCH","YES","1492  HENRY AVE ","DES PLAINES","60016","1492 HENRY AVE
DES PLAINES, IL 60016
(42.03333856400047, -87.88689316099965)"
"8000015","926","ST MARY'S KNANAYA CATHOLIC CHURCH","YES","7800  LYONS ST ","MORTON GROVE","60053","7800 LYONS ST
MORTON GROVE, IL 60053
(42.04953760500047, -87.82112070399967)"
"8000016","3486","CHRIST CHURCH","YES","1492  HENRY AVE ","DES PLAINES","60016","1492 HENRY AVE
DES PLAINES, IL 60016
(42.03333856400047, -87.88689316099965)"
"8000017","854","SOUTH SCHOOL","YES","1535  EVERETT AVE ","DES PLAINES","60016","1535 EVERETT AVE
DES PLAINES, IL 60016
(42.020508374000485, -87.88608159499967)"
"8000018","854","SOUTH SCHOOL","YES","1535  EVERETT AVE ","DES PLAINES","60016","1535 EVERETT AVE
DES PLAINES, IL 60016
(42.020508374000485, -87.88608159499967)"
"8000019","933","CHIPPEWA SCHOOL","YES","123  8TH AVE ","DES PLAINES","60016","123 8TH AVE
DES PLAINES, IL 60016
(42.05429825700048, -87.90896799399968)"
"8000020","3186","PARK RIDGE PRESBYTERIAN CHURCH","YES","1300 W CRESCENT AVE ","PARK RIDGE","60068","1300 W CRESCENT AVE
PARK RIDGE, IL 60068
(41.995040437000455, -87.82995755299964)"
"8000021","870","GEORGE WASHINGTON SCHOOL","YES","1500  STEWART AVE ","PARK RIDGE","60068","1500 STEWART AVE
PARK RIDGE, IL 60068
(42.00531606800047, -87.84569034299966)"
"8000022","841","LINCOLN MIDDLE SCHOOL","YES","200 S LINCOLN AVE ","PARK RIDGE","60068","200 S LINCOLN AVE
PARK RIDGE, IL 60068
(42.00848104500045, -87.84316930399967)"
"8000023","961","TERRACE SQUARE CONDOMINIUMS","YES","9743 N DEE RD ","NILES","60714","9743 N DEE RD
NILES, IL 60714
(42.05626293300048, -87.85492041099968)"
"8000024","873","ROOSEVELT SCHOOL","YES","1001 S FAIRVIEW AVE ","PARK RIDGE","60068","1001 S FAIRVIEW AVE
PARK RIDGE, IL 60068
(41.998714803000496, -87.83429142399967)"
"8000025","845","PARK RIDGE CITY HALL","YES","505  BUTLER PL ","PARK RIDGE","60068","505 BUTLER PL
PARK RIDGE, IL 60068
(42.00858825600045, -87.83037587899969)"
"8000026","833","HENRICH HOUSE","YES","1301  ASHLAND AVE ","DES PLAINES","60016","1301 ASHLAND AVE
DES PLAINES, IL 60016
(42.03619897800047, -87.89183422899964)"
"8000027","845","PARK RIDGE CITY HALL","YES","505  BUTLER PL ","PARK RIDGE","60068","505 BUTLER PL
PARK RIDGE, IL 60068
(42.00858825600045, -87.83037587899969)"
"8000028","964","FELDMAN RECREATION CENTER","YES","8800 W KATHY LN ","NILES","60714","8800 W KATHY LN
NILES, IL 60714
(42.05168607100046, -87.84542028599964)"
"8000029","968","ST ANDREWS LUTHERAN CHURCH AND SCHOOL","YES","260 N NORTHWEST HWY ","PARK RIDGE","60068","260 N NORTHWEST HWY
PARK RIDGE, IL 60068
(42.01423495000046, -87.83428286799966)"
"8000030","2581","FIELD SCHOOL","YES","707  WISNER ST ","PARK RIDGE","60068","707 WISNER ST
PARK RIDGE, IL 60068
(42.02017506100049, -87.82460347899968)"
"8000031","2585","WASHINGTON SCHOOL","YES","2710  GOLF RD ","GLENVIEW","60025","2710 GOLF RD
GLENVIEW, IL 60025
(42.054950128000485, -87.82370812799968)"
"8000032","841","LINCOLN MIDDLE SCHOOL","YES","200 S LINCOLN AVE ","PARK RIDGE","60068","200 S LINCOLN AVE
PARK RIDGE, IL 60068
(42.00848104500045, -87.84316930399967)"
"8000033","964","FELDMAN RECREATION CENTER","YES","8800 W KATHY LN ","NILES","60714","8800 W KATHY LN
NILES, IL 60714
(42.05168607100046, -87.84542028599964)"
"8000034","2580","CIVIC CENTER","YES","1420  MINER ST ","DES PLAINES","60016","1420 MINER ST
DES PLAINES, IL 60016
(42.04211108800047, -87.88864604499969)"
"8000035","4530","PRAIRIE LAKES COMMUNITY CENTER","YES","515 E THACKER ST ","DES PLAINES","60016","515 E THACKER ST
DES PLAINES, IL 60016
(42.03785241300045, -87.91184794899965)"
"8000036","951","GEORGE B CARPENTER ELEMENTARY SCHOOL","YES","300 N HAMLIN AVE ","PARK RIDGE","60068","300 N HAMLIN AVE
PARK RIDGE, IL 60068
(42.01433086700047, -87.85041451599966)"
"8000037","856","MAINE SOUTH HIGH SCHOOL","YES","1111 S DEE RD ","PARK RIDGE","60068","1111 S DEE RD
PARK RIDGE, IL 60068
(42.028339076000464, -87.85513375899967)"
"8000038","857","TERRACE SCHOOL","YES","735 S WESTGATE RD ","DES PLAINES","60016","735 S WESTGATE RD
DES PLAINES, IL 60016
(42.0388727830005, -87.91855878599966)"
"8000039","858","OAKTON MANOR FIELDHOUSE","YES","8100 N OZARK AVE ","NILES","60714","8100 N OZARK AVE
NILES, IL 60714
(42.02795925100048, -87.81992557999968)"
"8000040","926","ST MARY'S KNANAYA CATHOLIC CHURCH","YES","7800  LYONS ST ","MORTON GROVE","60053","7800 LYONS ST
MORTON GROVE, IL 60053
(42.04953760500047, -87.82112070399967)"
"8000041","947","ORCHARD PLACE SCHOOL","YES","2727  MAPLE ST ","DES PLAINES","60016","2727 MAPLE ST
DES PLAINES, IL 60016
(42.00411078600047, -87.87958254099965)"
"8000042","963","REDEEMER LUTHERAN CHURCH","YES","1006  GILLICK ST ","PARK RIDGE","60068","1006 GILLICK ST
PARK RIDGE, IL 60068
(42.0010249820005, -87.83774829399965)"
"8000043","2581","FIELD SCHOOL","YES","707  WISNER ST ","PARK RIDGE","60068","707 WISNER ST
PARK RIDGE, IL 60068
(42.02017506100049, -87.82460347899968)"
"8000044","4480","JOHNS PARK","YES","2101  CENTRAL RD ","GLENVIEW","60025","2101 CENTRAL RD
GLENVIEW, IL 60025
(42.065591837000454, -87.81119976599967)"
"8000045","832","ST JOHN THE BAPTIST GREEK ORTHODOX CHURCH","YES","2350 E DEMPSTER ST ","DES PLAINES","60016","2350 E DEMPSTER ST
DES PLAINES, IL 60016
(42.039164737000476, -87.86514293899967)"
"8000046","3251","EMERSON SCHOOL","YES","8101 N CUMBERLAND AVE ","NILES","60714","8101 N CUMBERLAND AVE
NILES, IL 60714
(42.02769737000045, -87.83573209099967)"
"8000047","866","LEISURE CENTER","YES","2222  BIRCH ST ","DES PLAINES","60018","2222 BIRCH ST
DES PLAINES, IL 60018
(42.01183919300047, -87.87767497299967)"
"8000048","4425","BRIDGE COMMUNITY CHURCH","YES","946 E THACKER ST ","DES PLAINES","60016","946 E THACKER ST
DES PLAINES, IL 60016
(42.03832820700046, -87.90075144299965)"
"8000049","947","ORCHARD PLACE SCHOOL","YES","2727  MAPLE ST ","DES PLAINES","60016","2727 MAPLE ST
DES PLAINES, IL 60016
(42.00411078600047, -87.87958254099965)"
"8000050","839","PUBLIC WORKS SERVICE CENTER","YES","400  BUSSE HWY ","PARK RIDGE","60068","400 BUSSE HWY
PARK RIDGE, IL 60068
(42.01539345000049, -87.83979291899965)"
"8000051","870","GEORGE WASHINGTON SCHOOL","YES","1500  STEWART AVE ","PARK RIDGE","60068","1500 STEWART AVE
PARK RIDGE, IL 60068
(42.00531606800047, -87.84569034299966)"
"8000052","871","MANOR PARK FIELDHOUSE","YES","200  LINCOLN ST ","GLENVIEW","60026","200 LINCOLN ST
GLENVIEW, IL 60026
(42.05888385700047, -87.80843471699967)"
"8000053","917","ARNDT PARK FIELDHOUSE","YES","1990  WHITE ST ","DES PLAINES","60018","1990 WHITE ST
DES PLAINES, IL 60018
(42.01716895600049, -87.88445732699967)"
"8000054","873","ROOSEVELT SCHOOL","YES","1001 S FAIRVIEW AVE ","PARK RIDGE","60068","1001 S FAIRVIEW AVE
PARK RIDGE, IL 60068
(41.998714803000496, -87.83429142399967)"
"8000055","943","GRENNAN HEIGHTS PARK","YES","8255 N OKETO AVE ","NILES","60714","8255 N OKETO AVE
NILES, IL 60714
(42.03072488200047, -87.81124528999965)"
"8000056","954","LAKE PARK FIELDHOUSE","YES","1175  HOWARD AVE ","DES PLAINES","60018","1175 HOWARD AVE
DES PLAINES, IL 60018
(42.01656947700047, -87.89592960399966)"
"8000057","964","FELDMAN RECREATION CENTER","YES","8800 W KATHY LN ","NILES","60714","8800 W KATHY LN
NILES, IL 60714
(42.05168607100046, -87.84542028599964)"
"8000058","970","JEFFERSON SCHOOL","YES","8200  GREENDALE AVE ","NILES","60714","8200 GREENDALE AVE
NILES, IL 60714
(42.02692782200046, -87.83127332899966)"
"8000059","4342","OASIS FUN CENTER","YES","7877 N MILWAUKEE AVE ","NILES","60714","7877 N MILWAUKEE AVE
NILES, IL 60714
(42.02403454200049, -87.81212526999968)"
"8000060","941","BENJAMIN FRANKLIN SCHOOL","YES","2401  MANOR LN ","PARK RIDGE","60068","2401 MANOR LN
PARK RIDGE, IL 60068
(42.03215843400045, -87.85730011099969)"
"8000061","880","TRINITY LUTHERAN CHURCH","YES","675 E ALGONQUIN RD ","DES PLAINES","60016","675 E ALGONQUIN RD
DES PLAINES, IL 60016
(42.030730666000466, -87.90722710799969)"
"8000062","926","ST MARY'S KNANAYA CATHOLIC CHURCH","YES","7800  LYONS ST ","MORTON GROVE","60053","7800 LYONS ST
MORTON GROVE, IL 60053
(42.04953760500047, -87.82112070399967)"
"8000063","903","EMMA MELZER SCHOOL","YES","9400  ORIOLE AVE ","MORTON GROVE","60053","9400 ORIOLE AVE
MORTON GROVE, IL 60053
(42.05213274100049, -87.81585979199969)"
"8000064","936","UNITY NORTHWEST CHURCH","YES","259 E CENTRAL RD ","DES PLAINES","60016","259 E CENTRAL RD
DES PLAINES, IL 60016
(42.066143138000484, -87.91744109299964)"
"8000065","847","OAKTON RINK","YES","2800  OAKTON ST ","PARK RIDGE","60068","2800 OAKTON ST
PARK RIDGE, IL 60068
(42.0247803420005, -87.86181082699966)"
"8000066","885","ROSEMONT SENIOR RECREATION BUILDING","YES","6336  KIRSCHOFF ST ","ROSEMONT","60018","6336 KIRSCHOFF ST
ROSEMONT, IL 60018
(41.9940268360005, -87.87825553099964)"
"8000067","892","MAINE PARK LEISURE CENTER","YES","2701 W SIBLEY ST ","PARK RIDGE","60068","2701 W SIBLEY ST
PARK RIDGE, IL 60068
(42.01754019100048, -87.86020856999966)"
"8000068","945","MAINE WEST HIGH SCHOOL","YES","1755 S WOLF RD ","DES PLAINES","60018","1755 S WOLF RD
DES PLAINES, IL 60018
(42.020775321000485, -87.90895309799964)"
"8000069","922","RUGEN PARK FIELDHOUSE","YES","2941  HARRISON ST ","GLENVIEW","60025","2941 HARRISON ST
GLENVIEW, IL 60025
(42.06200575300045, -87.83102845799965)"
"8000070","3668","GEMINI JUNIOR HIGH SCHOOL","YES","8955 N GREENWOOD AVE ","NILES","60714","8955 N GREENWOOD AVE
NILES, IL 60714
(42.04278280200049, -87.84047346999967)"
"8000071","956","OKETO PARK FIELDHOUSE","YES","8950  OKETO AVE ","MORTON GROVE","60053","8950 OKETO AVE
MORTON GROVE, IL 60053
(42.0431853770005, -87.81062193299965)"
"8000072","970","JEFFERSON SCHOOL","YES","8200  GREENDALE AVE ","NILES","60714","8200 GREENDALE AVE
NILES, IL 60714
(42.02692782200046, -87.83127332899966)"
"8000073","3668","GEMINI JUNIOR HIGH SCHOOL","YES","8955 N GREENWOOD AVE ","NILES","60714","8955 N GREENWOOD AVE
NILES, IL 60714
(42.04278280200049, -87.84047346999967)"
"8000074","2585","WASHINGTON SCHOOL","YES","2710  GOLF RD ","GLENVIEW","60025","2710 GOLF RD
GLENVIEW, IL 60025
(42.054950128000485, -87.82370812799968)"
"8000075","943","GRENNAN HEIGHTS PARK","YES","8255 N OKETO AVE ","NILES","60714","8255 N OKETO AVE
NILES, IL 60714
(42.03072488200047, -87.81124528999965)"
"8000076","895","SPRINGMAN JUNIOR HIGH SCHOOL","YES","2701  CENTRAL RD ","GLENVIEW","60025","2701 CENTRAL RD
GLENVIEW, IL 60025
(42.06567670400045, -87.82532462699965)"
"8000077","936","UNITY NORTHWEST CHURCH","YES","259 E CENTRAL RD ","DES PLAINES","60016","259 E CENTRAL RD
DES PLAINES, IL 60016
(42.066143138000484, -87.91744109299964)"
"8000078","925","THE PARK AT GOLF MILL","YES","8975 W GOLF RD ","NILES","60714","8975 W GOLF RD
NILES, IL 60714
(42.0542631130005, -87.85000840899966)"
"8000079","3722","OAKTON ARMS","YES","1665  OAKTON PL ","DES PLAINES","60018","1665 OAKTON PL
DES PLAINES, IL 60018
(42.02203033300049, -87.89786382599965)"
"8000080","938","BRISTOL COURT CONDOMINIUMS","YES","400  THAMES PKY ","PARK RIDGE","60068","400 THAMES PKY
PARK RIDGE, IL 60068
(42.006210947000454, -87.85884577999968)"
