"recordid","name","url","ispublic","u_id","date","visits","visit_changes_since_previous","downloads","download_changes_since","derived_view","parent_uid","domain","type","description","creation_date","last_update_date_data","category","keywords","owner","owner_uid","contact_email","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values","department","public_dataset_contact","results_area","data_steward_email"
"s6wv-8tqc_20190601","View based on Business License","https://chattanooga-internal.data.socrata.com/d/s6wv-8tqc","No","s6wv-8tqc","2019-06-01T00:00:00.000","7","0","0","0","true","e7fw-jj5v","chattanooga-internal.data.socrata.com","filter",,"2019-04-24T14:58:00.000","2019-05-31T21:51:00.000","Economy",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/s6wv-8tqc.json","official",,,,,,,
"sbru-eezc_20190601","Streets","https://chattanooga-internal.data.socrata.com/d/sbru-eezc","No","sbru-eezc","2019-06-01T00:00:00.000","11","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Streets in the Chattanooga city limits","2019-04-10T13:17:00.000","2019-05-31T22:35:00.000","Transportation","street,road,gis","ODEXTRACT","nfms-ud8q","rwedell@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/sbru-eezc.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"sdty-tk2d_20190601","Number of Violations Founds","https://chattanooga-internal.data.socrata.com/d/sdty-tk2d","No","sdty-tk2d","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-11T09:51:00.000","2019-04-11T09:51:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/sdty-tk2d.json","official",,,,,,,
"sgh7-zxti_20190601","Percent of City Court Code Violations Non-Compliant","https://chattanooga-internal.data.socrata.com/d/sgh7-zxti","No","sgh7-zxti","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-12T09:24:00.000","2019-04-12T09:24:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/sgh7-zxti.json","official",,,,,,,
"sgt5-wfwk_20190601","View based on Fire Incidents Detailed","https://chattanooga-internal.data.socrata.com/d/sgt5-wfwk","No","sgt5-wfwk","2019-06-01T00:00:00.000","4","0","0","0","true","3pmf-yeyr","chattanooga-internal.data.socrata.com","filter",,"2019-02-26T14:45:00.000","2019-05-31T20:13:00.000","Fire",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/sgt5-wfwk.json","official",,,,,,,
"shx6-upte_20190601","Popular Assets by Views","https://chattanooga-internal.data.socrata.com/d/shx6-upte","No","shx6-upte","2019-06-01T00:00:00.000","7","1","0","0","true","cged-2r5q","chattanooga-internal.data.socrata.com","chart","Shows asset views and downloads over time.","2019-05-30T16:24:00.000","2019-05-31T15:55:00.000",,,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/shx6-upte.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"si7b-v7a4_20190601","YFD Center Visits","https://chattanooga-internal.data.socrata.com/d/si7b-v7a4","No","si7b-v7a4","2019-06-01T00:00:00.000","31","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset","Visits to YFD centers.","2019-03-18T15:04:00.000","2019-04-18T08:31:00.000","Recreation","yfd","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/si7b-v7a4.json","official","Ryan Wedell","Internal - Shared with all city employees","Daily","Youth and Family Development","opendata@chattanooga.gov","Smarter Students Stronger Families","rwedell@chattanooga.gov"
"snq3-3zj3_20190601","View based on Waze-O-Meter","https://chattanooga-internal.data.socrata.com/d/snq3-3zj3","No","snq3-3zj3","2019-06-01T00:00:00.000","4",,"0",,"true","39em-y5hb","chattanooga-internal.data.socrata.com","filter",,"2019-05-31T13:46:00.000","2019-06-01T10:41:00.000","Transportation",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/snq3-3zj3.json","official",,,,,,,
"spfe-kw2d_20190601","Safer Streets","https://chattanooga-internal.data.socrata.com/d/spfe-kw2d","No","spfe-kw2d","2019-06-01T00:00:00.000","84","20","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-14T12:23:00.000","2019-05-14T12:23:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/spfe-kw2d.json","official",,,,,,,
"sqw8-rk8g_20190601","Fire Public Education","https://chattanooga-internal.data.socrata.com/d/sqw8-rk8g","No","sqw8-rk8g","2019-06-01T00:00:00.000","10","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Public education events held by CFD.","2019-05-22T13:14:00.000","2019-06-01T00:05:00.000","Public Safety","fire,public education,education,event","ODEXTRACT","nfms-ud8q","rwedell@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/sqw8-rk8g.json","official","Ryan Wedell","Internal - Shared with all city employees","Daily","Fire","opendata@chattanooga.gov","Safer Streets","rwedell@chattanooga.gov"
"srcb-znrc_20190601","Medical Past 30 Days","https://chattanooga-internal.data.socrata.com/d/srcb-znrc","No","srcb-znrc","2019-06-01T00:00:00.000","4","0","0","0","true","38wp-yztm","chattanooga-internal.data.socrata.com","map","Vehicle incidents recorded in Chattanooga, TN since 2018. Location information for incidents remains unchanged from the source data.","2019-05-09T13:36:00.000","2019-05-31T20:21:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/srcb-znrc.json","official",,,"Daily","Police","opendata@chattanooga.gov","Safer Streets",
"srm5-m2qt_20190601","2018 Post Demo Inspection","https://chattanooga-internal.data.socrata.com/d/srm5-m2qt","No","srm5-m2qt","2019-06-01T00:00:00.000","3","0","0","0","true","mxyz-b22d","chattanooga-internal.data.socrata.com","chart","Code enforcement activity data","2019-03-22T11:46:00.000","2019-05-31T22:01:00.000","Economy",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/srm5-m2qt.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods",
"sth3-79ss_20190601","category_tiles-3","https://chattanooga-internal.data.socrata.com/d/sth3-79ss","No","sth3-79ss","2019-06-01T00:00:00.000","7","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Template Dataset: category_tiles","2019-02-14T12:46:00.000","2019-02-14T12:46:00.000",,,"Dominic Cicilio","n6dz-78i2",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/sth3-79ss.json","official",,,,,,,
"suet-6x5c_20190601","Arrests","https://chattanooga-internal.data.socrata.com/d/suet-6x5c","No","suet-6x5c","2019-06-01T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Chattanooga Police Arrest Data 2017 and 2018","2019-02-13T14:48:00.000","2019-02-13T15:08:00.000","Police",,"Katherine","khzw-fmwu",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/suet-6x5c.json","official",,,,,,,
"svk3-85e2_20190601","View based on 311 Service Requests","https://chattanooga-internal.data.socrata.com/d/svk3-85e2","No","svk3-85e2","2019-06-01T00:00:00.000","5","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","filter",,"2019-04-24T12:06:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/svk3-85e2.json","official",,,,,,,
"swh7-kvbp_20190601","Residential 3+ Unit Building and Land Disturbing","https://chattanooga-internal.data.socrata.com/d/swh7-kvbp","No","swh7-kvbp","2019-06-01T00:00:00.000","3","0","0","0","true","3uq3-wdfx","chattanooga-internal.data.socrata.com","filter",,"2019-03-07T10:37:00.000","2019-05-31T22:17:00.000","Economy",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/swh7-kvbp.json","official","socrata","Public - Ability to be shared with general public","Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy","socrata@chattanooga.gov"
"sxa6-c6x3_20190601","Census tracts 012400 & 001100 - Race","https://chattanooga-internal.data.socrata.com/d/sxa6-c6x3","Yes","sxa6-c6x3","2019-06-01T00:00:00.000","7","0","0","0","true","d7h5-3vgw","chattanooga-internal.data.socrata.com","chart","2017 tract population categorized by race. Data from ACS.","2019-05-06T16:07:00.000","2019-05-03T09:50:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/sxa6-c6x3.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"syxf-r9dw_20190601","2017 Tract Population - Age Simplified","https://chattanooga-internal.data.socrata.com/d/syxf-r9dw","Yes","syxf-r9dw","2019-06-01T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 generalized tract population categorized by age. Data from ACS.","2019-05-07T14:44:00.000","2019-05-07T14:48:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/syxf-r9dw.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"t2h7-uh2j_20190601","2017 Undergrad Population","https://chattanooga-internal.data.socrata.com/d/t2h7-uh2j","No","t2h7-uh2j","2019-06-01T00:00:00.000","2","0","3","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 undergrad population by census tract","2019-04-29T16:25:00.000","2019-04-29T16:29:00.000",,"census,population","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/t2h7-uh2j.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"t3wr-5ryw_20190601","Hamilton County Population Map - 2017","https://chattanooga-internal.data.socrata.com/d/t3wr-5ryw","Yes","t3wr-5ryw","2019-06-01T00:00:00.000","3","0","0","0","true","8n32-gy8t","chattanooga-internal.data.socrata.com","map",,"2019-04-16T11:45:00.000","2019-04-16T11:40:00.000",,,"socrata account","xh73-m9wd",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/t3wr-5ryw.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"t55z-qhqx_20190601","CWS Injuries","https://chattanooga-internal.data.socrata.com/d/t55z-qhqx","No","t55z-qhqx","2019-06-01T00:00:00.000","6","0","0","0","true","b397-fv6e","chattanooga-internal.data.socrata.com","filter",,"2019-04-25T14:45:00.000","2019-05-31T22:20:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/t55z-qhqx.json","official","socrata","Private Only - Shared with specific teams and individuals","Daily","Public Works","opendata@chattanooga.gov","High Performing Government","socrata@chattanooga.gov"
"t6mf-pvnc_20190601","All 311 Requests On Time Rate","https://chattanooga-internal.data.socrata.com/d/t6mf-pvnc","No","t6mf-pvnc","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-21T11:56:00.000","2019-05-21T11:56:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/t6mf-pvnc.json","official",,,,,,,
"u728-a5w4_20190601","YFD Center Visits by Month","https://chattanooga-internal.data.socrata.com/d/u728-a5w4","No","u728-a5w4","2019-06-01T00:00:00.000","10","0","0","0","true","si7b-v7a4","chattanooga-internal.data.socrata.com","chart","Visits to YFD centers.","2019-04-17T16:19:00.000","2019-04-18T08:31:00.000","Recreation",,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/u728-a5w4.json","official",,,"Daily","Youth and Family Development","opendata@chattanooga.gov","Smarter Students Stronger Families",
"t6r5-qxn6_20190601","Parcels - Owner Occupied","https://chattanooga-internal.data.socrata.com/d/t6r5-qxn6","No","t6r5-qxn6","2019-06-01T00:00:00.000","37","0","146","3","false",,"chattanooga-internal.data.socrata.com","dataset","Parcel data with owner occupied field added","2019-04-17T13:43:00.000","2019-05-31T22:06:00.000",,"parcel,owner,gis","ODEXTRACT","nfms-ud8q","rwedell@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/t6r5-qxn6.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"t78i-9e6c_20190601","TEST METADATA DATSET","https://chattanooga-internal.data.socrata.com/d/t78i-9e6c","No","t78i-9e6c","2019-06-01T00:00:00.000","9","4","4","0","false",,"chattanooga-internal.data.socrata.com","dataset","Use this to power metadata","2019-05-29T18:08:00.000","2019-05-29T18:12:00.000","Finance","the,best,stuff,ever","Chris De Sisto","ve7v-b5px",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/t78i-9e6c.json","official","Ryan Wedell","Internal - Shared with all city employees","Daily","Fire","opendata@chattanooga.gov","Safer Streets","ryan.weddell@chattanooga.gov"
"t8ph-y8y5_20190601","Asset Inventory","https://chattanooga-internal.data.socrata.com/d/t8ph-y8y5","No","t8ph-y8y5","2019-06-01T00:00:00.000","15","0","24","5","false",,"chattanooga-internal.data.socrata.com","dataset","This dataset is an inventory of the assets on the site. Here you can track the performance of data publishing, metadata maintenance, as well as present an overview of what data exists on the site.Note: This is only updated once per day.","2018-12-31T09:40:00.000","2019-05-31T10:42:00.000",,,"Socrata","yr49-udwp",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/t8ph-y8y5.json","official",,,,,,,
"tg4d-d5y8_20190601","Storm Water Performance","https://chattanooga-internal.data.socrata.com/d/tg4d-d5y8","No","tg4d-d5y8","2019-06-01T00:00:00.000","231","11","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-15T12:25:00.000","2019-05-15T12:25:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tg4d-d5y8.json","official",,,,,,,
"tm4p-s7d5_20190601","Injury On Duty Detail","https://chattanooga-internal.data.socrata.com/d/tm4p-s7d5","No","tm4p-s7d5","2019-06-01T00:00:00.000","38","0","6","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2019-02-12T16:00:00.000","2019-02-19T09:32:00.000",,,"Starla Benjamin","myh4-885x",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tm4p-s7d5.json","official",,,,,,,
"tmbq-wfee_20190601","View based on Fire Training - All Data","https://chattanooga-internal.data.socrata.com/d/tmbq-wfee","No","tmbq-wfee","2019-06-01T00:00:00.000","9","0","0","0","true","xch6-mfqb","chattanooga-internal.data.socrata.com","filter",,"2019-03-15T16:19:00.000","2019-05-31T22:31:00.000","Public Safety",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tmbq-wfee.json","official",,,,,,,
"tq68-9i2m_20190601","HR Test Set","https://chattanooga-internal.data.socrata.com/d/tq68-9i2m","No","tq68-9i2m","2019-06-01T00:00:00.000","38","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2019-04-29T15:26:00.000","2019-04-29T15:32:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tq68-9i2m.json","official","Socrata","Confidential - Not to be shared","Monthly","Human Resources","opendata@chattanooga.gov","High Performing Government","socrata@chattanooga.gov"
"tt2c-jxsb_20190601","Flood Zones","https://chattanooga-internal.data.socrata.com/d/tt2c-jxsb","No","tt2c-jxsb","2019-06-01T00:00:00.000","16","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Flood zones in the Chattanooga area","2019-03-20T12:29:00.000","2019-03-20T12:55:00.000",,"flood,zone,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tt2c-jxsb.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Public Works","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"tt32-2xqr_20190601","Waze Jams","https://chattanooga-internal.data.socrata.com/d/tt32-2xqr","No","tt32-2xqr","2019-06-01T00:00:00.000","100","19","14","4","false",,"chattanooga-internal.data.socrata.com","dataset","Jam data pulled in from Waze API.Review Waze terms of use before using. https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","2019-04-26T09:36:00.000","2019-06-01T10:41:00.000","Transportation","waze,jam","ODEXTRACT","nfms-ud8q",,"See Terms of Use","published",,,"waze","https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","https://chattanooga-internal.data.socrata.com/resource/tt32-2xqr.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Transportation","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"tttx-sud8_20190601","View based on Fire Training - All Data","https://chattanooga-internal.data.socrata.com/d/tttx-sud8","No","tttx-sud8","2019-06-01T00:00:00.000","4","0","1","0","true","xch6-mfqb","chattanooga-internal.data.socrata.com","filter",,"2019-03-15T11:04:00.000","2019-05-31T22:31:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tttx-sud8.json","official",,,,,,,
"txgj-69ny_20190601","wallpaper_banner","https://chattanooga-internal.data.socrata.com/d/txgj-69ny","No","txgj-69ny","2019-06-01T00:00:00.000","4","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Template Dataset: wallpaper_banner","2019-02-14T12:26:00.000","2019-02-14T12:26:00.000",,,"Dominic Cicilio","n6dz-78i2",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/txgj-69ny.json","official",,,,,,,
"tysx-mgzi_20190601","View based on HR Test Set","https://chattanooga-internal.data.socrata.com/d/tysx-mgzi","No","tysx-mgzi","2019-06-01T00:00:00.000","3","0","0","0","true","tq68-9i2m","chattanooga-internal.data.socrata.com","filter",,"2019-05-21T08:00:00.000","2019-04-29T15:32:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tysx-mgzi.json","official",,,,,,,
"tzfg-pdcg_20190601","Property Crime","https://chattanooga-internal.data.socrata.com/d/tzfg-pdcg","No","tzfg-pdcg","2019-06-01T00:00:00.000","12","0","0","0","true","w6tt-pnwb","chattanooga-internal.data.socrata.com","filter",,"2019-02-26T16:17:00.000","2019-05-31T21:07:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/tzfg-pdcg.json","official","socrata","Internal - Shared with all city employees","Daily","Police","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"u36b-3z6u_20190601","Pumpstations Maintenance","https://chattanooga-internal.data.socrata.com/d/u36b-3z6u","No","u36b-3z6u","2019-06-01T00:00:00.000","13","0","0","0","true","rs4d-hkb8","chattanooga-internal.data.socrata.com","filter",,"2019-02-14T08:57:00.000","2019-05-31T21:21:00.000","Wastewater",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/u36b-3z6u.json","official",,,,,,,
"u4eg-etxc_20190601","2017 Tract Population - Sex","https://chattanooga-internal.data.socrata.com/d/u4eg-etxc","Yes","u4eg-etxc","2019-06-01T00:00:00.000","13","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 tract population data categorized by sex.","2019-04-30T14:16:00.000","2019-05-06T16:15:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/u4eg-etxc.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"ysvn-3g4b_20190601","Storm Water FYTD SLA %","https://chattanooga-internal.data.socrata.com/d/ysvn-3g4b","No","ysvn-3g4b","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-22T09:39:00.000","2019-05-22T09:39:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ysvn-3g4b.json","official",,,,,,,
"u7i7-8ajg_20190601","Domestic Violence - ChattaData","https://chattanooga-internal.data.socrata.com/d/u7i7-8ajg","No","u7i7-8ajg","2019-06-01T00:00:00.000","24","1","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Domestic violence numbers for ChattaData","2019-04-11T14:19:00.000","2019-05-31T22:40:00.000",,"chattadata,police","ODEXTRACT","nfms-ud8q","rwedell@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/u7i7-8ajg.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","As Needed","Police","opendata@chattanooga.gov","Safer Streets","rwedell@chattanooga.gov"
"udde-8rtr_20190601","View based on All Permit Data","https://chattanooga-internal.data.socrata.com/d/udde-8rtr","No","udde-8rtr","2019-06-01T00:00:00.000","2","0","0","0","true","3uq3-wdfx","chattanooga-internal.data.socrata.com","filter",,"2019-04-16T14:15:00.000","2019-05-31T22:17:00.000","Economic and Community Development",,"Andrew Sevigny","t226-dtne",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/udde-8rtr.json","official",,,,,,,
"ueks-34i2_20190601","View based on WRD Pump Station & CSO Operational Visit WOs","https://chattanooga-internal.data.socrata.com/d/ueks-34i2","No","ueks-34i2","2019-06-01T00:00:00.000","1","0","0","0","true","hryx-um3e","chattanooga-internal.data.socrata.com","filter",,"2019-05-07T14:51:00.000","2019-05-31T21:21:00.000","Public Works",,"Amy Famiglietta","p2qh-8npg",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/ueks-34i2.json","official",,,,,,,
"uhpu-wauq_20190601","2017 Tract Population - Occupation","https://chattanooga-internal.data.socrata.com/d/uhpu-wauq","Yes","uhpu-wauq","2019-06-01T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 tract population categorized by occupation. Data from ACS. More information on occupation categories can be found on page 35 here https://www2.census.gov/programs-surveys/acs/tech_docs/code_lists/2017_ACS_Code_Lists.pdf?#","2019-05-06T10:02:00.000","2019-05-06T10:06:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/uhpu-wauq.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"uj5a-sf73_20190601","Census Blocks - 2010","https://chattanooga-internal.data.socrata.com/d/uj5a-sf73","No","uj5a-sf73","2019-06-01T00:00:00.000","14","0","6","0","false",,"chattanooga-internal.data.socrata.com","dataset","Census blocks from the 2010 census","2019-03-28T12:49:00.000","2019-03-28T13:03:00.000",,"census,block,gis","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/uj5a-sf73.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"ujzh-2627_20190601","Forestry SLA Performance","https://chattanooga-internal.data.socrata.com/d/ujzh-2627","No","ujzh-2627","2019-06-01T00:00:00.000","12","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-15T15:18:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ujzh-2627.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"um5z-i4xq_20190601","Violations by Owner Occupied","https://chattanooga-internal.data.socrata.com/d/um5z-i4xq","No","um5z-i4xq","2019-06-01T00:00:00.000","2","0","0","0","true","2fvt-etki","chattanooga-internal.data.socrata.com","chart","Code violations for the City of Chattanooga","2019-04-22T10:58:00.000","2019-05-31T21:08:00.000",,,"socrata account","xh73-m9wd",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/um5z-i4xq.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods",
"us2a-gbpb_20190601","FYTD CWS Requests Volume","https://chattanooga-internal.data.socrata.com/d/us2a-gbpb","No","us2a-gbpb","2019-06-01T00:00:00.000","10","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-16T12:20:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/us2a-gbpb.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"us7z-zw6y_20190601","Demographics of Citations","https://chattanooga-internal.data.socrata.com/d/us7z-zw6y","No","us7z-zw6y","2019-06-01T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","2018 Citations by CPD Officers","2019-02-14T13:04:00.000","2019-02-14T13:30:00.000","Public Safety","citation","Katherine","khzw-fmwu","khill@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/us7z-zw6y.json","official","Katherine Hill","Private Only - Shared with specific teams and individuals","Yearly","Police","opendata@chattanooga.gov","Safer Streets","khill@chattanooga.gov"
"usff-zhmk_20190601","Injuries for Largest Departments","https://chattanooga-internal.data.socrata.com/d/usff-zhmk","No","usff-zhmk","2019-06-01T00:00:00.000","7","0","0","0","true","tm4p-s7d5","chattanooga-internal.data.socrata.com","chart",,"2019-02-13T13:43:00.000","2019-02-19T09:32:00.000",,,"Jay P","ueem-fwfv",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/usff-zhmk.json","official",,,,,,,
"ushh-wivf_20190601","Solid Waste - FYTD Average Days to Complete by Request Type","https://chattanooga-internal.data.socrata.com/d/ushh-wivf","No","ushh-wivf","2019-06-01T00:00:00.000","2","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-28T11:13:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/ushh-wivf.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"utbu-f3px_20190601","CWS Work Orders in Progress","https://chattanooga-internal.data.socrata.com/d/utbu-f3px","No","utbu-f3px","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-19T13:33:00.000","2019-02-19T13:33:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/utbu-f3px.json","official",,,,,,,
