"incident_number","incident_date","shift_color","specific_incident_code_and","generic_incident_code","generic_incident_description","incident_category","streetnumber","streetprefix","streetname","streettype","city","civilian_casualty","firefighter_casualty","property_loss","property_value","responding_unit","responding_unit_in_or_out","responding_unit_district","responding_unit_district_1","turnout_time","travel_time","response_time_minutes","first_arriving","latitude","longitude","location","lastarrivingfirstalarm","onscndate","dispdate","citydst"
"20-014350","2020-10-26T15:34:59.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1808","E","27TH","ST","Chattanooga","0","0","0","0","ENGINE 9","IN","902","Station 9","1.5","3.03","4.53","Y","35.01376123116545","-85.28763687653921","POINT (-85.28763687653921 35.01376123116545)","Y","2020-10-26T15:39:31.000","2020-10-26T15:34:59.000","8"
"20-016096","2020-11-27T10:06:32.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","2333",,"MCCALLIE","AVE","Chattanooga",,,,,"ENGINE 5","IN","503","Station 5","1.93","2.52","4.45","Y","35.034727194737876","-85.2676099095753","POINT (-85.2676099095753 35.034727194737876)","N","2020-11-27T10:10:59.000","2020-11-27T10:06:32.000","9"
"20-009877","2020-07-28T13:40:46.000","Red","444 Power line down","400","Hazardous Condition (no fire)","Non-Fire Call","2211","E","MAIN","ST","Chattanooga",,,,,"LADDER 1","OUT","502 A","Station 502","1.48",,,"N","35.02441382742927","-85.27460486904337","POINT (-85.27460486904337 35.02441382742927)","N","1800-01-01T00:00:00.000","2020-07-28T13:42:08.000","8"
"20-006115","2020-05-06T15:45:30.000","Blue","463 Vehicle accident  general cleanup","400","Hazardous Condition (no fire)","Non-Fire Call","0",,"CENTRAL","AVE","Chattanooga","0","0","0","0","QUINT 14","IN","1401","Station 14","0.73","3.17","3.9","Y",,,,"Y","2020-05-06T15:49:24.000","2020-05-06T15:45:30.000",
"21-009856","2021-06-16T09:30:34.000","Green","555 Defective elevator  no occupants","500","Service Call","Non-Fire Call","930",,"DOUGLAS",,"Chattanooga","0","0","0","0","LADDER 1","IN","102","Station 1","2.53","3.77","6.3","Y","35.0433740693507","-85.3030554004453","POINT (-85.3030554004453 35.0433740693507)","Y","2021-06-16T09:36:52.000","2021-06-16T09:30:34.000","8"
"20-002815","2020-02-23T20:24:21.000","Green","441 Heat from short circuit (wiring)  defective/wo","400","Hazardous Condition (no fire)","Non-Fire Call","939",,"NORFOLK GREEN","CIR","Chattanooga",,,,,"QUINT 6","OUT","2101","Station 21","0.77",,,"N","34.99659077102618","-85.15705552195172","POINT (-85.15705552195172 34.99659077102618)","N","1800-01-01T00:00:00.000","2020-02-23T20:24:21.000","4"
"21-001872","2021-02-08T10:16:40.000","Green","631 Authorized controlled burning","600","Good Intent Call",,"3655",,"CUMMINGS","HWY","Chattanooga",,,,,"SQUAD 20","OUT","2001","Station 20","1.35","2.67","4.02","Y","35.01920900138628","-85.37871018106135","POINT (-85.37871018106135 35.01920900138628)","Y","2021-02-08T10:20:41.000","2021-02-08T10:16:40.000","1"
"22-005024","2022-03-22T15:46:23.000","Green","554 Assist invalid","500","Service Call","Non-Fire Call","2939",,"FORGOTTEN","TRL","Chattanooga","0","0","0","0","QUINT 6","OUT","404","Station 4","1.1","9.2","10.3","Y","35.075691866228254","-85.23185684140894","POINT (-85.23185684140894 35.075691866228254)","Y","2022-03-22T15:56:41.000","2022-03-22T15:46:23.000","9"
"21-008918","2021-06-02T23:00:16.000","Blue","444 Power line down","400","Hazardous Condition (no fire)","Non-Fire Call","1017",,"TAFT","AVE","Chattanooga",,,,,"SQUAD 1","OUT","202","Station 1","1.35","3.63","4.98","N","35.022941844100664","-85.2977700924524","POINT (-85.2977700924524 35.022941844100664)","N","2021-06-02T23:05:15.000","2021-06-02T23:00:16.000","8"
"20-010460","2020-08-10T14:06:34.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","4501",,"AMNICOLA","HWY","Chattanooga",,,,,"SQUAD 7","OUT","1004","Station 10","0.88","7.92","8.8","N","35.098161551924726","-85.24381676089556","POINT (-85.24381676089556 35.098161551924726)","Y","2020-08-10T14:15:22.000","2020-08-10T14:06:34.000","8"
"20-002865","2020-02-24T19:07:59.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2000","E","23RD","ST","Chattanooga","0","0","0","0","LADDER 5","IN","504","Station 5","1.25","3.28","4.53","Y","35.01937599390947","-85.28365236528298","POINT (-85.28365236528298 35.01937599390947)","Y","2020-02-24T19:12:31.000","2020-02-24T19:07:59.000","8"
"20-000354","2020-01-08T06:30:33.000","Blue","571 Cover assignment  standby  moveup","500","Service Call","Non-Fire Call","834",,"FAIRMOUNT","AVE","Signal Mountain",,,,,"QUINT 17","OUT","SIGNAL MOUNTAIN FD 1","Station SIGNAL MOUNTAIN FD","0.78","13.0","13.78","Y",,,,"Y","2020-01-08T06:44:20.000","2020-01-08T06:30:33.000",
"20-008192","2020-06-25T10:07:04.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","100","E","11TH","ST","Chattanooga",,,,,"QUINT 1","OUT","101 B","Station 101","1.1","4.57","5.67","Y","35.043059798946736","-85.30787200722443","POINT (-85.30787200722443 35.043059798946736)","Y","2020-06-25T10:12:44.000","2020-06-25T10:07:04.000","8"
"22-011897","2022-07-05T09:41:54.000","Blue","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","3241",,"HICKORY VALLEY","RD","Chattanooga",,,,,"LADDER 13","OUT","701 A","Station 701","1.28",,,"N","35.080803390747576","-85.15349422708645","POINT (-85.15349422708645 35.080803390747576)","N","1800-01-01T00:00:00.000","2022-07-05T09:41:54.000","6"
"20-000548","2020-01-12T08:19:25.000","Red","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","3000",,"ROANOKE","AVE","Chattanooga","0","0","0","0","ENGINE 4","IN","404","Station 4","1.05","2.77","3.82","Y","35.07296747764037","-85.2530367357975","POINT (-85.2530367357975 35.07296747764037)","Y","2020-01-12T08:23:14.000","2020-01-12T08:19:25.000","8"
"20-017585","2020-12-26T00:19:14.000","Blue","730 System malfunction  other","700","False Alarm & False Call","Non-Fire Call","100","W","21ST","ST","Chattanooga",,,,,"LADDER 5","OUT","201 A","Station 201","1.97","6.35","8.32","N","35.03127567554888","-85.31152751766069","POINT (-85.31152751766069 35.03127567554888)","Y","2020-12-26T00:27:33.000","2020-12-26T00:19:14.000","7"
"21-001275","2021-01-27T01:38:55.000","Blue","111 Building fire","100","Fire","Fire Call","4217",,"OHLS","AVE","Chattanooga",,,,,"QUINT 1","OUT","1402","Station 14","1.27","7.62","8.88","N","35.00414148081095","-85.31845706474131","POINT (-85.31845706474131 35.00414148081095)","Y","2021-01-27T01:47:48.000","2021-01-27T01:38:55.000","7"
"20-004426","2020-03-30T10:29:36.000","Green","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","1000","N","ORCHARD KNOB","AVE","Chattanooga",,,,,"ENGINE 4","IN","401","Station 4","0.58","2.43","3.02","Y",,,,"N","2020-03-30T10:32:37.000","2020-03-30T10:29:36.000",
"20-003712","2020-03-11T12:24:19.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","8021",,"EAST BRAINERD","RD","Hamilton County",,,,,"QUINT 7","OUT","2101","Station 21","0.5",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-03-11T12:29:07.000",
"20-011797","2020-09-08T13:31:30.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","7010",,"MCCUTCHEON","RD","Chattanooga","0","0","0","0","QUINT 13","OUT","802 A","Station 802","1.08",,,"N","35.04641551112791","-85.1572803564721","POINT (-85.1572803564721 35.04641551112791)","N","1800-01-01T00:00:00.000","2020-09-08T13:31:30.000","6"
"21-012037","2021-07-17T19:21:23.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","191",,"CHESTNUT","ST","Chattanooga",,,,,"SQUAD 1","OUT","101 B","Station 101","0.73","4.43","5.17","N","35.05506873561895","-85.31237412107828","POINT (-85.31237412107828 35.05506873561895)","N","2021-07-17T19:26:33.000","2021-07-17T19:21:23.000","7"
"20-000635","2020-01-14T02:12:58.000","Red","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","7017",,"SHALLOWFORD","RD","Chattanooga",,,,,"QUINT 8","OUT","802 A","Station 802","1.22","2.73","3.95","Y","35.043463058426454","-85.15840939994271","POINT (-85.15840939994271 35.043463058426454)","N","2020-01-14T02:16:55.000","2020-01-14T02:12:58.000","6"
"20-007930","2020-06-19T12:10:46.000","Green","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","1400",,"OOLTEWAH RINGGOLD","RD","Hamilton County",,,,,"QUINT 7","OUT","TRI-COMM FD 5-3-CATOOSA B","Station TRI-COMM FD 5-3-CATOOSA","0.08",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-06-19T12:10:46.000",
"20-013033","2020-10-02T13:31:51.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","4701",,"DIVINE","AVE","Chattanooga",,,,,"QUINT 1","OUT","903","Station 9","1.48",,,"N","34.98907428608442","-85.29617170284325","POINT (-85.29617170284325 34.98907428608442)","N","1800-01-01T00:00:00.000","2020-10-02T13:31:51.000","7"
"20-008934","2020-07-09T22:44:41.000","Green","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"BRAINERD","RD","Chattanooga","0","0","0","0","SQUAD 13","OUT","1302 A","Station 1302","1.3","2.68","3.98","Y",,,,"Y","2020-07-09T22:48:40.000","2020-07-09T22:44:41.000",
"21-006578","2021-04-27T06:17:19.000","Blue","154 Dumpster or other outside trash receptacle fir","100","Fire","Fire Call","3816",,"BRAINERD","RD","Chattanooga","0","0","0","0","LADDER 13","IN","1304 A","Station 1304",,"2.3","2.3","Y","35.02219145333465","-85.24238491587917","POINT (-85.24238491587917 35.02219145333465)","Y","2021-04-27T06:22:25.000","2021-04-27T06:20:07.000","6"
"20-004579","2020-04-04T18:21:53.000","Red","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"BAILEY","AVE","Chattanooga","0","0","0","0","ENGINE 5","OUT","502 A","Station 502","0.33","1.87","2.2","Y",,,,"Y","2020-04-04T18:24:05.000","2020-04-04T18:21:53.000",
"20-013208","2020-10-05T11:54:20.000","Green","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","1300",,"KYLE","ST","Chattanooga",,,,,"SQUAD 1","OUT","502 A","Station 502","1.8",,,"N","35.02273593318049","-85.26449711316643","POINT (-85.26449711316643 35.02273593318049)","N","1800-01-01T00:00:00.000","2020-10-05T11:58:45.000","9"
"21-004332","2021-03-22T11:27:20.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","7837",,"OPAL","DR","Chattanooga",,,,,"SQUAD 7","OUT","601 A","Station 601","0.67",,,"N","35.082943450115614","-85.17140399484278","POINT (-85.17140399484278 35.082943450115614)","N","1800-01-01T00:00:00.000","2021-03-22T11:27:20.000","5"
"21-010543","2021-06-25T21:10:32.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1214",,"GADD","RD","Chattanooga","0","0","0","0","SQUAD 19","OUT","1902","Station 19",,"2.87","2.87","Y","35.14221362543755","-85.2460651940553","POINT (-85.2460651940553 35.14221362543755)","Y","2021-06-25T21:14:43.000","2021-06-25T21:11:51.000","3"
"20-003586","2020-03-09T11:07:42.000","Blue","730 System malfunction  other","700","False Alarm & False Call","Non-Fire Call","975","E","3RD","ST","Chattanooga",,,,,"LADDER 5","OUT","204","Station 1","0.23","4.2","4.43","Y","35.04799022602694","-85.29100632201497","POINT (-85.29100632201497 35.04799022602694)","Y","2020-03-09T11:12:08.000","2020-03-09T11:07:42.000","8"
"20-001663","2020-02-01T20:27:05.000","Red","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","5240",,"FAGAN","ST","Chattanooga",,,,,"QUINT 1","OUT","1401","Station 14","0.27",,,"N","34.98928739345929","-85.31510615166093","POINT (-85.31510615166093 34.98928739345929)","N","1800-01-01T00:00:00.000","2020-02-01T20:27:05.000","7"
"21-010860","2021-06-30T19:19:55.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5225",,"OLD HIXSON","PIKE","Chattanooga","0","0","0","0","SQUAD 19","OUT","1902","Station 19","1.18","2.27","3.45","Y","35.140018287613735","-85.23766350984815","POINT (-85.23766350984815 35.140018287613735)","Y","2021-06-30T19:23:22.000","2021-06-30T19:19:55.000","3"
"21-012639","2021-07-26T15:22:07.000","Blue","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","7710",,"LEE","HWY","Chattanooga","0","0","0","0","LADDER 13","OUT","701 A","Station 701","1.47",,,"N","35.06123304521128","-85.13184728986077","POINT (-85.13184728986077 35.06123304521128)","N","1800-01-01T00:00:00.000","2021-07-26T15:22:07.000","6"
"20-005549","2020-04-20T13:10:06.000","Red","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","193",,"SOMERVILLE","AVE","Chattanooga","0","0","0","0","ENGINE 12","IN","1204 B","Station 1204","1.05","3.18","4.23","Y",,,,"Y","2020-04-20T13:14:20.000","2020-04-20T13:10:06.000",
"20-011435","2020-08-30T18:28:41.000","Green","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","1918",,"UNION","AVE","Chattanooga",,,,,"LADDER 1","OUT","504","Station 5","2.43",,,"N","35.03198526835187","-85.27544414179799","POINT (-85.27544414179799 35.03198526835187)","N","1800-01-01T00:00:00.000","2020-08-30T18:28:41.000","9"
"20-005840","2020-04-29T02:38:38.000","Red","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","2180",,"GUNBARREL","RD","Chattanooga",,,,,"QUINT 6","OUT","2101","Station 21","1.25",,,"N","35.034718415843884","-85.14965297328098","POINT (-85.14965297328098 35.034718415843884)","N","1800-01-01T00:00:00.000","2020-04-29T02:38:38.000","4"
"20-004495","2020-04-02T01:53:28.000","Red","715 Local alarm system  malicious false alarm","700","False Alarm & False Call","False Call","2717",,"ROSSVILLE","BLVD","Chattanooga","0","0","0","0","ENGINE 5","OUT","904","Station 9","1.78","4.47","6.25","N","35.016626686966134","-85.29356701776379","POINT (-85.29356701776379 35.016626686966134)","N","2020-04-02T01:59:43.000","2020-04-02T01:53:28.000","8"
"20-003319","2020-03-04T11:11:37.000","Blue","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","2905","E","46TH","ST","Chattanooga",,,,,"LADDER 5","OUT","901","Station 9","0.47",,,"N","34.98936185949702","-85.28609093462154","POINT (-85.28609093462154 34.98936185949702)","N","1800-01-01T00:00:00.000","2020-03-04T11:11:37.000","7"
"21-001578","2021-02-02T12:07:45.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","5501",,"OLD HIXSON","PIKE","Chattanooga","0","0","0","0","ENGINE 11","IN","1102","Station 11","2.03",,,"N","35.15158300627872","-85.2247553990459","POINT (-85.2247553990459 35.15158300627872)","N","1800-01-01T00:00:00.000","2021-02-02T12:07:45.000","3"
"20-008565","2020-07-02T18:54:35.000","Green","671 Hazmat release investigation w/ no hazmat","600","Good Intent Call","Non-Fire Call","207",,"WAUHATCHIE","PIKE","Chattanooga","0","0","0","0","ENGINE 12","OUT","2002","Station 20","1.4",,,"N","35.0157111926203","-85.36951176215612","POINT (-85.36951176215612 35.0157111926203)","N","1800-01-01T00:00:00.000","2020-07-02T18:54:35.000","1"
"21-011649","2021-07-11T19:18:38.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1508",,"HIXSON","PIKE","Chattanooga",,,,,"QUINT 1","OUT","1201","Station 12","0.57",,,"N","35.07622103851493","-85.28797658416975","POINT (-85.28797658416975 35.07622103851493)","N","1800-01-01T00:00:00.000","2021-07-11T19:20:20.000","2"
"20-008987","2020-07-10T23:37:10.000","Red","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","6252",,"DAYTON","BLVD","Chattanooga",,,,,"QUINT 19","OUT","2202","Station 22","1.77",,,"N","35.17568654595718","-85.25120331153646","POINT (-85.25120331153646 35.17568654595718)","N","1800-01-01T00:00:00.000","2020-07-10T23:37:10.000","3"
"21-006037","2021-04-18T06:08:10.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2342",,"MARCO","CIR","Chattanooga","0","0","0","0","QUINT 8","OUT","801 A","Station 801","2.0","6.77","8.77","Y","35.05910195186691","-85.17484526549232","POINT (-85.17484526549232 35.05910195186691)","Y","2021-04-18T06:16:56.000","2021-04-18T06:08:10.000","6"
"20-012307","2020-09-19T09:15:49.000","Green","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","18360",,"INTERSTATE 24 WB",,"Chattanooga",,,,,"SQUAD 13","OUT","1305","Station 13","0.95",,,"N","35.01119682047837","-85.24421614248823","POINT (-85.24421614248823 35.01119682047837)","N","1800-01-01T00:00:00.000","2020-09-19T09:15:49.000","6"
"21-006265","2021-04-22T07:39:20.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","615",,"DERBY","ST","Chattanooga",,,,,"ENGINE 4","IN","408","Station 4","1.62","3.87","5.48","Y","35.041762474329","-85.26334987393332","POINT (-85.26334987393332 35.041762474329)","N","2021-04-22T07:44:49.000","2021-04-22T07:39:20.000","8"
"21-009687","2021-06-14T00:35:16.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","1054",,"DODIE","DR","Chattanooga",,,,,"QUINT 8","OUT","2101","Station 21","1.43",,,"N","35.00121191867715","-85.15714864821821","POINT (-85.15714864821821 35.00121191867715)","N","1800-01-01T00:00:00.000","2021-06-14T00:35:16.000","4"
"20-007624","2020-06-13T16:49:05.000","Red","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"INTERSTATE 75 @ E BRAINERD SB","RAMP","Chattanooga","0","0","0","0","QUINT 21","OUT","1306","Station 13","0.12","5.87","5.98","Y",,,,"Y","2020-06-13T16:55:04.000","2020-06-13T16:49:05.000",
"20-005655","2020-04-23T13:49:07.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","7400",,"SHALLOWFORD","RD","Chattanooga","0","0","0","0","QUINT 8","OUT","802 B","Station 802","1.12","3.55","4.67","Y",,,,"Y","2020-04-23T13:53:47.000","2020-04-23T13:49:07.000",
"21-003765","2021-03-13T20:32:09.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","330",,"FRAZIER","AVE","Chattanooga","0","0","0","0","ENGINE 12","IN","1202 A","Station 1202","1.63","2.08","3.72","Y","35.06190127882591","-85.30587102323767","POINT (-85.30587102323767 35.06190127882591)","Y","2021-03-13T20:35:52.000","2021-03-13T20:32:09.000","2"
"21-011765","2021-07-13T14:47:57.000","Green","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","400",,"TUNNEL","BLVD","Chattanooga",,,,,"LADDER 7","OUT","1506","Station 15","1.48",,,"N","35.03269095897632","-85.24407037332026","POINT (-85.24407037332026 35.03269095897632)","N","1800-01-01T00:00:00.000","2021-07-13T14:47:57.000","9"
"20-003753","2020-03-12T08:12:41.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4815",,"HIGHWAY 58",,"Chattanooga","0","0","0","0","QUINT 6","OUT","603 A","Station 603","0.5","3.48","3.98","Y","35.09049501833335","-85.18562699446763","POINT (-85.18562699446763 35.09049501833335)","Y","2020-03-12T08:16:40.000","2020-03-12T08:12:41.000","3"
"20-013579","2020-10-11T21:49:07.000","Blue","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","6100",,"HIGHWAY 58",,"Chattanooga",,,,,"QUINT 7","OUT","701 A","Station 701","1.32","6.07","7.38","Y","35.11821079768192","-85.12440435216426","POINT (-85.12440435216426 35.11821079768192)","N","2020-10-11T21:56:30.000","2020-10-11T21:49:07.000","6"
"20-013020","2020-10-02T08:42:53.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","501","S","LYERLY","ST","Chattanooga",,,,,"ENGINE 9","OUT","502 A","Station 502","1.65",,,"N","35.03202093475208","-85.2700299326977","POINT (-85.2700299326977 35.03202093475208)","N","1800-01-01T00:00:00.000","2020-10-02T08:42:53.000","9"
"20-001242","2020-01-24T22:10:33.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"ELY","RD","Chattanooga","0","0","0","0","QUINT 16","IN","1602 A","Station 1602","1.42","3.4","4.82","Y",,,,"Y","2020-01-24T22:15:22.000","2020-01-24T22:10:33.000",
"22-002641","2022-02-13T05:14:14.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3905",,"13TH","AVE","Chattanooga","0","0","0","0","ENGINE 9","IN","901","Station 9","1.72","4.77","6.48","Y","34.996314089079235","-85.28139539180209","POINT (-85.28139539180209 34.996314089079235)","Y","2022-02-13T05:20:43.000","2022-02-13T05:14:14.000","7"
"20-011339","2020-08-29T04:35:23.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","7710",,"LEE","HWY","Chattanooga",,,,,"SQUAD 7","OUT","701 A","Station 701","1.4","5.15","6.55","Y","35.06123304521128","-85.13184728986077","POINT (-85.13184728986077 35.06123304521128)","N","2020-08-29T04:41:56.000","2020-08-29T04:35:23.000","6"
"20-006397","2020-05-14T16:53:59.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","1603",,"WINDSONG","LN","Chattanooga","0","0","0","0","ENGINE 11","IN","1102","Station 11","1.83","5.22","7.05","Y","35.16878185810469","-85.20337665122698","POINT (-85.20337665122698 35.16878185810469)","Y","2020-05-14T17:01:02.000","2020-05-14T16:53:59.000","3"
"20-014680","2020-11-01T07:38:09.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","6177",,"VANCE","RD","Chattanooga","0","0","0","0","LADDER 13","OUT","801 B","Station 801","0.82",,,"N","35.03485619176528","-85.18735892342359","POINT (-85.18735892342359 35.03485619176528)","N","1800-01-01T00:00:00.000","2020-11-01T07:38:09.000","6"
"20-005194","2020-04-17T11:01:40.000","Green","554 Assist invalid","500","Service Call","Non-Fire Call","3851",,"BIRMINGHAM","DR","Chattanooga","0","0","0","0","QUINT 16","IN","1602 A","Station 1602","0.73","5.5","6.23","Y","35.10967906314267","-85.25656426350506","POINT (-85.25656426350506 35.10967906314267)","Y","2020-04-17T11:07:54.000","2020-04-17T11:01:40.000","2"
"22-013290","2022-07-25T11:10:37.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","4513",,"HIXSON","PIKE","Chattanooga",,,,,"LADDER 19","OUT","1602 A","Station 1602","1.02","3.35","4.37","Y","35.11988555012348","-85.25004690443873","POINT (-85.25004690443873 35.11988555012348)","N","2022-07-25T11:14:59.000","2022-07-25T11:10:37.000","2"
"21-015848","2021-09-09T18:01:09.000","Blue","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4010",,"ROGERS","RD","Chattanooga",,,,,"LADDER 13","OUT","1506","Station 15","0.02",,,"N","35.027786027145346","-85.23607308263769","POINT (-85.23607308263769 35.027786027145346)","N","1800-01-01T00:00:00.000","2021-09-09T18:05:53.000","5"
"20-010237","2020-08-05T10:35:20.000","Green","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","421",,"ENGLISH OAKS","DR","Chattanooga",,,,,"SQUAD 19","OUT","2202","Station 22","0.42","6.3","6.72","Y","35.162760102776666","-85.24017523171204","POINT (-85.24017523171204 35.162760102776666)","N","2020-08-05T10:42:03.000","2020-08-05T10:35:20.000","1"
"21-000701","2021-01-14T23:38:14.000","Green","632 Prescribed fire","600","Good Intent Call",,"700","E","10TH","ST","Chattanooga",,,,,"ENGINE 5","OUT","203","Station 1","1.15","5.27","6.42","Y","35.040214553227514","-85.29801718457992","POINT (-85.29801718457992 35.040214553227514)","N","2021-01-14T23:44:39.000","2021-01-14T23:38:14.000","8"
"22-009250","2022-05-27T09:41:20.000","Red","111 Building fire","100","Fire","Fire Call","6466",,"EAST BRAINERD","RD","Hamilton County",,,,,"ENGINE 15","OUT","1303","Station 13","0.97",,,"N","35.01747710794249","-85.1946588938262","POINT (-85.1946588938262 35.01747710794249)","N","1800-01-01T00:00:00.000","2022-05-27T09:41:20.000","6"
"22-014417","2022-08-10T13:55:51.000","Blue","741 Sprinkler activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","400","W","33RD","ST","Chattanooga","0","0","0","0","ENGINE 9","OUT","1402","Station 14","1.4",,,"N","35.01289228867958","-85.3124681094847","POINT (-85.3124681094847 35.01289228867958)","N","1800-01-01T00:00:00.000","2022-08-10T13:55:51.000","7"
"21-020806","2021-11-24T11:20:15.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","1790",,"ISLAND VISTA","WAY","Hamilton County",,,,,"QUINT 3","OUT","305 A","Station 305","1.87","9.37","11.23","Y","35.07232008025864","-85.3491366066445","POINT (-85.3491366066445 35.07232008025864)","N","2021-11-24T11:31:29.000","2021-11-24T11:20:15.000",
"22-002652","2022-02-13T12:49:02.000","Blue","131 Passenger vehicle fire","100","Fire","Fire Call","5311",,"CASSANDRA SMITH","RD","Chattanooga","0","0","0","0","ENGINE 11","IN","1101","Station 11","1.85","3.98","5.83","Y","35.136501554743106","-85.21012213720094","POINT (-85.21012213720094 35.136501554743106)","Y","2022-02-13T12:54:52.000","2022-02-13T12:49:02.000","3"
"21-009601","2021-06-12T20:30:18.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1400",,"CHESTNUT","ST","Chattanooga",,,,,"LADDER 5","OUT","101 B","Station 101","1.33","5.23","6.57","N","35.03891839339592","-85.31292857749058","POINT (-85.31292857749058 35.03891839339592)","Y","2021-06-12T20:36:52.000","2021-06-12T20:30:18.000","7"
"21-019941","2021-11-10T13:46:28.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","923",,"MISSISSIPPI","AVE","Chattanooga",,,,,"LADDER 1","OUT","1201","Station 12","0.52",,,"N","35.06925446966283","-85.29475984607014","POINT (-85.29475984607014 35.06925446966283)","N","1800-01-01T00:00:00.000","2021-11-10T13:46:28.000","2"
"21-004507","2021-03-24T19:59:41.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1914",,"GUNBARREL","RD","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21",,"0.0","0.0","Y","35.027847567338384","-85.15625313930242","POINT (-85.15625313930242 35.027847567338384)","Y","2021-03-24T19:59:41.000","2021-03-24T19:59:41.000","4"
