"facility_name","service_category","service_type","address","address_2","borough","zipcode","latitude","longitude","phone_number","additionalinfo","intake","payment_cost","special_population_served","community_board","council_district","census_tract","bin","bbl","nta"
"AHF Brooklyn Healthcare Center","Hepatitis","Hepatitis C Treatment","475 Atlantic Avenue,2nd Floor",,"Brooklyn","11217","40.6861264","-73.9820168","(718) 637-2955",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,,,Immigrants","302","33","39","3000767","3001790053","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Housing Works -  Ready For Work Program","Hepatitis","Hepatitis B Testing","""120 Lawrence Street,"",2nd Floor",,"Brooklyn","11201","40.692707","-73.9863811","(347) 473-7429",,"Walk-ins Welcome","Sliding Scale",,"302","33","11","3000338","3001470036","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Housing Works -  Ready For Work Program","Hepatitis","Hepatitis C Testing","""120 Lawrence Street,"",2nd Floor",,"Brooklyn","11201","40.692707","-73.9863811","(347) 473-7429",,"Walk-ins Welcome","Sliding Scale",,"302","33","11","3000338","3001470036","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Housing Works -  Ready For Work Program","Hepatitis","Hepatitis C Treatment","""120 Lawrence Street,"",2nd Floor",,"Brooklyn","11201","40.692707","-73.9863811","(347) 473-7429",,"Walk-ins Welcome","Sliding Scale",,"302","33","11","3000338","3001470036","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"James J. Peters VA Medical Center","Hepatitis","Hepatitis B Testing","130 West Kingsbridge Road,Room 1C-360",,"Bronx","10468","40.8674032","-73.9064046","(718) 584-9000 x 5942",,"Walk-ins Welcome",,,"207","14","261","2095229","2032260100","Kingsbridge Heights"
"James J. Peters VA Medical Center","Hepatitis","Hepatitis B Treatment","130 West Kingsbridge Road,Room 1C-360",,"Bronx","10468","40.8674032","-73.9064046","(718) 584-9000 x 5942",,"Walk-ins Welcome",,,"207","14","261","2095229","2032260100","Kingsbridge Heights"
"James J. Peters VA Medical Center","Hepatitis","Hepatitis C Testing","130 West Kingsbridge Road,Room 1C-360",,"Bronx","10468","40.8674032","-73.9064046","(718) 584-9000 x 5942",,"Walk-ins Welcome",,,"207","14","261","2095229","2032260100","Kingsbridge Heights"
"ACQC @ Jamaica Avenue","Hepatitis","Syringe Exchange","89-74 162 Street,7th Floor",,"Queens","11432","40.7047425","-73.798172","(718) 896-2500",,"Walk-ins Welcome",,",,,HIV-Positive Persons,People who Use Drugs,Youth (~13-29 yrs),,","412","24","44601","4208875","4097607501","Jamaica"
"AIDS Center of Queens County - Woodside","Hepatitis","Syringe Exchange","62-07 Woodside Avenue,3rd Floor",,"Queens","11377","40.7451479","-73.9028941","(718) 472-9400",,"Walk-ins Welcome","Free",,"402","26","261","4307300","4012940020","Woodside"
"Lower East Side Harm Reduction Center (LESHRC)","Hepatitis","Syringe Exchange","35 E Broadway,2nd floor",,"Manhattan","10002","40.7133779","-73.996343","(212) 226-6333",,"Walk-ins Welcome",,,"103","1","8","1003424","1002800042","Chinatown"
"Harlem United-290 PESS Dept","Hepatitis","Syringe Exchange","290 Lenox Avenue,Lower Level basement",,"Manhattan","10027","40.8073914","-73.9452863","(212) 289-2378 ext. 1223",,"Walk-ins Welcome",,,"110","9","200","1053487","1017220069","Central Harlem South"
"James J. Peters VA Medical Center","Hepatitis","Hepatitis C Treatment","130 West Kingsbridge Road,Room 1C-360",,"Bronx","10468","40.8674032","-73.9064046","(718) 584-9000 x 5942",,"Walk-ins Welcome",,,"207","14","261","2095229","2032260100","Kingsbridge Heights"
"MHHC at 137th/St. Ann's","Hepatitis","Hepatitis B Testing","625 East 137 Street,Ground Floor",,"Bronx","10454","40.8054607","-73.9159844","(718) 401-6578",,"Walk-ins Welcome","Sliding Scale,Free",,"201","8","2701","2003614","2025500057","Mott Haven-Port Morris"
"MHHC at 137th/St. Ann's","Hepatitis","Hepatitis B Treatment","625 East 137 Street,Ground Floor",,"Bronx","10454","40.8054607","-73.9159844","(718) 401-6578",,"Walk-ins Welcome","Sliding Scale,Free",,"201","8","2701","2003614","2025500057","Mott Haven-Port Morris"
"MHHC at 137th/St. Ann's","Hepatitis","Hepatitis C Testing","625 East 137 Street,Ground Floor",,"Bronx","10454","40.8054607","-73.9159844","(718) 401-6578",,"Walk-ins Welcome","Sliding Scale,Free",,"201","8","2701","2003614","2025500057","Mott Haven-Port Morris"
"Housing Works","Hepatitis","Syringe Exchange","743 East 9 Street,HARM REDUCTION",,"Manhattan","10009","40.7246291","-73.9759889","2126777999",,"Walk-ins Welcome",,,"103","2","28","1084631","1003790039","Lower East Side"
"Housing Works -  Ready For Work Program","Hepatitis","Syringe Exchange","""120 Lawrence Street,"",2nd Floor",,"Brooklyn","11201","40.692707","-73.9863811","(347) 473-7429",,"Walk-ins Welcome",,,"302","33","11","3000338","3001470036","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Housing Works - East New York Community Health Center","Hepatitis","Syringe Exchange","2640 Pitkin Avenue,Youth and Prevention Services",,"Brooklyn","11208","40.6747642","-73.8747599","347-949-1978",,"Walk-ins Welcome",,,"305","42","1196","3393021","3042290016","East New York"
"MHHC at 137th/St. Ann's","Hepatitis","Hepatitis C Treatment","625 East 137 Street,Ground Floor",,"Bronx","10454","40.8054607","-73.9159844","(718) 401-6578",,"Walk-ins Welcome","Sliding Scale,Free",,"201","8","2701","2003614","2025500057","Mott Haven-Port Morris"
"Housing Works - Keith D. Cylar Community Health Center","Hepatitis","Syringe Exchange","743 East 9 Street,Adult Day Health Center",,"Manhattan","10009","40.7246291","-73.9759889","212-677-7999",,"Walk-ins Welcome",,,"103","2","28","1084631","1003790039","Lower East Side"
"After Hours Project","Hepatitis","Syringe Exchange","1204 Broadway,basement",,"Brooklyn","11221","40.6920715","-73.9269108","(718) 249-0755",,"Walk-ins Welcome","Free",,"303","41","387","3399422","3016130019","Stuyvesant Heights"
"BOOM! Health Harm Reduction Center","Hepatitis","Syringe Exchange","226 East 144 Street,1st & 3rd Floor",,"Bronx","10451","40.815676","-73.925532","(718) 292-7718",,"Walk-ins Welcome",,,"201","8","51","2000997","2023400221","Mott Haven-Port Morris"
"Community Health Action of Staten Island- Community Food Pantry","Hepatitis","Syringe Exchange","166 Port Richmond Ave,n/a",,"Staten Island","10302","40.6371739","-74.1344102","(718) 808-1815",,"Walk-ins Welcome","Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,,Immigrants,","501","49","207","5025377","5010770048","Port Richmond"
"Praxis Housing Initiatives","Hepatitis","Syringe Exchange","17 Battery Place,# 307",,"Manhattan","10004","40.7051601","-74.0159882","(212) 293-8404",,"Walk-ins Welcome",,,"101","1","13","1082634","1000157501","Battery Park City-Lower Manhattan"
"Community Healthcare Network - Tremont Health Center","Hepatitis","Hepatitis B Testing","4215 Third Avenue,2nd Floor",,"Bronx","10457","40.846946","-73.8962532","(718) 294-5891",,"Appointment Preferred","Medicaid,,Private Insurance,Uninsured,Sliding Scale,,,-Plus",,"206","15","395","2011437","2030430077","Claremont-Bathgate"
"Community Healthcare Network - Tremont Health Center","Hepatitis","Hepatitis C Testing","4215 Third Avenue,2nd Floor",,"Bronx","10457","40.846946","-73.8962532","(718) 294-5891",,"Appointment Preferred","Medicaid,,Private Insurance,Uninsured,Sliding Scale,,,-Plus",,"206","15","395","2011437","2030430077","Claremont-Bathgate"
"Community Healthcare Network - Tremont Health Center","Hepatitis","Hepatitis C Treatment","4215 Third Avenue,2nd Floor",,"Bronx","10457","40.846946","-73.8962532","(718) 294-5891",,"Appointment Preferred","Medicaid,,Private Insurance,Uninsured,Sliding Scale,,,-Plus",,"206","15","395","2011437","2030430077","Claremont-Bathgate"
"St. Ann's Corner of Harm Reduction","Hepatitis","Syringe Exchange","886 Westchester Avenue,1st Floor",,"Bronx","10459","40.8203762","-73.8994688","(718) 585-5544",,"Walk-ins Welcome",,,"202","17","87","2118990","2026967501","Longwood"
"Streetwork Uptown","Hepatitis","Syringe Exchange","209 West 125th Street,2nd Floor",,"Manhattan","10027","40.8092853","-73.9487888","2126952220",,"Walk-ins Welcome",,,"110","9","222","1058660","1019310027","Central Harlem South"
"Washington Heights CORNER Project","Hepatitis","Syringe Exchange","500 West 180th Street,2nd Floor",,"Manhattan","10033","40.8475105","-73.9318287","(212) 923-7600",,"Walk-ins Welcome",,,"112","10","261","1063602","1021520046","Washington Heights South"
"Streetwork LES","Hepatitis","Syringe Exchange","33 Essex Street,Storefront",,"Manhattan","10002","40.7160348","-73.9897852","6466026404",,"Walk-ins Welcome",,,"103","1","16","1004042","1003100029","Chinatown"
"Housing Works - East New York Community Health Center","Hepatitis","Hepatitis B Testing","2640 Pitkin Avenue,Youth and Prevention Services",,"Brooklyn","11208","40.6747642","-73.8747599","347-949-1978",,"Walk-ins Welcome","Sliding Scale",,"305","42","1196","3393021","3042290016","East New York"
"Housing Works - East New York Community Health Center","Hepatitis","Hepatitis C Testing","2640 Pitkin Avenue,Youth and Prevention Services",,"Brooklyn","11208","40.6747642","-73.8747599","347-949-1978",,"Walk-ins Welcome","Sliding Scale",,"305","42","1196","3393021","3042290016","East New York"
"Housing Works - East New York Community Health Center","Hepatitis","Hepatitis C Treatment","2640 Pitkin Avenue,Youth and Prevention Services",,"Brooklyn","11208","40.6747642","-73.8747599","347-949-1978",,"Walk-ins Welcome","Sliding Scale",,"305","42","1196","3393021","3042290016","East New York"
"Housing Works - Keith D. Cylar Community Health Center","Hepatitis","Hepatitis B Testing","743 East 9 Street,Adult Day Health Center",,"Manhattan","10009","40.7246291","-73.9759889","212-677-7999",,"Walk-ins Welcome","Sliding Scale",,"103","2","28","1084631","1003790039","Lower East Side"
"Housing Works - Keith D. Cylar Community Health Center","Hepatitis","Hepatitis C Testing","743 East 9 Street,Adult Day Health Center",,"Manhattan","10009","40.7246291","-73.9759889","212-677-7999",,"Walk-ins Welcome","Sliding Scale",,"103","2","28","1084631","1003790039","Lower East Side"
"Housing Works - Keith D. Cylar Community Health Center","Hepatitis","Hepatitis C Treatment","743 East 9 Street,Adult Day Health Center",,"Manhattan","10009","40.7246291","-73.9759889","212-677-7999",,"Walk-ins Welcome","Sliding Scale",,"103","2","28","1084631","1003790039","Lower East Side"
"IFH - Family Health Center of Harlem","Hepatitis","Hepatitis B Testing","1824 Madison Avenue,""COMPASS Suite, 2nd Floor""",,"Manhattan","10035","40.8018633","-73.9437432","(212) 423-4500",,"Walk-ins Welcome",,,"111","9","184","1053963","1017450055","East Harlem North"
"IFH - Family Health Center of Harlem","Hepatitis","Hepatitis B Treatment","1824 Madison Avenue,""COMPASS Suite, 2nd Floor""",,"Manhattan","10035","40.8018633","-73.9437432","(212) 423-4500",,"Walk-ins Welcome",,,"111","9","184","1053963","1017450055","East Harlem North"
"IFH - Family Health Center of Harlem","Hepatitis","Hepatitis C Testing","1824 Madison Avenue,""COMPASS Suite, 2nd Floor""",,"Manhattan","10035","40.8018633","-73.9437432","(212) 423-4500",,"Walk-ins Welcome",,,"111","9","184","1053963","1017450055","East Harlem North"
"IFH - Family Health Center of Harlem","Hepatitis","Hepatitis C Treatment","1824 Madison Avenue,""COMPASS Suite, 2nd Floor""",,"Manhattan","10035","40.8018633","-73.9437432","(212) 423-4500",,"Walk-ins Welcome",,,"111","9","184","1053963","1017450055","East Harlem North"
"SBH: GI and Hepatology","Hepatitis","Hepatitis B Treatment","4487 Third Avenue,3rd Floor",,"Bronx","10457","40.8534362","-73.8919357","(718) 960-1472",,"Walk-ins Welcome",,,"206","15","385","2128999","2030510045","Claremont-Bathgate"
"SBH: GI and Hepatology","Hepatitis","Hepatitis C Treatment","4487 Third Avenue,3rd Floor",,"Bronx","10457","40.8534362","-73.8919357","(718) 960-1472",,"Walk-ins Welcome",,,"206","15","385","2128999","2030510045","Claremont-Bathgate"
"Damian Family Health Centers","Hepatitis","Hepatitis B Testing","137-50 Jamaica Avenue,1st Floor",,"Queens","11435","40.7022022","-73.8150558","(718) 298-5100",,"Walk-ins Welcome","Sliding Scale",,"412","24","212","4213644","4099700019","Jamaica"
"Damian Family Health Centers","Hepatitis","Hepatitis B Treatment","137-50 Jamaica Avenue,1st Floor",,"Queens","11435","40.7022022","-73.8150558","(718) 298-5100",,"Walk-ins Welcome","Sliding Scale",,"412","24","212","4213644","4099700019","Jamaica"
"Damian Family Health Centers","Hepatitis","Hepatitis C Testing","137-50 Jamaica Avenue,1st Floor",,"Queens","11435","40.7022022","-73.8150558","(718) 298-5100",,"Walk-ins Welcome","Sliding Scale",,"412","24","212","4213644","4099700019","Jamaica"
"Damian Family Health Centers","Hepatitis","Hepatitis C Treatment","137-50 Jamaica Avenue,1st Floor",,"Queens","11435","40.7022022","-73.8150558","(718) 298-5100",,"Walk-ins Welcome","Sliding Scale",,"412","24","212","4213644","4099700019","Jamaica"
"Harlem United-290 PESS Dept","Hepatitis","Hepatitis C Testing","290 Lenox Avenue,Lower Level basement",,"Manhattan","10027","40.8073914","-73.9452863","(212) 289-2378 ext. 1223",,"Walk-ins Welcome",,,"110","9","200","1053487","1017220069","Central Harlem South"
"Harlem United-290 PESS Dept","Hepatitis","Hepatitis B Testing","290 Lenox Avenue,Lower Level basement",,"Manhattan","10027","40.8073914","-73.9452863","(212) 289-2378 ext. 1223",,"Walk-ins Welcome",,,"110","9","200","1053487","1017220069","Central Harlem South"
"Harlem United-290 PESS Dept","Hepatitis","Hepatitis C Testing","290 Lenox Avenue,Lower Level basement",,"Manhattan","10027","40.8073914","-73.9452863","(212) 289-2378 ext. 1223",,"Walk-ins Welcome",,,"110","9","200","1053487","1017220069","Central Harlem South"
"Harlem United-290 PESS Dept","Hepatitis","Hepatitis C Treatment","290 Lenox Avenue,Lower Level basement",,"Manhattan","10027","40.8073914","-73.9452863","(212) 289-2378 ext. 1223",,"Walk-ins Welcome",,,"110","9","200","1053487","1017220069","Central Harlem South"
"Iris House","Hepatitis","Hepatitis C Testing","2348 Adam Clayton Powell Jr Boulevard,Ground Floor",,"Manhattan","10030","40.8171309","-73.9428018","(646) 548-0100",,"Walk-ins Welcome","Free",,,,,,,
"Montefiore - Oval Center","Hepatitis","Hepatitis B Testing","3230 Bainbridge Ave,2nd Floor",,"Bronx","10467","40.8765241","-73.8795197","(718) 882-5482",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,HIV-Positive Persons,People living with AIDS,Immigrants,,House/Kiki Community","207","11","423","2018154","2033430008","Norwood"
"Montefiore - Oval Center","Hepatitis","Hepatitis B Treatment","3230 Bainbridge Ave,2nd Floor",,"Bronx","10467","40.8765241","-73.8795197","(718) 882-5482",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,HIV-Positive Persons,People living with AIDS,Immigrants,,House/Kiki Community","207","11","423","2018154","2033430008","Norwood"
"Montefiore - Oval Center","Hepatitis","Hepatitis B Vaccine","3230 Bainbridge Ave,2nd Floor",,"Bronx","10467","40.8765241","-73.8795197","(718) 882-5482",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,HIV-Positive Persons,People living with AIDS,Immigrants,,House/Kiki Community","207","11","423","2018154","2033430008","Norwood"
"Montefiore - Oval Center","Hepatitis","Hepatitis C Testing","3230 Bainbridge Ave,2nd Floor",,"Bronx","10467","40.8765241","-73.8795197","(718) 882-5482",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,HIV-Positive Persons,People living with AIDS,Immigrants,,House/Kiki Community","207","11","423","2018154","2033430008","Norwood"
"Montefiore - Oval Center","Hepatitis","Hepatitis C Treatment","3230 Bainbridge Ave,2nd Floor",,"Bronx","10467","40.8765241","-73.8795197","(718) 882-5482",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,HIV-Positive Persons,People living with AIDS,Immigrants,,House/Kiki Community","207","11","423","2018154","2033430008","Norwood"
"Streetwork Uptown","Hepatitis","Hepatitis B Vaccine","209 West 125th Street,2nd Floor",,"Manhattan","10027","40.8092853","-73.9487888","2126952220",,"Walk-ins Welcome",,,"110","9","222","1058660","1019310027","Central Harlem South"
"Streetwork Uptown","Hepatitis","Hepatitis C Testing","209 West 125th Street,2nd Floor",,"Manhattan","10027","40.8092853","-73.9487888","2126952220",,"Walk-ins Welcome",,,"110","9","222","1058660","1019310027","Central Harlem South"
"El Nuevo San Juan Health Center","Hepatitis","Hepatitis C Testing","1065 Southern Boulevard,4th Floor - Specialty",,"Bronx","10459","40.8250563","-73.8923031","(718) 589-2440",,"Walk-ins Welcome",,,"202","17","12701","2114609","2027270058","Hunts Point"
"El Nuevo San Juan Health Center","Hepatitis","Hepatitis C Treatment","1065 Southern Boulevard,4th Floor - Specialty",,"Bronx","10459","40.8250563","-73.8923031","(718) 589-2440",,"Walk-ins Welcome",,,"202","17","12701","2114609","2027270058","Hunts Point"
"Ryan Health West 97th Street","Hepatitis","Hepatitis B Testing","110 West 97 Street,Main",,"Manhattan","10025","40.7935825","-73.9675886","212-531-7550",,"Walk-ins Welcome",,,"107","7","181","1079308","1018517501","Upper West Side"
"Ryan Health West 97th Street","Hepatitis","Hepatitis B Treatment","110 West 97 Street,Main",,"Manhattan","10025","40.7935825","-73.9675886","212-531-7550",,"Walk-ins Welcome",,,"107","7","181","1079308","1018517501","Upper West Side"
"Ryan Health West 97th Street","Hepatitis","Hepatitis C Testing","110 West 97 Street,Main",,"Manhattan","10025","40.7935825","-73.9675886","212-531-7550",,"Walk-ins Welcome",,,"107","7","181","1079308","1018517501","Upper West Side"
"Ryan Health West 97th Street","Hepatitis","Hepatitis C Treatment","110 West 97 Street,Main",,"Manhattan","10025","40.7935825","-73.9675886","212-531-7550",,"Walk-ins Welcome",,,"107","7","181","1079308","1018517501","Upper West Side"
"COPE","Hepatitis","Hepatitis C Testing","127 West 127 Street,Suite 208",,"Manhattan","10027","40.809875","-73.9458556","(212) 426-3895",,"Walk-ins Welcome","Sliding Scale",,"110","9","224","1057904","1019120012","Central Harlem North-Polo Grounds"
"Alexander A. McMeeking Practice","Hepatitis","Hepatitis C Treatment","155 West 19 Street,4th Floor",,"Manhattan","10011","40.741094","-73.996113","(212) 929-2629",,"Walk-ins Welcome",,,"104","3","87","1014725","1007950010","Hudson Yards-Chelsea-Flatiron-Union Square"
"Ali Forney Center - Drop In Center","Hepatitis","Hepatitis B Vaccine","321 West 125 Street,2nd Floor",,"Manhattan","10027","40.8108148","-73.9522127","718-469-7363",,"Walk-ins Welcome",,,"110","9","257","1059310","1019520019","Central Harlem South"
"Ali Forney Center - Drop In Center","Hepatitis","Hepatitis C Testing","321 West 125 Street,2nd Floor",,"Manhattan","10027","40.8108148","-73.9522127","718-469-7363",,"Walk-ins Welcome",,,"110","9","257","1059310","1019520019","Central Harlem South"
"Ryan Chelsea-Clinton","Hepatitis","Hepatitis B Testing","645 10 Avenue,n/a",,"Manhattan","10036","40.7620291","-73.9941421","(212) 265-4500",,"Walk-ins Welcome",,,"104","3","129","1085777","1010747502","Clinton"
"Ryan Chelsea-Clinton","Hepatitis","Hepatitis B Treatment","645 10 Avenue,n/a",,"Manhattan","10036","40.7620291","-73.9941421","(212) 265-4500",,"Walk-ins Welcome",,,"104","3","129","1085777","1010747502","Clinton"
"Ryan Chelsea-Clinton","Hepatitis","Hepatitis C Testing","645 10 Avenue,n/a",,"Manhattan","10036","40.7620291","-73.9941421","(212) 265-4500",,"Walk-ins Welcome",,,"104","3","129","1085777","1010747502","Clinton"
"Ryan Chelsea-Clinton","Hepatitis","Hepatitis C Treatment","645 10 Avenue,n/a",,"Manhattan","10036","40.7620291","-73.9941421","(212) 265-4500",,"Walk-ins Welcome",,,"104","3","129","1085777","1010747502","Clinton"
"Family Health Center of Middle Village","Hepatitis","Hepatitis C Testing","75-54 Metropolitan Avenue,2nd Floor",,"Queens","11379","40.7129945","-73.8757084","(718) 894-2700",,"Walk-ins Welcome",,,"405","30","619","4441889","4037730034","Middle Village"
"Family Health Center of Middle Village","Hepatitis","Hepatitis C Treatment","75-54 Metropolitan Avenue,2nd Floor",,"Queens","11379","40.7129945","-73.8757084","(718) 894-2700",,"Walk-ins Welcome",,,"405","30","619","4441889","4037730034","Middle Village"
"Wyckoff Heights Medical Center - Positive Health Management","Hepatitis","Hepatitis B Testing","1610 Dekalb Avenue,1",,"Brooklyn","11237","40.703773","-73.919415","(718) 302-8481",,"Walk-ins Welcome",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Management","Hepatitis","Hepatitis B Treatment","1610 Dekalb Avenue,1",,"Brooklyn","11237","40.703773","-73.919415","(718) 302-8481",,"Walk-ins Welcome",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Management","Hepatitis","Hepatitis C Testing","1610 Dekalb Avenue,1",,"Brooklyn","11237","40.703773","-73.919415","(718) 302-8481",,"Walk-ins Welcome",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Management","Hepatitis","Hepatitis C Treatment","1610 Dekalb Avenue,1",,"Brooklyn","11237","40.703773","-73.919415","(718) 302-8481",,"Walk-ins Welcome",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Clinic","Hepatitis","Hepatitis B Testing","1610 DeKalb Avenue,1st Floor",,"Brooklyn","11237","40.7038061","-73.9194716","(929) 432-3472",,"Appointment Preferred",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Clinic","Hepatitis","Hepatitis B Treatment","1610 DeKalb Avenue,1st Floor",,"Brooklyn","11237","40.7038061","-73.9194716","(929) 432-3472",,"Appointment Preferred",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Clinic","Hepatitis","Hepatitis B Vaccine","1610 DeKalb Avenue,1st Floor",,"Brooklyn","11237","40.7038061","-73.9194716","(929) 432-3472",,"Appointment Preferred",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Clinic","Hepatitis","Hepatitis C Testing","1610 DeKalb Avenue,1st Floor",,"Brooklyn","11237","40.7038061","-73.9194716","(929) 432-3472",,"Appointment Preferred",,,"304","37","445","3393931","3032487502","Bushwick North"
"Wyckoff Heights Medical Center - Positive Health Clinic","Hepatitis","Hepatitis C Treatment","1610 DeKalb Avenue,1st Floor",,"Brooklyn","11237","40.7038061","-73.9194716","(929) 432-3472",,"Appointment Preferred",,,"304","37","445","3393931","3032487502","Bushwick North"
"Latino Commission on AIDS","Hepatitis","Hepatitis C Testing","24 West 25 Street,9th Floor",,"Manhattan","10010","40.743293","-73.9904096","(212) 675-3288",,"Walk-ins Welcome","Free",,"105","3","58","1080686","1008260057","Hudson Yards-Chelsea-Flatiron-Union Square"
"African Services Committee","Hepatitis","Hepatitis B Testing","429 West 127 Street,2nd Floor",,"Manhattan","10027","40.813453","-73.9544556","(212) 222-3882",,"Walk-ins Welcome","Free",",Men Who Have Sex With Men (MSM),Heterosexual Men,Immigrants,Couples","109","7","21303","1084104","1019670060","Manhattanville"
"African Services Committee","Hepatitis","Hepatitis B Treatment","429 West 127 Street,2nd Floor",,"Manhattan","10027","40.813453","-73.9544556","(212) 222-3882",,"Walk-ins Welcome","Free",",Men Who Have Sex With Men (MSM),Heterosexual Men,Immigrants,Couples","109","7","21303","1084104","1019670060","Manhattanville"
"African Services Committee","Hepatitis","Hepatitis B Vaccine","429 West 127 Street,2nd Floor",,"Manhattan","10027","40.813453","-73.9544556","(212) 222-3882",,"Walk-ins Welcome","Free",",Men Who Have Sex With Men (MSM),Heterosexual Men,Immigrants,Couples","109","7","21303","1084104","1019670060","Manhattanville"
"African Services Committee","Hepatitis","Hepatitis C Testing","429 West 127 Street,2nd Floor",,"Manhattan","10027","40.813453","-73.9544556","(212) 222-3882",,"Walk-ins Welcome","Free",",Men Who Have Sex With Men (MSM),Heterosexual Men,Immigrants,Couples","109","7","21303","1084104","1019670060","Manhattanville"
"Joseph P. Addabbo Family Health Center, Inc.","Hepatitis","Hepatitis C Testing","1288 Central Avenue,room 14",,"Queens","11691","40.6078165","-73.7491188","(718) 945-7150",,"Walk-ins Welcome",,,"414","31","103202","4297937","4155350040","Far Rockaway-Bayswater"
"Joseph P. Addabbo Family Health Center, Inc.","Hepatitis","Hepatitis C Treatment","1288 Central Avenue,room 14",,"Queens","11691","40.6078165","-73.7491188","(718) 945-7150",,"Walk-ins Welcome",,,"414","31","103202","4297937","4155350040","Far Rockaway-Bayswater"
"H+H Governeur Healthcare Services","Hepatitis","Hepatitis B Testing","227 Madison Street,Room 1252",,"Manhattan","10002","40.7131148","-73.9877376","(212) 238-7897",,,,,"103","1","6","1003224","1002700032","Lower East Side"
"H+H Governeur Healthcare Services","Hepatitis","Hepatitis B Treatment","227 Madison Street,Room 1252",,"Manhattan","10002","40.7131148","-73.9877376","(212) 238-7897",,,,,"103","1","6","1003224","1002700032","Lower East Side"
"H+H Governeur Healthcare Services","Hepatitis","Hepatitis B Vaccine","227 Madison Street,Room 1252",,"Manhattan","10002","40.7131148","-73.9877376","(212) 238-7897",,,,,"103","1","6","1003224","1002700032","Lower East Side"
"H+H Governeur Healthcare Services","Hepatitis","Hepatitis C Testing","227 Madison Street,Room 1252",,"Manhattan","10002","40.7131148","-73.9877376","(212) 238-7897",,,,,"103","1","6","1003224","1002700032","Lower East Side"
"H+H Governeur Healthcare Services","Hepatitis","Hepatitis C Treatment","227 Madison Street,Room 1252",,"Manhattan","10002","40.7131148","-73.9877376","(212) 238-7897",,,,,"103","1","6","1003224","1002700032","Lower East Side"
"New York Harm Reduction Educators","Hepatitis","Hepatitis C Testing","104 E 126th Street,#1A",,"Manhattan","10035","40.8052711","-73.9380257","(212) 828-8464",,"Walk-ins Welcome",,,"111","9","196","1054493","1017740067","East Harlem North"
"H+H Lincoln Hospital","Hepatitis","Hepatitis B Testing","234 East 149 Street,2nd floor-Room 2A5",,"Bronx","10451","40.81774","-73.924156","(718) 579-4900",,"Appointment Required",,,"201","17","65","2097050","2023350016","Melrose South-Mott Haven North"
"H+H Lincoln Hospital","Hepatitis","Hepatitis B Treatment","234 East 149 Street,2nd floor-Room 2A5",,"Bronx","10451","40.81774","-73.924156","(718) 579-4900",,"Appointment Required",,,"201","17","65","2097050","2023350016","Melrose South-Mott Haven North"
"H+H Lincoln Hospital","Hepatitis","Hepatitis C Testing","234 East 149 Street,2nd floor-Room 2A5",,"Bronx","10451","40.81774","-73.924156","(718) 579-4900",,"Appointment Required",,,"201","17","65","2097050","2023350016","Melrose South-Mott Haven North"
"H+H Lincoln Hospital","Hepatitis","Hepatitis C Treatment","234 East 149 Street,2nd floor-Room 2A5",,"Bronx","10451","40.81774","-73.924156","(718) 579-4900",,"Appointment Required",,,"201","17","65","2097050","2023350016","Melrose South-Mott Haven North"
"Harlem United - Willis Green Jr. Health Center","Hepatitis","Syringe Exchange","123 West 124 Street",,"Manhattan","10027","40.8077412","-73.9469807","(646) 762-4950",,"Walk-ins Welcome",,,"110","9","222","1084686","1019090020","Central Harlem South"
"Turning Point","Hepatitis","Syringe Exchange","5220 4 Avenue",,"Brooklyn","11220","40.645151","-74.0144738","(718) 360-8100",,"Walk-ins Welcome",,,"307","38","76","3013857","3008060046","Sunset Park West"
,"Hepatitis","Syringe Exchange","668 President St.",,"Brooklyn","11215","40.6755958","-73.9806552",,,"Walk-ins Welcome",,,"306","39","133","3020282","3009590011","Park Slope-Gowanus"
