"dfta_id","provider_name","sponsor_name","site_type","address1","address2","city","postcode","from_date","to_date","comminuty_board","council_district","sunday","monday","tuesday","wednesday","thursday","friday","saturday","contract_amt","expense_amt","full_time","part_time","personnel_amt","fiscal_year_amount","months_in_hhs","total_fy20_budget","total_fy20_personnel_budget","total_fy20_reimbursement","average_daily_participant","actual_ytd_meals","kosher_budget","nonkosher_budget","total_meals_budget","total_meals_cost","in_house_meal_prep","meal_prep1","prep_for_others","prep_for_others1","expenditures_for_information_and_assistance_education_and_recreation_health_promotion","comb_cost_per_person","ultilization","borough","latitude","longitude","census_tract","bin","bbl","nta"
"30U01","DYCKMAN NEIGHBORHOOD SENIOR CENTER","NEW YORK FOUNDATION FOR SENIOR CITIZENS, INC.","NEIGHBORHOOD SENIOR CENTERS","3754 10 AVENUE",,"MANHATTAN","10034","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","112","10","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","523782.86","506487.43","10","0","387272.81","305090.00","7","523782.86","387272.81","370812.74","74","30561","0.00","231127.70","231127.70","7.56","Meal Prep on-site","Meal Prep on-site","No","No","148299.86","2004.05","100%+","MANHATTAN","40.860844","-73.921587","299","1080032","1022160001","Marble Hill-Inwood"
"30V01","GODDARD RIVERSIDE NEIGHBORHOOD SC","GODDARD RIVERSIDE COMMUNITY CENTER","NEIGHBORHOOD SENIOR CENTERS","593 COLUMBUS AVENUE",,"MANHATTAN","10024","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","107","6","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","506487.43","57430.39","5","1","449642.79","295451.00","7","506487.43","449642.79","506487.43","135","48101","0.00","243838.20","243838.20","5.07","Meal Prep on-site","Meal Prep on-site","No","No","231024.26","1711.29","100%+","MANHATTAN","40.788212","-73.970904","173","1079511","1012020001","Upper West Side"
"30W01","JUDITH C WHITE NEIGHBORHOOD SENIOR CTR","GREENWICH HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","27 BARROW STREET",,"MANHATTAN","10014","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","102","3","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","504932.57","1026554.66","7","1","288335.98","294544.00","7","504932.57","288335.98","57430.39","55","21166","0.00","150991.60","150991.60","7.13","Meal Prep on-site","Meal Prep on-site","No","No","77350.78","1406.38","7%","MANHATTAN","40.7325","-74.003078","67","1010159","1005900056","West Village"
"30X01","CITY HALL NEIGHBORHOOD SENIOR CENTER","HAMILTON-MADISON HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","100 GOLD STREET, LOWER LEVEL",,"MANHATTAN","10038","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","101","1","00:00 AM - 00:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","00:00 AM - 00:00PM","1425267.43","472144.53","17","0","726329.07","831406.00","7","1425267.43","726329.07","1026554.66","241","129770","0.00","769929.36","769929.36","5.93","-","Meal Prep on-site","-","Yes","248693.72","1031.92","24%","MANHATTAN","40.710353","-74.004007","1501","1001289","1000940025","Battery Park City-Lower Manhattan"
"30Y01","LAGUARDIA NEIGHBORHOOD SENIOR CENTER","NEW YORK FOUNDATION FOR SENIOR CITIZENS, INC.","NEIGHBORHOOD SENIOR CENTERS","280 CHERRY STREET",,"MANHATTAN","10002","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","1","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","782530.29","720685.71","11","0","502968.09","456476.00","7","782530.29","502968.09","472144.53","249","83218","0.00","319940.69","319940.69","3.84","Meal Prep on-site","Meal Prep on-site","No","No","164424.09","660.34","100%+","MANHATTAN","40.711376","-73.988461","6","1003211","1002560014","Lower East Side"
"31D01","STANLEY ISAACS NEIGHBORHOOD SENIOR CTR","STANLEY M. ISAACS NEIGHBORHOOD CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","415 EAST   93 STREET",,"MANHATTAN","10128","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","108","5","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","945370.29","472213.80","8","1","666950.45","554466.00","7","945370.29","666950.45","684522.91","116","27909","0.00","325591.31","325591.31","11.67","Meal Prep on-site","Meal Prep on-site","No","No","300766.02","2592.81","100%+","MANHATTAN","40.780904","-73.945112","152","1082367","1015730001","Yorkville"
"31G01","MORIAH OLDER ADULT LUNCHEON NSC","AGUDATH ISRAEL OF AMERICA COMMUNITY SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","90 BENNETT AVENUE",,"MANHATTAN","10033","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","112","10","00:00 AM - 00:00PM","09:00 AM - 04:30PM","09:00 AM - 04:30PM","09:00 AM - 04:30PM","09:00 AM - 04:30PM","09:00 AM - 02:30PM","00:00 AM - 00:00PM","503254.29","609822.39","10","0","406556.74","293565.00","7","503254.29","406556.74","472213.80","80","23252","0.00","407524.00","407524.00","17.53","Meal Prep on-site","Meal Prep on-site","No","No","49717.57","621.47","100%+","MANHATTAN","40.853017","-73.935379","271","1064436","1021800172","Washington Heights North"
"31J01","JEFFERSON HOUSES NSC","UNION SETTLEMENT ASSOCIATION, INC.","NEIGHBORHOOD SENIOR CENTERS","2205 FIST AVENUE",,"MANHATTAN","10029","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","111","8","00:00 AM - 00:00PM","08:00 AM - 04:30PM","08:00 AM - 04:30PM","08:00 AM - 04:30PM","08:00 AM - 04:30PM","08:00 AM - 04:03PM","00:00 AM - 00:00PM","716220.00","963709.22","0","11","437619.22","516795.00","7","716220.00","437619.22","609822.39","40","16500","0.00","130700.92","130700.92","7.92","-","Catered","-","No","370489.12","9262.23","83%","MANHATTAN",,,,,,
"31K01","WEINBERG CENTER FOR BALANCED LIVING","THE EDUCATIONAL ALLIANCE, INC.","NEIGHBORHOOD SENIOR CENTERS","197 EAST BROADWAY",,"MANHATTAN","10002","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","103","1","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","986167.50","680343.53","6","4","615540.57","657445.00","8","986167.50","615540.57","963709.22","164","50001","0.00","457054.38","457054.38","9.14","Meal Prep on-site","Meal Prep on-site","No","No","415872.21","2535.81","100%+","MANHATTAN","40.714211","-73.988302","6","1003704","1002850029","Lower East Side"
"31U01","FIND AID COFFEEHOUSE NSC","FIND AID FOR THE AGED, INC.","NEIGHBORHOOD SENIOR CENTERS","330 WEST   42 STREET",,"MANHATTAN","10036","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","104","3","00:00 AM - 00:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 08:00PM","08:00 AM - 05:00PM","00:00 AM - 00:00PM","750236.57","397188.51","16","0","438014.76","437638.00","7","750236.57","438014.76","680343.53","102","38750","0.00","504667.10","504667.10","13.02","Meal Prep on-site","Meal Prep on-site","No","No","163555.18","1603.48","100%+","MANHATTAN","40.757661","-73.990832","115","1024926","1010320048","Clinton"
"31V01","FOOD BANK NEIGHBORHOOD SENIOR CENTER","FOOD BANK FOR NEW YORK CITY","NEIGHBORHOOD SENIOR CENTERS","WEST 116TH STREET",,"MANHATTAN","10026","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","110","9","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","588411.00","0.00","13","0","327504.71","392274.00","8","588411.00","327504.71","397188.51","39","47397","0.00","223001.48","223001.48","4.70","Meal Prep on-site","Meal Prep on-site","No","No","153856.14","3945.03","100%+","MANHATTAN",,,,,,
"31Y01","CENTER ON THE SQUARE NEIGHBORHOOD SENIOR CENTER","GREENWICH HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","20 WASHINGTON SQUARE NORTH",,"MANHATTAN","10011","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","104","3","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","634901.14","43890.87","4","1","276941.02","370359.00","7","634901.14","276941.02","0.00","69","13800","0.00","185131.23","185131.23","13.42","Catered","Catered","No","No","68522.66","993.08","0%","MANHATTAN","40.731781","-73.997705","63","1008851","1005510008","West Village"
"32B01","UNIVERSITY SETTLEMENT NSC","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","NEIGHBORHOOD SENIOR CENTERS","189 ALLEN STREET",,"MANHATTAN","10002","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","1","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","09:00 AM - 01:00PM","634827.43","203749.49","2","8","404825.14","521344.00","7","634827.43","404825.14","554817.94","137","34740","0.00","245115.61","245115.61","7.06","-","Both","-","Yes","260022.06","1897.97","100%+","MANHATTAN","40.722133","-73.988964","3601","1005537","1004170001","Chinatown"
"32B02","MELTZER TOWER SOCIAL CLUB","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","NEIGHBORHOOD SENIOR CENTERS","189 ALLEN STREET",,"MANHATTAN","10002","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","1","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","245381.14","557701.51","0","5","144222.93","521344.00","7","245381.14","144222.93","203749.49","39","12499","0.00","127850.96","127850.96","10.23","-","Catered","-","No","84898.71","2176.89","100%+","MANHATTAN","40.722133","-73.988964","3601","1005537","1004170001","Chinatown"
"32C01","RIVERSTONE SENIOR LIFE NSC","RIVERSTONE SENIOR LIFE SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","99 FORT WASHINGTON AVE.",,"MANHATTAN","10032","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","112","7","00:00 AM - 00:00PM","08:00 AM - 04:30PM","08:00 AM - 04:30PM","08:00 AM - 04:30PM","08:00 AM - 04:30PM","08:00 AM - 04:30PM","00:00 AM - 00:00PM","658542.86","1005653.81","8","1","440621.57","395104.00","7","658542.86","440621.57","557701.51","108","26501","0.00","266221.58","266221.58","10.05","Catered","Catered","No","No","239181.62","2214.64","100%+","MANHATTAN","40.83851","-73.943738","247","1063346","1021360235","Washington Heights South"
"32M01","ENCORE NEIGHBORHOOD SENIOR CENTER","ENCORE COMMUNITY SERVICES","NEIGHBORHOOD SENIOR CENTERS","239 WEST   49 STREET",,"MANHATTAN","10019","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","105","3","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","1005862.29","409206.86","11","7","437437.20","586753.00","7","1005862.29","437437.20","1005653.81","118","75751","0.00","652428.54","652428.54","8.61","Meal Prep on-site","Meal Prep on-site","Yes","Yes","219182.09","1857.48","100%+","MANHATTAN","40.761143","-73.985312","125","1024789","1010210009","Midtown-Midtown South"
"32N01","JOHN PAUL II FRIENDSHIP NEIGHBORHOOD SC","POLISH AND SLAVIC CENTER, INC","NEIGHBORHOOD SENIOR CENTERS","103 EAST    7 STREET",,"MANHATTAN","10009","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","2","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","409206.86","501241.71","7","0","209865.03","238704.00","7","409206.86","209865.03","409206.86","62","18751","0.00","215630.28","215630.28","11.50","Catered","Catered","No","No","169695.47","2737.02","100%+","MANHATTAN","40.726683","-73.985016","32","1005851","1004350049","East Village"
"32P01","LENOX HILL NEIGHBORHOOD SENIOR CENTER","LENOX HILL NEIGHBORHOOD HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","619 LEXINGTON AVENUE",,"MANHATTAN","10022","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","106","4","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","501241.71","507366.75","10","0","259409.83","292391.00","7","501241.71","259409.83","501241.71","78","22500","0.00","225323.85","225323.85","10.01","Catered","Catered","No","No","245998.26","3153.82","100%+","MANHATTAN","40.758698","-73.970744","100","1036474","1013087501","Turtle Bay-East Midtown"
"32R01","MOTT STREET NEIGHBORHOOD SENIOR CENTER","NEW YORK FOUNDATION FOR SENIOR CITIZENS, INC.","NEIGHBORHOOD SENIOR CENTERS","180 MOTT STREET",,"MANHATTAN","10012","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","102","1","00:00 AM - 00:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","00:00 AM - 00:00PM","716928.00","320768.83","15","0","459775.37","438333.00","7","716928.00","459775.37","507366.75","137","53049","0.00","323342.90","323342.90","6.10","Meal Prep on-site","Meal Prep on-site","No","No","205256.80","1498.22","100%+","MANHATTAN","40.7205","-73.995895","41","1007156","1004790001","SoHo-TriBeCa-Civic Center-Little Italy"
"32T01","PSS HARLEM NEIGHBORHOOD SENIOR CENTER","PRESBYTERIAN SENIOR SERVICES","NEIGHBORHOOD SENIOR CENTERS","18 MOUNT MORRIS PARK WEST",,"MANHATTAN","10027","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","109","7","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","353158.29","196348.70","11","0","199192.71","576219.00","7","353158.29","199192.71","320768.83","53","15000","0.00","97096.01","97096.01","6.47","Catered","Catered","No","No","229097.43","4322.59","100%+","MANHATTAN","40.804822","-73.945457","198","1083967","1017190001","East Harlem North"
"32T02","KING TOWERS SOCIAL CLUB","PRESBYTERIAN SENIOR SERVICES","NEIGHBORHOOD SENIOR CENTERS","50 LENOX AVENUE",,"MANHATTAN","10026","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","110","9","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","196349.14","345863.78","6","0","167613.93","576219.00","7","196349.14","167613.93","196348.70","19","0","0.00","0.00","0.00","0.00","Catered","Catered","No","No","196349.74","10334.20","100%+","MANHATTAN","40.799593","-73.951421","186","1083312","1015960001","Central Harlem South"
"32T03","PSS MANHATTANVILLE SENIOR CENTER","PRESBYTERIAN SENIOR SERVICES","NEIGHBORHOOD SENIOR CENTERS","530 WEST  133 STREET",,"MANHATTAN","10027","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","109","7","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","435639.43","183123.36","5","5","254903.97","576219.00","7","435639.43","254903.97","345863.78","40","16250","0.00","97618.91","97618.91","6.01","Catered","Catered","No","No","232162.13","5804.05","100%+","MANHATTAN","40.818127","-73.954478","219","1084130","1019840001","Manhattanville"
"32W01","CARVER NEIGHBORHOOD SENIOR CENTER","INSTITUTE FOR THE PUERTO RICAN/ HISPANIC ELDERLY, INC.","NEIGHBORHOOD SENIOR CENTERS","55 EAST  102 STREET",,"MANHATTAN","10029","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","111","8","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","459773.14","0.00","0","7","287515.63","268201.00","7","459773.14","287515.63","183123.36","101","31001","0.00","161637.73","161637.73","5.21","Meal Prep on-site","Meal Prep on-site","No","No","126598.29","1253.45","73%","MANHATTAN","40.79084","-73.950853","168","1082659","1016080023","East Harlem South"
"32Y01","THE CENTER AT THE RED OAK NEIGHBR SR CTR","WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING, INC.","NEIGHBORHOOD SENIOR CENTERS","135 WEST  106 STREET",,"MANHATTAN","10025","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","107","7","00:00 AM - 00:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","00:00 AM - 00:00PM","752945.14","0.00","0","12","471184.65","597647.00","7","752945.14","471184.65","0.00","113","15978","0.00","130508.63","130508.63","8.17","Meal Prep on-site","Meal Prep on-site","No","No","212575.30","1881.20","0%","MANHATTAN","40.799919","-73.964459","193","1055957","1018610010","Morningside Heights"
"32Z01","OUR LADY OF POMPEII NSC","GREENWICH HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","25 CARMINE STREET",,"MANHATTAN","10014","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","102","3","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","495423.43","1107942.51","7","0","271383.94","288997.00","7","495423.43","271383.94","0.00","40","9063","0.00","89541.87","89541.87","9.88","Catered","Catered","No","No","92705.02","2317.63","0%","MANHATTAN","40.730178","-74.002955","67","1009904","1005860020","West Village"
"33W01","RAIN INWOOD NEIGHBORHOOD SENIOR CENTER","REGIONAL AID FOR INTERIM NEEDS, INC.","NEIGHBORHOOD SENIOR CENTERS","84 VERMILYEA AVENUE",,"MANHATTAN","10034","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","112","10","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","613445.14","718055.26","8","0","353285.66","355843.00","7","613445.14","353285.66","520896.93","90","20501","0.00","242862.71","242862.71","11.85","Meal Prep on-site","Meal Prep on-site","No","No","206945.57","2299.40","100%+","MANHATTAN","40.865838","-73.923128","291","1064905","1022340029","Marble Hill-Inwood"
"35A01","HAMILTON GRANGE NEIGHBORHOOD SR. CTR.","CONVENT AVENUE BAPTIST CHURCH","NEIGHBORHOOD SENIOR CENTERS","420 WEST  145 STREET",,"MANHATTAN","10031","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","109","7","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","725242.51","477185.59","0","10","477075.73","712872.00","12","725242.51","477075.73","590996.13","68","36500","0.00","317991.70","317991.70","8.71","Meal Prep on-site","Meal Prep on-site","No","No","121986.61","1793.92","32%","MANHATTAN","40.824436","-73.945733","227","1060948","1020500042","Hamilton Heights"
"35B01","ARC CENTRAL HARLEM SENIOR CENTER","ARC XVI, FT. WASHINGTON, INC.","NEIGHBORHOOD SENIOR CENTERS","108 WEST  146 STREET",,"MANHATTAN","10039","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","110","9","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","570873.00","505016.82","5","6","337107.93","1211477.00","12","570873.00","337107.93","477185.59","61","36250","0.00","286732.09","286732.09","7.91","Meal Prep on-site","Meal Prep on-site","No","No","190453.50","3122.19","100%+","MANHATTAN","40.821341","-73.936317","232","1060189","1020140036","Central Harlem North-Polo Grounds"
"35B02","AP RANDOLPH SENIOR CENTER","ARC XVI, FT. WASHINGTON, INC.","NEIGHBORHOOD SENIOR CENTERS","108 WEST  146 STREET",,"MANHATTAN","10039","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","110","9","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","599866.47","574931.93","4","6","304414.87","1211477.00","12","599866.47","304414.87","505016.82","63","57501","0.00","302884.01","302884.01","5.27","Catered","Catered","No","No","202132.81","3208.46","100%+","MANHATTAN","40.821341","-73.936317","232","1060189","1020140036","Central Harlem North-Polo Grounds"
"35D01","CARTER BURDEN ISC","CARTER BURDEN NETWORK, INC.","INNOVATIVE SENIOR CENTERS","312 EAST 109TH STREET",,"MANHATTAN","10029","2019-07-01T17:23:31.000","2020-06-30T00:00:00.000","111","8","08:00 AM - 04:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","08:00 AM - 04:00PM","1300429.00","1300429.00","1","13","796655.84","1600925.00","NULL",,,,"138","70500","0.00","603454.82","603454.82","8.56","Meal Prep on-site","Meal Prep on-site","Yes","Yes","509843.03","3694.51","100%+","MANHATTAN","40.792306","-73.94048","170","1074278","1016800045","East Harlem South"
"35D02","LEHMAN SOCIAL CLUB","CARTER BURDEN NETWORK, INC.","INNOVATIVE SENIOR CENTERS","1641 MADISON AVENUE",,"MANHATTAN","10029","2019-07-01T17:23:31.000","2020-06-30T00:00:00.000","111","8","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","267523.00","267523.00","0","3","157963.26","1600925.00","NULL",,,,"36","11250","0.00","174571.76","174571.76","15.52","Catered","Catered","No","No","92951.24","2581.98","100%+","MANHATTAN","40.79584","-73.947866","17401","1078867","1016150023","East Harlem South"
"35F01","FIND AID FOR THE AGED INC","FIND AID FOR THE AGED, INC.","INNOVATIVE SENIOR CENTERS","141 WEST   73 STREET",,"MANHATTAN","10023","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","107","6","09:00 AM - 05:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","00:00 AM - 00:00PM","1137591.51","1115001.48","3","11","1001096.95","1153558.00","NULL",,,,"157","66466","0.00","656183.31","656183.31","9.87","Meal Prep on-site","Meal Prep on-site","No","No","401359.05","2556.43","100%+","MANHATTAN","40.778624","-73.979527","157","1030011","1011450012","Lincoln Square"
"35K01","LENOX HILL NEIGHBORHOOD HOUSE INC.","LENOX HILL NEIGHBORHOOD HOUSE, INC.","INNOVATIVE SENIOR CENTERS","343 EAST   70 STREET",,"MANHATTAN","10021","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","108","5","00:00 AM - 00:00PM","08:00 AM - 08:00 PM","08:00 AM - 08:00 PM","08:00 AM - 08:00 PM","08:00 AM - 08:00 PM","08:00 AM - 08:00 PM","00:00 AM - 00:00PM","1105272.00","1105272.00","6","8","693177.65","1105272.00","NULL",,,,"266","118008","0.00","746844.67","746844.67","6.33","Meal Prep on-site","Meal Prep on-site","Yes","Yes","356165.89","1338.97","100%+","MANHATTAN","40.766686","-73.95739","126","1044841","1014450023","Lenox Hill-Roosevelt Island"
"35M01","YOUNG MENS AND WOMENS HEBREW ASSO WASHINGTON HEIGHTS INWOOD","YOUNG MEN'S AND YOUNG WOMEN'S HEBREW ASSOCIATION OF WASHINGTON HEIGHTS AND INWOOD, INC.","INNOVATIVE SENIOR CENTERS","54 NAGLE AVENUE",,"MANHATTAN","10040","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","112","10","09:00 AM - 04:30 PM","09:00 AM - 05:30 PM","09:00 AM - 05:00 PM","09:00 AM - 05:30 PM","09:00 AM - 05:00 PM","09:00 AM - 04:00 PM","00:00 AM - 00:00PM","1062729.00","976936.91","9","10","713226.40","1062729.00","NULL",,,,"104","50268","0.00","445358.05","445358.05","8.86","Meal Prep on-site","Meal Prep on-site","No","No","436065.78","4192.94","100%+","MANHATTAN","40.859993","-73.929129","285","1064146","1021720064","Washington Heights North"
"40B01","CCNS HOWARD BEACH NEIGHBORHOOD SC","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","155-55 CROSS BAY BOULEVARD",,"QUEENS","11414","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","410","32","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","701986.29","1195356.45","8","1","305603.88","456887.00","7","701986.29","305603.88","455975.83","79","38254","0.00","253070.73","253070.73","6.62","Both","Both","No","No","213225.37","2699.06","100%+","QUEENS","40.664372","-73.841152","884","4442269","4115880075","Lindenwood-Howard Beach"
"40C01","SUNNYSIDE COMMUNITY NSC","SUNNYSIDE COMMUNITY SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","43-31 39 STREET",,"QUEENS","11104","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","402","26","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","1242660.00","690214.94","0","12","574509.98","724885.00","7","1242660.00","574509.98","1195356.45","166","44530","0.00","510232.06","510232.06","11.46","Meal Prep on-site","Meal Prep on-site","No","No","484938.50","2921.32","100%+","QUEENS","40.74519","-73.925909","179","4436677","4001910005","Hunters Point-Sunnyside-West Maspeth"
