"the_geom","projectid","projtitle","fmsid","fmsagencyi","leadagency","managingag","projectdes","projecttyp","projectt_1","projectsta","constructi","designstar","construc_1","currentfun","projectcos","overallsco","safetyscop","otherscope","projectjus","onstreetna","fromstreet","tostreetna","boroughnam","oftcode","designfy","latitude","longitude","x","y"
"MULTIPOINT ((-73.90438792851589 40.67520674557859), (-73.9045091232366 40.67505211066698), (-73.91923062938965 40.668631364384495), (-73.9194176333395 40.66839704439107))","1253","Zion Triangle Plaza","HWPLZ011K","841","DOT","3","The project will create a functional and vibrant public space by redesigning Pitkin Ave, Legion Ave, and East NY Ave; while enhancing pedestrian safety.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2018","2012-01-30T00:00:00.000","2020-07-01T00:00:00.000","5703218.0","5703218.0","Partial Reconstruction","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","The project will improve the public realm by reclaiming and redesigning the underutilized right-of-way while improving traffic operations and enhancing pedestrian safety. The project was originally requested by the Pitkin Avenue BID who is the maintenanc","BEND","EAST NEW YORK AVENUE",,"BROOKLYN","318950338330000000","2013","40.6718218165","-73.9118863286","0.0","0.0"
"MULTIPOINT ((-73.92019091880123 40.66838067355766), (-73.92011464306117 40.668376000970106), (-73.91995577390252 40.668319320127694))","1253","Zion Triangle Plaza","HWPLZ011K","841","DOT","3","The project will create a functional and vibrant public space by redesigning Pitkin Ave, Legion Ave, and East NY Ave; while enhancing pedestrian safety.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2018","2012-01-30T00:00:00.000","2020-07-01T00:00:00.000","5703218.0","5703218.0","Partial Reconstruction","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","The project will improve the public realm by reclaiming and redesigning the underutilized right-of-way while improving traffic operations and enhancing pedestrian safety. The project was originally requested by the Pitkin Avenue BID who is the maintenanc","HOWARD AVENUE","PITKIN AVENUE",,"BROOKLYN","350930370930000000","2013","40.6683586652","-73.9200871119","0.0","0.0"
"MULTIPOINT ((-73.92207694719046 40.668604258866765), (-73.92196928000847 40.66855182088726))","1253","Zion Triangle Plaza","HWPLZ011K","841","DOT","3","The project will create a functional and vibrant public space by redesigning Pitkin Ave, Legion Ave, and East NY Ave; while enhancing pedestrian safety.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2018","2012-01-30T00:00:00.000","2020-07-01T00:00:00.000","5703218.0","5703218.0","Partial Reconstruction","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","The project will improve the public realm by reclaiming and redesigning the underutilized right-of-way while improving traffic operations and enhancing pedestrian safety. The project was originally requested by the Pitkin Avenue BID who is the maintenanc","EASTERN PARKWAY","PITKIN AVENUE",,"BROOKLYN","338430370930000000","2013","40.6685780399","-73.9220231136","0.0","0.0"
"MULTIPOINT ((-73.91838191206384 40.66900224712359))","1253","Zion Triangle Plaza","HWPLZ011K","841","DOT","3","The project will create a functional and vibrant public space by redesigning Pitkin Ave, Legion Ave, and East NY Ave; while enhancing pedestrian safety.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2018","2012-01-30T00:00:00.000","2020-07-01T00:00:00.000","5703218.0","5703218.0","Partial Reconstruction","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","The project will improve the public realm by reclaiming and redesigning the underutilized right-of-way while improving traffic operations and enhancing pedestrian safety. The project was originally requested by the Pitkin Avenue BID who is the maintenanc","EAST NEW YORK AVENUE","LEGION STREET",,"BROOKLYN","338330355130000000","2013","40.6690022471","-73.9183819121","0.0","0.0"
"MULTIPOINT ((-73.91995577390252 40.668319320127694), (-73.92004754023333 40.66827642932792), (-73.92014864243875 40.6682294836081))","1253","Zion Triangle Plaza","HWPLZ011K","841","DOT","3","The project will create a functional and vibrant public space by redesigning Pitkin Ave, Legion Ave, and East NY Ave; while enhancing pedestrian safety.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2018","2012-01-30T00:00:00.000","2020-07-01T00:00:00.000","5703218.0","5703218.0","Partial Reconstruction","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","The project will improve the public realm by reclaiming and redesigning the underutilized right-of-way while improving traffic operations and enhancing pedestrian safety. The project was originally requested by the Pitkin Avenue BID who is the maintenanc","EAST NEW YORK AVENUE","HOWARD AVENUE",,"BROOKLYN","338330350930000000","2013","40.6682750777","-73.9200506522","0.0","0.0"
"MULTIPOINT ((-73.9201468155582 40.66914297471824), (-73.92004326787908 40.66913722144309), (-73.91996270961387 40.669132887074866))","1253","Zion Triangle Plaza","HWPLZ011K","841","DOT","3","The project will create a functional and vibrant public space by redesigning Pitkin Ave, Legion Ave, and East NY Ave; while enhancing pedestrian safety.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2018","2012-01-30T00:00:00.000","2020-07-01T00:00:00.000","5703218.0","5703218.0","Partial Reconstruction","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","The project will improve the public realm by reclaiming and redesigning the underutilized right-of-way while improving traffic operations and enhancing pedestrian safety. The project was originally requested by the Pitkin Avenue BID who is the maintenanc","HOWARD AVENUE","LINCOLN PLACE",,"BROOKLYN","350930356030000000","2013","40.6691376941","-73.920050931","0.0","0.0"
"MULTIPOINT ((-73.9218230684974 40.66848061778387), (-73.91995577390252 40.668319320127694))","1253","Zion Triangle Plaza","HWPLZ011K","841","DOT","3","The project will create a functional and vibrant public space by redesigning Pitkin Ave, Legion Ave, and East NY Ave; while enhancing pedestrian safety.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2018","2012-01-30T00:00:00.000","2020-07-01T00:00:00.000","5703218.0","5703218.0","Partial Reconstruction","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","The project will improve the public realm by reclaiming and redesigning the underutilized right-of-way while improving traffic operations and enhancing pedestrian safety. The project was originally requested by the Pitkin Avenue BID who is the maintenanc","BEND","PITKIN AVENUE",,"BROOKLYN","318950370930000000","2013","40.668399969","-73.9208894212","0.0","0.0"
"MULTIPOINT ((-73.88876187500132 40.75337292358658), (-73.88875596116381 40.753340373579306), (-73.88874882665968 40.75330132163794))","1254","78th St Plaza / Travers Park Improvements","HWPLZ011Q","846","DPR","33","The project will connect Travers Park and the Garden School’s athletic field by reconstructing and redesigning 78th St into a high-quality public space.","REC","CAPITAL RECONSTRUCTION","Completed Project","2017","2014-02-03T00:00:00.000","2018-04-20T00:00:00.000","2530000","2530000","Curb to Curb Reconstruction,Sidewalks","Lane Removal or Road Narrowing","Landscaping,GI in Scope","The project will connect Travers Park and the Garden School athletic field, a property recently purchased by the City, to serve the Jackson Heights community which has a limited amount of open space. The plaza would also allow for expansion of the year-r","34 AVENUE","78 STREET",,"QUEENS","408440416290000000","0","40.7533382066","-73.8887555543","0.0","0.0"
"MULTIPOINT ((-73.88908816323534 40.75517036930574))","1254","78th St Plaza / Travers Park Improvements","HWPLZ011Q","846","DPR","33","The project will connect Travers Park and the Garden School’s athletic field by reconstructing and redesigning 78th St into a high-quality public space.","REC","CAPITAL RECONSTRUCTION","Completed Project","2017","2014-02-03T00:00:00.000","2018-04-20T00:00:00.000","2530000","2530000","Curb to Curb Reconstruction,Sidewalks","Lane Removal or Road Narrowing","Landscaping,GI in Scope","The project will connect Travers Park and the Garden School athletic field, a property recently purchased by the City, to serve the Jackson Heights community which has a limited amount of open space. The plaza would also allow for expansion of the year-r","78 STREET","NORTHERN BOULEVARD",,"QUEENS","416290457790000000","0","40.7551703693","-73.8890881632","0.0","0.0"
"MULTIPOINT ((-74.00923907482891 40.71552016776998))","1255","Bogardus Plaza","HWPLZ012M","841","DOT","3","The project will create a permanent plaza on Hudson Street from Chambers Street to Reade Street that incorporates the neighboring Bogardus Garden into the plaza.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2017","2013-05-14T00:00:00.000","2022-05-31T00:00:00.000","7254602.0","7254602.0","Curb to Curb Reconstruction,Sidewalks","Lane Removal or Road Narrowing,Curb Extensions","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","In 2010 DOT installed a temporary plaza and since that time Friends of Bogardus Garden (FBG) have advocated for a permanent plaza on Hudson Street from Chambers Street to Reade Street.  FBG applied through the NYC DOT Round V Plaza Program to make these","CHAMBERS STREET","HUDSON STREET",,"MANHATTAN","114710123190000000","2014","40.7155201678","-74.0092390748","0.0","0.0"
"MULTIPOINT ((-74.00923907482891 40.71552016776998))","1255","Bogardus Plaza","HWPLZ012M","841","DOT","3","The project will create a permanent plaza on Hudson Street from Chambers Street to Reade Street that incorporates the neighboring Bogardus Garden into the plaza.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2017","2013-05-14T00:00:00.000","2022-05-31T00:00:00.000","7254602.0","7254602.0","Curb to Curb Reconstruction,Sidewalks","Lane Removal or Road Narrowing,Curb Extensions","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","In 2010 DOT installed a temporary plaza and since that time Friends of Bogardus Garden (FBG) have advocated for a permanent plaza on Hudson Street from Chambers Street to Reade Street.  FBG applied through the NYC DOT Round V Plaza Program to make these","CHAMBERS STREET","HUDSON STREET",,"MANHATTAN","114710123190000000","2014","40.7155201678","-74.0092390748","0.0","0.0"
"MULTIPOINT ((-74.0088232834632 40.71601382407792))","1255","Bogardus Plaza","HWPLZ012M","841","DOT","3","The project will create a permanent plaza on Hudson Street from Chambers Street to Reade Street that incorporates the neighboring Bogardus Garden into the plaza.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2017","2013-05-14T00:00:00.000","2022-05-31T00:00:00.000","7254602.0","7254602.0","Curb to Curb Reconstruction,Sidewalks","Lane Removal or Road Narrowing,Curb Extensions","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement","In 2010 DOT installed a temporary plaza and since that time Friends of Bogardus Garden (FBG) have advocated for a permanent plaza on Hudson Street from Chambers Street to Reade Street.  FBG applied through the NYC DOT Round V Plaza Program to make these","READE STREET","WEST BROADWAY",,"MANHATTAN","129390144890000000","2014","40.7160138241","-74.0088232835","0.0","0.0"
"MULTIPOINT ((-74.00881970189509 40.718641098435796))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"HARRISON STREET","HUDSON STREET",,"MANHATTAN","122490123190000000","0","40.7186410984","-74.0088197019","0.0","0.0"
"MULTIPOINT ((-74.00834508101948 40.721321790081646))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"HUBERT STREET","HUDSON STREET",,"MANHATTAN","123170123190000000","0","40.7213217901","-74.008345081","0.0","0.0"
"MULTIPOINT ((-74.00823205509717 40.7219664882961))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"HUDSON STREET","LAIGHT STREET",,"MANHATTAN","123190124400000000","0","40.7219664883","-74.0082320551","0.0","0.0"
"MULTIPOINT ((-74.00847090013296 40.72060917162042))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"BEACH STREET","HUDSON STREET",,"MANHATTAN","120340123190000000","0","40.7206091716","-74.0084709001","0.0","0.0"
"MULTIPOINT ((-74.00858371862104 40.71995193437133))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"HUDSON STREET","NORTH MOORE STREET",,"MANHATTAN","123190127290000000","0","40.7199519344","-74.0085837186","0.0","0.0"
"MULTIPOINT ((-74.00869937323927 40.719296075419706))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"FRANKLIN STREET","HUDSON STREET",,"MANHATTAN","120890123190000000","0","40.7192960754","-74.0086993732","0.0","0.0"
"MULTIPOINT ((-74.00874728416856 40.71902893645015))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"HUDSON STREET","LEONARD STREET",,"MANHATTAN","123190124750000000","0","40.7190289355","-74.0087472842","0.0","0.0"
"MULTIPOINT ((-74.0088830546024 40.71826636437551))","1655","Trunk WM in Hudson St from Laight St to Worth St","MED-596","826","DEP","3","Trunk WM in Hudson St from Laight St to Worth St","SEW","DEP SEWER PROJECTS","Completed Project","2010",,,"5960122.0","5960122.0",,,"DEP Project",,"HUDSON STREET","WORTH STREET",,"MANHATTAN","123190145490000000","0","40.7182663644","-74.0088830546","0.0","0.0"
"MULTIPOINT ((-73.99222064246294 40.717658446927054))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"ELDRIDGE STREET","GRAND STREET",,"MANHATTAN","120090121690000000","0","40.7176584469","-73.9922206425","0.0","0.0"
"MULTIPOINT ((-73.99852327402395 40.71978514629545))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"CENTRE STREET","GRAND STREET",,"MANHATTAN","114590121690000000","0","40.7197851463","-73.998523274","0.0","0.0"
"MULTIPOINT ((-73.99647816655354 40.719048223742845))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"GRAND STREET","MOTT STREET",,"MANHATTAN","121690126790000000","0","40.7190482237","-73.9964781666","0.0","0.0"
"MULTIPOINT ((-73.99309432201859 40.717922478146136))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"FORSYTH STREET","GRAND STREET",,"MANHATTAN","120640121690000000","0","40.7179224781","-73.993094322","0.0","0.0"
"MULTIPOINT ((-73.99730315238789 40.71932384705348))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"GRAND STREET","MULBERRY STREET",,"MANHATTAN","121690126990000000","0","40.7193238471","-73.9973031524","0.0","0.0"
"MULTIPOINT ((-73.99382785762128 40.71814447660288))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"CHRYSTIE STREET","GRAND STREET",,"MANHATTAN","115310121690000000","0","40.7181444766","-73.9938278576","0.0","0.0"
"MULTIPOINT ((-73.98836626286909 40.71644570219934))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"GRAND STREET","NORFOLK STREET",,"MANHATTAN","121690127190000000","0","40.7164457022","-73.9883662629","0.0","0.0"
"MULTIPOINT ((-73.99805386505308 40.71958127291337))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"BAXTER STREET","CENTRE MARKET PLACE",,"MANHATTAN","112710114610000000","0","40.7195812729","-73.9980538651","0.0","0.0"
"MULTIPOINT ((-73.99142272668885 40.71741757585573), (-73.9913041539009 40.71738168163568), (-73.99117623176964 40.7173429589756))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"ALLEN STREET","GRAND STREET",,"MANHATTAN","111610121690000000","0","40.7173807388","-73.9913010375","0.0","0.0"
"MULTIPOINT ((-73.98995019163749 40.71697197440228))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"GRAND STREET","LUDLOW STREET",,"MANHATTAN","121690125090000000","0","40.7169719744","-73.9899501916","0.0","0.0"
"MULTIPOINT ((-73.9891546381125 40.71670864708201))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"ESSEX STREET","GRAND STREET",,"MANHATTAN","120390121690000000","0","40.7167086471","-73.9891546381","0.0","0.0"
"MULTIPOINT ((-74.00144731074285 40.721251985950005))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"GRAND STREET","MERCER STREET",,"MANHATTAN","121690125990000000","0","40.721251986","-74.0014473107","0.0","0.0"
"MULTIPOINT ((-73.9998679835803 40.72043265819022))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"CROSBY STREET","GRAND STREET",,"MANHATTAN","116150121690000000","0","40.7204326582","-73.9998679836","0.0","0.0"
"MULTIPOINT ((-73.99070290092804 40.71720060511588))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"GRAND STREET","ORCHARD STREET",,"MANHATTAN","121690127590000000","0","40.7172006051","-73.9907029009","0.0","0.0"
"MULTIPOINT ((-73.99906145060206 40.72004430063082))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"GRAND STREET","LAFAYETTE STREET",,"MANHATTAN","121690124390000000","0","40.7200443006","-73.9990614506","0.0","0.0"
"MULTIPOINT ((-73.99480779162882 40.71845742605234))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"BOWERY","GRAND STREET",,"MANHATTAN","113460121690000000","0","40.7184574261","-73.9948077916","0.0","0.0"
"MULTIPOINT ((-74.00066072552629 40.72083979478998))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"BROADWAY","GRAND STREET",,"MANHATTAN","113610121690000000","0","40.7208397948","-74.0006607255","0.0","0.0"
"MULTIPOINT ((-73.99569878945991 40.71877672956347))","1658","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","MED-606","826","DEP","3","Trunk Main Conn to Shaft 30B in Grand St between Broadway and Essex","SEW","DEP SEWER PROJECTS","Completed Project","2012",,,"2023554.0","2023554.0","Partial Reconstruction",,"DEP Project",,"ELIZABETH STREET","GRAND STREET",,"MANHATTAN","120190121690000000","0","40.7187767296","-73.9956987895","0.0","0.0"
"MULTIPOINT ((-73.97901883077007 40.642971929303464))","1709","Avenue C Plaza / Completed in-house","NN-AVEC","841","DOT","1","Avenue C and McDonald Ave / Completed in-house","REC","CAPITAL RECONSTRUCTION","Completed Project","2021",,,"2400000","2400000","Curb to Curb Reconstruction,Sidewalks","Lane Removal or Road Narrowing","Landscaping,SIP Buildout,Plaza/Ped Space Enhancement",,"BEVERLEY ROAD","CHURCH AVENUE",,"BROOKLYN","319630326230000000","0","40.6429719293","-73.9790188308","0.0","0.0"
"MULTIPOINT ((-74.00048354074384 40.70835086230683))","1806","Dover Street - Pearl to South","NN-WTCDVR","841","DOT","0","Dover Street - Pearl to South","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"654112.0","163528.0","Curb to Curb Reconstruction,Sidewalks",,,,"DOVER STREET","FRONT STREET",,"MANHATTAN","116650121090000000","0","40.7083508623","-74.0004835407","0.0","0.0"
"MULTIPOINT ((-74.00013109236026 40.70791326706477))","1806","Dover Street - Pearl to South","NN-WTCDVR","841","DOT","0","Dover Street - Pearl to South","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"654112.0","163528.0","Curb to Curb Reconstruction,Sidewalks",,,,"DOVER STREET","SOUTH STREET",,"MANHATTAN","116650130640000000","0","40.7079132671","-74.0001310924","0.0","0.0"
"MULTIPOINT ((-74.00166466889323 40.70952276284876))","1806","Dover Street - Pearl to South","NN-WTCDVR","841","DOT","0","Dover Street - Pearl to South","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"654112.0","163528.0","Curb to Curb Reconstruction,Sidewalks",,,,"FDR DRIVE EXIT 2 NORTHBOUND","DOVER STREET",,"MANHATTAN","110545116650000000","0","40.7095227628","-74.0016646689","0.0","0.0"
"MULTIPOINT ((-74.00086011092458 40.708790947080665))","1806","Dover Street - Pearl to South","NN-WTCDVR","841","DOT","0","Dover Street - Pearl to South","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"654112.0","163528.0","Curb to Curb Reconstruction,Sidewalks",,,,"DOVER STREET","WATER STREET",,"MANHATTAN","116650133490000000","0","40.7087909471","-74.0008601109","0.0","0.0"
"MULTIPOINT ((-74.00361454328257 40.71100834767834), (-74.00364239772304 40.710973587083494), (-74.00338054978128 40.710826163440835), (-74.00341206280606 40.710803577699714))","1807","Frankfort Street - Bklyn Br to Pearl","NN-WTCFRNK","841","DOT","0","Frankfort Street - Bklyn Br to Pearl","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"3539901.0","884975.0","Curb to Curb Reconstruction,Sidewalks",,,,"FRANKFORT STREET","GOLD STREET",,"MANHATTAN","120850121350000000","0","40.710902919","-74.0035123884","0.0","0.0"
"MULTIPOINT ((-74.00166466889323 40.70952276284876))","1807","Frankfort Street - Bklyn Br to Pearl","NN-WTCFRNK","841","DOT","0","Frankfort Street - Bklyn Br to Pearl","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"3539901.0","884975.0","Curb to Curb Reconstruction,Sidewalks",,,,"FDR DRIVE EXIT 2 NORTHBOUND","DOVER STREET",,"MANHATTAN","110545116650000000","0","40.7095227628","-74.0016646689","0.0","0.0"
"MULTIPOINT ((-74.00013109236026 40.70791326706477))","1811","South St - Fulton to Dover","NN-WTCSTH1","841","DOT","0","South St - Fulton to Dover","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"1392288.0","348072.0","Curb to Curb Reconstruction,Sidewalks",,,,"DOVER STREET","SOUTH STREET",,"MANHATTAN","116650130640000000","0","40.7079132671","-74.0001310924","0.0","0.0"
"MULTIPOINT ((-74.0023293020311 40.70670820555378))","1811","South St - Fulton to Dover","NN-WTCSTH1","841","DOT","0","South St - Fulton to Dover","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"1392288.0","348072.0","Curb to Curb Reconstruction,Sidewalks",,,,"BEEKMAN STREET","MARGINAL STREET",,"MANHATTAN","113015125675000000","0","40.7067082065","-74.002329302","0.0","0.0"
"MULTIPOINT ((-74.00316110421471 40.70623201423418))","1811","South St - Fulton to Dover","NN-WTCSTH1","841","DOT","0","South St - Fulton to Dover","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"1392288.0","348072.0","Curb to Curb Reconstruction,Sidewalks",,,,"FULTON STREET","MARGINAL STREET",,"MANHATTAN","121230125675000000","0","40.7062320142","-74.0031611042","0.0","0.0"
"MULTIPOINT ((-74.00102125619048 40.707443224584026), (-74.00118324680471 40.70735484055779), (-74.00133528633741 40.707271583929455))","1811","South St - Fulton to Dover","NN-WTCSTH1","841","DOT","0","South St - Fulton to Dover","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"1392288.0","348072.0","Curb to Curb Reconstruction,Sidewalks",,,,"PECK SLIP","SOUTH STREET",,"MANHATTAN","128540130640000000","0","40.70735655","-74.0011799298","0.0","0.0"
"MULTIPOINT ((-74.0111655805861 40.7017814938141))","1812","South St - Whitehall to Old Slip","NN-WTCSTH2","841","DOT","0","South St - Whitehall to Old Slip","REC","CAPITAL RECONSTRUCTION","On-Hold","2027",,,"5578802.0","1394701.0","Curb to Curb Reconstruction,Sidewalks",,,,"BROAD STREET","SOUTH STREET",,"MANHATTAN","113590130640000000","0","40.7017814938","-74.0111655806","0.0","0.0"
"MULTIPOINT ((-73.90974077973812 40.797912143351894))","1825","Haven Project - New York Restoration Project","NN-XNYREST","841","DOT","0","to provide funding for the design and development of the East 132nd Street Pier in Port Morris","REC","CAPITAL RECONSTRUCTION","Project Scope (In-Progress)","2021",,,"750000","0.0",,,,,"DEAD END","EAST 132 STREET",,"BRONX","223800225620000000","0","40.7979121434","-73.9097407797","0.0","0.0"
