"fiscal_year","source","council_member","legal_name_of_organization","ein","status","amount","agency","program_name","street_address_1","street_address_2","city","state","zip_code","purpose_of_funds","fiscal_conduit_name","fc_ein","borough","latitude","longitude","community_board","council_district","census_board","bin","bbl","nta"
"2013",,"Levin","ARTs East New York Inc","270889467-","Applied","50000.00","DYCD-Y",,"851 Hegeman Ave","Office Suite","Brooklyn","NY","11208","ARTs East New Yorks “Young ARTist Institute” (YAI) program transforms the lives of young people ages 3-18 through world class training in the arts. YAI stands unique among local arts institutions in East New York community, as the sole provider of arts education in five disciplines (music, dance, theater, visual arts and fashion) under one roof. YAI’s mission empowers young people mainly from the under-served community of East New York to find and develop the artist and citizen within themselves. Our curriculum teaches discipline, encourages community involvement, builds self-confidence and respect and stimulates artistic excellence in a supportive, creative environment.YAI offers an intense, multi-genre curriculum in portfolio development for visual arts and audition preparation for performing arts students. This funding will allow us to hi!
 re (1) Program Director, six teaching artists, marketing expenses and other operational costs.",,,"BROOKLYN ","40.664571","-73.880906","5","42","1120","3097067","3043130045","East New York                                                              "
"2013",,"Levin","ARTs East New York Inc","270889467-","Applied","30000.00","DCA",,"851 Hegeman Ave","Office Suite","Brooklyn","NY","11208","Summer Saturdaze  Nightz is an annual outdoor multi-cultural arts showcase in East New York that attracts thousands of participants by providing access and affordability to high quality performance based arts in a community that lacks exposure. This 8-week event series combines a deeper appreciation for the arts while addressing issues that negatively affect the East New York community. Each Saturday of July and August we address important community sustainability issues using the arts as a tool for social change.

Our audience enjoy eight themed, family-friendly multicultural performances ranging from exposure to presentations such as Japanese Drummers, Irish Step dancers, East New Yorkss Next Top Model youth runway competition and Indian Bangrah dancers. Participants will not only experience art forms that have rarely been showcased in this community, they will join together as one voice tocreate the change they would like to see in their very own streets.
",,,"BROOKLYN ","40.664571","-73.880906","5","42","1120","3097067","3043130045","East New York                                                              "
"2013",,"Manhattan Delegation","Arts for Art inc","133991848-","Applied","10000.00","DCA","AFA","107 Suffolk St","Rm 35","New York","NY","10002-3100","An after-school music program: Professional artists conduct music workshops for children of all ages.  Weekly instruction at Campos Plaza Community Center will include lessons in percussion, voice, recorders and professional instruments as they become available. They will study world and classical music history.  Targeted learning groups: ages 6-12 and 13-16. A music teacher will teach the weekly class, in addition to visiting artists who teach workshops and performance/lectures. There will be a vocal choir – singing together and in parts • drum choir – exploring rhythms. • music lessons – small groups utilizing available instruments. There will be performances for parents, teachers and fellow students and the yearly participation in the Vision Festival. Mentoring: Visiting artists as well as the teacher will be available to meet with th!
 e students. Funding would be used to pay the teachers and lecturers, purchase of instruments, and performance costs.",,,,,,,,,,,
"2013",,"Mendez","Arts for Art inc","133991848-","Applied","10000.00","DCA","AFA","107 Suffolk St","Rm 35","New York","NY","10002-3100","An after-school music program: Professional artists conduct music workshops for children of all ages.  Weekly instruction at Campos Plaza Community Center will include lessons in percussion, voice, recorders and professional instruments as they become available. They will study world and classical music history.  Targeted learning groups: ages 6-12 and 13-16. A music teacher will teach the weekly class, in addition to visiting artists who teach workshops and performance/lectures. There will be a vocal choir – singing together and in parts • drum choir – exploring rhythms. • music lessons – small groups utilizing available instruments. There will be performances for parents, teachers and fellow students and the yearly participation in the Vision Festival. Mentoring: Visiting artists as well as the teacher will be available to meet with th!
 e students. Funding would be used to pay the teachers and lecturers, purchase of instruments, and performance costs.",,,,,,,,,,,
"2013",,"Dickens","Arts Horizons","222418718-","Applied","10000.00","Unknown","Arts Horizons LeRoy Neiman Art Center","2785 Frederick Douglass Blvd",,"New York","NY","10039","The Center provides a wide range of exciting programming in its state of the art spacious facility located at 2785 Frederick Douglas Boulevard in Central Harlem. Daytime, after school and weekend programs for all ages include: Family Art Programs for children, ages 2-4, and their caregivers; After School  Saturday Programs, ages 5-18; Workshops for Adults, ages 18; and Gallery Exhibitions. The requested funds will be used to maintain and expand the year-round arts programs to serve over 700 youth from neighboring schools and community based organizations as well as adults and seniors from the community.",,,"MANHATTAN","40.824667","-73.940595","10","9","259","1087475","1020450054","Central Harlem North-Polo Grounds                                          "
"2013",,"Jackson","Arts Horizons","222418718-","Applied","10000.00","Unknown","Arts Horizons LeRoy Neiman Art Center","2785 Frederick Douglass Blvd",,"New York","NY","10039","The Center provides a wide range of exciting programming in its state of the art spacious facility located at 2785 Frederick Douglas Boulevard in Central Harlem. Daytime, after school and weekend programs for all ages include: Family Art Programs for children, ages 2-4, and their caregivers; After School  Saturday Programs, ages 5-18; Workshops for Adults, ages 18; and Gallery Exhibitions. The requested funds will be used to maintain and expand the year-round arts programs to serve over 700 youth from neighboring schools and community based organizations as well as adults and seniors from the community.",,,"MANHATTAN","40.824667","-73.940595","10","9","259","1087475","1020450054","Central Harlem North-Polo Grounds                                          "
"2013",,"Manhattan Delegation","Arts Horizons","222418718-","Applied","10000.00","Unknown","Arts Horizons LeRoy Neiman Art Center","2785 Frederick Douglass Blvd",,"New York","NY","10039","In keeping with our mission statement, the Center provides space, materials and guidance for students of all ages to have quality arts experiences that encourage life-long learning and building lasting relationships. By offering ongoing daytime, after school, Saturday and summer programs for young people and families, gallery exhibitions, as well as field trips for schools and day-care centers, The Center provides individualized instruction and intensive training in the art discipline and techniques to achieve the outcome of a more strengthened community through the arts.  Staff also draws on youth development practices to establish a safe and productive setting, helping participants to realize their voices and visions with an ultimate goal of building the social and emotional capacity of youth participants. Funds will be used specifically to stre!
 ngthen and enhance all of the program activities of the Center with a focus on making all programs accessible.",,,"MANHATTAN","40.824667","-73.940595","10","9","259","1087475","1020450054","Central Harlem North-Polo Grounds                                          "
"2013",,"Recchia","Arts House Schools Inc","870790139-","Applied","4000.00","DCA",,"1001-1003 Surf Avenue",,"Brooklyn","NY","11224-2810","“Dance Off the Streets” is a program designed to keep children and teenagers age 8-17 off the streets and out of gangs. “D.O.t.S.” empowers the youth of Coney Island to be creative, productive leaders, who will have the skills to work collectively, solve problems and maintain physical fitness.  These children work with positive peers and role models to strengthen their respect for themselves, others and their environment. “Dance Off the Streets” improves children’s community proficiency, their focus levels, and their peer and adult interaction ability. With these skill sets, each youngster becomes more receptive to academic success and social responsibility. Therefore, our greatest impact will be turning around a life that may be headed in the wrong direction. The funds will used to pay the salary of teachers and personnel directly i!
 nvolved with this program. Funding provided by Councilman Domenic Recchia afforded AHS the resources to provide services for over 15 children this year.",,,,,,,,,,,
"2013",,"Brewer","Arts in Action VAP Inc","562322737-","Applied","3500.00","Unknown","Arts in Action","70 West 95th Street","9C","New York","NY","10025","The funds we receive will be used for salary, fringe benefits, insurance, space rental and printing for our Afterschool Fine Arts Program.",,,"MANHATTAN","40.791754","-73.967013","7","6","181","1079519","1012080001","Upper West Side                                                            "
"2013",,"Manhattan Delegation","Arts in Action VAP Inc","562322737-","Applied","3500.00","Unknown","Arts in Action","70 West 95th Street","9C","New York","NY","10025","The funds we receive will be used for salary, fringe benefits, insurance, space rental and printing for our Afterschool Fine Arts Program.",,,"MANHATTAN","40.791754","-73.967013","7","6","181","1079519","1012080001","Upper West Side                                                            "
"2013",,"Crowley","ArtsConnection Inc., The","132953240-","Applied","3500.00","DCA","ArtsConnection","520 Eighth Avenue","Suite 321","New York","NY","10018","In your district, we are working with PS 68, PS 91, IS 119, PS 153, and PS 229. These 5 schools are part of a new US ED grant for professional development called PD DELLTA (Developing English Language Learning through the Arts), a 3-year project focused on teaching ELLs by providing professional development for teachers. PD DELLTA supports collaboration across disciplines among arts educators, ESL teachers and classroom teachers to provide standards-based arts and ELA instruction. We provide specialized dance and theater instruction to support communication and language skills to 1,100 fourth and fifth graders in 11 Queens schools. PS 68 and PS 91 students are studying modern dance and creative movement, while PS 153 and PS 229 are working with theater teaching artists. From our years of experience, we have found that participating in authentic ar!
 ts experiences promotes language acquisition among ELL students. We hope you will support this important work with a grant in FY13.",,,"MANHATTAN","40.753612","-73.992417","5","3","109","1083624","1007860001","Midtown-Midtown South                                                      "
"2013",,"Garodnick","ArtsConnection Inc., The","132953240-","Applied","3500.00","DCA","ArtsConnection","520 Eighth Avenue","Suite 321","New York","NY","10018","In your district, we provide arts programs to hundreds of students at PS 6 and PS 59. At PS 6, musician/Teaching Artist Ruben Gonzalez has been working with students at the school for over 8 years. This year, Kindergarten and 1st grade study a repertory of songs from different cultures, including Africa and the Caribbean, while learning xylophone basics. Our partnership at PS 59 includes three afterschool programs, thanks to CASA funding. David Burnett works with 3rd graders on classical violin afterschool, while the 1st and 2nd graders receive theater instruction from JoJo Gonzalez, and Valerie Magerian is working on a digital animation residency with the 4th and 5th graders. There is also an African dance residency during school hours for 1st graders, taught by Chigui Santiago. Moving forward, the school hopes to incorporate more ArtsConnection !
 programs into the school day. In order to expand and grow these partnerships, we hope you will support us with a discretionary grant in FY13.",,,"MANHATTAN","40.753612","-73.992417","5","3","109","1083624","1007860001","Midtown-Midtown South                                                      "
"2013",,"Lander","ArtsConnection Inc., The","132953240-","Applied","3500.00","DCA","ArtsConnection","520 Eighth Avenue","Suite 321","New York","NY","10018","The 39th Council District has the highest concentration of ArtsConnection partner schools across the city, where we reach over 2,000 students in 6 schools: PS 32, PS 38, PS 39, PS 130, PS 160 and PS 230. Our work at PS 38 began in 1979, the founding year of year our organization.  Thanks to our longstanding partnership, the arts have become central to the school’s culture.  This year, 3rd grade students studied African dance with Andrea Markus, accompanied by djembe drummer Brian Glashow. Andrea collaborated with the classroom teachers to develop integrated arts programs that met students’ needs and made curricular connections, aligning with a social studies unit on Africa. Students reflected on how dance functions within their own and other cultures. PS 38 is just one example of how ArtsConnection expands cultural and academic knowledge throu!
 gh specialized instruction in the arts. We hope you will join us in support of these programs with a discretionary grant in FY13.",,,"MANHATTAN","40.753612","-73.992417","5","3","109","1083624","1007860001","Midtown-Midtown South                                                      "
"2013",,"Lappin","ArtsConnection Inc., The","132953240-","Applied","3500.00","DCA","ArtsConnection","520 Eighth Avenue","Suite 321","New York","NY","10018","Thanks to a merger in 2010, we are giving more young people the opportunity to learn through the arts with High 5 Tickets to the Arts. Since 1995, High 5 has engaged teens in the cultural life of NYC by providing 5 tickets to theater, dance, music and visual arts venues, in addition to the acclaimed Teen Reviewers and Critics (TRaC) program which deepens teens’ knowledge of the arts and develops their critical writing skills. High 5 offers our 300 arts partner organizations a way to develop new audiences. Through outreach, we partner with local community centers to reach underserved youth. TRaC teens attend performances and events, and discuss and write about their experiences. They improve language, writing and critical thinking skills; deepen their understanding of the arts; and study with critics and artists—all free of charge. Over the pas!
 t 5 years, 2,000 teens from zip codes in your district participated in High 5 programs. We hope you will support our work with a grant in FY13.",,,"MANHATTAN","40.753612","-73.992417","5","3","109","1083624","1007860001","Midtown-Midtown South                                                      "
"2013",,"Mendez","ArtsConnection Inc., The","132953240-","Applied","3500.00","DCA","ArtsConnection","520 Eighth Avenue","Suite 321","New York","NY","10018","We are grateful for your past support. In your district, we work with PS 64, PS 188, Earth School and Neighborhood School. Our partnership with PS 64 provides dance instruction to 1st and 2nd grade classes with Teaching Artists Martita Goshen and Chigui Santiago. Martitaâ€™s class studies creative movement inspired by the natural world, while Chigui teaches a fusion of African dance with inspiration from yoga. At the Earth School, grades 3-5 are learning creative movement with Kim Grier by choreographing dances that connect to themes in Social Studies, including Native American history. At PS 188, kindergarten studies afterschool with puppetry artist Kirsten Kammermeyer, using texts from their curriculum to connect to themes of neighborhood and community. First grade also studies puppetry, focusing on storytelling and character development with Sa!
 m Traylor, while 6th graders study storyboarding with Ed Woodham. A discretionary grant will help us to continue our work in your district.",,,"MANHATTAN","40.753612","-73.992417","5","3","109","1083624","1007860001","Midtown-Midtown South                                                      "
"2013",,"Quinn","ArtsConnection Inc., The","132953240-","Applied","3500.00","DCA","ArtsConnection","520 Eighth Avenue","Suite 321","New York","NY","10018","Thanks to a merger in 2010, ArtsConnection is giving more young people the opportunity to learn through the arts with High 5 Tickets to the Arts. Since 1995, High 5 has engaged teens in the cultural life of NYC by providing 5 tickets to theater, dance, music and visual arts venues, in addition to the acclaimed Teen Reviewers and Critics (TRaC) program which deepens teens’ knowledge of the arts and develops critical writing skills. High 5 offers our 300 arts partner organizations a way to develop new audiences. Through outreach, we partner with local community centers to reach underserved youth. TRaC teens attend performances and events, and learn to discuss and write about their experiences. They improve language, writing and critical thinking skills; deepen their understanding of the arts; and study with critics and artists—all free of charge!
 . Over 600 teens worked with TRaC Teaching Artists last year. We hope you will support our work with NYC teens through a grant in FY13.",,,"MANHATTAN","40.753612","-73.992417","5","3","109","1083624","1007860001","Midtown-Midtown South                                                      "
"2013",,"Van Bramer","ArtsConnection Inc., The","132953240-","Applied","3500.00","DCA","ArtsConnection","520 Eighth Avenue","Suite 321","New York","NY","10018","In your district this year, we are partnering with PS 150 on a project to support English Language Learners. Our partnership is part of a new US ED grant for professional development called PD DELLTA (Developing English Language Learning through the Arts), a three-year project focused on teaching English Language Learners by providing professional development for teachers. PD DELLTA supports collaboration across disciplines among arts educators, ESL teachers and classroom teachers to provide standards-based arts and ELA instruction. This year, 100 students at PS 150 are studying Mexican folkloric dances over 15 sessions, while learning to communicate with the authentic language of dance. From our years of experience, we have found that participating in authentic arts experiences promotes language acquisition among ELL students. We hope you will jo!
 in us in supporting this important work to help children to develop critical communication skills through the arts with a grant in FY13.",,,"MANHATTAN","40.753612","-73.992417","5","3","109","1083624","1007860001","Midtown-Midtown South                                                      "
"2013",,"Mendez","Asociacion de Ayuda mutua Unidad y Solidaridad","264371601-","Applied","5000.00","Unknown","AAMUS","95-28 77th Street",,"Ozone Park","NY","11416","Do workshops on community organizations, classes for Hispanics to become citizens of the United States and help them in the process, computer training, English classes, health care of residents and environmental care.",,,"QUEENS   ","40.682243","-73.861592","9","32","36","4186973","4090030019","Woodhaven                                                                  "
"2013",,"Sanders","Arverne Church of God Inc","113031878-","Applied","5000.00","DYCD-Y","dba Church of God Christian Academy","1332 Central Avenue",,"Far Rockaway","NY","11691","Through Operation Get Real With D.R.U.G.S, where DRUGS is an acronym for Doing Right Under Guidance and Supervision, the Arverne Church of God is making mentoring available to youth on Friday night open gym sessions.  We are endeavoring to stem the tide of the despondent youth in our community. Funds will be used for workshops, recreation equipment and events.",,,"QUEENS   ","40.606844","-73.749975","14","31","103202","4297944","4155350062","Far Rockaway-Bayswater                                                     "
"2013",,"Ulrich","Arverne Church of God Inc","113031878-","Applied","5000.00","DYCD-Y","dba Church of God Christian Academy","1332 Central Avenue",,"Far Rockaway","NY","11691","Through Operation Get Real With D.R.U.G.S, where DRUGS is an acronym for Doing Right Under Guidance and Supervision, the Arverne Church of God is making mentoring available to youth on Friday night open gym sessions.  We are endeavoring to stem the tide of the despondent youth in our community. Funds will be used for workshops, recreation equipment and events.",,,"QUEENS   ","40.606844","-73.749975","14","31","103202","4297944","4155350062","Far Rockaway-Bayswater                                                     "
"2013",,"Dromm","Ascension Church Golden Age, The","111981813-","Applied","2500.00","Unknown","None","86-13 55  Avenue",,"Elmhurst","NY","11373","Socialization programs such as group conversations, playing games and getting together to assist one another with entitlements and resources.",,,"QUEENS   ","40.734148","-73.878036","4","25","475","4065021","4028660046","Elmhurst                                                                   "
"2013",,"Quinn","Ascension Music Chorus  Orchestra Inc","133668472-","Applied","10000.00","DCA","Voices of Ascension","12 West 11th Street",,"New York","NY","10011-8695","VoA requests support for its 2012-2013 season of 5 choral concerts and 4 organ recitals, featuring the new French organ.

All concerts at Church of the Ascension, 5th Ave  10th St.

Season highlights: Verdi Requiem for soloists, chorus, and organ, Bach St. John Passion for soloists, chorus  orchestra, the 6th annual Sorel collaboration featuring new commissions by women composers, and Renaissance masters.",,,,,,,,,,,
"2013",,"Arroyo","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Chin","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Dromm","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Jackson","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Koppell","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Manhattan Delegation","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Mendez","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Quinn","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Van Bramer","Asian  Pacific Islander Coalition on HIVAIDS Inc","133706365-","Applied","105000.00","DOHMH","APICHA APICHA Community Health Center","400 Broadway",,"New York","NY","10013-3698","APICHA provides comprehensive health services, ranging from affordable primary care and mental health to HIV testing and STD screening to case management and other support services. APICHA is strengthening its infrastructure after its recent transformation into a community health center. It is growing its general primary care and supportive services beyond HIV while maintaining its highly recognized HIV/AIDS care model. For example, APICHA recently opened its Trans Health Clinic to help address health disparities in the LGBT community. Also, we expanded our case management capacity to serve people with chronic diseases in addition to HIV. Funds will be used to hire 1)peers to conduct community health education specifically in communities of color with the greatest need, 2)consultants to redesign and upgrade its website to improve communication abo!
 ut APICHAs services online and to provide access to services and information to greater number of people.",,,,,,,,,,,
"2013",,"Quinn","Bronx Community Pride Center","061552851-","Applied","30000.00","DYCD-Y",,"975 Kelly Street Suite 202",,"Bronx","NY","10459","Operation of our youth drop-in center.  Supplement to the larger DYCD contract.",,,"BRONX    ","40.822052","-73.895879","2","17","87","2114693","2027037501","Longwood                                                                   "
"2013",,"Chin","Asian American Arts Alliance","133480189-","Applied","7500.00","DCA","a4","20 Jay Street","Suite 740","Brooklyn","NY","11201","We request 7,500 for a pilot “Town Hall LOCAL” (TH-L) project, a franchising of our popular monthly Town Hall--which has taken place every first Tuesday in Manhattan since 2009--to underserved neighborhoods with significant new Asian immigrant populations (e.g. Flushing 42.9, Chinatown 35.3, Bayside 34.8, Woodside, 33.9, Elmhurst 32.3, Bensonhurst, 32.2, Sunset Park, 26.3). TH-L empowers artists to leverage the simple--but effective, low-cost, and successful--model of Town Hall to grow as community leaders (i.e. “Ambassadors”) and catalyze the creative energy of their neighborhood, contributing to greater overall livability and well-being. a4 will launch 3 TH-L chapters in collaboration with existing partners (i.e. fellow members of the 13 and Growing Coalition) and new ones embedded within target areas (e.g. New York Public Library system!
 ). Funds will cover stipends for TH-L Ambassadors and a4 staff time for coordination/oversight and strategic marketing/outreach.",,,"BROOKLYN ","40.704313","-73.986587","2","33","21","3000010","3000190001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"2013",,"Dromm","Asian American Arts Alliance","133480189-","Applied","7500.00","DCA","a4","20 Jay Street","Suite 740","Brooklyn","NY","11201","We request 7,500 for a pilot “Town Hall LOCAL” (TH-L) project, a franchising of our popular monthly Town Hall--which has taken place every first Tuesday in Manhattan since 2009--to underserved neighborhoods with significant new Asian immigrant populations (e.g. Flushing 42.9, Chinatown 35.3, Bayside 34.8, Woodside, 33.9, Elmhurst 32.3, Bensonhurst, 32.2, Sunset Park, 26.3). TH-L empowers artists to leverage the simple--but effective, low-cost, and successful--model of Town Hall to grow as community leaders (i.e. “Ambassadors”) and catalyze the creative energy of their neighborhood, contributing to greater overall livability and well-being. a4 will launch 3 TH-L chapters in collaboration with existing partners (i.e. fellow members of the 13 and Growing Coalition) and new ones embedded within target areas (e.g. New York Public Library system!
 ). Funds will cover stipends for TH-L Ambassadors and a4 staff time for coordination/oversight and strategic marketing/outreach.",,,"BROOKLYN ","40.704313","-73.986587","2","33","21","3000010","3000190001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"2013",,"Gonzalez","Asian American Arts Alliance","133480189-","Applied","7500.00","DCA","a4","20 Jay Street","Suite 740","Brooklyn","NY","11201","We request 7,500 for a pilot “Town Hall LOCAL” (TH-L) project, a franchising of our popular monthly Town Hall--which has taken place every first Tuesday in Manhattan since 2009--to underserved neighborhoods with significant new Asian immigrant populations (e.g. Flushing 42.9, Chinatown 35.3, Bayside 34.8, Woodside, 33.9, Elmhurst 32.3, Bensonhurst, 32.2, Sunset Park, 26.3). TH-L empowers artists to leverage the simple--but effective, low-cost, and successful--model of Town Hall to grow as community leaders (i.e. “Ambassadors”) and catalyze the creative energy of their neighborhood, contributing to greater overall livability and well-being. a4 will launch 3 TH-L chapters in collaboration with existing partners (i.e. fellow members of the 13 and Growing Coalition) and new ones embedded within target areas (e.g. New York Public Library system!
 ). Funds will cover stipends for TH-L Ambassadors and a4 staff time for coordination/oversight and strategic marketing/outreach.",,,"BROOKLYN ","40.704313","-73.986587","2","33","21","3000010","3000190001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"2013",,"Koo","Asian American Arts Alliance","133480189-","Applied","7500.00","DCA","a4","20 Jay Street","Suite 740","Brooklyn","NY","11201","We request 7,500 for a pilot “Town Hall LOCAL” (TH-L) project, a franchising of our popular monthly Town Hall--which has taken place every first Tuesday in Manhattan since 2009--to underserved neighborhoods with significant new Asian immigrant populations (e.g. Flushing 42.9, Chinatown 35.3, Bayside 34.8, Woodside, 33.9, Elmhurst 32.3, Bensonhurst, 32.2, Sunset Park, 26.3). TH-L empowers artists to leverage the simple--but effective, low-cost, and successful--model of Town Hall to grow as community leaders (i.e. “Ambassadors”) and catalyze the creative energy of their neighborhood, contributing to greater overall livability and well-being. a4 will launch 3 TH-L chapters in collaboration with existing partners (i.e. fellow members of the 13 and Growing Coalition) and new ones embedded within target areas (e.g. New York Public Library system!
 ). Funds will cover stipends for TH-L Ambassadors and a4 staff time for coordination/oversight and strategic marketing/outreach.",,,"BROOKLYN ","40.704313","-73.986587","2","33","21","3000010","3000190001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
