"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"05375983dd54899915412bc855795f75","NORTH FOREST PARK","98-27","METROPOLITAN AVENUE","98-27 METROPOLITAN AVENUE","FOREST HILLS","QUEENS","4","11375","40.71118635740","-73.85367190670","1024817.14797000000","198414.74758100000","4076687","4032070022.00000000000","406","29","72900","QN17","LIBRARIES","PUBLIC LIBRARIES","PUBLIC LIBRARY","0",,"Public","Queens Public Library","Public","City","Queens Public Library","QPL","qpl_libraries","LIBRARIES AND CULTURAL PROGRAMS","28","112","Local"
"0cfacdab8885b3eb0b94b3306fd29c25","EAST 85TH REALTY LLC","500","EAST 85 STREET","500 EAST 85 STREET","NEW YORK","MANHATTAN","1","10028","40.77478433370","-73.94751680330","998786.25895200000","221555.98880600000","1051230","1015810049.00000000000","108","5","14401","MN32","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","East 85th Realty Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","19","Local"
"0cfb77eb073fff23c80864cdc6a62e99","BOYS & GIRLS CLUB OF METRO QUEENS, INC","110-04","ATLANTIC AVENUE","110-04 ATLANTIC AVENUE","SOUTH RICHMOND HILL","QUEENS","4","11419","40.69168057520","-73.83528993430","1029926.61569000000","191317.26982800000","4197430","4093960001.00000000000","409","28","11800","QN54","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP AND WORK, LEARN & GROW (WLG)","0",,,"BOYS & GIRLS CLUB OF METRO QUEENS, INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","27","102","Local"
"0540fa8d62b61726321c1e36082b4a64","BUDHU PARKING LLC","144-32","JAMAICA AVENUE","144-32 JAMAICA AVENUE","JAMAICA","QUEENS","4","11435","40.70189488600","-73.81038193640","1036825.91819000000","195052.60681000000","4213863","4099850004.00000000000","412","24","21200","QN61","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL PARKING LOT","0",,"Non-public","Budhu Parking Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","28","103","Local"
"0cfdf767f9ff0ca61a5a580d16b46ffd","CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY","1257","OGDEN AVENUE","1257 OGDEN AVENUE","BRONX","BRONX","2","10452","40.83976899290","-73.92590857290","1004751.05855000000","245236.51669000000","2003519","2025290081.00000000000","204","16","20100","BX26","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SUMMER YOUTH EMPLOYMENT PROGRAM (SYEP) (AGES 16-24)","0",,,"CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","9","44","Local"
"0d0e78f2b3e6472e35f218027cf8497f","BELLEVUE HOSPITAL CENTER INPATIENT TREATMENT PROGRAM","462","FIRST AVENUE","462 FIRST AVENUE","NEW YORK","MANHATTAN","1","10016","40.73910580760","-73.97511925570","991144.90650300000","208553.76366100000","1086515","1009620100.00000000000","106","4","6200","MN20","HEALTH CARE","MENTAL HEALTH","INPATIENT MENTAL HEALTH","0",,"Public","NYC Health and Hospitals Corporation","NYCHHC","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","2","13","Regional"
"05426bfee27b0e30e45eb017790cfc9f","J&M TOWING INC","1540","BRONXDALE AVENUE","1540 BRONXDALE AVENUE","BRONX","BRONX","2","10462","40.84317992290","-73.85514134180","1024330.24528000000","246503.71631500000","2043897","2040620036.00000000000","211","13","25600","BX37","TRANSPORTATION","PARKING LOTS AND GARAGES","TOW TRUCK COMPANY","0",,"Non-public","J&M Towing Inc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","11","49","Local"
"0d124f55580af460de846d23d04c349e","CAMBA INC","1720","CHURCH AVENUE","1720 CHURCH AVENUE","BROOKLYN","BROOKLYN","3","11226","40.64905301540","-73.96343234380","994397.25820800000","175746.01356000000","3341487","3050970085.00000000000","314","40","51200","BK42","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED HOUSING-OMH","0",,,"CAMBA INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","17","70","Local"
"0546be8c1d640e3e71b69397373d2ced","WILLIAMSBURG ART NEXUS, INC.",,,,"BROOKLYN","BROOKLYN","3","11232","40.66164400000","-74.00146300000","983844.10476000000","180331.14419500000","0","0.00000000000","307","38","1800","BK32","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","DANCE","0",,"Non-public","Williamsburg Art Nexus, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","15","72","Regional"
"05505b67c8a77ae5612b72312a199d54","NYU LANGONE ORTHOPEDIC CENTER","333","EAST 38 STREET","333 EAST 38 STREET","NEW YORK","MANHATTAN","1","10016","40.74676977720","-73.97193798090","992025.60103600000","211346.25816300000","1021925","1009447502.00000000000","106","4","7800","MN20","HEALTH CARE","HOSPITALS AND CLINICS","HOSPITAL EXTENSION CLINIC","0",,"Non-public","NYU Langone Hospitals","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","2","17","Regional"
"0d1e96967434176d14baaf74984c3102","ALLIED PRODUCTIONS/LE PETIT VERSAILLES",,,,"NEW YORK","MANHATTAN","1","10009","40.72113498980","-73.98179009040","989297.65806600000","202005.97954500000","0","1003840028.00000000000","103","2","2202","MN28","PARKS AND PLAZAS","GARDENS","GARDEN","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","1","9","Local"
"0d2007161c4626f573c33ea03ea2463a","QUEENS COMMUNITY HOUSE, INC.","108-03","62 DRIVE","108-03 62 DRIVE","FOREST HILLS","QUEENS","4","11375","40.73622506560","-73.85079664220","1025598.73075000000","207538.45359200000","4432109","4021590002.00000000000","406","29","74500","QN17","HUMAN SERVICES","SENIOR SERVICES","NATURALLY OCCURRING RETIREMENT COMMUNITY (NORC)","0",,,"QUEENS COMMUNITY HOUSE, INC.",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","28","112","Local"
"0556588a94ba883c348f6ec9f290d1ca","P.S. 48 POLICE OFFICER MICHAEL","4360","BROADWAY","4360 BROADWAY","NEW YORK","MANHATTAN","1","10033","40.85337754830","-73.93356320660","1002629.26550000000","250192.92720400000","1076752","1021670029.00000000000","112","10","27100","MN35","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS","0",,,"Community Association of Progressive Dominicans",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","6","34","Local"
"0d2303b003f4227d188e9eb9b722da11","SACRED MUSIC CHORALE OF RICHMOND HILL INC","86-20","114 STREET","86-20 114 STREET","RICHMOND HILL","QUEENS","4","11418","40.69872435210","-73.83545826790","1029875.11386000000","193883.43338900000","4192690","4092260069.00000000000","409","32","13000","QN54","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"Sacred Music Chorale of Richmond Hill Inc",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","27","102","Local"
"05593a9d3a03add495c146b5fe70ecd4","NEW REVIEW, INC.","611","BROADWAY","611 BROADWAY","NEW YORK","MANHATTAN","1","10012","40.72589543640","-73.99698152040","985086.64141000000","203739.84692500000","1008240","1005230048.00000000000","102","1","5501","MN23","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","LITERATURE","0",,"Non-public","New Review, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","2","6","Regional"
"0d265a432ceac37547bffeb0498273f2","FULTON PARK","70","CHAUNCEY STREET","70 CHAUNCEY STREET","BROOKLYN","BROOKLYN","3","11233","40.67978377160","-73.93161412130","1003217.84116000000","186947.37906300000","3047903","3016900001.00000000000","303","36","29700","BK61","PARKS AND PLAZAS","PARKS","NEIGHBORHOOD PARK","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","16","81","Local"
"055cc265368204fae28e4805e2f94bc0","PARKCHESTER FOOD SCRAP DROP-OFF FOOD DROP-OFF SITE",,,,"BRONX","BRONX","2","10472","40.83321000000","-73.86263000000","1022263.94256000000","242867.96856200000","0","0.00000000000","209","18","21602","BX46","SOLID WASTE","DSNY DROP-OFF FACILITY","COMPOST","0",,,"GrowNYC",,"City","NYC Department of Sanitation","NYCDSNY","dsny_fooddrop","CORE INFRASTRUCTURE AND TRANSPORTATION","12","43","Regional"
"0d2731f910c6523ce7bd3eb89c312165","ST. BARNABAS HOSPITAL PSYCHIATRIC INPATIENT UNIT","4422","THIRD AVENUE","4422 THIRD AVENUE","BRONX","BRONX","2","10457","40.85336173440","-73.89084530340","1014446.87131000000","250199.00997500000","2094217","2030640001.00000000000","206","15","37504","BX17","HEALTH CARE","MENTAL HEALTH","INPATIENT MENTAL HEALTH","0",,"Non-public","St. Barnabas Hospital","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","10","48","Regional"
"055fd455dd6527376643bbe191489ee6","GLOBAL EDUCATION INSURANCE SCHOOL","14","WALL STREET","14 WALL STREET","NEW YORK","MANHATTAN","1","10005","40.70762944960","-74.01076961250","981264.13467300000","197085.15923300000","1001025","1000460009.00000000000","101","1","700","MN25","VOCATIONAL AND PROPRIETARY SCHOOLS","PROPRIETARY SCHOOLS","LICENSED PRIVATE SCHOOLS","0",,"Non-public","Global Education Insurance School","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","2","1","Local"
"0d27bdef0305e88796af4537a6880b02","PROJECT HOSPITALITY INC","25","CENTRAL AVENUE","25 CENTRAL AVENUE","STATEN ISLAND","STATEN ISLAND","5","10301","40.64119281120","-74.07647467570","963026.33661800000","172889.47264600000","5000027","5000050065.00000000000","501","49","300","SI22","HEALTH CARE","CHEMICAL DEPENDENCY","MENTAL HYGIENE DROP-IN CENTERS","0",,,"PROJECT HOSPITALITY INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","31","120","Regional"
"0d28ed222f1d7e60799ff1ce4027a804","INSTITUTE FOR COMMUNITY LIVING, INC.","50","NEVINS STREET","50 NEVINS STREET","BROOKLYN","BROOKLYN","3","11217","40.68706887100","-73.98217728490","989192.85571000000","189594.65078600000","3000556","3001727501.00000000000","302","33","4100","BK38","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED HOUSING-OMH","0",,,"INSTITUTE FOR COMMUNITY LIVING, INC.",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","15","84","Local"
"05600d30d9fea54fc74c1e0f8a180cc5","MONTEFIORE REHAB MEDICAL ASSOCIATES","1500","BLONDELL AVENUE","1500 BLONDELL AVENUE","BRONX","BRONX","2","10461","40.84592422740","-73.84508524450","1027110.84743000000","247508.32911200000","2115731","2040850150.00000000000","211","13","20000","BX37","HEALTH CARE","HOSPITALS AND CLINICS","HOSPITAL EXTENSION CLINIC","0",,"Non-public","Montefiore Medical Center","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","11","49","Regional"
"0d2e789dd115c0120105e91070162aff","LOGAN BUS COMPANY INC.","1616","STILLWELL AVENUE","1616 STILLWELL AVENUE","BRONX","BRONX","2","10461","40.85521812530","-73.84078484840","1028294.49832000000","250896.57736200000","2047115","2042230006.00000000000","211","13","29600","BX49","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","36","routes","Non-public","Logan Bus Company Inc.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","11","49","Regional"
"056243e05dc8bc79183b7a01bccc092e","ENGINE 268/LADDER 137","257","BEACH 116 STREET","257 BEACH 116 STREET","FAR ROCKAWAY","QUEENS","4","11694","40.58072435140","-73.83810997360","1029219.28559000000","150891.52846700000","4304442","4162120017.00000000000","414","32","93402","QN10","EMERGENCY SERVICES","FIRE SERVICES","FIREHOUSE","0",,"Public","NYC Fire Department","FDNY","City","NYC Fire Department","FDNY","fdny_firehouses","PUBLIC SAFETY, EMERGENCY SERVICES, AND ADMINISTRATION OF JUSTICE","27","100","Local"
"0d30017d00eb49c6441116c0412b40dd","J.H.S. 098 HERMAN RIDDER","1619","BOSTON ROAD","1619 BOSTON ROAD","BRONX","BRONX","2","10460","40.83630389360","-73.89064604260","1014509.75375000000","243984.26957500000","2009867","2029390093.00000000000","203","17","15500","BX75","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC","505","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","12","42","Local"
"05658ad8ad53f29b5b8c3469d27c047d","LEGACY COLLEGE PREPARATORY CS","400","EAST 145 STREET","400 EAST 145 STREET","BRONX","BRONX","2","10454","40.81313504430","-73.91953258410","1006524.20471000000","235534.35657600000","2098220","2022890003.00000000000","201","8","4300","BX39","SCHOOLS (K-12)","CHARTER K-12 SCHOOLS","CHARTER SCHOOL","0",,"Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","7","40","Local"
"0565f515baf72bed31890699f19e2b06","HELLGATE FARM FOOD DROP-OFF SITE","14-33","30 DRIVE","14-33 30 DRIVE","ASTORIA","QUEENS","4","11102","40.76878005880","-73.93002190140","1003633.56457000000","219371.81876700000","4005950","4005350007.00000000000","401","22","7900","QN71","SOLID WASTE","DSNY DROP-OFF FACILITY","COMPOST","0",,,"Staff at Hellgate Farm",,"City","NYC Department of Sanitation","NYCDSNY","dsny_fooddrop","CORE INFRASTRUCTURE AND TRANSPORTATION","30","114","Regional"
"0d3dd012954665533760afb7ffe3c4a5","OLMSTED-BEIL HOUSE PARK","4515","HYLAN BOULEVARD","4515 HYLAN BOULEVARD","STATEN ISLAND","STATEN ISLAND","5","10312","40.53191861760","-74.15810428520","940300.21101600000","133108.52797300000","5069636","5053780030.00000000000","503","51","15602","SI01","HISTORICAL SITES","HISTORICAL SITES","HISTORIC HOUSE PARK","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","31","123","Local"
"05667e7575d0f5c935dfd7b8aa51c2a7","P.S. 160 WALT DISNEY",,,,"BRONX","BRONX","2","10475","40.86405200000","-73.82384200000","1032975.00632000000","254124.06475600000","0","2051350200.00000000000","210","12","30200","BX13","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","316","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","11","45","Local"
"0571d496e09d6b5107ac43f4b26c22b1","ALC - MOUNT LOROTO","6581","HYLAN BOULEVARD","6581 HYLAN BOULEVARD","STATEN ISLAND","STATEN ISLAND","5","10309","40.51218993640","-74.22243430560","922399.54981500000","125959.77768800000","5123970","5076640001.00000000000","503","51","19800","SI01","CHILD SERVICES AND WELFARE","CHILD NUTRITION","FEEDING SITE","0",,"Non-public","Alc - Mount Loroto","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","31","123","Local"
"0d423b5209e271616dba75253fae2707","NEW YORK WEILL CORNELL CENTER ADULT CLINIC","525","EAST 68 STREET","525 EAST 68 STREET","NEW YORK","MANHATTAN","1","10065","40.76472078460","-73.95391868880","997015.05915300000","217888.50599400000","1084781","1014800001.00000000000","108","5","11600","MN31","HEALTH CARE","MENTAL HEALTH","OUTPATIENT MENTAL HEALTH","0",,"Non-public","The New York and Presbyterian Hospital","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","2","19","Regional"
"057536200f35425f23a08958e45e7c17","MIDDLE SCHOOL 142","3750","BAYCHESTER AVENUE","3750 BAYCHESTER AVENUE","BRONX","BRONX","2","10466","40.88616513820","-73.84042970780","1028372.20326000000","262171.95152800000","2066190","2049350001.00000000000","212","12","48400","BX03","HEALTH CARE","HOSPITALS AND CLINICS","SCHOOL BASED HOSPITAL EXTENSION CLINIC","0",,"Non-public","Montefiore Medical Center","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","11","47","Regional"
"0d4df1c2821fa7a9a2ec54946cdf5916","GREENHOPE SERVICES FOR WOMEN",,,,"NEW YORK","MANHATTAN","1","10035","40.79745211270","-73.93292221500","1002822.19394000000","229817.39162800000","0","0.00000000000","111","8","17800","MN34","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","HEALTHY FAMILIES: FAMILY SUPPORT,NDA PROGRAMS","0",,,"Voyagees Prepatory High School",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","4","25","Local"
"0576b57371d9a6ffbe4243763a92de09","DIST 10 P.360X PRESCHOOL SPECIAL ED","2880","KINGSBRIDGE TERRACE","2880 KINGSBRIDGE TERRACE","BRONX","BRONX","2","10463","40.87473632690","-73.90223933510","1011286.10362000000","257982.87785600000","2103864","2032530341.00000000000","208","14","27300","BX28","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","SATELLITE SITE FOR STUDENTS WITH DISABILITIES","0",,"Non-public","Nycdoe","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","10","50","Local"
"0d5d17f6c12cdc634728de2b36ef61ff","RED GATE GARDEN","604","MARCY AVENUE","604 MARCY AVENUE","BROOKLYN","BROOKLYN","3","11206","40.69374880590","-73.94918813550","998340.47616200000","192031.93060300000","0","3017660043.00000000000","303","36","25300","BK75","PARKS AND PLAZAS","GARDENS","GARDEN","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","13","79","Local"
"0d5f996ac256ecd5561b9292b950d7d1","DUNBAR APARTMENTS",,,,"NEW YORK","MANHATTAN","1","10039","40.82509792810","-73.93841770970","1001293.54544000000","239888.62726000000","0","1020350001.00000000000","110","9","23400","MN03","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","5","32","Local"
"057b7e3062c4e4024e78cfc19d8af821","DIST 27 P.104Q PRESCHOOL SPECIAL ED","26-01","MOTT AVENUE","26-01 MOTT AVENUE","FAR ROCKAWAY","QUEENS","4","11691","40.60799942560","-73.76506823490","1049481.89083000000","160874.45165800000","4442313","4156930001.00000000000","414","31","100801","QN15","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","SATELLITE SITE FOR STUDENTS WITH DISABILITIES","0",,"Non-public","Nycdoe","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","27","101","Local"
"057d8f56e07be2a6078ec191126dc0df","COFFEY PARK","85","RICHARDS STREET","85 RICHARDS STREET","BROOKLYN","BROOKLYN","3","11231","40.67719766960","-74.00870745320","981834.76437600000","185997.90381400000","3008423","3005320001.00000000000","306","38","8500","BK33","PARKS AND PLAZAS","PARKS","NEIGHBORHOOD PARK","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","15","76","Local"
"0d70e8e5477eafc42996b930128e6e2e","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","161","CORBIN PLACE","161 CORBIN PLACE","BROOKLYN","BROOKLYN","3","11235","40.57768226190","-73.95381484040","997079.75464700000","149745.04745800000","3245719","3087190073.00000000000","315","48","61004","BK19","HUMAN SERVICES","SENIOR SERVICES","CAREGIVER SERVICES","0",,,"THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","21","61","Local"
"057fff9ef716efb37b76b72d6b34571c","SUBSTATION B7 HARLEM LINE","4358","PARK AVENUE","4358 PARK AVENUE","BRONX","BRONX","2","10457","40.85107800000","-73.89677300000","1012807.99744000000","249364.97109300000","2011276","2030360017.00000000000","206","15","39500","BX01","TRANSPORTATION","RAIL YARDS AND MAINTENANCE","TRANSIT SUBSTATION","0",,"Public","Metropolitan Transportation Authority","MTA","State","Metropolitan Transportation Authority","MTA","dcp_colp","CORE INFRASTRUCTURE AND TRANSPORTATION","10","48","Regional"
"05897a064d0aa506a7dc6cc56ca2bfd3","GERTRUDE EDERLE RECREATION CENTER","533","WEST 59 STREET","533 WEST 59 STREET","NEW YORK","MANHATTAN","1","10019","40.77145868140","-73.98874073840","987368.63101900000","220340.18819800000","1086545","1011510015.00000000000","107","6","14700","MN14","PARKS AND PLAZAS","RECREATION AND WATERFRONT SITES","BUILDINGS/INSTITUTIONS","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","3","20","Local"
"058c176ae2070d48e9307bcbf3667777","P.S. 236 LANGSTON HUGHES","1871","WALTON AVENUE","1871 WALTON AVENUE","BRONX","BRONX","2","10453","40.84890175130","-73.90982828570","1009197.03888000000","248568.09436000000","2098479","2028510021.00000000000","205","14","23301","BX41","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","297","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","9","46","Local"
"0595bc7035139a6bb38996ff5746cc43","ROCKAWAY PARK",,,,"ROCKAWAY PARK","QUEENS","4","11694","40.58136800000","-73.83432900000","1030269.10742000000","151127.98899600000","0","4161660100.00000000000","414","32","93800","QN10","TRANSPORTATION","RAIL YARDS AND MAINTENANCE","NYCT SUBWAY YARD","0",,"Public","Metropolitan Transportation Authority","MTA","State","Metropolitan Transportation Authority","MTA","dcp_sfpsd","CORE INFRASTRUCTURE AND TRANSPORTATION","27","100","Regional"
"0d911ed1492a84967056e11125168127","IS 195",,,,"NEW YORK","MANHATTAN","1","10031","40.81949110110","-73.95759341490","995987.45713200000","237842.70692300000","0","0.00000000000","109","7","22302","MN06","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","BEACON: AFTER-SCHOOL PROGRAMS","0",,,"Graham Windham",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","5","30","Local"
"0da08d11985f0a79f48896a34d332ad2","BRONXWORKS INC","1477","TOWNSEND AVENUE","1477 TOWNSEND AVENUE","BRONX","BRONX","2","10452","40.84192059640","-73.91565117440","1007588.51963000000","246022.99278900000","2098821","2028440021.00000000000","204","14","22300","BX63","HUMAN SERVICES","IMMIGRANT SERVICES","IMMIGRANT SERVICES","0",,,"BRONXWORKS INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","9","44","Local"
"0597ba14846fe68a84deea8e9e61e40d","BROADWAYS BABIES FUND, INC","336","WEST 37 STREET","336 WEST 37 STREET","NEW YORK","MANHATTAN","1","10018","40.75466721500","-73.99403188870","985903.48586500000","214222.36031900000","1013604","1007600063.00000000000","104","3","11100","MN13","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MULTI-DISCIPL, PERF & NON-PERF","0",,"Non-public","Broadways Babies Fund, Inc","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","2","14","Regional"
"059d21da16a5c9464d718ffb7b93bb2f","SOCIETY FOR THE PRESERVATION AND ENCOURAGEMENT OF BARBER SHOP QUARTET",,,,"NEW YORK","MANHATTAN","1","10003","40.72850600000","-73.99026200000","986949.00615100000","204691.09192600000","1006642","1004620001.00000000000","103","2","3800","MN22","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MUSIC","0",,"Non-public","Society for the Preservation and Encouragement of Barber Shop Quartet","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","1","9","Regional"
"0daa5f272c40d7b4b2ddff3fa46053df","CITY & SUBURBAN HOMES COMPANY'S YORK AVENUE ESTATE",,,,"NEW YORK","MANHATTAN","1","10075","40.77035762040","-73.94954815940","998224.56368200000","219942.85888700000","1046416","1014900015.00000000000","108","5","13200","MN31","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","2","19","Local"
"059f0f0b95d15ed73434f7f0f2e13bf8","FLATLANDS INDUSTRIAL PARK","10423","FARRAGUT ROAD","10423 FARRAGUT ROAD","BROOKLYN","BROOKLYN","3","11236","40.65062600000","-73.89879100000","1012334.09264000000","176333.20119700000","0","3081520301.00000000000","318","42","109800","BK82","CITY AGENCY PARKING, MAINTENANCE, AND STORAGE","STORAGE","OUTDOOR STORAGE - BULK MATERIAL","0",,"Public","NYC Department of Sanitation","NYCDSNY","City","NYC Department of Sanitation","NYCDSNY","dcp_colp","ADMINISTRATION OF GOVERNMENT","18","69","Regional"
