"opened_on","topic","industry","status","completed_on","outcome_activity","civil_penalties_assessed","total_number_of_employees","total_amount_of_restitution","city","state","zip","borough_name","community_district","council_district"
"2018-05-16T00:00:00.000","Paid Safe and Sick Leave","Promoters of Performing Arts, Sports, and Similar Events with Facilities","Completed","2018-06-21T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Brooklyn","NY","11217","Brooklyn",,
"2020-01-14T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-06-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Concourse","NY","10452","Outside NYC","4","16"
"2017-11-16T00:00:00.000","Paid Safe and Sick Leave","Nonresidential Property Managers","Completed","2018-07-20T00:00:00.000","Consent Order Signed","1000","0","0","New York","NY",,"Manhattan",,
"2016-09-27T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2017-01-23T00:00:00.000","Consent Order Signed","3300","22","11000","Brooklyn","NY","11249","Brooklyn",,
"2018-08-30T00:00:00.000","Paid Safe and Sick Leave","Management Consulting Services","Completed","2019-01-04T00:00:00.000","Consent Order Signed","500","0","0","New York","NY","10001","Manhattan","4","3"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-06-24T00:00:00.000","Consent Order Signed","5000",,,"Long Island City","NY","11101","Queens",,
"2017-03-20T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2017-08-29T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Pearl River","NY","10965",,,
"2015-02-27T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2015-06-23T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","11010","Outside NYC",,
"2017-02-10T00:00:00.000","Commuter Benefits","Supermarkets and Other Grocery (except Convenience) Stores","Completed","2017-05-16T00:00:00.000","Consent Order Signed","250",,,"Boerum Hill","NY","11201","Brooklyn","2","33"
"2016-01-12T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2016-01-19T00:00:00.000","Consolidation Letter Sent",,,,"Long Island City","NY","11101","Queens",,
"2019-08-12T00:00:00.000","Paid Safe and Sick Leave","Couriers and Express Delivery Services","Completed","2019-10-07T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Jamaica","NY","11434","Queens","13","31"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Legal Services","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10016","Manhattan",,
"2020-10-13T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2020-11-25T00:00:00.000","Consent Order Signed","3000","1","6624","Jamaica","NY","11418","Queens","9","29"
"2018-12-18T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2019-04-26T00:00:00.000","Consent Order Signed","11000","1","12800","New York","NY","10007","Manhattan","1","1"
"2016-07-20T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2016-09-13T00:00:00.000","Consent Order Signed","500",,,"Kew Gardens","NY","11486","Queens",,
"2016-03-03T00:00:00.000","Paid Safe and Sick Leave","Electrical Contractors and Other Wiring Installation Contractors","Completed","2016-09-27T00:00:00.000","Consent Order Signed","12250","43","21500","Woodhaven","NY","11421","Queens",,
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-06-10T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"LONG ISLAND CITY","NY","11101","Queens",,
"2017-06-20T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2017-12-29T00:00:00.000","Consent Order Signed","753.92","1","2846.08","LIC","NY","11106","Queens",,
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2014-11-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Brooklyn","NY","11205","Brooklyn",,
"2014-11-17T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-09-21T00:00:00.000","Consent Order Signed","3000","2","3022","BRONX","NY","10460","Bronx",,
"2015-07-17T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2015-08-06T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Floral Park","NY","11004","Queens",,
"2017-03-01T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2017-06-21T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11201","Brooklyn",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-05-22T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11235","Brooklyn",,
"2018-08-30T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-02-15T00:00:00.000","Consent Order Signed","4850","12","2400","New York","NY","10034","Manhattan","12","10"
"2018-03-02T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2019-03-27T00:00:00.000","Consent Order Signed","1000","5","10268","Farmingdale","NY","11735",,,
"2016-06-23T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2016-12-15T00:00:00.000","Consent Order Signed","500","1","2500","New York","NY","10006","Manhattan",,
"2014-10-10T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2014-11-06T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10016","Manhattan",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Fitness and Recreational Sports Centers","Completed","2015-04-17T00:00:00.000","Consent Order Signed",,,,"SUNNYSIDE","NY","11104","Queens",,
"2015-06-25T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-12-03T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10039","Manhattan",,
"2014-10-09T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"FAR ROCKAWAY","NY","11691","Queens",,
"2014-10-30T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-03-30T00:00:00.000","Consent Order Signed","625","1","250","New York","NY","10021","Manhattan",,
"2021-06-28T00:00:00.000","Paid Safe and Sick Leave","Other Urban Transit Systems","Completed","2021-07-08T00:00:00.000","Complainant Withdrew",,,,"East Flatbush","NY","11203","Brooklyn","17","45"
"2015-04-24T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2015-11-30T00:00:00.000","Consent Order Signed","950",,,"NEW YORK","NY","10013","Manhattan",,
"2019-03-14T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2020-01-03T00:00:00.000","Consent Order Signed","5000","15","15000","East Bronx","NY","10470","Bronx","12","11"
"2021-09-03T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2021-09-29T00:00:00.000","Complainant Withdrew",,,,"Mount Kisco","NY","10549","Outside NYC",,
"2018-03-28T00:00:00.000","Paid Safe and Sick Leave","Real Estate Property Managers","Completed","2018-04-06T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"West Bronx","NY","10455","Bronx","1","8"
"2015-06-11T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-06-30T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10010","Manhattan",,
"2017-04-17T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-10-26T00:00:00.000","Consent Order Signed","1628","10","10372","Staten Island","NY","10306","Staten Island",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-04-23T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"BRONX","NY","10462","Bronx",,
"2017-12-13T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2018-04-09T00:00:00.000","Consent Order Signed","2500",,,"New York","NY","10016","Manhattan",,
"2019-05-02T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2019-10-28T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10038","Manhattan","1","1"
"2016-08-09T00:00:00.000","Paid Safe and Sick Leave","Advertising, Public Relations, and Related Services","Completed","2016-08-09T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","11201","Bronx",,
"2017-10-13T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2018-06-05T00:00:00.000","Consent Order Signed","6000","0","0","New York","NY","10017","Manhattan",,
"2015-10-01T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-12-01T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10011","Manhattan",,
"2018-04-19T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2018-08-16T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10019","Manhattan",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2019-05-21T00:00:00.000","Consent Order Signed","75000",,,"Flushing","NY","11355",,,
"2020-12-15T00:00:00.000","Paid Safe and Sick Leave","Educational Support Services","Completed","2021-05-04T00:00:00.000","Consent Order Signed","750",,,"Bedford-Stuyvesant","NY","11221","Brooklyn","3","36"
"2021-06-03T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2021-07-28T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,,,,,,
"2021-05-06T00:00:00.000","Paid Safe and Sick Leave","Offices of Dentists","Completed","2021-07-22T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Gravesend","NY","11223","Brooklyn","15","47"
"2017-08-28T00:00:00.000","Paid Safe and Sick Leave","Veterinary Services","Completed","2018-02-09T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11238","Brooklyn",,
"2018-07-12T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2019-03-19T00:00:00.000","Consent Order Signed","0","1","3000","New York","NY","10011","Manhattan","4","3"
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-04-26T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10017",,,
"2021-05-06T00:00:00.000","Paid Safe and Sick Leave","Nursing Care Facilities (Skilled Nursing Facilities)","Completed","2021-05-26T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Clason Point","NY","10473","Outside NYC","9","18"
"2016-04-21T00:00:00.000","Paid Safe and Sick Leave","Advertising, Public Relations, and Related Services","Completed","2018-07-05T00:00:00.000","Consent Order Signed","0","255","20998.12","New York","NY","11201","Bronx",,
"2019-09-11T00:00:00.000","Fair Workweek","Food Service Contractors","Completed","2020-04-08T00:00:00.000","Private Settlement",,,,"Newport Center","CA","92660","Outside NYC",,
"2018-08-30T00:00:00.000","Paid Safe and Sick Leave","Nail Salons","Completed","2019-01-28T00:00:00.000","Consent Order Signed","882.5","8","7117.5","New York","NY","10028","Manhattan","8","4"
"2016-06-30T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2018-04-20T00:00:00.000","Consent Order Signed","4000","1","1000","Bayside","NY","11360","Queens",,
"2018-01-10T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2018-06-19T00:00:00.000","Consent Order Signed","0","48","24000","Brooklyn","NY","11211","Brooklyn",,
"2018-01-12T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2018-07-03T00:00:00.000","Consent Order Signed","2500","1","500","New York","NY","10025","Manhattan",,
"2015-03-03T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-06-26T00:00:00.000","Decision and Order Issued","26100","1","250","BROOKLYN","NY","11211","Brooklyn",,
"2015-11-18T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2016-04-19T00:00:00.000","Consent Order Signed","2500","1","10475","New York","NY","10018","Manhattan",,
"2019-04-24T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-10-02T00:00:00.000","Consent Order Signed","2000","12","13000","Rego Park","NY","11374","Queens","6","29"
"2015-08-07T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-08-26T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11206","Brooklyn",,
"2018-03-15T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-08-08T00:00:00.000","Consent Order Signed","20475.87","26","37024.13","New York","NY","10017","Manhattan","6","4"
"2017-06-28T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-02-28T00:00:00.000","Decision and Order Issued","2000","1","1296","Bay Shore","NY","11706",,,
"2015-07-24T00:00:00.000","Paid Safe and Sick Leave","Investigation Services","Completed","2015-12-01T00:00:00.000","Consent Order Signed",,"1","431.2","New York","NY","10001","Manhattan",,
"2019-04-24T00:00:00.000","Paid Safe and Sick Leave","Vocational Rehabilitation Services","Completed","2020-08-19T00:00:00.000","Consent Order Signed",,"1","1320.29","New York","NY","10017","Manhattan","6","4"
"2019-12-17T00:00:00.000","Fair Workweek","Pharmacies and Drug Stores","Completed","2021-08-10T00:00:00.000","Complainant Withdrew",,,,"New York","NY","10013","Manhattan","2","1"
"2018-04-19T00:00:00.000","Paid Safe and Sick Leave","Offices of Physicians (except Mental Health Specialists)","Completed","2018-11-30T00:00:00.000","Consent Order Signed","0","1","10000","New York","NY","10075","Manhattan","8","4"
"2019-07-31T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2020-12-18T00:00:00.000","Private Settlement",,"1","1000","Sunset Park","NY","11220","Brooklyn","7","38"
"2019-02-22T00:00:00.000","Paid Safe and Sick Leave","Gift, Novelty, and Souvenir Stores","Completed","2019-04-11T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10018","Manhattan","5","4"
"2019-07-08T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2020-11-16T00:00:00.000","Consent Order Signed","23000","53","62900","Crown Heights","NY","11225","Brooklyn","9","35"
"2015-05-28T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2015-08-06T00:00:00.000","Consent Order Signed",,"1","250","NEW YORK","NY","10018","Manhattan",,
"2014-10-30T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2015-05-20T00:00:00.000","Consent Order Signed",,,,"MORICHES","NY","11955","Outside NYC",,
"2019-08-07T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2021-02-17T00:00:00.000","Consent Order Signed","1250","4","9750","New York","NY","10002","Manhattan","3","2"
"2017-01-18T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2017-07-19T00:00:00.000","Consent Order Signed","1704","6","4296","New York","NY","10036","Manhattan",,
"2016-08-23T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2016-08-24T00:00:00.000","Consolidation Letter Sent",,,,"College Point","NY","11356","Queens",,
"2017-08-01T00:00:00.000","Paid Safe and Sick Leave","Real Estate Property Managers","Completed","2018-02-08T00:00:00.000","Consent Order Signed","300",,,"New York","NY",,"Manhattan",,
"2018-06-08T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-11-13T00:00:00.000","Consent Order Signed","800","64","19200","Flatlands","NY","11234","Brooklyn","18","46"
"2019-06-21T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2019-08-14T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10013","Manhattan","2","1"
"2017-03-20T00:00:00.000","Paid Safe and Sick Leave","School and Employee Bus Transportation","Completed","2017-03-23T00:00:00.000","Consolidation Letter Sent",,,,"Bronx","NY","10474",,,
"2015-04-23T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2016-01-28T00:00:00.000","Consent Order Signed","500",,,"BROOKLYN","NY","11234","Brooklyn",,
"2016-08-09T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-01-30T00:00:00.000","Decision and Order Issued","1000",,,"Maspeth","NY","11378","Queens",,
"2015-01-06T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2015-04-30T00:00:00.000","Consent Order Signed",,"1","850.5","CORONA","NY","11368","Queens",,
"2014-11-13T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10018","Manhattan",,
"2014-12-26T00:00:00.000","Paid Safe and Sick Leave","Legal Services","Completed","2015-07-09T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"LONG ISLAND CITY","NY","11101","Queens",,
"2019-05-31T00:00:00.000","Paid Safe and Sick Leave","Supermarkets and Other Grocery (except Convenience) Stores","Completed","2019-11-06T00:00:00.000","Consent Order Signed",,"1","4900","Stapleton","NY","10304","Staten Island","1","49"
"2015-11-04T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-05-17T00:00:00.000","Consent Order Signed","4500","28","5911.87","New York","NY","10021","Manhattan",,
"2019-02-01T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2020-02-12T00:00:00.000","Decision and Order Issued","1500","1","450","New York","NY","10018","Manhattan",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2019-04-23T00:00:00.000","Consent Order Signed","5000","0","0","Woodside","NY","11377","Queens","2","26"
"2019-08-07T00:00:00.000","Paid Safe and Sick Leave","Exam Preparation and Tutoring","Completed","2020-08-13T00:00:00.000","Consent Order Signed","1750","1","250","New York","NY","10017","Manhattan","5","4"
"2017-11-08T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2018-11-07T00:00:00.000","Consent Order Signed","1500","334","35600","New York","NY","10018","Manhattan","5","4"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Electrical Contractors and Other Wiring Installation Contractors","Completed","2017-08-23T00:00:00.000","Consent Order Signed","12500","95","25500","BROOKLYN","NY","11219","Brooklyn",,
"2017-02-07T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-05-23T00:00:00.000","Consent Order Signed","400","1","1100","Brooklyn","NY","11241","Brooklyn",,
"2015-06-11T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-08-13T00:00:00.000","Consent Order Signed","250","1","250","Brooklyn","NY","11207","Brooklyn",,
"2015-12-18T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2016-03-18T00:00:00.000","Consent Order Signed","1500","1","1680","New York","NY","10018","Manhattan","4","3"
"2015-09-15T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-10-27T00:00:00.000","Consent Order Signed","1000",,,"Brooklyn","NY","11204","Brooklyn",,
"2021-05-27T00:00:00.000","Commuter Benefits","All Other Telecommunications","Completed","2021-06-23T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10017","Manhattan","6","4"
"2018-05-08T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-05-07T00:00:00.000","Consent Order Signed","2275","42","9975","Eltingville","NY","10312","Staten Island","3","51"
"2016-09-14T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-02-01T00:00:00.000","Consent Order Signed","1000",,,"San Diego","CA","92130",,,
"2019-05-13T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2020-02-03T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11223","Brooklyn",,
"2018-11-29T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2019-01-25T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10006","Manhattan","1","1"
"2019-11-13T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2020-01-13T00:00:00.000","Consent Order Signed",,"1","4000","Bensonhurst","NY","11228","Brooklyn","11","43"
"2014-11-17T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"STATEN ISLAND","NY","10303","Staten Island",,
"2018-05-14T00:00:00.000","Fair Workweek","Retail Trade","Completed","2019-04-18T00:00:00.000","Consent Order Signed","500","1","1200","New York","NY","10011","Manhattan","5","3"
"2019-06-06T00:00:00.000","Paid Safe and Sick Leave","Coin-Operated Laundries and Drycleaners","Completed","2020-06-18T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Flushing","NY","11377","Queens","2","26"
"2019-11-01T00:00:00.000","Paid Safe and Sick Leave","Nail Salons","Completed","2020-06-23T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10016","Manhattan","6","4"
"2015-02-19T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-09-01T00:00:00.000","Consent Order Signed","1500","1","250","BROOKLYN","NY","11205","Brooklyn",,
"2019-03-06T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2020-03-19T00:00:00.000","Consent Order Signed",,"1","1000","Foxhurst","NY","10459","Bronx","2","17"
"2015-12-01T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-02-26T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10038","Manhattan",,
"2019-09-11T00:00:00.000","Paid Safe and Sick Leave","Beauty Salons","Completed","2021-04-30T00:00:00.000","Consent Order Signed","500","1","2025","New York","NY","10002","Manhattan","3","1"
"2019-10-18T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2020-09-24T00:00:00.000","Complainant Withdrew",,,,"Rockville Centre","NY","11570","Outside NYC",,
"2021-06-03T00:00:00.000","Paid Safe and Sick Leave","Human Resources Consulting Services","Completed","2021-06-10T00:00:00.000","Complainant Withdrew",,,,"New York","NY","10018","Manhattan","5","3"
"2017-03-07T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-01-31T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10018",,,
"2016-11-22T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2016-11-23T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY",,"Manhattan",,
"2015-02-19T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-09-24T00:00:00.000","Consent Order Signed",,"1","1000","BRONX","NY","10473","Bronx",,
"2018-04-24T00:00:00.000","Paid Safe and Sick Leave","Offices of Dentists","Completed","2018-09-21T00:00:00.000","Consent Order Signed","1250","0","0","New York","NY","10029","Manhattan","11","8"
"2015-09-08T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-04-05T00:00:00.000","Consent Order Signed","2000","6","3000","New York","NY","10017","Manhattan",,
"2015-08-07T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-09-01T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10019","Manhattan",,
"2017-11-22T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-11-22T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11238","Brooklyn",,
"2016-12-20T00:00:00.000","Paid Safe and Sick Leave","Other Management Consulting Services","Completed","2017-03-22T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11201","Brooklyn",,
"2020-01-23T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2020-03-27T00:00:00.000","Consent Order Signed",,"1","4000","Claremont","NY","10456","Outside NYC","4","16"
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-10-13T00:00:00.000","Consent Order Signed","1000","1","500","BRONX","NY","10475","Bronx",,
"2018-11-27T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2018-12-11T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,,"NY","11430","Queens",,
"2014-10-23T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2015-02-03T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"STATEN ISLAND","NY","10301","Staten Island",,
"2014-10-10T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2014-10-24T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10017","Manhattan",,
"2016-08-09T00:00:00.000","Paid Safe and Sick Leave","Offices of Real Estate Agents and Brokers","Completed","2017-08-30T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11239","Brooklyn",,
"2018-05-04T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-12-10T00:00:00.000","Consent Order Signed","9250","1","750",,"NY","11430","Queens",,
"2018-08-24T00:00:00.000","Fair Workweek","Retail Trade","Completed","2018-10-18T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Forest Hills","NY","11375","Queens","6","29"
"2018-07-12T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-10-03T00:00:00.000","Consent Order Signed","500","0","0","Broadway Triangle","NY","11206","Brooklyn","1","33"
"2014-10-16T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-01-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10036","Manhattan",,
"2019-01-07T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2019-08-13T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Middle Village","NY","113","Queens",,
"2020-04-28T00:00:00.000","Fair Workweek","Retail Trade","Completed","2020-11-17T00:00:00.000","Consent Order Signed","100","1","600","New York","NY","10023","Manhattan","7","6"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2014-11-17T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"STATEN ISLAND","NY","10314","Staten Island",,
"2020-05-15T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2020-06-01T00:00:00.000","Private Settlement",,"1","907.5","Brooklyn","NY","11223","Brooklyn",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2014-12-15T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10018","Manhattan",,
"2018-02-15T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-05-30T00:00:00.000","Consent Order Signed","500","0","0","New York","NY","10005","Manhattan",,
"2020-11-10T00:00:00.000","Paid Safe and Sick Leave","Full-Service Restaurants","Completed","2021-08-12T00:00:00.000","Consent Order Signed","950",,,"Jamaica","NY","11421","Queens","9","32"
"2019-08-23T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2021-01-19T00:00:00.000","Consent Order Signed","500","1","1800","New York","NY","10036","Manhattan","5","4"
"2018-06-19T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-07-30T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Bedford-Stuyvesant","NY","11216","Brooklyn","3","36"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2015-04-23T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10170","Manhattan",,
"2015-10-29T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-01-07T00:00:00.000","Consent Order Signed","2500",,,"Brooklyn","NY","11211","Brooklyn",,
