"objectid","complaintnumber","srcategory","srtype","srpriority","srsource","srstatus","srresolution","boroughcode","communityboard","buildingnumber","streetname","crossstreet1","crossstreet2","taxclass","locationdetails","complaintdetails","parkname","parkzone","notestocustomer","zipcode","citycouncil","statesenate","stateassembly","congressional","sanitationzone","physicalid","servicerequestparentglobalid","geometry","globalid","initiateddate","closeddate","createddate","updateddate","descriptor1","complainttype","callerzipcode","srcallertype","callercity","callerstate","latitude","longitude","census_tract","bin","bbl","nta","location"
"15419998","1-1-1741150333","Remove Tree","Dead Tree Older Than 2 Years","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Manhattan","112","839","RIVERSIDE DR","BEND","WEST  160 STREET","2","Dead tree is located on property line with 845 Riverside Drive",,,,"Tree has been removed","10032","7","31","71","13",,,,,"ADAE0605-8BF8-4C83-804C-835D656910C9","06/25/2019 20:57:17","05/21/2020 11:37:00","06/25/2019 20:57:00","05/21/2020 11:37:00","Planted More Than 2 Years Ago","Dead/Dying Tree","10032","Business  Business","na","NY","40.836368","-73.946613","247","1063289","1021350013","Washington Heights South",
"23602987","311-10348500","Prune","Clear Building","Routine","3-1-1 Call Center","Open","Reviewed - Inspection Assigned","Queens","405","65-05","79 PLACE","FURMANVILLE AVENUE","JUNIPER VALLEY ROAD",,,"THERE IS A CITY TREE THAT IS IN THE FRONT OF MY HOME THAT THE BRANCHES ARE OVERGROWN AND THE BRANCHES ARE ALSO TOUCHING/HITTING MY HOME. BRANCHES ARE ALSO BLOCKING THE SIDEWALK AND HIT PEOPLE AS THEY ARE WALK BY ON THE SIDEWALK.",,,,"11379","30","15","28","6",,"0009252",,,"48A2E105-F963-4770-9659-FF68892C699B","05/19/2022 17:55:29",,"05/19/2022 17:56:00","06/02/2022 15:19:00","Hitting Building","Overgrown Tree/Branches","11379","Business  Business","Manhattan","NY","40.717408","-73.8732","65703","4071077","4030420070","Middle Village",
"21626213","311-07304065","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Open","Reviewed - Inspection Assigned","Queens","403","34-40","79 STREET","34 AVENUE","35 AVENUE",,,"Tree stump Located in front of apartment",,,,"11372","25","13","34","14",,"0032781","67629EE5-45F9-42D3-A7F9-34CCD284DFD7",,"D7BC7983-EAD3-4A92-BC28-4F3710FD5A89","08/16/2021 01:09:44",,"08/16/2021 01:20:03","01/05/2022 15:52:15","For One Address","New Tree Request",,,,,"40.75257","-73.887679","285","4029134","4012650030","Jackson Heights",
"20455602","311-05917856","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed","Planting Declined - Unplantable","Brooklyn","309","119","MIDWOOD STREET","BEDFORD AVENUE","ROGERS AVENUE",,,"There has been an empty tree pit for more than two years.  Please add a new tree.",,,"Thank you for your street tree planting request. Unfortunately we cannot plant at this location due to conflicts with existing underground utilities. If you still want a new tree, please submit a request for a different location.","11225","40","20","43","9",,"0064794","9E930E1B-D498-4146-B8DC-EE9026B1C7BF",,"4CCF2DED-3EE8-4F32-8E63-D26D17858DF4","04/09/2021 16:10:36","06/15/2022 13:36:42","04/09/2021 16:15:04","06/15/2022 13:36:42","For One Address","New Tree Request",,,,,"40.659772","-73.956251","800","3114986","3050320091","Prospect Lefferts Gardens-Wingate",
"17645934","311-02594038","Hazard","Limb Down - Park Passive Area","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Brooklyn","309","383","HAWTHORNE STREET","NOSTRAND AVENUE","NEW YORK AVENUE",,,"THERE A BRANCH HANGING ON THE TREE AND IT NEED TO BE REMOVED",,,"At the time of inspection the tree was found in fair condition. Thank you for your inquiry","11225","40","20","43","9",,"0069368",,,"E24ABE9B-2BB0-458F-85B2-8617B16BDE41","05/27/2020 18:35:20","05/28/2020 19:28:33","05/27/2020 19:00:08","05/28/2020 19:28:33","Branch or Limb Has Fallen Down","Damaged Tree","11225",,"Brooklyn","NY","40.658004","-73.947966","804","3107286","3048140052","Prospect Lefferts Gardens-Wingate",
"21830207","311-07587573","Hazard","Hanging Limb from Wires","Routine","3-1-1 Call Center","Closed","Work Completed","Bronx","208","6031","SPENCER AVENUE","DEAD END","WEST  261 STREET",,,"tree branch hanging from electrical wire",,,"limb has been removed","10471","11","34","81","16",,"0088626","A9C927C0-41E7-412E-82B0-A45295F908F0",,"63329415-E610-4EC9-86CA-980365407850","09/08/2021 20:30:52","06/15/2022 14:37:31","09/08/2021 20:33:09","06/15/2022 14:37:31","Branch Cracked and Will Fall","Damaged Tree",,,,,"40.908749","-73.898923","343","2085392","2058760970","North Riverdale-Fieldston-Riverdale",
"23722841","311-10517537","Remove Tree","Poor Condition Hollow","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Brooklyn","311","327","BAY   14 STREET","CROPSEY AVENUE","SHORE PARKWAY",,,"Tree branches keep falling and floor is cracked.",,,"At the time of the inspection the tree was found in good condition with no work needed at this time. Thank you","11214","43","22","47","10",,"0094375",,,"0CA3C5D6-B478-4929-B502-BDE1B4E98D26","06/02/2022 20:31:38","06/17/2022 16:01:42","06/02/2022 20:32:09","06/17/2022 16:01:42","Tree Alive - in Poor Condition","Damaged Tree",,,,,"40.602828","-74.012143","174","3169354","3064610071","Bath Beach",
"21744754","311-07460165","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","305","759","GEORGIA AVENUE","HEGEMAN AVENUE","LINDEN BOULEVARD",,,"tree is danger of falling. it is leaning against live wires pulling the wires down and is a potential hazard. caller repeatedly informed 311 and con ed.",,,,"11207","42","19","60","8",,"0074757",,,"A312DB3F-9539-436B-B780-B5505342243E","08/30/2021 17:14:24","09/02/2021 15:25:00","08/30/2021 17:15:00","09/02/2021 15:25:00","Tree Leaning/Uprooted","Damaged Tree",,"Business  Business",,,"40.65849","-73.892717","1104","3097268","3043210044","East New York",
"15604985","311-00893539","Hazard","Tree Down - Driveway","Routine","3-1-1 Call Center","Closed","Work Completed","Bronx","212","1053","EAST  227 STREET","PAULDING AVENUE","LACONIA AVENUE",,,"HALF THE TREE IS DOWN BLOCKING SIDEWALK AND ON TOP OF A CAR",,,,"10466","12","36","83","16",,"0054661",,,"47548366-FBF2-42D2-8A87-EF1AFFC99114","10/17/2019 13:04:59","05/29/2020 13:30:00","10/17/2019 13:06:00","05/29/2020 13:30:00","Entire Tree Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.88603","-73.849649","404","2065044","2048740013","Williamsbridge-Olinville",
"17582360","311-02517580","Hazard","Limb Down - Sidewalk","Routine","Department of Parks and Recreation - Public Web Site","Closed","Storm Debris Removal Pending","Staten Island","501","150","COLTON STREET","MARYLAND AVENUE","ST JOHNS AVENUE","2","On the corner sidewalk and street.",,,,"work order created to remove limbs down","10305","49","23","64","11",,"0055789",,,"5AF1CDA1-DBB7-486C-B482-FCBA435517F1","05/19/2020 19:51:15","05/28/2020 10:52:00","05/19/2020 19:51:00","05/28/2020 10:52:00","Branch or Limb Has Fallen Down","Damaged Tree","10305","Business  Business","Staten Island","NY","40.607435","-74.074669","2001","5155397","5029860012","Stapleton-Rosebank",
"17610286","311-02544476","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Staten Island","501","23","HARVEY AVENUE","VICTORY BOULEVARD","CASWELL AVENUE",,,"FALLEN CITY BRANCH  IS ON SIDEWALK OF PROPERTY",,,,"10314","50","24","63","11",,"0061908","A0C57D82-D6FF-49B3-A4CF-8BB8D0FE6FED",,"A9D988C8-05C4-4E54-BFDE-C68DFFE0EE01","05/22/2020 20:16:05","05/26/2020 11:29:26","05/22/2020 21:00:00","05/26/2020 11:29:26","Branch or Limb Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.612343","-74.138997","18901","5012469","5004630049","Westerleigh",
"17434835",,"Illegal Tree Damage","Branches Damaged","Routine","AMPS","Closed","Work Completed","Brooklyn","355","0","park",,,,"remove dead branchesfrom tree adj eastdrive and stairs over path  Tree ID: 5386592","adj to stairs at harrys wall","Prospect Park-Lakeside Center & Concert Grove","B073-ZN24",,,,,,,,,"4CBF2CD1-7C3F-40D7-959E-4199B88AC3D0",,"F82B0E30-6C04-457E-AF79-31C34DA83CAD",,"05/05/2020 16:41:10","04/30/2020 12:27:00","05/05/2020 16:41:10",,,,"Business  Business",,,,,,,,,
"17507357","311-02422262","Hazard","Limb Down - Car","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","309",,,"BEDFORD AVENUE","LINCOLN ROAD",,"No additional.","A/P FDNY Operator # 470 and NYPD Officer Elsayed of the 71st Precinct, there is a large tree that has fallen down on top of three POVs, at this location. They state that the tree is blocking vehicular egress in the street as well",,,"Down tree is being removed","11225","40","20","43","9",,,"9F8CAA63-8018-4F1F-A1CE-7181642D0268",,"4CA7A1D1-6B4A-45EE-BC3A-5171596ECBFA","05/09/2020 10:26:02","05/20/2020 16:16:41","05/09/2020 12:18:29","05/20/2020 16:16:41","Branch or Limb Has Fallen Down","Damaged Tree",,,,,,,,,,,
"17477687","311-02394207","Hazard","Tree Down - Car","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","411","42-06","212 STREET","42 AVENUE","43 AVENUE",,,"In front of residential building",,,"INSPECTED ON 5/8/2020. WORK ORDER FOR DEBRIS REMOVAL CREATED.","11361","19","11","26","6",,"0096549",,,"6960C8B0-E60B-442C-99C6-2290FE1B9A94","05/05/2020 20:06:17","05/18/2020 17:31:00","05/05/2020 21:00:00","05/18/2020 17:31:00","Entire Tree Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.762105","-73.772217","1467","4443906","4062770050","Bayside-Bayside Hills",
"17519256","311-02437071","Remove Tree","Dead Tree Older Than 2 Years","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Brooklyn","312","603","EAST 2ND STREET","CORTELYOU ROAD","DITMAS AVENUE","1",,,,,"A work Order has been Created to remove the tree.  Thank you.","11218","39","21","44","10",,"0087972","5E35B65B-6969-4528-ABDD-56340EEAFE7B",,"CBE5E5EB-6A4F-456E-9C61-540A5D7F669E","05/11/2020 13:02:59","05/26/2020 13:19:46","05/11/2020 13:03:00","05/26/2020 13:19:46","Planted More Than 2 Years Ago","Dead/Dying Tree","11218",,"BROOKLYN","NY","40.636543","-73.977042","486","3126660","3053860061","Kensington-Ocean Parkway",
"11337573","1-1-1561040031","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Work Completed","Bronx","201","741","ST ANNS AVENUE","EAST  156 STREET","EAST  157 STREET","1","IN FRONT OF LOCATION","BRANCH FELL FROM TREE ONTO SIDEWALK",,,,"10456","17","32","79","15",,"0059523",,,"B15E25B6-0D6A-4289-A4E6-DACCE4F4BFFA","05/11/2018 14:17:04","09/28/2021 16:04:00","05/11/2018 14:20:00","09/28/2021 16:04:00","Branch or Limb Has Fallen Down","Damaged Tree","10456","Business  Business","BRONX","NY","40.819435","-73.910548","71","2096575","2023607501","Melrose South-Mott Haven North",
"22246147","311-08167380","Illegal Tree Damage","Branches Damaged","Routine","3-1-1 Call Center","Open",,"Queens","412","183-01","BRINKERHOFF AVENUE","DUNKIRK STREET","MAYVILLE STREET",,,"woman continues to cut down the trees that the city keeps putting up. they do not own the trees and whenever one goes up the family here cuts the city trees dow, this is the second time they have done this",,,,"11412","27","14","29","5",,"0069496",,,"EC27B59A-AA35-49F9-BDB5-F3095CE2AE3A","10/27/2021 14:21:28",,"10/27/2021 14:22:28",,"Branches Damaged","Illegal Tree Damage",,,,,"40.70068","-73.772171","404","4220461","4103490001","St. Albans",
"19409687","311-04292234","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed","Conflicting Jurisdiction","Queens","405","74-07","88 STREET","74 AVENUE","75 AVENUE",,,"Two available spots for two trees",,,"This location must be planted by permit","11385","30","15","28","6",,"0013157","A69E6D32-7FB8-4D6C-96F6-D77912C55824",,"AEF39110-E06F-4294-B2DD-3E21869A80B4","10/15/2020 13:27:17","10/08/2021 11:29:56","10/15/2020 13:27:47","10/08/2021 11:29:56","For One Address","New Tree Request",,,,,"40.708223","-73.862941","637","4094351","4038550111","Glendale",
"5521163","1-1-1310103795","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Queens","409","104-11","89 AVENUE","104 STREET","107 STREET","1","TWO FAMILY HOUSE, DIRECTLY IN FRONT.","I HAVE TOW TREES IN FRONT OF MY HOME THAT ARE CAUSING THE SIDEWALK TO LIFT.",,,"you have been enroled in the trees and sidewalks program .your sidewalks has been inspected and its courrent status is pending. sidewak repair can take a number of years as repairs are made ib order of priority.","11418","32","10","38","5",,"0034083",,,"651C95CE-084F-4ACC-B829-2A73FA8D5410","09/26/2016 14:31:21","02/28/2017 11:57:58","09/26/2016 14:38:00","02/28/2017 11:57:58","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11418",,"QUEENS","NY","40.693746","-73.842092","12602","4194388","4092900069","Richmond Hill",
"9456376","1-1-1481196001","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Brooklyn","317","198","EAST 35 STREET","CHURCH AVENUE","SNYDER AVENUE","1","I/F/O 198 EAST 35 STREET","TREE UPROOTING; CRACKING SIDEWALK/OVERGROWN BRANCHES",,,"You have been enrolled in the Trees and Sidewalks Program, and current status is pending.  Sidewalk repairs can take a number of years as repairs are made in order of priority.  Your priority rating out of 100 points is 69","11203","45","21","42","9",,"0048863",,,"9A0E3E81-FB2B-4BD7-AAF1-5F2359D11608","10/31/2017 18:32:44","11/07/2017 08:20:37","10/31/2017 18:37:07","11/07/2017 08:20:37","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11203",,"BROOKLYN","NY","40.650383","-73.944711","856","3109429","3048880016","East Flatbush-Farragut",
"3858376","1-1-1246132103","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed",,"Queens","411","52-34","DOUGLASTON PW","52 AVENUE","THORNHILL AVENUE","1","1 TREE","1 TREE TO BE PLANTED  ON  THE SIDEWALK STRIP",,,"Tree planted","11362","19","11","26","3",,"0026174",,,"2B1FEC3B-C3F3-42FA-B851-91AE9AE4165A","05/05/2016 01:31:08","04/02/2019 14:57:00","05/05/2016 02:24:00","04/02/2019 14:57:00","For One Address","New Tree Request","00000",,"NOT WITHIN NEW YORK CITY","N/A","40.759033","-73.74074","150701","4170035","4081740050","Douglas Manor-Douglaston-Little Neck",
"19557908","311-04555371","Prune","Clear Building","Routine","3-1-1 Call Center","Open",,"Brooklyn","312","719","AVENUE I","EAST    7 STREET","EAST    8 STREET",,,"TREE BRANCH IS TOUCHING A ONE FAMILY HOME",,,,"11230","45","17","44","9",,"0043449",,,"6EA76D2B-F879-4E87-822E-B23D952B4EE9","11/10/2020 14:35:23",,"11/10/2020 14:37:01",,"Hitting Building","Overgrown Tree/Branches",,,,,"40.626765","-73.969253","458","3170504","3065100047","Midwood",
"19510407",,"Prune","Prune Other","Routine","AMPS","Closed","Work Completed","Queens","401","00","00",,,,"Prune large dead broken limb over lawn Astoria pk south 18st - 14th st Tree ID: 4895969",,"Astoria Park Zone 1","Q004-ZN01","To remove dangerous H/L over busy SW",,,,,,,,,,"9B377E2A-BC24-4C55-9434-C5DF5815FEBD",,"02/09/2021 12:03:00","11/02/2020 11:51:00","02/09/2021 19:18:00",,,,"Business  Business",,,,,,,,,
"16186787","311-00604928","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Open","Reviewed - Inspection Assigned","Queens","404","47-13","JUNCTION BOULEVARD","ALSTYNE AVENUE","CORONA AVENUE","1",,,,,,"11368","21","13","39","14",,"0009518",,,"045A1A57-FB0D-4C71-AAFC-6D1339CDD310","09/11/2019 14:33:26",,"09/11/2019 14:33:00","11/06/2019 14:24:00","For One Address","New Tree Request","na","Business  Business","na","NY","40.743112","-73.867478","411","4040548","4016210010","Corona",
"18207864",,"Hazard","Hanging Limb Other","Routine","AMPS","Closed","Inspected - Condition Not Found","Queens","407","637","00",,,,"LG limb down non active area behind bldg. 637",,"Fort Totten Park",,,,,,,,,,,,"900B28F1-80BE-483B-B497-B3C6B01BB993",,"09/11/2020 12:21:00","07/23/2020 16:28:00","10/14/2020 15:54:00",,,,"Business  Business",,,,,,,,,
"16601588",,"Hazard","Hanging Limb","Routine","AMPS","Closed","Work Completed","Staten Island","502","0","NA",,,,"DIA 111164, remove, 1, hanging, limb, over path.",,"S.I. Greenbelt-Southwest LaTourette",,,,,,,,,,,,"47C83F96-5724-4385-89B0-4C12F5BF24D5",,"04/09/2020 15:57:00","12/25/2019 18:15:00","04/09/2020 15:57:00",,,,"Business  Business",,,,,,,,,
"17424875","311-02334006","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","No Action - Jurisdiction","Brooklyn","304","1271","HANCOCK STREET","WILSON AVENUE","KNICKERBOCKER AVENUE",,,"Backyard and about to fall on power lines",,,"parks does not maintain trees on private property.  thank  you  for your inquiry,","11221","37","18","54","7",,"0071327",,,"A1D4B31D-D78F-40B9-8E7E-D25E633B6BC1","04/28/2020 20:55:09","05/06/2020 16:24:46","04/28/2020 21:00:20","05/06/2020 16:24:46","Tree Leaning/Uprooted","Damaged Tree",,,,,"40.693056","-73.910382","437","3078010","3033910049","Bushwick North",
"17556697","311-02473432","Prune","Clear Building","Routine","Department of Parks and Recreation - Public Web Site","Closed","Reviewed - Block Pruning","Queens","412","147-17","109TH AVENUE","LIVERPOOL STREET","SUTPHIN BOULEVARD","1","Between sutphin boulevard and Liverpool st",,,,"THE TREES IN YOUR AREA ARE SCHEDULED TO BE BLOCK PRUNED IN OUR UPCOMING CYCLE","11435","28","10","32","5",,"0028395",,,"24012A79-A594-469D-896D-431259CECEA0","05/15/2020 17:07:24","05/21/2020 15:37:00","05/15/2020 17:07:00","05/21/2020 15:37:00","Hitting Building","Overgrown Tree/Branches","11435","Business  Business","JAMAICA","NY","40.690713","-73.799913","196","4258278","4119470198","South Jamaica",
"17436603",,"Hazard","Limb Down - Driveway","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Queens","413","81-34","260 STREET","81 AVENUE","82 AVENUE","1",,,,,,"11004","23","11","24","3",,"0070287",,,"A684DF16-5078-4D5D-9E02-72F933E098D8","04/30/2020 17:25:46","05/01/2020 17:56:00","04/30/2020 17:25:00","05/01/2020 17:56:00","Branch or Limb Has Fallen Down","Damaged Tree","11004","Business  Business","Floral Park","NY","40.742269","-73.710164","157902","4178548","4087340053","Glen Oaks-Floral Park-New Hyde Park",
"17454818",,"Rescue/Preservation","Tree Removal","Routine","AMPS","Open","Work Order Created","Queens","407","41-54","MURRAY STREET","SANFORD AVENUE","BARCLAY AVENUE",,"Forestry - L2 for removal of tree rotted/hollowed  at base  * &** Tree ID: 3985365","opp 41 54 Murray Street on DPR side","Murray Hill Playground",,"Tree to be Removed","11355","20","16","40","6",,"0021930",,,"1B97A3AA-D7F2-41BE-BABA-91725EE3A782",,,"05/02/2020 15:13:00","05/08/2020 16:06:00",,,,"Business  Business",,,"40.76176","-73.812373","1167","4438141","4050590016","Murray Hill",
"17321981",,"Hazard","Tree Split","Routine","DPR","Closed","Work Completed","Bronx","226","\","\",,,,,,"Van Cortlandt Park","X092-ZN19",,,,,,,,,,,"B97E1B0D-152C-46AA-9328-F064AFA69DB2",,"04/24/2020 13:22:00","04/14/2020 18:18:00","04/24/2020 13:22:00",,,,"Business  Business",,,,,,,,,
"21786129","311-07515348","Prune","Clear Building","Routine","Department of Parks and Recreation - Public Web Site","Open",,"Manhattan","108","235W","EAST   75 STREET","3 AVENUE","2 AVENUE","1","To whom it may concern,  There are tree branches hitting windows. especially on a windy day.","() To whom it may concern, the tree branches keep hitting the windows from the 2nd floor to the 6th floor. Especially, on a very windy day. Thank you.",,,,"10021","4","28","76","12",,"0082137",,,"67479C28-2483-492F-8ADC-C80569D96E1E","09/03/2021 16:17:11",,"09/03/2021 16:17:12","09/29/2021 19:49:23","Hitting Building","Overgrown Tree/Branches",,,,,"40.771333","-73.958297","134",,,"Lenox Hill-Roosevelt Island",
"18095305","311-03187400","Prune","Clear Building","Routine","3-1-1 Call Center","Closed","Reviewed - Block Pruning","Bronx","212","2024","NEREID AVENUE","DE REIMER AVENUE","WILDER AVENUE",,,"BRANCHES ARE HITTING THE PROPERTY. ITS HITTING THE ROUGH OF THE HOUSE.",,,,"10466","12","36","83","16",,"0058528","41997960-9BC1-496E-9671-F7384643C1CC",,"BA33C732-FD28-4CC9-8238-4ADC226E4546","07/13/2020 14:49:55","10/06/2020 12:43:15","07/13/2020 15:00:37","10/06/2020 12:43:15","Hitting Building","Overgrown Tree/Branches",,,,,"40.899473","-73.845021","444","2070481","2050580038","Woodlawn-Wakefield",
"18167312","311-03271677","Prune","Clear Building","Routine","3-1-1 Call Center","Closed","Work Completed","Staten Island","501","105","CRAFTON AVENUE","PURDY AVENUE","NORTH GANNON AVENUE",,,"CITY TREE BRANCHES HITTING PRIVATE PROPERTY  NEEDS TO BE PRUNED",,,"work order created to clear building","10314","50","24","63","11",,"0095086",,,"E18B31D8-4ED6-48DC-A536-0FF5CC89B6EA","07/20/2020 18:56:13","10/27/2020 13:05:00","07/20/2020 19:00:00","10/27/2020 13:05:00","Hitting Building","Overgrown Tree/Branches",,"Business  Business",,,"40.609062","-74.141958","18901","5018938","5007480057","Westerleigh",
"140820","1-1-1085341134","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed",,"Brooklyn","314","296","WESTMINSTER ROAD","SLOCUM PLACE","CORTELYOU ROAD","1","IN FRONT OF LOCATION","TREE REQUEST TO REPLACE TREE THAT DIED DURRING SANDY.2ND REQUEST, 1ST REQUEST WAS ABOUT THIS TIME LAST YEAR.PLEASE REPLACE WITH ANOTHER PIN OAK OF POSSIBLE.",,,"Planted on 4/26/2016","11218","40","17","44","9",,"0060258",,,"9239F43F-4704-405E-815E-D06ADB3B4AD1","04/01/2015 15:46:55","02/16/2017 16:32:00","04/01/2015 15:51:00","02/16/2017 16:32:00","For One Address","New Tree Request",,,,,"40.641534","-73.96734","1522","3118256","3051420065","Flatbush",
"2193557","1-1-1175803217","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed",,"Queens","406","112-22","72 AVENUE","112 STREET","DEAD END","1","IN FRONT OF RESIDENCE",,,,"Planted on 4/8/2016","11375","29","15","27","6",,"0013510",,,"6161EC4C-E5F3-425D-B23F-17CF2B101F4B","11/12/2015 15:31:34","03/20/2017 17:58:00","11/12/2015 15:35:00","03/20/2017 17:58:00","For One Address","New Tree Request","11375",,"QUEENS","NY","40.721786","-73.838165","75702","4052710","4022480089","Forest Hills",
"19441578","311-04348533","Hazard","Tree Down - Sidewalk","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - Condition Not Found","Bronx","212","3560","WHITE PLAINS RD","EAST  212 STREET","EAST  213 STREET","1","In front of Dollar Tree.","() Multiple branches have fallen, on the sidewalk and street, off a tree in front Dollar Tree.",,,,"10467","12","36","83","16",,,,,"467E5A6D-4E69-4FBD-B6CE-AE9A62BDCD59","10/20/2020 21:50:04","11/04/2020 16:35:37","10/20/2020 21:50:04","11/04/2020 16:35:37","Entire Tree Has Fallen Down","Damaged Tree",,,,,"40.878658","-73.865696","380","2057691","2046570090","Williamsbridge-Olinville",
"20618104","311-06121049","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","411","36-23","202 STREET","36 AVENUE","38 AVENUE",,"I/F/O THE ADDRESS PROVIDED.","THIS IS A REQUEST FOR THE REMOVAL OF A LARGE CITY TREE BRANCH THAT HAS FALLEN AND IS ON THE SIDEWALK AND STREET.",,,"INSPECTED ON 5/3/2021. WORK ORDER FOR DEBRIS REMOVAL CREATED.","11361","19","11","26","6",,"0083497",,,"45AAFB05-FFB0-4C55-AE68-8E9849CB23CC","04/30/2021 20:36:02","05/04/2021 18:03:00","04/30/2021 20:40:00","05/04/2021 18:03:00","Branch or Limb Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.764313","-73.784479","1133","4136155","4061510043","Bayside-Bayside Hills",
"9151973","1-1-1467245706","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Brooklyn","314","27","WALDORF COURT","RUGBY ROAD","DEAD END","1","RIGHT IN FRONT OF THE LOCATION.","I JUST RECIEVED A NOTICE OF VIOLATION ABOUT THE SIDEWALK. PART OF THE PROBLEM IS DUE TO TREE ROOTS AND ONE DEFECT IS NOT NOTICEABLE AND WOULD LIKE TO HAVE IT REINSPECTED.",,,"You have been enrolled in the Trees and Sidewalks Program, and current status is pending.  Sidewalk repairs can take a number of years as repairs are made in order of priority.  Your priority rating out of 100 points is 69","11230","45","17","44","9",,"0100271",,,"3FDB050D-D12A-4D2C-A52E-5D3BFB4C12A4","09/29/2017 14:36:55","10/25/2017 09:19:29","09/29/2017 14:42:51","10/25/2017 09:19:29","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11230",,"BROOKLYN","NY","40.631541","-73.962769","528","3179024","3066890069","Flatbush",
"13438254","1-1-1654819178","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Brooklyn","318","2652","EAST 65 STREET","MAYFAIR DRIVE SOUTH","56 DRIVE","1","N/A","I'M ASKING THE DEPT OF PARKS AND RECREATION TO COME INSPECT THIS SIDEWALK & CONFIRM IF WE QUALIFY FOR THE FREE TREES AND SIDEWALK PROGRAM. THE CONCRETE BEFORE OUR HOME ON THE SIDEWALK IS RAISED AND HAS NOW BECOME A TRIP HAZZARD AND DANGEROUS FOR KIDS RIDING THEIR BIKES. TREE ROOTS ARE ALSO DAMAGING THE SEWER LINE AND THIS HAS ALSO CAUSED A FLOOD IN OUR BASEMENT. THANK YOU.",,,"You have been enrolled in the Trees and Sidewalks Program, and current status is pending.  Sidewalk repairs can take a number of years.  Your priority rating out of 100 points is 81. This address will be eligible for a new inspection on 12/10/2021","11234","46","19","59","8",,"0071255",,,"3156A5DE-DC6F-471C-84C1-AA7977A81BB5","12/07/2018 17:29:01","12/10/2018 14:33:38","12/07/2018 17:38:05","12/10/2018 19:33:38","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11234",,"BROOKLYN","NY","40.607443","-73.910371","70201","3243989","3086480062","Georgetown-Marine Park-Bergen Beach-Mill Basin",
"2221154","1-1-1177236508","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Closed",,"Brooklyn","311","1778","WEST 10 STREET","KINGS HIGHWAY","HIGHLAWN AVENUE","1",,,,,"Planted on 5/24/2016","11223","47","22","47","10",,"0086562",,,"F14A3A00-2D54-47DC-B4F6-B68505C69CC9","11/15/2015 21:37:50","04/06/2017 18:27:00","11/15/2015 21:37:00","04/06/2017 18:27:00","For One Address","New Tree Request","na",,"na","NY","40.603708","-73.982739","428","3176548","3066460039","Bensonhurst East",
"19396356",,"Prune","Prune Other","Routine","AMPS","Closed","Work Completed","Brooklyn","302","0","park",,,,"Large split scholartree limb  Tree ID: 5005984",,"Fort Greene Park Zone 3","B032-ZN03",,,,,,,,,,,"2A2FBEB4-A770-4337-871C-F0D8F8E6E3E4",,"10/23/2020 15:56:00","10/13/2020 19:36:00","10/23/2020 15:56:00",,,,"Business  Business",,,,,,,,,
