"time_period","page","title","visits","page_views","avg_view_time_sec"
"Jul-15","http://www.nyc.gov/html/dycd/html/afterschool/afterschool.shtml","DYCD - After School","3081","4502","67.959999999999994"
"Jul-15","http://www.nyc.gov/html/dcp/html/neigh_info/nhmap.shtml","Community District Information - New York City Department of City Planning","3080","6540","68.39"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/furniture.page","furniture","3073","3825","87.1"
"Jul-15","http://www.nyc.gov/html/omb/html/home/home.shtml","Office of Management and Budget","3057","4250","40.25"
"Jul-15","http://www1.nyc.gov/booker/service/nyc-resources/service/3032/pay-property-tax","311 Booker: Pay Property Tax","3054","4996","73.08"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/eservices.html","Redirect to e-Services","3053","4190","274.18"
"Jul-15","http://www.nyc.gov/html/oath/html/ecb/online.shtml","OATH - ECB - Respond To Your Ticket","3046","5016","85.51"
"Jul-15","http://www1.nyc.gov/site/hpd/renters/after-you-apply.page","HPD - Renters - Find Housing - After You Apply","3045","3636","104.17"
"Jul-15","http://www.nyc.gov/html/visionzero/pages/home/home.shtml","Vision Zero","3042","3678","110.47"
"Jul-15","http://www.nyc.gov/html/dep/html/job_opportunities/careers.shtml","Careers at DEP","3029","4093","24.69"
"Jul-15","http://www.nyc.gov/html/tlc/html/faq/faq_licenses.shtml","NYC Taxi & Limousine Commission - FAQs - Licenses","3023","4370","44.56"
"Jul-15","http://www1.nyc.gov/site/hra/help/child-support-services.page","HRA - Child Support Services","3016","4390","95.66"
"Jul-15","http://www.nyc.gov/html/fdny/html/c_of_f/cof_app_info.shtml","FDNY C of F","3013","4266","111.72"
"Jul-15","http://www.nyc.gov/html/dcas/html/employees/learning_ctc_home.shtml","DCAS - For City Employees ~ Citywide Learning & Development","3011","4372","59.82"
"Jul-15","http://www.nyc.gov/html/dcas/html/business/auto.shtml","DCAS - Doing Business with the City - Auto Auction","3007","4500","148.97999999999999"
"Jul-15","http://www1.nyc.gov/site/finance/about/contact-by-email/contact-technical-property-questions.page","Contact Us - Technical Property Questions","3002","3836","81.99"
"Jul-15","http://www.nyc.gov/html/doc/html/about/about_doc.shtml","About - Department of Correction","3000","4158","39.130000000000003"
"Jul-15","http://www.nyc.gov/html/tlc/html/passenger/find-a-ride.shtml","NYC Taxi & Limousine Commission - Find-A-Ride","2998","4340","57.63"
"Jul-15","http://www.nyc.gov/html/id/html/faq/faq.shtml","ID= - Frequently Asked Questions","2998","3458","141.99"
"Jul-15","http://www.nyc.gov/html/records/html/archives/holdings.shtml","Department of Records - Municipal Archives - List of Holdings","2988","8291","38.72"
"Jul-15","http://www1.nyc.gov/site/finance/sheriff-courts/sheriff.page","Sheriff","2985","4736","63.86"
"Sep-15","http://www.nyc.gov/html/dep/html/a_to_z/index.shtml","DEP - A to Z Index","853","1176","59.57"
"Jul-15","http://www1.nyc.gov/nycbusiness/index","Business | City of New York, Business Regulations","2980","4305","154.85"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/325/how-do-i-apply-for-a-job-as-a-test-monitor-for-nyc-civil-service-exams","How do I apply for a job as a test monitor for NYC Civil Service Exams? | City of New York","2975","4048","17.100000000000001"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/landlords-coop-condo.page","Cooperative and Condominium Tax Abatement","2972","4044","116.25"
"Jul-15","http://www.nyc.gov/html/ocme/html/home/home.shtml","NYC Office of Chief Medical Examiner","2965","4034","58.55"
"Jul-15","http://www1.nyc.gov/site/media/","NYC Media","2965","4286","132.38999999999999"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/transportation/getting-around/","Getting Around | City of New York","2956","4135","41.22"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/ecb.html","NYCServ ECB Payments","2932","3645","255"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-real-property-transfer-tax-rptt.page","property-real-property-transfer-tax-rptt","2930","3412","161.75"
"Jul-15","http://www.nyc.gov/html/prob/html/contact/contact.shtml","Probation - Contact Probation","2927","3711","176.81"
"Jul-15","http://www.nyc.gov/html/ccrb/html/home/home.shtml","Civilian Complaint Review Board","2921","3722","80.819999999999993"
"Jul-15","http://www.nyc.gov/html/dep/html/customer_assistance/wsbillfaq.shtml","Water and Sewer Bills Frequently Asked Questions","2912","3344","151.9"
"Jul-15","http://www.nyc.gov/html/dob/html/about/faq2.shtml","Department of Buildings - Frequently Asked Questions 2","2911","3570","172.13"
"Jul-15","http://www.nyc.gov/html/mopd/html/resources/trans_aar.shtml","Mayor's Office for People with Disabilities - Access-A-Ride","2899","3824","220.34"
"Jul-15","http://www.nyc.gov/html/records/html/about/about.shtml","Department of Records - About Records","2897","4013","36.450000000000003"
"Jul-15","http://www1.nyc.gov/site/hpd/developers/tax-incentives-421a.page","HPD - Developers - Tax Incentives - 421a","2889","4750","203.4"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/benefits-for-tenants.page","The NYC Rent Freeze Program for tenants","2887","4070","44.06"
"Jul-15","http://www.nyc.gov/html/mopd/html/home/home.shtml","Mayor's Office for People with Disabilities","2885","4403","80.34"
"Jul-15","http://www1.nyc.gov/minibooker/service__TOKEN_SURLS__20150212-D165FF58-B2CD-11E4-8A03-FB0DA7CF6033__TOKEN_SURLE__","311 MiniBooker: Other Complaints","2882","3774","32.75"
"Jul-15","http://www.nyc.gov/html/omb/html/publications/finplan06_15.shtml","Office of Management and Budget (OMB)","2879","6133","156.13999999999999"
"Jul-15","http://www.nyc.gov/html/dcas/html/work/direct_center.shtml","DCAS - Work for the City - Travel Directions to NYC Exam Applications Center","2877","3665","113.51"
"Jul-15","http://www.nyc.gov/html/dhs/html/faq/faq.shtml","DHS - Frequently Asked Questions","2873","3540","173.02"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/323/does-nyc-have-noise-rules","Does NYC have noise rules? | City of New York","2872","5296","14.14"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_040.shtml","NYPD - Precincts","2872","3374","98.41"
"Jul-15","http://www.nyc.gov/html/dob/html/homeowners_and_tenants/window_ac_installation.shtml","Department of Buildings","2869","3600","176.72"
"Jul-15","http://www.nyc.gov/html/doh/html/services/vr-process-time-info.shtml","Processing Time Information","2868","3466","85.81"
"Jul-15","http://www.nyc.gov/html/dob/html/codes_and_reference_materials/code_internet.shtml","1968 Building Code of the City of New York","2851","3730","212.32"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/yellow_taxi.shtml","NYC Taxi & Limousine Commission - Yellow Taxi","2851","4268","60.59"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/benefits-forms.page","Benefit Forms","2842","4204","25.76"
"Jul-15","http://www.nyc.gov/html/nypd/html/administration/headquarters_co.shtml","NYPD - Administration","2824","3479","91.51"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/338/how-do-i-apply-for-public-assistance","How do I apply for public assistance? | City of New York","2821","3965","49.48"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2425/seized-vehicle-auction","Seized Vehicle Auction | City of New York","2819","4181","44.82"
"Jul-15","http://www.nyc.gov/html/id/html/how/social_security_card.shtml","ID= - How Do I Get an ID? - Social Security Card","2803","3883","105.4"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/vehicle_appointment_request_new_veh_lic.shtml","NYC Taxi & Limousine Commission - Vehicle Appointment Request","2802","4646","23.59"
"Jul-15","http://www.nyc.gov/html/hra/html/services/snap_centers_brooklyn.shtml","HRA/DSS - Our Services - SNAP Centers - Brooklyn","2782","3455","211.41"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/property_charges.html","NYCServ - Outstanding Property Charges","2778","3616","242.93"
"Jul-15","http://www.nyc.gov/html/dob/html/development/co_factsheet.shtml","Department of Buildings","2777","3927","135.26"
"Jul-15","http://www.nyc.gov/html/cau/html/cb/brooklyn.shtml","CAU - Find Your Community Board - Brooklyn Community Boards","2770","3679","231.45"
"Jul-15","http://www.nyc.gov/html/dot/html/contact/email_signup.shtml","NYC DOT - Sign Up for DOT Email","2769","4164","97.79"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/374/how-do-i-find-someone-who-was-recently-arrested","How do I find someone who was recently arrested? | City of New York","2765","4939","36.53"
"Jul-15","http://www.nyc.gov/html/doc/html/inmate-information/vine.shtml","City of New York Department of Correction","2755","3483","78.63"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/safe-disposal-for-residents.page","DSNY - SAFE Disposal for Residents","2744","3444","29.2"
"Jul-15","http://www.nyc.gov/html/tlc/html/passenger/passenger.shtml","NYC Taxi & Limousine Commission - Passenger Information","2742","3651","32.26"
"Jul-15","http://www1.nyc.gov/site/nycha/about/developments/bronx.page","NYCHA - Bronx","2734","5718","99.51"
"Jul-15","http://www1.nyc.gov/site/hpd/owners/homeowner-mitchell-lama-shareholders.page","HPD - Owners - Homeowner - Mitchell Lama","2733","5277","118.04"
"Jul-15","http://www.nyc.gov/html/doh/html/living/childcare-find.shtml","Find Child Care","2726","4381","143.32"
"Jul-15","http://www1.nyc.gov/jobs/why-work-for-nyc.page","Jobs | Why Work for NYC | City of New York","2722","4006","68.47"
"Jul-15","http://www.nyc.gov/html/fdny/html/firecode/faq.shtml","New York City Fire Code Frequently Asked Questions","2717","3385","212.75"
"Jul-15","http://www1.nyc.gov/booker/download_311_app","311 Booker: download 311 app","2714","2874","49.47"
"Jul-15","http://www1.nyc.gov/site/hpd/renters/tenants-rights.page","HPD - Renters - Tenants' Rights","2696","3437","112.65"
"Jul-15","http://www1.nyc.gov/site/hpd/owners/compliance.page","compliance","2694","3818","34.950000000000003"
"Jul-15","http://www.nyc.gov/html/tlc/html/passenger/sub_consumer_compl.shtml","NYC Taxi & Limousine Commission - File a Complaint","2693","3686","72.63"
"Jul-15","http://www.nyc.gov/html/nypd/html/careers/school_crossing_guard.shtml","NYPD - School Crossing Guard Part-time Jobs Available Now!","2681","4277","119.27"
"Jul-15","http://www1.nyc.gov/nycbusiness/description/food-protection-certificate/apply","Business | City of New York, Food Protection Certificate,food, handling, restaurant, cook","2681","3713","171.21"
"Jul-15","http://www1.nyc.gov/site/nycha/residents/resources.page","NYCHA - Resources","2678","3447","23.94"
"Jul-15","http://www1.nyc.gov/nyc-resources/resident-toolkit.page","Resident Toolkit | City of New York","2671","3316","64.819999999999993"
"Jul-15","http://www.nyc.gov/html/nypd/html/missing_persons/missing_persons_bk.shtml","NYPD - Missing Persons","2671","3642","30.76"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/delinquency.html","Delinquency Response","2664","3601","269.19"
"Jul-15","http://www.nyc.gov/html/dob/html/development/forms_appointment.shtml","Department of Buildings","2661","3640","103.35"
"Jul-15","http://www.nyc.gov/html/dob/html/development/general_contractor_guide.shtml","Department of Buildings","2660","3484","216.98"
"Jul-15","http://www.nyc.gov/html/doc/html/faq/faq.shtml","FAQs - Department of Correction","2655","3985","42.59"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/5020/2015-new-rent-regulations","2015 New Rent Regulations | City of New York","2652","3527","102.93"
"Jul-15","http://www1.nyc.gov/site/nycha/about/contact-online.page","NYCHA - Contact Online","2649","4330","46.92"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/rpie.html","RPIE Online Filing","2645","3412","435.46"
"Jul-15","http://www1.nyc.gov/site/hra/help/hiv-aids-services.page","HRA - HIV/AIDS Services","2643","3770","143.59"
"Jul-15","http://www.nyc.gov/html/dep/html/recreation/access.shtml","Watershed Recreation Access Permit System","2640","3644","196.15"
"Jul-15","http://www.nyc.gov/html/doc/html/visit-an-inmate/visitor-dress-code.shtml","City of New York Department of Correction","2636","3090","139.97"
"Jul-15","http://www.nyc.gov/html/dcas/html/about/service.shtml","DCAS - About DCAS - Lines of Service","2636","3364","106.26"
"Jul-15","http://translate.googleusercontent.com/translate_c","藍圖 - 紐約市城市規劃","2632","6516","86.67"
"Jul-15","http://www.nyc.gov/html/recovery/html/home/home.shtml","NYC Recovery","2627","3685","104.01"
"Jul-15","http://www.nyc.gov/html/tlc/html/news/industry.shtml","NYC Taxi & Limousine Commission - Industry Notices","2619","4195","125.62"
"Jul-15","http://www.nyc.gov/html/doc/html/inmate-information/send-money-inmate-account.shtml","City of New York Department of Correction","2611","3536","120.5"
"Jul-15","http://www.nyc.gov/html/stuffex/html/home/home.shtml","NYC Stuff Exchange - Home","2610","3328","50.55"
"Jul-15","http://www1.nyc.gov/site/hra/help/public-health-insurance.page","HRA - Public Health Insurance","2608","3849","100.74"
"Jul-15","http://www.nyc.gov/html/fdny/html/units/fire_prevention/fire_prev_index.shtml","FDNY Bureau of Fire Prevention","2603","4604","57.42"
"Jul-15","http://www.nyc.gov/html/nypd/html/community_affairs/community_affairs.shtml","NYPD - Welcome to the Community Affairs Bureau","2601","3754","76.98"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/public-safety/safety-crime/","Safety & Crime | City of New York","2601","4034","41.42"
"Jul-15","http://www.nyc.gov/html/housing/pages/resources/resources.shtml","NYC Housing Plan - Resources","2599","3611","69.2"
"Jul-15","http://www.nyc.gov/html/dcp/html/zone/zh_r6.shtml","NYC Zoning - Zoning Districts","2598","4038","125.77"
"Jul-15","http://www.nyc.gov/html/doh/html/services/vr-corrections-faq.shtml","Frequently Asked Questions about Correcting a NYC Birth Certificate","2595","3413","159.53"
"Jul-15","http://www.nyc.gov/html/olr/html/nyceira/nyceira_home.shtml","Office of Labor Relations","2586","3312","98.2"
"Jul-15","http://www.nyc.gov/html/dycd/html/resources/syep.shtml","DYCD - Resources for Non-Profits - Summer Youth Employment Program (SYEP)","2584","3077","89.3"
"Jul-15","http://www1.nyc.gov/site/nycha/residents/policies-and-procedures.page","NYCHA - Policies And Procedures","1689","2523","152.01"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-calculating-your-annual-tax-blll.page","property-calculating-your-annual-tax-blll","2581","3291","116.28"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2179/parking-and-camera-violations-refund-form","Parking and Camera Violations Refund Form | City of New York","2581","3061","28.13"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_014.shtml","NYPD - Precincts","2580","3084","88.74"
"Jul-15","http://www.nyc.gov/html/dhs/html/about/about.shtml","DHS - About DHS","2580","3489","47.77"
"Jul-15","http://www.nyc.gov/html/dob/html/news/upcoming_changes.shtml","Department of Buildings","2578","4159","138.34"
"Jul-15","http://www1.nyc.gov/site/dca/about/contact-us.page","DCA - About - Contact Us","2571","3324","148.93"
"Jul-15","http://www.nyc.gov/html/sbs/nycbiz/html/summary/certification.shtml","NYC Business Solutions - Summary of Services - Certification","2569","3439","112.73"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-due-dates.page","property-due-dates","2568","2975","51.73"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/park_ticket_status.html","Parking Ticket Status","2565","3051","167.91"
"Jul-15","http://www.nyc.gov/html/doi/html/marshals/evictions.shtml","Marshals Evictions FAQ - Marshals - Department of Investigation","2558","3043","258.26"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2178/parking-signs-and-locator","Parking Signs and Locator | City of New York","2557","3643","143.27000000000001"
"Jul-15","http://www.nyc.gov/html/sbs/html/employment/employment.shtml","SBS - Careers at SBS","2557","4304","198.04"
"Jul-15","http://www1.nyc.gov/site/nycha/about/annual-plan-financial-information.page","NYCHA - Annual Plan Financial Information","2544","4282","124.06"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2294/public-school-calendar","Public School Calendar | City of New York","2538","3104","111.2"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/landlords-star.page","New York State School Tax Relief Program (STAR)","2535","3341","107.51"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_001.shtml","NYPD - Precincts","2535","2969","69.81"
"Jul-15","http://www.nyc.gov/html/fdny/html/units/training/proby_manual.shtml","FDNY","2534","5627","188.03"
"Jul-15","http://www.nyc.gov/html/olr/html/deferred/dcp_contact.shtml","Office of Labor Relations","2529","2870","270.10000000000002"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1050/child-care-financial-assistance","Child Care Financial Assistance | City of New York","2525","4769","115.57"
"Jul-15","http://www.nyc.gov/html/acs/html/child_care/headstart.shtml","ACS Head Start Program","2515","3145","187.01"
"Jul-15","http://www.nyc.gov/html/doc/html/press/current-news.shtml","City of New York Department of Correction","2504","3950","126.03"
"Jul-15","http://www.nyc.gov/html/records/html/govpub/home.shtml","Department of Records - Government Publications","2496","4035","154.93"
"Jul-15","http://www.nyc.gov/html/dob/html/about/faq1.shtml","Department of Buildings - Frequently Asked Questions 1","2490","3126","141.11000000000001"
"Jul-15","http://www1.nyc.gov/office-of-the-mayor/news/515-15/mayor-de-blasio-appoints-new-members-nycedc-board-directors","Mayor de Blasio Appoints New Members to NYCEDC Board of Directors | City of New York","2489","2655","262.64"
"Jul-15","http://www.nyc.gov/html/dhs/html/outreach/outreach.shtml","DHS - Street Homelessness & Outreach","2486","3528","75.28"
"Jul-15","http://www1.nyc.gov/site/hra/help/types-training-education.page","HRA - Types of Training/Education","2482","3384","141.37"
"Jul-15","http://www.nyc.gov/html/dcas/html/work/urbanfellows.shtml","DCAS - Work for the City - The Urban Fellows Program","2482","3631","48.3"
"Jul-15","http://www.nyc.gov/html/doh/html/living/std-expect.shtml","What To Expect at a Visit to an HIV/STD Clinic","2468","2932","105.96"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/housing-development/private-homeowner-resources/","Private Homeowner Resources | City of New York","2464","3463","55.48"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1279/building-violation-status","Building Violation Status | City of New York","2460","3649","25.32"
"Jul-15","http://www1.nyc.gov/site/rentfreeze/","Freeze Your Rent","2459","3450","76.41"
"Jul-15","http://www1.nyc.gov/site/finance/about/contact-by-email/contact-general-correspondence.page","Contact Us - General Correspondence","2458","3324","124.47"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2599/yellow-taxi-complaint","Yellow Taxi Complaint | City of New York","2452","3351","70.77"
"Jul-15","http://www.nyc.gov/html/dycd/html/jobs/internship.shtml","DYCD - Jobs & Internships - Young Adult Internship Program","2449","3355","86.45"
"Jul-15","http://www.nyc.gov/html/nypd/html/community_affairs/youth_programs_summer_academy.shtml","Community Affairs","2447","3215","187.09"
"Jul-15","http://www.nyc.gov/html/law/html/careers/careers.shtml","New York City Law Department - Careers","2442","3226","21.74"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/business-forms/business-forms-general-corp-tax.page","Current General Corporation Tax (GCT) Forms","2440","3064","231.61"
"Jul-15","http://www.nyc.gov/html/doh/html/mental/lifenet.shtml","Lifenet","2438","3068","157.68"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_075.shtml","NYPD - Precincts","2436","2881","108.53"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2799/become-a-crossing-guard","Become a Crossing Guard | City of New York","2435","4928","19.14"
"Dec-15","http://www1.nyc.gov/site/dca/about/laws.page","DCA - About - Laws","804","1070","32.229999999999997"
"Jul-15","http://www.nyc.gov/html/nypd/html/record_inquiries/criminal_records_section.shtml","NYPD - Record Inquiries","2434","3177","90.36"
"Jul-15","http://www.nyc.gov/html/doh/html/living/cdp-farmersmarkets.shtml","Farmers' Markets","2434","3605","170.11"
"Jul-15","http://www.nyc.gov/html/acs/html/child_care/for_programs.shtml","Child Care & Head Start","2432","3272","187.59"
"Jul-15","http://www1.nyc.gov/nycbusiness/description/food-service-establishment-permit","Business | City of New York, Food Service Establishment Permit,Food Service Establishment, Food Establishment, Restaurant, Permit","2427","3483","57.38"
"Jul-15","http://www.nyc.gov/html/dot/html/motorist/resurfintro.shtml","NYC DOT - Weekly Resurfacing Schedules","2421","5161","73.38"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/commercial-hearing.html","Commercial Hearing Request","2419","2840","87.57"
"Jul-15","http://www.nyc.gov/html/dot/html/about/datafeeds.shtml","NYC DOT - Data Feeds","2413","3752","147.56"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1614/environmental-control-board-violations","Environmental Control Board Violations | City of New York","2412","3734","94.5"
"Jul-15","http://www.nyc.gov/html/dob/html/development/license_electrician.shtml","Department of Buildings","2411","3730","72"
"Jul-15","http://www.nyc.gov/html/omb/html/publications/publications.shtml","Budget Publications - NYC Office of Management & Budget","2411","3392","34.06"
"Jul-15","http://www.nyc.gov/html/dhs/html/about/work.shtml","DHS - About DHS - Work for DHS","2410","4882","109.61"
"Jul-15","http://www.nyc.gov/html/fdny/html/cpr/index.shtml","FDNY Public CPR Training","2408","3238","97.24"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2184/parking-meters","Parking Meters | City of New York","2403","2988","75"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-digital-tax-map.page","property-digital-tax-map","2402","2805","25.35"
"Jul-15","http://www.nyc.gov/html/hia/html/healthcare_law/Insurance_marketplace.shtml","NY State of Health, THe Official Health Plan Marketplace","2394","2990","87.42"
"Jul-15","http://www.nyc.gov/html/dob/html/development/forms_licensing.shtml","Department of Buildings","2392","4630","170.53"
"Jul-15","http://www1.nyc.gov/nycbusiness/description/food-service-establishment-permit/apply","Business | City of New York, Food Service Establishment Permit,Food Service Establishment, Food Establishment, Restaurant, Permit","2386","4037","196.65"
"Jul-15","http://www.nyc.gov/html/bsa/html/home/home.shtml","Board of Standards and Appeals","2383","3137","57.59"
"Jul-15","http://www1.nyc.gov/site/hpd/renters/report-an-issue.page","HPD - Renters - Report an Issue","2383","3561","56.09"
"Jul-15","http://www.nyc.gov/html/doh/html/about/about-us.shtml","About the NYC DOHMH","2377","3821","52.97"
"Jul-15","http://www.nyc.gov/html/dcp/html/zone/zh_commdistricts.shtml","NYC Zoning - Zoning Districts","2366","3313","56.19"
"Jul-15","http://www.nyc.gov/html/nypd/html/missing_persons/missing_persons_man.shtml","NYPD - Missing Persons","2364","2946","28.02"
"Jul-15","http://www.nyc.gov/html/dcp/html/about/joblist.shtml","Employment Opportunities - New York City Department of City Planning","2359","4014","108.12"
"Jul-15","http://www.nyc.gov/html/fdny/html/c_of_f/cof_online_scheduling.shtml","Certificate of Fitness Test Taking Information","2357","4147","121.11"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/education/pre-k-through-12th-grade/","Pre-K through 12th Grade | City of New York","2350","3417","40.32"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/tenants-drie.page","Finance - Freeze Your Rent","2347","2985","147.4"
"Jul-15","http://www1.nyc.gov/site/hpd/owners/resources.page","HPD - Owners - Resources","2344","3245","55.57"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/notice-of-property-value.page","notice-of-property-value","2337","2776","34.130000000000003"
"Jul-15","http://www.nyc.gov/html/dcp/html/zone/zh_m1.shtml","NYC Zoning - Zoning Districts","2337","3992","150.31"
"Jul-15","http://www.nyc.gov/html/dob/html/homeowners_and_tenants/complaints.shtml","Department of Buildings","2329","3709","85.2"
"Jul-15","http://www.nyc.gov/html/olr/html/eap/eap_intro.shtml","Office of Labor Relations","2328","2946","66.12"
"Jul-15","http://www1.nyc.gov/jobs/career-resources.page","Jobs | Career Resources | City of New York","2325","4239","124.03"
"Jul-15","http://www.nyc.gov/html/doh/html/living/living.shtml","New York City Department of Health and Mental Hygiene","2322","3106","33.49"
"Jul-15","http://www.nyc.gov/html/dycd/html/contact/contact.shtml","DYCD - Contact DYCD","2322","2947","130.18"
"Jul-15","http://www.nyc.gov/html/doh/html/pr2015/pr029-15.shtml","Health Department Advises New Yorkers to Avoid Certain Ayurvedic Medications Found to Contain Elevated Levels of Arsenic, Lead, and Mercury","2313","2992","134.54"
"Jul-15","http://www.nyc.gov/html/hra/html/services/medicaid_offices.shtml","HRA/DSS - Our Services - Medicaid Offices","2312","3705","72.709999999999994"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/513/when-is-my-bulk-garbage-or-recycling-day","When is my bulk garbage or recycling day? | City of New York","2310","3389","54.68"
"Jul-15","http://www1.nyc.gov/site/hra/about/careers.page","HRA - Careers","2304","3176","35.17"
"Jul-15","http://www.nyc.gov/html/fhnyc/html/opportunities/opportunities.shtml","Fair Housing NYC - Affordable Housing Opportunities","2304","3885","65.42"
"Jul-15","http://www.nyc.gov/html/nypd/html/pr/press_room.shtml","NYPD - Press Room","2296","2887","73.819999999999993"
"Jul-15","http://www.nyc.gov/html/dot/html/infrastructure/protectedst.shtml","NYC DOT - Infrastructure - Protected Streets Listing","2294","2944","283.83999999999997"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/309/can-i-double-park-when-asp-is-in-effect","Can I double park when ASP is in effect? | City of New York","2292","2534","17.02"
"Jul-15","http://www.nyc.gov/html/olr/html/deferred/dcp_basics.shtml","Office of Labor Relations","2289","2995","113.21"
"Jul-15","http://www.nyc.gov/html/dob/html/news/news.shtml","Department of Buildings","2288","3014","62.25"
"Jul-15","http://www1.nyc.gov/site/severeweather/","NYC Severe Weather","2287","2812","196.87"
"Jul-15","http://www.nyc.gov/html/fdny/html/events/2015/072015b.shtml","PARAMEDICS RESCUE WOMAN FROM DROWNING IN MANHATTAN","2274","2388","130.91"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/calculating-your-property-taxes.page","calculating-your-property-taxes","2269","3213","33.49"
"Jul-15","http://www.nyc.gov/html/dob/html/development/forms_electrical.shtml","Department of Buildings","2266","3505","83.26"
"Jul-15","http://www.nyc.gov/html/olr/html/health/summary-plan-description.shtml","Office of Labor Relations","2255","3992","120.26"
"Jul-15","http://www.nyc.gov/html/dot/html/infrastructure/sidewalkintro.shtml","NYC DOT - Sidewalk Information","2251","3368","116.71"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1719/fireworks-complaint","Fireworks Complaint | City of New York","2248","2827","132.74"
"Jul-15","http://www.nyc.gov/html/doh/html/environmental/environmental.shtml","Healthy Environment","2245","3188","39.56"
"Jul-15","http://www.nyc.gov/html/cau/html/cb/manhattan.shtml","CAU - Find Your Community Board - Manhattan Community Boards","2241","3140","192.35"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2090/noise-from-construction","Noise from Construction | City of New York","2240","3634","42.55"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/taxicab_vehicles_in_use.shtml","NYC Taxi & Limousine Commission - Taxicab Vehicles in Use","2239","2604","171.3"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/civic-services/records-licenses-ceremonies/","Records, Licenses & Ceremonies | City of New York","2235","3181","34.01"
"Jul-15","http://www.nyc.gov/html/tlc/html/news/press.shtml","NYC Taxi & Limousine Commission - Press Releases","2230","2993","74.760000000000005"
"Jul-15","http://www.nyc.gov/html/conflicts/html/home/home.shtml","Conflicts of Interest Board (COIB)","2224","2971","62.64"
"Jul-15","http://www1.nyc.gov/SITE/FLOOdmaps/","Flood Maps","2222","3122","69.03"
"Jul-15","http://www.nyc.gov/html/dep/html/water_rates/index.shtml","About DEP Water Rates","2218","2903","100.58"
"Jul-15","http://www.nyc.gov/html/nypd/html/property_clerk/property_clerk.shtml","NYPD - Property Clerk","2211","2667","127.65"
"Jul-15","http://www.nyc.gov/html/ocme/html/contact/contact.shtml","Office of Chief Medical Examiner - Contact OCME","2204","2653","160"
"Jul-15","http://www.nyc.gov/html/mocs/html/home/home.shtml","Mayor's Office of Contract Services","2196","3132","69.709999999999994"
"Jul-15","http://www.nyc.gov/html/hra/html/services/snap_centers_bronx.shtml","HRA/DSS - Our Services - SNAP Centers - Bronx","2191","2738","200.67"
"Jul-15","http://www.nyc.gov/html/nypd/html/crime_prevention/crime_prevention_section.shtml","NYPD - Crime Prevention","2190","2808","96.13"
