"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point"
"50120412",,"Brooklyn","524B","NOSTRAND AVE","11216","7187721162",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.680825399753","-73.949671967174","303","36","024500",,"3","BK75",
"41709400","FU LAI O KITCHEN","Brooklyn","6815","3 AVENUE","11220","7189219492","Chinese","2019-10-28T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2019-10-28T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Reopening Inspection","40.636274801813","-74.025808301781","310","43","006800","3145194","3058630004","BK31",
"50118043","CARAMBA","Manhattan","1051","SAINT NICHOLAS AVENUE","10032","6469450466",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.836539157891","-73.940041962747","112","07","024500","1062949","1021220153","MN36",
"41491686","JOSE SEAFOOD","Queens","81-04","ROOSEVELT AVENUE","11372","6467407130","Seafood","2022-01-18T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","30",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.747536765691","-73.884687455873","404","25","026901","4036861","4014920002","QN29",
"50114230","DOYLE'S CAFE (GOOGLE)","Manhattan","345","HUDSON STREET","10014","2019957153",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.727533000698","-74.007295284557","102","03","003700","1010378","1005980058","MN24",
"50104402","SPRINGHILL SUITES","Queens","14035","QUEENS BLVD","11435","4849034169",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.703427446688","-73.814874373935","412","24","021400","4206344","4096200045","QN35",
"50121841",,"Brooklyn","5400","AVENUE U","11234","5135797880",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.61109689623","-73.920479432472","318","46","069800","3326830","3084700055","BK45",
"50105987","FLAVOR THEORY","Manhattan","247","EAST  115 STREET","10029","7183744433",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.796572342727","-73.938907904054","111","08","018800","1052535","1016650023","MN34",
"50124756","ANTONIO GOMEZ","Manhattan","906","3 AVENUE","10022","2128077800",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.758745129901","-73.968635733574","106","04","010000","1036483","1013090039","MN19",
"50113311",,"Queens","136-20","ROOSEVELT AVENUE","11354","9174280578",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.759777908235","-73.829235428489","407","20","085300","4113546","4050190005","QN22",
"50112005","THE SANCTUARY","Manhattan","851","MAIN STREET","10044","9177330131",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.767488664601","-73.943750596944","108","05","023802","1085553","1013730001","MN31",
"50111784",,"Brooklyn","5209","7 AVENUE","11220","6464576308",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.641198877407","-74.00719212421","307","38","010600","3014069","3008100006","BK34",
"50112563","DINING WITH GRACE/GINGER ROOT CATERING/ GRACE'S CARROT CAKE","0","N/A","N/A","N/A","3479330196",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,,,,,,,,,
"50111928",,"Brooklyn","229","DUFFIELD STREET","11201","3476888654",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.691240822983","-73.984375273932","302","33","001500","3421373","3001460014","BK38",
"50116881","ICOOK AI KITCHEN","Manhattan","98","MOTT STREET","10013","9176286086",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.717245818058","-73.997478430369","102","01","004100","1002615","1002040001","MN24",
"50087371","PATISSERIE DES AMBASSADES","Manhattan","2200","FREDERICK DOUGLASS BOULEVARD",,"2126660078","French","2022-07-29T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Not Critical","56",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50125366","PARADISE ISLAND RESTAURANT AND TIKI BAR","Staten Island","225","ELLIS STREET","10307","8458273460",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.514789699494","-74.248434473464","503","51","024800","5124628","5079980130","SI11",
"50104764","DOS TOROS","Queens","1","CENTRAL TERMINAL",,"9732067277",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"0","0",,,,,"4",,
"50119668",,"Queens","9910","37TH AVE","11368","7184572783",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.752300152442","-73.867993361509","403","21","040700","4043958","4017620005","QN26",
"50124502","WINGTIPS LOUNGE","Manhattan","42","BROADWAY","10004","3147391900",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.706263297358","-74.012908734166","101","01","000900","1000812","1000220020","MN25",
"50104825","WENDY'S","Queens","1","MAIN TERMINAL",,"9173282791",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"0","0",,,,,"4",,
"50122075","BUTCHER BAR","Queens","3710","30TH AVE","11103","3474202969",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.764546102424","-73.916418408489","401","22","006300","4010590","4006590046","QN70",
"50119758","BLACK SEED BAGELS","Brooklyn","214","BERRY STREET","11249","3125437260",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.716067457513","-73.961769497104","301","34","055500","3000000","3023580019","BK73",
"50121058","MAD JUICY","Brooklyn","501","BUSHWICK AVENUE","11206","6464063194",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.700737678915","-73.936489546287","304","34","039100","3000000","3031410001","BK78",
"50101394","KAVASUTRA 6TH STREET","Manhattan","45","EAST    1 STREET","10003","5613179792",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.723890487974","-73.98995600501","103","02","003602","1006075","1004427501","MN22",
"50121762",,"Bronx","524","MORRIS AVENUE","10451","3478622788",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.816915058519","-73.922971071028","201","17","006500","2091149","2023300001","BX34",
"41585053","REGGAE SUN DELIGHTS NATURAL JUICE BAR","Manhattan","227229","WEST 145 STREET",,"6463689725","Juice, Smoothies, Fruit Salads","2019-08-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2022-08-29T06:00:14.000","Inter-Agency Task Force / Initial Inspection","0","0",,,,,"1",,
"50107230","TRIANGLE GRILL","Brooklyn","126","WYCKOFF AVENUE","11237","6469424160",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.703506377025","-73.917966747236","304","37","044300","3074247","3032590035","BK77",
"50125732",,"Manhattan","1944","AMSTERDAM AVENUE","10032","9172570925",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.832425985588","-73.942369270636","112","07","024100","1062717","1021150038","MN36",
"50107665","Chongkho","Brooklyn","562","GRAND STREET","11211","9172540989",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.711100144719","-73.949447025048","301","34","051300","3338206","3027850026","BK73",
"50122057",,"Manhattan","440","WEST   33 STREET","10001","7189382661",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.753273605864","-73.998144791883","104","03","010300","1000000","1007290061","MN13",
"50074370","LA ESQUINA DE NAGUA","Manhattan","2244","AMSTERDAM AVENUE","10032","6469280511","Latin American","2020-01-03T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2022-08-29T06:00:14.000","Smoke-Free Air Act / Initial Inspection","40.842039807496","-73.935342153235","112","10","025300","1063079","1021280044","MN36",
"50015482","WING HING CHINESE CUISINE","Brooklyn","2932A","AVENUE R",,"9172153368","Chinese","2019-04-16T00:00:00.000","Violations were cited in the following area(s).","22G","Sale or use of certain expanded polystyrene items restricted","Not Critical","12","A","2019-04-16T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"3",,
"50102875","GULCHATAY","Brooklyn","1915","AVENUE U","11229","7189267373",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.599284547144","-73.952308380597","315","48","057800","3198276","3073240048","BK44",
"50114368","CARVEL","Manhattan","165","WEST   48 STREET","10036","9176029142",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.759371225345","-73.983056133783","105","04","012500","1080825","1010010102","MN17",
"50109871","SMASHED","Manhattan","177","ORCHARD STREET","10002","2126581887",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.721749420863","-73.988379790034","103","01","003001","1005556","1004170066","MN27",
"50126032",,"Queens","5121","43RD AVE","11377","7188206434",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.744306697987","-73.913343879755","402","26","025302","4030757","4013140054","QN31",
"50115191",,"Manhattan","1","WHITEHALL STREET","10004","9176807352",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.703965895282","-74.013164361465","101","01","000900","1000027","1000100023","MN25",
"50119329",,"Manhattan","321A","W 42ND ST","10036","7188018289",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.757582509966","-73.990618678955","104","03","012100",,"1","MN15",
"50118213","DUNKIN DONUNTS","Brooklyn","446","KNICKERBOCKER AVENUE","11237","9178863304",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.699151147389","-73.918985529318","304","37","043100","3075089","3032880019","BK77",
"50126675","MOUAWAD RESTAURANT","Queens","3928","QUEENS BLVD","11104","6467321032",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.74388398955","-73.925011828266","402","26","018101","4002596","4001940023","QN31",
"50092020","JOE'S COFFEE COMPANY (GOVERNORS ISLAND","Manhattan","517","CLAYTON ROAD","10004","2129247400",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.691053563611","-74.019623706393","101","01","000500","1086421","1000010010","MN99",
"50115913","CASTLE CHICKEN","Queens","25116","NORTHERN BLVD","11362","3475623135",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.769157488128","-73.736717197601","411","19","150702","4170873","4082270032","QN45",
"50108937","Kiwami","Manhattan","311","WEST   17 STREET","10011","9176985137",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.741932253172","-74.001753846444","104","03","008300","1013075","1007410029","MN13",
"50118800","FILÉ GUMBO BAR","Manhattan","275","CHURCH STREET","10013","2063005101",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.718574201969","-74.005057670039","101","01","003300","1001926","1001750014","MN24",
"50113112","JOY LOVE CLUB","Manhattan","232","8 AVENUE","10011","6467120660",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.744476657545","-73.999061692268","104","03","008700","1014099","1007710075","MN13",
"50126705",,"Manhattan","38","WEST   32 STREET","10001","2125946644",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.747882202654","-73.987252796195","105","04","007600","1015806","1008330018","MN17",
"50121605","ENLY","Manhattan","227","MOTT STREET","10012","6465925235",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.722411396362","-73.995162105898","102","01","004300","1007497","1004940026","MN24",
"50119395","YORK AVE PIZZA","Manhattan","434","EAST   72 STREET","10021","5166608373",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.76741681995","-73.955118939483","108","05","012400","1045837","1014660029","MN31",
"50126169","FRIDA'S FAVORITES","Manhattan","898","SIXTH AVENUE","10001","6462729081",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.748409355566","-73.988772121739","105","03","007600","1015842","1008340001","MN17",
"50111316","THESE ARE THE GOOD OLD DAYS","Queens","3230","STEINWAY ST","11103","4013591221",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.758290295728","-73.919559446415","401","22","015500","4010416","4006560049","QN70",
"50125941","NOODLE LANE","Brooklyn","230","7 AVENUE","11215","9178042994",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.670044801641","-73.978954984685","306","39","015500","3324971","3009830044","BK37",
"50122959",,"Manhattan","181","FRONT STREET","10038","3323332087",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.706472541114","-74.00442555649","101","01","001502","1082000","1000740001","MN25",
"50018812","LUKE'S LOBSTER","Manhattan","700","8 AVENUE","10036","6465594644","Seafood","2017-07-11T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2017-07-11T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.758655541558","-73.988737901106","105","03","011900","1024711","1010167501","MN17",
"50126976",,"Manhattan","193","ORCHARD STREET","10002","6462209077",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.722216005782","-73.988130779424","103","01","003001","1005549","1004170058","MN27",
"50123262",,"Queens","22703","MERRICK BLVD","11413","3474470623",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.676941515983","-73.742926721117","413","31","063200","4438932","4129660020","QN66",
"50120544","The Rose Den","Queens","174","BEACH  116 STREET","11694","6465256714",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.579132941215","-73.83680530785","414","32","093800","4435642","4161880073","QN10",
"50107540","BBF","Manhattan","177","LUDLOW STREET","10002","7183875092",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.721903028954","-73.987441774449","103","01","003001","1005401","1004120027","MN27",
"40389138","RIVOLI PIZZA RESTAURANT","Manhattan","176","7 AVENUE SOUTH","10014","2126912704","Pizza","2020-01-07T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","37",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.735951417703","-74.001465015422","102","03","007100","1010941","1006130068","MN23",
"50071766","MARIBELLA PARADISE RESTAURANT","Bronx","1460","MACOMBS ROAD","10452","7185908243","Latin American","2019-10-10T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2019-10-10T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Reopening Inspection","40.841512539639","-73.917734472803","204","16","021900","2008313","2028580001","BX26",
"50084766","OLD XIAN DELICACY","Manhattan","164","PEARL STREET","10005","9174324412","Chinese","2019-07-08T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","23",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.705863034465","-74.007617513876","101","01","000700","1000884","1000397501","MN25",
"50074739","NARGILA","Manhattan","1599","YORK AVENUE","10028","2125353700","Jewish/Kosher","2019-11-07T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","20",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.774942613332","-73.947849453599","108","05","014401","1050501","1015640025","MN32",
"50104563","Sushi Teru","Manhattan","615 1/2","HUDSON STREET","10014","6469228677",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.737801258392","-74.005658148288",,,,,,,
"50123712","PARIS BAGUETTE","Queens","15624","NORTHERN BLVD","11354","7189610404","Bakery Products/Desserts","2022-08-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Not Critical","61",,,"2022-08-29T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.763967211706","-73.808850123108","407","20","117100","4444998","4052750001","QN51",
"41360464","SNACK BAR","Queens","1111","131 STREET","11356","7189396300","American","2019-10-03T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","24",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.787492558158","-73.837350713923","407","19","094500","4097283","4040110024","QN49",
"50105276","BASILIC RESTAURANT","Manhattan","1712","1 AVENUE","10128","7184969394",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.778628922449","-73.948077642444","108","05","014402","1050614","1015680001","MN32",
"50117843","CHANG PAI","Queens","77-01","101 AVENUE","11416","6469178570",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.680169570739","-73.860421165517","409","32","004200","4188025","4090490039","QN53",
"50121562",,"Queens","14-09","150 STREET","11357","9177709055",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.788513303012","-73.813672663389","407","19","098700","4106236","4046780124","QN49",
"50067332","LAKAY VENUS RESTAURANT","Brooklyn","637","ROGERS AVENUE","11226","7182874949","Caribbean","2022-06-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","50",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.655909731087","-73.953024598008","309","40","082000","3116052","3050570011","BK60",
"50116782","OLIVER COFFEE","Manhattan","171","EAST BROADWAY","10002","4153176266",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.714080666933","-73.989719412178","103","01","000600","1003624","1002840025","MN28",
"50119321","GRAB & GO","Bronx","441","EAST FORDHAM ROAD","10458","2152383000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.860726736162","-73.889533661913","206","15","039700","2102025","2032730001","BX06",
"50113868","DAILY PROVISIONS","Manhattan","29","BEDFORD STREET","10014","8453809386",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.72924316491","-74.00361165577","102","03","006700","1008394","1005280037","MN23",
"50127054",,"Queens","2594","STEINWAY ST","11103","9173538990",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.767509927298","-73.91205724699","401","22","014300","4010303","4006540103","QN70",
"50113216",,"Bronx","654","BEACH AVE","10473","3159153635",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.81876440057","-73.863305114985","209","18","002000",,"2","BX09",
"50094948","HAINAN","Queens","4125","162ND ST","11358","9175637223","Korean","2020-03-05T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","12","A","2020-03-05T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.761035658838","-73.803884284352","407","20","117100","4120481","4053360043","QN51",
"50123940",,"Brooklyn","151B","NASSAU AVENUE","11222","7188647520",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.724927323647","-73.947304277789","301","33","057100","3259451","3026510036","BK76",
"50124754","PEREZ BAKERY","Bronx","15","WEST FORDHAM ROAD","10468","6466260643",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.862779951567","-73.901800644687","207","14","026500","2014355","2032000001","BX30",
"50108685","J&R BARZ 91 LTD","Queens","3250","104TH ST","11369","9176483994",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.75861761977","-73.864797082468","403","21","036500","4042045","4016980034","QN27",
"50122889",,"Bronx","4","EAST MOUNT EDEN AVENUE","10452","3478525041",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.84426046096","-73.914575767267","204","14","020900","2008139","2028460032","BX63",
"41105947","ADOBE BLUES","Staten Island","63","LAFAYETTE AVENUE","10301","7187202583","Mexican","2018-10-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","24",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.643275510624","-74.095514844879","501","49","008100","5001626","5000660129","SI22",
"50117246",,"Manhattan","20","UNION SQUARE WEST","10003","5303604717",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.736609791786","-73.990679378381","105","02","005200","1016108","1008450002","MN13",
"50033207","ISTANBUL BAY TURKISH CAFE","Brooklyn","2202","86 STREET","11214","7187144300","Turkish","2022-05-16T00:00:00.000","Violations were cited in the following area(s).","02A","Food not cooked to required minimum temperature.","Critical","40",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.60184421269","-73.993665600805","311","47","029600","3167094","3063810037","BK28",
"50102797","BOSINO","Manhattan","203","WEST  103 STREET","10025","6462217922",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.79860957939","-73.967356352706","107","07","019100","1056565","1018750029","MN12",
"50109706","MUSCLE MAKER GRILL","Manhattan","1099","2 AVENUE","10022","9173304487",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.759830978972","-73.964920827388","106","04","010800","1038604","1013310027","MN19",
"41634439","DELHI HEIGHTS","Queens","3766","74 STREET","11372","7185071111","Indian","2019-06-06T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","13","A","2019-06-06T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.747170127507","-73.891505541784","403","25","028900","4029809","4012840069","QN28",
"50122503",,"Queens","10419","JAMAICA AVE","11418","7184873833",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.695201702181","-73.842679508271","409","32","002600","4192005","4092000041","QN54",
"50045055","GARDEN MARKET HOT DOG CONCESSION","Manhattan","4","PENN PLZ","10121","2124656302","American","2018-05-29T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2018-05-29T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.750654836632","-73.991944239076","105","03","010100","1082908","1007810001","MN17",
"50098510","MANERO'S PIZZA","Manhattan","113","MULBERRY STREET","10013","6507995693","Pizza","2021-09-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2022-08-29T06:00:14.000","Inter-Agency Task Force / Initial Inspection","40.717624610705","-73.99826844016","102","01","004100","1002656","1002060023","MN24",
"50113150","IPIZZA","Manhattan","707","9 AVENUE","10019","2122451450",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.762470846186","-73.98970108469","104","03","012700","1026604","1010580032","MN15",
"41452504","NIGHT°","Brooklyn","6011","7 AVENUE","11220","7185678878","Bottled Beverages","2022-04-15T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches present in facility's food and/or non-food areas.","Critical","12","A","2022-04-15T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.636683320312","-74.011886375796","307","38","011800","3143585","3057850006","BK34",
"50117958","HMS HOST","Queens",,"LAGUARDIA AIRPORT","11369","6318064669",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.774414029772","-73.877293351848",,,,,,,
"50100757","NOOK","Brooklyn","45","IRVING AVENUE","11237","8478635750",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.705001532147","-73.92488982582","304","34","044700","3072389","3031760001","BK77",
"50112186","ATLANTIS","Brooklyn","1201","SURF AVENUE","11224","3476847738",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.575542045492","-73.979791211016","313","47","035000","3256873","3072660250","BK23",
"50107121","JUICE CHICKEN","Brooklyn","7021","3 AVENUE","11209","9173539102",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.63436699933","-74.026589390095","310","43","006800","3146522","3058910013","BK31",
"50088988","CITY ONE","Manhattan","2726","FREDERICK DOUGLASS BOULEVARD",,"2122688819","Chinese","2019-04-24T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","19",,,"2022-08-29T06:00:14.000","Pre-permit (Operational) / Initial Inspection","0","0",,,,,"1",,
"50114947","X FACTORY","Brooklyn","1105","QUENTIN ROAD","11229","3476929318",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.607862817398","-73.961788482174","315","48","055400","3182310","3067740045","BK25",
"50124342","SUGAR HILL CREAMERY","Brooklyn","55","WATER STREET","11201","9175260566",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.703293906326","-73.992047363499","302","33","002100","3000019","3000260050","BK38",
"50118816","warkop NYC","Manhattan","366","WEST   52 STREET","10019","7755445616",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.764400167465","-73.987274892324","104","03","013300","1025221","1010420060","MN15",
"50125169","Espiga Restaurant & Bar Corp","Brooklyn","4602","AVENUE N","11234","9294423177",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.618706534182","-73.930599299623","318","46","067400","3220816","3078910037","BK58",
"41631487","TAKE 31","Manhattan","15","EAST   31 STREET","10016","6463989990","Korean","2018-05-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","29",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.746103313988","-73.984918137915","105","04","007400","1016986","1008617501","MN17",
"50124690",,"Brooklyn","420","DITMAS AVENUE","11218","7184140917",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.635893403945","-73.974761117323","312","39","048400","3127141","3053980008","BK41",
"50122334","ZEST  LOUNGE","Queens","12414","101ST AVE","11419","7188100539",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.691185421875","-73.821601208777","409","28","015600","4200740","4094910007","QN54",
