"property_id","year_ending","generation_date","account_id","property_id_1","property_name","parent_property_id","parent_property_name","nyc_borough_block_and_lot","nyc_building_identification","address_1","address_2","city","county","postcode","primary_property_type_self","primary_property_type","national_median_reference","list_of_all_property_use","largest_property_use_type","largest_property_use_type_1","_2nd_largest_property_use","_2nd_largest_property_use_1","_3rd_largest_property_use","_3rd_largest_property_use_1","year_built","number_of_buildings","occupancy","metered_areas_energy","metered_areas_water","energy_star_score","energy_star_certification","energy_star_certification_1","energy_star_certification_2","site_eui_kbtu_ft","weather_normalized_site_eui","national_median_site_eui","difference_from_national","site_energy_use_kbtu","weather_normalized_site_energy","national_median_site_energy","weather_normalized_site","weather_normalized_site_1","source_eui_kbtu_ft","weather_normalized_source","national_median_source_eui","difference_from_national_1","source_energy_use_adjusted","source_energy_use_kbtu","weather_normalized_source_1","national_median_source_energy","fuel_oil_1_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_5_6_use_kbtu","diesel_2_use_kbtu","kerosene_use_kbtu","propane_use_kbtu","district_steam_use_kbtu","district_hot_water_use_kbtu","district_chilled_water_use","natural_gas_use_kbtu","weather_normalized_site_2","electricity_use_grid_purchase","electricity_use_grid_purchase_1","weather_normalized_site_3","electricity_use_grid_purchase_2","electricity_use_generated","electricity_use_generated_1","electricity_use_generated_2","annual_maximum_demand_kw","annual_maximum_demand_mm","annual_maximum_demand_meter","green_power_onsite_kwh","green_power_offsite_kwh","avoided_emissions_onsite","avoided_emissions_offsite","total_ghg_emissions_metric","direct_ghg_emissions_metric","indirect_ghg_emissions_metric","national_median_total_ghg","estimated_data_flag","estimated_data_flag_natural","estimated_data_flag_fuel","estimated_data_flag_fuel_1","estimated_data_flag_fuel_2","estimated_data_flag_district","egrid_output_emissions_rate","net_emissions_metric_tons","percent_of_electricity_that","percent_of_recs_retained","percent_of_total_electricity","costar_property_id","leed_us_project_id","ambulatory_surgical_center","automobile_dealership_gross","bank_branch_gross_floor_area","bank_branch_number_of","college_university_gross","college_university_number","convention_center_gross_floor","courthouse_gross_floor_area","data_center_gross_floor_area","data_center_pdu_input_meter","data_center_pdu_output_meter","data_center_it_equipment","data_center_it_site_energy","data_center_it_source_energy","data_center_pue","data_center_national_median","data_center_ups_output_meter","data_center_cooling_equipment","data_center_it_energy","data_center_ups_system","distribution_center_gross","enclosed_mall_gross_floor","energy_power_station_gross","financial_office_gross_floor","financial_office_number_of","financial_office_number_of_1","financial_office_weekly","fitness_center_health_club","food_sales_gross_floor_area","food_service_gross_floor","hospital_general_medical","hospital_general_medical_1","hospital_general_medical_2","hospital_general_medical_3","hospital_general_medical_4","hospital_general_medical_5","hospital_general_medical_6","hospital_general_medical_7","hospital_general_medical_8","hospital_general_medical_9","hospital_general_medical_10","hospital_general_medical_11","hospital_general_medical_12","medical_office_gross_floor","medical_office_number_of","medical_office_number_of_1","medical_office_percent_that","medical_office_percent_that_1","medical_office_weekly","outpatient_rehabilitation","urgent_care_clinic_other","k_12_school_gross_floor_area","laboratory_gross_floor_area","mailing_center_post_office","manufacturing_industrial","movie_theater_gross_floor","multifamily_housing_gross","multifamily_housing_government","multifamily_housing_number","multifamily_housing_number_1","multifamily_housing_number_2","multifamily_housing_total","multifamily_housing_percent","multifamily_housing_percent_1","multifamily_housing_resident","multifamily_housing_number_3","multifamily_housing_total_1","multifamily_housing_number_4","multifamily_housing_number_5","multifamily_housing_number_6","multifamily_housing_number_7","other_computer_density_number","office_gross_floor_area_ft","office_number_of_computers","office_number_of_workers","office_percent_that_can_be","office_percent_that_can_be_1","office_weekly_operating_hours","office_worker_density_number","museum_gross_floor_area_ft","non_refrigerated_warehouse","other_gross_floor_area_ft","other_weekly_operating_hours","other_number_of_computers","other_number_of_workers_on","performing_arts_gross_floor","pre_school_daycare_gross","supermarket_grocery_gross","refrigerated_warehouse_gross","repair_services_vehicle_shoe","residence_hall_dormitory","restaurant_gross_floor_area","self_storage_facility_gross","senior_care_community_gross","social_meeting_hall_gross","wholesale_club_supercenter","worship_facility_gross_floor","retail_store_gross_floor","restaurant_worker_density","restaurant_weekly_operating","retail_store_walk_in","retail_store_percent_that","retail_store_open_or_closed","retail_store_number_of_walk","retail_store_number_of_open","parking_gross_floor_area","parking_open_parking_lot","hotel_gross_floor_area_ft","hotel_gym_fitness_center","hotel_room_density_number","hotel_worker_density_number","hotel_percent_that_can_be","estimated_data_flag_1","alert_data_center_issue_with","alert_gross_floor_area_is","alert_energy_meter_has_single","alert_energy_meter_has","alert_energy_meter_has_gaps","alert_energy_meter_has_less","alert_energy_no_meters","alert_property_has_no_uses","data_quality_checker_run","data_quality_checker_date","default_values","estimated_values_energy","temporary_values","estimated_values_water","property_gfa_self_reported","property_gfa_calculated","property_gfa_calculated_1","property_gfa_calculated_2","water_current_date","water_use_all_water_sources","indoor_water_use_all_water","indoor_water_use_intensity","outdoor_water_use_all_water","municipally_supplied_potable","municipally_supplied_potable_1","water_use_intensity_all_water","municipally_supplied_potable_2","water_score_multifamily_only","irrigated_area_ft","third_party_certification","third_party_certification_1","third_party_certification_2","supermarket_grocery_open","convenience_store_with_gas","convenience_store_with_gas_1","financial_office_computer","senior_care_community_living","last_modified_date_property","last_modified_date_electric","last_modified_date_gas_meters","last_modified_date_non","last_modified_date_water","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"3216420","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","33730","3216420","989 East 149th","62242466224246","955/989, 955/989","2026040500","2101594","989 E 149th Street",,"Bronx",,"10454","Distribution Center","Non-Refrigerated Warehouse","CBECS - Unrefrigerated Warehouse & Distribution Center","Non-Refrigerated Warehouse","Non-Refrigerated Warehouse","150000",,,,,"1977","1","100","Whole Building","Whole Building","100",,,"Yes","8.5","9.6","267.7","-96.8","1277797","1436514.3","40159098.5",,"0.1","8.9","10.1","281.1","-96.8","1341686.9","1341686.9","1508340","42167051.3",,,,,,,,,,,"1277797","14365.1",,,,,,,,,,,,,,,"67.9","67.9","0","2133","No","No",,,,,"88.7","67.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","100000","150000","150000",,"2017-12-31T00:00:00.000","521.6",,,"521.6",,,"3.48","521.6",,,,,,,,,,,"02/14/2018 11:48 AM EST","02/14/2018 11:48 AM EST","02/09/2018 08:36 AM EST",,"02/09/2018 10:03 AM EST","BRONX","40.80666","-73.902509","202","17","93","Hunts Point"
"3878102","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","33730","3878102","955 East 149th","62242466224246","955/989, 955/989","2/2604/270","2094275","955 East 149th St.",,"Bronx",,"10455","Distribution Center","Mixed Use Property","CBECS - Other","Distribution Center, Refrigerated Warehouse","Distribution Center","190000","Refrigerated Warehouse","190000",,,"1969","1","100","Whole Building","Whole Building",,,,"No","9.8","11.4","117.3","-91.6","3725146.9","4330952.1","44558091.7",,"0.1","10.3","12","123.1","-91.6",,"3911404.3","4547499.7","46785993.9",,,,,,,,,,,"3725146.9","43309.5",,,,,,,,,,,,,,,"197.9","197.9","0","2366.7","No","No",,,,,"88.7","197.9",,,,,,,,,,,,,,,,,,,,,,,,,,"190000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190000",,,,,,,,,,,,,,,,,,,,,,,,"false","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","190000","380000","380000",,"2017-12-31T00:00:00.000","404.3",,,"404.3",,,"1.06","404.3",,,,,,,,,,,"02/15/2018 03:24 PM EST","02/14/2018 11:47 AM EST","02/09/2018 08:33 AM EST",,"02/15/2018 03:23 PM EST","BRONX","40.807305","-73.902621","202","17","93","Hunts Point"
"4865941","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","33730","4865941","MBD Brooklyn",,,"3002810001","3342913","2 Atlantic Ave","Pier 7","Brooklyn",,"11201","Refrigerated Warehouse","Refrigerated Warehouse","SCIEU - Refrigerated Warehouse","Refrigerated Warehouse","Refrigerated Warehouse","721396",,,,,"1931","1","100","Whole Building","Whole Building","97",,,"No","53.1","52.7","204","-74","38288874.8","37984454.1","147141617.2","0.9","0.5","62.1","61.7","238.7","-74","44810670.5","44810670.5","44491028.7","172204441",,,,,,,,,,,"36084400.2","357799.8","2204474.6","646094.5","646094.5","2204474.4",,,,,,,,"0",,"0","2112.1","1916.6","195.4","8116.5","No","No",,,,,"88.7","2112.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"721396",,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","721396","721396","721396",,"2017-12-31T00:00:00.000","2400","2400","3.33",,,"2400","3.33",,,,,,,,,,,,"02/14/2018 03:22 PM EST","02/09/2018 09:05 AM EST","02/08/2018 10:40 AM EST",,"02/14/2018 03:22 PM EST","BROOKLYN","40.691963","-74.000411","306","39","47","Carroll Gardens-Columbia Street-Red Hook"
"6224246","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","33730","6224246","955/989","6224246","955/989","2026040500;2026040270","2101594;2094275","955 East 149th Street",,"Bronx",,"10455","Distribution Center","Distribution Center","CBECS - Unrefrigerated Warehouse & Distribution Center","Distribution Center, Refrigerated Warehouse","Distribution Center","340000","Refrigerated Warehouse","190000",,,"1969","2","100","Whole Building","Common areas (all energy loads)",,,,"No","23.6","25.1","26","-9.6","12482986.3","13299448.1","13803469.9","4.1","0.1","54.2","55.8","60","-9.6",,"28740424.1","29597709.1","31780662.4",,,,,,,,,,,"5002944","58194.1","7480042.4","2192274.7","2192274.7","7480042.3",,,,,,,,"0",,"0","928.9","265.7","663.2","1027.2","No","No",,,,,"88.7","928.9","0",,,,,,,,,,,,,,,,,,,,,,,,,"340000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190000",,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","340000","530000","530000",,"2017-12-31T00:00:00.000","521.6","521.6","0.98",,,"521.6","0.98",,,,,,,,,,,,"02/14/2018 03:48 PM EST","02/14/2018 03:48 PM EST",,,"02/14/2018 03:45 PM EST","BRONX","40.807305","-73.902621","202","17","93","Hunts Point"
"4560039","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","125076","4560039","810 Humboldt St.",,,"3026050001","3065444","810 Humboldt Street",,"Brooklyn",,"11222","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","NA","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","80000",,,,,"1963","1","100","Whole Building","Whole Building",,,,"No","15.6","16",,,"1245912.5","1281021.7",,"3.1","0","38.3","38.8",,,,"3066233.7","3103268.9",,,,,,,,,,,,"250272.9","2887.9","844769.9","247587.9","247587.9","995639.5","150869.6","44217.4","0",,,,"44217.4","0","26.4","0","88.2","13.3","74.9",,"No","Yes",,,,,"88.7","88.2","15.15304","100","15.15304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","Yes","No","Yes","80000","80000","80000",,"2017-12-31T00:00:00.000","1654.6","1654.6","20.68",,,"1654.6","20.68",,,,,,,,,,,,"02/15/2018 02:05 PM EST","02/15/2018 01:27 PM EST","02/15/2018 01:41 PM EST",,"02/15/2018 02:05 PM EST","BROOKLYN","40.729518","-73.946078","301","33","579","Greenpoint"
"4624722","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","125076","4624722","1155 Manhattan Ave.",,,"3024720350","3063673","1155-1205 Manhattan Ave.","2011-01-05T00:00:00.000","Brooklyn",,"11222","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","NA","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","360000",,,,,"1868","1","100","Whole Building","Whole Building",,,,"No","10.2","10.2",,,"3674692.8","3670066.6",,"2.8","0","31","30.9",,,,"11147509.3","11120700.5",,,,,,,,,,,,"0","0","3481604.7","1020399.8","1020399.8","3674693","193088.2","56590.9","0",,,,"53552.9","0","31.9","0","309.6","0","309.6",,"No","Yes",,,,,"88.7","309.6","4.972456","94.63165","5.254538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-02-15T00:00:00.000","No","Yes","No","Yes","360000","360000","360000",,"2017-12-31T00:00:00.000","1572","1572","4.37",,,"1572","4.37",,,,,,,,,,,,"02/15/2018 01:06 PM EST","02/15/2018 12:29 PM EST","02/15/2018 01:06 PM EST",,"02/15/2018 12:50 PM EST","BROOKLYN","40.738162","-73.955442","301","33","563","Greenpoint"
"4560039","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","125076","4560039","810 Humboldt St.",,,"3026050001","3065444","810 Humboldt Street",,"Brooklyn",,"11222","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","NA","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","80000",,,,,"1963","1","100","Whole Building","Whole Building",,,,"No","15.6","16",,,"1245912.5","1281021.7",,"3.1","0","38.3","38.8",,,,"3066233.7","3103268.9",,,,,,,,,,,,"250272.9","2887.9","844769.9","247587.9","247587.9","995639.5","150869.6","44217.4","0",,,,"44217.4","0","26.4","0","88.2","13.3","74.9",,"No","Yes",,,,,"88.7","88.2","15.15304","100","15.15304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","Yes","No","Yes","80000","80000","80000",,"2017-12-31T00:00:00.000","1654.6","1654.6","20.68",,,"1654.6","20.68",,,,,,,,,,,,"02/15/2018 02:05 PM EST","02/15/2018 01:27 PM EST","02/15/2018 01:41 PM EST",,"02/15/2018 02:05 PM EST","BROOKLYN","40.729518","-73.946078","301","33","579","Greenpoint"
"4624722","2017-12-31T00:00:00.000","2018-02-15T00:00:00.000","125076","4624722","1155 Manhattan Ave.",,,"3024720350","3063673","1155-1205 Manhattan Ave.","2011-01-05T00:00:00.000","Brooklyn",,"11222","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","NA","Manufacturing/Industrial Plant","Manufacturing/Industrial Plant","360000",,,,,"1868","1","100","Whole Building","Whole Building",,,,"No","10.2","10.2",,,"3674692.8","3670066.6",,"2.8","0","31","30.9",,,,"11147509.3","11120700.5",,,,,,,,,,,,"0","0","3481604.7","1020399.8","1020399.8","3674693","193088.2","56590.9","0",,,,"53552.9","0","31.9","0","309.6","0","309.6",,"No","Yes",,,,,"88.7","309.6","4.972456","94.63165","5.254538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-02-15T00:00:00.000","No","Yes","No","Yes","360000","360000","360000",,"2017-12-31T00:00:00.000","1572","1572","4.37",,,"1572","4.37",,,,,,,,,,,,"02/15/2018 01:06 PM EST","02/15/2018 12:29 PM EST","02/15/2018 01:06 PM EST",,"02/15/2018 12:50 PM EST","BROOKLYN","40.738162","-73.955442","301","33","563","Greenpoint"
"2638790","2017-12-31T00:00:00.000","2018-02-16T00:00:00.000","58761","2638790","Jopin Realty",,,"4-00161-0033","4001915","43-22",,"Sunnyside",,"11104","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","61950",,,,,"1930","1","100","Whole Building","Whole Building",,,,"No","69.9",,"95.7","-26.9","4332650.4",,"5930075.3",,,"93.5",,"127.9","-26.9",,"5790389.9",,"7925275.2",,,,,,,,,,,"3738819.4",,"593831.1","174041.9",,"593831",,,,,,,,"0",,"0","251.2","198.6","52.6","343.9","No","No",,,,,"88.7","251.2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61950",,"6",,"1","69","100","100",,"0.09685","1.1138","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","61950","61950","61950",,"2016-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"02/13/2018 12:26 PM EST","02/02/2018 12:43 PM EST","02/02/2018 12:39 PM EST",,"02/13/2018 12:26 PM EST",,,,,,,
"2643357","2017-12-31T00:00:00.000","2018-02-16T00:00:00.000","58761","2643357","Bronx Center for Rehab",,,"2-03732-0020","2023644","1010 Underhill Avenue",,"Bronx",,"10472","Hospital (General Medical & Surgical)","Hospital (General Medical & Surgical)","CBECS - Inpatient Healthcare","Hospital (General Medical & Surgical)","Hospital (General Medical & Surgical)","64600",,,,,"1950","1","100","Whole Building","Whole Building","100",,,"No","161.4",,"360.3","-55.2","10429282.4",,"23274682",,,"382.1",,"852.8","-55.2","24685278.8","24685278.8",,"55089308.6",,,,,,,,,,,"3857735.8",,"6571546.6","1926009.9",,"6571546.1",,,,,,,,"0",,"0","787.5","204.9","582.6","1757.5","No","No",,,,,"88.7","787.5","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167.96","2.6","64600","No","44.6","0.6904","0.01548","1","200","1.32043","100","100","3.09598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","Yes","No","64600","64600","64600",,"2017-12-31T00:00:00.000","8782.2","8782.2","135.95",,,"8782.2","135.95",,,,,,,,,,,,"02/13/2018 12:03 PM EST","02/09/2018 10:36 AM EST","02/09/2018 10:37 AM EST",,"02/13/2018 12:03 PM EST","BRONX","40.826578","-73.86131","209","18","44","Soundview-Bruckner"
"3522664","2017-12-31T00:00:00.000","2018-02-16T00:00:00.000","58761","3522664","Centers FC",,,"2051140014","2071889","4770 White Plains Road",,"Bronx",,"10462","Office","Office","CBECS - Office & Bank/Financial","Office","Office","69851",,,,,"1905","1","100","Whole Building",,"100",,,"Yes","0.6",,"127.1","-99.5","42088.7",,"8878571.7",,,"0.8",,"173.9","-99.5","57590.1","57590.1",,"12148584.2",,,,,,,,,,,"35678.6",,"6410","1878.7",,"6410",,,,,,,,"0",,"0","2.5","1.9","0.6","519.6","No","No",,,,,"88.7","2.5","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69851","56","80","100","100","40","1.1453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","69851","69851","69851",,"2017-12-31T00:00:00.000","424.9","424.9","6.08",,,"424.9","6.08",,,,,,,,,,,,"02/13/2018 12:28 PM EST","02/02/2018 12:47 PM EST","02/02/2018 12:47 PM EST",,"02/13/2018 12:28 PM EST","BRONX","40.905314","-73.84949","212","11","442","Woodlawn-Wakefield"
"5841233","2017-12-31T00:00:00.000","2018-02-16T00:00:00.000","58761","5841233","Carroll Place",,,"2-02461-0111","2002824","1011 Carroll Place",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","68240",,,,,"1936","1","100","Whole Building","Whole Building","100",,,"No","102.4",,"3147.6","-96.7","6990648.2",,"214790230",,,"135.4",,"4160.2","-96.7","9239563.1","9239563.1",,"283888977.4",,,,,,,,,,,"6081852.7",,"908795.5","266352.7",,"908795.4",,,,,,,,"0",,"0","403.6","323","80.6","12401.1","No","No",,,,,"88.7","403.6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68240","No","9553.76","0","0","56","0","100","No specific resident population","140.0023","0.82063","0","0","56","0.82063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","68240","68240","68240",,,,,,,,,,,,,,,,,,,,,"02/09/2018 10:42 AM EST","02/09/2018 10:39 AM EST","02/09/2018 10:42 AM EST",,,"BRONX","40.829817","-73.919387","204","16","18301","East Concourse-Concourse Village"
"2668350","2017-12-31T00:00:00.000","2018-02-16T00:00:00.000","65225","2668350","Fashion Tower",,,"1008120019","1015239","135 W36 St.",,"New York","New York","10018","Office","Office","CBECS - Office & Bank/Financial","Office, Retail Store","Office","99117","Retail Store","8092",,,"1923","1","100","Whole Building","Whole Building","94",,,"No","49",,"103.6","-52.7","5254582.6",,"11103474.6","8.5","0","112.2",,"237.2","-52.7","12034185.3","12034185.3",,"25429473.9",,,"2095950.5",,,,,,,,"396.8","4.5","3158235.2","925625.7","912068","3158235.2",,,,"408","2017-08-01T00:00:00.000","Electric (4054489)",,"0",,"0","437.8","157.8","280","925.2","No","No",,"No",,,"88.7","437.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99117","300","280","100","100","49","2.82494",,,,,,,,,,,,,,,,,,,"8092",,,"0","90","0","0","0",,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","Yes","2018-02-16T00:00:00.000","Yes","No","No","No","107209","107209","107209",,"2017-12-31T00:00:00.000","1690.4","1690.4","15.77",,,"1690.4","15.77",,,,,,,,,,,,"02/16/2018 11:43 AM EST","02/16/2018 11:43 AM EST","02/16/2018 11:13 AM EST","02/16/2018 11:16 AM EST","02/16/2018 11:40 AM EST","MANHATTAN","40.751677","-73.988234","105","3","109","Midtown-Midtown South"
"2707907","2017-12-31T00:00:00.000","2018-02-19T00:00:00.000","41987","2707907","2626 Homecrest Avenue",,,"3-07456-0006","3204886","2626 Homecrest Avenue",,"Brooklyn",,"11235","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","127500",,,,,"1954","1","100","Whole Building","Whole Building","72",,,"No","70.5","73.8","82.2","-14.3","8982505.3","9405078.9","10483445.4","5.3","0.6","111.8","115.4","130.4","-14.3","14250032.3","14250032.3","14710217","16631155.3",,"0",,"0",,,,,,,"6677050","70917.4","2305455.4","675690.2","678001.6","2305455.3",,,,,,,,"0",,"0","559.1","354.7","204.4","652.5","No","No","No",,"No",,"88.7","559.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127500","No","185","0","2","139","0","100","No specific resident population","1.45098","1.0902","0","0","139","1.0902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","127500","127500","127500",,"2017-12-31T00:00:00.000","7807.4","7807.4","61.23",,,"7807.4","61.23",,,,,,,,,,,,"02/13/2018 12:02 PM EST",,,,"02/13/2018 12:02 PM EST","BROOKLYN","40.587065","-73.957019","315","48","606","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"4855845","2017-12-31T00:00:00.000","2018-02-19T00:00:00.000","57074","4855845","The Helux",,,"1-01071-0042","1085659","520 W. 43rd St.",,"New York",,"10036","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","319967",,,,,"1998","1","95","Whole Building","Whole Building","76","20172016","2017-07-06T00:00:00.000","No","81.2","85.4","97.3","-16.6","25975271.7","27321835.8","31139593.7","3.5","0.7","110.8","114.7","132.8","-16.6","35445057","35445057","36710291","42492131.5",,,,,,,,,,,"22065691.9","234833.8","3909579.8","1145832.2","1124985.6","3909578.8",,,,,,,,"0",,"0","1518.6","1172","346.6","1820.6","No","No",,"No",,,"88.7","1518.6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"319967","No","450",,,"375","100","100","No specific resident population","1.4064","1.172","375","1.172","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-02-19T00:00:00.000","No","No","No","No","319967","319967","319967",,"2017-12-31T00:00:00.000","12865.3","12865.3","40.21",,,"12865.3","40.21",,,,,,,,,,,,"02/17/2018 12:28 AM EST","01/23/2018 01:01 AM EST","02/17/2018 12:28 AM EST",,"02/14/2018 01:49 PM EST","MANHATTAN","40.760823","-73.996246","104","3","129","Clinton"
"3113637","2017-12-31T00:00:00.000","2018-02-19T00:00:00.000","5251","3113637","Wendi Realty LLC",,,"4026100118","4058991","51-01 Grand Ave",,"Maspeth",,"11378","Refrigerated Warehouse","Refrigerated Warehouse","SCIEU - Refrigerated Warehouse","Refrigerated Warehouse","Refrigerated Warehouse","120200",,,,,"1940","1","100","Whole Building","Whole Building","90",,,"Yes","28.6","28.3","67.5","-57.6","3440512.5","3401633.4","8109106.7","8.3",,"89.9","88.9","211.8","-57.6","10803209.4","10803209.4","10681128.8","25462598",,,,,,,,,,,,,"3440512.5","1008356.4","996961.6","3440514.1",,,,,,,,"0",,"0","305","0","305","718.9","No",,,,,,"88.7","305","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120200",,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","120200","120200","120200",,"2017-12-31T00:00:00.000","1227.4","1227.4","10.21",,,"1227.4","10.21",,,,,,,,,,,,"02/08/2018 07:40 AM EST","02/06/2018 08:15 AM EST",,,"02/08/2018 07:40 AM EST","QUEENS","40.7178","-73.917949","405","30","219","Hunters Point-Sunnyside-West Maspeth"
