"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-09-06T00:00:00.000","2017-01-12T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Open","2016-09-02T00:00:00.000",,"5323","Traffic Enforcement Agent (TEA)","2019-10-29T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-09-02T00:00:00.000","2016-11-04T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Fire Department - FDNY","Closed","2016-09-02T00:00:00.000","2017-01-17T00:00:00.000",,,,,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-01T00:00:00.000","2017-03-01T00:00:00.000","6024","Plasterer",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-01T00:00:00.000","2017-04-11T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2016-09-01T00:00:00.000","2016-11-29T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-31T00:00:00.000","2017-01-03T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-31T00:00:00.000","2016-10-17T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-08-31T00:00:00.000","2016-09-07T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-31T00:00:00.000","2017-04-03T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-08-31T00:00:00.000",,"4012","Painter",,,"DCAS"
"Waiting for DQ",,"Administration for Children's Services - ACS","Open","2016-08-29T00:00:00.000",,,,,,"ACS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-29T00:00:00.000","2016-09-16T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-29T00:00:00.000","2016-12-23T00:00:00.000","5019","Congregate Care Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-29T00:00:00.000","2017-03-17T00:00:00.000","5019","Congregate Care Specialist","2020-05-11T00:00:00.000",,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2016-08-29T00:00:00.000","2017-04-05T00:00:00.000","5526","Promotion to Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Jurisdictional Issue","Other","Department of Citywide Administrative Services - DCAS","Closed","2016-08-29T00:00:00.000","2016-10-19T00:00:00.000",,,,,"DCAS"
"Jurisdictional Issue","Other","Administration for Children's Services - ACS","Closed","2016-08-29T00:00:00.000","2016-09-19T00:00:00.000",,,,,"ACS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-08-26T00:00:00.000","2016-11-16T00:00:00.000","5029","Elevator Mechanic Helper","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-26T00:00:00.000","2016-12-22T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-26T00:00:00.000","2017-01-03T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-26T00:00:00.000","2016-10-05T00:00:00.000","3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-08-26T00:00:00.000","2017-02-16T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-25T00:00:00.000","2017-01-06T00:00:00.000","4076","Fire Alarm Dispatcher","2018-10-22T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-08-25T00:00:00.000","2016-11-10T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2016-08-25T00:00:00.000","2016-12-16T00:00:00.000",,,,,"NYCHA"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-24T00:00:00.000","2017-03-29T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-24T00:00:00.000","2017-01-03T00:00:00.000","3312","Police Officer","2019-09-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-24T00:00:00.000","2017-01-03T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-08-23T00:00:00.000",,"2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-08-23T00:00:00.000",,"2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-22T00:00:00.000","2016-12-12T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-22T00:00:00.000","2017-02-07T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-08-22T00:00:00.000","2016-11-23T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-22T00:00:00.000","2017-04-13T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-19T00:00:00.000","2017-03-18T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-19T00:00:00.000","2017-02-02T00:00:00.000","5013","Associate Project Manager",,,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Open","2016-08-19T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-19T00:00:00.000","2016-09-19T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-08-19T00:00:00.000","2017-02-16T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-18T00:00:00.000","2016-12-23T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 76","Termination","Human Resources Administration - HRA","Closed","2016-08-18T00:00:00.000","2016-11-17T00:00:00.000",,,,,"HRA"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-18T00:00:00.000","2016-10-04T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-18T00:00:00.000","2017-03-17T00:00:00.000","5019","Congregate Care Specialist",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-08-18T00:00:00.000","2016-11-02T00:00:00.000","5000","Associate Contract Specialist","2020-04-06T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-17T00:00:00.000","2016-12-15T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-17T00:00:00.000","2017-01-04T00:00:00.000","5003","Emergency Medical Specialist (EMT)","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-17T00:00:00.000","2017-01-03T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-17T00:00:00.000","2017-01-03T00:00:00.000","3312","Police Officer","2019-09-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-08-17T00:00:00.000",,"5013","Associate Project Manager","2020-10-05T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-16T00:00:00.000","2017-01-04T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-16T00:00:00.000","2016-12-01T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-08-16T00:00:00.000","2017-01-05T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-15T00:00:00.000","2016-10-17T00:00:00.000","4533","Police Officer","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-15T00:00:00.000","2017-01-06T00:00:00.000","4322","Traffic Enforcement Agent","2018-05-21T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-15T00:00:00.000","2017-01-27T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-15T00:00:00.000","2017-05-02T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-08-15T00:00:00.000","2017-04-04T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-15T00:00:00.000","2017-01-27T00:00:00.000","6024","Plasterer",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-15T00:00:00.000","2017-02-17T00:00:00.000","6024","Plasterer",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-08-12T00:00:00.000","2017-03-24T00:00:00.000","5023","Electrician","2020-07-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-12T00:00:00.000","2016-12-27T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-12T00:00:00.000","2016-09-23T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Open","2016-08-12T00:00:00.000",,"3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-11T00:00:00.000","2017-03-24T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-11T00:00:00.000","2016-11-18T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-08-11T00:00:00.000",,"1325","School Safety Agent","2018-01-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Open","2016-08-11T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-08-11T00:00:00.000","2017-01-18T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-10T00:00:00.000","2016-12-15T00:00:00.000","6024","Plasterer",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-08-10T00:00:00.000","2017-03-24T00:00:00.000","5023","Electrician","2020-07-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-10T00:00:00.000","2016-08-31T00:00:00.000","5026","Electrician's Helper",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-10T00:00:00.000","2017-01-18T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-10T00:00:00.000","2016-12-16T00:00:00.000","4336","Police Communications Technician","2020-03-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-08-10T00:00:00.000",,"2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-10T00:00:00.000","2016-12-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 76","Termination","Department of Environmental Protection - DEP","Closed","2016-08-09T00:00:00.000","2016-10-20T00:00:00.000",,,,,"DEP"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-09T00:00:00.000","2017-03-31T00:00:00.000","5505","Marine Engineer (Uniformed-Fire Department","2019-09-09T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-08T00:00:00.000","2016-12-15T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-08T00:00:00.000","2016-12-12T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-08-08T00:00:00.000","2017-03-31T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-05T00:00:00.000","2017-04-06T00:00:00.000","2052","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-08-05T00:00:00.000","2016-10-12T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-08-05T00:00:00.000","2016-09-28T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-05T00:00:00.000","2016-12-05T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-08-05T00:00:00.000","2016-10-12T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-05T00:00:00.000","2016-12-01T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-08-04T00:00:00.000","2016-10-28T00:00:00.000","5029","Elevator Mechanic Helper",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-08-04T00:00:00.000","2016-09-27T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-04T00:00:00.000","2017-01-04T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-03T00:00:00.000","2017-01-24T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-08-02T00:00:00.000","2016-08-19T00:00:00.000","310","Police Officer","2016-06-27T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-02T00:00:00.000","2016-12-15T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-02T00:00:00.000","2017-01-04T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-08-02T00:00:00.000","2016-10-24T00:00:00.000","5029","Elevator Mechanic Helper",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-08-01T00:00:00.000","2017-01-03T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-08-01T00:00:00.000","2016-08-23T00:00:00.000","5026","Electrician's Helper",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-01T00:00:00.000","2016-12-05T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-01T00:00:00.000","2017-02-01T00:00:00.000","5013","Associate Project Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-08-01T00:00:00.000","2016-12-08T00:00:00.000","6006","Heating Plant Technician",,,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-08-01T00:00:00.000","2017-01-24T00:00:00.000","4303","Correction Officer","2019-09-23T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-01T00:00:00.000","2016-11-04T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-08-01T00:00:00.000","2017-01-24T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-01T00:00:00.000","2017-01-04T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-01T00:00:00.000","2016-12-21T00:00:00.000","5004","Emergency Medical Specialist - Paramedic","2019-04-08T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-08-01T00:00:00.000","2016-12-21T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-08-01T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-08-01T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-08-01T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Police Department - NYPD","Closed","2016-08-01T00:00:00.000","2016-08-24T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-29T00:00:00.000","2016-10-05T00:00:00.000","5003","Emergency Medical Specialist - (EMT)","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-07-28T00:00:00.000","2017-04-11T00:00:00.000","4318","Correction Officer","2019-11-04T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Open","2016-07-28T00:00:00.000",,"4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-28T00:00:00.000","2016-12-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-28T00:00:00.000","2016-12-21T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-07-28T00:00:00.000","2016-12-21T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Open","2016-05-26T00:00:00.000",,"6308","Corrections Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-07-27T00:00:00.000","2016-10-04T00:00:00.000","5044","Research Assistant",,,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-07-27T00:00:00.000","2017-04-11T00:00:00.000","4327","Correction Officer","2019-11-05T00:00:00.000",,"DOC"
"Waiting for DQ",,"Police Department - NYPD","Closed","2016-07-27T00:00:00.000","2016-08-23T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-27T00:00:00.000","2017-01-04T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Character","Department of Health and Mental Hygiene - DOHMH","Closed","2016-07-27T00:00:00.000","2016-08-15T00:00:00.000","8068","Principal Administrative Associate","2015-07-06T00:00:00.000","2016-07-06T00:00:00.000","DOHMH"
"Section 50","Psych","Department of Health and Mental Hygiene - DOHMH","Open","2016-07-27T00:00:00.000",,"3328","Special Officer","2019-10-14T00:00:00.000",,"DOHMH"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2016-07-26T00:00:00.000","2017-01-03T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-26T00:00:00.000","2016-11-04T00:00:00.000","5032","Gardner",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2016-07-26T00:00:00.000",,"5023","Electrician","2020-07-06T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-07-26T00:00:00.000","2016-12-08T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2016-07-25T00:00:00.000","2017-03-31T00:00:00.000","6003","EMS-Paramedic","2020-02-24T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-25T00:00:00.000","2016-12-05T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-25T00:00:00.000","2016-10-27T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-25T00:00:00.000","2016-11-04T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-07-25T00:00:00.000","2016-10-24T00:00:00.000","5044","Research Assistant",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-22T00:00:00.000","2017-01-24T00:00:00.000","6006","Heating Plant Technician",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-22T00:00:00.000","2016-12-06T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Open","2016-07-21T00:00:00.000",,"4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-07-21T00:00:00.000","2016-10-19T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Open","2016-07-21T00:00:00.000",,"3325","School Safety Agent (SSA)","2019-08-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-21T00:00:00.000","2016-12-01T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-21T00:00:00.000","2016-12-01T00:00:00.000","2000","FIREFIGHTER","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-21T00:00:00.000","2017-03-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-20T00:00:00.000","2016-12-05T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-20T00:00:00.000","2016-09-01T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-07-19T00:00:00.000","2016-10-11T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-19T00:00:00.000","2016-08-17T00:00:00.000","3322","School Safety Agent (SSA)","2018-05-28T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2017-02-03T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2016-11-17T00:00:00.000","3309","Police Officer","2019-09-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-07-18T00:00:00.000",,"2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2016-11-22T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-07-18T00:00:00.000","2016-07-19T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2016-07-18T00:00:00.000","2016-11-10T00:00:00.000","8094","Conductor","2015-02-16T00:00:00.000","2017-02-16T00:00:00.000","DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2016-07-18T00:00:00.000","2016-10-12T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2016-08-17T00:00:00.000","4331","Traffic Enforcement Agent","2018-10-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-18T00:00:00.000","2017-01-03T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-18T00:00:00.000","2017-03-03T00:00:00.000","6001","Paralegal Aide","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-18T00:00:00.000","2016-12-21T00:00:00.000","4004","Emerg.Med.Spec.-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2016-08-29T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2016-11-10T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2016-07-21T00:00:00.000","1313","Police Officer","2016-07-06T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-18T00:00:00.000","2016-07-21T00:00:00.000","1313","Police Officer","2016-07-06T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-07-15T00:00:00.000","2016-07-19T00:00:00.000","6024","Plasterer",,,"DCAS"
