"tree_id","block_id","created_at","tree_dbh","stump_diam","curb_loc","status","health","spc_latin","spc_common","steward","guards","sidewalk","user_type","problems","root_stone","root_grate","root_other","trunk_wire","trnk_light","trnk_other","brch_light","brch_shoe","brch_other","address","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","council_district","census_tract","bin","bbl"
"197287","502488","2015-09-02T00:00:00.000","7","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","TreesCount Staff","Stones,RootOther","Yes","No","Yes","No","No","No","No","No","No","450 EAST 169 STREET","10456","Bronx","203","2","Bronx","16","79","32","BX01","Claremont-Bathgate","2014500","New York","40.83327795","-73.90690109","1010012.931","242876.6091","16","145","2091182","2023900024"
"193911","508895","2015-09-01T00:00:00.000","4","0","OnCurb","Alive","Good","Quercus alba","white oak","None","None","Damage","Volunteer","BranchLights","No","No","No","No","No","No","Yes","No","No","1528 ROSEDALE AVENUE","10460","Bronx","209","2","Bronx","18","87","33","BX08","West Farms-Bronx River","2021800","New York","40.83884369","-73.87001251","1020217.96","244917.4105","18","218","2028526","2039170013"
"193913","508895","2015-09-01T00:00:00.000","4","0","OnCurb","Alive","Good","Quercus alba","white oak","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","1740 EAST TREMONT AVENUE","10460","Bronx","209","2","Bronx","18","87","33","BX08","West Farms-Bronx River","2021800","New York","40.83912378","-73.87002412","1020214.598","245019.4549",,,,
"200364","104837","2015-09-03T00:00:00.000","7","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","Helpful","NoDamage","Volunteer","MetalGrates","No","Yes","No","No","No","No","No","No","No","107 WEST 45 STREET","10036","New York","105","1","Manhattan","4","75","27","MN17","Midtown-Midtown South","1011900","New York","40.75685573","-73.98308165","988937.1337","215020.1035","4","119","1076173","1009980029"
"204159","106904","2015-09-05T00:00:00.000","8","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","253 WEST 103 STREET","10025","New York","107","1","Manhattan","6","69","31","MN12","Upper West Side","1019100","New York","40.7995744","-73.96953689","992684.221","230584.969","6","191","1056560","1018750001"
"191221","232090","2015-08-31T00:00:00.000","16","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","Stones,WiresRope","Yes","No","No","Yes","No","No","No","No","No","2245 BEDFORD AVENUE","11226","Brooklyn","317","3","Brooklyn","40","42","21","BK95","Erasmus","3079400","New York","40.64923077","-73.95568857","996546.065","175811.7662","40","794","3117297","3051070008"
"189468","219493","2015-08-30T00:00:00.000","4","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","Harmful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","142 WAVERLY AVENUE","11205","Brooklyn","302","3","Brooklyn","35","50","25","BK69","Clinton Hill","3019100","New York","40.69361445","-73.96798361","993128.3815","191980.5177","35","191","3329799","3018880093"
"189619","219531","2015-08-30T00:00:00.000","4","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","133 HALL STREET","11205","Brooklyn","302","3","Brooklyn","35","50","25","BK69","Clinton Hill","3019100","New York","40.69375722","-73.96591657","993701.5661","192032.7466","35","191","3054463","3018910001"
"184318","505563","2015-08-29T00:00:00.000","4","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","Helpful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","4612 3 AVENUE","10458","Bronx","206","2","Bronx","15","78","33","BX06","Belmont","2038700","New York","40.85640447","-73.89090157","1014429.924","251307.5762","15","387","2011699","2030550045"
"201483","338001","2015-09-04T00:00:00.000","9","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","NYC Parks Staff","None","No","No","No","No","No","No","No","No","No","251 BEACH 131 STREET","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4092800","New York","40.57672003","-73.85048877","1025783.238","149426.5447","32","928","4305831","4162650016"
"189400","223528","2015-08-30T00:00:00.000","11","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","20 8 AVENUE","11217","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3015900","New York","40.67506176","-73.97196016","992027.8181","185220.856","39","159","3024459","3010590045"
"201934","338316","2015-09-04T00:00:00.000","2","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","105-000 SHORE FRONT PARKWAY","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4093800","New York","40.58138308","-73.82478884","1032919.102","151138.641","32","938","4445259","4161750001"
"176849","105341","2015-08-26T00:00:00.000","7","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","333 2 AVENUE","10003","New York","106","1","Manhattan","2","74","28","MN21","Gramercy","1006400","New York","40.73563404","-73.98266889","989053.0153","207288.3844","2","64","1019603","1009000027"
"190387","107488","2015-08-30T00:00:00.000","13","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","3or4","Harmful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","233 EAST 72 STREET","10021","New York","108","1","Manhattan","4","76","28","MN31","Lenox Hill-Roosevelt Island","1012600","New York","40.76925783","-73.95922788","995543.5824","219540.7739","4","126","1043969","1014270015"
"208520","103974","2015-09-07T00:00:00.000","8","0","OnCurb","Alive","Good","Tilia americana","American linden","None","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","458 WEST 51 STREET","10019","New York","104","1","Manhattan","3","75","27","MN15","Clinton","1013300","New York","40.76497172","-73.99067638","986832.7402","217976.7085","3","133","1026708","1010600158"
"179891","216215","2015-08-27T00:00:00.000","5","0","OnCurb","Alive","Good","Tilia americana","American linden","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","194 CALYER STREET","11222","Brooklyn","301","3","Brooklyn","33","50","26","BK76","Greenpoint","3057300","New York","40.72846888","-73.95207231","997533.7549","204681.0526","33","573","3322652","3025980011"
"180096","348594","2015-08-27T00:00:00.000","25","0","OnCurb","Alive","Fair","Quercus palustris","pin oak","1or2","None","NoDamage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","110-050 71 ROAD","11375","Forest Hills","406","4","Queens","29","28","16","QN17","Forest Hills","4075702","New York","40.72217808","-73.8392081","1028819.653","202426.3905","29","75702","4052574","4022350025"
"208990","301773","2015-09-08T00:00:00.000","2","0","OnCurb","Alive","Good","Quercus palustris","pin oak","1or2","Helpful","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","24-064 29 STREET","11102","Astoria","401","4","Queens","22","36","12","QN72","Steinway","4012500","New York","40.77164614","-73.91826096","1006890.309","220418.8479","22","125","4445848","4008410061"
"199316","341760","2015-09-03T00:00:00.000","9","0","OnCurb","Alive","Good","Quercus palustris","pin oak","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","89-008 31 AVENUE","11369","East Elmhurst","403","4","Queens","25","34","13","QN28","Jackson Heights","4033900","New York","40.75988228","-73.87914913","1017729.519","216145.4162","25","339","4033991","4014010004"
"201670","515559","2015-09-04T00:00:00.000","25","0","OnCurb","Alive","Good","Quercus palustris","pin oak","None","None","Damage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","813 CRANFORD AVENUE","10470","Bronx","212","2","Bronx","11","83","36","BX62","Woodlawn-Wakefield","2044200","New York","40.90326351","-73.84751149","1026403.202","268398.0906","11","442","2071988","2051180015"
"208365","106403","2015-09-07T00:00:00.000","21","0","OffsetFromCurb","Alive","Good","Quercus palustris","pin oak","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","100 WEST 79 STREET","10024","New York","107","1","Manhattan","6","67","29","MN12","Upper West Side","1016500","New York","40.781923","-73.97532346","991083.9223","224153.4527","6","165","1030258","1011500034"
"198512","108318","2015-09-02T00:00:00.000","21","0","OnCurb","Alive","Good","Quercus palustris","pin oak","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","419 CATHEDRAL PARKWAY","10025","New York","109","1","Manhattan","7","69","30","MN09","Morningside Heights","1019701","New York","40.80239611","-73.96230577","994685.8341","231613.797","7","19701","1089328","1018650001"
"194654","413528","2015-09-01T00:00:00.000","4","0","OnCurb","Alive","Good","Quercus palustris","pin oak","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","630 ARTHUR KILL ROAD","10308","Staten Island","503","5","Staten Island","51","62","24","SI54","Great Kills","5014607","New York","40.56047015","-74.16271888","939036.7722","143512.8639","51","14607","5073072","5054940088"
"180478","309633","2015-08-27T00:00:00.000","6","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","86-030 104 STREET","11418","Richmond Hill","409","4","Queens","32","28","10","QN54","Richmond Hill","4002600","New York","40.69613647","-73.84348029","1027652.406","192936.5174","32","26","4191623","4091860025"
"197862","105693","2015-09-02T00:00:00.000","14","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","1or2","Helpful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","134 EAST 40 STREET","10016","New York","106","1","Manhattan","4","73","27","MN20","Murray Hill-Kips Bay","1008000","New York","40.74990774","-73.97654061","990749.9686","212489.1443","4","80","1082117","1008950067"
"204221","217797","2015-09-05T00:00:00.000","10","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","280 POWERS STREET","11211","Brooklyn","301","3","Brooklyn","34","53","18","BK90","East Williamsburg","3048100","New York","40.71290601","-73.93971598","1000962.367","199013.1378","34","481","3327848","3029220022"
"156003","230724","2015-08-18T00:00:00.000","4","0","OnCurb","Alive","Fair","Styphnolobium japonicum","Sophora","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2101 DORCHESTER ROAD","11226","Brooklyn","314","3","Brooklyn","40","42","21","BK42","Flatbush","3051602","New York","40.64210174","-73.95815085","995864.043","173214.1303","40","51602","3118849","3051640037"
"156128","339798","2015-08-18T00:00:00.000","6","0","OnCurb","Alive","Fair","Styphnolobium japonicum","Sophora","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","352 BEACH 68 STREET","11692","Arverne","414","4","Queens","31","31","10","QN12","Hammels-Arverne-Edgemere","4095400","New York","40.59241447","-73.79713028","1040592.611","155174.2222","31","954","4302018","4159150047"
"166242","401419","2015-08-22T00:00:00.000","2","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","224 BIDWELL AVENUE","10314","Staten Island","501","5","Staten Island","50","63","24","SI07","Westerleigh","5019700","New York","40.61825744","-74.1369948","946217.4084","164553.979","50","197","5012083","5004420029"
"159750","509215","2015-08-19T00:00:00.000","13","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","318 PENNYFIELD AVENUE","10465","Bronx","210","2","Bronx","13","82","34","BX52","Schuylerville-Throgs Neck-Edgewater Park","2011800","New York","40.8155017","-73.80829414","1037314.224","236444.4491","13","118","2079022","2055210180"
"167402","406305","2015-08-22T00:00:00.000","18","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","95 GREELEY AVENUE","10306","Staten Island","502","5","Staten Island","50","62","24","SI45","New Dorp-Midland Beach","5012200","New York","40.57879235","-74.11074526","953486.6426","150165.5455","50","122","5051831","5035950041"
"178491","321695","2015-08-26T00:00:00.000","11","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","BranchLights","No","No","No","No","No","No","Yes","No","No","51-014 248 STREET","11362","Little Neck","411","4","Queens","19","26","11","QN45","Douglas Manor-Douglaston-Little Neck","4150701","New York","40.76161142","-73.73587477","1057419.069","216862.6159","19","150701","4170587","4082100023"
"201930","338316","2015-09-04T00:00:00.000","2","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","104-000 SHORE FRONT PARKWAY","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4093800","New York","40.58154317","-73.82422549","1033075.47","151197.2761","32","938","4445259","4161750001"
"201932","338316","2015-09-04T00:00:00.000","2","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","104-000 SHORE FRONT PARKWAY","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4093800","New York","40.58145546","-73.82453415","1032989.795","151165.1498","32","938","4445259","4161750001"
"208818","107238","2015-09-08T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","Harmful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","333 EAST 66 STREET","10065","New York","108","1","Manhattan","5","76","28","MN31","Lenox Hill-Roosevelt Island","1011800","New York","40.76427225","-73.95933547","995514.6248","217724.3471","5","118","1044740","1014410017"
"196005","104414","2015-09-01T00:00:00.000","6","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","90 MADISON AVENUE","10016","New York","105","1","Manhattan","4","75","28","MN17","Midtown-Midtown South","1007400","New York","40.74452808","-73.9854111","988292.5208","210528.6275","4","74","1080776","1008580017"
