"biblioid","borough","author","date","title","report_abstract"
"728","R","Historic Sites Research","1982","Archaeological Field Survey Of The Foreign Trade Zone Project At Howland Hook, Staten Island, New York.  For: The Port Authority Of New York And New Jersey.   [Multiple authors]","Report on archaeological investigation of Howland Hook.  Previous research indicated that Howland Hook was reported to be the site of Bowmans's Brook, a prehistoric village.  A large part of the area was destroyed by 20th century development.  Archaeological testing done to uncover additional evidence did not produce any prehistoric archaeological resources."
"729","R","Historic Sites Research","1985","Field Survey Addendum To Archaeological Assessment of the Poillion-Seguine-Britton-House.   [Multiple authors]","Report on archaeological investigation of a property northeast of the Great Kills Road and Mansion Avenue intersection, in the vicinity of the Poillon-Seguine-Britton House, 361 Great Kills Road.  Excavation was to determine whether a late 17th to early 18th century yard surface associated with the historic house existed on the property.  Numerous artifacts dating mostly to the 19th century were recovered, but nothing was found to suggest a yard surface of the appropriate time period."
"730","R","Historic Sites Research","1987","Cultural Resource Reconnaissance, 5-30 Grille Court, Staten Island (Block 7120, Lots 160, 165, 170, 175, 180, 185, Borough of Richmond. New York, New York.  CEQR 87-233R   [Multiple authors]","Report on proposed development of a property on the south side of Arthur Kill Road, southwest of Chemical Lane in northwest Staten Island.  The existence of prehistoric sites in the vicinity would suggest that additional prehistoric sites may be encountered in the project area.  However, mid-20th century grading and paving of the property likely destroyed any archaeological resources.  No archaeological testing is recommended."
"731","R","Historic Sites Research","1989","Archaeological Testing Of Property at 7273 Amboy Road (Lot 1, Block 8042) Tottenville, Staten Island, New York, July 5, 1988.  For: 7273 Amboy Road, Inc. and New York City Landmarks Preservation Commission.  CEQR 89-001R   [Multiple authors]","Report on archaeological investigation of 7273 Amboy Road at the intersection of Amboy Road and Barnard Avenue in Tottenville.  Previous research suggested that remains of a mid-19th century house occupied by a single family into the early 20th century might exist on the property.  Excavation of undisturbed areas of the yard produced some late 19th century artifacts, but nothing significant was found.  Further testing is deemed too expensive for the anticipated meager results."
"732","R","Historic Sites Research","1989","Documentary Research Study For Cultural Resources For Property at 7273 Amboy Road (Lot 1, Block 8042) Tottenville, Staten Island, New York.  CEQR 89-001R   [Multiple authors]","Report on proposed development of 7273 Amboy Road at the intersection of Amboy Road and Barnard Avenue in Tottenville.  A house was built on the property in the mid-19th century.  Because it was occupied by a single family until the early 20th century, it may offer insight into middle class life on southwest Staten Island during the second half of the 19th century."
"733","R","Historical Perspectives, Inc.","1987","Phase IA Archaeological Assessment Report for the Regatta Cove Condominiums, Staten Island, New York.  For: Allee King Rosen and Fleming, Inc.  CEQR 87-197R   [Multiple authors]","Report on a proposed 27 acre development along the southwestern shore of Great Kills Harbor.  Use of the area by prehistoric peoples is likely, though any remaining evidence of this use would be buried under landfill.  A series of deep soil borings is therefore recommended to figure out if any prehistoric resources might exist below the ground level.  If the borings produce archaeological resources, further archaeological testing of the project area is recommended."
"734","R","Historical Perspectives, Inc.","1991","The New York City Long Range Sludge Management Plan, Generic Environmental Impact Statement III, Newark Bay, Staten Island, Phase IA Archaeological Assessment.  For: Allee King Rosen & Fleming, Inc.  (CEQR-Generic)   [Multiple authors]","Report on proposed development between Richmond Terrace and the Kill Van Kull in the Port Ivory section.  One reported prehistoric site, Bowman's Brook North, may exist within the project area along with as yet undiscovered others.  Houses were constructed on the property beginning in the mid-19th century.  Archaeological testing for prehistoric archaeological resources and excavation of the 19th and 20th century sites on the property is recommended."
"735","R","Historical Perspectives, Inc.","1991","The New York City Long Range Sludge Management Plan, Generic Environmental Impact Statement III, Procter And Gamble, Staten Island, Phase IA Archaeological Assessment.  For: Allee King Rosen & Fleming, Inc.  (CEQR-Generic)   [Multiple authors]","Report on proposed development on Howland Hook south of Richmond Terrace.  Homes were built on the property by the mid-19th century.  Proctor and Gamble established a factory on the property in the first decade of the 20th century and demolished all the existing homes by the 1960s.  Areas of the property not disturbed by industrial use may preserve prehistoric, Revolutionary War era, and 19th century artifacts.  Testing of these areas is recommended."
"736","R","Historical Perspectives, Inc.","1996","Charleston Retail Center, Veterans Road West Staten Island, Phase IA Archaeological Assessment.   [aka Fairview Park, Bricktown Centre at Charleston, CEQR-R 96DME001R; 0 Charleston Retail] For Wall and Associates.","Report on proposed development on Veterans Road West in the Charleston neighborhood.  Several Native American sites in the vicinity suggest the possibility of encountering others in the project area.  In the mid-19th century, the owner of B. Kreischer & Sons brickworks, the first fire-brick factory in America, built his mansion on the property and the town of Kreischerville developed nearby.  The house burned down in 1931.  Archaeological testing for both potential prehistoric and historic period resources (particularly the Kreischer estate) is recommended."
"737","R","Historical Perspectives, Inc.","1997","Phase IA Cultural Resources Sensitivity Evaluation.  Blue Heron, Arbutus Creek, and Lemon Creek / Sandy Brook Watersheds.  Staten Island, NY.  97DEP026R","Report on proposed development in the Blue Heron/Arbutus Creek and Lemon Creek/Sandy Brook Watersheds in South Richmond.  Several Native American sites have been recorded in the project area.  While only one may be affected by development work, it suggests that more may be found.  No known historic sites within the project area will be affected.  Archaeological testing for prehistoric resources is recommended in designated areas of the Watersheds."
"738","R","Historical Perspectives, Inc.","1997","Phase IA Cultural Resources Sensitivity Evaluation.  Richmond Creek Drainage Area Storm Water / Sanitary Drainage Plan. Staten Island, NY.  94DEP219R","Report on proposed development in the Richmond Creek Drainage Area in South Richmond.  The existence of several prehistoric sites in the vicinity suggests the possibility of encountering prehistoric archaeological resources in the project area.  Many designated and potential historic period sites exist within the project area but will not be adversely affected by the project, with the exception of one area of potential historic significance along the banks of the mill pond.  Archaeological investigation into the areas of potential prehistoric and historic resources is recommended."
"739","R","Historical Perspectives, Inc.","1998","Phase IA Archaeological Assessment Stapleton Branch Library Expansion.  Staten Island, NY.  99NYPL001R [65 Broad St.]","Report on proposed development at 132 Canal Street in Stapleton.  Recorded prehistoric sites and a prehistoric trail in the vicinity suggest the possibility of encountering Native American cultural resources in the project area.  In the mid-19th century, houses, a store, and a school were constructed in the project area and also may have left traces of their use.  Those parts of the project area that have not been disturbed by late 19th and 20th century construction are recommended for archaeological testing."
"740","R","Historical Perspectives, Inc.","1999","Phase Ia Cultural Resources Sensitivity Evaluation, Wolfe's Pond and Sweet Brook Watersheds, Storm Water and Sanitary Drainage Plan, South Richmond, Staten Island, New York. 99DEP006R","Report on proposed development in the nearly 2,500 acre Wolfe's Pond and Sweet Brook Watersheds in South Richmond.  Several prehistoric sites in and around the project area suggest that additional prehistoric sites may be encountered within the project area.  Several known historic period sites exist in and around the watershed, but none of them will be affected by the proposed work.  Testing is recommended for areas where prehistoric archaeological resources are considered likely to be found, as well as at a site where an early 20th century house foundation was discovered."
"741","R","Historical Perspectives, Inc.","2000","Stage 1B Archaeological Test Excavations within BMP-2 and BMP-3, Blue Heron Watershed, South Richmond, Staten Island, New York. 97DEP026R","Report on archaeological investigation of two areas within the Blue Heron Watershed drainage area in South Richmond.  Previous research suggested the possibility of encountering prehistoric archaeological resources within the areas.  Excavation produced no significant artifacts from the prehistoric or historic periods.  No further excavation is recommended."
"742","R","Historical Perspectives, Inc.","2000","Phase Ia Cultural Resources Investigation for the Staten Island Criminal Court and Family Court Complex, Staten Island, New York [Block 6 Lot 21] DASNY SEQRA-R","Report on proposed development at the southeast corner of the Hyatt Street and St. Marks Place intersection in the St. George section.  The property once held a cemetery and buildings of the Marine (Quarantine) Hospital built in 1799.  After the Hospital was burned by a mob in 1858, the site was developed as a residential property and was then leveled into a parking lot in 1957.  The possibility that the property contains building foundations and burials, as well as potential Native American archaeological resources, warrants an intensive documentary study of the property."
"743","R","Historical Perspectives, Inc.","2000","NYC Fire Department EMS Station / Firehouse Site.  Phase Ia Cultural Resources Investigation.  Rossville, SI","Report on proposed development at the intersection of Rossville Avenue and Veterans Road East in the Rossville section.  The presence of numerous prehistoric sites in the vicinity would suggest the possibility of encountering Native American archaeological resources in the project area.  However, modern disturbance of the site has likely destroyed any traces of prehistoric use or occupation.  No archaeological testing of the area is recommended."
"744","R","Historical Perspectives, Inc.","2001","Topic-Intensive Research: Supplementary Historical Resources Investigation and Core Sample Analysis of the Staten Island Criminal Court and Family Court Complex, Staten Island, New York [Block 6 Lot 21] DASNY SEQRA-R","Report on documentary study of the southeast corner of the Hyatt Street and St. Marks Place intersection in the St. George section.  The property once held a cemetery and buildings of the Marine (Quarantine) Hospital built in 1799.  After the Hospital was burned by a mob in 1858, the site was developed as a residential property which was demolished in 1957.  Archaeological testing for features (outhouses, wells) associated with the Hospital and residential complex is recommended and avoidance of the cemetery site; if avoidance is not possible, a plan for proper recovery must be put in place."
"745","R","Historical Perspectives, Inc.","2002","Phase IA Archeological Sensitivity Evaluation.  South Richmond Drainage Plans: Clay Pit Ponds/Port Mobil Watershed Staten Island, NY.  01DEP004R","Report on proposed development within the Clay Pit Ponds/Port Mobil Watershed in South Richmond.  Several known Native American sites have been recorded within and around the watershed.  Two areas in the watershed may produce additional prehistoric sites; archaeological monitoring of these areas during construction is recommended.  For historical sites in the watershed, including the cemetery of the Landmarked A.M.E. Zion Church, Kreischer & Sons brick manufactory, and the yards of Sandy Ground homesteads, archaeological testing and/or archaeological monitoring during construction is recommended."
"746","R","Historical Perspectives, Inc.","2002","Phase IA Archeological Sensitivity Evaluation.  South Richmond Drainage Plans: Mill Creek Watershed Staten Island, NY.  01DEP004R","Report on proposed development within the Mill Creek Watershed in South Richmond.  There are several known Native American sites within and around the watershed, but the proposed work will not affect them.  No known historic sites will be affected by the work either.   Two areas within the watershed, however, may produce new prehistoric sites and testing in these areas is recommended."
"747","R","Historical Perspectives, Inc.","2003","Phase IB Archaeological Field Testing of BMP-1, CHP-1, Conference House Park, Staten Island, NY.  01DEP004R","Report on archaeological investigation on the south side of Clermont Avenue in the Conference House Park watershed in Tottenville.  Excavation produced numerous prehistoric artifacts, but many were mixed with historic or modern materials.  Ward's Point National Historic Landmark, a Native American burial ground in the park, abuts a portion of the project area that produced prehistoric artifacts.  Moving the project area away from this area was recommended."
"748","R","Hunter Research, Inc.","1995","A Phase Ia Archaeological Survey for the Arthur Kill Factory Outlet Center, SI, NY.  95dcp058r.   (Brooke Blades, Michael Tompkins) [0 SI Factory Outlet]","Report on proposed development of 40 acres adjacent to the Arthur Kill between Androvette and Allentown Roads.  Numerous prehistoric sites recorded in the vicinity suggest that more may be found within the project area.  Farmsteads were built on the property by at least the mid-18th century and continuing through the 20th century.  B. Kreischer & Sons, America's first brick manufactory, operated in the project area from the mid-19th to the early 20th century.  The likelihood that some evidence of this prehistoric and/or historic occupation has been preserved is high; archaeological testing is therefore recommended."
"749","R","Hunter Research, Inc.","1996","A Phase Ib Archaeological Survey for the Arthur Kill Factory Outlet Center, SI, NY.  95dcp058r","Report on archaeological investigation of 22 acres of land adjacent to the Arthur Kill between Androvette and Allentown Roads.  Previous research suggested that evidence from both prehistoric and historic period sites was likely contained within the project area.  Archaeological testing produced numerous prehistoric resources, including Archaic stone tools and pottery, and numerous 18th to 20th century historic resources from many farmsteads and the B. Kreischer factory, America's first brick manufactory.  Further archaeological investigation of all encountered resources and additional documentary study of the historic resources is recommended."
"750","R","Hunter Research, Inc.","2001","A Phase Ia Cultural Resource Survey, Arthur Kill Power Plant Lateral, SI, NY. USACE 106R","Report on proposed development of an almost 2.4 mile corridor along the northwest coast of Staten Island.  Two prehistoric sites have been recorded within the project area - the Chelsea Burying Ground and the Long Neck South site - and others may exist.  Numerous historic period resources may also be preserved within the project area, including the Merrill Mill Site, a 19th century public school site, and three 18th to 19th century house sites.  Narrowing the corridor could avoid impacting some of these resources; where avoidance is not feasible, archaeological testing is recommended."
"751","R","Hunter Research, Inc.","2003","A Phase Ib Archeological Survey, Arthur Kill Power Plant Lateral, SI, NY. USACE 106R","Report on archaeological investigation of a roughly 2.2 mile corridor along the northwest coast of Staten Island.  Previous research suggested that previously recorded prehistoric and historic period sites lying within or near the project area could be affected by the development.  Excavation to test for evidence of these sites produced no significant archaeological resources from either the prehistoric or historic periods.  No further excavation is recommended."
"752","R","John Milner Associates, Inc.","1996","A Geomorphological and Archaeological Analysis of the Arthur Kill-Howland Hook Marine Terminal Channel Richmond County, New York and Union County, New Jersey.  For: The Greeley-Polhemus Group and The U.S. Army Corps of Engineers, New York District.  Contr","Report on proposed development in the Arthur Kill-Howland Hook Marine Terminal Channel.  The project area extends for three miles from east of Shooters Island along the Arthur Kill to Linden, NJ.  Extensive dredging of the channel has likely destroyed most potential archaeological resources in the waterway.  However, a small area northeast of Shooters Island still contains the original environmentally significant soils.  It is recommended that this area be avoided by any development activity."
"753","R","John Milner Associates, Inc.","2001","Phase Ia Archeological Sensitivity Assessment, Bloomingdale Park, Staten Island, Richmond County, New York","Report on proposed development of 38 acres of Bloomingdale Park northeast of the intersection of Maguire Road and Drumgoole Road.  Several recorded prehistoric sites exist in the near vicinity of the project area, including the Sandy Brook site, the Wort Farm site, and the Rossville sites.  The project area consists of an environment known to be suitable for prehistoric occupation.  These factors together warrant a recommendation for archaeological testing before development occurs."
"754","R","John Milner Associates, Inc.","2001","Phase Ib/II Archeological Investigations of the Bricktown Centre at Charleston Staten Island, CEQR-R 96DME001R. [0 Charleston Retail]","Report on archaeological investigation of 120 acres on the west side of West Veterans Road south of Englewood Avenue in Charleston.  Within the parcel, four sites were identified as potentially significant, including the historic Kreischer Estate of the Kreischer family brick manufacturers and 3 prehistoric sites.  Of these, only one prehistoric site would be affected by the development activity.  Avoidance of this site is recommended or further archaeological investigation would be necessary."
"755","R","Key Perspectives","1985","Tottenville Staten Island Blocks 7923, 7924, 7936.  Report Of Test Excavation.  For: The City of New York, Department of Real Property.    (Frederick Winter)","Report on archaeological investigation southwest of the intersection of Hylan Boulevard and Connecticut Street in Tottenville.  The area is northeast of Conference House Park where both significant prehistoric and historic sites are located.  Excavation in the project area produced no significant prehistoric or historic resources, however, and no further testing is recommended."
"756","R","Key Perspectives","1987","Report of Test Excavations, Block 7906, Lots:  1,3,4,5,6,8,15,17,21,31,32,34,36,37,38,39,41,42,44,47,48,49,52,60,61,63,64,66,72,73,75,76,79,80,83,85,91,92,100,115,117,121,125,127,133,135","Report on archaeological investigation southwest of the intersection of Clermont Avenue and Main Street in Tottenville.  The area is northeast of Conference House Park where significant prehistoric and historic sites are located.  Excavation of the project area produced no significant prehistoric or historic resources, however, and no further testing is recommended."
"757","R","Key Perspectives","1988","Documentary Study And Field Survey, Totten's Landing Project, Tottenville, Staten Island.  NYSDEC Application Number 20-85-0948.  Totten's Landing Corporation.  CEQR 85-103R   (Karen S. Rubinson)","Report on proposed development of a property along Ellis Street in Tottenville.  A waterfront property, the area was developed for the ship, rail, lumber, and coal industries in the mid-19th century.  Little of significance remains from this industrial development, or from the three hotels built on the property in the late 19th century due to extensive filling of the site.  No further investigation is recommended."
"758","R","Key Perspectives","1988","Phase IA Documentary Study Of Archaeological Potential Harbor Road Site, 349 Harbor Road, Staten Island.  For: Lauria Associates.  CEQR 88-121R    (Karen S. Rubinson)","Report on proposed development of property northeast of the intersection of Forest Avenue and Samuel Place near the Arlington section.  No structures were built on the property in the historic period.  It is possible, though unlikely, that Native Americans made use of the land during the prehistoric period and that any prehistoric resources would be undisturbed.  Having an archaeologist present to monitor soil boring and/or construction on the property is therefore recommended."
"759","R","Key Perspectives","1990","Documentary Study, Block 2140, Lot 19, known as 3450 Victory Boulevard, Staten Island, New York.  CEQR 90-033R   [Multiple authors]","Report on proposed development at 3450 Victory Boulevard.  In the third quarter of the 19th century a house was built on the property and occupied by the Decker family, a founding Staten Island family, until 1917.  The house remains on the property today.  It is possible that underground features, such as an outhouse or well, may exist on the property as well.  Excavation for these potential features is recommended."
"760","R","Key Perspectives","1991","Results of Test Excavations, Block 2140, Lot 19, 3450 Victory Boulevard, Staten Island.  CEQR 90-033R   (Frederick A. Winter)","Report summarizing results of test excavations at 3450 Victory Boulevard, Staten Island. Four test pits excavated and no remains of significance found. The site does not require additional archaeological investigation."
"761","R","Louis Berger & Associates, Inc.","1985","Draft Supplemental Environmental Impact Statement, Surface Action Group Homeporting.  Stapleton-Fort Wadsworth Complex, Staten Island, New York.  Department of the Navy, Army Corps of Engineers, New York District.  Volume III","Portion of an archaeological report that includes a description of archaeological work at Fort Wadsworth, specifically the site of the Fountain-Moquin House built sometime in the 18th century.  Artifacts which date to the late 18th and early 19th centuries, as well as prehistoric archaeological resources, were recovered from excavations around the house.  The site is potentially eligible for listing on the National Register of Historic Places.  Further excavation could provide more information about the history and prehistory of Staten Island."
"762","R","Louis Berger & Associates, Inc.","1987","Phase IA Cultural Resource Investigation, Chateau Du Bois Development, Staten Island, New York.  For: Richmond Valley Estates, Inc.  (9/87 & 10/87)  CEQR 87-114R","Report on proposed development northwest of the intersection of Richmond Valley Road and Page Avenue in the Richmond Valley section.  Several prehistoric sites exist in the vicinity, suggesting that additional sites may be encountered in the project area.  At least one home was built on the property in the 19th century, if not earlier, and evidence of this occupation may exist in the project area.  Archaeological testing for prehistoric and historic period archaeological resources is recommended."
"763","R","Louis Berger & Associates, Inc.","1988","A Phase IA Cultural Resource Assessment Of The Proposed Correctional Facility In Rossville, Staten Island, New York.  For: New York City Department Of Correction, New York, New York.  (June 1988, August 1988 & September 1988)  CEQR 88-071R","Report on proposed development of 105 acres along the Arthur Kill in the Rossville section.  Numerous prehistoric sites exist in the vicinity, including Smoking Point, suggesting that prehistoric archaeological resources may be found in the project area.  After performing initial tests to assess this possibility, further excavation may be necessary.  Sources document historic occupation of the property, but further documentary research must be undertaken to determine the extent of occupation.  Further research and the development of an excavation plan is recommended."
"764","R","Louis Berger & Associates, Inc.","1989","A Secondary Level Study of the Proposed Correctional Facility In Rossville, Staten Island, New York.  For: New York City Department of Correction, New York, New York.  CEQR 88-071R","Report for proposed development of 33 acres along the Arthur Kill in the Rossville section.  The property has been developed with gas storage tanks that may have wiped out any prehistoric archaeological resources.  However, evidence of very early prehistoric occupation is buried quite deep in the ground.  Digging trenches in the project area to assess whether or not prehistoric resources still exist below the ground level is recommended."
"765","R","Louis Berger & Associates, Inc.","1989","Stage 1A Cultural Resource Investigation Gateway Cathedral Staten Island, New York. CEQR No. 89-318R. For: John W. Whitehead AIA & Associates.","Report on proposed development northeast of the intersection of Madsen Ave and Richmond Valley Road in the Richmond Valley section.  The several prehistoric sites known from the vicinity and the environment of the area suggest that additional sites may be encountered in the project area.  In the mid- and late-19th century, homes and a race track were constructed on the property.  Archaeological excavation to assess whether evidence of any prehistoric or historic archaeological resources still exist is recommended."
"766","R","Louis Berger & Associates, Inc.","1990","Stage 1A Cultural Resource Investigation Gateway Cathedral, Staten Island, New York.  For: John W. Whitehead AIA & Associates.  March. CEQR 89-318R","Report on archaeological investigation northeast of the intersection of Madsen Ave and Richmond Valley Road in the Richmond Valley section.  Previous research suggested that historic and prehistoric archaeological resources might be encountered within the project area.  Excavation produced no prehistoric resources and limited historic resources.  The historic period artifacts recovered are not considered archaeologically significant and no further excavation is recommended."
"767","R","Louis Berger & Associates, Inc.","1990","Technical Proposal For A Stage 1B Survey Gateway Cathedral, Staten Island, New York.   For: John Whitehead AIA & Associates.  CEQR 89-318R","Report on a proposal for archaeological investigation northeast of the intersection of Madsen Ave and Richmond Valley Road in the Richmond Valley section.  Previous research suggests that historic and prehistoric archaeological resources may be encountered within the project area.  An outline for a program of archaeological testing to assess the presence of these resources is presented."
"768","R","Louis Berger & Associates, Inc.","1997","Phase IB Archaeological Investigation, Richmond Creek Sewer Project, Staten Island, New York.  For: Cruz Construction, Corp. CEQR 94DEP219R","Report on archaeological investigation of three areas along Richmond Creek north of Richmond Hill Road in the Richmondtown section.  Previous research suggested the possibility of encountering prehistoric archaeological resources within the project area.  Excavation uncovered no prehistoric sites and no further investigation is recommended.  The project did correct the location of the Richmond Site by confirming its location over one mile west of the project area near the former mill pond."
"769","R","Louis Berger & Associates, Inc.","1999","Phase IA Archaeological Survey, Sprague Ave. Houses. Staten Island, NY.  CEQR 99DOB001R.  (B 7826 L 1, etc.)","Report on proposed development on the west side of Sprague Avenue between Hylan Boulevard and Surf Avenue.  In the late 19th century a house was constructed within the project area and several bungalows were built in the mid-20th century.  Modern disturbance to the property likely destroyed at least some of the archaeological resources related to the 19th century home, but some evidence of the occupation may still exist.  A limited program of archaeological testing is recommended."
"770","M","Allee King Rosen & Fleming, Inc. & URS, Inc.","2007","Cultural Resources Management Plan (version 2) of the Construction Environmental Protection Program, Fulton Transit Center","Construction project to connect Fulton Street with other nearby subway stations, making this a transportation hub. This report catalogues historic and archaeological resources possibly located within the construction site, and presents an archaeological monitoring plan.   Should materials be found, an artifact processing plan is presented."
"771","R","Louis Berger & Associates, Inc.","2001","Phase I Archaeological Investigation Arbutus Avenue Sewer Project, Staten Island, NY","Report on archaeological investigation of four areas along Arbutus Creek in the Princes Bay section.  Several prehistoric sites are known from the vicinity, suggesting that additional prehistoric sites may be located within the project area.  Excavation, however, uncovered no archaeological sites and no further testing is recommended."
"773","R","Mueller, James W. & Dana C. Linck","1991","Archaeological Testing For Two Miller Field Road Improvements, Gateway National Recreation Area, Staten Island, New York, Gate Package 185.  For: United States Department of the Interior National Park Service, Denver Service Center, Eastern Applied Archeo","Report on archaeological investigation of Miller Field in the Gateway National Recreation Area.  Excavation was concerned with the recovery of artifacts from the Vanderbilt occupation of 1843-1919.  The Army destroyed all buildings on the property associated with the Vanderbilts between 1919-1939.  Though some areas of the former Vanderbilt property may contain historically significant resources, the new construction will take place in portions disturbed by the 20th century demolition which are not historically significant.  No further testing is recommended."
"774","R","U.S. National Park Service: North Atlantic Regional Office","1994","Cultural Resources Report for Fort Wadsworth, Staten Island, New York.  For: U.S. Department of the Interior. [Gateway]","Cultural Resource Report prepared in advance of U.S. Navy turning over Fort Wadsworth to the National Park Service. Fort Wadsworth is located on the northeast shore of Staten Island on the Narrow of New York Harbor. The site contains ""pockets of prehistoric cultural strata and materials,"" as well as some historical traces. Areas of high archaeological sensitivity (as outlined in section 4 of the report) should be avoided during construction. The archaeology of the Fort should be a ""component of future interpretive programs."""
"775","R","New York City Landmarks Preservation Commission","1985","The Archaeological Investigation of The Voorlezer House Site, Staten Island, New York.  Funded by The American Association for State & Local History.   [Sherene Baugher, Judith Baragli, Louise DeCesare]","Report on archaeological investigation in Richmondtownof the Voorlezer House (c. 1695), a New York City and National Landmark.  Whereas current historical interpretations focus solely on the home's early use as a schoolhouse, archaeological investigations expanded the site's history to include the French Huguenot, Irish, and Austrian Jewish inhabitants who occupied the house over its two and a half centuries of use.  The report details the history of the site's occupation and use, compares it to other New York historic homes, and addresses questions about the lifestyles of its successive owners."
"776","R","New York City Landmarks Preservation Commission","1985","An Archaeological Predictive Model Of Snug Harbor Cultural Center.  Funded by the New York City Department of Cultural Affairs.   [Sherene Baugher, Judith Baragli, Louise DeCesare & Robert W. Venables]","Report identifying areas of archaeological sensitivity at the Snug Harbor Site in Staten Island. Eleven areas found to be sensitive and testing is recommended prior to construction for the north section of the site near the matron’s cottage and the southernmost area of the proposed parking lot."
"777","R","New York City Landmarks Preservation Commission","1985","An Archaeological Report of the Field Testing at Snug Harbor Cultural Center, Staten Island.  Funded by the New York City Department of Cultural Affairs.   [Sherene Baugher, Louise DeCesare & Judith Baragli]","Report on archaeological investigation at the Snug Harbor Cultural Center on the north shore.  The buildings served as homes for aged and sick seaman from 1833-1976.  Archaeological excavation found nothing of significance except in one area of the property.  Avoidance or excavation of this one area is recommended for the development to proceed."
"778","R","New York City Landmarks Preservation Commission","1987","An Archaeological Excavation at the Matron's Cottage Snug Harbor Cultural Center, Staten Island.  Funded by the New York City Department of Cultural Affairs.   [Multiple authors]","Project at the Matron's cottage of the  Sailor's Snug Harbor Cultural Center in Staten Island. To the west of the cottage, researchers found a refuse pit filled from 1845-1900. When combined with the historical data and research, the 4,000 artifacts recovered from the pit create a detailed picture of life at Sailor's Snug Harbor throughout the 19th century and the ways in which the community mirrored and reinforced on land the hierarchy and class divisions on merchant ships at sea"
"779","R","New York City Landmarks Preservation Commission","1989","An Archaeological Planning Model of Richmondtown Restoration, Staten Island, New York.  Funded by the New York City Department of Cultural Affairs, New York City Department of General Services, and The National Endowment For The Arts, Design Arts Program.","Report on the archaeological potential of the Richmondtown Restoration located in the Richmondtown section of Staten Island. Nine archaeological commercial and residential sites dating to the 18th-19th century are identified and recommendations are made based on the level of sensitivity of each site."
"780","R","New York City Landmarks Preservation Commission","1990","An Archaeological Predictive Model Of The Shoreline Property of Snug Harbor Cultural Center, Staten Island, New York.  Funded by the New York City Department of Cultural Affairs and The New York City Department of Parks and Recreation.   [Sherene Baugher","Report analyzes the archaeological significance of the waterfront property at the Snug Harbor Site on Richmond Terrace between Kill Van Kull, Tyson Street, and Snug Harbor Road in Staten Island. The site was determined to not be archaeologically significant."
"781","R","New York City Landmarks Preservation Commission","1991","An Archaeological Investigation Of Blue Heron Park, Staten Island, New York.  For: New York City Department of Parks and Recreation.   [Sherene Baugher & Edward J. Lenik]","Project at  Blue Heron Park in Staten Island bounded by Poillon Avenue, Hylan Boulevard, Amboy Road, and Harold Avenue. The report details the archaeological testing conducted in advance of park improvement projects. The testing revealed mostly disturbed 20th century deposits that were not historically significant. The researchers did identify potentials areas of archaeological significance (prehistoric and historic) outside of the project area. Further archaeological testing in those areas is recommended before any future construction."
"782","R","New York City Landmarks Preservation Commission","1991","An Archaeological Investigation: The Conference House Park Site, Staten Island, New York.  For: The Conference House Association.   [Sherene Baugher, Edward J. Lenik, Robert W. Venables, Kate T. Morgan & Judith Guston]","Project on the grounds to the north of Conference House at Conference House Park in southern Staten Island.  The colonial house was the site of a peace conference in 1776 and home to the famous Billopp family from 1676-1781. Excavations of the grounds yielded over 10 thousand artifacts ranging from stone tools of the Late Woodland prehistoric period to domestic refuse from the 18th century Billopp family household."
"783","R","Panamerican Consultants, Inc./USACE","1996","Cultural Resources Survey, New York Harbor Collection and Removal of Drift Project, Arthur Kill, New York Reach; Arthur Kill, New Jersey Reach; and Kill Van Kull, New York Reach.  Volume 1, Draft Report. Contract No. DACW51-95- D-0024.  For: U.S. Army Cor","Cultural resources survey of the Kill Van Kull Reach and both the New Jersey and New York reaches of the Arthur Kill conducted prior to harbor collection and removal of drift. It is recommended that 50 vessels and 2 structures dating from the late 19th century to the mid 20th century require mitigation through photographic documentation and/or partial or complete Historic American Building Survey/ Historic American Engineering Record recordation."
"784","R","Pickman, Arnold","n.    .","Phase II Archaeological Investigations, Woodvale-By-The-Sea, Staten Island, New York.  DEC Application No. 20-87-0218.  Preliminary Report.","Report on the preliminary findings of test excavations at Woodvale-By-The-Sea in Staten Island. Historic and prehistoric materials found at Site A and Site B including lithics and a historic period trash burning basin. Site A had been disturbed. A wooden platform was uncovered at the Brown Shipyard."
"785","R","Pickman, Arnold","1988","Archaeology Site File/Literature Search Report.","Archaeology site file/ literature search report for the Woodvale-By-The-Sea site in Staten Island. No additional investigations recommended."
"786","R","Pickman, Arnold","1988","Stage II Archaeological Survey, Woodvale-By-The-Sea.  Tax Lots 188, 184 and 181, Block 8005.  Tottenville, Staten Island, New York.  (NYSDEC Application No. 20-87-0218).  For: Calvanico Associates.","Report summarizing test excavations at the Woodvale-By-The-Sea site located on the corner of Hopping Avenue and Amboy Road in Tottenville, Staten Island. Site A and B were found to not be eligible for inclusion on the National Register of Historic Places."
"787","R","Pickman, Arnold","1989","Stage II Archaeological Survey, Block 7527, Lots 17, 19, 21, 23 and 25, Staten Island, New York.  For: The City of New York, Department of General Services, Division of Real Property.  CEQR 88-132R","Report on the archaeological testing of Block 7527 located at Veterans Road West and Arthur Kill Road in Kreisherville, Staten Island. Tests yielded no prehistoric or significant historic remains. No further archaeological investigations are recommended."
