DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
2066523-1-DCA,Business,12/31/2023,Active,02/22/2018,Tobacco Retail Dealer,"PC4WEST, INC.",SUNAC,4,W 18TH ST,,NEW YORK,NY,10011,212-242-0204,Manhattan,1,105,03,1015422,1008190049,MN13,54,,-73.99233183563429,40.73872191815921,"(40.73872191815921, -73.99233183563429)"
1448565-DCA,Business,12/31/2023,Active,10/17/2012,Tobacco Retail Dealer,GRAND MINI MART LLC,,7205,GRAND AVE,,MASPETH,NY,11378,718-426-0009,Queens,4,405,30,4058758,4025060203,QN30,497,,-73.8912120135106,40.72832306048752,"(40.72832306048752, -73.8912120135106)"
1418869-DCA,Business,12/31/2023,Active,02/23/2012,Tobacco Retail Dealer,"PATEL, JAYENDRA",,N/W/C,QUEENS BOULEVARD,71 ROAD,FOREST HILLS,NY,11375,718-261-2423,Queens,4,406,29,,,,,,-73.84289312884077,40.72096620537131,"(40.72096620537131, -73.84289312884077)"
2011993-1-DCA,Business,12/31/2023,Active,08/14/2014,Tobacco Retail Dealer,A 2 Z DELI INC,,3972,WHITE PLAINS RD,,BRONX,NY,10466,347-326-8267,Bronx,2,212,12,2063413,2048380050,BX44,406,,-73.86050274226632,40.887692661199054,"(40.887692661199054, -73.86050274226632)"
1435185-DCA,Business,12/31/2023,Active,06/22/2012,Tobacco Retail Dealer,200 CANDY CORP.,,200,DYCKMAN ST,,NEW YORK,NY,10040,212-567-7957,Manhattan,1,112,10,1064228,1021750053,MN35,287,,-73.92686418949384,40.864885010046,"(40.864885010046, -73.92686418949384)"
2065848-1-DCA,Business,12/31/2023,Active,02/08/2018,Tobacco Retail Dealer,MUKTI 166 PETROLEUM INC.,,19629,HILLSIDE AVE,,HOLLIS,NY,11423,7187495864,Queens,4,408,23,4223917,4105090265,QN06,478,,-73.76621000230435,40.717901871381976,"(40.717901871381976, -73.76621000230435)"
2097293-1-DCA,Business,12/31/2023,Active,12/24/2020,Tobacco Retail Dealer,BAGELS BREAD & BUTTER INC,,732,FOREST AVE,,STATEN ISLAND,NY,10310,7184473331,Staten Island,5,501,49,5008061,5003000076,,,,-74.11389347026001,40.62920976648097,"(40.62920976648097, -74.11389347026001)"
1366675-DCA,Business,12/31/2023,Active,08/16/2010,Tobacco Retail Dealer,B & V CONVENIENCE STORE INC.,,21101,JAMAICA AVE,,QUEENS VLG,NY,11428,718-740-0918,Queens,4,413,23,4224606,4105450092,QN34,542,,-73.7492220058557,40.715181733951844,"(40.715181733951844, -73.7492220058557)"
2016156-1-DCA,Business,12/31/2023,Active,12/03/2014,Tobacco Retail Dealer,"DESAI, HIMANSU",,N/W/C,3 AVENUE,EAST   50 STREET,NEW YORK,NY,10022,917-805-5512,Manhattan,1,106,04,,,,,,-73.97075964742145,40.755823736492694,"(40.755823736492694, -73.97075964742145)"
1328353-DCA,Business,12/31/2023,Active,08/05/2009,Tobacco Retail Dealer,TRONCOSO DELI GROCERY CORP,,590,SOUTHERN BLVD,,BRONX,NY,10455,718-665-9219,Bronx,2,202,08,2004128,2026030024,BX33,83,,-73.90262366345733,40.81255565110189,"(40.81255565110189, -73.90262366345733)"
1423571-DCA,Business,12/31/2023,Active,04/09/2012,Tobacco Retail Dealer,73 GASOLINE CORP.,,7310,NEW UTRECHT AVE,,BROOKLYN,NY,11204,718-232-0474,Brooklyn,3,311,43,3158965,3062030001,BK28,188,,-73.99954615050989,40.61723026891639,"(40.61723026891639, -73.99954615050989)"
1047811-DCA,Business,12/31/2023,Active,01/05/2001,Tobacco Retail Dealer,"MCALLISTER, THOMAS F",,S/E/C,80 ROAD,QUEENS BOULEVARD,Kew Gardens,NY,11415,718-551-1979,Queens,4,409,29,,,,,,-73.83008251060808,40.71391317853171,"(40.71391317853171, -73.83008251060808)"
1456378-DCA,Business,12/31/2022,Active,02/08/2013,Tobacco Retail Dealer,JR 2121 DELI GROCERY CORP.,,2121,BELMONT AVE,,BRONX,NY,10457,646-276-5315,Bronx,2,206,15,2012356,2030810013,BX17,373,,-73.88944565657596,40.84917199290993,"(40.84917199290993, -73.88944565657596)"
2041805-1-DCA,Business,12/31/2023,Active,08/02/2016,Tobacco Retail Dealer,NEW ANDREWS DELI GROCERY CORP,,1899,ANDREWS AVE,,BRONX,NY,10453,718-583-2712,Bronx,2,205,14,2014849,2032210001,BX36,24502,,-73.91385220379784,40.85385879929392,"(40.85385879929392, -73.91385220379784)"
2097784-1-DCA,Business,12/31/2023,Active,02/22/2021,Tobacco Retail Dealer,DK DELI INC,,21515,39TH AVE,,BAYSIDE,NY,11361,7182298759,Queens,4,411,19,4137673,4062440125,,,,-73.76850351449913,40.7659123643612,"(40.7659123643612, -73.76850351449913)"
1450941-DCA,Business,12/31/2023,Active,11/27/2012,Tobacco Retail Dealer,GREEN GROCERY & CONVENIENCE LLC,,8281,BROADWAY,,ELMHURST,NY,11373,718-507-0606,Queens,4,404,25,4039029,4015610034,QN29,469,,-73.8806493265105,40.74158623689728,"(40.74158623689728, -73.8806493265105)"
2065263-1-DCA,Business,12/31/2023,Active,01/23/2018,Tobacco Retail Dealer,1902 NEW WAY GOURMET DELI INC,,1902,7TH AVE,,NEW YORK,NY,10026,212-864-6232,Manhattan,1,110,09,1055237,1018310029,MN11,218,,-73.95295352214427,40.802648528357416,"(40.802648528357416, -73.95295352214427)"
1183271-DCA,Business,12/31/2023,Active,10/21/2004,Tobacco Retail Dealer,"S.A.S NEWSSTAND, CORP.",,1371,1ST AVE,,NEW YORK,NY,10021,212-472-4514,Manhattan,1,108,05,1044910,1014480028,MN31,126,,-73.95535660623551,40.76870262117277,"(40.76870262117277, -73.95535660623551)"
2066682-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,960 SUMMER DELI GROCERY CORP,,960,DEKALB AVE,,BROOKLYN,NY,11221,917-345-9884,Brooklyn,3,303,36,3043241,3016020008,BK35,289,,-73.93696220324776,40.69302385902606,"(40.69302385902606, -73.93696220324776)"
1361393-DCA,Business,12/31/2023,Active,07/06/2010,Tobacco Retail Dealer,"5TH AVENUE CANDY & GROCERY, INC",DELI & SMOKE SHOP,439,5TH AVE,,BROOKLYN,NY,11215,347-706-5776,Brooklyn,3,306,39,3022111,3010050001,BK37,137,,-73.98614677430808,40.66934741072643,"(40.66934741072643, -73.98614677430808)"
1291695-DCA,Business,12/31/2023,Active,07/08/2008,Tobacco Retail Dealer,"GUZMAN, RICARDO",AIRPORT DELI,12848,150TH ST,,JAMAICA,NY,11436,7183221772,Queens,4,412,28,4262864,4121080061,QN76,788,,-73.78854793245752,40.671058799170794,"(40.671058799170794, -73.78854793245752)"
2079238-1-DCA,Business,12/31/2023,Active,10/18/2018,Tobacco Retail Dealer,MONSEY PLACE DELI & GROCERY INC,,950,RICHMOND AVE,,STATEN ISLAND,NY,10314,718-974-4827,Staten Island,5,501,49,5033699,5017040053,SI12,30302,,-74.14902208982757,40.624086243243134,"(40.624086243243134, -74.14902208982757)"
2066821-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,SUTTER MINIMART INC,,8619,SUTTER AVE,,OZONE PARK,NY,11417,917-702-0901,Queens,4,410,32,4190296,4091470036,QN56,54,,-73.8503934722929,40.675896079942085,"(40.675896079942085, -73.8503934722929)"
2005918-1353-DCA,Business,12/31/2023,Active,04/08/2014,Tobacco Retail Dealer,HOLLAND GOURMET DELI CORP,,2460,HOLLAND AVE,,BRONX,NY,10467,347-986-4184,Bronx,2,211,13,2051318,2044320028,BX07,330,,-73.86548669706319,40.86255716998995,"(40.86255716998995, -73.86548669706319)"
1216543-DCA,Business,12/31/2023,Active,12/28/2005,Tobacco Retail Dealer,"LIC STAR, INC.",,4715,11TH ST,,LONG ISLAND CITY,NY,11101,718-752-0332,Queens,4,402,26,4541711,4000570018,QN31,7,,-73.95088690805376,40.744637619266896,"(40.744637619266896, -73.95088690805376)"
2070247-1-DCA,Business,12/31/2023,Active,04/30/2018,Tobacco Retail Dealer,MARUTINANDAN 77 CORP,,7617,BROADWAY,,ELMHURST,NY,11373,718-446-4650,Queens,4,404,25,4431441,4014870031,QN29,267,,-73.88913374251628,40.745714590091765,"(40.745714590091765, -73.88913374251628)"
1174399-DCA,Business,12/31/2023,Active,07/21/2004,Tobacco Retail Dealer,"PASTER, REBECCA",PASTER NEWSTAND,S/W/C,WEST   34 STREET,5 AVENUE,NEW YORK,NY,10016,732-991-6010,Manhattan,1,105,04,,,,,,-73.98456038049486,40.748437554305184,"(40.748437554305184, -73.98456038049486)"
1056861-DCA,Business,12/31/2023,Active,12/19/2000,Tobacco Retail Dealer,BOULEVARD NEWS LLC,,2001,FRANCIS LEWIS BLVD,,WHITESTONE,NY,11357,718-352-1204,Queens,4,407,19,4128809,4057450002,QN47,1017,,-73.8024858357573,40.78015224337669,"(40.78015224337669, -73.8024858357573)"
1370609-DCA,Business,12/31/2023,Active,09/10/2010,Tobacco Retail Dealer,GURUHARI NEWS STAND INC.,,57,W 16TH ST,,NEW YORK,NY,10011,347-393-4828,Manhattan,1,105,03,1015370,1008180001,MN13,54,,-73.99441762991677,40.738082510890166,"(40.738082510890166, -73.99441762991677)"
2066814-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,5 STAR JAMAICA DELI CORP,,21457,JAMAICA AVE,,QUEENS VILLAGE,NY,11428,347-545-8108,Queens,4,413,23,4226219,4106050016,QN34,542,,-73.74193250157101,40.71683170105413,"(40.71683170105413, -73.74193250157101)"
2047405-1-DCA,Business,12/31/2023,Active,01/17/2017,Tobacco Retail Dealer,GUYON FOODMART INC,,110,GUYON AVE,,STATEN ISLAND,NY,10306,718-667-9253,Staten Island,5,503,50,5062859,5046580001,SI25,13204,,-74.12650929977208,40.564284779082946,"(40.564284779082946, -74.12650929977208)"
2095903-1-DCA,Business,12/31/2023,Active,06/30/2020,Tobacco Retail Dealer,"RALPH & FOSTER, INC",,5916,FOSTER AVE,,BROOKLYN,NY,11234,3472728646,Brooklyn,3,318,45,3222401,3079550006,,,,-73.92016034816876,40.639775701020966,"(40.639775701020966, -73.92016034816876)"
2016826-1-DCA,Business,12/31/2023,Active,12/26/2014,Tobacco Retail Dealer,"86TH STREET GROCERY & SNACKS, INC",,2176,86TH ST,,BROOKLYN,NY,11214,718-714-6689,Brooklyn,3,311,47,3167067,3063800044,BK28,290,,-73.99426333606081,40.60221609954808,"(40.60221609954808, -73.99426333606081)"
1421265-DCA,Business,12/31/2023,Active,03/12/2012,Tobacco Retail Dealer,13 GOLDEN DELI INC.,,13,TOMPKINS AVE,,STATEN ISLAND,NY,10304,718-447-3235,Staten Island,5,501,49,5013936,5005320025,SI37,27,,-74.07939959240052,40.62424049734916,"(40.62424049734916, -74.07939959240052)"
1065223-DCA,Business,12/31/2023,Active,10/25/2000,Tobacco Retail Dealer,"ISLAND FOOD MARKET, INC.",,231,BROAD ST,,STATEN ISLAND,NY,10304,718-447-9328,Staten Island,5,501,49,5106866,5005410027,SI37,21,,-74.08222686426275,40.623769150550245,"(40.623769150550245, -74.08222686426275)"
2066328-1-DCA,Business,12/31/2023,Active,02/20/2018,Tobacco Retail Dealer,NEW POLO DELI & GROCERY INC.,,25132,NORTHERN BLVD,,LITTLE NECK,NY,11362,718-428-3030,Queens,4,411,19,4170876,4082270039,QN45,150702,,-73.73645394011331,40.769480306790435,"(40.769480306790435, -73.73645394011331)"
2065576-1-DCA,Business,12/31/2023,Active,02/01/2018,Tobacco Retail Dealer,MOHAMMAD A AMIN,,N/W/C,MADISON AVENUE,East 41 Street,NEW YORK,NY,10017,347-691-5617,Manhattan,1,105,04,,,,,,-73.97977001477794,40.752139477127464,"(40.752139477127464, -73.97977001477794)"
1052447-DCA,Business,12/31/2023,Active,01/03/2001,Tobacco Retail Dealer,TRIDEV CORPORATION,EXXON SHOP,3504,BELL BLVD,,BAYSIDE,NY,11361,718-428-3340,Queens,4,411,19,4136456,4061690006,QN46,1123,,-73.77368492377863,40.76880190152097,"(40.76880190152097, -73.77368492377863)"
1305357-DCA,Business,12/31/2023,Active,07/30/2010,Tobacco Retail Dealer,1740 PETROLEUM LLC,,1740,JEROME AVE,,BRONX,NY,10453,718-581-7841,Bronx,2,205,14,2008176,2028490013,BX41,22701,,-73.91254127858166,40.84741324515207,"(40.84741324515207, -73.91254127858166)"
2074793-1-DCA,Business,12/31/2023,Active,06/29/2018,Tobacco Retail Dealer,IKRAVEIT FOODS MARKET CORP,,3402,30TH ST,,ASTORIA,NY,11106,3478559166,Queens,4,401,26,4007355,4005850029,QN70,53,,-73.9282646266739,40.759798716343724,"(40.759798716343724, -73.9282646266739)"
1194955-DCA,Business,12/31/2023,Active,05/02/2006,Tobacco Retail Dealer,MOTT CORNER INC.,,58,KENMARE ST,,NEW YORK,NY,10012,212-431-1192,Manhattan,1,102,01,1007186,1004800033,MN24,41,,-73.99591982111144,40.72094157539876,"(40.72094157539876, -73.99591982111144)"
2066782-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,SIXTH AVE GARDEN GOURMET DELI INC,,801,6TH AVE,,NEW YORK,NY,10001,212-691-2395,Manhattan,1,105,03,1015078,1008030038,MN17,95,,-73.9907900238894,40.74567974830243,"(40.74567974830243, -73.9907900238894)"
2032398-1-DCA,Business,12/31/2023,Active,01/13/2016,Tobacco Retail Dealer,"FAMILY DOLLAR STORES OF NEW YORK, INC.","FAMILY DOLLAR STORES OF NEW YORK,INC 11449",939,E TREMONT AVE,,BRONX,NY,10460,7573215000,Bronx,2,206,17,2013188,2031260003,BX17,363,,-73.8833467796635,40.84157961177123,"(40.84157961177123, -73.8833467796635)"
2064685-1-DCA,Business,12/31/2023,Active,01/09/2018,Tobacco Retail Dealer,1ST AVE GOURMET DELI LLC,,1741,1ST AVE,STORE 1,NEW YORK,NY,10128,3479919191,Manhattan,1,108,05,1050184,1015530023,MN32,154,,-73.9474092381593,40.779590389741465,"(40.779590389741465, -73.9474092381593)"
1137675-DCA,Business,12/31/2023,Active,05/08/2003,Tobacco Retail Dealer,"VADHAN, ARUN",,,BROADWAY,WEST   54 STREET,NEW YORK,NY,10019,2129999999,Manhattan,1,105,04,,,,,,-73.98247023188081,40.76403289770184,"(40.76403289770184, -73.98247023188081)"
2041488-1-DCA,Business,12/31/2023,Active,07/29/2016,Tobacco Retail Dealer,ORIGINAL ESPINAL DELI II CORP.,,5719,NORTHERN BLVD,,WOODSIDE,NY,11377,929-522-0525,Queens,4,401,26,4026086,4011590044,QN63,297,,-73.90366264882279,40.75364626105446,"(40.75364626105446, -73.90366264882279)"
2013581-1-DCA,Business,12/31/2023,Active,09/18/2014,Tobacco Retail Dealer,QUICK STOP ON FIRST AVE INC,,1293,1ST AVE,,NEW YORK,NY,10021,2129881030,Manhattan,1,108,05,1044822,1014440027,MN31,126,,-73.95714160499097,40.766257734754696,"(40.766257734754696, -73.95714160499097)"
1417117-DCA,Business,12/31/2023,Active,01/09/2012,Tobacco Retail Dealer,FOOD TRAIN INC.,,368,7TH AVE,,BROOKLYN,NY,11215,718-832-6916,Brooklyn,3,306,39,3022713,3010180050,BK37,151,,-73.98251767932288,40.66578694023955,"(40.66578694023955, -73.98251767932288)"
2029973-2-DCA,Business,12/31/2022,Active,10/29/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07829,1620,NEPTUNE AVE,,BROOKLYN,NY,11224,9378636870,Brooklyn,3,313,47,3000000,3070210001,BK21,326,,-73.98445915010093,40.579010653733164,"(40.579010653733164, -73.98445915010093)"
2065347-1-DCA,Business,12/31/2023,Active,01/24/2018,Tobacco Retail Dealer,PROSPECT HEIGHTS FOOD CORP,,631,FRANKLIN AVE,,BROOKLYN,NY,11238,347-240-6922,Brooklyn,3,308,35,3030240,3012110001,BK61,221,,-73.9556992519266,40.67692078607966,"(40.67692078607966, -73.9556992519266)"
2082140-1-DCA,Business,12/31/2023,Active,02/11/2019,Tobacco Retail Dealer,ROCKAWAY EXPRESS DELI CORP X,,9017,ROCKAWAY BEACH BLVD,,ROCKAWAY BEACH,NY,11693,646-363-3861,Queens,4,414,32,4303602,4161330015,QN12,94203,,-73.81405983163404,40.586991357809076,"(40.586991357809076, -73.81405983163404)"
1285267-DCA,Business,12/31/2023,Active,05/13/2008,Tobacco Retail Dealer,"JSR DELI, INC.",,994,MORRIS PARK AVE,,BRONX,NY,10462,646-272-9744,Bronx,2,211,13,2044747,2041010008,BX37,252,,-73.85648356658793,40.84799115068182,"(40.84799115068182, -73.85648356658793)"
2074136-1-DCA,Business,12/31/2023,Active,06/21/2018,Tobacco Retail Dealer,1201 DELI & GRILL INC,,1201,AVENUE U,,BROOKLYN,NY,11229,347-933-8150,Brooklyn,3,315,48,3197939,3073160044,BK25,582,,-73.96003287027915,40.59844343097425,"(40.59844343097425, -73.96003287027915)"
2066119-1-DCA,Business,12/31/2023,Active,02/15/2018,Tobacco Retail Dealer,UNIONPORT CANDY LLC,,1541,UNIONPORT RD,,BRONX,NY,10462,646-666-3636,Bronx,2,209,18,2096652,2039387501,BX46,212,,-73.85722687634465,40.836796395364544,"(40.836796395364544, -73.85722687634465)"
1417279-DCA,Business,12/31/2023,Active,01/18/2012,Tobacco Retail Dealer,710 QUICK STOP INC.,,710,2ND AVE,,NEW YORK,NY,10016,212-661-7570,Manhattan,1,106,04,1021921,1009440001,MN20,78,,-73.97386704724818,40.747535346992926,"(40.747535346992926, -73.97386704724818)"
2015044-1-DCA,Business,12/31/2023,Active,10/29/2014,Tobacco Retail Dealer,"CHOWDHURY, MD. IQBAL HOSSAIN",,S/E/C,PARK PLACE,WEST BROADWAY,NEW YORK,NY,10007,6319333934,Manhattan,1,101,01,,,,,,-74.01056188507378,40.713845958397805,"(40.713845958397805, -74.01056188507378)"
1450723-DCA,Business,12/31/2023,Active,11/21/2012,Tobacco Retail Dealer,124 UNION STOP 1 FOOD MART INC.,,124,UNION ST,,BROOKLYN,NY,11231,718-254-0633,Brooklyn,3,306,39,3004446,3003420014,BK33,51,,-74.00245901851402,40.68422763984997,"(40.68422763984997, -74.00245901851402)"
2029924-2-DCA,Business,12/31/2022,Active,10/28/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07878,15904,CROSSBAY BLVD,,HOWARD BEACH,NY,11414,9378636870,Queens,4,410,32,4293390,4140130064,QN57,892,,-73.83980275759208,40.65887515240925,"(40.65887515240925, -73.83980275759208)"
1359879-DCA,Business,12/31/2023,Active,06/22/2010,Tobacco Retail Dealer,YAFFA DELI & GROCERY CORP.,,719,LYDIG AVE,,BRONX,NY,10462,718-822-7802,Bronx,2,211,13,2049402,2043180057,,,,-73.86684773138523,40.85448932128236,"(40.85448932128236, -73.86684773138523)"
2030883-2-DCA,Business,12/31/2022,Active,11/27/2015,Tobacco Retail Dealer,EASTCHESTER ROAD MARKET INC,MONTE GRAB & GO MARKET,1790,EASTCHESTER RD,,BRONX,NY,10461,3476663820,Bronx,2,211,13,2047149,2042260401,BX49,296,,-73.84501688825453,40.848654258032155,"(40.848654258032155, -73.84501688825453)"
1048494-DCA,Business,12/31/2022,Active,10/12/2000,Tobacco Retail Dealer,"PATEL, RAMAN J",PATEL CANDY,1133,AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,212-302-0607,Manhattan,1,105,04,1080824,1009960029,MN17,119,,-73.98332419872982,40.755941519891046,"(40.755941519891046, -73.98332419872982)"
1043247-DCA,Business,12/31/2023,Active,05/09/2007,Tobacco Retail Dealer,UNITED GROCERY & DELI CORP.,,177,HUDSON ST,,NEW YORK,NY,10013,212-334-3379,Manhattan,1,101,01,1002843,1002190021,MN24,39,,-74.00815693628134,40.72246195495777,"(40.72246195495777, -74.00815693628134)"
1355375-DCA,Business,12/31/2023,Active,05/21/2010,Tobacco Retail Dealer,"OH, EUGENE J",99 AND MADISON NEWSSTAND,N/W/C,MADISON AVENUE,EAST   99 STREET,NEW YORK,NY,10029,347-306-7955,Manhattan,1,111,08,,,,,,-73.95274275903064,40.789169077470135,"(40.789169077470135, -73.95274275903064)"
1376537-DCA,Business,12/31/2023,Active,11/09/2010,Tobacco Retail Dealer,ELIM DELI CAFE INC.,,851,LEXINGTON AVE,,NEW YORK,NY,10065,212-439-8320,Manhattan,1,108,04,1042356,1013990020,MN40,120,,-73.96569050396343,40.76562930717242,"(40.76562930717242, -73.96569050396343)"
2065274-1-DCA,Business,12/31/2023,Active,01/23/2018,Tobacco Retail Dealer,"DIAZ, FAUSTO J & DIAZ, MARIO A",,335,S 2ND ST,,BROOKLYN,NY,11211,718-963-1031,Brooklyn,3,301,34,3063037,3024110027,BK73,513,,-73.95429188257941,40.710436608291346,"(40.710436608291346, -73.95429188257941)"
1049283-DCA,Business,12/31/2023,Active,11/16/2000,Tobacco Retail Dealer,"PATEL, AMBALAL B",,,WEST   34 STREET,10 AVENUE,NEW YORK,NY,10001,3472093316,Manhattan,1,104,03,,,,,,-73.99914457048935,40.75458407465372,"(40.75458407465372, -73.99914457048935)"
2047596-1-DCA,Business,12/31/2023,Active,01/24/2017,Tobacco Retail Dealer,CPL WORKS INC,BP,3451,BELL BLVD,,BAYSIDE,NY,11361,718-281-3091,Queens,4,411,19,4135955,4061190052,QN46,1097,,-73.77387045298316,40.769450026594455,"(40.769450026594455, -73.77387045298316)"
2078265-1-DCA,Business,12/31/2023,Active,09/18/2018,Tobacco Retail Dealer,FLASH FOOD CORP,,1553,WATSON AVE,,BRONX,NY,10472,347-245-6508,Bronx,2,209,18,2023883,2037410001,BX55,5002,,-73.87696004168522,40.826254724720684,"(40.826254724720684, -73.87696004168522)"
1360903-DCA,Business,12/31/2023,Active,06/30/2010,Tobacco Retail Dealer,207 ALANTE ALANTE DELI GROCERY CORP.,,207,MOUNT HOPE PL,,BRONX,NY,10457,718-299-1233,Bronx,2,205,15,2007592,2028040001,BX41,23302,,-73.90566891627728,40.848330051475386,"(40.848330051475386, -73.90566891627728)"
2029921-2-DCA,Business,12/31/2022,Active,10/28/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07873,833,4TH AVE,,BROOKLYN,NY,11232,9378636870,Brooklyn,3,307,38,3009929,3006730001,BK32,101,,-74.00100195610568,40.65757862966427,"(40.65757862966427, -74.00100195610568)"
2043930-1-DCA,Business,12/31/2023,Active,09/20/2016,Tobacco Retail Dealer,NEEL KANTH DELI & GROCERY INC,,36,AVENUE A,,NEW YORK,NY,10009,212-477-8160,Manhattan,1,103,02,1004965,1003980006,MN22,3002,,-73.9854175923379,40.72344668859032,"(40.72344668859032, -73.9854175923379)"
2005713-1323-DCA,Business,12/31/2023,Active,04/04/2014,Tobacco Retail Dealer,MUKTI 1500 PETROLEUM INC,,1500,BRUCKNER BLVD,,BRONX,NY,10473,718-749-5864,Bronx,2,209,17,2022582,2036510034,BX09,28,,-73.87876110855723,40.823369188457285,"(40.823369188457285, -73.87876110855723)"
1153371-DCA,Business,12/31/2023,Active,04/10/2006,Tobacco Retail Dealer,"EAGLE SERVICE CENTER, LLC",,4905,ASTORIA BLVD N,,EAST ELMHURST,NY,11370,718-721-1700,Queens,4,401,22,4021768,4010000035,QN72,137,,-73.90142566909881,40.767724911130415,"(40.767724911130415, -73.90142566909881)"
1117183-DCA,Business,12/31/2023,Active,07/24/2002,Tobacco Retail Dealer,"CHINO, FERMIN A",CHINO CORNER DELI-GROCERY,2923,FORT HAMILTON PKWY,,BROOKLYN,NY,11218,718-436-2581,Brooklyn,3,307,39,3122736,3052820001,BK40,500,,-73.9777616919214,40.648713583210395,"(40.648713583210395, -73.9777616919214)"
1055239-DCA,Business,12/31/2023,Active,11/03/2000,Tobacco Retail Dealer,CHON'S FRUIT & VEGETABLE CORP.,,8109,41ST AVE,,ELMHURST,NY,11373,718-899-7670,Queens,4,404,25,4307358,4014927501,QN29,26901,,-73.88419276835766,40.74591558443856,"(40.74591558443856, -73.88419276835766)"
1377745-DCA,Business,12/31/2023,Active,11/26/2010,Tobacco Retail Dealer,63 SUPER MART INC.,,9507,63RD DR,,REGO PARK,NY,11374,7189978900,Queens,4,406,29,4072077,4030800038,QN18,693,,-73.86277517386873,40.72943175762374,"(40.72943175762374, -73.86277517386873)"
1418721-DCA,Business,12/31/2023,Active,02/01/2012,Tobacco Retail Dealer,MYRTLE GAS CORP,,7105,MYRTLE AVE,,GLENDALE,NY,11385,917-805-7447,Queens,4,405,30,4089981,4036920001,QN19,625,,-73.87983653906859,40.70202789649734,"(40.70202789649734, -73.87983653906859)"
2097478-1-DCA,Business,12/31/2023,Active,01/11/2021,Tobacco Retail Dealer,LUCKY SMOKE SHOP INC,,1439,MYRTLE AVE,,BROOKLYN,NY,11237,3475892176,Brooklyn,3,304,37,3075417,3033000005,,,,-73.91823955160099,40.69882824616754,"(40.69882824616754, -73.91823955160099)"
2102302-2-DCA,Business,12/31/2022,Active,10/26/2021,Tobacco Retail Dealer,CENTRAL PARK MARKET CORP,,40,SAINT NICHOLAS AVE,,NEW YORK,NY,10026,2122223288,Manhattan,1,110,09,1054984,1018220024,,,,-73.95245693066447,40.80003534473957,"(40.80003534473957, -73.95245693066447)"
1348051-DCA,Business,12/31/2023,Active,03/23/2010,Tobacco Retail Dealer,"10325 STOP 1 DELI, CORP.",,10325,ROCKAWAY BLVD,,OZONE PARK,NY,11417,718-848-3359,Queens,4,410,32,4202074,4095260049,QN55,94,,-73.83622733651319,40.6794367656717,"(40.6794367656717, -73.83622733651319)"
1072413-DCA,Business,12/31/2023,Active,02/12/2001,Tobacco Retail Dealer,"PATEL, BAKUL",B.C. PATEL NEWS STAND,S/E/C,BROADWAY,WEST   56 STREET,NEW YORK,NY,10019,2015075806,Manhattan,1,105,04,,,,,,-73.98198972667757,40.76546008934449,"(40.76546008934449, -73.98198972667757)"
2106521-1-DCA,Business,12/31/2023,Active,06/03/2022,Tobacco Retail Dealer,RATTAN PETROLEUM 2 INC.,,677,KENT AVE,,BROOKLYN,NY,11249,7185966755,Brooklyn,3,301,33,3397977,3022030007,,,,-73.96293243262927,40.700813825486854,"(40.700813825486854, -73.96293243262927)"
1043001-DCA,Business,12/31/2023,Active,09/15/2000,Tobacco Retail Dealer,"PAUL SAINI DELI GROCERY, INC.",SING & SING DELI,730,COLUMBUS AVE,,NEW YORK,NY,10025,212-932-3030,Manhattan,1,107,06,1082743,1012260029,MN12,181,,-73.96770984810344,40.792627114275895,"(40.792627114275895, -73.96770984810344)"
2034952-1-DCA,Business,12/31/2023,Active,03/25/2016,Tobacco Retail Dealer,WYCKOFF DELI CORP,,1034,WYCKOFF AVE,,RIDGEWOOD,NY,11385,718-913-7101,Queens,4,405,34,4434425,4035390048,QN20,555,,-73.90368195157228,40.69536406479459,"(40.69536406479459, -73.90368195157228)"
1417009-DCA,Business,12/31/2023,Active,01/13/2012,Tobacco Retail Dealer,293 BROADWAY DELI & GROCERY CORP.,,293,BROADWAY,,BROOKLYN,NY,11211,718-782-3245,Brooklyn,3,301,34,3063578,3024600029,BK73,525,,-73.95822110861185,40.708546959498,"(40.708546959498, -73.95822110861185)"
2003287-869-DCA,Business,12/31/2023,Active,02/05/2014,Tobacco Retail Dealer,MM PETROLEUM INC,,3904,SKILLMAN AVE,,SUNNYSIDE,NY,11104,718-937-1629,Queens,4,402,26,4002425,4001870019,QN31,179,,-73.92522114262268,40.74739601289209,"(40.74739601289209, -73.92522114262268)"
