"data_as_of_date","evaluation_id","evaluation_name","source","program_type","workscope","provider","evaluation_date","overall_rating","program_site","street_address","street_address2","postcode","borough","latitude","longitude","community_board","council_district","census_tract_2010","nta","bin","bbl"
"2021-02-03T00:00:00.000","EVL-043346","Site Visit 1","On-Demand","Over Threshold","68406R-Discretionary-Discretionary Over $25,000-2020","ASSOC OF COMMUNITY EMPLOYMENT PGRMS FOR THE HOMELESS INC","2019-09-24T00:00:00.000","Above Standard","Association of Community Employment Programs for the Homeless","30-30 Northern Boulevard","B100","11101","Queens","40.750872","-73.933411","Queens CD 001","Council District 026 Queens","171","QN31","4003411","4002390060"
"2021-02-03T00:00:00.000","EVL-005245","Site Visit 2","System Generated","Over Threshold","62178P-Discretionary-Discretionary Over $25,000-2018","ASSOC OF COMMUNITY EMPLOYMENT PGRMS FOR THE HOMELESS INC","2018-04-12T00:00:00.000","Above Standard","The Association of Community Employment Programs for the Homeless","30-30 Northern Boulevard","B100","11101","Queens","40.750872","-73.933411","Queens CD 001","Council District 026 Queens","171","QN31","4003411","4002390060"
"2021-02-03T00:00:00.000","EVL-004933","Site Visit 2","System Generated","Over Threshold","38585P-Discretionary-Discretionary Over $25,000-2018","ASSOC OF COMMUNITY EMPLOYMENT PGRMS FOR THE HOMELESS INC","2018-04-12T00:00:00.000","Above Standard","The Association of Community Employment Programs for the Homeless","30-30 Northern Boulevard","B100","11101","Queens","40.750872","-73.933411","Queens CD 001","Council District 026 Queens","171","QN31","4003411","4002390060"
"2021-02-03T00:00:00.000","EVL-005187","Site Visit 2","System Generated","Over Threshold","33259P-Discretionary-Discretionary Over $25,000-2018","Association of Dominican Classical Artists, Inc.","2018-06-15T00:00:00.000","Above Standard","Association of Dominican Classical Artists, Inc.","699 East 137th Street","Apt 2C","10454","Bronx","40.804587","-73.91367","Bronx CD 001","Council District 008 Manhattan","27.02","BX39","2003795","2025660026"
"2021-02-03T00:00:00.000","EVL-022184","Site Visit 1","System Generated","Over Threshold","33259Q-Discretionary-Discretionary Over $25,000-2019","Association of Dominican Classical Artists, Inc.","2019-06-30T00:00:00.000","Meets Standard","Association of Dominican Classical Artists, Inc.","699 East 137th Street","Apt 2C","10454","Bronx","40.804587","-73.91367","Bronx CD 001","Council District 008 Manhattan","27.02","BX39","2003795","2025660026"
"2021-02-03T00:00:00.000","EVL-043614","Offsite Review","On-Demand","Under Threshold","23595R-Discretionary-Discretionary Under $25,000-2020","Association of East-European Jewry, Corp","2020-03-17T00:00:00.000","Above Standard","Association of east-European Jewry, Corp","1565 East 14th Street","3D","11230","Brooklyn","40.6113517","-73.959434","Brooklyn CD 014","Council District 048 Brooklyn","542","BK43","3181829","3067610063"
"2021-02-03T00:00:00.000","EVL-004654","Offsite Review","System Generated","Under Threshold","33284P-Discretionary-Discretionary Under $25,000-2018","Association to Benefit Children","2018-06-04T00:00:00.000","Above Standard","Association to Benefit Children","419 East   86 Street",,"10028","Manhattan","40.7766906","-73.9484272","108","5","14402","MN32","1083281","1015660008"
"2021-02-03T00:00:00.000","EVL-046696","Offsite Review","On-Demand","Under Threshold","48501R-Discretionary-Under Threshold-2020","Associazione Culturale Italiana di New York, Inc.","2020-02-10T00:00:00.000","Below Standard","Associazione Culturale Italiana di NewYork","66-31 Fresh Pond Road",,"11385","Queens","40.70805895","-73.89775913","Queens CD 005","Council District 030 Queens","613.01","QN20","4087672","4036130005"
"2021-02-03T00:00:00.000","EVL-021411","Offsite Review","System Generated","Under Threshold","42606Q-Discretionary-Discretionary Under $25,000-2019","Astoria Performing Arts Center, Inc.","2019-06-30T00:00:00.000","Meets Standard","Astoria Performing Arts Center","30-44 Crescent Street",,"11102","Queens","40.76747887","-73.92568566","Queens CD 001","Council District 022 Queens","73","QN71","4006750","4005710045"
"2021-02-03T00:00:00.000","EVL-045646","Offsite Review","On-Demand","Under Threshold","42606R-Under Threshold-7/1/2019-6/30/2020","Astoria Performing Arts Center, Inc.","2020-02-10T00:00:00.000","Meets Standard","Good Shepard Church","30-44 Crescent Street",,"11102","Queens","40.76747887","-73.92568566","Queens CD 001","Council District 022 Queens","73","QN71","4006750","4005710045"
"2021-02-03T00:00:00.000","EVL-043770","Offsite Review","On-Demand","Under Threshold","28545R-Discretionary-Discretionary Under $25,000-2020","Atlantic Avenue Association Local Development Corporation","2020-03-19T00:00:00.000","Above Standard","Main Site","494 Atlantic Avenue",,"11217","Brooklyn","40.6855771","-73.981925","Brooklyn CD 002","Council District 033 Brooklyn","39","BK38","3000977","3001850014"
"2021-02-03T00:00:00.000","EVL-022018","Offsite Review","System Generated","Under Threshold","28545Q-Discretionary-Discretionary Under $25,000-2019","Atlantic Avenue Association Local Development Corporation","2018-12-17T00:00:00.000","Above Standard","Single day event","494 Atlantic Avenue",,"11217","Brooklyn","40.6855771","-73.981925","Brooklyn CD 002","Council District 033 Brooklyn","39","BK38","3000977","3001850014"
"2021-02-03T00:00:00.000","EVL-022240","Site Visit 1","System Generated","Over Threshold","23470Q-Discretionary-Discretionary Over $25,000-2019","Atlas DIY Corporation","2018-11-07T00:00:00.000","Meets Standard","Atlas DIY Corporation","462 36 Street","Suite PH-B","11232","Brooklyn","40.6531197","-74.002864","Brooklyn CD 007","Council District 038 Brooklyn","84","BK32","3010357","3006970034"
"2021-02-03T00:00:00.000","EVL-025806","Site Visit 2","System Generated","Over Threshold","23470Q-Discretionary-Discretionary Over $25,000-2019","Atlas DIY Corporation","2019-04-05T00:00:00.000","Above Standard","Atlas DIY Corporation","462 36 Street","Suite PH-B","11232","Brooklyn","40.6531197","-74.002864","Brooklyn CD 007","Council District 038 Brooklyn","84","BK32","3010357","3006970034"
"2021-02-03T00:00:00.000","EVL-048042","Site Visit 1","On-Demand","Under Threshold","23470R-Discretionary-Under Threshold-2020","Atlas DIY Corporation","2019-09-12T00:00:00.000","Meets Standard","Atlas:DIY Corporation","462 36 Street","Suite PH-B","11232","Brooklyn","40.6531197","-74.002864","Brooklyn CD 007","Council District 038 Brooklyn","84","BK32","3010357","3006970034"
"2021-02-03T00:00:00.000","EVL-005048","Site Visit 2","System Generated","Over Threshold","23470P-Discretionary-Discretionary Over $25,000-2018","Atlas DIY Corporation","2018-02-23T00:00:00.000","Above Standard","Atlas:DIY Legal Services","462 36 Street","Suite PH-B","11232","Brooklyn","40.6531197","-74.002864","Brooklyn CD 007","Council District 038 Brooklyn","84","BK32","3010357","3006970034"
"2021-02-03T00:00:00.000","EVL-012889","Offsite Review","On-Demand","Under Threshold","42340P-Under Threshold-7/1/2017-6/30/2018","Auburndale Soccer Club Inc","2018-04-18T00:00:00.000","Meets Standard","Auburndale Soccer Club","34-28 214 Place",,"11361","Queens","40.7705378","-73.7720809","411","19","1097","QN46","4135944","4061180021"
"2021-02-03T00:00:00.000","EVL-012888","Site Visit 1","On-Demand","Under Threshold","42340P-Under Threshold-7/1/2017-6/30/2018","Auburndale Soccer Club Inc","2018-05-10T00:00:00.000","Meets Standard","Auburndale Soccer Club","34-28 214 Place",,"11361","Queens","40.7705378","-73.7720809","411","19","1097","QN46","4135944","4061180021"
"2021-02-03T00:00:00.000","EVL-004636","Offsite Review","System Generated","Under Threshold","32173P-Discretionary-Discretionary Under $25,000-2018","Avenues For Justice Inc.","2018-06-06T00:00:00.000","Above Standard","Avenues For Justice, Inc.","100 Centre Street",,"10013","Manhattan","40.71608337","-74.00142489","Manhattan CD 001","Council District 001 Manhattan","29","MN27","1079000","1001670001"
"2021-02-03T00:00:00.000","EVL-022167","Offsite Review","System Generated","Under Threshold","18232Q-Discretionary-Discretionary Under $25,000-2019","BAFA Inc Bangladesh Academy of Fine Arts","2019-04-14T00:00:00.000","Above Standard","BAFA Inc","1454 Olmstead Avenue",,"10462","Bronx","40.835777","-73.854953","Bronx CD 009","Council District 018 Bronx","222","BX46","2028976","2039330067"
"2021-02-03T00:00:00.000","EVL-008354","Offsite Review","On-Demand","Under Threshold","32632P-Discretionary-Discretionary Under $25,000-2018","Bameso USA","2018-04-13T00:00:00.000","Above Standard","Joseph A. Wade IS 117","1865 Morris Avenue",,"10453","Bronx","40.84854631","-73.90841564","Bronx CD 005","Council District 014 Bronx","23301","BX41","2007902","2028270001"
"2021-02-03T00:00:00.000","EVL-043548","Site Visit 1","On-Demand","Under Threshold","32632R-Discretionary-Under Threshold-2020","Bameso USA","2020-03-07T00:00:00.000","Meets Standard","MS 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY (M32","147 St Nicholas Avenue",,"10026","Manhattan","40.8045505","-73.9527499","Manhattan CD 010","Council District 009 Manhattan","218","MN11","1058397","1019230049"
"2021-02-03T00:00:00.000","EVL-022056","Site Visit 1","System Generated","Over Threshold","68360Q-Discretionary-Discretionary Over $25,000-2019","Banana Kelly Community Improvement Association, Inc","2019-06-04T00:00:00.000","Above Standard","Banana Kelly Community Improvement, Association Inc.","863 Prospect Avenue",,"10459","Bronx","40.8203814","-73.901519","Bronx CD 001","Council District 017 Bronx","77","BX34","2005007","2026770019"
"2021-02-03T00:00:00.000","EVL-022906","Site Visit 1","System Generated","Under Threshold","12400Q-Discretionary-Discretionary Under $25,000-2019","Banana Kelly Community Improvement Association, Inc","2019-06-07T00:00:00.000","Meets Standard","Banana Kelly Community Improvement, Association Inc.","863 Prospect Avenue",,"10459","Bronx","40.8203814","-73.901519","Bronx CD 001","Council District 017 Bronx","77","BX34","2005007","2026770019"
"2021-02-03T00:00:00.000","EVL-025987","Site Visit 2","System Generated","Under Threshold","12400Q-Discretionary-Discretionary Under $25,000-2019","Banana Kelly Community Improvement Association, Inc","2019-06-07T00:00:00.000","Meets Standard","Banana Kelly Community Improvement, Association Inc.","863 Prospect Avenue",,"10459","Bronx","40.8203814","-73.901519","Bronx CD 001","Council District 017 Bronx","77","BX34","2005007","2026770019"
"2021-02-03T00:00:00.000","EVL-025509","Site Visit 2","System Generated","Over Threshold","68360Q-Discretionary-Discretionary Over $25,000-2019","Banana Kelly Community Improvement Association, Inc","2019-06-07T00:00:00.000","Meets Standard","Banana Kelly Community Improvement, Association Inc.","863 Prospect Avenue",,"10459","Bronx","40.8203814","-73.901519","Bronx CD 001","Council District 017 Bronx","77","BX34","2005007","2026770019"
"2021-02-03T00:00:00.000","EVL-010811","Offsite Review","On-Demand","Under Threshold","33331P-Discretionary-Discretionary Under $25,000-2018","Bank Street College of Education","2018-06-12T00:00:00.000","Above Standard","Bank Street College of Education","610 West 112 Street",,"10025","Manhattan","40.80557764","-73.96616891","Manhattan CD 009","Council District 007 Manhattan","199","MN09","1057331","1018940056"
"2021-02-03T00:00:00.000","EVL-022437","Offsite Review","System Generated","Under Threshold","43197Q-Discretionary-Discretionary Under $25,000-2019","Battalion Pentacostal Assembly, Inc. (BPA)","2019-06-28T00:00:00.000","Above Standard","Battalion Pentacostal Assembly Inc","454 Beach 67th Street",,"11692","Queens","40.59398554","-73.79616447","Queens CD 014","Council District 031 Queens","964","QN12","4438906","4160400024"
"2021-02-03T00:00:00.000","EVL-021976","Offsite Review","System Generated","Under Threshold","28092Q-Discretionary Under $25,000-7/1/2018-6/30/2019","Bay Improvement Group Inc.","2019-02-15T00:00:00.000","Meets Standard","Bay Improvement Group Inc","875 Third Avenue",,"10022","Manhattan","40.75721741","-73.9691925","Manhattan CD 006","Council District 004 Manhattan","98","MN19","1038517","1013260001"
"2021-02-03T00:00:00.000","EVL-022482","Site Visit 1","System Generated","Over Threshold","68372Q-Discretionary-Discretionary Over $25,000-2019","Bay Ridge Center, Inc","2019-06-12T00:00:00.000","Above Standard","BAY RIDGE CENTER","411 Ovington Avenue",,"11209","Brooklyn","40.63347702","-74.02332129","Brooklyn CD 010","Council District 043 Brooklyn","130","BK31","3145772","3058730089"
"2021-02-03T00:00:00.000","EVL-046812","Site Visit 1","On-Demand","Under Threshold","22579R-Discretionary-Under Threshold-2020","Bay Ridge Community Council, Inc","2020-06-05T00:00:00.000","Above Standard","Bay Ridge Community Council Inc.","NULL",,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",,
"2021-02-03T00:00:00.000","EVL-043641","Offsite Review","On-Demand","Under Threshold","23443R-Discretionary-Under Threshold-2020","Bct Brooklyn Children's Theatre, Inc.","2020-03-18T00:00:00.000","Above Standard","BCT Brooklyn Children's Theatre, Inc","540 President Street","3rd Floor","11215","Brooklyn","40.67735866","-73.98510195","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3424497","3004480013"
"2021-02-03T00:00:00.000","EVL-009989","Offsite Review","On-Demand","Under Threshold","23443P-Discretionary-Discretionary Under $25,000-2018","Bct Brooklyn Children's Theatre, Inc.","2018-06-05T00:00:00.000","Above Standard","Brooklyn'S Children Theatre","135 Prospect Park Southwest","#B7","11218","Brooklyn","40.65601655","-73.97368305","Brooklyn CD 007","Council District 039 Brooklyn","171","BK40","3121890","3052570045"
"2021-02-03T00:00:00.000","EVL-023133","Site Visit 1","System Generated","Under Threshold","28259Q-Discretionary-Discretionary Under $25,000-2019","Be Proud Inc.","2019-01-30T00:00:00.000","Meets Standard","East Academy","2115 Benson Avenue",,"11214","Brooklyn","40.6014723","-73.997097","Brooklyn CD 011","Council District 047 Brooklyn","290","BK28","3329096","3063780001"
"2021-02-03T00:00:00.000","EVL-043561","Offsite Review","On-Demand","Under Threshold","28259R-Discretionary-Under Threshold-2020","Be Proud Inc.","2020-02-12T00:00:00.000","Above Standard","Signature Restaurant","2007 Emmons Avenue",,"11235","Brooklyn","40.5840521","-73.947984","Brooklyn CD 015","Community District 022 Brooklyn","608","BK17","3326915","3087780032"
"2021-02-03T00:00:00.000","EVL-040721","Phase 2","System Generated","WLG (OY)","91039-WLG (OY)-9/3/2019-3/10/2020","Beam Center Inc","2019-12-05T00:00:00.000","Meets Standard","Beam Center","60 Sackett Street",,"11231","Brooklyn","40.6855434","-74.005195","Brooklyn CD 006","Council District 039 Brooklyn","53","BK33","3336015","3003340028"
"2021-02-03T00:00:00.000","EVL-042276","Closeout visit","System Generated","WLG (OY)","91039-WLG (OY)-9/3/2019-3/10/2020","Beam Center Inc","2020-03-05T00:00:00.000","Meets Standard","Beam Center","60 Sackett Street",,"11231","Brooklyn","40.6855434","-74.005195","Brooklyn CD 006","Council District 039 Brooklyn","53","BK33","3336015","3003340028"
"2021-02-03T00:00:00.000","EVL-030798","Pre-program Review","System Generated","SYEP School-Based","91039-SYEP School-Based-3/11/2019-3/10/2020","Beam Center Inc","2019-08-19T00:00:00.000","Meets Standard","Manhattan Bridges High School","525 West   50 Street",,"10019","Manhattan","40.76524991","-73.99310493","Manhattan CD 004","Council District 003 Manhattan","135","MN15","1083802","1010790029"
"2021-02-03T00:00:00.000","EVL-034514","During Program - Technical Assistance","System Generated","SYEP School-Based","91039-SYEP School-Based-3/11/2019-3/10/2020","Beam Center Inc","2019-08-19T00:00:00.000","Below Standard","Manhattan Bridges High School","525 West   50 Street",,"10019","Manhattan","40.76524991","-73.99310493","Manhattan CD 004","Council District 003 Manhattan","135","MN15","1083802","1010790029"
"2021-02-03T00:00:00.000","EVL-036428","Closeout Program Review","System Generated","SYEP School-Based","91039-SYEP School-Based-3/11/2019-3/10/2020","Beam Center Inc","2019-09-20T00:00:00.000","Below Standard","Manhattan Bridges High School","525 West   50 Street",,"10019","Manhattan","40.76524991","-73.99310493","Manhattan CD 004","Council District 003 Manhattan","135","MN15","1083802","1010790029"
"2021-02-03T00:00:00.000","EVL-046611","Interim Evaluation","System Generated","SYEP School-Based","91039-SYEP School-Based-4/1/2020-3/31/2021","Beam Center Inc","2020-08-06T00:00:00.000","Above Standard","Manhattan Bridges High School","525 West   50 Street",,"10019","Manhattan","40.76524991","-73.99310493","Manhattan CD 004","Council District 003 Manhattan","135","MN15","1083802","1010790029"
"2021-02-03T00:00:00.000","EVL-001723","Site Visit 1","System Generated","COMPASS Middle School","142105-COMPASS Middle School-9/1/2017-6/30/2018","Bedford Stuyvesant New Beginnings Charter School","2017-12-11T00:00:00.000","Far Above Standard","Bedford Stuyvesant New Beginnings Charter School","82 LEWIS AVENUE",,"11206","Brooklyn","40.69467915","-73.93738977","Brooklyn CD 003","Council District 036 Brooklyn","283","BK35","3043017","3015910045"
"2021-02-03T00:00:00.000","EVL-006365","Site Visit 2","System Generated","COMPASS Middle School","142105-COMPASS Middle School-9/1/2017-6/30/2018","Bedford Stuyvesant New Beginnings Charter School","2018-04-09T00:00:00.000","Far Above Standard","Bedford Stuyvesant New Beginnings Charter School","82 LEWIS AVENUE",,"11206","Brooklyn","40.69467915","-73.93738977","Brooklyn CD 003","Council District 036 Brooklyn","283","BK35","3043017","3015910045"
"2021-02-03T00:00:00.000","EVL-017112","Site Visit 1","System Generated","COMPASS Middle School","142105A-COMPASS Middle School-9/1/2018-6/30/2019","Bedford Stuyvesant New Beginnings Charter School","2019-05-15T00:00:00.000","Above Standard","Bedford Stuyvesant New Beginnings Charter School","82 LEWIS AVENUE",,"11206","Brooklyn","40.69467915","-73.93738977","Brooklyn CD 003","Council District 036 Brooklyn","283","BK35","3043017","3015910045"
"2021-02-03T00:00:00.000","EVL-027848","Site Visit 2","System Generated","COMPASS Middle School","142105A-COMPASS Middle School-9/1/2018-6/30/2019","Bedford Stuyvesant New Beginnings Charter School","2019-06-13T00:00:00.000","Meets Standard","Bedford Stuyvesant New Beginnings Charter School","82 LEWIS AVENUE",,"11206","Brooklyn","40.69467915","-73.93738977","Brooklyn CD 003","Council District 036 Brooklyn","283","BK35","3043017","3015910045"
"2021-02-03T00:00:00.000","EVL-031821","End of Year Outcomes","System Generated","COMPASS Middle School","142105A-COMPASS Middle School-9/1/2018-6/30/2019","Bedford Stuyvesant New Beginnings Charter School","2019-08-09T00:00:00.000","Far Above Standard","Bedford Stuyvesant New Beginnings Charter School","82 LEWIS AVENUE",,"11206","Brooklyn","40.69467915","-73.93738977","Brooklyn CD 003","Council District 036 Brooklyn","283","BK35","3043017","3015910045"
"2021-02-03T00:00:00.000","EVL-036597","Program Startup","On-Demand","COMPASS Middle School","142105A-COMPASS Middle School-9/1/2019-6/30/2020","Bedford Stuyvesant New Beginnings Charter School","2019-09-10T00:00:00.000","Above Standard","Bedford Stuyvesant New Beginnings Charter School","82 LEWIS AVENUE",,"11206","Brooklyn","40.69467915","-73.93738977","Brooklyn CD 003","Council District 036 Brooklyn","283","BK35","3043017","3015910045"
"2021-02-03T00:00:00.000","EVL-038172","Site Visit 1","System Generated","COMPASS Middle School","142105A-COMPASS Middle School-9/1/2019-6/30/2020","Bedford Stuyvesant New Beginnings Charter School","2020-01-15T00:00:00.000","Above Standard","Bedford Stuyvesant New Beginnings Charter School","82 LEWIS AVENUE",,"11206","Brooklyn","40.69467915","-73.93738977","Brooklyn CD 003","Council District 036 Brooklyn","283","BK35","3043017","3015910045"
"2021-02-03T00:00:00.000","EVL-029243","Contract Review","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-06-28T00:00:00.000","Below Standard","NULL","NULL",,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",,
"2021-02-03T00:00:00.000","EVL-029308","Contract Review","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-06-28T00:00:00.000","Below Standard","NULL","NULL",,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",,
"2021-02-03T00:00:00.000","EVL-013736","Admin Review","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2018-11-20T00:00:00.000","Far Below Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-014192","1st Round Visit","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2018-11-20T00:00:00.000","Meets Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-027103","Closeout","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-02-04T00:00:00.000","Meets Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-024763","2nd Round Visit","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-06-20T00:00:00.000","Meets Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-029186","Contract Review","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-06-27T00:00:00.000","Meets Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-032675","Closeout","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-08-02T00:00:00.000","Below Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-035984","Admin Review","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2019-12-03T00:00:00.000","Below Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-036168","1st Round Visit","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2019-12-09T00:00:00.000","Below Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-040647","Closeout","System Generated","Opportunity Youth Support","820810A-Opportunity Youth Support-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2020-02-12T00:00:00.000","Below Standard","Bed Stuy Restoration Plaza","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-022024","Site Visit 1","System Generated","Over Threshold","28101Q-Over Threshold-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-04-22T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corp","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-003867","2nd Round Visit","System Generated","NDA Healthy Families","820803-NDA Healthy Families-07/01/2017-06/30/2018","Bedford Stuyvesant Restoration Corp","2018-04-27T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-004016","2nd Round Visit","System Generated","NDA Healthy Families","820308-NDA Healthy Families-07/01/2017-06/30/2018","Bedford Stuyvesant Restoration Corp","2018-04-27T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-007135","Contract Review","System Generated","NDA Healthy Families","820308-NDA Healthy Families-07/01/2017-06/30/2018","Bedford Stuyvesant Restoration Corp","2018-05-31T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-006945","Contract Review","System Generated","NDA Healthy Families","820803-NDA Healthy Families-07/01/2017-06/30/2018","Bedford Stuyvesant Restoration Corp","2018-05-31T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-010610","Closeout","System Generated","NDA Healthy Families","820803-NDA Healthy Families-07/01/2017-06/30/2018","Bedford Stuyvesant Restoration Corp","2018-06-30T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-010797","Closeout","System Generated","NDA Healthy Families","820308-NDA Healthy Families-07/01/2017-06/30/2018","Bedford Stuyvesant Restoration Corp","2018-06-30T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-013787","Admin Review","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2018-11-15T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-014319","1st Round Visit","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2018-11-15T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-014370","1st Round Visit","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2018-11-15T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-013873","Admin Review","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2018-11-15T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
