"borough_code","development","address","status","sponsor","zip_code","type","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"Manhattan","Manhattanville","530 West 133rd Street","Occupied","Graham Windham Services to Families & Children","10027","Community Center","40.818127","-73.954478","9","7","219","1084130","1019840001","Manhattanville                                                             "
"Manhattan","Wald","888 East 6th Street","Occupied","Henry Street Settlement, Inc.","10009","Community Center","40.722175","-73.97615","3","2","20","1078051","1003560001","Lower East Side                                                            "
"Queens","Ocean Bay Apartments (Oceanside)","338 Beach 56th Street","Occupied","Bethel Mission Station Church, Inc.","11692","Child Care ","40.593503","-73.786115","14","31","97204","4436422","4158920001","Hammels-Arverne-Edgemere                                                   "
"Queens","Baisley Park","116-55 Guy Brewer Blvd","Occupied","Clifford Glover Day Care Center, Inc.","11433","Child Care - Early Learn","40.685265","-73.783585","12","28","278","4435292","4123350044","Baisley Park                                                               "
"Manhattan","Saint Nicholas","236 West 129st Street","Occupied","Utopia Children's Center","10027","Child Care - Early Learn","40.811811","-73.947207","10","9","224","1081503","1019330001","Central Harlem North-Polo Grounds                                          "
"Manhattan","Polo Grounds Towers","2967 Eighth Avenue","Occupied","Sheltering Arms Chidren and Family Services, Inc.","10039","Child Care - Early Learn","40.830283","-73.936467","10","9","24302","1084520","1021060003","Central Harlem North-Polo Grounds                                          "
"Manhattan","King Towers","2 West 115th Street","Occupied","SCAN Supportive Children's Advocacy Network","10026","Community Center","40.799987","-73.947057","10","9","186","1083316","1015960001","Central Harlem South                                                       "
"Manhattan","Samuel (City)","669 Lenox Avenue","Occupied","Abyssinian Baptist Church","10030","Community Center","40.81939","-73.937012","10","9","232","1085366","1020120025","Central Harlem North-Polo Grounds                                          "
"Brooklyn","Howard","1592 East New York Avenue","Occupied","YWCA - New York City","11212","Child Care - Early Learn","40.672884","-73.909392","16","41","906","3339438","3034890001","Brownsville                                                                "
"Bronx","East 152nd Street-Courtlandt Avenue","372 E 152nd Street","Occupied","East Side House Settlement","10455","Senior Center","40.818516","-73.91793","1","17","67","2090413","2023980014","Melrose South-Mott Haven North                                             "
"Bronx","Gun Hill","3445 Holland Avenue","NYCHA HOLD","NYCHA","10467","Vacant","40.876118","-73.864761","12","12","374","2093517","2046290050","Williamsbridge-Olinville                                                   "
"Manhattan","Taft","1724-26 Madison Avenue","Occupied","Children's Aid Society, Inc.","10029","Child Care - Early Learn","40.798496","-73.94595","11","9","184","1080504","1016180001","East Harlem North                                                          "
"Manhattan","Lehman Village","1641 Madison Avenue","Occupied","Carter Burden","10029","Senior Center","40.79584","-73.947866","11","8","17401","1078867","1016150023","East Harlem South                                                          "
"Manhattan","Dyckman","3782 Tenth Avenue","Occupied","Catholic Charities Community Services Archdiocese of NY","10034","Community Center","40.861366","-73.921207","12","10","299","1080033","1022160001","Marble Hill-Inwood                                                         "
"Manhattan","Douglas I","885 Columbus Avenue","Occupied","Children's Aid Society, Inc.","10025","Child Care - Early Learn","40.797762","-73.963944","7","7","189","1081301","1018360001","Upper West Side                                                            "
"Staten Island","Mariner's Harbor","22 Roxbury Street","NYCHA HOLD","NYCHA","10303","Vacant","40.633482","-74.162903","1","49","31901","5109114","5012450001","Mariner's Harbor-Arlington-Port Ivory-Graniteville                         "
"Brooklyn","Hope Gardens","195 Linden Street","Occupied","Ridgewood-Bushwick Sr Citizens Council, Inc.","11221","Senior Center","40.69537","-73.917486","4","37","417","3076116","3033240019","Bushwick South                                                             "
"Bronx","Eastchester Gardens","1246 Burke Avenue","Occupied","Regional Aid For Interim Needs, Inc.","10469","Senior Center","40.871144","-73.851046","11","12","348","2093500","2045810001","Allerton-Pelham Gardens                                                    "
"Staten Island","Richmond Terrace","71 Jersey Street","Occupied","Jewish Community Center of Staten Island","10301","Community Center","40.645957","-74.08824","1","49","7","5108499","5000510030","West New Brighton-New Brighton-St. George                                  "
"Manhattan","Isaacs","415 East 93rd Street","Occupied","Stanley M. Isaacs Neighborhood Center","10128","NORC","40.780904","-73.945112","8","5","152","1082367","1015730001","Yorkville                                                                  "
"Bronx","Ft Independence","3350 Bailey Avenue","Occupied","Provider Name Unknown","10463","Senior Center","40.880093","-73.900742","8","14","277","2086835","2032610102","Van Cortlandt Village                                                      "
"Bronx","Boston Secor","3540 Bivona Street","Occupied","Regional Aid For Interim Needs, Inc.","10475","Senior Center","40.883026","-73.833227","12","12","46202","2093879","2052630070","Co-op City                                                                 "
"Brooklyn","Howard","90 Watkins Street","Occupied","Police Athletic League, Inc.","11212","Community Center","40.670843","-73.90818","16","41","906","3348343","3034890001","Brownsville                                                                "
"Brooklyn","Marlboro","49 Avenue W","Occupied","Friends of Crown Heights","11223","Child Care - Early Learn","40.591395","-73.982238","13","47","382","3322146","3071370001","Gravesend                                                                  "
"Manhattan","Wald","12 Avenue D","Occupied","Felix Milan Little League","10009","Other - Sports Program","40.720462","-73.978369","3","2","20","1078045","1003560001","Lower East Side                                                            "
"Manhattan","Jefferson","2211 First Avenue","Occupied","Dawning Village","10029","Child Care ","40.794511","-73.936509","11","8","180","1081091","1016840001","East Harlem North                                                          "
"Bronx","Edenwald","1135 229th Dr South","NYCHA HOLD","NYCHA","10466","Vacant","40.885849","-73.845823","12","12","458","2094157","2049050001","Eastchester-Edenwald-Baychester                                            "
"Manhattan","Amsterdam Addition","250 West 65th Street","Occupied","Lincoln Square Neighborhood Center, Inc.","10023","Community Center","40.77501","-73.98689","7","6","151","1030340","1011560020","Lincoln Square                                                             "
"Bronx","Betances VI","465 St. Anns Avenue","Occupied","Bronxworks, Inc.","10455","Community Center","40.812488","-73.914357","1","8","43","2093910","2022720119","Mott Haven-Port Morris                                                     "
"Manhattan","Carver","1445 Madison Avenue","Vacant ","NYCHA","10029","Vacant","40.789378","-73.952576","11","8","168","1082312","1016050024","East Harlem South                                                          "
"Manhattan","Chelsea Addition","441 West 26th Street","Occupied","Hudson Guild","10001","Community Center","40.749196","-74.001815","4","3","97","1012827","1007240010","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Manhattan","Chelsea Addition","441 West 26th Street","Occupied","Hudson Guild","10001","Child Care ","40.749196","-74.001815","4","3","97","1012827","1007240010","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Manhattan","Drew Hamilton","220 West 143rd Street","Occupied","New York City Mission Society","10030","Community Center","40.8208","-73.94113","10","9","232","1086084","1020280016","Central Harlem North-Polo Grounds                                          "
"Bronx","Hunts Point Avenue Rehab","875 Irvine Street","Reserved - application on file","NYCHA","10474","Child Care ","40.818859","-73.888578","2","17","11502","2006319","2027610003","Hunts Point                                                                "
"Brooklyn","Low Houses","137 Belmont Avenue","Occupied","Research Foundation of CUNY","11212","Community Center","40.669205","-73.905172","16","41","908","3327015","3037270001","Brownsville                                                                "
"Brooklyn","Williamsburg","202 Graham Avenue","Occupied","Jewish Association Services For the Aged","11206","Senior Center","40.708879","-73.943443","1","34","493","3344974","3030260001","Bushwick South                                                             "
"Manhattan","Washington","1775 Third Avenue","Occupied","Union Settlement Association","10029","Community Center","40.786574","-73.948303","11","8","15602","1079203","1016470001","East Harlem South                                                          "
"Bronx","Edenwald","1140 East 229th Street","Occupied","Northeast Bronx Day Care Center","10466","Child Care - Early Learn","40.88629","-73.845378","12","12","458","2094178","2049050001","Eastchester-Edenwald-Baychester                                            "
"Brooklyn","Hope Gardens","331 Central Avenue","Occupied","Bushwick United Housing Development Fund","11221","Child Care - Early Learn","40.694817","-73.919402","4","37","419","3075906","3033150001","Bushwick South                                                             "
"Manhattan","Saint Nicholas","281 West 127th Street","Occupied","Renaissance Health Care Network ","10027","Health Clinic","40.811288","-73.949747","10","9","224","1081504","1019330001","Central Harlem North-Polo Grounds                                          "
"Bronx","Claremont Parkway-Franklin Avenue","1315 Franklin Avenue","Occupied","Institute for the Puerto Rican/Hispanic Elderly","10456","Senior Center","40.832062","-73.901641","3","16","149","2009713","2029310086","Morrisania-Melrose                                                         "
"Manhattan","Dyckman","3732 Tenth Avenue","Occupied","Friends of Crown Heights","10034","Child Care - Early Learn","40.859898","-73.922264","12","10","299","1080030","1022160001","Marble Hill-Inwood                                                         "
"Bronx","Ft Independence","3350 Bailey Avenue","Occupied","Mosholu Montefiore Community Center Inc.","10463","Community Center","40.880093","-73.900742","8","14","277","2086835","2032610102","Van Cortlandt Village                                                      "
"Bronx","Randall Avenue-Balcom Avenue","2705 Schley Avenue","Occupied","Jewish Association Services For the Aged","10465","Senior Center","40.821662","-73.827061","10","13","144","2080423","2055680050","Schuylerville-Throgs Neck-Edgewater Park                                   "
"Queens","South Jamaica","107-60 159th Street","Vacant ","NYCHA","11433","Vacant","40.695479","-73.794139","12","28","254","4440737","4101250033","South Jamaica                                                              "
"Brooklyn","Sheepshead Bay","3643 Nostrand Avenue","Occupied","Catholic Charities Neighborhood Services, Inc.","11229","Senior Center","40.594966","-73.940825","15","46","572","3344554","3074051001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"Manhattan","Holmes Towers","1792 First Avenue","Occupied","Stanley M. Isaacs Neighborhood Center","10128","Community Center","40.781149","-73.946242","8","5","152","1076333","1015730020","Yorkville                                                                  "
"Manhattan","Baruch","294 Delancey Street","Occupied","Grand Street Settlement, Inc.","10002","Child Care - Early Learn","40.715824","-73.979547","3","2","1002","1078038","1003230001","Lower East Side                                                            "
"Brooklyn","Marcy","494 Marcy Avenue","Occupied","Sheltering Arms Chidren and Family Services, Inc.","11206","Child Care - Early Learn","40.698084","-73.949756","3","36","255","3325586","3017190001","Bedford                                                                    "
"Manhattan","Taft","1385  5th Avenue","Occupied","NYCHA","10029","Performing Arts - Youth Chorus","40.799355","-73.947404","11","9","184","1080508","1016180001","East Harlem North                                                          "
"Manhattan","Hernandez","189 Allen Street","Occupied","University Settlement Society of New York, Inc.","10002","Senior Center","40.722133","-73.988964","3","1","3601","1005537","1004170001","Chinatown                                                                  "
"Bronx","Edenwald","1150 East 229th Street","Occupied","Mosholu Montefiore Community Center Inc.","10466","Community Center","40.886175","-73.845107","12","12","458","2094178","2049050001","Eastchester-Edenwald-Baychester                                            "
"Manhattan","East River","414 East 105th Street","Occupied","SCAN Supportive Children's Advocacy Network","10029","Child Care - Early Learn","40.788689","-73.939959","11","8","162","1083946","1016960001","East Harlem South                                                          "
"Queens","Ravenswood","35-32 21st Street","Occupied","Queens Borough Public Library","11106","Child Care - UPK 2015","40.760934","-73.935801","1","26","43","4430693","4003320002","Queensbridge-Ravenswood-Long Island City                                   "
"Bronx","Forest","1005 Tinton Avenue","NYCHA HOLD","NYCHA","10456","Vacant- health clinic","40.824078","-73.902585","3","16","133","2091962","2026390001","Morrisania-Melrose                                                         "
"Bronx","Justice Sonia Sotomayor Houses","1000 Rosedale Avenue","Occupied","Phipps Community Development","10472","Community Center","40.825259","-73.867705","9","18","44","2123862","2037250001","Soundview-Bruckner                                                         "
"Bronx","Sotomayor Houses","1818 Watson Avenue","RES HOLD","NYCHA","10472","Vacant","40.82788","-73.864773","9","18","44","2102921","2037300001","Soundview-Bruckner                                                         "
"Brooklyn","Hughes Apartments","301 Sutter Avenue","Occupied","NYCHA","11212","Senior Center","40.667312","-73.909072","16","41","906","3348344","3035260021","Brownsville                                                                "
"Brooklyn","Woodson","460 Dumont Avenue","Occupied","Wayside Out-Reach Development Corporation, Inc.","11212","Senior Center","40.66514","-73.902222","16","42","910","3328133","3037970001","Brownsville                                                                "
"Bronx","Marble Hill","5480 Broadway","Occupied","Reach One To Teach One","10463","Child Care - UPK 2014","40.876558","-73.906949","8","10","309","1082781","1022150116","Marble Hill-Inwood                                                         "
"Brooklyn","Boulevard","2150 Linden Blvd","Occupied","Boulevard Nursery School, Inc.","11207","Child Care ","40.661593","-73.883597","5","42","1110","3324285","3043550001","East New York                                                              "
"Queens","Astoria","2-08 Astoria Blvd.","Occupied","Cleveland Education Services","11102","Child Care - UPK 2014","40.77367","-73.936088","1","22","87","4430795","4004900101","Old Astoria                                                                "
"Manhattan","Rangel","159-30 Harlem River Drive","Occupied","Prince Hall Service Fund, Inc.","10039","Child Care ","40.833115","-73.935445","10","9","24302","1084184","1021060320","Central Harlem North-Polo Grounds                                          "
"Staten Island","Cassidy/Lafayette","125 Cassidy Pl","Occupied","Community Agency for Senior Citizens, Inc.","10301","Senior Center","40.641888","-74.096489","1","49","81","5001762","5000710011","West New Brighton-New Brighton-St. George                                  "
"Bronx","Boston Secor","3540 Bivona Street","Occupied","NYC Department of Education","10475","Other - Education/ School","40.883026","-73.833227","12","12","46202","2093879","2052630070","Co-op City                                                                 "
"Queens","FOREST HILLS COOP (108TH STREET-62ND DRIVE)","62-27 108th Street","Occupied","Queens Community House, Inc.","11375","Other - Storage","40.736351","-73.851347","6","29","745","4432109","4021590002","Forest Hills                                                               "
"Brooklyn","Independence Towers","110 Taylor Street","Occupied","Sheltering Arms Chidren and Family Services, Inc.","11211","Child Care - Early Learn","40.705423","-73.963835","1","33","545","3341989","3021760001","Williamsburg                                                               "
"Bronx","Bronx River","1619 East 174th Street","Occupied","Infinity Bible Church","10472","Other - Religious Center","40.83395","-73.876147","9","18","62","2092909","2038860002","West Farms-Bronx River                                                     "
"Manhattan","Bracetti Plaza","296 East 4th Street","Occupied","Butterfly Child Care Center Inc.","10009","Child Care - UPK 2015","40.72242","-73.980515","3","2","2601","1004617","1003860033","Lower East Side                                                            "
"Manhattan","East River","416 East 105th Street","Occupied","East River Children's Center Committee Inc.","10029","Child Care ","40.788669","-73.939912","11","8","162","1083946","1016960001","East Harlem South                                                          "
"Bronx","Eastchester Gardens","3016 Yates Avenue","Occupied","Neighborhood Initiatives Development Corporation","10469","Community Center","40.870125","-73.854588","11","12","348","2093503","2045810001","Allerton-Pelham Gardens                                                    "
"Brooklyn","Lafayette Gardens","333 Classon Avenue","Occupied","Billy Martin Child Dev Center","11205","Child Care ","40.689768","-73.960169","3","35","233","3321871","3019380001","Bedford                                                                    "
"Queens","Hammel","81-14 Rockaway Beach Boulevard","Occupied","Action Center for Education and Community Development, Inc.","11693","Community Center","40.587969","-73.807684","14","31","94202","4436315","4161140002","Hammels-Arverne-Edgemere                                                   "
"Manhattan","Campos Plaza II","611 East 13th Street","Occupied","University Settlement Society of New York, Inc.","10009","Community Center","40.728579","-73.978114","3","2","28","1077502","1003960010","Lower East Side                                                            "
"Manhattan","Thomas Apartments","102 West 91 Street","Occupied","NYCHA","10024","Senior Program","40.789779","-73.970124","7","6","177","1077231","1012210038","Upper West Side                                                            "
"Bronx","Marble Hill","5365 Broadway","Occupied","Mosholu Montefiore Community Center Inc.","10463","Senior Center","40.876062","-73.907886","8","10","309","1082782","1022150623","Marble Hill-Inwood                                                         "
"Bronx","West Tremont","228 West Tremont Avenue","Vacant ","NYCHA","10453","Vacant","40.85294","-73.918169","5","14","20502","2008963","2028770497","University Heights-Morris Heights                                          "
"Brooklyn","Independence Towers","114 Taylor Street","Occupied","El Puente De Williamsburg","11211","Community Center","40.705508","-73.963702","1","33","545","3059905","3021760001","Williamsburg                                                               "
"Manhattan","Robinson","110 East 129th Street","Occupied","Addie Mae Collins Comm. Serv.","10035","Child Care - Early Learn","40.807387","-73.936695","11","9","242","1054505","1017770005","East Harlem North                                                          "
"Manhattan","Bethune","1949 Amsterdam Avenue","Vacant ","NYCHA","10032","Vacant","40.832646","-73.942182","12","7","239","1062490","1021070059","Washington Heights South                                                   "
"Bronx","Butler","1368 Webster Avenue","Occupied","Directions For Our Youth, Inc.","10456","Community Center","40.835492","-73.907805","3","16","14701","2092072","2028940001","Claremont-Bathgate                                                         "
"Brooklyn","Tilden","630 Mother Gaston Blvd.","Occupied","Research Foundation of CUNY","11212","Community Center","40.663471","-73.905278","16","41","912","3326549","3035760001","Brownsville                                                                "
"Brooklyn","Whitman","105 North Portland Avenue","Occupied","Fort Greene Senior Citizens Council","11205","Senior Center","40.694782","-73.976116","2","35","18501","3335258","3020410001","Fort Greene                                                                "
"Queens","Latimer Gardens","34-30 137th Street","Occupied","Self Help Community Services, Inc","11354","Senior Center","40.766044","-73.829935","7","20","88901","4443410","4049510008","Flushing                                                                   "
"Bronx","Saint Mary's Park","595 Trinity Avenue","Occupied","Bronxworks, Inc.","10455","Community Center","40.81487","-73.909517","1","17","73","2091317","2026230135","Melrose South-Mott Haven North                                             "
"Manhattan","Saint Nicholas","236 West 131st Street","Occupied","Utopia Children's Center","10027","Child Care - Early Learn","40.813265","-73.946826","10","9","224","1081514","1019330050","Central Harlem North-Polo Grounds                                          "
"Bronx","Baychester","1220 East 229th Street","Occupied","Jewish Association Services For the Aged","10466","Senior Center","40.884011","-73.842204","12","12","460","2093741","2049050360","Eastchester-Edenwald-Baychester                                            "
"Manhattan","Washington Hts Rehab (Groups I and II)","2340-46 Amsterdam Avenue","Occupied","Dominican Women's Development Center, Inc.","10033","Child Care ","40.844971","-73.9332","12","10","261","1063193","1021320047","Washington Heights South                                                   "
"Manhattan","Wise Towers/WSURA","114 West 91st Street","Occupied","Goddard Riverside Outreach","10024","Child Care - Early Learn","40.789999","-73.970644","7","6","177","1077128","1012210007","Upper West Side                                                            "
"Staten Island","Stapleton","189 Gordon Street","Occupied","Jewish Community Center of Staten Island","10304","Senior Center","40.623124","-74.082838","1","49","29","5108860","5005450100","Stapleton-Rosebank                                                         "
"Queens","Baisley Park","116-40 Guy Brewer Blvd","NYCHA HOLD","NYCHA","11434","Vacant","40.685658","-73.783843","12","28","278","4435280","4122350022","Baisley Park                                                               "
"Bronx","Justice Sonia Sotomayor Houses","1065 Beach Avenue","Occupied","Bronxdale Tenant's League DayCare Ctr.","10472","Child Care - Early Learn","40.827038","-73.865255","9","18","44","2092801","2037250001","Soundview-Bruckner                                                         "
"Brooklyn","Van Dyke I","382 Sutter Avenue","Reserved - application on file","NYCHA","11212","Construction Training","40.667904","-73.90499","16","41","910","3328030","3037600001","Brownsville                                                                "
"Queens","Astoria","4-05 Astoria Blvd","Occupied","Hellenic American Neighborhood Action Committee (HANAC)","11102","Community Center","40.772947","-73.933467","1","22","87","4430787","4004900101","Old Astoria                                                                "
