"data_year","agency_name","eeo_4_job_category","pay_band","lower_pay_band_bound","upper_pay_band_bound","employee_status","race","ethnicity","gender","number_of_employees"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Asian","Non-Hispanic or Latino","Female","10"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Asian","Non-Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","208"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","47"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","28"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","23"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","White","Non-Hispanic or Latino","Female","45"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","White","Non-Hispanic or Latino","Male","19"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Asian","Non-Hispanic or Latino","Female","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","58"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","16"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","10"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","White","Non-Hispanic or Latino","Female","11"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","70000-74999","70000","74999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Asian","Non-Hispanic or Latino","Female","17"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Asian","Non-Hispanic or Latino","Male","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Asian","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","95"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","43"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","18"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","13"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","White","Non-Hispanic or Latino","Female","40"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","75000-79999","75000","79999","Full-Time","White","Non-Hispanic or Latino","Male","24"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Asian","Non-Hispanic or Latino","Female","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Asian","Non-Hispanic or Latino","Male","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","315"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","63"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","55"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","11"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","24"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","White","Non-Hispanic or Latino","Female","32"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","80000-84999","80000","84999","Full-Time","White","Non-Hispanic or Latino","Male","19"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Asian","Non-Hispanic or Latino","Female","14"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Asian","Non-Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","169"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","33"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","28"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","11"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","11"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","White","Non-Hispanic or Latino","Female","64"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","85000-89999","85000","89999","Full-Time","White","Non-Hispanic or Latino","Male","30"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Asian","Non-Hispanic or Latino","Female","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Asian","Non-Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","57"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","13"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Two or More Races","Non-Hispanic or Latino","Unknown or Choose Not to Disclose","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","White","Non-Hispanic or Latino","Female","19"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","White","Non-Hispanic or Latino","Male","14"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","90000-94999","90000","94999","Full-Time","White","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","Asian","Non-Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","24"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","White","Non-Hispanic or Latino","Female","11"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","95000-99999","95000","99999","Full-Time","White","Non-Hispanic or Latino","Male","10"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Asian","Non-Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","10"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","White","Non-Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","100000-104999","100000","104999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","White","Non-Hispanic or Latino","Female","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","105000-109999","105000","109999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","110000-114999","110000","114999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","110000-114999","110000","114999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","110000-114999","110000","114999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","110000-114999","110000","114999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","110000-114999","110000","114999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","110000-114999","110000","114999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","110000-114999","110000","114999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","115000-119999","115000","119999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","115000-119999","115000","119999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","115000-119999","115000","119999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","115000-119999","115000","119999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","115000-119999","115000","119999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","115000-119999","115000","119999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","115000-119999","115000","119999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","120000-124999","120000","124999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","120000-124999","120000","124999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","120000-124999","120000","124999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","120000-124999","120000","124999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","125000-129999","125000","129999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","130000-134999","130000","134999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","130000-134999","130000","134999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","155000-159999","155000","159999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","30000-34999","30000","34999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","30000-34999","30000","34999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","30000-34999","30000","34999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","30000-34999","30000","34999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","30000-34999","30000","34999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","35000-39999","35000","39999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","35000-39999","35000","39999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","35000-39999","35000","39999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","19"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROTECTIVE SERVICE","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Male","5"
