"organization_name","address1","city","state","zip_code","borough","neighborhood","phone1","fax","website","job_placement_services","financial_aid_services","contact_firstname","contact_lastname","course_name","coursedescription","keywords","cost_total","cost_includes","cost_does_not_include","duration","duration_unit","numhours","prerequisites","max_class_size","years_course_offered","instructor_credentials","delivery_method","schedule","is_hra","is_sbs"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Computerized Support Office Specialists","In Introduction to computerized office skills  student will learn many skills that will help student become a more vital part of your organization. The course will cover the general purpose of businesses  different business models and methods to generate profits  plus specific ways you can maximize value to your employer. Learning the basics of business from the inside out will help you better understand your organization and your role in it. The more you know  the more valuable you become to your employer. In this course we have cover Ms. Word  Excel  PowerPoint  Access  Outlook  Ms Office 2007and 2010  Business Communication Skills  English Writing  Managerial Accounting  (QuickBooks  Peachtree).Upon completion of training student will receive a certificate of completion. This is a 16 week program  contact provider for current schedule","project manager  management  facilities  real estate  residential  property","2900.00","Classroom Hours 192.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"192","Hour(s)","192","0","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Custom Broker Fundamentals ","This Customs Broker License Course is designed for a variety of individuals From. Learn the fundamentals  principals and application of U.S. Customs law and regulations in a sensible  easy to understand presentation that makes learning easy. An Introduction to Integrity in customs Managing risk and Policy and operational lessons learned from eight country case studies. Upon completion of training student will receive certificate ofcompletion This is a 16 week program  please contact provider for current schedule.",,"2500.00","Classroom Hours 96.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"96","Hour(s)","96","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Customer Service Representative","The customer is priority in today's business. In this course  we will help students acquired quality customer service skills. Our course will teach students how to provide remarkable service to customers. The students will learn how to communicate with customers internally and externally  using a professional and positive manner. .The course will prepare students for customer related industries  while improving their communication and customer-related skills. The insights the students gain  will help them seek position as a Library Clerk  Receptionist  Information Clerk  Hospital and Clinic Office and Customer Service Representative  and all related fields. .The course includes electronic communications  telephone skills  customer service management  customer service administration  computer applications  and the necessary skills. Upon completion of training student will recieve certificate of completion This is a 12 week program  contact provider for current schedule","Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word","2200.00","Classroom Hours 72.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"72","Hour(s)","72","Basic Computer skills","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Customer Services and Sales","The customer is priority in today's business. In this course  we will help students acquired quality customer service skills. Our course will teach students how to provide remarkable service to customers. The students will learn how to communicate with customers internally and externally  using a professional and positive manner. .The course will prepare students for customer related industries  while improving their communication and customer-related skills. The insights the students gain  will help them seek position as a Library Clerk  Receptionist  Information Clerk  Hospital and Clinic Office and Customer Service Representative  and all related fields. .The course includes electronic communications  telephone skills  customer service management  customer service administration  computer applications  and the necessary skills. Upon completion of training student will recieve certificate of completion.This is a 12 week program  contact provider for current schedule","Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word","1300.00","Classroom Hours 72.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"72","Hour(s)","72","Basic computer application Skills.","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Data Entry (TAA ONLY)","This course is designed for students to gain experience in real life activities of data entry specialists. Students will work on actual data entry problems and will improve their accuracy and speed in using the numeric keypad. Final course objectives include a timed-typing test of printed material. Students will be expected  upon successful completion of this course  to complete the test at a rate of 50 wpm or greater  with no more than 2 errors. Course components detail posted as following: Basic Computer Concepts 16 HoursCost $200.00  Keyboarding I 60 Hours Cost $780.00Keyboarding II 60 hours Cost $780.00 Ms Word 56 HoursCost $740.00. .Upon completion of training student will receive certificate ofcompletion This is a 16 week program  contact provider for current schedule",,"2500.00","Classroom Hours 192.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"192","Hour(s)","192","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Database Administration and Development","Develops in-depth understanding of database concepts and terminology  emphasizing the relational databases model. Understanding the role of Structured Query Language (SQL)  data modeling and normalization of database tables. Develops the concepts and skills required to perform the duties of Database Administrator (DBA) in organizations using large relational databases. Students develop coherent plans for security  disaster recovery  backup and restore  replication and other administrative functions  including the creation and use of SQL scripts to automate administrative tasks. And Provides students with advanced concepts and hands-on practice in database administration. Topics include: creating and managing indexes  multi-user issues (locks  data integrity)  replication  data warehousing  data analysis services  advanced Data Transformation Services. Upon completion of training student will receive certificate ofcompletion This is a 16 week program  please contact provider for current schedule.","network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE","2200.00","Classroom Hours 96.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"96","Hour(s)","96","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","EKG TECHNICIAN","This comprehensive course is designed to prepare students to become certified EKG Technicians. Students will learn anatomy and physiology of the heart  heart disease procedures  and medical ethics  as well as legal aspects of patient contacts and functions  also the use of EKG machine.Upon completion of training student will receive certificate of completion This is a 16 week program  contact provider for current schedule",,"4225.00","Classroom Hours 96.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"96","Hour(s)","96","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","English and Business Bookkeeping (TAA ONLY)","The course of English and Business Bookkeeping has the total hour 1800; including English 560 hours and vocational training is 640 hours  600 Hours Lab. The course is designed to introduce students to the foundational skills required for today business office. We prepare students to become analytical  flexible and motivated professionals who will thrive in their accounting and Bookkeeping careers. They will learn computer skills in up-to-date labs and gain familiarity with current versions of software  Course topics covered Excel2010  QuickBooks 2012  Peachtree 2012  and Principles of Accounting Payroll  Income Tax Procedures  after finished this course Student will become Bookkeeper  Office Clerk  Office Manager  Payroll  Business Administrator  Accounting Clerk  Accounting Assistant  Payroll Administrative. Etc.Course components detail posted as following: listening and speaking skills   240 Hours cost $1800.00  reading skills 240 Hour cost $1800.00  Writing skills  180 Hours cost $2000.00 Keyboarding 120 Hours cost $1560.00  Ms Word 96 Hours cost $1248.00 Ms Excel 120 Hours cost $1560.00  Ms PowerPoint 60 Hours cost $780.00 Ms Access 120 Hours cost $1560.00 Ms Outlook 60 Hours cost $780.00 Principles of Accounting I 120 Hours cost $1560.00  Principles of Accounting II 120 Hours cost $1560.00 Computerized Accounting I (QuickBooks) 120 Hours cost $1560.00 Computerized Accounting II (Peachtree) 120 Hours cost $1560.00  Payroll Accounting 120 Hours cost $1560.00 Income Tax Procedures 120 Hours cost $1560.00 Upon completion of training student will receive certificate of completion. .This is more than one year program  contact provider for current schedule",,"16150.0","Classroom Hours 1200.0   Lab Hours 600.0   Internship Hours 0.0   Practical Hours 0.0",,"1800","Hour(s)","1800","English test","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","English as  Second Language (Advanced Level) (TAA Only)","Advanced-level academic/professional reading skills and comprehension strategies for students whose first or primary language is not English. Emphasizes using authentic texts to develop the critical reading and academic skills required to satisfy student's academic or professional needs. Emphasizes writing well-formed  grammatical essays. Focuses on a review of sentence expansion and modification  the four steps of the writing process  developing research skills  and writing essays in a variety of rhetorical styles. Emphasizes the formal properties of the English language integrated with writing skills. Focuses on conditionals  passive voice  reported speech  verbals  and emphatic constructions  performing multiple coordinating and embedding combinations  and varying tenses in discourse. Advanced Level. Course components detail posted as following: Advanced Level reading skills  48 Hours cost $625.00  Advanced Level listening skills  48 Hour cost $625.00  Advanced Level speaking skills 48 Hours  cost $625.00  Advanced Level writing skills 48 Hours cost $625.00. Upon completion of training student will receive certificate ofcompletion .This is a 16 week program  please contact provider for current schedule.",,"2500.00","Classroom Hours 192.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"192","Hour(s)","192","ESL Inter level.","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","English as  Second Language (Basic Level) (TAA Only)","Beginning-level academic/professional reading and comprehension skills and strategies for students whose first or primary language is not English. Emphasizes skills/strategies to improve reading comprehension and speed  expand vocabulary and use reference resources. Emphasizes writing well-formed  grammatical sentences and studying paragraph development. Focuses on recognizing spelling patterns for verbs and nouns  expanding vocabulary  generating original sentences in the six basic sentence patterns with correct punctuation  distinguishing topic sentences from supporting ideas and concluding sentences  and learning pre-writing techniques for paragraph development. Emphasizes the formal properties of the English language integrated with writing skills. Focuses on identifying sentence parts  complete sentences and fragments; subject/verb agreement; basic statement  imperative and question patterns; and simple present  present continuous  simple past and past continuous tenses. Course components detail posted as following: Basic Level reading skills   48 Hours cost $625.00  Basic Level listening skills  48 Hour cost $625.00  Basic Level speaking skills 48 Hours  cost $625.00  Basic Level writing skills 48 Hours cost $625.00. Upon completion of training student will receive certificate ofcompletionThis is a 16 week program  contact provider for current schedule",,"2500.00","Classroom Hours 192.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"192","Hour(s)","192","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","English as  Second Language (Intermediate Level) (TAA Only)","Intermediate-level academic/professional reading comprehension skills and strategies for students whose first or primary language is not English. Emphasizes developing the critical reading and academic skills required to satisfy students academic or professional needs. Focuses on expanding the six basic sentence patterns through modification and compounding  using the writing process  organizing ideas into paragraph form  understanding elements of unity and coherence  and producing narrative  descriptive and expository paragraphs. Emphasizes the formal properties of the English language integrated with writing skills. Focuses on the English system of articles  phrasal verbs  constructions of coordination and modification  and future and perfect tenses. Course components detail posted as following: Intermediate Level reading skills   48 Hours cost $625.00  Intermediate Level listening skills  48 Hour cost $625.00  Intermediate Level speaking skills 48 Hours  cost $625.00  Intermediate Level writing skills 48 Hours cost $625.00. .This is a 16 week program  contact provider for current schedule.",,"2500.00","Classroom Hours 192.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"192","Hour(s)","192","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","English as  Second Language (TAA Only)","The English as a Second Language (ESL) course sequence provides instruction in the English language for the student whose first language is not English. This course sequence is designed to meet the needs of students with limited English language proficiency. Admission to each level is determined through placement examination. Students are required to complete the ESL sequence from the point of initial placement. Each level includes a progressive communicative curriculum in reading  writing  listening  speaking skills  and basic vocabulary. Audio-videotape materials  software  and Internet resources are incorporated into course at all levels. Course components detail posted as following: ESL Level 1  80 Hours cost $640.00  ESL Level 2  80 Hours  cost $640.00  ESL Level 3  80 Hours  cost $640.00  ESL Level 4  80 Hours   cost $640.00  ESL Level 5  80 Hours  cost $640.00  ESL Level 6  80 Hours  cost $640.00  ESL Level 7  90 Hours  cost $640.00  ESL Level 8  90 Hours cost $640.00. Upon completion of training student will receive certificate ofcompletion This is a one year program  contact provider for current schedule .",,"5000.00","Classroom Hours 660.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"660","Hour(s)","660","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","English langauge (TAA ONLY)","The English Language course sequence provides instruction in the English language for the student whose first language is not English. This course sequence is designed to meet the needs of students with limited English language proficiency. Admission to each level is determined through placement examination. Students are required to complete the ESL sequence from the point of initial placement. Each level includes a progressive communicative curriculum in reading  writing  listening  speaking skills  and basic vocabulary. Audio videotape materials  software  and Internet resources are incorporated into course at all levels. Upon completion of training student will receive certificate of completion. This is more than one year week program  contact provider for current schedule",,"8225.00","Classroom Hours 324.0   Lab Hours 180.0   Internship Hours 0.0   Practical Hours 0.0",,"504","Hour(s)","504","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Graphic and Web Designer  (TAA ONLY)","This course designing a navigation interface  web graphics  information architecture  HTML  Dreamweaver  Java script  VB Script  E-Commerce  Database  web hosting  and file site management. Dynamic HTML  web hosts and servers  search engines  web graphics  animation  and web authoring tools. Design and implementation of a medium-sized commercial web site. Cascading Style Sheets (CSS)  advanced page slicing  layer-based menus  optimization schemes  and site maintenance. How to embed audio  video and vector-based animation on their web sites  web animation projects. Graphic Design course focuses on bringing together the elements of photo  text  movies and sound to create a complete video project. Students will concentrate on the techniques  skills  and theory of video editing and how to apply those techniques to enhance  pace and set the mood for film or video projects. Included will be demonstrations of a variety of available editing equipment. Form basic to advanced level. Course components detail posted as following: Introduction to Windows  60 Hours  Cost $600.00  QuarkXPress 60 Hours  Cost $600.00  Advanced QuarkXPress 60 Hours  Cost $600.00  Introduction to Photoshop 60 Hours  Cost $600.00 Advanced Photoshop 60 Hours  Cost $600.00 Illustrator 60 Hours  Cost $600.00Advanced Illustrator 60 Hours  Cost $600.00 Flash 60 Hours  Cost $600.00 Advanced Flash 60 Hours  Cost $600.00 In Design 60 Hours  Cost $600.00Fireworks 30 Hours  Cost $600.00 In design 30 Hours  Cost $300.00 HTML XHTML 60 Hours  Cost $600.00 VB Script 60 Hours  Cost $600.00 Java Script 60 Hours  Cost $600.00 E-Business Essentials I 60 Hours  Cost $600.00 Networking Essential 60 Hours  Cost $600.00 ColdFusion 60 Hours  Cost $600.00 Dreamweaver with ASP 60 Hours  Cost $1200.00 Web Log Server 60 Hours  Cost $1200.00 Java Database Programmer 60 Hours  Cost $1200.00 Java Pro for Web I 60 Hours  Cost $1200.00 Java Pro for Web II60 Hours  Cost $1200.00 Database Management I60 Hours  Cost $800.00 Database Management II 60 Hours  Cost $1200.00 JSP60 Hours  Cost $1200.00 e-Commerce 60 Hours  Cost $1200.00Upon completion of training student will receive certificate of completion. This is a one year week program  contact provider for current schedule",,"15000.0","Classroom Hours 1500.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"1500","Hour(s)","1500","N/A","10",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Graphic Design","This graphic design course incorporates electronic photo editing  graphics  and page design. design techniques used by the advertising and art design industry. Students study involves painting  fashion  industrial design  or graphic design. Software includes Photoshop  Illustrator  InDesign  Flash and Action Script.  Adobe Premiere Pro Capture  edit  and deliver video online  on air  on disc  or on device. Upon completion of training student will receive certificate ofcompletion .This is a 16 week program  please contact provider for current schedule.","Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion","1300.00","Classroom Hours 96.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"96","Hour(s)","96","Basic Computer","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Hotel and Hospitality Management","The course covers key hospitality issues  Hotel management definitions  and career opportunities available in restaurants  hotels  beverages operations  casinos  theme venues  entertainment centers  cruise lines  and countless other hospitality and tourism business. In this course we will cover the front office processes reservations  registers guests  assigns rooms  handles complaints and provides information on all hotel services. Sales The salesperson visits local and out-of-town business executives  offering the hotels guest rooms  banquet halls and seminar rooms for conventions and meetings. Beverage The food and beverage manager supervises all preparation and service staff  ensuring that all dining rooms and lounges operate efficiently and profitably while maintaining high standards of food  beverage and service. Banquets The banquet manager supervises the set-up and service of banquets  weddings  receptions  meetings and conventions. Accounting The food and beverage controller compiles cost and profit statistics  prices and menus  forecasts business trends and reports to management on cost-saving measures. In this program Total: 25 Courses.",,"0.00000","Classroom Hours 0.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"0","Hour(s)","0","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Hotel and Hospitality Mangement with ESL","The course covers key hospitality issues  Hotel management definitions  and career opportunities available in restaurants  hotels  beverages operations  casinos  theme venues  entertainment centers  cruise lines  and countless other hospitality and tourism business. In this course we will cover the front office processes reservations  registers guests  assigns rooms  handles complaints and provides information on all hotel services. Sales The salesperson visits local and out-of-town business executives  offering the hotels guest rooms  banquet halls and seminar rooms for conventions and meetings. Beverage The food and beverage manager supervises all preparation and service staff  ensuring that all dining rooms and lounges operate efficiently and profitably while maintaining high standards of food  beverage and service. Banquets The banquet manager supervises the set-up and service of banquets  weddings  receptions  meetings and conventions. Accounting The food and beverage controller compiles cost and profit statistics  prices and menus  forecasts business trends and reports to management on cost-saving measures. total 1500 Hours English 660 hours  Hotel Management 840 Hours.",,"0.00000","Classroom Hours 0.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"0","Hour(s)","0","High School Diploma or GED","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Hotel and Hospitality Mangement with ESL","The course covers key hospitality issues  Hotel management definitions  and career opportunities available in restaurants  hotels  beverages operations  casinos  theme venues  entertainment centers  cruise lines  and countless other hospitality and tourism business. In this course we will cover the front office processes reservations  registers guests  assigns rooms  handles complaints and provides information on all hotel services. Sales The salesperson visits local and out-of-town business executives  offering the hotels guest rooms  banquet halls and seminar rooms for conventions and meetings. Beverage The food and beverage manager supervises all preparation and service staff  ensuring that all dining rooms and lounges operate efficiently and profitably while maintaining high standards of food  beverage and service. Banquets The banquet manager supervises the set-up and service of banquets  weddings  receptions  meetings and conventions. Accounting The food and beverage controller compiles cost and profit statistics  prices and menus  forecasts business trends and reports to management on cost-saving measures. total 1500 Hours English 660 hours  Hotel Management 840 Hours.Upon completion of training student will receive certificate of completion. This is more than one year program  contact provider for current schedule","Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word","12500.0","Classroom Hours 1200.0   Lab Hours 180.0   Internship Hours 120.0   Practical Hours 0.0",,"1500","Hour(s)","1500","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Hotel housekeeping and Restaurant (TAA ONLY)","In this course  we will teach the growth and progress of the hotel and hospitality industry. Topics include hotels housekeeping and housemen  restaurants. The students will be learning basic communication English between the co-workers and supervisor  and guests. In addition  the students will be learning all guest items in the room  for example  menu for three meals  TV channels  Laundry List  and so on. The students will be learning how to dealing with guest room service orders from restaurant in the hotel  and recommend daily special when necessary. The students will also learn the key steps of house clean  and sanitization safety. For instance  cleaning every corner in the guest room and maintain its cleanliness and orderliness. The students will be learning the use of cleaning tools and protect themselves during work  for instance  they know the need to wear gloves  masks  etc. Further  the students will be also learning how to fill out applications  such as daily working schedule  etc. Upon completion of training student will receive certificate of completion. This is more than one year program  contact provider for current schedule",,"8225.00","Classroom Hours 240.0   Lab Hours 300.0   Internship Hours 60.0   Practical Hours 0.0",,"600","Hour(s)","600","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Hotel Management Fundamentals","This course is designed to provide students with basic understanding of the lodging and food service industry by tracing the industry's growth and development to provide students with the principles of supervision as they apply specifically to the hospitality industry and it also to provide students with basic knowledge and practical experience that will enable them to develop strategic and operating marketing plans for hospitality properties. It presents a systematic approach to front office procedures by detailing the flow of business through a hotel managing housekeeping operations and provides a through overview. It describes how to develop and implement an effective purchasing program provides an overview of the information needs of lodging properties and food service establishments and it also provides students with practical skills and knowledge for effective management of food service operations. .This is a 16 week program  please contact provider for current schedule.","Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word","2200.00","Classroom Hours 96.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"96","Hour(s)","96","Basic Computer Knowledge","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","International Freight Forwarder Fundamentals","In this course will teach students  International regimes and global networks  Mutual interests and international regime theory. The Role of a Freight Broker in the Transportation Industry  Contracts  Forms and Agreements  Broker Agent Dispatcher What is right for you Marketing Your Brokerage Work From Home or Office Hiring Agents Industry Nomenclature Terminology Sales Skills Telemarketing Learn The Equipment Needed For The Load Market Trends Fluctuations Internet Load Boards Establishing Shipper Carrier Databases The Daily Grind - Step by Step Guide To Moving Freight Calculating Rates - Flat Rate  CPM and CWT. Upon completion of training student will receive certificate ofcompletion This is a 16 week program  contact provider for current schedule","Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word","2500.00","Classroom Hours 96.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"96","Hour(s)","96","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Introduction to Electronic Engineering Technology","Program emphasizes skill-based install industrial electronic equipment  Development and production of electronic equipment. Electronic Technology  Electronic Heating  air conditioning refrigeration HVAC. .This is a 16 week program  please contact provider for current schedule.","Construct  boiler  carpenter  Electrician  Plumber  Roofer  helper  building  construction  removal  electronic  electrical  inspector  hazardous  solar  asbestos  EHMT","2200.00","Classroom Hours 96.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"96","Hour(s)","96","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
"New Technologies Information Institute","401 BROADWAY STE 903","NEW YORK","New York","10013","Manhattan","Greenwich Village - Soho","2129255722","2129255571","http://www.ntii-newyork.com","Job Placement Services are available.","Some types of Financial Aid are provided.","Lynn","Zhang","Legal Office Clerk","In this course provide students with opportunities to understand the range of skills necessary for effective lawyering; improve their abilities to perform lawyering skills that might include  depending on placement location: legal research  drafting and filing legal documents  interviewing clients and witnesses  observing and participating in courtroom activities  discussing legal issues and tactics with a supervising attorney  and confronting ethical issues in the practice of law; begin to identify and reflect on their own strengths and weaknesses as practicing student attorneys and increase self-confidence in their own lawyering abilities; develop productive working relationships with superiors  clients  support staff  and peers; and reflect on their placement experiences through class discussions and exercises  readings  written assignments. Upon completion of training student will receive certificate ofcompletion This is a 16 week program  contact provider for current schedule","Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word","2200.00","Classroom Hours 192.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"192","Hour(s)","192","N/A","0",,,"Classroom Training","Check with school to receive most updated schedule","Yes","No"
