"complaint","date","address","street_name","borough","block","lot","bin","postcode","landmark_name","work_reported","action_taken","status","community_council","community_board","nta","latitude","longitude"
"CMP-16-00063","2015-07-22T00:00:00.000","326","President Street","Brooklyn","443","23","3007403","11231","Carroll Gardens - Historic District","extensive work","No Warning Letter Issued","Closed","39","BK-6","Carroll Gardens-Columbia Street-Red Hook","40.68043415182823","-73.9932434918382"
"CMP-16-00062","2015-07-22T00:00:00.000","50","Morton Street","Manhattan","583","19","1009791","10014","Greenwich Village - Historic District","Removal of ironwork","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73083631160297","-74.00576577721482"
"CMP-16-00064","2015-07-22T00:00:00.000","252","West 139th Street","Manhattan","2024","56","1060314","10030","St. Nicholas - Historic District","Installing ductless ac unit","Warning Letter Issued","Closed","09","MN-10","Central Harlem North-Polo Grounds","40.8187285389068","-73.94395329168191"
"CMP-16-00061","2015-07-22T00:00:00.000","296","Bleecker Street","Manhattan","588","29","1010023","10014","Greenwich Village - Historic District","Painting building gray without permits","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73248324860432","-74.00372367280929"
"CMP-16-00066","2015-07-23T00:00:00.000","1263","Dean Street","Brooklyn","1207","39","3030055","11216","Crown Heights North - Historic District","Coating stoop","No Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.676758144472544","-73.94759848516695"
"CMP-16-00065","2015-07-23T00:00:00.000","1261","Dean Street","Brooklyn","1207","40","3030056","11216","Crown Heights North - Historic District","Coating stoop","No Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.6767636586367","-73.94765255877589"
"CMP-16-00067","2015-07-24T00:00:00.000","313","West 100th Street","Manhattan","1889","13","1057133","10025","Riverside-West End  Extension II - Historic District","Excavation and replacement of windows","Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.79811766227153","-73.97203408269792"
"CMP-16-00072","2015-07-27T00:00:00.000","246","West 4th Street","Manhattan","620","65","1011213","10014","Greenwich Village - Historic District","Installation of HVAC in noncompliance","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73473396490642","-74.00311759881706"
"CMP-16-00071","2015-07-27T00:00:00.000","192","Warren Street","Brooklyn","306","13","3003357","11201","Cobble Hill - Historic District","Vent","Warning Letter Issued","Closed","39","BK-6","Carroll Gardens-Columbia Street-Red Hook","40.6876914781654","-73.99665022453004"
"CMP-16-00068","2015-07-27T00:00:00.000","85-24","37th Avenue","Queens","1473","1","4036240","11372","Jackson Heights - Historic District","Installation of signage and storefront in noncompliance","No Warning Letter Issued","Closed","21","QN-3","Jackson Heights","40.750065323596154","-73.88121882024241"
"CMP-16-00070","2015-07-27T00:00:00.000","16","Christopher Street","Manhattan","593","44","1076824","10014","Greenwich Village - Historic District","Sign for animal hospital; work in cellar","Warning Letter Issued","Closed","03","MN-2","West Village","40.733935282495096","-74.00054124330698"
"CMP-16-00069","2015-07-27T00:00:00.000","100-110","Bleecker Street","Manhattan","524","66","1087825","10012","University Village now called Silver Towers I & II and 505 LaGuardia Place - Individual Landmark","Window replacement in noncomplaince","No Warning Letter Issued","Closed","01","MN-2","West Village","40.72715295781032","-73.99712448658059"
"CMP-16-00073","2015-07-28T00:00:00.000","49-20","39th Avenue","Queens","132","136","4001058","11377","Sunnyside Gardens - Historic District","painting porches without permits","Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74899686137952","-73.91439924578968"
"CMP-16-00076","2015-07-30T00:00:00.000","88","Perry Street","Manhattan","621","41","1011248","10014","Greenwich Village - Historic District","Building being renovated, windows replaced","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73532403179433","-74.00473417346187"
"CMP-16-00074","2015-07-30T00:00:00.000","5","Beekman Street","Manhattan","90","7503","1079072","10038","Temple Court Building and Annex - Individual Landmark","Installation of signage","Warning Letter Issued","Closed","01","MN-1","Battery Park City-Lower Manhattan","40.71139239238092","-74.0066658624123"
"CMP-16-00075","2015-07-30T00:00:00.000","87","Leonard Street","Manhattan","174","7504","1001884","10013","Tribeca East - Historic District","SF work in noncompliance/permit pending","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.717200403394244","-74.00471845660863"
"CMP-16-00078","2015-07-31T00:00:00.000","78","Grand Street","Manhattan","475","58","1007083","10013","SoHo-Cast Iron - Historic District","Removal of paint","Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.721850091792646","-74.0026516112872"
"CMP-16-00077","2015-07-31T00:00:00.000","237","East 62nd Street","Manhattan","1417","16","1043837","10065","Treadwell Farm - Historic District","Installation of security cameras","No Warning Letter Issued","Closed","04","MN-8","Lenox Hill-Roosevelt Island","40.76305427443504","-73.96429481206403"
"CMP-16-00079","2015-08-04T00:00:00.000","48","West 73rd Street","Manhattan","1125","62","1028646","10023","Upper West Side/Central Park West - Historic District","Interior alterations","Warning Letter Issued","Closed","06","MN-7","Lincoln Square","40.777736469968524","-73.97746224647709"
"CMP-16-00083","2015-08-05T00:00:00.000","135","Fort Greene Place","Brooklyn","2113","7","3059237","11217","Brooklyn Academy of Music - Historic District","Disrepair","Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.68585558006925","-73.97630342460818"
"CMP-16-00082","2015-08-05T00:00:00.000","125","Fort Greene Place","Brooklyn","2113","12","3059242","11217","Brooklyn Academy of Music - Historic District","Disrepair","Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.6861108541638","-73.97635381370523"
"CMP-16-00085","2015-08-05T00:00:00.000","500","Nostrand Avenue","Brooklyn","1843","20","3053009","11216","Alhambra Apartments - Individual Landmark;  Bedford - Historic District","Alteration to dormer","Warning Letter Issued","Closed","36","BK-3","Bedford","40.68169425207353","-73.9498516260215"
"CMP-16-00084","2015-08-05T00:00:00.000","33","Greenwich Avenue","Manhattan","611","65","1010852","10014","Greenwich Village - Historic District","Installation of awning at Chapter One","Warning Letter Issued","Closed","03","MN-2","West Village","40.735085335326616","-74.00023093446343"
"CMP-16-00086","2015-08-05T00:00:00.000","35","West 95th Street","Manhattan","1209","18","1031713","10025","Upper West Side/Central Park West - Historic District","Removal of clay tile roof and security gate","Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.79147663073642","-73.96630917993328"
"CMP-16-00080","2015-08-05T00:00:00.000","1180","Dean Street","Brooklyn","1212","36","3030325","11216","Crown Heights North - Historic District","enlarged sidewalk, added fence","No Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.676907693906706","-73.95060871288119"
"CMP-16-00081","2015-08-05T00:00:00.000","1164","Dean Street","Brooklyn","1212","28","3030317","11216","Crown Heights North - Historic District","Attached a ladder to the façade","No Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.67693259097534","-73.95106295029287"
"CMP-16-00089","2015-08-06T00:00:00.000","255","Prospect Place","Brooklyn","1152","85","3028533","11238","Prospect Heights - Historic District","painted the building","No Warning Letter Issued","Closed","35","BK-8","Prospect Heights","40.677454517466124","-73.96782690168999"
"CMP-16-00088","2015-08-06T00:00:00.000","38","Monroe Place","Brooklyn","238","19","3001923","11201","Brooklyn Heights - Historic District","Illegal rooftop construction","No Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.69601617943046","-73.9926865523328"
"CMP-16-00087","2015-08-06T00:00:00.000","514","2nd Street","Brooklyn","1078","10","3025287","11215","Park Slope - Historic District","Alts to sf, fence, HVAC, addition","Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.67086662340278","-73.97756685200149"
"CMP-16-00090","2015-08-07T00:00:00.000","47-09","43rd Avenue","Queens","136","7","4001218","11104","Sunnyside Gardens - Historic District","Replacement of door","No Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.744777502353315","-73.91722680936641"
"CMP-16-00091","2015-08-07T00:00:00.000","35-45","87th Street","Queens","1461","62","4035896","11372","Jackson Heights - Historic District","Painting trim without permits","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75120295141131","-73.87982723922816"
"CMP-16-00092","2015-08-07T00:00:00.000","35-51","87th Street","Queens","1461","60","4035895","11372","Jackson Heights - Historic District","installation of security camera","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75112333875412","-73.87981294595379"
"CMP-16-00093","2015-08-07T00:00:00.000","864","Manhattan Avenue","Brooklyn","2574","53","3065138","11222","Greenpoint - Historic District","Installation of shed","No Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.72930112653291","-73.9538568026306"
"CMP-16-00095","2015-08-10T00:00:00.000","7","Fillmore Place","Brooklyn","2367","43","3062486","11211","Fillmore Place - Historic District","Work without permits","No Warning Letter Issued","Closed","34","BK-1","North Side-South Side","40.714217847801784","-73.95891374781753"
"CMP-16-00094","2015-08-10T00:00:00.000","319","Canal Street","Manhattan","230","4","1077942","10013","SoHo-Cast Iron - Historic District","Knocking down walls and adding an extension","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72007971809717","-74.00283191778051"
"CMP-16-00096","2015-08-10T00:00:00.000","75","Livingston Street","Brooklyn","265","1","3002543","11201","Borough Hall Skyscraper - Historic District","Installation of awning","No Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.691687615646224","-73.99174225448307"
"CMP-16-00100","2015-08-11T00:00:00.000","12","West 120th Street","Manhattan","1718","42","1053263","10027","Mount Morris Park - Historic District","Replaced window at the balcony, altered stoop opening, added security grilles and gate, lights","Warning Letter Issued","Closed","09","MN-10","Central Harlem South","40.80343550332942","-73.94511480262946"
"CMP-16-00097","2015-08-11T00:00:00.000","144","Atlantic Avenue","Brooklyn","285","21","3002949","11201","Cobble Hill - Historic District","Alteration to storefront","Warning Letter Issued","Closed","39","BK-6","Carroll Gardens-Columbia Street-Red Hook","40.690408740826115","-73.99500217652592"
"CMP-16-00098","2015-08-11T00:00:00.000","415","Broadway","Manhattan","210","21","1002718","10013","Tribeca East - Historic District","Removal of gates","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.71919592182542","-74.0020706996822"
"CMP-16-00099","2015-08-11T00:00:00.000","53","Mercer Street","Manhattan","474","14","1007039","10013","SoHo-Cast Iron - Historic District","Removal of windows, replacement in noncompliance","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.721811691495866","-74.0009848836248"
"CMP-16-00101","2015-08-12T00:00:00.000","195","Dekalb Avenue","Brooklyn","2090","1","3399822","11205","Fort Greene - Historic District","Installation of light fixtures, signage, and hvac without permits","No Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.68957646266511","-73.97175507699524"
"CMP-16-00103","2015-08-12T00:00:00.000","815","Onderdonk Avenue","Queens","3472","66","4083087","11385","Ridgewood South - Historic District","painted the addition white","Warning Letter Issued","Closed","34","QN-5","Ridgewood","40.70225113942847","-73.90427069269826"
"CMP-16-00102","2015-08-12T00:00:00.000","153","Dekalb Avenue","Brooklyn","2100","38","3058889","11217","Fort Greene - Historic District","Ongoing resurfacing of stoop","Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.68966491367","-73.97439815923194"
"CMP-16-00104","2015-08-12T00:00:00.000","200","St. Johns Place","Brooklyn","1059","19","3024434","11217","Park Slope - Historic District","Repairs to ironwork","No Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.676165899660255","-73.97341192137083"
"CMP-16-00106","2015-08-13T00:00:00.000","26","East 91st Street","Manhattan","1502","56","1047004","10128","Expanded Carnegie Hill - Historic District","Ventilation system installed at roof","Warning Letter Issued","Closed","04","MN-8","Upper East Side-Carnegie Hill","40.78427412587262","-73.95706862076993"
"CMP-16-00105","2015-08-13T00:00:00.000","562","3rd Street","Brooklyn","1080","34","3025433","11215","Park Slope - Historic District","Deck added to property","No Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.66967799313368","-73.97684989407777"
"CMP-16-00107","2015-08-13T00:00:00.000","37","Marion Avenue","Staten Island","584","60","5015084","10304","St. Paul's Avenue-Stapleton Heights - Historic District","Constructing garage","Warning Letter Issued","Closed","49","SI-1","Grymes Hill-Clifton-Fox Hills","40.630205217912994","-74.08282203124465"
"CMP-16-00108","2015-08-14T00:00:00.000","104","East 10th Street","Manhattan","465","109","1006805","10003","St. Mark's   Extension - Historic District","Ongoing roof work","No Warning Letter Issued","Closed","02","MN-3","East Village","40.73055593465307","-73.98868137230446"
"CMP-16-00109","2015-08-15T00:00:00.000","106","Spring Street","Manhattan","485","21","1007266","10012","SoHo-Cast Iron - Historic District","Removal of blukhead, non matching material?","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72347227406503","-73.9997294208337"
"CMP-16-00110","2015-08-16T00:00:00.000","432","6th Avenue","Manhattan","573","5","1009453","10011","Greenwich Village - Historic District","replacement of 3rd floor windows","Warning Letter Issued","Closed","03","MN-2","West Village","40.73453363469411","-73.99888502877543"
"CMP-16-00112","2015-08-17T00:00:00.000","82-02","Northern Boulevard","Queens","1430","1","4035129","11372","Jackson Heights - Historic District","Painting storefront","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75556435949599","-73.88521190949065"
"CMP-16-00111","2015-08-17T00:00:00.000","34-15","83rd Street","Queens","1444","61","4035546","11372","Jackson Heights - Historic District","Ongoing brick and cement work","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.753254800763585","-73.8839887142553"
"CMP-16-00113","2015-08-17T00:00:00.000","160","West 71st Street","Manhattan","1142","64","1029778","10023","Upper West Side/Central Park West - Historic District","Going façade work in noncompliance","Warning Letter Issued","Closed","06","MN-7","Lincoln Square","40.77753677275164","-73.98118850635666"
"CMP-16-00115","2015-08-18T00:00:00.000","720","Greenwich Street","Manhattan","632","17","1011843","10014","Greenwich Village  Extension - Historic District","Replacement of windows in noncompliance","Warning Letter Issued","Closed","03","MN-2","West Village","40.73437422230486","-74.00715167534831"
"CMP-16-00114","2015-08-18T00:00:00.000","61","Greenpoint Avenue","Brooklyn","2557","24","3330075","11222","Eberhard Faber Pencil Company - Historic District","Demolition, cutting holes in roof, replaced front door","Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.72983524299582","-73.9581319923666"
"CMP-16-00116","2015-08-18T00:00:00.000","259","St. Nicholas Avenue","Brooklyn","3312","1","3075817","11237",,"Noncompliant electrical work","No Warning Letter Issued","Closed","37","BK-4","Bushwick North","40.70243374057267","-73.91300918748681"
"CMP-16-00117","2015-08-19T00:00:00.000","16","Christopher Street","Manhattan","593","44","1076824","10014","Greenwich Village - Historic District","Installation of sign at ground floor without permits","Warning Letter Issued","Closed","03","MN-2","West Village","40.733935282495096","-74.00054124330698"
"CMP-16-00120","2015-08-20T00:00:00.000","865","Sterling Place","Brooklyn","1241","76","3031586","11216","Crown Heights North  II - Historic District","Ongoing demolition and removal of windows; opening on roof","No Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.67250189305024","-73.94960258520662"
"CMP-16-00119","2015-08-20T00:00:00.000","335","Park Place","Brooklyn","1159","58","3028829","11238","Prospect Heights - Historic District","Painting stoop and areaway white","Warning Letter Issued","Closed","35","BK-8","Prospect Heights","40.67633990745182","-73.96700906516942"
"CMP-16-00118","2015-08-20T00:00:00.000","2700","Bronx Park East","bronx","4506","1","2093450","10467","United Workers' Cooperative Colony ('The Coops') - Individual Landmark","Repointing","Warning Letter Issued","Closed","15","BX-11","Bronxdale","40.865551749125316","-73.87041570740006"
"CMP-16-00121","2015-08-20T00:00:00.000","32","West 120th Street","Manhattan","1718","149","1053307","10027","Mount Morris Park - Historic District","Possible FTM","No Warning Letter Issued","Closed","09","MN-10","Central Harlem South","40.803726768872316","-73.94580085627531"
"CMP-16-00123","2015-08-21T00:00:00.000","154","Bleecker Street","Manhattan","525","7506","1008266","10012","South Village - Historic District","Installation of awning structure","Warning Letter Issued","Closed","01","MN-2","West Village","40.72836068565692","-73.99957064956283"
"CMP-16-00126","2015-08-21T00:00:00.000","447","Pacific Street","Brooklyn","184","35","3000940","11217","Boerum Hill - Historic District","Painting façade without permits","No Warning Letter Issued","Closed","33","BK-2","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.68562353357161","-73.98351485620874"
"CMP-16-00124","2015-08-21T00:00:00.000","861","Broadway","Manhattan","846","21","1016124","10003","Ladies' Mile - Historic District","Storefront alts; cornice altswindow lintel details wrong, windows wrong","No Warning Letter Issued","Closed","02","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.73736855885865","-73.99026794387815"
"CMP-16-00122","2015-08-21T00:00:00.000","89","7th Avenue","Brooklyn","1063","1","3024550","11217",,"Ongoing work","No Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.67455515807122","-73.97539535543946"
"CMP-16-00125","2015-08-21T00:00:00.000","271","Hicks Street","Brooklyn","261","22","3002372","11201","Brooklyn Heights - Historic District","Stoop repair without permits","No Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.69315083061847","-73.99684828473363"
"CMP-16-00127","2015-08-21T00:00:00.000","173","St. James Place","Brooklyn","1980","25","3056700","11238","Clinton Hill - Historic District","Ongoing work?","No Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.68417805479347","-73.96392600785094"
"CMP-16-00128","2015-08-24T00:00:00.000","477","East 16th Street","Brooklyn","5180","72","3119430","11226","Ditmas Park - Historic District","Removal of roof at rear; removal of bottom sash, removal of ac unit","Warning Letter Issued","Closed","40","BK-14","Flatbush","40.6385485348738","-73.96296341726476"
"CMP-16-00129","2015-08-24T00:00:00.000","102","Greenwich Avenue","Manhattan","617","32","1011087","10011","Greenwich Village - Historic District","Replacement of windows, painted door, alts to rear façade (see complaint)","Warning Letter Issued","Closed","03","MN-2","West Village","40.73806337540421","-74.00198107323567"
"CMP-16-00130","2015-08-25T00:00:00.000","863","Broadway","Manhattan","846","22","1016125","10003","Ladies' Mile - Historic District","Window lintels and storefronts wrong","No Warning Letter Issued","Closed","02","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.73743443108831","-73.99024628338739"
"CMP-16-00132","2015-08-26T00:00:00.000","972","Lincoln Place","Brooklyn","1264","13","3032768","11213","Crown Heights North  III - Historic District","Replacement of door and windows","Warning Letter Issued","Closed","35","BK-8","Crown Heights North","40.670448992196754","-73.9440778939941"
"CMP-16-00131","2015-08-26T00:00:00.000","853","Carroll Street","Brooklyn","1068","51","3024831","11215","Park Slope - Historic District","Built a 4 foot high wall in front of the house","Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.671595560201546","-73.97219167668919"
"CMP-16-00135","2015-08-27T00:00:00.000","197","Marlborough Road","Brooklyn","5119","56","3117563","11226","Prospect Park South - Historic District","Replacement of 1st floor windows","Warning Letter Issued","Closed","40","BK-14","Flatbush","40.64528218849704","-73.96518663929592"
"CMP-16-00136","2015-08-27T00:00:00.000","78","West 12th Street","Manhattan","575","16","1009566","10011","Greenwich Village - Historic District","Installation of light fixtures; installation of planter boxes (too large to move by 1 person); signa","Warning Letter Issued","Closed","03","MN-2","West Village","40.73583187783695","-73.99734422391505"
"CMP-16-00133","2015-08-27T00:00:00.000","100","Greenwich Avenue","Manhattan","617","31","1011086","10011","Greenwich Village - Historic District","Installation of security camera","Warning Letter Issued","Closed","03","MN-2","West Village","40.73801122560293","-74.00195220360956"
"CMP-16-00134","2015-08-27T00:00:00.000","107","MacDougal Street","Manhattan","542","47","1077802","10012","South Village - Historic District","Installation of marquee","No Warning Letter Issued","Closed","01","MN-2","West Village","40.729713848643456","-74.00074326038714"
"CMP-16-00137","2015-08-28T00:00:00.000","333-335","Bleecker Street","Manhattan","619","50","1084958","10014","Greenwich Village - Historic District","Work outside of scope at the storefronts?","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73357289416","-74.00434796425466"
"CMP-16-00139","2015-08-31T00:00:00.000","14","Commerce Street","Manhattan","587","16","1009945","10014","Greenwich Village - Historic District","Installation of signage","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73173665604785","-74.00427928921694"
"CMP-16-00138","2015-08-31T00:00:00.000","884","71st Street","Brooklyn","5901","41","3146985","11228",,"Construction work is occurring right now","No Warning Letter Issued","Closed","43","BK-10","Dyker Heights","40.62809872495274","-74.01420131781545"
"CMP-16-00142","2015-09-01T00:00:00.000","63","West 70th Street","Manhattan","1123","5","1028542","10023","Upper West Side/Central Park West - Historic District","Installation of areaway wall","No Warning Letter Issued","Closed","06","MN-7","Lincoln Square","40.77562872626677","-73.97858584026812"
"CMP-16-00140","2015-09-01T00:00:00.000","430","Broome Street","Manhattan","482","7503","1007226","10013","SoHo-Cast Iron  Extension - Historic District","Installation of neon signage at 2nd floor windows--already removed.","Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72137527384445","-73.99889967934607"
"CMP-16-00141","2015-09-01T00:00:00.000","407","Vanderbilt Avenue","Brooklyn","1960","31","3394437","11238","Clinton Hill - Historic District","Installation of pergula","Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.68579053943837","-73.96835652087903"
"CMP-16-00143","2015-09-02T00:00:00.000","313","Church Street","Manhattan","194","19","1002297","10013","Tribeca East - Historic District","installation of signage and lighting","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.719777755967975","-74.00411257534205"
"CMP-16-00144","2015-09-02T00:00:00.000","315-317","Church Street","Manhattan","194","20","1002298","10013","Tribeca East - Historic District","installation of two signs","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.719835397449096","-74.00406928859466"
"CMP-16-00145","2015-09-03T00:00:00.000","202","8th Avenue","Brooklyn","1076","40","3025199","11215","Park Slope - Historic District","Installation of deck at 2nd floor","No Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.67033644027995","-73.9754077262625"
"CMP-16-00147","2015-09-04T00:00:00.000","111","Greenpoint Avenue","Brooklyn","2558","64","3064728","11222","Greenpoint - Historic District","Replacement of door","No Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.73006764283791","-73.95571443293552"
"CMP-16-00146","2015-09-04T00:00:00.000","107","Greenpoint Avenue","Brooklyn","2558","66","3064729","11222","Greenpoint - Historic District","Replacement of door","No Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.730053971711364","-73.95585154902328"
"CMP-16-00148","2015-09-04T00:00:00.000","63","Spring Street","Manhattan","496","34","1007554","10012","SoHo-Cast Iron  Extension - Historic District","Installation of operable sf window","Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72236061438645","-73.99724374620143"
"CMP-16-00150","2015-09-05T00:00:00.000","145","Lincoln Place","Brooklyn","948","54","3019498","11217","Park Slope - Historic District","Rebrownstoning façade","No Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.67605655212257","-73.97540561700198"
"CMP-16-00149","2015-09-05T00:00:00.000","342","Decatur Street","Brooklyn","1681","36","3047502","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","painted curb yellow, New door and façade work beneath the stoop, added mailbox, added gate at window","Warning Letter Issued","Closed","36","BK-3","Crown Heights North","40.68183210763449","-73.93000340819155"
"CMP-16-00154","2015-09-09T00:00:00.000","7","Richmond Road","Queens","8018","26","4310418","11363","Douglaston - Historic District","replacement of sidewalk","Warning Letter Issued","Closed","19","QN-11","Douglas Manor-Douglaston-Little Neck","40.77948404029016","-73.75343552654111"
"CMP-16-00153","2015-09-09T00:00:00.000","360","Lewis Avenue","Brooklyn","1664","47","3046376","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Installation of signage","Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.68321572016536","-73.93510740807784"
"CMP-16-00155","2015-09-09T00:00:00.000","144","Underhill Avenue","Brooklyn","1159","56","3028828","11238","Prospect Heights - Historic District","Installation of fence; added cameras; added terrace","Warning Letter Issued","Closed","35","BK-8","Prospect Heights","40.67631224224819","-73.96625920322005"
"CMP-16-00151","2015-09-09T00:00:00.000","158","Hoyt Street","Brooklyn","385","42","3005806","11217","Boerum Hill - Historic District","Replacement of windows","No Warning Letter Issued","Closed","33","BK-2","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.68552533065859","-73.9885267606884"
"CMP-16-00152","2015-09-09T00:00:00.000","150","Hoyt Street","Brooklyn","385","38","3005802","11217","Boerum Hill - Historic District","Replacement of door","Warning Letter Issued","Closed","33","BK-2","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.685725685582995","-73.98839331605453"
"CMP-16-00157","2015-09-10T00:00:00.000","342","Canal Street","Manhattan","210","4","1002706","10013","Tribeca East - Historic District","Installation of rooftop hvac","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.72044750111792","-74.00337667473904"
"CMP-16-00156","2015-09-10T00:00:00.000","635-9","6th Avenue","Manhattan","795","37","1014731","10011","Ladies' Mile - Historic District","Installation of signage at Staples","Warning Letter Issued","Closed","03","MN-4","Hudson Yards-Chelsea-Flatiron-Union Square","40.7405801987393","-73.99450402820902"
"CMP-16-00159","2015-09-10T00:00:00.000","510","Halsey Street","Brooklyn","1665","25","3046425","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","FTM?","No Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.68363223581696","-73.93389553196852"
"CMP-16-00158","2015-09-10T00:00:00.000","411","Clermont Avenue","Brooklyn","1959","16","3055918","11238","Fort Greene - Historic District","Installation of stoop gate, areaway fence, and gate","Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.68522261808023","-73.96926541494169"
"CMP-16-00161","2015-09-11T00:00:00.000","118","East 7th Street","Manhattan","434","23","1005786","10009","East Village/Lower East Side - Historic District","Ongoing construction at rear façade","Warning Letter Issued","Closed","02","MN-3","East Village","40.726377906211155","-73.98433097916894"
"CMP-16-00160","2015-09-11T00:00:00.000","170","Court Street","Brooklyn","297","28","3003172","11201","Cobble Hill - Historic District","Roll gate and awning","No Warning Letter Issued","Closed","39","BK-6","Carroll Gardens-Columbia Street-Red Hook","40.68807010196055","-73.99315978454902"
"CMP-16-00162","2015-09-11T00:00:00.000","187","West 10th Street","Manhattan","620","71","1011216","10014","Greenwich Village - Historic District","Replacement of storefront","Warning Letter Issued","Closed","03","MN-2","West Village","40.7342399091453","-74.00312118400663"
"CMP-16-00163","2015-09-11T00:00:00.000","222","West 13th Street","Manhattan","617","45","1011093","10011","Greenwich Village - Historic District","Roof deck and fence","Warning Letter Issued","Closed","03","MN-2","West Village","40.7381182847036","-74.00080109038383"
"CMP-16-00164","2015-09-12T00:00:00.000","281","Park Avenue South","Manhattan","877","89","1018009","10010","Church Missions House/now Protestant Welfare Agenc - Individual Landmark","Demolishing portion of the building","Warning Letter Issued","Closed","02","MN-5","Gramercy","40.739391111172466","-73.98693331664425"
"CMP-16-00167","2015-09-14T00:00:00.000","451","Washington Avenue","Brooklyn","1963","5","3321907","11238","Clinton Hill - Historic District","Installation of HVAC unit on front façade, installed large gutters","Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.685150094754746","-73.96519467050443"
"CMP-16-00165","2015-09-14T00:00:00.000","27A","Harrison Street","Manhattan","142","12","1001534","10013","315 Washington Street House (now 27A Harrison Street) - Individual Landmark","Replacement of window without permits","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.71883587774364","-74.0107214045732"
