"publication_date","fiscal_year","agency_number","agency_name","unit_appropriation_number","unit_appropriation_name","personal_service_other_than_personal_service_indicator","total_financial_plan_amount","total_adopted_budget_amount","total_current_budget_amount","federal_funds_financial_plan_amount","federal_funds_adopted_budget_amount","federal_funds_current_budget_amount","state_funds_financial_plan_amount","state_funds_adopted_budget_amount","state_funds_current_budget_amount","inter_fund_agreement_funds_financial_plan_amount","inter_fund_agreement_funds_adopted_budget_amount","inter_fund_agreement_funds_current_budget_amount","intra_city_sales_funds_financial_plan_amount","intra_city_sales_funds_adopted_budget_amount","intra_city_sales_funds_current_budget_amount","other_categorical_funds_financial_plan_amount","other_categorical_funds_adopted_budget_amount","other_categorical_funds_current_budget_amount","community_development_funds_financial_plan_amount","community_development_funds_adopted_budget_amount","community_development_funds_current_budget_amount","city_funds_financial_plan_amount","city_funds_adopted_budget_amount","city_funds_current_budget_amount"
"20220614","2023","056","POLICE DEPARTMENT","008","TRANSIT POLICE-PS","P","249542038","247017902","251487376","0","0","34019298","0","0","0","0","0","0","0","0","0","0","0","1712601","0","0","0","249542038","247017902","215755477"
"20220614","2023","056","POLICE DEPARTMENT","009","HOUSING POLICE-PS","P","205525361","203407879","205723669","0","0","29011420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205525361","203407879","176712249"
"20220614","2023","056","POLICE DEPARTMENT","100","OPERATIONS-OTPS","O","87681488","74265669","146689822","0","0","51849378","87544","87544","9461416","0","0","0","0","106825","106825","0","0","453603","0","0","0","87593944","74071300","84818600"
"20220614","2023","056","POLICE DEPARTMENT","200","EXECUTIVE MANAGEMENT-OTPS","O","16235400","15888845","151273500","0","0","130523510","0","0","5314590","0","0","0","0","0","0","0","0","0","0","0","0","16235400","15888845","15435400"
"20220614","2023","056","POLICE DEPARTMENT","300","SCHOOL SAFETY- OTPS","O","4903848","4453848","5271671","0","0","0","0","0","0","0","0","0","4903848","4453848","5056604","0","0","0","0","0","0","0","0","215067"
"20220614","2023","056","POLICE DEPARTMENT","400","ADMINISTRATION-OTPS","O","387098189","343619333","405346596","0","0","12544263","0","0","3266596","0","0","0","830122","12000","13750","0","0","951473","0","0","0","386268067","343607333","388570514"
"20220614","2023","056","POLICE DEPARTMENT","600","CRIMINAL JUSTICE-OTPS","O","590351","590351","590351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","590351","590351","590351"
"20220614","2023","056","POLICE DEPARTMENT","700","TRAFFIC ENFORCEMENT-OTPS","O","10952702","10960283","11364640","0","0","98000","0","0","313938","0","0","0","0","0","0","0","0","0","0","0","0","10952702","10960283","10952702"
"20220614","2023","057","FIRE DEPARTMENT","001","EXECUTIVE ADMINISTRATIVE","P","120915710","123523743","127902599","8735524","10045226","9245226","0","0","0","567120","567120","567120","0","0","161889","0","0","0","0","0","0","111613066","112911397","117928364"
"20220614","2023","057","FIRE DEPARTMENT","002","FIRE EXTING AND EMERG RESP","P","1490473077","1385228115","1597034294","12634481","9306390","22353963","728000","728000","789516","0","0","0","0","0","94420","36807151","70221882","70334661","0","0","0","1440303445","1304971843","1503461734"
"20220614","2023","057","FIRE DEPARTMENT","003","FIRE INVESTIGATION","P","23194724","23252213","26427697","0","0","0","0","0","162484","0","0","0","0","0","0","0","0","0","0","0","0","23194724","23252213","26265213"
"20220614","2023","057","FIRE DEPARTMENT","004","FIRE PREVENTION","P","44984071","44760023","44297810","0","0","0","0","0","0","0","0","0","518679","518679","919474","0","0","0","0","0","0","44465392","44241344","43378336"
"20220614","2023","057","FIRE DEPARTMENT","005","EXECUTIVE ADMIN-OTPS","O","174026391","175883165","265019709","27280748","31796447","78804171","0","0","298048","0","0","0","0","0","342813","0","0","914658","0","0","0","146745643","144086718","184660019"
"20220614","2023","057","FIRE DEPARTMENT","006","FIRE EXTING & RESP-OTPS","O","42439027","26388138","40091021","0","0","222592","261000","261000","261000","0","0","0","0","0","0","0","0","0","0","0","0","42178027","26127138","39607429"
"20220614","2023","057","FIRE DEPARTMENT","007","FIRE INVESTIGATION-OTPS","O","330011","150060","150060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330011","150060","150060"
"20220614","2023","057","FIRE DEPARTMENT","008","FIRE PREVENTION-OTPS","O","1983944","1983944","1760443","0","0","0","0","0","74999","0","0","0","0","0","0","0","0","0","0","0","0","1983944","1983944","1685444"
"20220614","2023","057","FIRE DEPARTMENT","009","EMERGENCY MEDICAL SERVICES-PS","P","351157212","337837045","350740822","0","46000000","1019527","459200","544200","459200","0","0","0","0","0","0","315652108","289900077","80103459","0","0","0","35045904","1392768","269158636"
"20220614","2023","057","FIRE DEPARTMENT","010","EMERGENCY MEDICAL SERV-OTPS","O","43464963","53388917","52844839","0","5000000","0","301801","301801","301801","0","0","0","0","0","0","18036271","16081604","16081604","0","0","0","25126891","32005512","36461434"
"20220614","2023","063","DEPARTMENT OF VETERANS' SERVICES","001","PERSONAL SERVICES","P","4106020","4141655","3937434","0","0","0","324442","324442","412000","0","0","0","0","0","0","0","0","0","0","0","0","3781578","3817213","3525434"
"20220614","2023","063","DEPARTMENT OF VETERANS' SERVICES","002","OTHER THAN PERSONAL SERVICES","O","2032761","2100261","2123252","0","0","0","3000","3000","3000","0","0","0","0","0","0","0","0","0","0","0","0","2029761","2097261","2120252"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","001","PERSONAL SERVICES","P","356270793","358523541","344221812","157171541","157439179","155706704","146144684","147307196","139127083","0","0","0","0","0","0","0","0","0","0","0","0","52954568","53777166","49388025"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","002","OTHER THAN PERSONAL SERVICES","O","124862255","93378983","133039657","58958346","55171608","60425546","42357415","28341260","42744851","0","0","0","0","0","10999","0","0","0","0","0","0","23546494","9866115","29858261"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","003","HEADSTART and DAYCARE-PS","P","15393296","15655565","15395660","362315","395226","362152","2836461","2975831","2835754","0","0","0","0","0","0","0","0","0","0","0","0","12194520","12284508","12197754"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","004","HEADSTART/DAYCARE-OTPS","O","507437455","505516709","497761752","366599293","366738145","366718705","21543704","22695006","21993449","0","0","0","0","0","0","0","0","0","0","0","0","119294458","116083558","109049598"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","005","ADMINISTRATIVE-PS","P","73987693","72723433","85497191","34724696","34599604","36084781","24810383","24281530","31421742","0","0","0","0","0","0","0","0","0","0","0","0","14452614","13842299","17990668"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","006","CHILD WELFARE-OTPS","O","1200553920","1126134810","1183438037","230062485","289285508","295510195","397123455","330664696","365071604","0","0","0","6397184","342511","6971595","0","0","0","0","0","0","566970796","505842095","515884643"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","007","JUVENILE JUSTICE - PS","P","68103553","88888311","68156308","3292273","6584443","4115460","21972403","32505595","21971965","0","0","0","0","0","0","0","0","0","0","0","0","42838877","49798273","42068883"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","008","JUVENILE JUSTICE - OTPS","O","161359209","165891948","169232841","7013545","7544211","7512888","17828689","17855933","22257243","0","0","0","0","0","0","0","0","0","0","0","0","136516975","140491804","139462710"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","009","ADOPTION SUBSIDY - PS","P","1947425","1930953","1950113","1382171","1380544","1382140","429798","422667","429663","0","0","0","0","0","0","0","0","0","0","0","0","135456","127742","138310"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","010","ADOPTION SUBSIDY - OTPS","O","234232706","271590981","234194206","102519682","112587372","102519682","82186049","97249342","82186049","0","0","0","0","0","0","0","0","0","0","0","0","49526975","61754267","49488475"
"20220614","2023","068","ADMIN FOR CHILDREN'S SERVICES","011","JUVENILE JUSTICE - OCFS PAYMENTS","O","22813950","31360737","22606017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22813950","31360737","22606017"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","101","ADMINISTRATION-OTPS","O","295454708","346183076","353246965","100488525","115483399","127679953","45265548","55431717","58808657","0","0","0","1892493","1892493","2390319","0","0","0","0","0","1000000","147808142","173375467","163368036"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","103","PUBLIC ASSISTANCE - OTPS","O","2672931164","2643701810","2738774957","685251767","878020453","957216292","382815884","381044241","368137912","0","0","0","3556712","3556712","3696712","0","0","0","0","0","0","1601306801","1381080404","1409724041"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","104","MEDICAL ASSISTANCE - OTPS","O","6598564105","6580674801","6518574801","53275528","53183163","53183163","83596306","83566898","83566898","0","0","0","0","0","0","0","0","0","0","0","0","6461692271","6443924740","6381824740"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","105","ADULT SERVICES - OTPS","O","472584024","447374987","439160657","144939801","153035523","135542843","104199972","94967934","95774930","0","0","0","0","0","395780","0","0","0","0","0","0","223444251","199371530","207447104"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","107","LEGAL SERVICES - OTPS","O","231349011","229415234","243653542","67466570","67466570","67466570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","163882441","161948664","176186972"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","108","HOME ENERGY ASSISTANCE - OTPS","O","38000000","38000000","83853343","38000000","38000000","83853343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","109","CHILD SUPPORT SERVICES - OTPS","O","19150331","18961157","23466882","11676517","11676517","16862584","0","0","0","0","0","0","0","0","0","0","0","171875","0","0","0","7473814","7284640","6432423"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","110","EMERGENCY FOOD - OTPS","O","55311248","52981248","93381553","6488000","34158000","34908305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35800000","48823248","18823248","22673248"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","201","ADMINISTRATION","P","312691333","311778611","351220229","143739149","144926977","147472605","64717670","64717103","64717103","0","0","0","1561329","1561329","1561329","0","0","0","0","0","0","102673185","100573202","137469192"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","203","PUBLIC ASSISTANCE","P","302953844","296579269","316598226","143469620","143469620","148912927","19793074","19793074","19793074","0","0","0","3056486","3056486","3056486","0","0","0","0","0","0","136634664","130260089","144835739"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","204","MEDICAL ASSISTANCE","P","105447944","105433066","105505197","49527600","49523178","49523178","55035296","55030505","55030505","0","0","0","0","0","0","0","0","0","0","0","0","885048","879383","951514"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","205","ADULT SERVICES","P","124792012","124205869","124372901","52308000","51808000","52008000","23889933","24218478","23856262","0","0","0","0","0","0","0","0","0","0","0","0","48594079","48179391","48508639"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","207","LEGAL SERVICES - PS","P","3227714","3222609","3229553","600379","600379","600379","148448","148448","148448","0","0","0","0","0","0","0","0","0","0","0","0","2478887","2473782","2480726"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","208","HOME ENERGY ASSISTANCE - PS","P","1207141","1207141","1207641","1200000","1200000","1200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7141","7141","7641"
"20220614","2023","069","DEPARTMENT OF SOCIAL SERVICES","209","CHILD SUPPORT SERVICES - PS","P","37666041","37619898","37685580","24373151","24373151","24373151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13292890","13246747","13312429"
"20220614","2023","071","DEPARTMENT OF HOMELESS SERVICES","100","SHELTER INTAKE AND PROGRAM - PS","P","114911066","113187440","123725416","36617325","35339744","39398288","706122","706122","522944","0","0","0","0","0","0","0","0","0","0","0","0","77587619","77141574","83804184"
"20220614","2023","071","DEPARTMENT OF HOMELESS SERVICES","101","ADMINISTRATION - PS","P","33168832","35376028","34147474","19853071","21269759","19140137","0","0","183178","0","0","0","0","0","0","0","0","0","239157","239157","239157","13076604","13867112","14585002"
"20220614","2023","071","DEPARTMENT OF HOMELESS SERVICES","102","STREET PROGRAMS - PS","P","12261386","22153028","14743721","1200000","9400000","11318240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11061386","12753028","3425481"
"20220614","2023","071","DEPARTMENT OF HOMELESS SERVICES","200","SHELTER INTAKE AND PROGRAM - OTPS","O","1926495743","1820812624","2401646853","439200090","476852410","896424081","176741247","175128602","175128602","0","0","0","851186","851186","851186","0","0","0","3545000","3545000","9045965","1306158220","1164435426","1320197019"
"20220614","2023","071","DEPARTMENT OF HOMELESS SERVICES","201","ADMINISTRATION - OTPS","O","25925211","25039429","26896550","14070522","13612112","14209339","137633","134015","134015","0","0","0","0","0","0","0","0","0","0","0","0","11717056","11293302","12553196"
"20220614","2023","071","DEPARTMENT OF HOMELESS SERVICES","202","STREET PROGRAMS - OTPS","O","291353026","194393568","217586451","17804654","82700000","96257497","0","0","0","0","0","0","6577485","0","6481867","0","0","0","553000","553000","553000","266417887","111140568","114294087"
"20220614","2023","072","DEPARTMENT OF CORRECTION","001","ADMINISTRATION","P","127380979","113852917","160133823","0","0","0","0","0","0","0","778485","695484","14700","14700","104700","0","0","0","0","0","0","127366279","113059732","159333639"
"20220614","2023","072","DEPARTMENT OF CORRECTION","002","OPERATIONS","P","933823899","906510533","1020934352","6881617","288040157","540053990","679000","679000","679000","0","0","0","0","0","0","0","0","0","0","0","0","926263282","617791376","480201362"
"20220614","2023","072","DEPARTMENT OF CORRECTION","003","OPERATIONS - OTPS","O","185219766","140342738","217299438","1570000","1570000","9870000","430000","430000","430000","0","0","0","93220","93220","546534","0","0","1081127","0","0","0","183126546","138249518","205371777"
"20220614","2023","072","DEPARTMENT OF CORRECTION","004","ADMINISTRATION - OTPS","O","28933652","16317519","17917519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28933652","16317519","17917519"
"20220614","2023","073","BOARD OF CORRECTION","001","PERSONAL SERVICES","P","3144000","3173000","2074062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3144000","3173000","2074062"
"20220614","2023","073","BOARD OF CORRECTION","002","OTHER THAN PERSONAL SERVICE","O","169595","136120","203117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169595","136120","203117"
"20220614","2023","095","PENSION CONTRIBUTIONS","001","CITY ACTUARIAL PENSIONS","P","9305234174","9921931818","9612319271","0","0","0","32025000","32025000","32025000","0","0","0","112253972","112253972","112253972","0","0","0","0","0","0","9160955202","9777652846","9468040299"
"20220614","2023","095","PENSION CONTRIBUTIONS","002","NON-CITY PENSIONS","P","108064400","114305430","114305430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108064400","114305430","114305430"
"20220614","2023","095","PENSION CONTRIBUTIONS","003","NON - ACTUARIAL PENSIONS","P","350000","350000","350000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350000","350000","350000"
"20220614","2023","098","MISCELLANEOUS","001","RESERVE FOR COLLECTIVE BARGAINING","P","1405166262","1282011518","932621695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1405166262","1282011518","932621695"
"20220614","2023","098","MISCELLANEOUS","002","OTHER THAN PERSONAL SERVICES","O","6174045547","5196662310","5815368206","16328021","105119158","69072683","1114342348","1008379355","1019547713","37278000","37278000","37278000","0","0","212054","140000000","140000000","160402459","1282448","8400994","8353018","4864814730","3897484803","4520502279"
"20220614","2023","098","MISCELLANEOUS","003","FRINGE BENEFITS","P","7013220938","7107166527","7850764514","198002733","1219563144","255900521","154566188","163481188","188598080","97100994","97107268","70198498","101955291","114492362","111709562","183352005","183125978","183368978","24687478","25889341","25903127","6253556249","5303507246","7015085748"
"20220614","2023","098","MISCELLANEOUS","005","INDIGENT DEFENSE SERVICES","O","434553859","326510907","440190330","6151794","6151794","6151794","142061523","50848422","163458298","0","0","0","0","0","0","0","0","0","0","0","0","286340542","269510691","270580238"
"20220614","2023","098","MISCELLANEOUS","006","RETIREE HEALTH BENEFITS TRUST","P","0","0","750000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750000000"
"20220614","2023","099","DEBT SERVICE","001","FUNDED DEBT-W/O CONST LIMIT","O","907970926","876280957","700205023","47898596","50591476","50861476","2500000","2500000","2500000","0","0","0","0","0","0","16721624","17206124","805999","0","0","0","840850706","805983357","646037548"
"20220614","2023","099","DEBT SERVICE","003","LEASE PURCH & CITY GUAR DEBT","O","106842183","123968978","99893631","0","0","0","9725000","9725000","9725000","0","0","0","0","0","0","3075000","3472000","3108975","0","0","0","94042183","110771978","87059656"
"20220614","2023","099","DEBT SERVICE","004","BUDGET STABILIZATION ACCOUNT","O","0","0","5322388686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5322388686"
"20220614","2023","099","DEBT SERVICE","006","NYC Transitional Finance Authority","O","1415863814","346551576","174654267","101412477","103197987","102800166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1314451337","243353589","71854101"
"20220614","2023","101","PUBLIC ADVOCATE","001","PERSONAL SERVICES","P","4613368","4537368","4562368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4613368","4537368","4562368"
"20220614","2023","101","PUBLIC ADVOCATE","002","OTHER THAN PERSONAL SERVICES","O","321502","363871","1050683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","321502","363871","1050683"
"20220614","2023","102","CITY COUNCIL","001","COUNCIL MEMBERS","P","33193900","29963900","29963900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33193900","29963900","29963900"
"20220614","2023","102","CITY COUNCIL","002","COMMITTEE STAFFING","P","24853479","19563467","18908467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24853479","19563467","18908467"
"20220614","2023","102","CITY COUNCIL","005","COUNCIL SERVICES DIVISION","P","17652549","13461128","14116128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17652549","13461128","14116128"
"20220614","2023","102","CITY COUNCIL","100","OTPS COUNCIL MEMBERS","O","6800000","6200000","6200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6800000","6200000","6200000"
"20220614","2023","102","CITY COUNCIL","200","OTPS CENTRAL STAFF","O","17500000","11324173","11384712","0","0","0","0","0","60539","0","0","0","0","0","0","0","0","0","0","0","0","17500000","11324173","11324173"
"20220614","2023","102","CITY COUNCIL","600","COMMITTEE ON THE AGING","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","602","COMMITTEE ON CIVIL RIGHTS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","605","CMTEE ON CIVIL SERV & LABOR","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","610","COMMITTEE ON CONSUMER AFFAIRS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","615","COMMITTEE ON CONTRACTS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","616","CULT. AFFAIRS, LIB. & INT'L INTGRP. REL","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","617","COMMITTEE ON COURTS AND LEGAL SERVICES","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","620","CMTEE ON ECONOMIC DEVELOPMENT","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","625","COMMITTEE ON EDUCATION","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","630","CMTEE ON ENVIRON PROTECTION","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","632","COMMITTEE ON FINANCE","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","633","COMM ON FIRE & CRIMINAL JUSTICE","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","635","COMMITTEE ON GENERAL WELFARE","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","640","CMTEE ON GOV'T OPERATIONS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","645","COMMITTEE ON HEALTH","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","647","COMMITTEE ON HIGHER EDUCATION","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","648","HOSPITALS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","650","CMTEE ON HOUSING & BUILDINGS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","652","COMMITTEE ON IMMIGRATION","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","654","COMMITTEE ON LAND USE","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","655","CMTEE ON LOWER MANHATTAN REDEVELOPMENT","P","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"20220614","2023","102","CITY COUNCIL","656","MEN HLTH, RET, ALC,DRUG ABUSE & DIS SVCS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","657","COMMITTEE ON OVERSIGHT & INVESTIGATIONS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","660","CMTEE ON PARKS REC & CULT","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","665","COMMITTEE ON PUBLIC SAFETY","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","667","COMMITTEE ON PUBLIC HOUSING","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","670","CMTEE ON RULES PRIV & ELECT","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","671","COMMITTEE ON SANITATION & SOLIDWASTE MGT","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","673","COMMITTEE ON SMALL BUSINESS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","675","CMTEE ON STANDARDS AND ETHICS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","680","CMTEE ON STATE AND FED LEG","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","681","COMMITTEE ON TECHNOLOGY IN GOVERNMENT","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","682","COMMITTEE ON TRANSPORTATION","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","683","COMMITTEE ON VETERANS","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","685","COMMITTEE ON WATERFRONTS","P","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"20220614","2023","102","CITY COUNCIL","687","COMMITTEE ON WOMEN'S ISSUES","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","690","COMMITTEE ON YOUTH SERVICES","P","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","800","COMMITTEE ON THE AGING","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","802","COMMITTEE ON CIVIL RIGHTS","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","805","CMTEE ON CIVIL SERV & LABOR","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","810","COMMITTEE ON CONSUMER AFFAIRS","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","815","COMMITTEE ON CONTRACTS","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","816","CULT. AFFAIRS, LIB. & INT'L INTGRP. REL","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","817","COMMITTEE ON COURTS AND LEGAL SERVICES","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","820","CMTEE ON ECONOMIC DEVELOPMENT","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","825","COMMITTEE ON EDUCATION","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","830","CMTEE ON ENVIRON PROTECTION","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","832","COMMITTEE ON FINANCE","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
